k1,k2,stat,lb,ub,pval
10,7,0.000786,-0.002456,0.004817,0.41625
10,8,0.062712,-0.003191,0.014451,1.0
10,9,0.036207,-0.005011,0.012298,1.0
11,0,-0.004566,-0.000826,0.00677,0.0
11,1,-0.00069,-0.000588,0.005741,0.026
11,2,-0.001324,-0.000549,0.007069,0.00875
11,3,0.000432,-0.001898,0.007115,0.16
11,4,0.002136,-0.00213,0.003872,0.774
11,5,-0.003496,-0.000837,0.007427,0.00125
11,6,-0.004594,-0.001069,0.007858,0.00025
11,7,-0.000904,-0.001662,0.004237,0.0655
11,8,-0.001607,-0.00242,0.004871,0.073
11,9,-0.001482,-0.003306,0.006372,0.10675
11,10,-0.001366,-0.002194,0.007199,0.0615
12,0,-0.003511,-0.001236,0.005306,0.0005
12,1,-0.000976,-0.001135,0.004418,0.02875
12,2,-0.000944,-0.000835,0.005734,0.02775
12,3,-0.002725,-0.001728,0.005905,0.0065
12,4,-0.000361,-0.002107,0.003524,0.23425
12,5,-0.003113,-0.001418,0.005879,0.00175
12,6,0.000872,-0.001269,0.006267,0.19575
12,7,-0.000773,-0.001498,0.003851,0.0735
12,8,-0.000315,-0.00232,0.003904,0.23175
12,9,0.002118,-0.002851,0.00531,0.67475
12,10,-0.0011,-0.002505,0.005669,0.0935
12,11,0.010858,-0.00182,0.004556,1.0
13,0,-0.003879,-0.001299,0.003381,0.0
13,1,-0.003181,-0.001318,0.002636,0.00025
13,2,-0.001605,-0.001072,0.003709,0.0115
13,3,-0.002462,-0.001917,0.003848,0.00525
13,4,-0.00062,-0.001846,0.002559,0.1825
13,5,-0.001018,-0.001363,0.003644,0.0455
13,6,0.000238,-0.001343,0.004222,0.2095
13,7,-0.000682,-0.001156,0.003018,0.07675
13,8,6.2e-05,-0.001992,0.002599,0.36275
13,9,0.002352,-0.00241,0.00378,0.85975
13,10,0.000311,-0.002096,0.003976,0.36825
13,11,0.004954,-0.001654,0.003285,0.998
13,12,0.011629,-0.001464,0.002905,1.0
14,0,-0.000273,0.002017,0.019381,0.0095
14,1,-0.00679,0.002673,0.01886,0.0
14,2,0.015463,0.002921,0.019821,0.83975
14,3,-0.002786,-0.002067,0.013707,0.018
14,4,0.001662,-0.003098,0.005736,0.5405
14,5,0.040638,0.000772,0.018941,1.0
14,6,0.017406,-0.000499,0.015592,0.9885
14,7,0.001573,-0.001833,0.006069,0.40275
14,8,0.009803,-0.003337,0.012985,0.87975
14,9,0.007319,-0.004395,0.01327,0.731
14,10,0.013317,-0.003516,0.014893,0.94
14,11,-0.003629,-0.002475,0.008022,0.00775
14,12,-0.005807,-0.00212,0.00679,0.0
14,13,-0.001613,-0.002417,0.004222,0.05325
15,0,0.001021,-0.001426,0.003716,0.4735
15,1,0.000706,-0.001094,0.003115,0.42575
15,2,0.002523,-0.001304,0.003819,0.83975
15,3,0.000347,-0.001912,0.004262,0.3325
15,4,-0.000753,-0.002007,0.002758,0.165
15,5,0.002021,-0.001563,0.004071,0.71475
15,6,0.002995,-0.001656,0.004249,0.84275
15,7,0.005137,-0.001405,0.003348,0.99975
15,8,0.000176,-0.002181,0.00276,0.39725
15,9,0.000515,-0.002542,0.004232,0.44575
15,10,0.003813,-0.00261,0.003948,0.9625
15,11,-0.002368,-0.001939,0.003469,0.008
15,12,-0.001675,-0.001701,0.003264,0.0235
