k1,k2,sk,lb,ub,pval
44,0,0.664828,0.63848,0.688725,0.5965
44,1,0.551471,0.526348,0.578431,0.45025
44,2,0.69424,0.672181,0.719975,0.44825
44,3,0.835784,0.814951,0.856618,0.46375
44,4,0.938725,0.917892,0.948529,0.73025
44,5,0.691366,0.663197,0.712799,0.6105
44,6,0.826699,0.799755,0.842009,0.7035
44,7,0.946724,0.93019,0.957746,0.715
44,8,0.376607,0.345989,0.407838,0.476
44,9,0.7624,0.735456,0.78812,0.46325
44,10,0.726271,0.690753,0.745254,0.65875
44,11,0.924679,0.90692,0.938151,0.5615
44,12,0.938151,0.920392,0.949173,0.64875
44,13,0.95101,0.935089,0.961421,0.6275
44,14,0.76513,0.745677,0.79755,0.32375
44,15,0.947406,0.932277,0.961095,0.46825
44,16,0.947406,0.930836,0.959654,0.57175
44,17,0.954611,0.940922,0.9683,0.49825
44,18,0.882966,0.864583,0.903799,0.44575
44,19,0.933824,0.915441,0.946691,0.576
44,20,0.838334,0.822413,0.864054,0.29725
44,21,0.919167,0.903858,0.935089,0.4635
44,22,0.938763,0.925903,0.954685,0.33125
44,23,0.879363,0.865891,0.903246,0.33725
44,24,0.944274,0.931415,0.958359,0.426
44,25,0.411765,0.389093,0.447917,0.279
44,26,0.343137,0.322917,0.381127,0.2935
44,27,0.511642,0.495098,0.558211,0.16
44,28,0.520833,0.501225,0.564951,0.23025
44,29,0.762255,0.745711,0.797794,0.227
44,30,0.901961,0.884804,0.920956,0.42875
44,31,0.854167,0.83027,0.873162,0.55425
44,32,0.677083,0.652574,0.709559,0.35625
44,33,0.854779,0.834559,0.877451,0.47125
44,34,0.936887,0.917892,0.947304,0.692
44,35,0.882581,0.866452,0.905806,0.31775
44,36,0.867827,0.84913,0.891038,0.37
44,37,0.761176,0.732394,0.781996,0.585
44,38,0.665848,0.641892,0.697789,0.3715
44,39,0.568015,0.542279,0.60049,0.38425
44,40,0.746324,0.71875,0.76777,0.57025
44,41,0.94305,0.911819,0.94305,0.976
44,42,0.910594,0.867728,0.905695,0.99225
44,43,0.951623,0.901408,0.934476,1.0
45,0,0.686275,0.657475,0.708946,0.55975
45,1,0.58027,0.551471,0.604779,0.50475
45,2,0.708333,0.69424,0.742647,0.20475
45,3,0.833946,0.818627,0.859069,0.31925
45,4,0.911152,0.898284,0.930147,0.316
45,5,0.703001,0.68218,0.731782,0.379
45,6,0.827312,0.808941,0.849969,0.36875
45,7,0.926516,0.909982,0.939375,0.58675
45,8,0.396816,0.369259,0.431721,0.42075
45,9,0.764238,0.736069,0.786895,0.57225
45,10,0.731782,0.701776,0.753827,0.58025
45,11,0.909369,0.895285,0.926516,0.419
45,12,0.920392,0.902021,0.933252,0.59075
45,13,0.928353,0.912431,0.94305,0.56875
45,14,0.768732,0.752161,0.802594,0.242
45,15,0.926513,0.908501,0.940202,0.567
45,16,0.923631,0.907781,0.940202,0.46975
45,17,0.930836,0.913545,0.945245,0.59025
45,18,0.876225,0.851716,0.890931,0.64675
45,19,0.911152,0.895221,0.927696,0.45975
45,20,0.837722,0.824862,0.864054,0.22975
45,21,0.905083,0.891611,0.924066,0.339
45,22,0.923454,0.90692,0.938151,0.56875
45,23,0.871402,0.857318,0.894672,0.312
45,24,0.924066,0.909369,0.939375,0.4555
45,25,0.438113,0.414216,0.474265,0.33675
45,26,0.375613,0.347426,0.40625,0.46825
45,27,0.531863,0.51348,0.577206,0.21875
45,28,0.537377,0.515931,0.577819,0.2855
45,29,0.768995,0.746936,0.796569,0.3545
45,30,0.89277,0.869485,0.90625,0.64675
45,31,0.84375,0.825368,0.867647,0.4205
45,32,0.682598,0.662377,0.718137,0.2985
45,33,0.845588,0.825368,0.867034,0.48125
45,34,0.914216,0.895833,0.928309,0.5545
45,35,0.873548,0.855484,0.894194,0.4635
45,36,0.86138,0.838169,0.878788,0.55975
45,37,0.77526,0.746479,0.793631,0.6755
45,38,0.681204,0.65602,0.710074,0.44
45,39,0.588235,0.564338,0.621324,0.349
45,40,0.762868,0.732843,0.780637,0.67675
45,41,0.910594,0.890998,0.924679,0.619
45,42,0.876914,0.856705,0.894672,0.5825
45,43,0.915493,0.890386,0.923454,0.87825
45,44,0.91733,0.894672,0.928353,0.6925
46,0,0.669118,0.643995,0.69424,0.44025
46,1,0.55576,0.535539,0.587623,0.35
46,2,0.705882,0.683824,0.731005,0.49
46,3,0.84375,0.824142,0.864583,0.46675
46,4,0.939338,0.922181,0.95098,0.65825
46,5,0.699326,0.67177,0.721984,0.5715
46,6,0.833435,0.810165,0.851194,0.597
46,7,0.947336,0.932027,0.957746,0.5815
46,8,0.380894,0.350888,0.412737,0.463
46,9,0.769137,0.740355,0.793631,0.52875
46,10,0.733007,0.699326,0.753827,0.65875
46,11,0.928965,0.913656,0.94305,0.547
46,12,0.935089,0.925291,0.952848,0.3085
46,13,0.952848,0.936926,0.962033,0.6625
46,14,0.779539,0.75,0.802594,0.5195
46,15,0.950288,0.935159,0.962536,0.55525
46,16,0.944524,0.933718,0.961095,0.331
46,17,0.954611,0.940922,0.966859,0.49725
46,18,0.893382,0.867647,0.905025,0.72075
46,19,0.934436,0.916667,0.946691,0.544
46,20,0.842621,0.830374,0.870178,0.20025
46,21,0.921004,0.908145,0.938763,0.2995
46,22,0.946724,0.930802,0.957746,0.6525
46,23,0.887324,0.872015,0.908145,0.436
46,24,0.947336,0.934476,0.960196,0.49075
46,25,0.424632,0.396446,0.45527,0.46225
46,26,0.35723,0.324142,0.382966,0.52225
46,27,0.534314,0.5,0.564338,0.53025
46,28,0.537377,0.504902,0.568015,0.4845
46,29,0.771446,0.751225,0.801471,0.32325
46,30,0.909926,0.890931,0.925245,0.647
46,31,0.858456,0.835784,0.877451,0.54025
46,32,0.689951,0.657475,0.714461,0.54825
46,33,0.866422,0.83701,0.879289,0.751
46,34,0.9375,0.91973,0.948529,0.65425
46,35,0.890323,0.870323,0.909677,0.487
46,36,0.874275,0.854288,0.894262,0.48625
46,37,0.770361,0.740968,0.79057,0.6075
46,38,0.673833,0.648034,0.703931,0.3865
46,39,0.573529,0.549632,0.60723,0.33875
46,40,0.750613,0.728554,0.776348,0.4275
46,41,0.92774,0.913043,0.943662,0.4105
46,42,0.890386,0.871402,0.908757,0.4895
46,43,0.924066,0.907532,0.938151,0.54875
46,44,0.935701,0.919167,0.948561,0.55
46,45,0.947336,0.903246,0.933864,1.0
47,0,0.660944,0.649295,0.70141,0.1385
47,1,0.641937,0.620478,0.67382,0.325
47,2,0.680564,0.662784,0.713059,0.28975
47,3,0.698345,0.651134,0.703863,0.92075
47,4,0.666462,0.638259,0.694053,0.4835
47,5,0.655025,0.647672,0.697917,0.08625
47,6,0.678922,0.666054,0.718137,0.152
47,7,0.667892,0.642157,0.697917,0.42075
47,8,0.520221,0.493873,0.549632,0.4195
47,9,0.650123,0.612132,0.664216,0.8035
47,10,0.632353,0.626225,0.675858,0.09275
47,11,0.672794,0.645833,0.702206,0.43825
47,12,0.665441,0.643382,0.699755,0.3565
47,13,0.658701,0.63848,0.695466,0.31
47,14,0.659697,0.63951,0.695025,0.30125
47,15,0.65465,0.6323,0.692141,0.30975
47,16,0.66186,0.6323,0.692141,0.45975
47,17,0.658976,0.629416,0.689257,0.475
47,18,0.668302,0.639485,0.694053,0.59525
47,19,0.659105,0.637032,0.692213,0.3535
47,20,0.685662,0.651961,0.704044,0.69175
47,21,0.663603,0.648284,0.703431,0.1975
47,22,0.657475,0.639706,0.696078,0.24225
47,23,0.675245,0.645833,0.699755,0.532
47,24,0.665441,0.639093,0.694853,0.4465
47,25,0.551196,0.531576,0.586143,0.26225
47,26,0.515635,0.497854,0.555487,0.22025
47,27,0.56775,0.556101,0.610055,0.12875
47,28,0.563458,0.544451,0.598406,0.25725
47,29,0.645616,0.626609,0.678725,0.26225
47,30,0.663397,0.639485,0.694666,0.41075
47,31,0.665236,0.640098,0.69344,0.50425
47,32,0.609442,0.604537,0.655426,0.056
47,33,0.652974,0.630288,0.684243,0.33175
47,34,0.665236,0.635806,0.692213,0.48875
47,35,0.671401,0.637185,0.692705,0.73175
47,36,0.671613,0.632903,0.688387,0.8065
47,37,0.724877,0.647672,0.699755,1.0
47,38,0.678549,0.615857,0.667486,0.997
