	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,732]	0.16	0.0031	0.28	-0.32	0.16	0.61	8481.0	2.3	1.0
theta[1,733]	0.82	0.0024	0.24	0.43	0.83	1.2	9450.0	2.6	1.0
theta[1,734]	1.3	0.0025	0.23	0.98	1.4	1.7	8338.0	2.3	1.0
theta[1,735]	-0.23	0.0034	0.32	-0.77	-0.22	0.27	8582.0	2.4	1.0
theta[1,736]	0.68	0.0028	0.24	0.28	0.68	1.1	7076.0	2.0	1.0
theta[1,737]	0.78	0.0027	0.24	0.39	0.78	1.2	7626.0	2.1	1.0
theta[1,738]	1.2	0.0026	0.23	0.82	1.2	1.6	7460.0	2.1	1.0
theta[1,739]	0.44	0.0026	0.25	0.025	0.44	0.84	9072.0	2.5	1.0
theta[1,740]	0.65	0.0029	0.25	0.24	0.65	1.1	7170.0	2.0	1.0
theta[1,741]	-1.1	0.0053	0.46	-1.9	-1.1	-0.41	7519.0	2.1	1.0
theta[1,742]	0.44	0.0029	0.26	0.006	0.44	0.85	7666.0	2.1	1.0
theta[1,743]	0.4	0.0027	0.25	-0.02	0.4	0.8	8748.0	2.4	1.0
theta[1,744]	0.084	0.0031	0.28	-0.38	0.09	0.51	8182.0	2.3	1.0
theta[1,745]	0.28	0.0026	0.26	-0.15	0.29	0.7	10027.0	2.8	1.0
theta[1,746]	-1.4	0.0065	0.53	-2.4	-1.4	-0.61	6852.0	1.9	1.0
theta[1,747]	0.51	0.0027	0.25	0.1	0.52	0.91	8230.0	2.3	1.0
theta[1,748]	-0.74	0.0041	0.39	-1.4	-0.71	-0.14	9263.0	2.6	1.0
theta[1,749]	1.1	0.0026	0.23	0.69	1.1	1.4	7645.0	2.1	1.0
theta[1,750]	1.0	0.0027	0.24	0.64	1.0	1.4	7910.0	2.2	1.0
theta[1,751]	0.2	0.003	0.27	-0.27	0.2	0.62	7741.0	2.1	1.0
theta[1,752]	1.6	0.0026	0.22	1.2	1.6	1.9	7500.0	2.1	1.0
theta[1,753]	2.6	0.0029	0.23	2.2	2.6	3.0	6376.0	1.8	1.0
theta[1,754]	-0.32	0.0038	0.34	-0.92	-0.3	0.2	8051.0	2.2	1.0
theta[1,755]	0.1	0.0028	0.28	-0.37	0.11	0.54	9664.0	2.7	1.0
theta[1,756]	-0.49	0.0044	0.36	-1.1	-0.47	0.075	6448.0	1.8	1.0
theta[1,757]	0.81	0.0026	0.24	0.42	0.82	1.2	8408.0	2.3	1.0
theta[1,758]	-1.1	0.0052	0.46	-1.9	-1.1	-0.37	7793.0	2.2	1.0
theta[1,759]	0.7	0.0025	0.23	0.32	0.7	1.1	9049.0	2.5	1.0
theta[1,760]	0.74	0.0025	0.24	0.34	0.74	1.1	9601.0	2.7	1.0
theta[1,761]	-0.91	0.0048	0.42	-1.6	-0.88	-0.28	7535.0	2.1	1.0
theta[1,762]	-0.032	0.0033	0.29	-0.53	-0.022	0.43	8025.0	2.2	1.0
theta[1,763]	1.3	0.0025	0.23	0.88	1.3	1.6	8398.0	2.3	1.0
theta[1,764]	-0.25	0.0036	0.32	-0.8	-0.23	0.25	7884.0	2.2	1.0
theta[1,765]	-0.89	0.0047	0.43	-1.6	-0.86	-0.23	8239.0	2.3	1.0
theta[1,766]	-1.2	0.0058	0.49	-2.0	-1.2	-0.42	7092.0	2.0	1.0
theta[1,767]	0.51	0.0028	0.25	0.096	0.51	0.91	7829.0	2.2	1.0
theta[1,768]	-0.5	0.0041	0.36	-1.1	-0.47	0.069	8057.0	2.2	1.0
theta[1,769]	0.49	0.003	0.26	0.063	0.5	0.9	7524.0	2.1	1.0
theta[1,770]	-0.084	0.0035	0.29	-0.6	-0.069	0.37	6995.0	1.9	1.0
theta[1,771]	-0.19	0.0036	0.32	-0.74	-0.18	0.3	7814.0	2.2	1.0
theta[1,772]	0.79	0.0027	0.23	0.41	0.8	1.2	7549.0	2.1	1.0
theta[1,773]	-1.2	0.0051	0.48	-2.0	-1.1	-0.46	8649.0	2.4	1.0
theta[1,774]	1.2	0.0025	0.22	0.85	1.2	1.6	8102.0	2.2	1.0
theta[1,775]	0.28	0.0029	0.27	-0.17	0.29	0.73	8781.0	2.4	1.0
theta[1,776]	0.42	0.0029	0.26	-0.032	0.43	0.84	8264.0	2.3	1.0
theta[1,777]	0.91	0.0024	0.23	0.52	0.91	1.3	9183.0	2.5	1.0
theta[1,778]	0.18	0.0029	0.27	-0.28	0.18	0.61	8764.0	2.4	1.0
theta[1,779]	1.4	0.0026	0.22	1.1	1.4	1.8	7178.0	2.0	1.0
theta[1,780]	-0.98	0.0051	0.44	-1.8	-0.95	-0.31	7462.0	2.1	1.0
theta[1,781]	1.6	0.0027	0.22	1.2	1.6	2.0	6402.0	1.8	1.0
theta[1,782]	0.31	0.0032	0.27	-0.15	0.31	0.72	7013.0	1.9	1.0
theta[1,783]	-0.18	0.0034	0.31	-0.71	-0.16	0.3	8034.0	2.2	1.0
theta[1,784]	1.2	0.0026	0.23	0.83	1.2	1.6	7493.0	2.1	1.0
theta[1,785]	-0.56	0.0043	0.37	-1.2	-0.53	0.0021	7511.0	2.1	1.0
theta[1,786]	0.38	0.0028	0.25	-0.033	0.39	0.79	7837.0	2.2	1.0
theta[1,787]	0.68	0.0027	0.24	0.28	0.68	1.1	8046.0	2.2	1.0
theta[1,788]	-0.34	0.0036	0.33	-0.9	-0.32	0.19	8206.0	2.3	1.0
theta[1,789]	1.1	0.0025	0.24	0.67	1.1	1.4	8792.0	2.4	1.0
theta[1,790]	-1.4	0.0057	0.52	-2.3	-1.3	-0.56	8370.0	2.3	1.0
theta[1,791]	-0.55	0.0047	0.38	-1.2	-0.53	0.035	6488.0	1.8	1.0
theta[1,792]	1.2	0.0026	0.23	0.79	1.2	1.5	8146.0	2.3	1.0
theta[1,793]	-0.26	0.0037	0.32	-0.8	-0.24	0.24	7546.0	2.1	1.0
theta[1,794]	-0.12	0.0033	0.3	-0.63	-0.11	0.36	8529.0	2.4	1.0
theta[1,795]	0.11	0.0031	0.28	-0.37	0.12	0.56	8060.0	2.2	1.0
theta[1,796]	0.77	0.0025	0.23	0.38	0.77	1.1	8521.0	2.4	1.0
theta[1,797]	-0.36	0.0039	0.34	-0.95	-0.35	0.17	7688.0	2.1	1.0
theta[1,798]	0.81	0.0028	0.24	0.42	0.81	1.2	7342.0	2.0	1.0
theta[1,799]	-1.7	0.0067	0.56	-2.6	-1.6	-0.8	6971.0	1.9	1.0
theta[1,800]	-0.08	0.0034	0.31	-0.6	-0.071	0.41	8328.0	2.3	1.0
theta[1,801]	1.6	0.0027	0.23	1.3	1.6	2.0	7426.0	2.1	1.0
theta[1,802]	-0.66	0.0051	0.39	-1.3	-0.63	-0.074	5747.0	1.6	1.0
theta[1,803]	-0.21	0.0035	0.31	-0.74	-0.2	0.28	7853.0	2.2	1.0
theta[1,804]	-0.18	0.0034	0.32	-0.72	-0.17	0.32	8758.0	2.4	1.0
theta[1,805]	-0.72	0.0046	0.41	-1.4	-0.7	-0.11	7880.0	2.2	1.0
theta[1,806]	0.2	0.003	0.27	-0.26	0.21	0.61	7816.0	2.2	1.0
theta[1,807]	1.2	0.0024	0.22	0.82	1.2	1.5	8379.0	2.3	1.0
theta[1,808]	0.7	0.0025	0.24	0.31	0.71	1.1	9167.0	2.5	1.0
theta[1,809]	1.4	0.0024	0.23	1.1	1.4	1.8	8533.0	2.4	1.0
theta[1,810]	0.25	0.003	0.27	-0.21	0.25	0.68	8229.0	2.3	1.0
theta[1,811]	0.58	0.0028	0.25	0.16	0.58	0.98	7697.0	2.1	1.0
theta[1,812]	1.1	0.0026	0.23	0.77	1.1	1.5	7813.0	2.2	1.0
theta[1,813]	-0.82	0.0049	0.41	-1.5	-0.79	-0.2	6847.0	1.9	1.0
theta[1,814]	0.12	0.0033	0.28	-0.34	0.13	0.56	6949.0	1.9	1.0
theta[1,815]	1.4	0.0025	0.23	1.0	1.4	1.8	8658.0	2.4	1.0
theta[1,816]	1.2	0.0026	0.23	0.81	1.2	1.6	8322.0	2.3	1.0
theta[1,817]	0.32	0.0029	0.26	-0.11	0.33	0.74	7963.0	2.2	1.0
theta[1,818]	-0.039	0.0033	0.31	-0.56	-0.025	0.43	8801.0	2.4	1.0
theta[1,819]	0.59	0.0026	0.24	0.18	0.6	0.99	8855.0	2.5	1.0
theta[1,820]	-0.58	0.0041	0.37	-1.2	-0.56	-0.016	8204.0	2.3	1.0
theta[1,821]	0.71	0.0024	0.24	0.32	0.71	1.1	9751.0	2.7	1.0
theta[1,822]	0.049	0.0032	0.29	-0.46	0.065	0.52	8292.0	2.3	1.0
theta[1,823]	0.43	0.0028	0.26	0.012	0.44	0.84	8239.0	2.3	1.0
theta[1,824]	-1.5	0.0061	0.54	-2.5	-1.5	-0.69	8040.0	2.2	1.0
theta[1,825]	-0.72	0.0041	0.39	-1.4	-0.7	-0.13	8804.0	2.4	1.0
theta[1,826]	-1.4	0.0058	0.51	-2.2	-1.3	-0.58	7750.0	2.1	1.0
theta[1,827]	0.22	0.0029	0.28	-0.27	0.22	0.66	9353.0	2.6	1.0
theta[1,828]	-0.56	0.0042	0.37	-1.2	-0.54	0.022	7934.0	2.2	1.0
theta[1,829]	-0.67	0.0043	0.38	-1.3	-0.65	-0.094	7848.0	2.2	1.0
theta[1,830]	-1.9	0.0067	0.6	-3.0	-1.9	-0.99	7994.0	2.2	1.0
theta[1,831]	-0.13	0.0032	0.3	-0.64	-0.12	0.33	8591.0	2.4	1.0
theta[1,832]	0.64	0.0029	0.25	0.24	0.65	1.0	7331.0	2.0	1.0
theta[1,833]	1.4	0.0024	0.22	1.0	1.4	1.8	8886.0	2.5	1.0
theta[1,834]	-0.27	0.0037	0.32	-0.82	-0.26	0.23	7758.0	2.1	1.0
theta[1,835]	-0.33	0.0035	0.33	-0.89	-0.31	0.18	8836.0	2.4	1.0
theta[1,836]	-0.067	0.0031	0.3	-0.59	-0.057	0.4	9202.0	2.5	1.0
theta[1,837]	0.32	0.0027	0.26	-0.13	0.32	0.74	9506.0	2.6	1.0
theta[1,838]	-0.7	0.0047	0.39	-1.4	-0.68	-0.1	6872.0	1.9	1.0
theta[1,839]	0.026	0.0033	0.28	-0.46	0.036	0.47	7115.0	2.0	1.0
theta[1,840]	2.0	0.0025	0.22	1.6	2.0	2.3	7745.0	2.1	1.0
theta[1,841]	0.075	0.0031	0.29	-0.43	0.082	0.54	8916.0	2.5	1.0
theta[1,842]	1.1	0.0029	0.25	0.72	1.1	1.5	7083.0	2.0	1.0
theta[1,843]	-0.8	0.0045	0.4	-1.5	-0.78	-0.17	8113.0	2.2	1.0
theta[1,844]	-0.11	0.0033	0.3	-0.62	-0.096	0.36	8036.0	2.2	1.0
theta[1,845]	-1.3	0.006	0.51	-2.2	-1.2	-0.52	7101.0	2.0	1.0
theta[1,846]	0.83	0.0026	0.24	0.45	0.84	1.2	8241.0	2.3	1.0
theta[1,847]	0.93	0.0027	0.24	0.53	0.93	1.3	7691.0	2.1	1.0
theta[1,848]	-0.75	0.0043	0.39	-1.4	-0.73	-0.16	8164.0	2.3	1.0
theta[1,849]	-0.36	0.004	0.33	-0.94	-0.34	0.14	6666.0	1.8	1.0
theta[1,850]	-0.21	0.0034	0.32	-0.76	-0.2	0.29	8746.0	2.4	1.0
theta[1,851]	1.2	0.0025	0.23	0.8	1.2	1.6	8605.0	2.4	1.0
theta[1,852]	-0.36	0.004	0.34	-0.97	-0.34	0.17	7254.0	2.0	1.0
theta[1,853]	0.67	0.0028	0.24	0.28	0.67	1.1	7433.0	2.1	1.0
theta[1,854]	-0.89	0.005	0.42	-1.6	-0.87	-0.26	7061.0	2.0	1.0
theta[1,855]	-1.7	0.006	0.56	-2.6	-1.6	-0.8	8564.0	2.4	1.0
theta[1,856]	0.22	0.0031	0.26	-0.23	0.23	0.64	7279.0	2.0	1.0
theta[1,857]	0.36	0.0027	0.25	-0.051	0.36	0.76	8558.0	2.4	1.0
theta[1,858]	-0.58	0.0041	0.37	-1.2	-0.56	-0.014	8200.0	2.3	1.0
theta[1,859]	0.39	0.0028	0.26	-0.05	0.39	0.81	8711.0	2.4	1.0
theta[1,860]	0.5	0.0027	0.25	0.084	0.5	0.9	8270.0	2.3	1.0
theta[1,861]	1.1	0.0025	0.23	0.77	1.2	1.5	7994.0	2.2	1.0
theta[1,862]	0.73	0.0027	0.25	0.33	0.73	1.1	8845.0	2.4	1.0
theta[1,863]	1.2	0.0026	0.23	0.81	1.2	1.6	7908.0	2.2	1.0
theta[1,864]	-0.72	0.0045	0.4	-1.4	-0.7	-0.1	7850.0	2.2	1.0
theta[1,865]	0.00044	0.0035	0.29	-0.51	0.011	0.46	6982.0	1.9	1.0
theta[1,866]	0.62	0.0026	0.24	0.22	0.63	1.0	8927.0	2.5	1.0
theta[1,867]	-1.3	0.0061	0.52	-2.3	-1.3	-0.57	7103.0	2.0	1.0
theta[1,868]	0.13	0.0029	0.27	-0.33	0.14	0.57	8719.0	2.4	1.0
theta[1,869]	0.26	0.0026	0.26	-0.18	0.27	0.68	9995.0	2.8	1.0
theta[1,870]	0.22	0.003	0.27	-0.24	0.22	0.64	8020.0	2.2	1.0
theta[1,871]	-0.14	0.0034	0.31	-0.67	-0.13	0.35	8068.0	2.2	1.0
theta[1,872]	2.0	0.0025	0.21	1.7	2.0	2.3	6829.0	1.9	1.0
theta[1,873]	-0.88	0.0049	0.42	-1.6	-0.86	-0.23	7482.0	2.1	1.0
theta[1,874]	-0.71	0.0043	0.39	-1.4	-0.68	-0.12	8220.0	2.3	1.0
theta[1,875]	0.43	0.0028	0.25	0.013	0.43	0.83	7905.0	2.2	1.0
theta[1,876]	-1.2	0.0053	0.48	-2.1	-1.2	-0.47	8297.0	2.3	1.0
theta[1,877]	0.39	0.003	0.26	-0.046	0.39	0.8	7490.0	2.1	1.0
theta[1,878]	0.41	0.0027	0.25	-0.0082	0.41	0.81	8736.0	2.4	1.0
theta[1,879]	0.33	0.0031	0.26	-0.12	0.34	0.74	7014.0	1.9	1.0
theta[1,880]	1.1	0.0026	0.24	0.65	1.1	1.5	8377.0	2.3	1.0
theta[1,881]	-1.1	0.0054	0.47	-1.9	-1.1	-0.39	7553.0	2.1	1.0
theta[1,882]	-0.42	0.0036	0.34	-1.0	-0.4	0.1	8540.0	2.4	1.0
theta[1,883]	1.1	0.0026	0.23	0.7	1.1	1.5	8278.0	2.3	1.0
theta[1,884]	-0.35	0.0039	0.33	-0.92	-0.33	0.16	7262.0	2.0	1.0
theta[1,885]	1.4	0.0024	0.23	0.99	1.4	1.7	9032.0	2.5	1.0
theta[1,886]	-0.18	0.0034	0.31	-0.71	-0.16	0.32	8326.0	2.3	1.0
theta[1,887]	1.0	0.0024	0.22	0.67	1.0	1.4	8318.0	2.3	1.0
theta[1,888]	1.1	0.0024	0.23	0.71	1.1	1.5	8621.0	2.4	1.0
theta[1,889]	-0.54	0.0042	0.35	-1.1	-0.52	0.00076	6900.0	1.9	1.0
theta[1,890]	-1.4	0.0058	0.53	-2.3	-1.4	-0.6	8366.0	2.3	1.0
theta[1,891]	0.76	0.0027	0.24	0.36	0.76	1.2	8109.0	2.2	1.0
theta[1,892]	0.39	0.003	0.25	-0.04	0.4	0.8	7208.0	2.0	1.0
theta[1,893]	0.31	0.003	0.26	-0.12	0.32	0.72	7638.0	2.1	1.0
theta[1,894]	-0.32	0.0039	0.33	-0.9	-0.31	0.21	7224.0	2.0	1.0
theta[1,895]	-0.66	0.0041	0.39	-1.3	-0.64	-0.058	8737.0	2.4	1.0
theta[1,896]	-0.56	0.0038	0.36	-1.2	-0.54	0.0083	8884.0	2.5	1.0
theta[1,897]	-1.9	0.007	0.62	-3.0	-1.9	-0.98	7784.0	2.2	1.0
theta[1,898]	-0.53	0.0042	0.37	-1.1	-0.51	0.024	7553.0	2.1	1.0
theta[1,899]	-1.9	0.0068	0.6	-3.0	-1.9	-1.0	7795.0	2.2	1.0
theta[1,900]	1.4	0.0028	0.23	1.0	1.4	1.7	6417.0	1.8	1.0
theta[1,901]	-0.45	0.0041	0.35	-1.0	-0.43	0.091	7150.0	2.0	1.0
theta[1,902]	0.3	0.0029	0.27	-0.16	0.31	0.73	8661.0	2.4	1.0
theta[1,903]	-0.15	0.0032	0.3	-0.67	-0.13	0.33	8784.0	2.4	1.0
theta[1,904]	-0.73	0.0042	0.4	-1.4	-0.71	-0.11	8945.0	2.5	1.0
theta[1,905]	0.54	0.0029	0.25	0.13	0.54	0.94	7677.0	2.1	1.0
theta[1,906]	-0.041	0.0034	0.29	-0.54	-0.035	0.43	7525.0	2.1	1.0
theta[1,907]	-0.24	0.0033	0.32	-0.78	-0.22	0.26	9109.0	2.5	1.0
theta[1,908]	0.79	0.0024	0.23	0.4	0.79	1.2	9170.0	2.5	1.0
theta[1,909]	-1.6	0.0064	0.55	-2.5	-1.5	-0.71	7465.0	2.1	1.0
theta[1,910]	0.26	0.0031	0.27	-0.18	0.27	0.68	7418.0	2.1	1.0
theta[1,911]	0.059	0.0031	0.28	-0.42	0.064	0.51	8346.0	2.3	1.0
theta[1,912]	0.18	0.0031	0.28	-0.28	0.19	0.63	8151.0	2.3	1.0
theta[1,913]	-1.5	0.006	0.52	-2.4	-1.5	-0.71	7399.0	2.0	1.0
theta[1,914]	0.93	0.0027	0.24	0.53	0.93	1.3	7923.0	2.2	1.0
theta[1,915]	-0.39	0.004	0.35	-0.99	-0.37	0.16	7701.0	2.1	1.0
theta[1,916]	-0.53	0.0042	0.36	-1.1	-0.51	0.011	7419.0	2.1	1.0
theta[1,917]	-0.57	0.0043	0.37	-1.2	-0.55	0.0036	7673.0	2.1	1.0
theta[1,918]	-0.5	0.0042	0.36	-1.1	-0.49	0.059	7297.0	2.0	1.0
theta[1,919]	-0.11	0.0035	0.3	-0.64	-0.097	0.38	7312.0	2.0	1.0
theta[1,920]	-0.78	0.0048	0.4	-1.5	-0.76	-0.16	6878.0	1.9	1.0
theta[1,921]	1.0	0.0025	0.23	0.65	1.0	1.4	8493.0	2.4	1.0
theta[1,922]	0.63	0.0027	0.25	0.22	0.64	1.0	8259.0	2.3	1.0
theta[1,923]	-0.63	0.0042	0.38	-1.3	-0.61	-0.036	8177.0	2.3	1.0
theta[1,924]	-1.3	0.0054	0.5	-2.2	-1.2	-0.53	8541.0	2.4	1.0
theta[1,925]	0.095	0.0032	0.28	-0.39	0.1	0.53	7778.0	2.2	1.0
theta[1,926]	0.73	0.0028	0.24	0.34	0.74	1.1	7568.0	2.1	1.0
theta[1,927]	-0.76	0.0048	0.4	-1.5	-0.73	-0.15	6942.0	1.9	1.0
theta[1,928]	0.76	0.0027	0.24	0.37	0.77	1.2	7828.0	2.2	1.0
theta[1,929]	0.27	0.0027	0.26	-0.16	0.28	0.68	9022.0	2.5	1.0
theta[1,930]	0.36	0.003	0.26	-0.076	0.37	0.76	7517.0	2.1	1.0
theta[1,931]	-0.51	0.0041	0.37	-1.2	-0.49	0.049	8092.0	2.2	1.0
theta[1,932]	-0.5	0.0039	0.36	-1.1	-0.48	0.072	8736.0	2.4	1.0
theta[1,933]	-0.32	0.004	0.34	-0.91	-0.3	0.22	7453.0	2.1	1.0
theta[1,934]	1.2	0.0026	0.23	0.79	1.2	1.5	7768.0	2.1	1.0
theta[1,935]	3.2	0.0032	0.28	2.8	3.2	3.7	7511.0	2.1	1.0
theta[1,936]	0.61	0.0025	0.24	0.21	0.61	1.0	9415.0	2.6	1.0
theta[1,937]	-0.21	0.0038	0.32	-0.74	-0.19	0.29	7123.0	2.0	1.0
theta[1,938]	-0.12	0.0035	0.29	-0.62	-0.11	0.34	7110.0	2.0	1.0
theta[1,939]	0.37	0.0026	0.25	-0.058	0.37	0.78	9608.0	2.7	1.0
theta[1,940]	-0.94	0.0052	0.43	-1.7	-0.91	-0.28	6849.0	1.9	1.0
theta[1,941]	0.047	0.003	0.28	-0.43	0.057	0.49	8714.0	2.4	1.0
theta[1,942]	-0.45	0.004	0.36	-1.1	-0.44	0.11	7882.0	2.2	1.0
theta[1,943]	2.2	0.0026	0.21	1.9	2.2	2.6	6914.0	1.9	1.0
theta[1,944]	0.41	0.0028	0.25	-0.0071	0.41	0.81	8417.0	2.3	1.0
theta[1,945]	0.57	0.0028	0.25	0.16	0.57	0.98	7691.0	2.1	1.0
theta[1,946]	-0.49	0.0045	0.37	-1.1	-0.46	0.07	6639.0	1.8	1.0
theta[1,947]	0.69	0.0025	0.23	0.3	0.7	1.1	9027.0	2.5	1.0
theta[1,948]	-0.47	0.0037	0.34	-1.1	-0.45	0.056	8411.0	2.3	1.0
theta[1,949]	0.77	0.0027	0.25	0.35	0.77	1.2	8053.0	2.2	1.0
theta[1,950]	0.18	0.0029	0.26	-0.25	0.19	0.59	8029.0	2.2	1.0
theta[1,951]	0.051	0.0032	0.28	-0.43	0.064	0.49	7947.0	2.2	1.0
theta[1,952]	1.3	0.0023	0.23	0.94	1.3	1.7	9633.0	2.7	1.0
theta[1,953]	0.71	0.0026	0.24	0.31	0.71	1.1	8430.0	2.3	1.0
theta[1,954]	-0.56	0.0038	0.34	-1.1	-0.53	-0.017	8040.0	2.2	1.0
theta[1,955]	1.3	0.0026	0.22	0.98	1.3	1.7	7493.0	2.1	1.0
theta[1,956]	1.2	0.0026	0.23	0.86	1.2	1.6	7632.0	2.1	1.0
theta[1,957]	1.1	0.0025	0.24	0.72	1.1	1.5	9265.0	2.6	1.0
theta[1,958]	-0.87	0.005	0.42	-1.6	-0.85	-0.24	6772.0	1.9	1.0
theta[1,959]	0.17	0.0033	0.27	-0.3	0.17	0.61	7153.0	2.0	1.0
theta[1,960]	-0.42	0.004	0.33	-0.98	-0.4	0.1	6857.0	1.9	1.0
theta[1,961]	-0.21	0.0034	0.31	-0.73	-0.2	0.26	8142.0	2.3	1.0
theta[1,962]	-0.58	0.004	0.38	-1.2	-0.55	0.0033	8893.0	2.5	1.0
theta[1,963]	0.66	0.0024	0.24	0.26	0.66	1.1	9530.0	2.6	1.0
theta[1,964]	-0.17	0.0036	0.31	-0.7	-0.15	0.32	7325.0	2.0	1.0
theta[1,965]	2.4	0.0027	0.22	2.0	2.4	2.7	6906.0	1.9	1.0
theta[1,966]	-1.1	0.0055	0.46	-1.9	-1.1	-0.43	6941.0	1.9	1.0
theta[1,967]	0.89	0.0026	0.24	0.49	0.89	1.3	8033.0	2.2	1.0
theta[1,968]	-0.17	0.0035	0.31	-0.7	-0.16	0.31	7650.0	2.1	1.0
theta[1,969]	0.1	0.0031	0.28	-0.37	0.11	0.54	8241.0	2.3	1.0
theta[1,970]	-0.29	0.0036	0.33	-0.85	-0.28	0.2	8082.0	2.2	1.0
theta[1,971]	-0.51	0.0042	0.36	-1.1	-0.49	0.05	7560.0	2.1	1.0
theta[1,972]	0.9	0.0026	0.23	0.51	0.9	1.3	8372.0	2.3	1.0
theta[1,973]	0.56	0.0028	0.25	0.14	0.57	0.95	8011.0	2.2	1.0
theta[1,974]	0.77	0.0025	0.23	0.37	0.77	1.1	8564.0	2.4	1.0
theta[1,975]	-0.99	0.0048	0.44	-1.8	-0.96	-0.31	8645.0	2.4	1.0
theta[1,976]	1.4	0.0024	0.22	1.0	1.4	1.7	8556.0	2.4	1.0
theta[1,977]	0.28	0.0029	0.26	-0.14	0.29	0.68	7733.0	2.1	1.0
theta[1,978]	0.31	0.003	0.26	-0.12	0.32	0.72	7323.0	2.0	1.0
theta[1,979]	0.057	0.0032	0.29	-0.44	0.066	0.52	8187.0	2.3	1.0
theta[1,980]	-0.061	0.0034	0.3	-0.57	-0.054	0.41	7353.0	2.0	1.0
theta[1,981]	0.96	0.0025	0.23	0.58	0.96	1.3	8666.0	2.4	1.0
theta[1,982]	0.77	0.0026	0.24	0.37	0.77	1.2	8655.0	2.4	1.0
theta[1,983]	0.5	0.0028	0.25	0.09	0.51	0.9	7756.0	2.1	1.0
theta[1,984]	0.46	0.0027	0.25	0.033	0.46	0.87	9034.0	2.5	1.0
theta[1,985]	0.89	0.0027	0.23	0.5	0.89	1.3	7510.0	2.1	1.0
theta[1,986]	-0.24	0.0038	0.31	-0.78	-0.22	0.24	6853.0	1.9	1.0
theta[1,987]	-0.49	0.0041	0.36	-1.1	-0.47	0.062	7763.0	2.1	1.0
theta[1,988]	0.57	0.0027	0.24	0.17	0.57	0.97	7914.0	2.2	1.0
theta[1,989]	-0.93	0.0051	0.43	-1.7	-0.9	-0.28	7180.0	2.0	1.0
theta[1,990]	-0.7	0.0044	0.4	-1.4	-0.67	-0.087	8387.0	2.3	1.0
theta[1,991]	-1.5	0.0059	0.54	-2.5	-1.5	-0.72	8493.0	2.4	1.0
theta[1,992]	0.49	0.0026	0.25	0.068	0.49	0.88	8876.0	2.5	1.0
theta[1,993]	1.3	0.0024	0.22	0.94	1.3	1.7	8404.0	2.3	1.0
theta[1,994]	-0.12	0.0035	0.3	-0.63	-0.1	0.35	7254.0	2.0	1.0
theta[1,995]	0.52	0.0029	0.25	0.1	0.52	0.93	7729.0	2.1	1.0
theta[1,996]	0.41	0.0031	0.26	-0.025	0.41	0.83	7165.0	2.0	1.0
theta[1,997]	-0.29	0.0037	0.33	-0.85	-0.27	0.22	7603.0	2.1	1.0
theta[1,998]	0.2	0.003	0.27	-0.25	0.21	0.63	8005.0	2.2	1.0
theta[1,999]	0.66	0.0025	0.24	0.27	0.66	1.1	9037.0	2.5	1.0
theta[1,1000]	0.19	0.0031	0.27	-0.26	0.2	0.62	7354.0	2.0	1.0
theta[1,1001]	0.85	0.0025	0.24	0.45	0.85	1.2	9178.0	2.5	1.0
theta[1,1002]	0.81	0.0026	0.23	0.42	0.81	1.2	7593.0	2.1	1.0
theta[1,1003]	0.38	0.0028	0.26	-0.044	0.39	0.79	8663.0	2.4	1.0
theta[1,1004]	-0.024	0.0031	0.3	-0.53	-0.015	0.45	9039.0	2.5	1.0
theta[1,1005]	1.2	0.0027	0.23	0.86	1.2	1.6	7050.0	2.0	1.0
theta[1,1006]	0.59	0.0027	0.25	0.18	0.59	1.0	8348.0	2.3	1.0
theta[1,1007]	-0.83	0.0046	0.41	-1.6	-0.8	-0.2	8295.0	2.3	1.0
theta[1,1008]	-1.0	0.005	0.45	-1.8	-1.0	-0.32	7974.0	2.2	1.0
theta[1,1009]	0.52	0.003	0.25	0.12	0.52	0.93	6987.0	1.9	1.0
theta[1,1010]	0.71	0.0026	0.23	0.32	0.71	1.1	8019.0	2.2	1.0
theta[1,1011]	0.87	0.0026	0.23	0.5	0.87	1.2	7914.0	2.2	1.0
theta[1,1012]	0.35	0.003	0.25	-0.07	0.35	0.77	7223.0	2.0	1.0
theta[1,1013]	-0.35	0.0036	0.33	-0.91	-0.34	0.17	8067.0	2.2	1.0
theta[1,1014]	0.56	0.0026	0.25	0.16	0.57	0.96	8775.0	2.4	1.0
theta[1,1015]	-0.63	0.0044	0.39	-1.3	-0.61	-0.034	7675.0	2.1	1.0
theta[1,1016]	0.54	0.0026	0.24	0.13	0.54	0.92	8771.0	2.4	1.0
theta[1,1017]	-0.68	0.0046	0.4	-1.4	-0.66	-0.069	7496.0	2.1	1.0
theta[1,1018]	-0.88	0.0045	0.41	-1.6	-0.87	-0.24	8389.0	2.3	1.0
theta[1,1019]	1.2	0.0025	0.23	0.78	1.2	1.5	8276.0	2.3	1.0
theta[1,1020]	-0.2	0.0035	0.32	-0.72	-0.19	0.3	8456.0	2.3	1.0
theta[1,1021]	-0.53	0.0043	0.37	-1.2	-0.51	0.043	7466.0	2.1	1.0
theta[1,1022]	1.2	0.0026	0.23	0.83	1.2	1.6	7854.0	2.2	1.0
theta[1,1023]	-0.8	0.0044	0.39	-1.5	-0.77	-0.2	7876.0	2.2	1.0
