name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[4,150]	-0.0359	0.0159	0.985	-1.64	-0.0131	1.57	3827.0	1.13	0.999
theta[5,150]	1.09	0.0103	0.587	0.163	1.07	2.07	3259.0	0.958	1.0
theta[6,150]	-0.293	0.0133	0.89	-1.75	-0.266	1.12	4494.0	1.32	1.0
theta[7,150]	-0.183	0.0138	0.887	-1.7	-0.142	1.2	4107.0	1.21	1.0
theta[8,150]	-0.782	0.0124	0.708	-2.03	-0.721	0.278	3253.0	0.956	1.0
theta[9,150]	-0.0948	0.0135	0.889	-1.64	-0.047	1.31	4367.0	1.28	1.0
theta[10,150]	-0.09	0.0143	0.963	-1.71	-0.0895	1.51	4553.0	1.34	1.0
theta[11,150]	-0.117	0.0139	0.971	-1.72	-0.126	1.49	4864.0	1.43	1.0
theta[1,151]	-0.468	0.00748	0.375	-1.1	-0.453	0.108	2511.0	0.738	1.0
theta[2,151]	-0.0136	0.0145	0.823	-1.42	0.0247	1.25	3206.0	0.942	1.0
theta[3,151]	-0.342	0.0139	0.849	-1.79	-0.314	1.05	3718.0	1.09	0.999
theta[4,151]	-0.251	0.0159	0.938	-1.84	-0.229	1.21	3496.0	1.03	1.0
theta[5,151]	0.0705	0.00846	0.522	-0.787	0.0538	0.95	3798.0	1.12	1.0
theta[6,151]	-0.771	0.014	0.818	-2.2	-0.733	0.5	3393.0	0.997	1.0
theta[7,151]	-0.34	0.0128	0.781	-1.74	-0.28	0.853	3712.0	1.09	1.0
theta[8,151]	-0.74	0.00961	0.533	-1.65	-0.715	0.104	3071.0	0.903	1.0
theta[9,151]	-0.242	0.0132	0.834	-1.67	-0.186	1.04	3975.0	1.17	1.0
theta[10,151]	1.44	0.0111	0.61	0.386	1.45	2.43	3044.0	0.895	1.0
theta[11,151]	-0.146	0.0139	0.951	-1.73	-0.142	1.45	4695.0	1.38	0.999
theta[1,152]	-1.1	0.0088	0.47	-1.92	-1.06	-0.374	2855.0	0.839	1.0
theta[2,152]	-0.11	0.0138	0.909	-1.67	-0.0707	1.32	4342.0	1.28	0.999
theta[3,152]	0.425	0.0208	0.859	-1.03	0.438	1.8	1701.0	0.5	1.0
theta[4,152]	-0.00395	0.0151	0.974	-1.65	0.0287	1.57	4136.0	1.22	1.0
theta[5,152]	0.346	0.00992	0.547	-0.525	0.336	1.27	3043.0	0.895	1.0
theta[6,152]	-0.475	0.0146	0.877	-2.0	-0.431	0.908	3601.0	1.06	1.0
theta[7,152]	-0.381	0.0139	0.859	-1.91	-0.335	0.955	3837.0	1.13	1.0
theta[8,152]	0.51	0.00925	0.556	-0.365	0.485	1.43	3612.0	1.06	1.0
theta[9,152]	-0.173	0.0129	0.881	-1.68	-0.139	1.21	4675.0	1.37	1.0
theta[10,152]	-0.0709	0.0145	0.956	-1.68	-0.0446	1.48	4319.0	1.27	1.0
theta[11,152]	-0.061	0.0137	0.977	-1.69	-0.0448	1.52	5106.0	1.5	0.999
theta[1,153]	-0.553	0.00755	0.386	-1.21	-0.542	0.0554	2617.0	0.769	1.0
theta[2,153]	-0.327	0.0148	0.908	-1.88	-0.27	1.05	3772.0	1.11	1.0
theta[3,153]	0.384	0.0202	0.8	-0.98	0.415	1.64	1574.0	0.463	1.0
theta[4,153]	-0.113	0.0152	0.946	-1.73	-0.0637	1.37	3849.0	1.13	1.0
theta[5,153]	-0.999	0.0117	0.684	-2.24	-0.935	0.0141	3442.0	1.01	1.0
theta[6,153]	1.2	0.0124	0.743	0.0417	1.18	2.43	3568.0	1.05	1.0
theta[7,153]	-0.283	0.0132	0.784	-1.67	-0.227	0.892	3535.0	1.04	1.0
theta[8,153]	-0.345	0.00851	0.498	-1.17	-0.334	0.446	3416.0	1.0	1.0
theta[9,153]	-0.189	0.013	0.833	-1.63	-0.123	1.11	4132.0	1.21	1.0
theta[10,153]	-0.212	0.0133	0.888	-1.73	-0.198	1.22	4460.0	1.31	1.0
theta[11,153]	0.00194	0.0144	0.971	-1.62	0.0513	1.56	4538.0	1.33	1.0
theta[1,154]	-1.53	0.0109	0.563	-2.5	-1.49	-0.663	2650.0	0.779	1.0
theta[2,154]	-0.133	0.0161	0.994	-1.82	-0.121	1.44	3803.0	1.12	1.0
theta[3,154]	-0.179	0.0145	0.919	-1.73	-0.147	1.3	4041.0	1.19	0.999
theta[4,154]	-0.0149	0.0161	0.982	-1.65	-0.00656	1.58	3701.0	1.09	1.0
theta[5,154]	1.11	0.00994	0.577	0.171	1.09	2.08	3371.0	0.991	1.0
theta[6,154]	-0.269	0.0136	0.907	-1.81	-0.245	1.19	4455.0	1.31	1.0
theta[7,154]	-0.178	0.0143	0.856	-1.66	-0.132	1.17	3572.0	1.05	1.0
theta[8,154]	-0.776	0.0126	0.722	-2.05	-0.742	0.333	3277.0	0.963	1.0
theta[9,154]	-0.0633	0.0139	0.912	-1.65	-0.0228	1.37	4279.0	1.26	1.0
theta[10,154]	-0.0974	0.0145	0.95	-1.7	-0.0956	1.41	4287.0	1.26	1.0
theta[11,154]	-0.127	0.0149	1.01	-1.79	-0.136	1.52	4598.0	1.35	1.0
theta[1,155]	-1.45	0.0096	0.547	-2.41	-1.43	-0.593	3246.0	0.954	1.0
theta[2,155]	-0.391	0.015	0.963	-1.99	-0.371	1.17	4124.0	1.21	1.0
theta[3,155]	-0.195	0.0141	0.895	-1.7	-0.172	1.25	4034.0	1.19	1.0
theta[4,155]	1.12	0.0204	0.977	-0.578	1.14	2.65	2301.0	0.676	1.0
theta[5,155]	-0.718	0.0125	0.7	-2.0	-0.646	0.312	3146.0	0.925	0.999
theta[6,155]	-0.153	0.0142	0.864	-1.61	-0.127	1.21	3686.0	1.08	0.999
theta[7,155]	-0.0855	0.0134	0.846	-1.57	-0.0326	1.22	3994.0	1.17	1.0
theta[8,155]	-0.875	0.0114	0.709	-2.1	-0.843	0.232	3832.0	1.13	1.0
theta[9,155]	-0.106	0.0136	0.896	-1.64	-0.0762	1.3	4320.0	1.27	1.0
theta[10,155]	-0.075	0.0145	0.968	-1.72	-0.0493	1.5	4447.0	1.31	1.0
theta[11,155]	0.0122	0.0155	0.978	-1.59	0.0175	1.61	3966.0	1.17	1.0
theta[1,156]	-0.843	0.00843	0.416	-1.55	-0.831	-0.192	2437.0	0.717	1.0
theta[2,156]	-0.205	0.0146	0.908	-1.76	-0.169	1.21	3884.0	1.14	1.0
theta[3,156]	-0.449	0.0139	0.888	-1.96	-0.424	0.926	4100.0	1.21	1.0
theta[4,156]	-0.0149	0.0147	0.96	-1.62	-0.000228	1.54	4274.0	1.26	1.0
theta[5,156]	0.832	0.00955	0.58	-0.109	0.822	1.8	3689.0	1.08	1.0
theta[6,156]	0.52	0.0158	0.739	-0.743	0.542	1.7	2178.0	0.64	1.0
theta[7,156]	-0.394	0.014	0.843	-1.83	-0.321	0.876	3609.0	1.06	1.0
theta[8,156]	0.375	0.00971	0.537	-0.472	0.36	1.29	3054.0	0.898	1.0
theta[9,156]	-0.149	0.0134	0.852	-1.65	-0.0923	1.18	4036.0	1.19	0.999
theta[10,156]	-0.145	0.0148	0.931	-1.73	-0.107	1.32	3977.0	1.17	1.0
theta[11,156]	-0.115	0.0151	0.985	-1.73	-0.109	1.47	4258.0	1.25	0.999
theta[1,157]	0.623	0.00572	0.283	0.167	0.623	1.1	2447.0	0.72	1.0
theta[2,157]	-0.0321	0.0108	0.635	-1.16	0.015	0.941	3452.0	1.01	1.0
theta[3,157]	0.889	0.0138	0.777	-0.315	0.86	2.24	3178.0	0.934	1.0
theta[4,157]	-0.489	0.0122	0.809	-1.88	-0.459	0.788	4400.0	1.29	1.0
theta[5,157]	0.613	0.0101	0.588	-0.318	0.586	1.63	3401.0	1.0	1.0
theta[6,157]	-0.775	0.0134	0.673	-1.85	-0.8	0.347	2538.0	0.746	1.0
theta[7,157]	-0.835	0.012	0.745	-2.16	-0.782	0.269	3880.0	1.14	1.0
theta[8,157]	-0.0111	0.00988	0.613	-0.942	-0.0573	1.07	3853.0	1.13	1.0
theta[9,157]	0.719	0.00849	0.455	-0.0356	0.736	1.43	2875.0	0.845	1.0
theta[10,157]	-0.575	0.0126	0.784	-1.94	-0.519	0.62	3897.0	1.15	1.0
theta[11,157]	0.576	0.0207	0.891	-0.983	0.628	1.93	1854.0	0.545	1.0
theta[1,158]	-0.00269	0.00648	0.313	-0.531	0.0139	0.486	2333.0	0.686	1.0
theta[2,158]	-0.299	0.0134	0.799	-1.71	-0.245	0.921	3578.0	1.05	1.0
theta[3,158]	1.1	0.0128	0.744	-0.129	1.09	2.35	3388.0	0.996	1.0
theta[4,158]	-0.149	0.0139	0.883	-1.65	-0.0988	1.24	4057.0	1.19	0.999
theta[5,158]	0.797	0.0101	0.576	-0.152	0.794	1.77	3217.0	0.946	1.0
theta[6,158]	0.659	0.0124	0.715	-0.507	0.621	1.87	3317.0	0.975	0.999
theta[7,158]	-0.626	0.0125	0.779	-1.96	-0.571	0.546	3919.0	1.15	1.0
theta[8,158]	0.852	0.0113	0.698	-0.235	0.815	2.06	3788.0	1.11	1.0
theta[9,158]	-0.305	0.0134	0.809	-1.74	-0.25	0.912	3660.0	1.08	1.0
theta[10,158]	-0.31	0.0128	0.845	-1.8	-0.253	0.981	4364.0	1.28	1.0
theta[11,158]	-0.189	0.0139	0.938	-1.76	-0.176	1.32	4543.0	1.34	1.0
theta[1,159]	0.175	0.00618	0.31	-0.339	0.18	0.668	2516.0	0.74	1.0
theta[2,159]	-0.477	0.0134	0.795	-1.87	-0.435	0.742	3501.0	1.03	1.0
theta[3,159]	-0.108	0.0209	0.77	-1.41	-0.096	1.14	1361.0	0.4	1.0
theta[4,159]	-0.245	0.014	0.874	-1.74	-0.224	1.14	3914.0	1.15	1.0
theta[5,159]	-0.0286	0.00861	0.522	-0.865	-0.0392	0.848	3670.0	1.08	1.0
theta[6,159]	0.796	0.0139	0.774	-0.408	0.765	2.13	3106.0	0.913	1.0
theta[7,159]	-0.663	0.0126	0.758	-2.0	-0.602	0.474	3637.0	1.07	1.0
theta[8,159]	0.777	0.011	0.701	-0.333	0.725	1.97	4073.0	1.2	1.0
theta[9,159]	-0.357	0.0135	0.812	-1.79	-0.312	0.847	3648.0	1.07	1.0
theta[10,159]	-0.372	0.0132	0.815	-1.79	-0.327	0.874	3832.0	1.13	1.0
theta[11,159]	-0.198	0.0137	0.926	-1.7	-0.188	1.29	4589.0	1.35	1.0
theta[1,160]	0.223	0.00639	0.304	-0.29	0.229	0.726	2260.0	0.664	1.0
theta[2,160]	-0.461	0.0131	0.791	-1.82	-0.404	0.756	3659.0	1.08	0.999
theta[3,160]	-0.187	0.0249	0.753	-1.45	-0.17	1.02	913.0	0.269	1.0
theta[4,160]	-0.238	0.0125	0.848	-1.7	-0.217	1.13	4606.0	1.35	1.0
theta[5,160]	1.09	0.0102	0.605	0.133	1.07	2.12	3533.0	1.04	1.0
theta[6,160]	-1.03	0.012	0.698	-2.21	-1.01	0.087	3397.0	0.999	1.0
theta[7,160]	0.393	0.00841	0.523	-0.519	0.422	1.21	3870.0	1.14	1.0
theta[8,160]	0.283	0.00994	0.61	-0.652	0.249	1.38	3764.0	1.11	1.0
theta[9,160]	-0.433	0.0133	0.83	-1.87	-0.381	0.806	3896.0	1.15	1.0
theta[10,160]	-0.371	0.013	0.81	-1.75	-0.325	0.866	3875.0	1.14	0.999
theta[11,160]	0.716	0.0246	0.883	-0.836	0.76	2.08	1291.0	0.379	1.0
theta[1,161]	1.06	0.00696	0.295	0.572	1.06	1.54	1801.0	0.53	1.0
theta[2,161]	1.25	0.00993	0.585	0.372	1.21	2.25	3469.0	1.02	1.0
theta[3,161]	-0.331	0.0224	0.772	-1.61	-0.319	0.929	1184.0	0.348	1.0
theta[4,161]	1.3	0.0122	0.683	0.204	1.3	2.41	3131.0	0.921	1.0
theta[5,161]	-1.04	0.0092	0.533	-1.94	-1.03	-0.173	3360.0	0.988	1.0
theta[6,161]	0.547	0.0141	0.888	-0.882	0.531	2.02	3957.0	1.16	1.0
theta[7,161]	0.751	0.00788	0.478	-0.0395	0.751	1.52	3680.0	1.08	1.0
theta[8,161]	0.413	0.0121	0.742	-0.734	0.367	1.7	3748.0	1.1	0.999
theta[9,161]	-0.643	0.0126	0.743	-1.98	-0.586	0.46	3461.0	1.02	1.0
theta[10,161]	-0.737	0.0115	0.722	-2.01	-0.678	0.376	3970.0	1.17	1.0
theta[11,161]	-0.348	0.0135	0.848	-1.77	-0.353	1.03	3960.0	1.16	1.0
theta[1,162]	-0.477	0.00685	0.369	-1.11	-0.469	0.101	2906.0	0.854	1.0
theta[2,162]	0.569	0.0122	0.724	-0.702	0.617	1.66	3529.0	1.04	0.999
theta[3,162]	0.47	0.0222	0.806	-0.864	0.491	1.78	1318.0	0.388	1.0
theta[4,162]	-0.245	0.0142	0.921	-1.77	-0.226	1.23	4184.0	1.23	1.0
theta[5,162]	-0.954	0.0104	0.658	-2.13	-0.91	0.046	3965.0	1.17	1.0
theta[6,162]	0.294	0.0193	0.736	-0.94	0.286	1.5	1459.0	0.429	1.0
theta[7,162]	-0.394	0.0132	0.781	-1.79	-0.341	0.772	3476.0	1.02	1.0
theta[8,162]	0.478	0.00913	0.573	-0.408	0.452	1.46	3935.0	1.16	1.0
theta[9,162]	-0.21	0.0139	0.851	-1.72	-0.147	1.07	3730.0	1.1	1.0
theta[10,162]	-0.159	0.013	0.878	-1.65	-0.106	1.21	4575.0	1.35	1.0
theta[11,162]	-0.0163	0.0142	0.954	-1.59	0.000682	1.52	4520.0	1.33	1.0
theta[1,163]	0.8	0.00569	0.291	0.328	0.799	1.29	2618.0	0.77	1.0
theta[2,163]	-0.0474	0.011	0.619	-1.12	-0.00336	0.913	3151.0	0.926	1.0
theta[3,163]	0.525	0.0129	0.784	-0.725	0.482	1.83	3674.0	1.08	1.0
theta[4,163]	-0.567	0.0131	0.805	-1.92	-0.526	0.722	3776.0	1.11	1.0
theta[5,163]	0.154	0.00994	0.557	-0.735	0.152	1.08	3139.0	0.923	1.0
theta[6,163]	0.509	0.0134	0.834	-0.804	0.475	1.9	3849.0	1.13	1.0
theta[7,163]	-0.862	0.0115	0.73	-2.19	-0.789	0.23	4031.0	1.19	1.0
theta[8,163]	0.547	0.0114	0.721	-0.544	0.5	1.84	3983.0	1.17	1.0
theta[9,163]	-0.526	0.0116	0.734	-1.83	-0.475	0.577	4010.0	1.18	1.0
theta[10,163]	-0.638	0.0129	0.72	-1.9	-0.596	0.456	3118.0	0.917	1.0
theta[11,163]	-0.375	0.0157	0.884	-1.89	-0.35	1.04	3179.0	0.934	1.0
theta[1,164]	0.601	0.00619	0.278	0.149	0.599	1.06	2016.0	0.593	1.0
theta[2,164]	-0.0285	0.012	0.656	-1.21	0.0212	0.954	3012.0	0.885	1.0
theta[3,164]	-0.00977	0.026	0.768	-1.26	-0.0243	1.25	872.0	0.256	1.0
theta[4,164]	0.738	0.0145	0.69	-0.443	0.767	1.84	2252.0	0.662	1.0
theta[5,164]	-0.4	0.00889	0.509	-1.24	-0.397	0.42	3271.0	0.962	1.0
theta[6,164]	-0.5	0.0149	0.694	-1.62	-0.523	0.68	2174.0	0.639	1.0
theta[7,164]	-0.833	0.0127	0.746	-2.18	-0.768	0.261	3426.0	1.01	1.0
theta[8,164]	0.67	0.0115	0.735	-0.485	0.642	1.96	4062.0	1.19	0.999
theta[9,164]	1.0	0.00677	0.402	0.347	0.998	1.68	3529.0	1.04	0.999
theta[10,164]	-0.129	0.0119	0.69	-1.32	-0.0868	0.921	3371.0	0.991	0.999
theta[11,164]	-0.252	0.0134	0.912	-1.77	-0.242	1.19	4633.0	1.36	0.999
theta[1,165]	-1.86	0.0113	0.633	-2.95	-1.81	-0.884	3163.0	0.93	1.0
theta[2,165]	-0.12	0.0149	0.968	-1.76	-0.0872	1.4	4218.0	1.24	1.0
theta[3,165]	-0.156	0.0142	0.935	-1.73	-0.127	1.32	4339.0	1.28	1.0
theta[4,165]	-0.087	0.015	0.994	-1.75	-0.0573	1.52	4405.0	1.3	1.0
theta[5,165]	-0.619	0.0124	0.719	-1.91	-0.565	0.471	3351.0	0.985	1.0
theta[6,165]	-0.0706	0.014	0.911	-1.62	-0.0526	1.36	4236.0	1.25	1.0
theta[7,165]	-0.0322	0.0135	0.881	-1.59	0.0173	1.31	4266.0	1.25	0.999
theta[8,165]	-0.748	0.0133	0.748	-2.09	-0.714	0.407	3168.0	0.931	1.0
theta[9,165]	-0.0592	0.0139	0.924	-1.64	-0.0352	1.39	4436.0	1.3	1.0
theta[10,165]	-0.0418	0.0151	0.977	-1.63	-0.0277	1.54	4167.0	1.23	1.0
theta[11,165]	0.0129	0.0149	1.01	-1.64	0.0217	1.7	4625.0	1.36	1.0
theta[1,166]	0.618	0.00602	0.278	0.161	0.617	1.07	2135.0	0.628	1.0
theta[2,166]	-0.16	0.0127	0.649	-1.31	-0.11	0.82	2624.0	0.771	1.0
theta[3,166]	0.58	0.0127	0.741	-0.591	0.581	1.82	3374.0	0.992	1.0
theta[4,166]	0.237	0.0127	0.731	-0.985	0.273	1.39	3338.0	0.981	1.0
theta[5,166]	0.266	0.00905	0.553	-0.595	0.238	1.22	3737.0	1.1	0.999
theta[6,166]	0.482	0.0132	0.78	-0.738	0.447	1.84	3468.0	1.02	1.0
theta[7,166]	-0.742	0.0111	0.702	-2.0	-0.678	0.312	3965.0	1.17	0.999
theta[8,166]	0.13	0.0102	0.625	-0.815	0.0904	1.25	3765.0	1.11	1.0
theta[9,166]	0.731	0.00818	0.441	-0.0458	0.758	1.41	2910.0	0.856	1.0
theta[10,166]	1.84	0.0105	0.576	0.881	1.83	2.82	3029.0	0.89	0.999
theta[11,166]	-0.363	0.015	0.913	-1.87	-0.344	1.13	3692.0	1.09	1.0
theta[1,167]	0.221	0.00611	0.301	-0.281	0.227	0.701	2429.0	0.714	1.0
theta[2,167]	-0.527	0.013	0.808	-1.93	-0.476	0.728	3882.0	1.14	1.0
theta[3,167]	0.66	0.0148	0.7	-0.474	0.646	1.83	2248.0	0.661	1.0
theta[4,167]	-0.248	0.0139	0.893	-1.75	-0.233	1.15	4129.0	1.21	1.0
theta[5,167]	1.61	0.0112	0.679	0.528	1.59	2.8	3699.0	1.09	1.0
theta[6,167]	-0.901	0.0117	0.679	-2.04	-0.882	0.203	3376.0	0.993	1.0
theta[7,167]	0.379	0.00871	0.528	-0.544	0.417	1.19	3681.0	1.08	1.0
theta[8,167]	0.141	0.00956	0.589	-0.743	0.11	1.16	3789.0	1.11	1.0
theta[9,167]	1.49	0.00684	0.414	0.841	1.48	2.18	3652.0	1.07	1.0
theta[10,167]	-0.384	0.0133	0.805	-1.75	-0.337	0.873	3637.0	1.07	0.999
theta[11,167]	-0.278	0.014	0.906	-1.76	-0.274	1.19	4195.0	1.23	0.999
theta[1,168]	-1.43	0.0102	0.539	-2.37	-1.41	-0.608	2773.0	0.815	1.0
theta[2,168]	-0.143	0.0149	0.969	-1.75	-0.112	1.41	4258.0	1.25	1.0
theta[3,168]	0.232	0.0146	0.891	-1.3	0.269	1.65	3734.0	1.1	1.0
theta[4,168]	-0.0492	0.0155	0.968	-1.68	-0.0452	1.53	3916.0	1.15	1.0
theta[5,168]	0.44	0.00909	0.563	-0.477	0.443	1.37	3835.0	1.13	1.0
theta[6,168]	-0.283	0.0144	0.895	-1.82	-0.244	1.14	3871.0	1.14	1.0
theta[7,168]	-0.175	0.0157	0.888	-1.72	-0.127	1.18	3186.0	0.937	1.0
theta[8,168]	-0.873	0.0125	0.728	-2.16	-0.827	0.238	3368.0	0.99	1.0
theta[9,168]	-0.108	0.013	0.879	-1.59	-0.0849	1.31	4576.0	1.35	1.0
theta[10,168]	-0.0976	0.0156	0.961	-1.73	-0.0785	1.44	3783.0	1.11	1.0
theta[11,168]	-0.077	0.0157	1.01	-1.74	-0.0678	1.57	4112.0	1.21	1.0
theta[1,169]	-0.895	0.00966	0.436	-1.66	-0.878	-0.211	2039.0	0.599	1.0
theta[2,169]	-0.178	0.0148	0.903	-1.73	-0.115	1.24	3701.0	1.09	1.0
theta[3,169]	-0.41	0.0138	0.882	-1.88	-0.389	0.999	4097.0	1.2	1.0
theta[4,169]	-0.13	0.0149	0.958	-1.73	-0.104	1.43	4160.0	1.22	0.999
theta[5,169]	0.235	0.00907	0.55	-0.659	0.216	1.13	3675.0	1.08	1.0
theta[6,169]	-0.456	0.0149	0.822	-1.86	-0.419	0.876	3047.0	0.896	1.0
theta[7,169]	-0.249	0.0137	0.822	-1.69	-0.171	0.997	3578.0	1.05	1.0
theta[8,169]	-1.02	0.011	0.64	-2.14	-0.982	-0.0401	3369.0	0.991	1.0
theta[9,169]	1.69	0.00788	0.456	0.945	1.69	2.42	3340.0	0.982	1.0
theta[10,169]	1.71	0.0139	0.689	0.551	1.75	2.77	2458.0	0.723	1.0
theta[11,169]	-0.0616	0.0147	0.969	-1.72	-0.0414	1.5	4370.0	1.28	1.0
theta[1,170]	-1.86	0.0109	0.642	-2.99	-1.83	-0.866	3501.0	1.03	1.0
theta[2,170]	-0.0991	0.0153	0.959	-1.69	-0.0951	1.43	3949.0	1.16	1.0
theta[3,170]	-0.144	0.0152	0.94	-1.72	-0.133	1.38	3818.0	1.12	1.0
theta[4,170]	-0.104	0.016	0.989	-1.74	-0.0963	1.52	3820.0	1.12	0.999
theta[5,170]	-0.634	0.0116	0.728	-1.91	-0.591	0.465	3940.0	1.16	1.0
theta[6,170]	-0.0719	0.0145	0.925	-1.63	-0.0651	1.4	4053.0	1.19	1.0
theta[7,170]	-0.0349	0.014	0.877	-1.58	0.0231	1.32	3920.0	1.15	1.0
theta[8,170]	-0.757	0.0128	0.756	-2.11	-0.714	0.419	3498.0	1.03	1.0
theta[9,170]	-0.0803	0.0144	0.938	-1.71	-0.0523	1.39	4263.0	1.25	1.0
theta[10,170]	-0.032	0.0158	0.966	-1.66	-0.00288	1.52	3716.0	1.09	1.0
theta[11,170]	0.0131	0.0148	0.982	-1.59	0.00296	1.62	4377.0	1.29	0.999
theta[1,171]	-1.68	0.0111	0.581	-2.7	-1.64	-0.776	2759.0	0.811	1.0
theta[2,171]	-0.0982	0.0142	0.946	-1.68	-0.0771	1.4	4415.0	1.3	1.0
theta[3,171]	-0.147	0.014	0.928	-1.74	-0.125	1.34	4366.0	1.28	1.0
theta[4,171]	-0.0481	0.0159	0.989	-1.69	-0.0336	1.59	3873.0	1.14	1.0
theta[5,171]	0.533	0.00983	0.581	-0.387	0.52	1.51	3496.0	1.03	0.999
theta[6,171]	-0.187	0.0137	0.881	-1.66	-0.178	1.23	4128.0	1.21	1.0
theta[7,171]	-0.126	0.0132	0.854	-1.61	-0.0927	1.2	4170.0	1.23	1.0
theta[8,171]	-0.767	0.0123	0.726	-2.02	-0.728	0.354	3481.0	1.02	1.0
theta[9,171]	-0.0772	0.0137	0.895	-1.61	-0.0503	1.37	4255.0	1.25	0.999
theta[10,171]	-0.0839	0.0136	0.957	-1.71	-0.0752	1.47	4963.0	1.46	1.0
theta[11,171]	-0.0466	0.0147	0.996	-1.68	-0.0464	1.65	4593.0	1.35	0.999
theta[1,172]	0.0302	0.00621	0.317	-0.511	0.0389	0.543	2614.0	0.768	1.0
theta[2,172]	-0.557	0.0135	0.838	-2.01	-0.5	0.711	3877.0	1.14	1.0
theta[3,172]	-0.553	0.0131	0.818	-1.95	-0.523	0.743	3887.0	1.14	1.0
theta[4,172]	-0.275	0.0134	0.865	-1.77	-0.25	1.12	4150.0	1.22	0.999
theta[5,172]	-0.358	0.0105	0.553	-1.26	-0.355	0.546	2763.0	0.812	1.0
theta[6,172]	1.04	0.0124	0.776	-0.199	1.02	2.33	3908.0	1.15	1.0
theta[7,172]	-0.0873	0.0113	0.657	-1.26	-0.0339	0.891	3379.0	0.993	1.0
theta[8,172]	-1.52	0.0106	0.611	-2.61	-1.49	-0.595	3322.0	0.977	1.0
theta[9,172]	1.62	0.00718	0.427	0.956	1.59	2.34	3532.0	1.04	1.0
theta[10,172]	-0.381	0.0141	0.853	-1.84	-0.328	0.915	3639.0	1.07	0.999
theta[11,172]	-0.14	0.0148	0.943	-1.74	-0.0979	1.37	4036.0	1.19	1.0
theta[1,173]	0.754	0.00617	0.285	0.292	0.753	1.23	2135.0	0.628	1.0
theta[2,173]	0.687	0.00865	0.51	-0.18	0.706	1.51	3474.0	1.02	0.999
theta[3,173]	-0.904	0.0118	0.759	-2.17	-0.881	0.307	4137.0	1.22	1.0
theta[4,173]	1.18	0.0114	0.682	0.0629	1.19	2.29	3607.0	1.06	1.0
theta[5,173]	0.119	0.00922	0.532	-0.752	0.103	1.02	3327.0	0.978	1.0
theta[6,173]	0.467	0.0141	0.85	-0.866	0.428	1.95	3624.0	1.07	1.0
theta[7,173]	0.264	0.0078	0.492	-0.56	0.278	1.06	3983.0	1.17	0.999
theta[8,173]	-1.77	0.0093	0.55	-2.73	-1.73	-0.897	3497.0	1.03	1.0
theta[9,173]	-0.46	0.0115	0.739	-1.78	-0.387	0.649	4107.0	1.21	0.999
theta[10,173]	0.522	0.00995	0.555	-0.385	0.531	1.41	3116.0	0.916	1.0
theta[11,173]	0.554	0.0203	0.871	-0.9	0.59	1.93	1834.0	0.539	1.0
theta[1,174]	1.2	0.00565	0.28	0.744	1.2	1.67	2444.0	0.719	1.0
theta[2,174]	-0.388	0.0106	0.619	-1.48	-0.349	0.569	3418.0	1.0	1.0
theta[3,174]	0.539	0.0141	0.817	-0.734	0.519	1.96	3365.0	0.989	1.0
theta[4,174]	0.809	0.012	0.678	-0.272	0.797	1.91	3175.0	0.934	1.0
theta[5,174]	-0.757	0.00865	0.499	-1.59	-0.747	0.0649	3334.0	0.98	1.0
theta[6,174]	0.412	0.0143	0.875	-0.972	0.384	1.88	3768.0	1.11	1.0
theta[7,174]	-0.684	0.0101	0.607	-1.75	-0.635	0.223	3587.0	1.05	0.999
theta[8,174]	0.785	0.0121	0.803	-0.474	0.766	2.15	4372.0	1.29	1.0
theta[9,174]	0.966	0.00776	0.416	0.31	0.957	1.65	2869.0	0.844	1.0
theta[10,174]	1.32	0.00981	0.594	0.344	1.31	2.31	3665.0	1.08	1.0
theta[11,174]	-0.49	0.0143	0.856	-1.95	-0.477	0.875	3574.0	1.05	1.0
theta[1,175]	0.421	0.0054	0.287	-0.0745	0.43	0.883	2828.0	0.831	1.0
theta[2,175]	0.159	0.0112	0.636	-0.944	0.214	1.12	3218.0	0.946	1.0
theta[3,175]	0.0307	0.0245	0.773	-1.25	0.0552	1.26	995.0	0.292	1.0
theta[4,175]	0.317	0.0132	0.764	-0.993	0.337	1.49	3371.0	0.991	1.0
theta[5,175]	-1.36	0.0108	0.641	-2.5	-1.32	-0.383	3511.0	1.03	1.0
theta[6,175]	0.55	0.0129	0.773	-0.668	0.518	1.87	3612.0	1.06	1.0
theta[7,175]	-0.57	0.0116	0.73	-1.87	-0.509	0.537	3944.0	1.16	1.0
theta[8,175]	-0.3	0.0088	0.544	-1.16	-0.334	0.634	3817.0	1.12	1.0
theta[9,175]	-0.399	0.0125	0.779	-1.76	-0.33	0.758	3865.0	1.14	1.0
theta[10,175]	-0.481	0.0123	0.783	-1.85	-0.443	0.726	4026.0	1.18	1.0
theta[11,175]	0.753	0.0237	0.875	-0.772	0.796	2.09	1362.0	0.4	1.0
theta[1,176]	-0.184	0.00673	0.331	-0.74	-0.173	0.36	2415.0	0.71	1.0
theta[2,176]	0.403	0.0122	0.68	-0.81	0.457	1.43	3109.0	0.914	1.0
theta[3,176]	1.0	0.0139	0.769	-0.244	1.0	2.28	3070.0	0.903	1.0
theta[4,176]	-0.414	0.0154	0.942	-2.02	-0.384	1.11	3727.0	1.1	0.999
