k1,k2,mu,lb,ub,pval
33,20,-0.072939,-0.088533,-0.057826,0.03275
33,21,-0.086303,-0.103283,-0.070246,0.0155
33,22,-0.050367,-0.069322,-0.031623,0.12325
33,23,-0.020547,-0.035548,-0.006063,0.3155
33,24,0.007117,-0.012091,0.025717,0.5815
33,25,0.116143,0.105291,0.127635,1.0
33,26,0.061107,0.050333,0.071116,0.985
33,27,0.005577,-0.00472,0.01573,0.54925
33,28,0.075004,0.0659,0.083123,0.99175
33,29,0.310001,0.30088,0.318951,1.0
33,30,0.218531,0.206119,0.230399,1.0
33,31,0.243568,0.232897,0.253863,1.0
33,32,0.414009,0.406424,0.421367,1.0
34,0,-0.059461,-0.079054,-0.041089,0.04575
34,1,-0.029036,-0.046374,-0.010484,0.18475
34,2,-0.03983,-0.060522,-0.022042,0.1305
34,3,-0.032925,-0.048967,-0.015823,0.213
34,4,0.045392,0.024929,0.06732,0.83275
34,5,-0.043384,-0.059464,-0.027839,0.1035
34,6,-0.093572,-0.11342,-0.072973,0.013
34,7,-0.075381,-0.104869,-0.044713,0.068
34,8,-0.081672,-0.090349,-0.072633,0.002
34,9,-0.031179,-0.042078,-0.019946,0.179
34,10,-0.057615,-0.071012,-0.044666,0.0525
34,11,0.00666,-0.02318,0.035402,0.56975
34,12,0.02318,-0.00591,0.054374,0.67775
34,13,0.010663,-0.026976,0.044755,0.5985
34,14,0.006633,-0.008353,0.021958,0.57825
34,15,0.046999,0.014556,0.076376,0.769
34,16,0.070059,0.039727,0.098611,0.8595
34,17,0.060149,0.020405,0.09598,0.8255
34,18,0.003821,-0.009905,0.018313,0.544
34,19,0.042148,0.025796,0.057409,0.82325
34,20,-0.028549,-0.045772,-0.011983,0.2605
34,21,-0.06436,-0.085981,-0.045674,0.086
34,22,-0.05206,-0.073805,-0.027284,0.16125
34,23,-0.037506,-0.054822,-0.020061,0.20025
34,24,0.000672,-0.023079,0.024206,0.52475
34,25,0.06592,0.056218,0.075007,0.9945
34,26,0.040258,0.031561,0.048975,0.94975
34,27,-0.023096,-0.032162,-0.014547,0.219
34,28,0.00788,-0.000104,0.015643,0.589
34,29,0.123407,0.11357,0.134315,0.99925
34,30,0.181029,0.165214,0.194931,0.99925
34,31,0.10608,0.093355,0.119502,0.99275
34,32,0.171683,0.163008,0.180162,1.0
34,33,0.434241,0.423284,0.443979,1.0
35,0,-0.017503,-0.042582,0.00498,0.319
35,1,-0.01195,-0.033512,0.009524,0.35825
35,2,-0.115871,-0.139487,-0.093172,0.0015
35,3,-0.05645,-0.075077,-0.039342,0.09
35,4,-0.020917,-0.037384,-0.005225,0.3395
35,5,-0.088369,-0.106878,-0.069835,0.009
35,6,-0.111703,-0.133323,-0.090457,0.004
35,7,-0.13697,-0.160498,-0.114634,0.001
35,8,-0.079694,-0.089474,-0.069891,0.00475
35,9,-0.085584,-0.096717,-0.074707,0.00725
35,10,-0.107354,-0.121203,-0.092818,0.002
35,11,-0.020877,-0.044659,0.00185,0.34825
35,12,-0.08588,-0.106628,-0.06405,0.0255
35,13,-0.095856,-0.118968,-0.071132,0.01975
35,14,-0.032434,-0.049758,-0.016265,0.2235
35,15,-0.102372,-0.129906,-0.076255,0.02975
35,16,0.002812,-0.021319,0.029469,0.543
35,17,0.000518,-0.031425,0.030952,0.514
35,18,0.116207,0.104141,0.128918,0.99625
35,19,0.221171,0.209239,0.232743,1.0
35,20,-0.090198,-0.108357,-0.072775,0.014
35,21,-0.063347,-0.080248,-0.04443,0.07575
35,22,-0.105504,-0.125151,-0.086183,0.00775
35,23,-0.024719,-0.042686,-0.008242,0.29
35,24,-0.041107,-0.061102,-0.021245,0.20725
35,25,0.042781,0.030934,0.052576,0.924
35,26,0.047456,0.038205,0.057275,0.956
35,27,0.104336,0.094354,0.114004,0.99925
35,28,-0.001047,-0.010496,0.007443,0.48875
35,29,0.092539,0.081811,0.104607,0.9965
35,30,0.050267,0.037486,0.065021,0.87275
35,31,0.378553,0.36769,0.388335,1.0
35,32,0.03742,0.026389,0.048516,0.85875
35,33,0.036987,0.024842,0.04795,0.83525
35,34,0.056391,0.042529,0.071407,0.89875
36,0,-0.014058,-0.03689,0.008856,0.3535
36,1,-0.026912,-0.048213,-0.004507,0.21525
36,2,-0.104686,-0.127606,-0.080709,0.00225
36,3,-0.049359,-0.066886,-0.032799,0.11975
36,4,-0.053907,-0.070274,-0.038916,0.115
36,5,-0.098543,-0.116485,-0.079884,0.00375
36,6,-0.116686,-0.137633,-0.096006,0.00275
36,7,-0.141698,-0.162375,-0.119264,0.00075
36,8,-0.069181,-0.07921,-0.059609,0.0095
36,9,-0.086126,-0.096529,-0.074955,0.0085
36,10,-0.082093,-0.096036,-0.06737,0.01175
36,11,0.006918,-0.015444,0.027665,0.577
36,12,-0.0671,-0.08792,-0.047071,0.07775
36,13,-0.061427,-0.084477,-0.038474,0.103
36,14,0.010144,-0.006821,0.026809,0.586
36,15,-0.108555,-0.133639,-0.082624,0.01925
36,16,-0.00843,-0.032815,0.016013,0.4445
36,17,-0.007783,-0.037496,0.020112,0.46675
36,18,0.160344,0.147826,0.171832,1.0
36,19,0.233213,0.221844,0.244067,1.0
36,20,-0.062402,-0.079074,-0.04478,0.06
36,21,-0.075756,-0.094286,-0.059116,0.03775
36,22,-0.110446,-0.128546,-0.092419,0.008
36,23,-0.033011,-0.049361,-0.0158,0.22025
36,24,-0.049165,-0.067457,-0.029972,0.145
36,25,0.013029,0.001157,0.024109,0.66325
36,26,0.047192,0.037032,0.057312,0.9555
36,27,0.084773,0.074841,0.094923,0.99525
36,28,0.021623,0.01262,0.030621,0.75175
36,29,0.098947,0.087396,0.109353,0.9975
36,30,-0.018403,-0.03269,-0.004669,0.3445
36,31,0.342428,0.332474,0.353055,1.0
36,32,0.049911,0.039175,0.061235,0.9275
36,33,0.023398,0.012467,0.034218,0.723
36,34,0.019619,0.005257,0.033784,0.681
36,35,0.815414,0.808482,0.820516,1.0
37,0,-0.020863,-0.04519,0.007834,0.289
37,1,0.003157,-0.022846,0.027882,0.5395
37,2,-0.040445,-0.067947,-0.01431,0.1465
37,3,0.084234,0.066098,0.10243,0.9835
37,4,-0.023692,-0.03904,-0.009077,0.27575
37,5,-0.130247,-0.15328,-0.108794,0.0
37,6,-0.034558,-0.057852,-0.011236,0.196
37,7,-0.04929,-0.070447,-0.030872,0.1085
37,8,-0.013083,-0.025866,0.000697,0.33425
37,9,-0.05541,-0.069637,-0.041774,0.057
37,10,-0.092152,-0.111411,-0.075869,0.005
37,11,0.002089,-0.016337,0.023375,0.5145
37,12,-0.023343,-0.040597,-0.004087,0.282
37,13,-0.048377,-0.065821,-0.030081,0.10925
37,14,-0.096457,-0.116874,-0.076,0.009
37,15,-0.044274,-0.066488,-0.023438,0.1705
37,16,-0.040977,-0.058773,-0.022674,0.17375
37,17,-0.043915,-0.062515,-0.027507,0.14675
37,18,0.036726,0.021223,0.051802,0.84725
37,19,0.009537,-0.004459,0.022884,0.6015
37,20,-0.06743,-0.087428,-0.049892,0.042
37,21,-0.104621,-0.123726,-0.08639,0.00275
37,22,-0.105794,-0.122307,-0.090755,0.0025
37,23,0.029495,0.011882,0.046723,0.7735
37,24,-0.014812,-0.031154,0.001748,0.35375
37,25,-0.073354,-0.088413,-0.058095,0.00825
37,26,-0.068395,-0.08123,-0.053168,0.012
37,27,-0.070326,-0.084132,-0.055432,0.015
37,28,-0.060228,-0.07453,-0.047732,0.0325
37,29,0.001882,-0.012931,0.017683,0.53475
37,30,-0.052457,-0.067995,-0.036923,0.08625
37,31,0.0372,0.021653,0.052552,0.844
37,32,-0.056596,-0.071866,-0.042587,0.04825
37,33,-0.08393,-0.098395,-0.069872,0.008
37,34,-0.035572,-0.050636,-0.022749,0.17175
37,35,0.119334,0.104574,0.13514,1.0
37,36,0.101612,0.086832,0.116296,0.997
38,0,-0.035833,-0.06157,-0.01194,0.17425
38,1,-0.022995,-0.050674,0.002002,0.2615
38,2,-0.003685,-0.029824,0.022243,0.47075
38,3,0.047867,0.032114,0.064052,0.90025
38,4,0.004463,-0.007698,0.017223,0.554
38,5,-0.088878,-0.111275,-0.06881,0.0055
38,6,-0.111162,-0.131283,-0.09122,0.00125
38,7,-0.013249,-0.028827,0.003509,0.358
38,8,0.006686,-0.008602,0.019907,0.585
38,9,-0.03297,-0.046241,-0.020855,0.161
38,10,-0.055624,-0.071437,-0.040372,0.05175
38,11,-0.064465,-0.081276,-0.048342,0.04275
38,12,-0.02229,-0.036526,-0.007315,0.269
38,13,-0.025449,-0.04031,-0.008732,0.229
38,14,-0.015642,-0.033445,0.003084,0.3535
38,15,-0.061395,-0.080772,-0.038916,0.0625
38,16,0.031771,0.013842,0.050561,0.7955
38,17,0.05934,0.039183,0.080464,0.947
38,18,-0.010377,-0.02408,0.002378,0.38075
38,19,-0.00284,-0.01369,0.008796,0.4625
38,20,0.024975,0.010268,0.040574,0.7595
38,21,0.015948,0.001267,0.030106,0.6865
38,22,0.031513,0.017648,0.045185,0.80175
38,23,-0.043082,-0.05946,-0.028862,0.1145
38,24,-0.015416,-0.029778,-0.002177,0.334
38,25,-0.047758,-0.063157,-0.032106,0.0625
38,26,-0.019646,-0.03373,-0.004484,0.2735
38,27,-0.022584,-0.036432,-0.007936,0.24375
38,28,-0.04321,-0.056217,-0.02976,0.09125
38,29,-0.063014,-0.078044,-0.049822,0.03125
38,30,-0.044754,-0.058136,-0.031571,0.10525
38,31,0.079759,0.067085,0.093174,0.991
38,32,-0.096899,-0.110496,-0.082925,0.00125
38,33,-0.092981,-0.105388,-0.080957,0.00375
38,34,-0.009923,-0.02152,0.001826,0.374
38,35,0.058213,0.044807,0.070096,0.9455
38,36,0.033728,0.020203,0.045498,0.82375
38,37,0.225279,0.209743,0.238946,1.0
39,0,0.007259,-0.0203,0.032156,0.58525
39,1,0.096659,0.066601,0.122294,0.994
39,2,-0.045323,-0.071433,-0.018069,0.10775
39,3,0.043596,0.027853,0.059376,0.90625
39,4,-0.016444,-0.026943,-0.004849,0.29525
39,5,-0.007606,-0.030331,0.014379,0.412
39,6,0.044816,0.026179,0.06291,0.91625
39,7,-0.027796,-0.040586,-0.015559,0.1645
39,8,-0.064377,-0.082721,-0.045953,0.025
39,9,-0.079392,-0.095072,-0.063963,0.0065
39,10,-0.051862,-0.07034,-0.035201,0.0605
39,11,-0.005627,-0.017984,0.00773,0.4085
39,12,0.021485,0.009121,0.033124,0.77425
39,13,-0.01836,-0.029597,-0.006723,0.22175
39,14,-0.019793,-0.041935,0.000607,0.31175
39,15,-0.001179,-0.012515,0.011416,0.45475
39,16,-0.039057,-0.051189,-0.026685,0.10875
39,17,-0.024809,-0.037315,-0.012826,0.197
39,18,0.045463,0.031423,0.059377,0.91275
39,19,0.028135,0.014784,0.03973,0.81
39,20,-0.057187,-0.073329,-0.041607,0.03475
39,21,-0.072072,-0.084847,-0.059254,0.0065
39,22,-0.062552,-0.074678,-0.051454,0.01475
39,23,-0.086072,-0.101397,-0.071218,0.0055
39,24,-0.075045,-0.085419,-0.063105,0.00475
39,25,-0.033321,-0.05387,-0.014219,0.166
39,26,-0.018402,-0.037433,0.000453,0.288
39,27,-0.001817,-0.019719,0.016559,0.475
39,28,-0.000165,-0.016679,0.016759,0.49575
39,29,-0.012324,-0.029332,0.003824,0.35075
39,30,0.011663,-0.0008,0.024925,0.64725
39,31,-0.053305,-0.068595,-0.038944,0.042
39,32,-0.013968,-0.029449,0.003768,0.34175
39,33,0.047927,0.033029,0.061325,0.93625
39,34,0.0038,-0.008574,0.015524,0.5395
39,35,0.000224,-0.013316,0.014851,0.49625
39,36,0.012647,-0.002523,0.026899,0.64275
39,37,0.056041,0.038448,0.073923,0.95075
39,38,0.049204,0.030974,0.066421,0.927
40,0,-0.028355,-0.056666,0.000801,0.238
40,1,0.012325,-0.015592,0.038505,0.623
40,2,-0.015874,-0.043973,0.015524,0.3385
40,3,0.057342,0.037052,0.07808,0.9315
40,4,-0.01598,-0.032901,0.001125,0.346
40,5,-0.112123,-0.137451,-0.087184,0.003
40,6,0.001323,-0.022217,0.027164,0.51925
40,7,0.027699,0.007276,0.046705,0.757
40,8,-0.055712,-0.071051,-0.041394,0.0375
40,9,-0.042618,-0.058856,-0.026686,0.1105
40,10,0.02518,0.006138,0.044433,0.75975
40,11,0.043597,0.023054,0.063539,0.86275
40,12,0.027643,0.00991,0.045293,0.7685
40,13,-0.026115,-0.044115,-0.008183,0.2355
40,14,-0.117994,-0.143108,-0.096565,0.00275
40,15,0.032408,0.00978,0.053355,0.77525
40,16,0.022905,0.003641,0.041716,0.7065
40,17,-0.020961,-0.039,-9.2e-05,0.295
40,18,-0.049947,-0.068026,-0.031831,0.0915
40,19,-0.021836,-0.037602,-0.005681,0.288
40,20,-0.037324,-0.06064,-0.017176,0.17575
40,21,-0.007977,-0.026901,0.012001,0.42625
40,22,0.041087,0.024752,0.057929,0.864
40,23,-0.067296,-0.087789,-0.046963,0.0415
40,24,0.005493,-0.011506,0.023322,0.561
40,25,-0.034104,-0.050129,-0.016432,0.133
40,26,-0.061063,-0.077184,-0.045173,0.02425
40,27,-0.035304,-0.052434,-0.019683,0.1365
40,28,-0.003204,-0.018614,0.012306,0.47975
40,29,-0.058485,-0.077396,-0.041446,0.0585
40,30,-0.066455,-0.084027,-0.048226,0.0415
40,31,-0.055306,-0.073143,-0.037348,0.073
40,32,-0.097636,-0.115143,-0.080881,0.002
40,33,-0.116655,-0.133972,-0.100577,0.0015
40,34,-0.052555,-0.06773,-0.037191,0.0715
40,35,-0.019487,-0.03722,-0.002135,0.30725
40,36,-0.013928,-0.032825,0.002547,0.3585
40,37,0.173392,0.155123,0.193075,1.0
40,38,0.189694,0.172773,0.206141,1.0
40,39,0.168224,0.150705,0.185813,1.0
41,0,0.021844,0.001329,0.042529,0.73875
41,1,-0.01266,-0.034463,0.007989,0.34375
41,2,0.026129,0.00604,0.04815,0.77875
41,3,-0.002493,-0.016699,0.010635,0.4875
41,4,0.024849,0.012121,0.036344,0.7565
41,5,-0.064031,-0.080836,-0.047261,0.031
41,6,0.003599,-0.014429,0.02121,0.55875
41,7,-0.021517,-0.039559,-0.003243,0.33425
41,8,0.028633,0.019248,0.037244,0.83625
41,9,-0.049415,-0.057917,-0.041272,0.06275
41,10,-0.000765,-0.012032,0.010791,0.50075
41,11,0.00816,-0.010151,0.025389,0.6095
41,12,0.029914,0.011947,0.04701,0.78675
41,13,0.077696,0.058432,0.097888,0.9385
41,14,-0.013811,-0.028679,0.000178,0.3545
41,15,-0.057218,-0.07757,-0.03896,0.08625
41,16,-0.049688,-0.065703,-0.033217,0.101
41,17,-0.041479,-0.060154,-0.025192,0.127
41,18,-0.036555,-0.046008,-0.026343,0.15925
41,19,-0.046473,-0.055422,-0.038049,0.085
41,20,0.011847,-0.00117,0.025686,0.64075
41,21,0.00307,-0.010818,0.016102,0.5655
41,22,-0.005821,-0.020402,0.008312,0.4865
41,23,-0.039335,-0.051803,-0.026215,0.1415
41,24,-0.001394,-0.015079,0.013373,0.53075
41,25,0.006531,-0.00438,0.01741,0.563
41,26,-0.023765,-0.033496,-0.014099,0.208
41,27,-0.023551,-0.032507,-0.014381,0.23175
41,28,-0.012194,-0.019702,-0.004999,0.34075
41,29,0.034867,0.025912,0.043865,0.84975
41,30,-0.009251,-0.02031,0.000463,0.426
41,31,-0.040151,-0.050247,-0.030931,0.12
41,32,0.019297,0.010748,0.028009,0.72625
41,33,0.004104,-0.005285,0.01242,0.5765
41,34,0.028416,0.01825,0.03739,0.78175
41,35,-0.042533,-0.051892,-0.034068,0.12625
41,36,-0.024361,-0.033607,-0.016112,0.26925
41,37,-0.045003,-0.057415,-0.032657,0.09575
41,38,-0.05758,-0.068538,-0.04754,0.04125
41,39,-0.039906,-0.054091,-0.027251,0.10325
41,40,-0.007768,-0.022146,0.007481,0.413
42,0,-0.000552,-0.021435,0.019058,0.5055
42,1,-0.027146,-0.046728,-0.008707,0.19325
42,2,0.032853,0.012214,0.053813,0.82625
42,3,0.070795,0.055493,0.084556,0.96425
42,4,0.034698,0.019996,0.048081,0.7925
42,5,-0.038921,-0.056233,-0.022511,0.12375
42,6,0.025203,0.006531,0.044789,0.7415
42,7,-0.044943,-0.066451,-0.026273,0.15625
42,8,-0.042664,-0.052479,-0.034045,0.065
42,9,-0.052952,-0.06218,-0.044156,0.05825
42,10,0.022168,0.010361,0.033826,0.747
42,11,-0.003909,-0.025547,0.014794,0.4965
42,12,0.099177,0.079423,0.11798,0.975
42,13,0.06531,0.041496,0.088185,0.8965
42,14,-0.068504,-0.083265,-0.054393,0.0385
42,15,-0.046345,-0.067472,-0.025216,0.19825
42,16,-0.030936,-0.052175,-0.013567,0.3045
42,17,-0.002943,-0.025046,0.019507,0.53525
42,18,-0.027476,-0.039081,-0.01679,0.243
42,19,-0.03271,-0.044046,-0.023521,0.225
42,20,-0.048833,-0.064265,-0.035613,0.09225
42,21,-0.029442,-0.04433,-0.014068,0.2535
42,22,-0.010498,-0.02743,0.005932,0.435
42,23,-0.089266,-0.103943,-0.076055,0.0065
42,24,-0.068756,-0.085232,-0.05311,0.042
42,25,-0.045141,-0.055617,-0.034665,0.06225
42,26,-0.075575,-0.085638,-0.066147,0.00425
42,27,-0.026498,-0.03555,-0.017737,0.20275
42,28,-0.048522,-0.056634,-0.040396,0.0645
42,29,0.030454,0.021367,0.040829,0.80175
42,30,-0.039064,-0.05054,-0.027122,0.16825
42,31,-0.049448,-0.060262,-0.03863,0.09575
42,32,0.033046,0.023711,0.041301,0.83375
42,33,0.002403,-0.008135,0.012627,0.54175
42,34,0.04734,0.034834,0.059135,0.86775
42,35,-0.057509,-0.068029,-0.046811,0.0685
42,36,-0.013117,-0.024104,-0.0036,0.383
42,37,-0.003691,-0.016791,0.009296,0.471
42,38,-0.036158,-0.047231,-0.02522,0.1445
42,39,0.023662,0.010857,0.036065,0.7675
42,40,0.019984,0.004841,0.036312,0.70625
42,41,0.374049,0.366453,0.37952,1.0
43,0,-0.050744,-0.070694,-0.029884,0.07175
43,1,-0.010572,-0.028868,0.006309,0.368
43,2,-0.029955,-0.050901,-0.009827,0.19075
43,3,0.031128,0.013689,0.049357,0.7635
43,4,-0.031854,-0.05687,-0.007142,0.284
43,5,0.030696,0.015,0.048109,0.818
43,6,-0.012422,-0.034587,0.008456,0.38475
43,7,-0.02953,-0.067317,0.008085,0.3145
43,8,-0.000162,-0.008041,0.00817,0.482
43,9,-0.032833,-0.045125,-0.02007,0.1895
43,10,0.026648,0.01247,0.040005,0.76625
43,11,0.015053,-0.017364,0.049833,0.61125
43,12,-0.040184,-0.078289,-0.00305,0.26175
43,13,-0.012015,-0.059369,0.032276,0.46075
43,14,-0.042685,-0.057962,-0.026339,0.14775
43,15,-0.098748,-0.148382,-0.054939,0.073
43,16,0.010682,-0.034197,0.052111,0.593
43,17,0.085967,0.039056,0.127791,0.88175
43,18,0.019526,0.003862,0.034618,0.675
43,19,0.040549,0.02515,0.056643,0.8195
43,20,-0.041709,-0.060421,-0.022418,0.1755
43,21,-0.021812,-0.048116,0.004957,0.3645
43,22,-0.030105,-0.060833,0.002654,0.31475
43,23,-0.05297,-0.073447,-0.034172,0.12875
43,24,-0.093978,-0.120066,-0.065737,0.03675
43,25,-0.061068,-0.070224,-0.051839,0.01375
43,26,-0.072098,-0.080137,-0.063122,0.0025
43,27,-0.076504,-0.08611,-0.067033,0.00675
43,28,-0.041834,-0.050365,-0.032898,0.086
43,29,-0.036398,-0.048737,-0.024145,0.17475
43,30,0.006166,-0.01454,0.023692,0.572
43,31,-0.013055,-0.028814,0.001931,0.38975
43,32,-0.027468,-0.0379,-0.017097,0.208
43,33,-0.042185,-0.058272,-0.026583,0.15175
43,34,0.034271,0.011582,0.053885,0.76975
43,35,0.017949,-0.000143,0.03558,0.65725
43,36,0.003959,-0.014379,0.019595,0.554
43,37,0.038007,0.023291,0.052159,0.83925
43,38,-0.021715,-0.033536,-0.010018,0.267
43,39,-0.00138,-0.013315,0.009467,0.4965
43,40,-0.011577,-0.02817,0.004446,0.36425
43,41,0.111855,0.099916,0.122378,0.99075
43,42,0.33838,0.325756,0.348701,1.0
44,0,0.03721,0.017991,0.056329,0.8705
44,1,0.011358,-0.007506,0.029719,0.625
44,2,0.021515,0.000217,0.039854,0.73125
44,3,0.014063,-0.002062,0.029862,0.65125
44,4,0.059838,0.038566,0.082881,0.872
44,5,0.006645,-0.008801,0.022899,0.56475
44,6,0.026614,0.006842,0.046352,0.7285
44,7,0.014118,-0.019114,0.047617,0.61625
44,8,5e-05,-0.007076,0.00756,0.48925
44,9,-0.020503,-0.031608,-0.009148,0.29725
44,10,0.046703,0.034608,0.059725,0.89425
44,11,-0.009353,-0.0397,0.020779,0.44375
44,12,-0.00818,-0.041065,0.025875,0.478
44,13,0.001674,-0.042091,0.043526,0.53725
44,14,0.000528,-0.014446,0.015302,0.5015
44,15,-0.022829,-0.066564,0.016579,0.39725
44,16,-0.060003,-0.097147,-0.02496,0.181
44,17,-0.026609,-0.070923,0.011491,0.40475
44,18,-0.031668,-0.045764,-0.016431,0.232
44,19,-0.024828,-0.040695,-0.009298,0.31325
44,20,-0.055172,-0.071775,-0.038067,0.09275
44,21,-0.02304,-0.04477,0.000293,0.33225
44,22,-0.059471,-0.089748,-0.031645,0.1425
44,23,-0.080606,-0.098268,-0.063697,0.0275
44,24,-0.093138,-0.119063,-0.06923,0.03175
44,25,-0.055218,-0.06382,-0.046271,0.0275
44,26,-0.034643,-0.042549,-0.027068,0.091
44,27,-0.084358,-0.092593,-0.075851,0.002
44,28,-0.038032,-0.045947,-0.030403,0.10625
44,29,-0.073675,-0.085042,-0.063059,0.01925
44,30,-0.021561,-0.036487,-0.005824,0.331
44,31,-0.063242,-0.077734,-0.049392,0.057
44,32,-0.046402,-0.055055,-0.036564,0.08425
44,33,-0.076247,-0.090708,-0.061064,0.02025
44,34,0.008109,-0.011384,0.027952,0.584
44,35,-0.0361,-0.053632,-0.019395,0.21
44,36,-0.044179,-0.059712,-0.027229,0.1615
44,37,-0.032081,-0.045664,-0.018223,0.19975
44,38,-0.053538,-0.064694,-0.042439,0.0565
44,39,0.007726,-0.004008,0.019557,0.59375
44,40,-0.00334,-0.019198,0.01103,0.4765
44,41,0.230497,0.220463,0.239718,1.0
44,42,0.248557,0.236741,0.259734,1.0
44,43,0.525957,0.507567,0.541171,1.0
45,0,-0.025497,-0.049366,-0.003337,0.23725
45,1,0.0036,-0.013914,0.021154,0.53275
45,2,-0.048247,-0.072121,-0.023802,0.09125
45,3,-0.001835,-0.024865,0.024966,0.49025
45,4,-0.080335,-0.110012,-0.054348,0.06275
45,5,-0.062728,-0.083737,-0.042252,0.04175
45,6,-0.031695,-0.060288,-0.003978,0.24825
45,7,-0.013953,-0.052104,0.024551,0.417
45,8,-0.029736,-0.039542,-0.019016,0.1245
45,9,-0.030773,-0.047054,-0.012963,0.20275
45,10,-0.001765,-0.019474,0.017489,0.4845
45,11,-0.024666,-0.060758,0.011068,0.3465
45,12,0.037131,0.001331,0.068112,0.7525
45,13,-0.008341,-0.044854,0.029054,0.47275
45,14,-0.107944,-0.129121,-0.084466,0.00625
45,15,-0.007477,-0.055109,0.037639,0.4735
45,16,0.017995,-0.020963,0.05316,0.60925
45,17,0.007513,-0.032946,0.041541,0.57925
45,18,0.060906,0.039159,0.080757,0.91725
45,19,-0.013603,-0.036952,0.007115,0.4055
45,20,-0.135096,-0.160682,-0.110463,0.0015
45,21,-0.115445,-0.144406,-0.086007,0.01525
45,22,-0.056501,-0.0884,-0.026877,0.157
45,23,-0.069061,-0.095872,-0.043328,0.075
45,24,-0.026866,-0.059975,0.004045,0.32925
45,25,-0.030925,-0.041854,-0.019629,0.109
45,26,0.002813,-0.007991,0.013609,0.531
45,27,-0.075533,-0.088951,-0.063171,0.0055
45,28,-0.006704,-0.019516,0.006177,0.40525
45,29,-0.021054,-0.038071,-0.0039,0.29675
45,30,0.009573,-0.013155,0.03404,0.58275
45,31,-0.018828,-0.039098,0.002111,0.35125
45,32,-0.00949,-0.025196,0.005109,0.38925
45,33,0.026891,0.008571,0.044724,0.737
45,34,0.015206,-0.00989,0.039961,0.6355
45,35,0.024931,0.003967,0.048082,0.7045
45,36,0.003672,-0.018224,0.023874,0.54875
45,37,0.082837,0.061858,0.101381,0.975
45,38,0.02184,0.005948,0.037875,0.72275
45,39,-0.016957,-0.03127,-0.002436,0.2795
45,40,0.061253,0.03904,0.081057,0.936
45,41,-0.015565,-0.03364,0.000532,0.38075
45,42,0.029265,0.009717,0.047503,0.76
45,43,0.166837,0.14048,0.195737,0.9985
45,44,0.052162,0.024652,0.077451,0.8485
46,0,-0.028198,-0.046484,-0.0083,0.18975
46,1,-0.0545,-0.069139,-0.040415,0.02775
46,2,0.028987,0.0084,0.048676,0.80875
46,3,-0.001202,-0.023399,0.02342,0.491
46,4,-0.009667,-0.038144,0.015784,0.4505
46,5,-0.019737,-0.037459,-0.002658,0.27175
46,6,0.010453,-0.016657,0.037937,0.57725
46,7,0.037567,-0.002175,0.078818,0.7205
46,8,-0.023659,-0.032073,-0.014789,0.17825
46,9,-0.025528,-0.041148,-0.009729,0.253
46,10,0.041295,0.02396,0.058685,0.86275
46,11,-0.069015,-0.105447,-0.030687,0.14525
46,12,-0.121573,-0.156566,-0.083282,0.019
46,13,-0.030295,-0.070395,0.009973,0.3405
46,14,-0.027831,-0.048996,-0.007778,0.2615
46,15,0.0482,0.002032,0.094372,0.74675
46,16,-0.134712,-0.172734,-0.096991,0.02125
46,17,-0.085009,-0.122014,-0.042024,0.1125
46,18,0.064233,0.045195,0.085166,0.9105
46,19,0.015713,-0.006368,0.037194,0.63675
46,20,-0.099365,-0.123859,-0.073938,0.01675
46,21,-0.053042,-0.082638,-0.022254,0.186
46,22,-0.012717,-0.047117,0.019987,0.4465
46,23,-0.127652,-0.152701,-0.102191,0.0025
46,24,-0.062352,-0.095725,-0.02783,0.149
46,25,0.03691,0.027279,0.045495,0.94825
46,26,0.042761,0.033931,0.051619,0.9775
46,27,-0.002834,-0.013694,0.008217,0.464
46,28,0.00137,-0.010233,0.012525,0.50475
46,29,-0.042107,-0.058622,-0.026619,0.14075
46,30,0.033372,0.009848,0.056369,0.7465
46,31,-0.014634,-0.034551,0.006015,0.385
46,32,0.034748,0.020215,0.047189,0.84925
46,33,0.051418,0.032308,0.069023,0.8715
46,34,0.058832,0.03141,0.084377,0.86925
46,35,-0.013183,-0.035893,0.007903,0.407
46,36,-0.026652,-0.048765,-0.007452,0.29875
46,37,-0.004259,-0.024942,0.012963,0.47
46,38,-0.042189,-0.05774,-0.026226,0.113
46,39,0.008825,-0.002966,0.021378,0.61125
46,40,-0.023598,-0.04341,-0.002956,0.2665
46,41,0.013097,-0.003277,0.028862,0.643
46,42,0.006342,-0.012442,0.024018,0.56325
46,43,0.004653,-0.027132,0.037434,0.5425
46,44,0.009174,-0.019318,0.038962,0.594
46,45,0.382388,0.354394,0.408865,1.0
47,0,-0.046866,-0.069658,-0.021997,0.101
47,1,-0.020629,-0.046826,0.002718,0.27525
47,2,-0.049883,-0.073559,-0.025495,0.08
47,3,0.060367,0.045392,0.074676,0.95575
47,4,0.029284,0.018149,0.041424,0.80375
47,5,-0.094957,-0.114708,-0.074404,0.0035
47,6,-0.077001,-0.094938,-0.058249,0.016
47,7,-0.038703,-0.052211,-0.023045,0.12075
47,8,-0.00632,-0.02108,0.007501,0.4245
47,9,0.047551,0.036614,0.059568,0.9175
47,10,-0.031602,-0.045561,-0.015579,0.18375
47,11,-0.006743,-0.021311,0.00925,0.41325
47,12,0.027681,0.014032,0.041367,0.794
47,13,-0.038301,-0.05358,-0.022932,0.1185
