	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,579]	-0.99	0.0054	0.45	-1.8	-0.96	-0.3	6837.0	3.1	1.0
theta[1,580]	-1.9	0.0071	0.61	-3.0	-1.8	-0.94	7416.0	3.4	1.0
theta[1,581]	1.2	0.003	0.23	0.77	1.2	1.5	5812.0	2.7	1.0
theta[1,582]	-1.5	0.007	0.56	-2.5	-1.5	-0.69	6263.0	2.9	1.0
theta[1,583]	0.71	0.0029	0.24	0.33	0.72	1.1	6442.0	2.9	1.0
theta[1,584]	0.091	0.0038	0.29	-0.39	0.1	0.55	5800.0	2.7	1.0
theta[1,585]	-0.21	0.0044	0.32	-0.75	-0.19	0.28	5236.0	2.4	1.0
theta[1,586]	-1.5	0.0075	0.56	-2.5	-1.5	-0.68	5541.0	2.5	1.0
theta[1,587]	-0.6	0.0054	0.4	-1.3	-0.58	0.021	5411.0	2.5	1.0
theta[1,588]	1.6	0.0029	0.22	1.2	1.6	2.0	5778.0	2.6	1.0
theta[1,589]	0.6	0.0033	0.25	0.18	0.6	1.0	5895.0	2.7	1.0
theta[1,590]	-1.9	0.008	0.62	-3.0	-1.9	-0.94	5943.0	2.7	1.0
theta[1,591]	0.78	0.003	0.24	0.38	0.78	1.2	6665.0	3.0	1.0
theta[1,592]	-0.7	0.0052	0.4	-1.4	-0.68	-0.093	5880.0	2.7	1.0
theta[1,593]	-0.8	0.0047	0.41	-1.5	-0.78	-0.16	7624.0	3.5	1.0
theta[1,594]	0.44	0.0031	0.25	0.012	0.44	0.83	6482.0	3.0	1.0
theta[1,595]	0.58	0.003	0.25	0.16	0.58	0.97	6614.0	3.0	1.0
theta[1,596]	-0.53	0.0046	0.37	-1.2	-0.5	0.053	6438.0	2.9	1.0
theta[1,597]	-0.42	0.0045	0.36	-1.0	-0.39	0.14	6324.0	2.9	1.0
theta[1,598]	0.056	0.0033	0.28	-0.42	0.062	0.51	6982.0	3.2	1.0
theta[1,599]	-1.9	0.0081	0.62	-2.9	-1.8	-0.9	5991.0	2.7	1.0
theta[1,600]	-0.97	0.0056	0.46	-1.8	-0.94	-0.28	6661.0	3.0	1.0
theta[1,601]	-0.22	0.0041	0.32	-0.78	-0.21	0.28	6109.0	2.8	1.0
theta[1,602]	0.53	0.003	0.25	0.11	0.54	0.93	6986.0	3.2	1.0
theta[1,603]	-1.5	0.0067	0.54	-2.4	-1.4	-0.65	6410.0	2.9	1.0
theta[1,604]	-1.3	0.0061	0.5	-2.2	-1.3	-0.55	6727.0	3.1	1.0
theta[1,605]	0.16	0.0036	0.28	-0.3	0.17	0.61	5875.0	2.7	1.0
theta[1,606]	-0.82	0.0054	0.42	-1.5	-0.8	-0.17	5910.0	2.7	1.0
theta[1,607]	-0.97	0.0062	0.45	-1.8	-0.93	-0.28	5302.0	2.4	1.0
theta[1,608]	0.61	0.0032	0.24	0.21	0.61	0.99	5474.0	2.5	1.0
theta[1,609]	-0.29	0.0043	0.33	-0.86	-0.27	0.23	5924.0	2.7	1.0
theta[1,610]	-0.79	0.0052	0.41	-1.5	-0.76	-0.17	6252.0	2.9	1.0
theta[1,611]	-1.2	0.0059	0.48	-2.0	-1.2	-0.46	6503.0	3.0	1.0
theta[1,612]	-1.9	0.0081	0.63	-3.0	-1.9	-0.93	6174.0	2.8	1.0
theta[1,613]	0.82	0.0027	0.24	0.41	0.83	1.2	8235.0	3.8	1.0
theta[1,614]	-0.27	0.0044	0.32	-0.83	-0.26	0.23	5300.0	2.4	1.0
theta[1,615]	0.52	0.003	0.25	0.11	0.52	0.93	6901.0	3.2	1.0
theta[1,616]	-0.43	0.0045	0.35	-1.0	-0.42	0.1	5907.0	2.7	1.0
theta[1,617]	1.0	0.0029	0.24	0.65	1.0	1.4	6786.0	3.1	1.0
theta[1,618]	-1.3	0.0064	0.51	-2.2	-1.3	-0.55	6287.0	2.9	1.0
theta[1,619]	-0.63	0.0051	0.39	-1.3	-0.62	-0.042	5936.0	2.7	1.0
theta[1,620]	0.24	0.0033	0.27	-0.22	0.25	0.67	6691.0	3.1	1.0
theta[1,621]	0.87	0.003	0.23	0.49	0.87	1.2	6066.0	2.8	1.0
theta[1,622]	1.2	0.0028	0.22	0.83	1.2	1.6	6473.0	3.0	1.0
theta[1,623]	-0.98	0.0059	0.45	-1.8	-0.95	-0.3	5889.0	2.7	1.0
theta[1,624]	0.29	0.0034	0.27	-0.16	0.29	0.72	6334.0	2.9	1.0
theta[1,625]	-1.9	0.0081	0.61	-2.9	-1.8	-0.97	5688.0	2.6	1.0
theta[1,626]	0.23	0.0034	0.27	-0.23	0.23	0.67	6383.0	2.9	1.0
theta[1,627]	-0.51	0.0046	0.36	-1.2	-0.49	0.056	6260.0	2.9	1.0
theta[1,628]	-0.62	0.0045	0.39	-1.3	-0.6	-0.014	7502.0	3.4	1.0
theta[1,629]	-1.5	0.0071	0.55	-2.4	-1.5	-0.66	5910.0	2.7	1.0
theta[1,630]	-0.5	0.0048	0.37	-1.2	-0.47	0.064	5795.0	2.7	1.0
theta[1,631]	-0.026	0.0038	0.31	-0.54	-0.014	0.45	6603.0	3.0	1.0
theta[1,632]	-0.0042	0.0036	0.29	-0.5	0.014	0.45	6412.0	2.9	1.0
theta[1,633]	-0.59	0.0043	0.37	-1.2	-0.57	-0.016	7360.0	3.4	1.0
theta[1,634]	-1.0	0.0056	0.47	-1.9	-1.0	-0.33	6898.0	3.2	1.0
theta[1,635]	-0.29	0.0046	0.35	-0.91	-0.28	0.26	5821.0	2.7	1.0
theta[1,636]	0.94	0.003	0.23	0.57	0.94	1.3	5941.0	2.7	1.0
theta[1,637]	0.75	0.0029	0.24	0.35	0.75	1.1	7040.0	3.2	1.0
theta[1,638]	-1.3	0.0078	0.54	-2.3	-1.3	-0.53	4820.0	2.2	1.0
theta[1,639]	0.5	0.003	0.25	0.086	0.51	0.91	6973.0	3.2	1.0
theta[1,640]	-0.67	0.0051	0.39	-1.4	-0.65	-0.083	5769.0	2.6	1.0
theta[1,641]	-1.9	0.0077	0.6	-2.9	-1.8	-0.94	6039.0	2.8	1.0
theta[1,642]	-1.9	0.0082	0.62	-2.9	-1.8	-0.93	5705.0	2.6	1.0
theta[1,643]	0.4	0.0034	0.26	-0.027	0.4	0.8	5525.0	2.5	1.0
theta[1,644]	-0.5	0.0052	0.37	-1.1	-0.49	0.079	5158.0	2.4	1.0
theta[1,645]	0.55	0.0028	0.24	0.14	0.55	0.94	7403.0	3.4	1.0
theta[1,646]	0.48	0.003	0.24	0.074	0.48	0.86	6545.0	3.0	1.0
theta[1,647]	0.11	0.0035	0.28	-0.38	0.12	0.55	6570.0	3.0	1.0
theta[1,648]	-0.89	0.0059	0.44	-1.7	-0.87	-0.23	5564.0	2.5	1.0
theta[1,649]	0.0069	0.0033	0.28	-0.47	0.014	0.46	7165.0	3.3	1.0
theta[1,650]	-0.068	0.0035	0.3	-0.58	-0.058	0.4	7214.0	3.3	1.0
theta[1,651]	0.24	0.0031	0.28	-0.22	0.25	0.68	8257.0	3.8	1.0
theta[1,652]	-1.5	0.0075	0.55	-2.5	-1.5	-0.71	5524.0	2.5	1.0
theta[1,653]	0.66	0.0033	0.24	0.27	0.66	1.0	5392.0	2.5	1.0
theta[1,654]	1.4	0.0032	0.23	1.0	1.4	1.8	5476.0	2.5	1.0
theta[1,655]	-1.1	0.0056	0.46	-1.9	-1.0	-0.35	6706.0	3.1	1.0
theta[1,656]	0.44	0.0033	0.25	0.027	0.45	0.84	6022.0	2.8	1.0
theta[1,657]	-1.3	0.0067	0.51	-2.2	-1.3	-0.56	5621.0	2.6	1.0
theta[1,658]	-1.3	0.0061	0.48	-2.1	-1.2	-0.52	6306.0	2.9	1.0
theta[1,659]	-0.53	0.005	0.37	-1.2	-0.51	0.05	5462.0	2.5	1.0
theta[1,660]	-1.9	0.0074	0.62	-3.0	-1.8	-0.94	7178.0	3.3	1.0
theta[1,661]	-0.33	0.0042	0.35	-0.93	-0.31	0.19	6656.0	3.0	1.0
theta[1,662]	-1.9	0.0072	0.62	-3.0	-1.8	-0.92	7406.0	3.4	1.0
theta[1,663]	-0.83	0.0053	0.42	-1.6	-0.81	-0.18	6351.0	2.9	1.0
theta[1,664]	-1.5	0.0078	0.56	-2.5	-1.5	-0.63	5171.0	2.4	1.0
theta[1,665]	-0.18	0.0035	0.31	-0.7	-0.16	0.31	7690.0	3.5	1.0
theta[1,666]	-1.1	0.0059	0.49	-2.0	-1.1	-0.39	6867.0	3.1	1.0
theta[1,667]	-0.2	0.004	0.32	-0.75	-0.17	0.3	6401.0	2.9	1.0
theta[1,668]	1.4	0.0028	0.23	1.0	1.4	1.8	6701.0	3.1	1.0
theta[1,669]	0.39	0.0032	0.26	-0.053	0.4	0.81	6785.0	3.1	1.0
theta[1,670]	1.1	0.0029	0.23	0.68	1.1	1.5	6453.0	3.0	1.0
theta[1,671]	-1.9	0.0077	0.63	-3.0	-1.9	-0.91	6758.0	3.1	1.0
theta[1,672]	-0.98	0.0063	0.47	-1.8	-0.95	-0.24	5747.0	2.6	1.0
theta[1,673]	-0.37	0.0041	0.35	-0.97	-0.35	0.16	7093.0	3.2	1.0
theta[1,674]	-0.096	0.0035	0.3	-0.61	-0.085	0.36	7621.0	3.5	1.0
theta[1,675]	-0.4	0.0047	0.35	-1.0	-0.37	0.13	5535.0	2.5	1.0
theta[1,676]	-0.78	0.0057	0.43	-1.5	-0.75	-0.1	5754.0	2.6	1.0
theta[1,677]	-1.9	0.0077	0.62	-3.0	-1.9	-0.93	6356.0	2.9	1.0
theta[1,678]	0.071	0.0035	0.29	-0.42	0.085	0.51	6687.0	3.1	1.0
theta[1,679]	1.7	0.0029	0.23	1.4	1.8	2.1	6244.0	2.9	1.0
theta[1,680]	-1.9	0.0081	0.61	-3.0	-1.8	-0.92	5664.0	2.6	1.0
theta[1,681]	-0.2	0.0041	0.32	-0.75	-0.18	0.3	6064.0	2.8	1.0
theta[1,682]	-0.39	0.0042	0.34	-0.98	-0.37	0.14	6503.0	3.0	1.0
theta[1,683]	0.11	0.0039	0.29	-0.38	0.12	0.56	5573.0	2.5	1.0
theta[1,684]	-1.2	0.0058	0.49	-2.1	-1.2	-0.48	7111.0	3.3	1.0
theta[1,685]	-0.46	0.0044	0.34	-1.0	-0.44	0.069	6059.0	2.8	1.0
theta[1,686]	0.35	0.0033	0.26	-0.081	0.35	0.76	6265.0	2.9	1.0
theta[1,687]	0.11	0.0034	0.28	-0.38	0.12	0.55	6533.0	3.0	1.0
theta[1,688]	0.41	0.0033	0.25	-0.029	0.41	0.81	5988.0	2.7	1.0
theta[1,689]	0.65	0.0029	0.25	0.24	0.65	1.1	7388.0	3.4	1.0
theta[1,690]	-0.68	0.0045	0.39	-1.4	-0.66	-0.078	7512.0	3.4	1.0
theta[1,691]	-1.1	0.0056	0.47	-1.9	-1.1	-0.38	7114.0	3.3	1.0
theta[1,692]	-0.065	0.0034	0.29	-0.57	-0.055	0.4	7232.0	3.3	1.0
theta[1,693]	-0.54	0.0047	0.38	-1.2	-0.52	0.031	6418.0	2.9	1.0
theta[1,694]	1.0	0.0031	0.23	0.67	1.0	1.4	5504.0	2.5	1.0
theta[1,695]	-0.86	0.0053	0.44	-1.6	-0.83	-0.21	6718.0	3.1	1.0
theta[1,696]	0.85	0.0029	0.24	0.45	0.85	1.3	6929.0	3.2	1.0
theta[1,697]	-0.59	0.0046	0.38	-1.3	-0.56	-0.00035	6876.0	3.1	1.0
theta[1,698]	0.29	0.0032	0.26	-0.15	0.3	0.71	6769.0	3.1	1.0
theta[1,699]	2.7	0.0033	0.24	2.3	2.7	3.1	5101.0	2.3	1.0
theta[1,700]	-0.47	0.0048	0.36	-1.1	-0.45	0.077	5553.0	2.5	1.0
theta[1,701]	0.16	0.0034	0.27	-0.3	0.17	0.58	6308.0	2.9	1.0
theta[1,702]	1.5	0.003	0.22	1.1	1.5	1.8	5647.0	2.6	1.0
theta[1,703]	1.2	0.003	0.24	0.76	1.2	1.6	6451.0	3.0	1.0
theta[1,704]	0.86	0.0031	0.25	0.46	0.86	1.3	6191.0	2.8	1.0
theta[1,705]	0.52	0.0031	0.25	0.12	0.53	0.92	6300.0	2.9	1.0
theta[1,706]	0.47	0.003	0.25	0.043	0.47	0.87	6979.0	3.2	1.0
theta[1,707]	0.54	0.0029	0.26	0.1	0.54	0.96	8503.0	3.9	1.0
theta[1,708]	1.2	0.003	0.24	0.81	1.2	1.6	6310.0	2.9	1.0
theta[1,709]	-0.92	0.0058	0.46	-1.7	-0.89	-0.22	6073.0	2.8	1.0
theta[1,710]	0.73	0.0029	0.24	0.33	0.73	1.1	7011.0	3.2	1.0
theta[1,711]	-0.7	0.0052	0.4	-1.4	-0.68	-0.078	6085.0	2.8	1.0
theta[1,712]	0.81	0.0033	0.25	0.41	0.81	1.2	5564.0	2.5	1.0
theta[1,713]	0.82	0.0031	0.24	0.42	0.82	1.2	6033.0	2.8	1.0
theta[1,714]	2.0	0.0029	0.22	1.7	2.0	2.4	5579.0	2.6	1.0
theta[1,715]	-0.8	0.0054	0.42	-1.5	-0.78	-0.16	6171.0	2.8	1.0
theta[1,716]	0.68	0.003	0.24	0.29	0.68	1.1	6431.0	2.9	1.0
theta[1,717]	0.23	0.0033	0.28	-0.24	0.24	0.67	6987.0	3.2	1.0
theta[1,718]	-0.21	0.0042	0.32	-0.77	-0.19	0.29	5731.0	2.6	1.0
theta[1,719]	1.0	0.0032	0.24	0.65	1.0	1.4	5521.0	2.5	1.0
theta[1,720]	-0.51	0.0048	0.36	-1.1	-0.49	0.063	5764.0	2.6	1.0
theta[1,721]	0.91	0.0028	0.23	0.53	0.91	1.3	6942.0	3.2	1.0
theta[1,722]	-0.76	0.0051	0.41	-1.5	-0.74	-0.12	6609.0	3.0	1.0
theta[1,723]	0.36	0.0033	0.26	-0.072	0.37	0.78	6545.0	3.0	1.0
theta[1,724]	-0.75	0.0058	0.41	-1.5	-0.73	-0.12	5007.0	2.3	1.0
theta[1,725]	0.47	0.0034	0.26	0.029	0.47	0.89	6018.0	2.8	1.0
theta[1,726]	-0.5	0.0047	0.37	-1.1	-0.48	0.073	6016.0	2.8	1.0
theta[1,727]	-0.3	0.0042	0.34	-0.89	-0.28	0.22	6416.0	2.9	1.0
theta[1,728]	2.1	0.0029	0.22	1.7	2.1	2.4	5980.0	2.7	1.0
theta[1,729]	-0.28	0.0044	0.33	-0.85	-0.27	0.24	5847.0	2.7	1.0
theta[1,730]	-0.45	0.0045	0.35	-1.1	-0.43	0.099	6285.0	2.9	1.0
theta[1,731]	0.32	0.0032	0.25	-0.1	0.32	0.72	5868.0	2.7	1.0
theta[1,732]	0.21	0.0033	0.27	-0.24	0.21	0.63	6593.0	3.0	1.0
theta[1,733]	0.9	0.003	0.24	0.52	0.91	1.3	6099.0	2.8	1.0
theta[1,734]	1.5	0.0031	0.24	1.1	1.5	1.8	5846.0	2.7	1.0
theta[1,735]	-0.17	0.004	0.31	-0.7	-0.16	0.32	6040.0	2.8	1.0
theta[1,736]	0.77	0.0032	0.24	0.38	0.78	1.2	5545.0	2.5	1.0
theta[1,737]	0.86	0.0029	0.23	0.47	0.86	1.2	6424.0	2.9	1.0
theta[1,738]	1.3	0.0028	0.23	0.88	1.3	1.6	6720.0	3.1	1.0
theta[1,739]	0.48	0.003	0.25	0.071	0.48	0.88	6728.0	3.1	1.0
theta[1,740]	0.72	0.0029	0.24	0.33	0.73	1.1	6913.0	3.2	1.0
theta[1,741]	-1.1	0.0058	0.46	-1.9	-1.0	-0.36	6295.0	2.9	1.0
theta[1,742]	0.52	0.003	0.25	0.099	0.53	0.92	6692.0	3.1	1.0
theta[1,743]	0.45	0.0032	0.25	0.035	0.46	0.85	5992.0	2.7	1.0
theta[1,744]	0.15	0.0036	0.28	-0.32	0.16	0.6	6108.0	2.8	1.0
theta[1,745]	0.39	0.0034	0.26	-0.048	0.39	0.81	5968.0	2.7	1.0
theta[1,746]	-1.4	0.0058	0.51	-2.3	-1.3	-0.55	7675.0	3.5	1.0
theta[1,747]	0.57	0.0031	0.25	0.16	0.58	0.97	6265.0	2.9	1.0
theta[1,748]	-0.68	0.0048	0.4	-1.4	-0.65	-0.071	7037.0	3.2	1.0
theta[1,749]	1.1	0.0027	0.23	0.74	1.1	1.5	7539.0	3.4	1.0
theta[1,750]	1.0	0.003	0.23	0.66	1.0	1.4	6313.0	2.9	1.0
theta[1,751]	0.28	0.0035	0.28	-0.21	0.28	0.72	6577.0	3.0	1.0
theta[1,752]	1.7	0.0027	0.22	1.3	1.7	2.0	6517.0	3.0	1.0
theta[1,753]	2.8	0.0033	0.25	2.4	2.8	3.2	5488.0	2.5	1.0
theta[1,754]	-0.26	0.0041	0.33	-0.82	-0.24	0.25	6558.0	3.0	1.0
theta[1,755]	0.18	0.0036	0.28	-0.29	0.19	0.62	5825.0	2.7	1.0
theta[1,756]	-0.4	0.0046	0.34	-1.0	-0.38	0.12	5597.0	2.6	1.0
theta[1,757]	0.91	0.003	0.24	0.52	0.91	1.3	6372.0	2.9	1.0
theta[1,758]	-1.0	0.0058	0.46	-1.8	-0.99	-0.33	6145.0	2.8	1.0
theta[1,759]	0.75	0.0029	0.23	0.36	0.75	1.1	6490.0	3.0	1.0
theta[1,760]	0.8	0.0028	0.24	0.4	0.8	1.2	7453.0	3.4	1.0
theta[1,761]	-0.85	0.0051	0.43	-1.6	-0.82	-0.18	6949.0	3.2	1.0
theta[1,762]	0.0087	0.0039	0.29	-0.47	0.018	0.47	5237.0	2.4	1.0
theta[1,763]	1.3	0.0028	0.23	0.94	1.3	1.7	6594.0	3.0	1.0
theta[1,764]	-0.13	0.004	0.3	-0.65	-0.11	0.34	5865.0	2.7	1.0
theta[1,765]	-0.82	0.0052	0.42	-1.5	-0.79	-0.18	6481.0	3.0	1.0
theta[1,766]	-1.1	0.0058	0.46	-1.9	-1.1	-0.41	6442.0	2.9	1.0
theta[1,767]	0.57	0.003	0.25	0.16	0.57	0.96	6813.0	3.1	1.0
theta[1,768]	-0.46	0.0046	0.36	-1.1	-0.44	0.096	6280.0	2.9	1.0
theta[1,769]	0.58	0.0028	0.25	0.16	0.59	0.97	7446.0	3.4	1.0
theta[1,770]	-0.0027	0.0036	0.31	-0.55	0.015	0.48	7377.0	3.4	1.0
theta[1,771]	-0.11	0.0035	0.32	-0.64	-0.096	0.38	8094.0	3.7	1.0
theta[1,772]	0.84	0.0032	0.24	0.45	0.84	1.2	5607.0	2.6	1.0
theta[1,773]	-1.1	0.0068	0.48	-1.9	-1.1	-0.36	5028.0	2.3	1.0
theta[1,774]	1.3	0.0029	0.24	0.9	1.3	1.7	6602.0	3.0	1.0
theta[1,775]	0.31	0.0033	0.27	-0.15	0.31	0.72	6378.0	2.9	1.0
theta[1,776]	0.44	0.0033	0.26	-0.0076	0.44	0.85	6297.0	2.9	1.0
theta[1,777]	0.98	0.0029	0.24	0.59	0.98	1.4	6592.0	3.0	1.0
theta[1,778]	0.25	0.0035	0.27	-0.21	0.26	0.67	5859.0	2.7	1.0
theta[1,779]	1.5	0.0027	0.23	1.1	1.5	1.9	6746.0	3.1	1.0
theta[1,780]	-0.94	0.0051	0.44	-1.7	-0.91	-0.27	7279.0	3.3	1.0
theta[1,781]	1.7	0.0028	0.22	1.3	1.7	2.1	6260.0	2.9	1.0
theta[1,782]	0.31	0.0033	0.27	-0.14	0.32	0.73	6404.0	2.9	1.0
theta[1,783]	-0.1	0.0039	0.31	-0.63	-0.085	0.37	6115.0	2.8	1.0
theta[1,784]	1.2	0.0032	0.24	0.84	1.2	1.6	5590.0	2.6	1.0
theta[1,785]	-0.47	0.0046	0.36	-1.1	-0.45	0.084	6246.0	2.9	1.0
theta[1,786]	0.44	0.0032	0.25	0.029	0.45	0.85	5959.0	2.7	1.0
theta[1,787]	0.77	0.0029	0.24	0.37	0.77	1.2	7195.0	3.3	1.0
theta[1,788]	-0.39	0.0046	0.35	-0.99	-0.36	0.15	5808.0	2.7	1.0
theta[1,789]	1.1	0.0028	0.23	0.77	1.1	1.5	6820.0	3.1	1.0
theta[1,790]	-1.4	0.0066	0.51	-2.3	-1.4	-0.61	6060.0	2.8	1.0
theta[1,791]	-0.49	0.0046	0.37	-1.1	-0.46	0.085	6333.0	2.9	1.0
theta[1,792]	1.2	0.0031	0.24	0.82	1.2	1.6	6082.0	2.8	1.0
theta[1,793]	-0.18	0.0042	0.31	-0.72	-0.16	0.31	5578.0	2.6	1.0
theta[1,794]	-0.047	0.0037	0.3	-0.55	-0.03	0.42	6892.0	3.2	1.0
theta[1,795]	0.15	0.0035	0.27	-0.31	0.16	0.58	6247.0	2.9	1.0
theta[1,796]	0.85	0.0031	0.23	0.47	0.85	1.2	5418.0	2.5	1.0
theta[1,797]	-0.27	0.0038	0.33	-0.82	-0.26	0.24	7386.0	3.4	1.0
theta[1,798]	0.89	0.0031	0.23	0.51	0.89	1.3	5542.0	2.5	1.0
theta[1,799]	-1.6	0.0068	0.57	-2.6	-1.6	-0.71	7035.0	3.2	1.0
theta[1,800]	-0.024	0.004	0.31	-0.54	-0.012	0.46	5933.0	2.7	1.0
theta[1,801]	1.7	0.0029	0.23	1.3	1.7	2.1	6553.0	3.0	1.0
theta[1,802]	-0.6	0.0053	0.39	-1.3	-0.58	-0.011	5353.0	2.4	1.0
theta[1,803]	-0.14	0.0044	0.31	-0.69	-0.13	0.34	5140.0	2.4	1.0
theta[1,804]	-0.11	0.0036	0.3	-0.63	-0.099	0.35	6775.0	3.1	1.0
theta[1,805]	-0.69	0.005	0.41	-1.4	-0.67	-0.073	6529.0	3.0	1.0
theta[1,806]	0.24	0.0034	0.25	-0.18	0.25	0.64	5546.0	2.5	1.0
theta[1,807]	1.2	0.0028	0.23	0.84	1.2	1.6	6670.0	3.1	1.0
theta[1,808]	0.75	0.0031	0.24	0.35	0.75	1.1	5974.0	2.7	1.0
theta[1,809]	1.5	0.0031	0.22	1.1	1.5	1.9	4992.0	2.3	1.0
theta[1,810]	0.35	0.0032	0.26	-0.079	0.35	0.77	6311.0	2.9	1.0
theta[1,811]	0.65	0.0031	0.25	0.24	0.65	1.0	6202.0	2.8	1.0
theta[1,812]	1.2	0.0029	0.23	0.84	1.2	1.6	6068.0	2.8	1.0
theta[1,813]	-0.7	0.0053	0.4	-1.4	-0.68	-0.076	5694.0	2.6	1.0
theta[1,814]	0.088	0.0035	0.29	-0.41	0.098	0.54	6837.0	3.1	1.0
theta[1,815]	1.5	0.0029	0.23	1.1	1.5	1.9	6211.0	2.8	1.0
theta[1,816]	1.3	0.003	0.24	0.88	1.3	1.7	6585.0	3.0	1.0
theta[1,817]	0.4	0.0033	0.26	-0.047	0.4	0.82	6483.0	3.0	1.0
theta[1,818]	0.018	0.0038	0.3	-0.5	0.033	0.49	6278.0	2.9	1.0
theta[1,819]	0.69	0.003	0.25	0.28	0.68	1.1	6968.0	3.2	1.0
theta[1,820]	-0.51	0.0046	0.37	-1.1	-0.49	0.062	6539.0	3.0	1.0
theta[1,821]	0.76	0.0032	0.24	0.36	0.76	1.2	5732.0	2.6	1.0
theta[1,822]	0.11	0.0038	0.28	-0.36	0.12	0.56	5453.0	2.5	1.0
theta[1,823]	0.5	0.0032	0.25	0.075	0.51	0.9	6073.0	2.8	1.0
theta[1,824]	-1.5	0.0072	0.55	-2.5	-1.5	-0.67	5818.0	2.7	1.0
theta[1,825]	-0.65	0.0047	0.39	-1.3	-0.63	-0.057	6898.0	3.2	1.0
theta[1,826]	-1.3	0.0065	0.5	-2.2	-1.2	-0.52	5760.0	2.6	1.0
theta[1,827]	0.29	0.0035	0.26	-0.15	0.3	0.7	5573.0	2.5	1.0
theta[1,828]	-0.52	0.0044	0.37	-1.2	-0.5	0.053	7038.0	3.2	1.0
theta[1,829]	-0.62	0.0044	0.39	-1.3	-0.6	-0.03	7798.0	3.6	1.0
theta[1,830]	-1.9	0.0081	0.61	-3.0	-1.9	-0.94	5740.0	2.6	1.0
theta[1,831]	-0.086	0.0039	0.31	-0.62	-0.07	0.39	6108.0	2.8	1.0
theta[1,832]	0.71	0.0031	0.24	0.3	0.71	1.1	6184.0	2.8	1.0
theta[1,833]	1.5	0.0031	0.23	1.1	1.5	1.8	5543.0	2.5	1.0
theta[1,834]	-0.2	0.0041	0.32	-0.75	-0.19	0.3	6222.0	2.8	1.0
theta[1,835]	-0.26	0.0043	0.33	-0.81	-0.25	0.25	5870.0	2.7	1.0
theta[1,836]	0.011	0.0033	0.28	-0.47	0.023	0.46	7008.0	3.2	1.0
theta[1,837]	0.41	0.003	0.25	-0.016	0.41	0.81	6748.0	3.1	1.0
theta[1,838]	-0.63	0.0048	0.38	-1.3	-0.6	-0.039	6340.0	2.9	1.0
theta[1,839]	0.074	0.0036	0.28	-0.4	0.085	0.51	6175.0	2.8	1.0
theta[1,840]	2.1	0.0028	0.21	1.8	2.1	2.5	5790.0	2.6	1.0
theta[1,841]	0.11	0.0033	0.28	-0.35	0.12	0.55	6838.0	3.1	1.0
theta[1,842]	1.1	0.0029	0.24	0.74	1.1	1.5	6707.0	3.1	1.0
theta[1,843]	-0.77	0.0054	0.4	-1.5	-0.74	-0.15	5608.0	2.6	1.0
theta[1,844]	-0.037	0.0037	0.31	-0.56	-0.026	0.45	7145.0	3.3	1.0
theta[1,845]	-1.2	0.0068	0.5	-2.1	-1.2	-0.45	5523.0	2.5	1.0
theta[1,846]	0.9	0.0028	0.24	0.51	0.9	1.3	7256.0	3.3	1.0
theta[1,847]	1.0	0.0028	0.23	0.65	1.0	1.4	6813.0	3.1	1.0
theta[1,848]	-0.68	0.0052	0.41	-1.4	-0.66	-0.06	6186.0	2.8	1.0
theta[1,849]	-0.27	0.0045	0.33	-0.84	-0.25	0.24	5358.0	2.5	1.0
theta[1,850]	-0.15	0.0043	0.31	-0.7	-0.14	0.34	5413.0	2.5	1.0
theta[1,851]	1.3	0.0029	0.24	0.91	1.3	1.7	6669.0	3.1	1.0
theta[1,852]	-0.28	0.0042	0.33	-0.86	-0.26	0.23	6291.0	2.9	1.0
theta[1,853]	0.74	0.0029	0.25	0.33	0.74	1.1	6927.0	3.2	1.0
theta[1,854]	-0.84	0.0052	0.43	-1.6	-0.82	-0.19	6632.0	3.0	1.0
theta[1,855]	-1.6	0.0072	0.55	-2.6	-1.6	-0.78	5734.0	2.6	1.0
theta[1,856]	0.27	0.0032	0.27	-0.19	0.29	0.71	7188.0	3.3	1.0
theta[1,857]	0.44	0.0031	0.25	0.026	0.45	0.86	6752.0	3.1	1.0
theta[1,858]	-0.52	0.0045	0.38	-1.2	-0.5	0.063	7135.0	3.3	1.0
theta[1,859]	0.42	0.003	0.25	0.011	0.43	0.83	6801.0	3.1	1.0
theta[1,860]	0.57	0.0031	0.25	0.17	0.57	0.97	6237.0	2.9	1.0
theta[1,861]	1.2	0.0029	0.23	0.85	1.2	1.6	6470.0	3.0	1.0
theta[1,862]	0.81	0.0029	0.24	0.41	0.81	1.2	6968.0	3.2	1.0
theta[1,863]	1.3	0.0027	0.22	0.94	1.3	1.7	6715.0	3.1	1.0
theta[1,864]	-0.62	0.0046	0.39	-1.3	-0.6	-0.0054	7240.0	3.3	1.0
theta[1,865]	0.078	0.0038	0.29	-0.41	0.088	0.54	5729.0	2.6	1.0
theta[1,866]	0.69	0.0031	0.24	0.3	0.69	1.1	5786.0	2.6	1.0
theta[1,867]	-1.3	0.0063	0.53	-2.2	-1.2	-0.45	7084.0	3.2	1.0
theta[1,868]	0.21	0.0033	0.27	-0.25	0.21	0.64	6868.0	3.1	1.0
theta[1,869]	0.31	0.0032	0.26	-0.14	0.32	0.73	6629.0	3.0	1.0
theta[1,870]	0.27	0.0032	0.26	-0.18	0.28	0.7	6864.0	3.1	1.0
