	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[578,10]	0.0063	0.013	0.97	-1.6	0.0073	1.6	5842.0	1.1	1.0
theta[579,10]	-0.1	0.013	0.96	-1.7	-0.11	1.5	5223.0	1.0	1.0
theta[580,10]	-0.029	0.013	0.99	-1.6	-0.045	1.6	5937.0	1.2	1.0
theta[581,10]	0.23	0.012	0.89	-1.3	0.23	1.7	5701.0	1.1	1.0
theta[582,10]	-0.063	0.013	1.0	-1.7	-0.067	1.6	6247.0	1.2	1.0
theta[583,10]	-0.26	0.012	0.92	-1.8	-0.24	1.2	5556.0	1.1	1.0
theta[584,10]	-0.13	0.012	0.94	-1.7	-0.12	1.4	5916.0	1.2	1.0
theta[585,10]	-0.15	0.012	0.98	-1.8	-0.15	1.5	6435.0	1.3	1.0
theta[586,10]	-0.056	0.013	1.0	-1.7	-0.051	1.6	6256.0	1.2	1.0
theta[587,10]	-0.12	0.013	0.96	-1.7	-0.13	1.5	5271.0	1.0	1.0
theta[588,10]	-0.55	0.012	0.9	-2.0	-0.56	0.96	5152.0	1.0	1.0
theta[589,10]	0.29	0.014	0.91	-1.2	0.29	1.7	4358.0	0.85	1.0
theta[590,10]	-0.052	0.013	1.0	-1.7	-0.051	1.6	5824.0	1.1	1.0
theta[591,10]	0.35	0.012	0.91	-1.1	0.35	1.8	6223.0	1.2	1.0
theta[592,10]	-0.072	0.013	1.0	-1.7	-0.065	1.6	5809.0	1.1	1.0
theta[593,10]	-0.045	0.013	0.98	-1.7	-0.042	1.6	5518.0	1.1	1.0
theta[594,10]	-0.26	0.012	0.95	-1.8	-0.24	1.3	6749.0	1.3	1.0
theta[595,10]	-0.23	0.013	0.96	-1.8	-0.22	1.3	5578.0	1.1	1.0
theta[596,10]	-0.095	0.013	0.97	-1.7	-0.098	1.5	5230.0	1.0	1.0
theta[597,10]	-0.053	0.013	0.98	-1.7	-0.036	1.5	5762.0	1.1	1.0
theta[598,10]	-0.19	0.013	0.95	-1.8	-0.19	1.3	5469.0	1.1	1.0
theta[599,10]	-0.034	0.014	0.99	-1.7	-0.014	1.5	5149.0	1.0	1.0
theta[600,10]	0.00041	0.014	0.98	-1.6	-0.0055	1.6	4843.0	0.95	1.0
theta[601,10]	-0.12	0.013	0.96	-1.7	-0.097	1.4	5372.0	1.1	1.0
theta[602,10]	-0.22	0.013	0.92	-1.8	-0.19	1.3	5121.0	1.0	1.0
theta[603,10]	-0.054	0.013	0.97	-1.6	-0.048	1.5	5720.0	1.1	1.0
theta[604,10]	-0.062	0.013	1.0	-1.7	-0.059	1.6	5632.0	1.1	1.0
theta[605,10]	-0.14	0.013	0.96	-1.7	-0.12	1.4	5295.0	1.0	1.0
theta[606,10]	-0.081	0.012	0.95	-1.6	-0.076	1.4	6518.0	1.3	1.0
theta[607,10]	-0.043	0.012	0.96	-1.6	-0.044	1.6	5932.0	1.2	1.0
theta[608,10]	-0.22	0.014	0.93	-1.8	-0.2	1.3	4775.0	0.93	1.0
theta[609,10]	1.4	0.015	0.99	-0.25	1.4	3.0	4108.0	0.8	1.0
theta[610,10]	-0.079	0.013	1.0	-1.7	-0.068	1.5	6299.0	1.2	1.0
theta[611,10]	-0.069	0.012	0.99	-1.7	-0.074	1.6	6343.0	1.2	1.0
theta[612,10]	-0.047	0.013	1.0	-1.7	-0.052	1.6	5751.0	1.1	1.0
theta[613,10]	-0.3	0.012	0.92	-1.8	-0.28	1.2	5840.0	1.1	1.0
theta[614,10]	1.2	0.013	0.95	-0.43	1.2	2.7	5129.0	1.0	1.0
theta[615,10]	-0.24	0.013	0.94	-1.8	-0.23	1.3	5134.0	1.0	1.0
theta[616,10]	-0.11	0.013	0.95	-1.7	-0.085	1.4	5772.0	1.1	1.0
theta[617,10]	-0.36	0.012	0.92	-1.9	-0.34	1.1	5531.0	1.1	1.0
theta[618,10]	-0.069	0.013	1.0	-1.7	-0.056	1.6	5887.0	1.2	1.0
theta[619,10]	-0.0036	0.013	1.0	-1.7	0.017	1.7	6143.0	1.2	1.0
theta[620,10]	0.49	0.013	0.93	-1.1	0.5	2.0	4822.0	0.94	1.0
theta[621,10]	-0.31	0.013	0.94	-1.9	-0.31	1.2	5434.0	1.1	1.0
theta[622,10]	-0.4	0.012	0.93	-2.0	-0.39	1.1	5662.0	1.1	1.0
theta[623,10]	-0.092	0.013	0.99	-1.7	-0.098	1.5	6177.0	1.2	1.0
theta[624,10]	-0.2	0.012	0.91	-1.7	-0.18	1.3	5931.0	1.2	1.0
theta[625,10]	-0.05	0.013	1.0	-1.7	-0.049	1.6	5789.0	1.1	1.0
theta[626,10]	-0.18	0.012	0.95	-1.8	-0.16	1.4	5818.0	1.1	1.0
theta[627,10]	-0.11	0.013	0.96	-1.7	-0.1	1.5	5550.0	1.1	1.0
theta[628,10]	-0.062	0.013	0.97	-1.7	-0.059	1.5	5654.0	1.1	1.0
theta[629,10]	-0.0093	0.012	0.99	-1.7	-0.0078	1.6	6431.0	1.3	1.0
theta[630,10]	-0.07	0.013	1.0	-1.7	-0.058	1.5	5678.0	1.1	1.0
theta[631,10]	-0.12	0.013	0.95	-1.7	-0.1	1.4	5794.0	1.1	1.0
theta[632,10]	-0.14	0.014	0.99	-1.8	-0.13	1.5	5116.0	1.0	1.0
theta[633,10]	-0.095	0.014	1.0	-1.8	-0.073	1.5	5261.0	1.0	1.0
theta[634,10]	-0.057	0.013	1.0	-1.8	-0.05	1.6	6502.0	1.3	1.0
theta[635,10]	-0.15	0.013	0.99	-1.8	-0.14	1.5	5758.0	1.1	1.0
theta[636,10]	-0.33	0.012	0.93	-1.8	-0.33	1.2	5949.0	1.2	1.0
theta[637,10]	-0.28	0.011	0.93	-1.8	-0.27	1.2	6666.0	1.3	1.0
theta[638,10]	-0.036	0.013	0.98	-1.6	-0.035	1.6	5773.0	1.1	1.0
theta[639,10]	-0.2	0.012	0.95	-1.8	-0.22	1.3	5855.0	1.1	1.0
theta[640,10]	-0.078	0.012	0.97	-1.7	-0.082	1.5	6052.0	1.2	1.0
theta[641,10]	-0.049	0.013	0.99	-1.7	-0.047	1.6	5714.0	1.1	1.0
theta[642,10]	-0.06	0.013	1.0	-1.7	-0.043	1.6	5583.0	1.1	1.0
theta[643,10]	-0.13	0.013	0.95	-1.7	-0.13	1.4	5739.0	1.1	1.0
theta[644,10]	-0.13	0.013	0.95	-1.7	-0.11	1.4	5331.0	1.0	1.0
theta[645,10]	-0.2	0.012	0.95	-1.8	-0.18	1.4	6038.0	1.2	1.0
theta[646,10]	-0.22	0.013	0.98	-1.9	-0.19	1.3	5513.0	1.1	1.0
theta[647,10]	-0.19	0.013	0.96	-1.8	-0.19	1.4	5872.0	1.1	1.0
theta[648,10]	-0.12	0.014	0.98	-1.7	-0.1	1.5	5065.0	0.99	1.0
theta[649,10]	-0.12	0.013	0.95	-1.7	-0.12	1.4	5199.0	1.0	1.0
theta[650,10]	-0.11	0.012	0.95	-1.7	-0.1	1.5	6511.0	1.3	1.0
theta[651,10]	0.54	0.014	0.95	-1.0	0.56	2.1	4518.0	0.88	1.0
theta[652,10]	-0.057	0.013	0.99	-1.7	-0.045	1.6	5709.0	1.1	1.0
theta[653,10]	-0.23	0.013	0.96	-1.9	-0.22	1.3	5239.0	1.0	1.0
theta[654,10]	-0.44	0.013	0.91	-1.9	-0.43	1.0	4772.0	0.93	1.0
theta[655,10]	-0.079	0.013	0.96	-1.7	-0.065	1.5	5623.0	1.1	1.0
theta[656,10]	-0.15	0.013	0.97	-1.7	-0.14	1.4	5223.0	1.0	1.0
theta[657,10]	-0.069	0.013	1.0	-1.7	-0.071	1.6	6055.0	1.2	1.0
theta[658,10]	-0.088	0.014	1.0	-1.7	-0.083	1.6	5593.0	1.1	1.0
theta[659,10]	-0.015	0.014	0.97	-1.6	-0.008	1.6	5163.0	1.0	1.0
theta[660,10]	-0.023	0.012	1.0	-1.7	-0.0023	1.6	6535.0	1.3	1.0
theta[661,10]	-0.14	0.012	0.96	-1.7	-0.13	1.4	6317.0	1.2	1.0
theta[662,10]	-0.017	0.012	0.98	-1.6	-0.0053	1.6	6450.0	1.3	1.0
theta[663,10]	-0.044	0.013	0.99	-1.7	-0.045	1.6	5888.0	1.2	1.0
theta[664,10]	-0.0087	0.013	0.98	-1.6	-0.028	1.7	6093.0	1.2	1.0
theta[665,10]	-0.085	0.013	0.94	-1.6	-0.074	1.5	5139.0	1.0	1.0
theta[666,10]	-0.0032	0.014	0.98	-1.6	0.021	1.5	5090.0	1.0	1.0
theta[667,10]	-0.1	0.013	0.96	-1.7	-0.098	1.5	5757.0	1.1	1.0
theta[668,10]	1.2	0.014	0.93	-0.34	1.3	2.7	4584.0	0.9	1.0
theta[669,10]	-0.19	0.013	0.95	-1.8	-0.18	1.4	5415.0	1.1	1.0
theta[670,10]	0.71	0.012	0.85	-0.72	0.72	2.1	5024.0	0.98	1.0
theta[671,10]	-0.025	0.012	1.0	-1.7	-0.017	1.6	6811.0	1.3	1.0
theta[672,10]	-0.064	0.013	1.0	-1.7	-0.032	1.6	6340.0	1.2	1.0
theta[673,10]	-0.015	0.014	1.0	-1.7	-0.0079	1.6	5588.0	1.1	1.0
theta[674,10]	-0.14	0.013	0.96	-1.7	-0.14	1.4	5724.0	1.1	1.0
theta[675,10]	-0.03	0.013	0.97	-1.7	-0.024	1.6	5639.0	1.1	1.0
theta[676,10]	0.016	0.013	0.95	-1.5	0.0098	1.6	5293.0	1.0	1.0
theta[677,10]	-0.035	0.013	0.98	-1.6	-0.025	1.6	5887.0	1.2	1.0
theta[678,10]	-0.087	0.013	0.95	-1.7	-0.081	1.5	5211.0	1.0	1.0
theta[679,10]	0.66	0.012	0.86	-0.74	0.66	2.1	4909.0	0.96	1.0
theta[680,10]	-0.037	0.014	0.98	-1.6	-0.033	1.6	4965.0	0.97	1.0
theta[681,10]	-0.14	0.012	0.95	-1.7	-0.15	1.4	6052.0	1.2	1.0
theta[682,10]	-0.1	0.012	0.93	-1.7	-0.11	1.4	5860.0	1.1	1.0
theta[683,10]	1.3	0.014	0.95	-0.32	1.3	2.8	4406.0	0.86	1.0
theta[684,10]	-0.075	0.012	0.98	-1.7	-0.052	1.5	6645.0	1.3	1.0
theta[685,10]	-0.09	0.013	0.99	-1.7	-0.11	1.5	5889.0	1.2	1.0
theta[686,10]	-0.17	0.013	0.94	-1.7	-0.16	1.4	5474.0	1.1	1.0
theta[687,10]	-0.15	0.013	0.96	-1.8	-0.14	1.4	5375.0	1.1	1.0
theta[688,10]	-0.16	0.013	0.96	-1.8	-0.17	1.4	5562.0	1.1	1.0
theta[689,10]	1.1	0.014	0.94	-0.48	1.1	2.6	4670.0	0.91	1.0
theta[690,10]	-0.071	0.012	0.99	-1.7	-0.046	1.5	6283.0	1.2	1.0
theta[691,10]	-0.048	0.014	1.0	-1.7	-0.05	1.6	5281.0	1.0	1.0
theta[692,10]	0.55	0.013	0.93	-0.99	0.58	2.0	5513.0	1.1	1.0
theta[693,10]	-0.049	0.013	0.99	-1.7	-0.04	1.5	5883.0	1.2	1.0
theta[694,10]	0.17	0.011	0.88	-1.3	0.19	1.6	5853.0	1.1	1.0
theta[695,10]	-0.022	0.012	0.96	-1.6	-0.036	1.5	6065.0	1.2	1.0
theta[696,10]	-0.22	0.012	0.95	-1.8	-0.21	1.3	5803.0	1.1	1.0
theta[697,10]	-0.034	0.012	0.96	-1.7	-0.016	1.5	6529.0	1.3	1.0
theta[698,10]	-0.14	0.013	0.96	-1.7	-0.15	1.4	5149.0	1.0	1.0
theta[699,10]	0.28	0.013	0.88	-1.2	0.28	1.7	4736.0	0.93	1.0
theta[700,10]	-0.047	0.012	0.98	-1.7	-0.041	1.6	6338.0	1.2	1.0
theta[701,10]	-0.11	0.012	0.93	-1.7	-0.12	1.4	6137.0	1.2	1.0
theta[702,10]	-0.61	0.012	0.89	-2.1	-0.6	0.87	5670.0	1.1	1.0
theta[703,10]	-0.43	0.012	0.91	-1.9	-0.43	1.1	6134.0	1.2	1.0
theta[704,10]	-0.28	0.011	0.92	-1.8	-0.27	1.2	6951.0	1.4	1.0
theta[705,10]	-0.19	0.012	0.94	-1.8	-0.19	1.4	6043.0	1.2	1.0
theta[706,10]	0.42	0.012	0.91	-1.1	0.45	1.9	6184.0	1.2	1.0
theta[707,10]	0.38	0.013	0.93	-1.2	0.39	1.9	4929.0	0.96	1.0
theta[708,10]	0.4	0.013	0.94	-1.1	0.39	1.9	4854.0	0.95	1.0
theta[709,10]	-0.043	0.012	1.0	-1.7	-0.043	1.6	7076.0	1.4	1.0
theta[710,10]	0.31	0.012	0.92	-1.2	0.33	1.8	5857.0	1.1	1.0
theta[711,10]	-0.078	0.013	1.0	-1.7	-0.1	1.6	5533.0	1.1	1.0
theta[712,10]	-0.25	0.011	0.93	-1.8	-0.23	1.3	6657.0	1.3	1.0
theta[713,10]	0.27	0.012	0.9	-1.2	0.27	1.7	5134.0	1.0	1.0
theta[714,10]	0.45	0.012	0.87	-0.98	0.44	1.9	5360.0	1.0	1.0
theta[715,10]	-0.014	0.014	0.99	-1.7	-0.015	1.6	5380.0	1.1	1.0
theta[716,10]	-0.25	0.013	0.95	-1.9	-0.24	1.3	5508.0	1.1	1.0
theta[717,10]	0.44	0.014	0.92	-1.1	0.46	1.9	4324.0	0.85	1.0
theta[718,10]	0.58	0.012	0.94	-0.96	0.61	2.1	6374.0	1.2	1.0
theta[719,10]	-0.37	0.013	0.92	-1.9	-0.37	1.1	4861.0	0.95	1.0
theta[720,10]	-0.1	0.013	0.97	-1.7	-0.096	1.5	5578.0	1.1	1.0
theta[721,10]	-0.28	0.013	0.91	-1.8	-0.26	1.1	4881.0	0.95	1.0
theta[722,10]	-0.04	0.014	0.99	-1.7	-0.052	1.6	5272.0	1.0	1.0
theta[723,10]	-0.17	0.013	0.98	-1.8	-0.16	1.4	5591.0	1.1	1.0
theta[724,10]	-0.12	0.012	0.97	-1.8	-0.14	1.5	6217.0	1.2	1.0
theta[725,10]	-0.24	0.012	0.93	-1.8	-0.22	1.3	5938.0	1.2	1.0
theta[726,10]	-0.027	0.013	0.97	-1.6	-0.026	1.5	5780.0	1.1	1.0
theta[727,10]	-0.06	0.013	0.95	-1.6	-0.081	1.5	5547.0	1.1	1.0
theta[728,10]	-0.76	0.013	0.9	-2.2	-0.77	0.76	5135.0	1.0	1.0
theta[729,10]	-0.09	0.013	0.97	-1.7	-0.08	1.5	6027.0	1.2	1.0
theta[730,10]	-0.054	0.013	0.97	-1.7	-0.031	1.5	5516.0	1.1	1.0
theta[731,10]	-0.12	0.012	0.94	-1.7	-0.13	1.4	5680.0	1.1	1.0
theta[732,10]	0.47	0.012	0.93	-1.1	0.49	2.0	5824.0	1.1	1.0
theta[733,10]	0.27	0.012	0.91	-1.2	0.28	1.8	5647.0	1.1	1.0
theta[734,10]	0.3	0.012	0.84	-1.1	0.3	1.6	4852.0	0.95	1.0
theta[735,10]	-0.095	0.012	0.94	-1.7	-0.079	1.5	6090.0	1.2	1.0
theta[736,10]	0.78	0.012	0.88	-0.66	0.8	2.2	5331.0	1.0	1.0
theta[737,10]	-0.32	0.014	0.94	-1.9	-0.32	1.2	4363.0	0.85	1.0
theta[738,10]	-0.42	0.012	0.9	-2.0	-0.41	1.0	5830.0	1.1	1.0
theta[739,10]	-0.2	0.013	0.95	-1.8	-0.19	1.4	5687.0	1.1	1.0
theta[740,10]	-0.36	0.013	0.92	-1.9	-0.36	1.1	4782.0	0.94	1.0
theta[741,10]	-0.034	0.012	0.96	-1.6	-0.035	1.6	6814.0	1.3	1.0
theta[742,10]	0.37	0.013	0.9	-1.1	0.37	1.8	4846.0	0.95	1.0
theta[743,10]	-0.2	0.012	0.94	-1.7	-0.19	1.3	5753.0	1.1	1.0
theta[744,10]	-0.13	0.012	0.94	-1.7	-0.13	1.4	6058.0	1.2	1.0
theta[745,10]	-0.26	0.013	0.97	-1.9	-0.24	1.3	5432.0	1.1	1.0
theta[746,10]	-0.055	0.013	0.99	-1.7	-0.047	1.5	5798.0	1.1	1.0
theta[747,10]	-0.19	0.012	0.93	-1.7	-0.19	1.3	6137.0	1.2	1.0
theta[748,10]	-0.079	0.013	0.95	-1.6	-0.1	1.5	5468.0	1.1	1.0
theta[749,10]	-0.39	0.013	0.9	-1.9	-0.4	1.1	5055.0	0.99	1.0
theta[750,10]	0.44	0.012	0.92	-1.1	0.45	2.0	5426.0	1.1	1.0
theta[751,10]	-0.17	0.012	0.96	-1.7	-0.16	1.4	6366.0	1.2	1.0
theta[752,10]	0.28	0.013	0.93	-1.3	0.3	1.8	5512.0	1.1	1.0
theta[753,10]	0.68	0.012	0.91	-0.84	0.68	2.1	5317.0	1.0	1.0
theta[754,10]	-0.072	0.013	0.98	-1.7	-0.077	1.5	5386.0	1.1	1.0
theta[755,10]	-0.15	0.012	0.95	-1.7	-0.15	1.4	5872.0	1.1	1.0
theta[756,10]	-0.048	0.012	0.95	-1.7	-0.035	1.5	6438.0	1.3	1.0
theta[757,10]	-0.31	0.012	0.93	-1.8	-0.3	1.2	5678.0	1.1	1.0
theta[758,10]	-0.044	0.013	1.0	-1.7	-0.039	1.6	6088.0	1.2	1.0
theta[759,10]	0.27	0.012	0.88	-1.2	0.28	1.7	5442.0	1.1	1.0
theta[760,10]	0.9	0.013	0.87	-0.57	0.91	2.3	4251.0	0.83	1.0
theta[761,10]	-0.093	0.013	1.0	-1.7	-0.083	1.5	5786.0	1.1	1.0
theta[762,10]	-0.13	0.013	0.98	-1.7	-0.11	1.5	5712.0	1.1	1.0
theta[763,10]	0.015	0.011	0.88	-1.5	0.014	1.4	6946.0	1.4	1.0
theta[764,10]	-0.18	0.013	0.98	-1.8	-0.16	1.4	5221.0	1.0	1.0
theta[765,10]	-0.058	0.013	0.99	-1.7	-0.037	1.5	5614.0	1.1	1.0
theta[766,10]	-0.029	0.013	0.98	-1.7	-0.056	1.6	5809.0	1.1	1.0
theta[767,10]	-0.27	0.014	0.94	-1.9	-0.24	1.2	4575.0	0.89	1.0
theta[768,10]	-0.087	0.014	0.98	-1.7	-0.068	1.5	4935.0	0.97	1.0
theta[769,10]	-0.21	0.014	0.95	-1.7	-0.19	1.3	4448.0	0.87	1.0
theta[770,10]	-0.11	0.012	0.96	-1.7	-0.11	1.5	6567.0	1.3	1.0
theta[771,10]	0.57	0.013	0.97	-1.0	0.58	2.2	5604.0	1.1	1.0
theta[772,10]	-0.3	0.012	0.9	-1.8	-0.29	1.2	5748.0	1.1	1.0
theta[773,10]	-0.041	0.014	1.0	-1.7	-0.043	1.6	5400.0	1.1	1.0
theta[774,10]	-0.44	0.012	0.91	-2.0	-0.42	1.0	5304.0	1.0	1.0
theta[775,10]	0.47	0.014	0.93	-1.1	0.48	2.0	4739.0	0.93	1.0
theta[776,10]	-0.21	0.012	0.93	-1.8	-0.2	1.4	6005.0	1.2	1.0
theta[777,10]	0.97	0.013	0.89	-0.53	0.98	2.4	4443.0	0.87	1.0
theta[778,10]	0.4	0.013	0.92	-1.1	0.4	1.9	5383.0	1.1	1.0
theta[779,10]	0.38	0.012	0.92	-1.1	0.39	1.9	5885.0	1.2	1.0
theta[780,10]	-0.036	0.013	0.97	-1.6	-0.033	1.6	5933.0	1.2	1.0
theta[781,10]	0.78	0.012	0.9	-0.72	0.78	2.2	5295.0	1.0	1.0
theta[782,10]	-0.21	0.013	0.94	-1.8	-0.21	1.3	5525.0	1.1	1.0
theta[783,10]	-0.12	0.013	0.94	-1.7	-0.12	1.4	5321.0	1.0	1.0
theta[784,10]	0.72	0.012	0.88	-0.78	0.75	2.1	5193.0	1.0	1.0
theta[785,10]	-0.021	0.013	0.97	-1.6	-0.017	1.5	5292.0	1.0	1.0
theta[786,10]	0.5	0.012	0.94	-1.1	0.53	2.0	6193.0	1.2	1.0
theta[787,10]	0.23	0.012	0.9	-1.3	0.24	1.7	5474.0	1.1	1.0
theta[788,10]	-0.029	0.013	0.96	-1.6	-0.035	1.6	5233.0	1.0	1.0
theta[789,10]	0.68	0.012	0.85	-0.74	0.7	2.1	4646.0	0.91	1.0
theta[790,10]	-0.034	0.014	1.0	-1.7	-0.047	1.6	4973.0	0.97	1.0
theta[791,10]	-0.084	0.012	0.98	-1.7	-0.087	1.5	6613.0	1.3	1.0
theta[792,10]	-0.37	0.012	0.94	-1.9	-0.36	1.2	5705.0	1.1	1.0
theta[793,10]	-0.18	0.013	0.95	-1.8	-0.18	1.4	5306.0	1.0	1.0
theta[794,10]	-0.097	0.013	0.99	-1.8	-0.08	1.5	5841.0	1.1	1.0
theta[795,10]	-0.12	0.013	0.98	-1.7	-0.13	1.5	6086.0	1.2	1.0
theta[796,10]	0.25	0.012	0.89	-1.3	0.25	1.7	5480.0	1.1	1.0
theta[797,10]	-0.094	0.013	0.99	-1.7	-0.087	1.5	5675.0	1.1	1.0
theta[798,10]	0.32	0.012	0.89	-1.1	0.31	1.7	5310.0	1.0	1.0
theta[799,10]	-0.039	0.012	1.0	-1.7	-0.041	1.6	6617.0	1.3	1.0
theta[800,10]	-0.13	0.013	0.95	-1.7	-0.13	1.4	5638.0	1.1	1.0
theta[801,10]	0.22	0.013	0.91	-1.3	0.23	1.7	5124.0	1.0	1.0
theta[802,10]	-0.048	0.012	0.96	-1.6	-0.052	1.6	6313.0	1.2	1.0
theta[803,10]	-0.15	0.013	0.99	-1.8	-0.15	1.5	5669.0	1.1	1.0
theta[804,10]	0.48	0.014	0.96	-1.1	0.48	2.1	4916.0	0.96	1.0
theta[805,10]	-0.05	0.012	0.96	-1.6	-0.049	1.5	6141.0	1.2	1.0
theta[806,10]	-0.093	0.012	0.94	-1.7	-0.086	1.5	6149.0	1.2	1.0
theta[807,10]	-0.35	0.012	0.91	-1.9	-0.32	1.1	5344.0	1.0	1.0
theta[808,10]	-0.28	0.013	0.96	-1.9	-0.27	1.3	5463.0	1.1	1.0
theta[809,10]	0.54	0.012	0.87	-0.88	0.55	2.0	5018.0	0.98	1.0
theta[810,10]	-0.25	0.012	0.93	-1.8	-0.24	1.3	5536.0	1.1	1.0
theta[811,10]	-0.3	0.011	0.94	-1.9	-0.29	1.2	6879.0	1.3	1.0
theta[812,10]	0.13	0.012	0.88	-1.3	0.13	1.6	5015.0	0.98	1.0
theta[813,10]	-0.1	0.012	0.98	-1.7	-0.096	1.5	6773.0	1.3	1.0
theta[814,10]	-0.14	0.013	0.93	-1.6	-0.14	1.4	5154.0	1.0	1.0
theta[815,10]	-0.53	0.013	0.9	-2.0	-0.52	0.92	4684.0	0.92	1.0
theta[816,10]	-0.44	0.012	0.9	-1.9	-0.43	1.0	5879.0	1.1	1.0
theta[817,10]	-0.15	0.012	0.94	-1.7	-0.14	1.4	6367.0	1.2	1.0
theta[818,10]	-0.046	0.013	0.99	-1.7	-0.045	1.6	5727.0	1.1	1.0
theta[819,10]	-0.21	0.012	0.95	-1.8	-0.19	1.4	5941.0	1.2	1.0
theta[820,10]	-0.099	0.013	0.97	-1.7	-0.1	1.4	5571.0	1.1	1.0
theta[821,10]	-0.25	0.012	0.92	-1.8	-0.24	1.3	6164.0	1.2	1.0
theta[822,10]	-0.14	0.013	0.97	-1.8	-0.12	1.4	5860.0	1.1	1.0
theta[823,10]	-0.14	0.013	0.95	-1.7	-0.13	1.4	5675.0	1.1	1.0
theta[824,10]	-0.073	0.012	0.96	-1.7	-0.046	1.5	6705.0	1.3	1.0
theta[825,10]	0.019	0.013	0.96	-1.6	0.026	1.6	5703.0	1.1	1.0
theta[826,10]	-0.027	0.012	0.95	-1.6	-0.029	1.6	6170.0	1.2	1.0
theta[827,10]	0.54	0.012	0.93	-1.0	0.53	2.1	6033.0	1.2	1.0
theta[828,10]	-0.065	0.014	0.96	-1.6	-0.063	1.5	4980.0	0.97	1.0
theta[829,10]	-0.036	0.013	0.98	-1.7	-0.031	1.6	5643.0	1.1	1.0
theta[830,10]	-0.029	0.012	0.98	-1.7	-0.012	1.6	6966.0	1.4	1.0
theta[831,10]	-0.087	0.013	0.95	-1.7	-0.071	1.5	5777.0	1.1	1.0
theta[832,10]	-0.25	0.013	0.93	-1.8	-0.25	1.2	5488.0	1.1	1.0
theta[833,10]	-0.022	0.012	0.89	-1.5	-0.014	1.4	5122.0	1.0	1.0
theta[834,10]	-0.069	0.013	0.98	-1.7	-0.073	1.6	5461.0	1.1	1.0
theta[835,10]	-0.064	0.013	1.0	-1.7	-0.079	1.6	5733.0	1.1	1.0
theta[836,10]	-0.13	0.013	0.96	-1.7	-0.11	1.4	5777.0	1.1	1.0
theta[837,10]	-0.15	0.012	0.95	-1.8	-0.13	1.4	6267.0	1.2	1.0
theta[838,10]	-0.092	0.014	0.99	-1.7	-0.09	1.6	4913.0	0.96	1.0
theta[839,10]	-0.12	0.013	0.96	-1.7	-0.083	1.4	5207.0	1.0	1.0
theta[840,10]	1.0	0.014	0.96	-0.58	1.0	2.6	4652.0	0.91	1.0
theta[841,10]	-0.12	0.012	0.97	-1.8	-0.11	1.4	6251.0	1.2	1.0
theta[842,10]	0.049	0.012	0.87	-1.4	0.055	1.5	5245.0	1.0	1.0
theta[843,10]	-0.073	0.012	1.0	-1.8	-0.062	1.6	6996.0	1.4	1.0
theta[844,10]	0.57	0.014	0.95	-0.99	0.57	2.1	4769.0	0.93	1.0
theta[845,10]	-0.072	0.012	0.96	-1.7	-0.064	1.5	6637.0	1.3	1.0
theta[846,10]	0.35	0.012	0.92	-1.2	0.36	1.8	5696.0	1.1	1.0
theta[847,10]	0.54	0.013	0.97	-1.1	0.55	2.1	5952.0	1.2	1.0
theta[848,10]	-0.0073	0.013	0.98	-1.6	-0.0063	1.6	5521.0	1.1	1.0
theta[849,10]	-0.14	0.013	0.98	-1.8	-0.13	1.5	5561.0	1.1	1.0
theta[850,10]	-0.077	0.012	0.95	-1.7	-0.065	1.5	5798.0	1.1	1.0
theta[851,10]	-0.43	0.013	0.92	-1.9	-0.43	1.1	5294.0	1.0	1.0
theta[852,10]	-0.035	0.013	1.0	-1.7	-0.036	1.6	5551.0	1.1	1.0
theta[853,10]	0.38	0.012	0.89	-1.1	0.39	1.8	5858.0	1.1	1.0
theta[854,10]	-0.03	0.012	0.99	-1.6	-0.04	1.7	6329.0	1.2	1.0
theta[855,10]	-0.043	0.012	1.0	-1.7	-0.026	1.6	6438.0	1.3	1.0
theta[856,10]	-0.17	0.012	0.91	-1.7	-0.17	1.3	5932.0	1.2	1.0
theta[857,10]	0.44	0.013	0.94	-1.1	0.45	2.0	4880.0	0.95	1.0
theta[858,10]	-0.12	0.013	0.94	-1.6	-0.12	1.4	5389.0	1.1	1.0
theta[859,10]	-0.19	0.013	0.95	-1.8	-0.17	1.4	5560.0	1.1	1.0
theta[860,10]	0.29	0.012	0.89	-1.2	0.31	1.7	5428.0	1.1	1.0
theta[861,10]	0.32	0.012	0.89	-1.2	0.33	1.7	5523.0	1.1	1.0
theta[862,10]	-0.29	0.012	0.93	-1.8	-0.28	1.2	5730.0	1.1	1.0
theta[863,10]	-0.44	0.012	0.92	-1.9	-0.43	1.1	5823.0	1.1	1.0
theta[864,10]	-0.0053	0.013	0.98	-1.6	0.0066	1.6	5939.0	1.2	1.0
theta[865,10]	-0.18	0.012	0.94	-1.7	-0.17	1.3	5725.0	1.1	1.0
theta[866,10]	-0.23	0.013	0.93	-1.8	-0.23	1.3	4797.0	0.94	1.0
theta[867,10]	-0.025	0.014	0.97	-1.6	-0.016	1.6	4885.0	0.96	1.0
theta[868,10]	-0.15	0.013	0.96	-1.7	-0.13	1.4	5506.0	1.1	1.0
theta[869,10]	-0.16	0.012	0.94	-1.7	-0.14	1.4	5692.0	1.1	1.0
theta[870,10]	-0.18	0.012	0.96	-1.7	-0.17	1.4	6251.0	1.2	1.0
