name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[2,600]	0.781	0.00828	0.527	-0.0496	0.777	1.67	4050.0	2.64	1.0
theta[3,600]	-0.0934	0.0119	0.924	-1.65	-0.059	1.36	6064.0	3.95	0.999
theta[1,601]	-0.244	0.00525	0.341	-0.835	-0.223	0.285	4222.0	2.75	1.0
theta[2,601]	0.213	0.00668	0.478	-0.558	0.213	0.999	5124.0	3.34	0.999
theta[3,601]	-0.202	0.0114	0.868	-1.69	-0.16	1.14	5832.0	3.8	1.0
theta[1,602]	0.55	0.00331	0.251	0.132	0.553	0.955	5718.0	3.73	1.0
theta[2,602]	0.0627	0.00671	0.49	-0.735	0.0613	0.893	5328.0	3.47	1.0
theta[3,602]	-0.374	0.0124	0.841	-1.88	-0.308	0.9	4640.0	3.02	0.999
theta[1,603]	-1.22	0.00789	0.557	-2.18	-1.19	-0.367	4984.0	3.25	1.0
theta[2,603]	-0.933	0.0105	0.701	-2.18	-0.884	0.133	4477.0	2.92	1.0
theta[3,603]	-0.108	0.0116	0.92	-1.64	-0.0791	1.35	6240.0	4.07	0.999
theta[1,604]	-1.02	0.00725	0.52	-1.94	-0.995	-0.242	5144.0	3.35	0.999
theta[2,604]	-0.998	0.00962	0.696	-2.24	-0.942	0.0483	5234.0	3.41	1.0
theta[3,604]	-0.146	0.0117	0.924	-1.74	-0.107	1.29	6236.0	4.06	0.999
theta[1,605]	0.0633	0.0045	0.31	-0.469	0.0791	0.559	4732.0	3.08	1.0
theta[2,605]	0.586	0.00703	0.479	-0.204	0.582	1.39	4653.0	3.03	0.999
theta[3,605]	-0.273	0.0122	0.854	-1.83	-0.224	1.03	4897.0	3.19	1.0
theta[1,606]	-0.518	0.00605	0.411	-1.23	-0.484	0.108	4608.0	3.0	0.999
theta[2,606]	-1.19	0.00956	0.671	-2.38	-1.14	-0.187	4936.0	3.22	1.0
theta[3,606]	-0.181	0.0112	0.855	-1.66	-0.141	1.18	5777.0	3.76	1.0
theta[1,607]	-1.01	0.00788	0.491	-1.87	-0.973	-0.271	3889.0	2.53	1.0
theta[2,607]	-0.332	0.00856	0.563	-1.3	-0.302	0.547	4333.0	2.82	1.0
theta[3,607]	2.13	0.00794	0.494	1.3	2.15	2.92	3876.0	2.53	1.0
theta[1,608]	0.534	0.00356	0.253	0.119	0.538	0.937	5036.0	3.28	0.999
theta[2,608]	0.758	0.00599	0.472	-0.019	0.755	1.54	6213.0	4.05	0.999
theta[3,608]	-0.351	0.0117	0.818	-1.79	-0.288	0.892	4879.0	3.18	1.0
theta[1,609]	0.0153	0.00431	0.312	-0.526	0.0325	0.505	5237.0	3.41	1.0
theta[2,609]	-1.38	0.00895	0.611	-2.44	-1.33	-0.466	4657.0	3.04	0.999
theta[3,609]	-0.286	0.0113	0.876	-1.83	-0.234	1.06	6036.0	3.93	0.999
theta[1,610]	-0.608	0.00685	0.412	-1.33	-0.58	0.011	3624.0	2.36	1.0
theta[2,610]	-0.395	0.00827	0.519	-1.27	-0.378	0.423	3942.0	2.57	0.999
theta[3,610]	-0.184	0.0113	0.883	-1.7	-0.16	1.2	6098.0	3.97	0.999
theta[1,611]	-0.892	0.00672	0.478	-1.74	-0.85	-0.178	5051.0	3.29	1.0
theta[2,611]	-1.05	0.00979	0.68	-2.24	-1.0	-0.0236	4819.0	3.14	1.0
theta[3,611]	-0.145	0.0114	0.883	-1.65	-0.124	1.26	6056.0	3.95	0.999
theta[1,612]	-1.66	0.00881	0.646	-2.8	-1.61	-0.679	5371.0	3.5	0.999
theta[2,612]	-0.803	0.00998	0.745	-2.07	-0.765	0.361	5575.0	3.63	1.0
theta[3,612]	-0.0891	0.0124	0.937	-1.66	-0.0701	1.38	5742.0	3.74	0.999
theta[1,613]	0.666	0.00372	0.251	0.258	0.666	1.08	4563.0	2.97	1.0
theta[2,613]	1.41	0.00637	0.461	0.644	1.4	2.18	5235.0	3.41	1.0
theta[3,613]	-0.358	0.0109	0.803	-1.8	-0.308	0.836	5383.0	3.51	1.0
theta[1,614]	-0.00232	0.00425	0.303	-0.542	0.0116	0.467	5077.0	3.31	1.0
theta[2,614]	-1.38	0.00873	0.619	-2.49	-1.34	-0.446	5030.0	3.28	0.999
theta[3,614]	-0.265	0.0115	0.848	-1.75	-0.216	1.02	5390.0	3.51	0.999
theta[1,615]	0.522	0.00374	0.257	0.087	0.528	0.939	4736.0	3.09	1.0
theta[2,615]	0.256	0.00683	0.474	-0.505	0.258	1.05	4819.0	3.14	0.999
theta[3,615]	-0.341	0.0111	0.786	-1.71	-0.277	0.829	5048.0	3.29	0.999
theta[1,616]	-0.24	0.00497	0.346	-0.836	-0.219	0.291	4844.0	3.16	1.0
theta[2,616]	-0.85	0.0076	0.554	-1.8	-0.83	-0.00373	5302.0	3.46	1.0
theta[3,616]	-0.216	0.0105	0.862	-1.73	-0.167	1.13	6781.0	4.42	1.0
theta[1,617]	1.13	0.00345	0.251	0.706	1.13	1.54	5309.0	3.46	1.0
theta[2,617]	-0.226	0.00612	0.483	-1.02	-0.222	0.578	6234.0	4.06	1.0
theta[3,617]	-0.499	0.0102	0.755	-1.81	-0.442	0.627	5429.0	3.54	0.999
theta[1,618]	-1.03	0.00698	0.51	-1.94	-0.994	-0.259	5339.0	3.48	1.0
theta[2,618]	-0.98	0.00899	0.677	-2.18	-0.946	0.0643	5670.0	3.7	0.999
theta[3,618]	-0.152	0.0119	0.928	-1.76	-0.12	1.31	6111.0	3.98	1.0
theta[1,619]	-1.14	0.00834	0.532	-2.09	-1.09	-0.337	4075.0	2.66	1.0
theta[2,619]	1.18	0.00742	0.521	0.329	1.18	2.03	4932.0	3.21	1.0
theta[3,619]	-0.094	0.0111	0.89	-1.59	-0.0735	1.32	6443.0	4.2	1.0
theta[1,620]	0.28	0.00451	0.276	-0.193	0.285	0.71	3755.0	2.45	1.0
theta[2,620]	-0.0547	0.00626	0.47	-0.816	-0.058	0.729	5636.0	3.67	1.0
theta[3,620]	-0.304	0.0109	0.832	-1.75	-0.255	0.966	5867.0	3.82	1.0
theta[1,621]	0.898	0.00375	0.249	0.484	0.899	1.3	4390.0	2.86	1.0
theta[2,621]	-0.0735	0.00627	0.482	-0.871	-0.0808	0.712	5908.0	3.85	1.0
theta[3,621]	-0.452	0.012	0.791	-1.83	-0.39	0.706	4378.0	2.85	1.0
theta[1,622]	1.12	0.00336	0.241	0.728	1.13	1.52	5154.0	3.36	0.999
theta[2,622]	0.843	0.00647	0.473	0.0437	0.846	1.63	5341.0	3.48	0.999
theta[3,622]	-0.494	0.0115	0.761	-1.82	-0.445	0.646	4340.0	2.83	1.0
theta[1,623]	-0.671	0.00653	0.437	-1.44	-0.64	-0.0104	4478.0	2.92	1.0
theta[2,623]	-1.12	0.0102	0.668	-2.29	-1.06	-0.109	4258.0	2.78	1.0
theta[3,623]	-0.174	0.0124	0.931	-1.81	-0.128	1.27	5647.0	3.68	0.999
theta[1,624]	0.388	0.00417	0.263	-0.063	0.396	0.802	3967.0	2.59	1.0
theta[2,624]	-0.889	0.00743	0.486	-1.72	-0.877	-0.104	4280.0	2.79	1.0
theta[3,624]	0.914	0.0085	0.535	-0.0324	0.962	1.7	3960.0	2.58	1.0
theta[1,625]	-1.68	0.00885	0.662	-2.86	-1.63	-0.679	5594.0	3.65	1.0
theta[2,625]	-0.795	0.00984	0.738	-2.05	-0.749	0.356	5631.0	3.67	1.0
theta[3,625]	-0.0926	0.0122	0.939	-1.66	-0.0773	1.42	5931.0	3.87	0.999
theta[1,626]	0.344	0.00421	0.272	-0.107	0.351	0.789	4170.0	2.72	0.999
theta[2,626]	-0.295	0.00626	0.453	-1.04	-0.294	0.453	5223.0	3.4	1.0
theta[3,626]	-0.323	0.0112	0.846	-1.83	-0.277	0.954	5730.0	3.73	1.0
theta[1,627]	-0.381	0.00535	0.371	-1.05	-0.356	0.189	4803.0	3.13	1.0
theta[2,627]	-0.439	0.00752	0.497	-1.27	-0.421	0.348	4365.0	2.84	1.0
theta[3,627]	-0.2	0.0106	0.846	-1.69	-0.15	1.12	6400.0	4.17	1.0
theta[1,628]	-0.592	0.00607	0.418	-1.33	-0.55	0.0211	4749.0	3.09	1.0
theta[2,628]	-0.0714	0.00731	0.489	-0.881	-0.071	0.749	4483.0	2.92	0.999
theta[3,628]	-0.175	0.0116	0.891	-1.72	-0.139	1.24	5882.0	3.83	1.0
theta[1,629]	-1.5	0.00891	0.602	-2.54	-1.47	-0.578	4576.0	2.98	1.0
theta[2,629]	0.0941	0.00897	0.582	-0.898	0.11	1.01	4214.0	2.75	1.0
theta[3,629]	-0.0606	0.0115	0.887	-1.57	-0.043	1.36	5995.0	3.91	0.999
theta[1,630]	-0.355	0.00547	0.377	-1.02	-0.325	0.218	4740.0	3.09	1.0
theta[2,630]	-0.438	0.00711	0.502	-1.27	-0.433	0.384	4995.0	3.26	1.0
theta[3,630]	-0.194	0.0123	0.869	-1.7	-0.158	1.17	5019.0	3.27	0.999
theta[1,631]	0.0189	0.0045	0.312	-0.515	0.0353	0.503	4789.0	3.12	0.999
theta[2,631]	-0.169	0.00622	0.456	-0.906	-0.174	0.604	5369.0	3.5	1.0
theta[3,631]	-0.268	0.0109	0.861	-1.78	-0.223	1.05	6270.0	4.09	1.0
theta[1,632]	-0.0677	0.00507	0.325	-0.627	-0.056	0.433	4110.0	2.68	1.0
theta[2,632]	0.0785	0.00725	0.478	-0.698	0.0724	0.877	4335.0	2.83	1.0
theta[3,632]	-0.229	0.011	0.838	-1.69	-0.187	1.07	5854.0	3.81	1.0
theta[1,633]	-0.556	0.00609	0.41	-1.28	-0.522	0.0601	4536.0	2.96	0.999
theta[2,633]	-0.0867	0.00687	0.479	-0.874	-0.0895	0.704	4858.0	3.17	1.0
theta[3,633]	-0.173	0.0115	0.87	-1.69	-0.141	1.17	5688.0	3.71	0.999
theta[1,634]	-1.07	0.00785	0.507	-1.92	-1.04	-0.278	4170.0	2.72	1.0
theta[2,634]	-0.209	0.00837	0.541	-1.14	-0.189	0.658	4175.0	2.72	1.0
theta[3,634]	-0.14	0.0111	0.905	-1.64	-0.115	1.29	6676.0	4.35	0.999
theta[1,635]	-0.0731	0.00516	0.335	-0.662	-0.0569	0.445	4216.0	2.75	1.0
theta[2,635]	-0.929	0.00796	0.55	-1.89	-0.902	-0.0862	4779.0	3.11	1.0
theta[3,635]	-0.253	0.0109	0.858	-1.76	-0.192	1.05	6164.0	4.02	1.0
theta[1,636]	1.03	0.00306	0.24	0.629	1.03	1.42	6107.0	3.98	1.0
theta[2,636]	-0.384	0.00559	0.457	-1.13	-0.391	0.396	6673.0	4.35	1.0
theta[3,636]	-0.469	0.0106	0.764	-1.83	-0.42	0.696	5242.0	3.42	1.0
theta[1,637]	0.79	0.00373	0.255	0.366	0.787	1.22	4670.0	3.04	1.0
theta[2,637]	-0.0482	0.00625	0.466	-0.82	-0.0516	0.71	5557.0	3.62	1.0
theta[3,637]	-0.412	0.011	0.794	-1.82	-0.354	0.794	5224.0	3.4	1.0
theta[1,638]	-1.26	0.00874	0.565	-2.26	-1.22	-0.397	4182.0	2.73	0.999
theta[2,638]	-0.432	0.00998	0.613	-1.47	-0.407	0.522	3777.0	2.46	1.0
theta[3,638]	-0.121	0.0121	0.948	-1.69	-0.104	1.38	6102.0	3.98	1.0
theta[1,639]	0.461	0.00379	0.259	0.0277	0.463	0.884	4662.0	3.04	0.999
theta[2,639]	0.51	0.00642	0.472	-0.244	0.5	1.28	5413.0	3.53	0.999
theta[3,639]	-0.342	0.0112	0.833	-1.79	-0.267	0.906	5561.0	3.62	1.0
theta[1,640]	-0.783	0.00734	0.468	-1.61	-0.74	-0.0893	4052.0	2.64	1.0
theta[2,640]	-0.0439	0.00807	0.527	-0.908	-0.0459	0.818	4266.0	2.78	1.0
theta[3,640]	-0.133	0.0104	0.879	-1.64	-0.0856	1.24	7209.0	4.7	0.999
theta[1,641]	-1.67	0.0101	0.652	-2.84	-1.62	-0.671	4144.0	2.7	1.0
theta[2,641]	-0.795	0.0119	0.747	-2.09	-0.751	0.373	3939.0	2.57	1.0
theta[3,641]	-0.0882	0.012	0.939	-1.65	-0.0664	1.44	6137.0	4.0	0.999
theta[1,642]	-1.69	0.00936	0.654	-2.82	-1.64	-0.676	4873.0	3.18	1.0
theta[2,642]	-0.784	0.0101	0.721	-2.01	-0.742	0.329	5089.0	3.32	0.999
theta[3,642]	-0.0726	0.0115	0.923	-1.58	-0.0576	1.38	6476.0	4.22	0.999
theta[1,643]	0.148	0.00407	0.282	-0.341	0.158	0.583	4794.0	3.12	1.0
theta[2,643]	1.65	0.00617	0.486	0.859	1.65	2.48	6219.0	4.05	0.999
theta[3,643]	-0.247	0.0113	0.856	-1.7	-0.2	1.06	5692.0	3.71	1.0
theta[1,644]	-0.252	0.00504	0.348	-0.864	-0.23	0.288	4770.0	3.11	0.999
theta[2,644]	-1.27	0.00896	0.622	-2.41	-1.23	-0.328	4821.0	3.14	0.999
theta[3,644]	-0.242	0.0116	0.87	-1.77	-0.181	1.09	5642.0	3.68	1.0
theta[1,645]	0.454	0.004	0.266	-0.00358	0.46	0.871	4409.0	2.87	1.0
theta[2,645]	0.557	0.00706	0.487	-0.249	0.56	1.35	4757.0	3.1	1.0
theta[3,645]	-0.309	0.011	0.804	-1.74	-0.252	0.918	5327.0	3.47	0.999
theta[1,646]	0.523	0.00358	0.256	0.0904	0.53	0.943	5117.0	3.33	1.0
theta[2,646]	-0.134	0.00662	0.467	-0.89	-0.15	0.642	4980.0	3.25	1.0
theta[3,646]	-0.372	0.0111	0.805	-1.77	-0.312	0.847	5230.0	3.41	1.0
theta[1,647]	0.23	0.00375	0.273	-0.234	0.238	0.668	5298.0	3.45	0.999
theta[2,647]	-0.567	0.00602	0.453	-1.32	-0.562	0.168	5655.0	3.69	0.999
theta[3,647]	-0.285	0.0108	0.822	-1.77	-0.221	0.943	5833.0	3.8	1.0
theta[1,648]	-0.629	0.0063	0.418	-1.36	-0.601	0.00439	4404.0	2.87	1.0
theta[2,648]	-1.14	0.00946	0.668	-2.31	-1.09	-0.106	4990.0	3.25	1.0
theta[3,648]	-0.194	0.0116	0.876	-1.68	-0.152	1.17	5667.0	3.69	1.0
theta[1,649]	-0.0502	0.00447	0.31	-0.585	-0.0317	0.43	4811.0	3.14	0.999
theta[2,649]	0.362	0.00683	0.488	-0.435	0.354	1.17	5106.0	3.33	1.0
theta[3,649]	-0.227	0.0114	0.849	-1.73	-0.174	1.06	5519.0	3.6	0.999
theta[1,650]	-0.0898	0.0047	0.317	-0.641	-0.0712	0.411	4547.0	2.96	0.999
theta[2,650]	0.159	0.00644	0.469	-0.583	0.155	0.917	5297.0	3.45	1.0
theta[3,650]	-0.251	0.0115	0.855	-1.74	-0.207	1.05	5549.0	3.62	1.0
theta[1,651]	0.294	0.00402	0.275	-0.175	0.299	0.736	4697.0	3.06	1.0
theta[2,651]	-0.278	0.00605	0.462	-1.03	-0.281	0.48	5834.0	3.8	1.0
theta[3,651]	0.755	0.01	0.592	-0.307	0.809	1.62	3503.0	2.28	1.0
theta[1,652]	-1.26	0.00779	0.556	-2.26	-1.22	-0.413	5095.0	3.32	1.0
theta[2,652]	-0.924	0.0108	0.722	-2.18	-0.895	0.19	4458.0	2.91	0.999
theta[3,652]	-0.115	0.0115	0.911	-1.66	-0.0858	1.33	6317.0	4.12	1.0
theta[1,653]	0.645	0.00367	0.249	0.226	0.643	1.05	4600.0	3.0	1.0
theta[2,653]	0.416	0.00617	0.481	-0.379	0.407	1.23	6074.0	3.96	1.0
theta[3,653]	-0.365	0.0106	0.776	-1.74	-0.301	0.823	5346.0	3.48	1.0
theta[1,654]	1.32	0.00339	0.248	0.915	1.31	1.72	5376.0	3.5	1.0
theta[2,654]	1.12	0.00626	0.477	0.342	1.11	1.9	5818.0	3.79	1.0
theta[3,654]	-0.543	0.0106	0.754	-1.9	-0.479	0.595	5036.0	3.28	1.0
theta[1,655]	-0.795	0.00747	0.474	-1.64	-0.762	-0.0826	4019.0	2.62	1.0
theta[2,655]	-1.08	0.00981	0.682	-2.25	-1.04	-0.0484	4834.0	3.15	1.0
theta[3,655]	-0.165	0.012	0.903	-1.7	-0.14	1.27	5652.0	3.68	1.0
theta[1,656]	0.0663	0.0044	0.298	-0.437	0.0841	0.526	4590.0	2.99	1.0
theta[2,656]	2.17	0.00733	0.514	1.36	2.17	3.02	4915.0	3.2	1.0
theta[3,656]	-0.232	0.0113	0.837	-1.73	-0.178	1.04	5528.0	3.6	1.0
theta[1,657]	-1.04	0.00732	0.52	-1.95	-1.0	-0.255	5044.0	3.29	0.999
theta[2,657]	-0.986	0.00954	0.702	-2.22	-0.935	0.0914	5410.0	3.53	0.999
theta[3,657]	-0.126	0.0116	0.894	-1.62	-0.092	1.3	5912.0	3.85	1.0
theta[1,658]	-0.968	0.00697	0.492	-1.81	-0.93	-0.219	4983.0	3.25	0.999
theta[2,658]	-1.03	0.00964	0.691	-2.21	-0.988	0.0388	5136.0	3.35	1.0
theta[3,658]	-0.155	0.012	0.894	-1.67	-0.12	1.23	5549.0	3.62	1.0
theta[1,659]	-0.796	0.00698	0.447	-1.58	-0.771	-0.116	4107.0	2.68	1.0
theta[2,659]	0.888	0.00731	0.5	0.098	0.878	1.73	4679.0	3.05	1.0
theta[3,659]	-0.119	0.0115	0.873	-1.64	-0.0728	1.25	5719.0	3.73	1.0
theta[1,660]	-1.69	0.009	0.651	-2.83	-1.64	-0.688	5232.0	3.41	1.0
theta[2,660]	-0.784	0.00993	0.746	-2.05	-0.739	0.369	5640.0	3.68	1.0
theta[3,660]	-0.0717	0.0124	0.936	-1.67	-0.0513	1.45	5720.0	3.73	0.999
theta[1,661]	-0.0432	0.00486	0.319	-0.601	-0.0266	0.453	4323.0	2.82	0.999
theta[2,661]	-1.36	0.00903	0.62	-2.44	-1.32	-0.415	4710.0	3.07	1.0
theta[3,661]	-0.255	0.0115	0.866	-1.78	-0.223	1.12	5631.0	3.67	1.0
theta[1,662]	-1.68	0.0091	0.644	-2.81	-1.65	-0.705	5010.0	3.26	0.999
theta[2,662]	-0.794	0.011	0.718	-2.06	-0.758	0.318	4284.0	2.79	1.0
theta[3,662]	-0.11	0.0116	0.922	-1.62	-0.083	1.34	6302.0	4.11	1.0
theta[1,663]	-0.803	0.00698	0.476	-1.64	-0.763	-0.0723	4660.0	3.04	1.0
theta[2,663]	-0.0525	0.00741	0.513	-0.913	-0.0334	0.777	4789.0	3.12	0.999
theta[3,663]	-0.127	0.0119	0.894	-1.65	-0.0912	1.27	5684.0	3.7	0.999
theta[1,664]	-1.5	0.00888	0.61	-2.55	-1.47	-0.577	4722.0	3.08	1.0
theta[2,664]	0.0876	0.00919	0.581	-0.855	0.0883	1.03	4005.0	2.61	1.0
theta[3,664]	-0.0776	0.0116	0.919	-1.61	-0.0438	1.37	6240.0	4.07	1.0
theta[1,665]	-0.191	0.0049	0.342	-0.783	-0.17	0.332	4861.0	3.17	1.0
theta[2,665]	0.221	0.0066	0.463	-0.52	0.212	0.992	4930.0	3.21	1.0
theta[3,665]	-0.214	0.0116	0.855	-1.68	-0.163	1.13	5410.0	3.53	1.0
theta[1,666]	-1.33	0.00878	0.578	-2.35	-1.28	-0.452	4335.0	2.83	1.0
theta[2,666]	0.535	0.00801	0.524	-0.302	0.527	1.41	4286.0	2.79	1.0
theta[3,666]	-0.0928	0.0119	0.926	-1.71	-0.0622	1.35	6044.0	3.94	1.0
theta[1,667]	-0.354	0.00561	0.374	-1.01	-0.329	0.225	4430.0	2.89	1.0
theta[2,667]	0.674	0.00655	0.488	-0.128	0.681	1.49	5550.0	3.62	1.0
theta[3,667]	-0.204	0.0112	0.877	-1.7	-0.162	1.17	6110.0	3.98	0.999
theta[1,668]	1.57	0.0032	0.238	1.18	1.57	1.96	5534.0	3.61	0.999
theta[2,668]	-0.702	0.00617	0.455	-1.44	-0.705	0.049	5439.0	3.54	1.0
theta[3,668]	-0.644	0.0105	0.732	-1.92	-0.586	0.431	4909.0	3.2	0.999
theta[1,669]	0.281	0.00401	0.283	-0.196	0.291	0.732	4965.0	3.24	1.0
theta[2,669]	0.748	0.00659	0.474	-0.0214	0.744	1.54	5180.0	3.38	0.999
theta[3,669]	0.909	0.00779	0.547	-0.0772	0.947	1.74	4937.0	3.22	1.0
theta[1,670]	1.0	0.00337	0.238	0.603	1.0	1.4	4981.0	3.25	1.0
theta[2,670]	0.256	0.0057	0.474	-0.516	0.248	1.03	6919.0	4.51	1.0
theta[3,670]	1.18	0.00603	0.434	0.455	1.19	1.85	5194.0	3.39	0.999
theta[1,671]	-1.67	0.00947	0.651	-2.83	-1.62	-0.684	4720.0	3.08	1.0
theta[2,671]	-0.802	0.0108	0.736	-2.09	-0.751	0.318	4626.0	3.01	1.0
theta[3,671]	-0.0981	0.0119	0.93	-1.67	-0.0578	1.35	6125.0	3.99	0.999
theta[1,672]	-0.816	0.00702	0.453	-1.6	-0.788	-0.119	4169.0	2.72	1.0
theta[2,672]	-1.06	0.00977	0.651	-2.17	-1.01	-0.0685	4446.0	2.9	1.0
theta[3,672]	2.04	0.00731	0.49	1.25	2.03	2.86	4503.0	2.93	1.0
theta[1,673]	-1.15	0.00853	0.548	-2.13	-1.11	-0.322	4128.0	2.69	1.0
theta[2,673]	1.91	0.00827	0.549	1.05	1.91	2.82	4397.0	2.87	0.999
theta[3,673]	-0.0808	0.0122	0.916	-1.64	-0.0395	1.35	5645.0	3.68	1.0
theta[1,674]	-0.075	0.00462	0.324	-0.635	-0.0653	0.436	4903.0	3.2	1.0
theta[2,674]	-0.0763	0.0065	0.477	-0.839	-0.0808	0.717	5386.0	3.51	0.999
theta[3,674]	-0.252	0.0113	0.845	-1.7	-0.207	1.04	5543.0	3.61	0.999
theta[1,675]	-0.97	0.0075	0.501	-1.85	-0.939	-0.202	4460.0	2.91	1.0
theta[2,675]	1.62	0.00799	0.534	0.756	1.62	2.51	4463.0	2.91	1.0
theta[3,675]	-0.101	0.0114	0.909	-1.62	-0.0721	1.34	6381.0	4.16	1.0
theta[1,676]	-1.19	0.00898	0.549	-2.12	-1.15	-0.352	3740.0	2.44	1.0
theta[2,676]	0.93	0.008	0.516	0.0882	0.921	1.79	4151.0	2.71	1.0
theta[3,676]	-0.115	0.0103	0.895	-1.63	-0.113	1.34	7598.0	4.95	1.0
theta[1,677]	-1.67	0.00896	0.646	-2.83	-1.62	-0.675	5201.0	3.39	1.0
theta[2,677]	-0.806	0.0109	0.731	-2.09	-0.774	0.295	4532.0	2.95	1.0
theta[3,677]	-0.11	0.0116	0.943	-1.67	-0.0816	1.4	6625.0	4.32	0.999
theta[1,678]	-0.208	0.0048	0.341	-0.797	-0.191	0.33	5038.0	3.28	0.999
theta[2,678]	1.28	0.00716	0.483	0.502	1.28	2.08	4548.0	2.96	1.0
theta[3,678]	-0.199	0.0121	0.882	-1.74	-0.144	1.18	5338.0	3.48	0.999
theta[1,679]	1.65	0.00334	0.249	1.24	1.65	2.05	5574.0	3.63	1.0
theta[2,679]	1.4	0.00709	0.518	0.559	1.4	2.26	5334.0	3.48	0.999
theta[3,679]	-0.636	0.00963	0.712	-1.9	-0.581	0.417	5458.0	3.56	0.999
theta[1,680]	-1.67	0.00927	0.656	-2.79	-1.65	-0.678	5006.0	3.26	1.0
theta[2,680]	-0.785	0.0103	0.719	-2.06	-0.739	0.324	4861.0	3.17	1.0
theta[3,680]	-0.117	0.0119	0.963	-1.71	-0.0948	1.41	6563.0	4.28	1.0
theta[1,681]	-0.0729	0.0047	0.318	-0.607	-0.0536	0.419	4571.0	2.98	1.0
theta[2,681]	-0.37	0.00696	0.458	-1.11	-0.374	0.384	4343.0	2.83	1.0
theta[3,681]	-0.239	0.0112	0.835	-1.67	-0.183	1.03	5578.0	3.64	1.0
theta[1,682]	-0.311	0.00507	0.351	-0.934	-0.283	0.222	4803.0	3.13	1.0
theta[2,682]	-0.24	0.00685	0.479	-1.06	-0.231	0.533	4899.0	3.19	0.999
theta[3,682]	-0.192	0.0114	0.831	-1.62	-0.158	1.11	5314.0	3.46	0.999
theta[1,683]	0.293	0.00372	0.268	-0.16	0.303	0.719	5198.0	3.39	1.0
theta[2,683]	-0.815	0.00616	0.459	-1.6	-0.809	-0.0977	5550.0	3.62	1.0
theta[3,683]	-0.32	0.0117	0.828	-1.75	-0.272	0.946	5045.0	3.29	1.0
theta[1,684]	-0.999	0.00707	0.512	-1.91	-0.955	-0.231	5243.0	3.42	0.999
theta[2,684]	-1.01	0.0103	0.703	-2.27	-0.951	0.0473	4661.0	3.04	0.999
theta[3,684]	-0.126	0.0114	0.888	-1.62	-0.0985	1.28	6018.0	3.92	1.0
theta[1,685]	-0.263	0.00498	0.347	-0.876	-0.237	0.262	4845.0	3.16	0.999
theta[2,685]	-0.555	0.00635	0.49	-1.38	-0.549	0.237	5953.0	3.88	0.999
theta[3,685]	-0.226	0.0108	0.874	-1.74	-0.184	1.19	6534.0	4.26	0.999
theta[1,686]	0.375	0.0038	0.26	-0.0692	0.386	0.794	4663.0	3.04	1.0
theta[2,686]	0.149	0.0057	0.463	-0.605	0.15	0.921	6603.0	4.3	1.0
theta[3,686]	-0.316	0.0107	0.82	-1.71	-0.283	0.977	5846.0	3.81	1.0
theta[1,687]	0.13	0.00431	0.302	-0.385	0.141	0.604	4915.0	3.2	1.0
theta[2,687]	0.0566	0.00632	0.466	-0.706	0.0564	0.849	5428.0	3.54	1.0
theta[3,687]	-0.263	0.0111	0.851	-1.77	-0.209	1.03	5851.0	3.81	1.0
theta[1,688]	0.309	0.00413	0.271	-0.16	0.322	0.736	4294.0	2.8	1.0
theta[2,688]	0.628	0.00723	0.503	-0.206	0.631	1.45	4830.0	3.15	0.999
theta[3,688]	-0.308	0.0112	0.86	-1.83	-0.261	1.0	5893.0	3.84	0.999
theta[1,689]	0.921	0.00328	0.257	0.491	0.927	1.34	6117.0	3.99	1.0
theta[2,689]	-1.78	0.00804	0.556	-2.76	-1.74	-0.948	4785.0	3.12	1.0
theta[3,689]	-0.465	0.0105	0.786	-1.84	-0.411	0.731	5561.0	3.62	1.0
theta[1,690]	-0.817	0.00729	0.488	-1.66	-0.786	-0.0957	4481.0	2.92	1.0
theta[2,690]	0.126	0.00817	0.512	-0.722	0.13	0.978	3932.0	2.56	1.0
theta[3,690]	-0.14	0.0118	0.899	-1.67	-0.102	1.29	5754.0	3.75	1.0
theta[1,691]	-0.963	0.00768	0.509	-1.86	-0.93	-0.185	4399.0	2.87	1.0
theta[2,691]	-0.544	0.00859	0.596	-1.53	-0.515	0.404	4811.0	3.14	1.0
theta[3,691]	-0.137	0.011	0.897	-1.65	-0.0925	1.3	6636.0	4.33	1.0
theta[1,692]	0.0539	0.00439	0.303	-0.469	0.0641	0.531	4752.0	3.1	0.999
theta[2,692]	-0.45	0.00641	0.456	-1.2	-0.434	0.277	5059.0	3.3	1.0
theta[3,692]	-0.268	0.0108	0.844	-1.71	-0.224	1.03	6098.0	3.97	0.999
theta[1,693]	-0.564	0.00619	0.417	-1.28	-0.535	0.0656	4546.0	2.96	1.0
theta[2,693]	0.0699	0.00697	0.481	-0.728	0.0764	0.863	4762.0	3.1	0.999
theta[3,693]	-0.156	0.0118	0.874	-1.62	-0.0946	1.17	5499.0	3.58	0.999
theta[1,694]	0.981	0.00359	0.244	0.578	0.982	1.38	4602.0	3.0	1.0
theta[2,694]	-0.126	0.0061	0.466	-0.886	-0.134	0.655	5830.0	3.8	1.0
theta[3,694]	1.24	0.00672	0.446	0.513	1.24	1.96	4400.0	2.87	1.0
theta[1,695]	-1.04	0.00784	0.518	-1.96	-1.01	-0.25	4370.0	2.85	0.999
