	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[587,2]	-0.8	0.0073	0.6	-1.9	-0.75	0.1	6628.0	5.1	1.0
theta[588,2]	0.44	0.0072	0.6	-0.51	0.4	1.5	6994.0	5.4	1.0
theta[589,2]	-1.6	0.008	0.6	-2.6	-1.5	-0.67	5664.0	4.4	1.0
theta[590,2]	-0.77	0.0094	0.75	-2.1	-0.72	0.39	6277.0	4.8	1.0
theta[591,2]	0.55	0.0062	0.54	-0.31	0.53	1.5	7710.0	5.9	1.0
theta[592,2]	0.24	0.0062	0.51	-0.56	0.23	1.1	6751.0	5.2	1.0
theta[593,2]	0.19	0.0058	0.5	-0.61	0.19	1.0	7328.0	5.6	1.0
theta[594,2]	-0.55	0.0056	0.47	-1.3	-0.54	0.21	7153.0	5.5	1.0
theta[595,2]	0.67	0.0065	0.55	-0.2	0.65	1.6	7250.0	5.6	1.0
theta[596,2]	-1.1	0.0079	0.64	-2.2	-1.1	-0.16	6642.0	5.1	1.0
theta[597,2]	0.53	0.006	0.5	-0.26	0.51	1.4	7101.0	5.5	1.0
theta[598,2]	-0.52	0.0061	0.49	-1.3	-0.51	0.25	6415.0	4.9	1.0
theta[599,2]	-0.77	0.0091	0.72	-2.0	-0.73	0.32	6273.0	4.8	1.0
theta[600,2]	0.96	0.0069	0.52	0.13	0.95	1.8	5672.0	4.4	1.0
theta[601,2]	0.45	0.0058	0.5	-0.33	0.43	1.3	7403.0	5.7	1.0
theta[602,2]	0.46	0.0064	0.53	-0.38	0.43	1.4	6706.0	5.2	1.0
theta[603,2]	-0.9	0.0089	0.72	-2.2	-0.84	0.2	6477.0	5.0	1.0
theta[604,2]	-0.88	0.0086	0.7	-2.1	-0.83	0.18	6538.0	5.0	1.0
theta[605,2]	0.82	0.0061	0.53	-0.014	0.81	1.7	7679.0	5.9	1.0
theta[606,2]	-1.1	0.0079	0.65	-2.2	-1.0	-0.08	6670.0	5.1	1.0
theta[607,2]	-0.5	0.0075	0.61	-1.6	-0.46	0.44	6609.0	5.1	1.0
theta[608,2]	1.0	0.0074	0.6	0.07	0.98	2.0	6490.0	5.0	1.0
theta[609,2]	-1.1	0.0085	0.67	-2.3	-1.0	-0.052	6224.0	4.8	1.0
theta[610,2]	-0.22	0.007	0.54	-1.2	-0.2	0.62	6073.0	4.7	1.0
theta[611,2]	-0.88	0.009	0.71	-2.1	-0.84	0.19	6203.0	4.8	1.0
theta[612,2]	-0.78	0.0092	0.76	-2.1	-0.74	0.36	6836.0	5.3	1.0
theta[613,2]	1.4	0.0073	0.66	0.37	1.4	2.6	8118.0	6.3	1.0
theta[614,2]	-1.2	0.0073	0.62	-2.4	-1.2	-0.28	7246.0	5.6	1.0
theta[615,2]	0.2	0.006	0.5	-0.59	0.18	1.0	6927.0	5.3	1.0
theta[616,2]	-0.81	0.0079	0.6	-1.9	-0.77	0.072	5658.0	4.4	1.0
theta[617,2]	0.22	0.0061	0.52	-0.58	0.2	1.1	7374.0	5.7	1.0
theta[618,2]	-0.88	0.0096	0.72	-2.2	-0.83	0.2	5669.0	4.4	1.0
theta[619,2]	1.4	0.0079	0.59	0.5	1.4	2.4	5536.0	4.3	1.0
theta[620,2]	0.18	0.0058	0.49	-0.59	0.16	1.0	7118.0	5.5	1.0
theta[621,2]	0.076	0.0062	0.5	-0.72	0.051	0.94	6605.0	5.1	1.0
theta[622,2]	0.81	0.0073	0.62	-0.18	0.8	1.9	7156.0	5.5	1.0
theta[623,2]	-0.98	0.0092	0.69	-2.2	-0.92	0.069	5704.0	4.4	1.0
theta[624,2]	-0.58	0.0055	0.47	-1.4	-0.57	0.18	7123.0	5.5	1.0
theta[625,2]	-0.76	0.009	0.71	-2.0	-0.72	0.33	6290.0	4.8	1.0
theta[626,2]	-0.023	0.0055	0.47	-0.77	-0.031	0.74	7342.0	5.7	1.0
theta[627,2]	-0.33	0.0062	0.49	-1.2	-0.31	0.45	6301.0	4.9	1.0
theta[628,2]	0.082	0.0059	0.48	-0.69	0.084	0.86	6630.0	5.1	1.0
theta[629,2]	0.15	0.0073	0.55	-0.78	0.16	1.1	5739.0	4.4	1.0
theta[630,2]	-0.26	0.0065	0.52	-1.1	-0.25	0.58	6350.0	4.9	1.0
theta[631,2]	0.13	0.0057	0.47	-0.63	0.12	0.9	6833.0	5.3	1.0
theta[632,2]	0.23	0.0056	0.49	-0.55	0.22	1.1	7626.0	5.9	1.0
theta[633,2]	0.09	0.006	0.48	-0.71	0.095	0.87	6322.0	4.9	1.0
theta[634,2]	0.021	0.0063	0.52	-0.84	0.029	0.86	6799.0	5.2	1.0
theta[635,2]	-0.93	0.0068	0.57	-1.9	-0.89	-0.07	7086.0	5.5	1.0
theta[636,2]	-0.26	0.0053	0.46	-1.0	-0.26	0.51	7504.0	5.8	1.0
theta[637,2]	0.32	0.0063	0.52	-0.49	0.3	1.2	6822.0	5.3	1.0
theta[638,2]	-0.29	0.0077	0.59	-1.3	-0.26	0.63	5861.0	4.5	1.0
theta[639,2]	0.79	0.0065	0.57	-0.12	0.77	1.8	7717.0	5.9	1.0
theta[640,2]	-0.46	0.0065	0.56	-1.4	-0.42	0.4	7396.0	5.7	1.0
theta[641,2]	-0.78	0.0092	0.75	-2.1	-0.74	0.36	6638.0	5.1	1.0
theta[642,2]	-0.79	0.0093	0.75	-2.1	-0.74	0.37	6580.0	5.1	1.0
theta[643,2]	1.7	0.0072	0.65	0.68	1.7	2.8	7975.0	6.1	1.0
theta[644,2]	-1.2	0.0069	0.65	-2.3	-1.1	-0.19	8888.0	6.8	1.0
theta[645,2]	0.63	0.0071	0.56	-0.25	0.6	1.6	6223.0	4.8	1.0
theta[646,2]	-0.068	0.0049	0.45	-0.79	-0.082	0.68	8474.0	6.5	1.0
theta[647,2]	-0.32	0.0059	0.47	-1.1	-0.32	0.43	6338.0	4.9	1.0
theta[648,2]	-1.1	0.0083	0.66	-2.3	-1.0	-0.1	6471.0	5.0	1.0
theta[649,2]	0.69	0.0063	0.54	-0.15	0.67	1.6	7233.0	5.6	1.0
theta[650,2]	0.37	0.0057	0.48	-0.39	0.35	1.2	7203.0	5.5	1.0
theta[651,2]	0.026	0.0056	0.48	-0.74	0.019	0.81	7278.0	5.6	1.0
theta[652,2]	-0.84	0.0081	0.71	-2.1	-0.8	0.23	7666.0	5.9	1.0
theta[653,2]	0.71	0.0067	0.57	-0.16	0.69	1.7	7067.0	5.4	1.0
theta[654,2]	0.94	0.0068	0.63	-0.039	0.92	2.0	8418.0	6.5	1.0
theta[655,2]	-1.0	0.0088	0.68	-2.2	-0.96	0.032	6036.0	4.6	1.0
theta[656,2]	2.0	0.0077	0.66	0.89	2.0	3.0	7287.0	5.6	1.0
theta[657,2]	-0.88	0.0089	0.73	-2.2	-0.82	0.2	6801.0	5.2	1.0
theta[658,2]	-0.93	0.0084	0.68	-2.1	-0.89	0.1	6447.0	5.0	1.0
theta[659,2]	1.1	0.0071	0.54	0.21	1.0	2.0	5768.0	4.4	1.0
theta[660,2]	-0.74	0.0086	0.72	-2.0	-0.7	0.33	7025.0	5.4	1.0
theta[661,2]	-1.2	0.0084	0.63	-2.3	-1.2	-0.29	5594.0	4.3	1.0
theta[662,2]	-0.76	0.0091	0.72	-2.0	-0.72	0.33	6180.0	4.8	1.0
theta[663,2]	0.21	0.0058	0.5	-0.62	0.22	1.0	7378.0	5.7	1.0
theta[664,2]	0.15	0.0076	0.56	-0.8	0.17	1.0	5449.0	4.2	1.0
theta[665,2]	0.3	0.0054	0.48	-0.48	0.29	1.1	8057.0	6.2	1.0
theta[666,2]	0.63	0.0067	0.51	-0.22	0.63	1.5	5935.0	4.6	1.0
theta[667,2]	0.76	0.0066	0.53	-0.096	0.75	1.7	6549.0	5.0	1.0
theta[668,2]	-0.34	0.0055	0.49	-1.1	-0.34	0.51	7894.0	6.1	1.0
theta[669,2]	0.39	0.0062	0.52	-0.45	0.37	1.3	6929.0	5.3	1.0
theta[670,2]	0.51	0.0066	0.57	-0.38	0.49	1.5	7450.0	5.7	1.0
theta[671,2]	-0.78	0.0093	0.74	-2.1	-0.73	0.35	6273.0	4.8	1.0
theta[672,2]	-0.96	0.0094	0.69	-2.2	-0.91	0.078	5300.0	4.1	1.0
theta[673,2]	1.5	0.0076	0.61	0.59	1.5	2.6	6371.0	4.9	1.0
theta[674,2]	-0.038	0.0058	0.47	-0.81	-0.036	0.74	6669.0	5.1	1.0
theta[675,2]	1.3	0.007	0.59	0.4	1.3	2.4	7078.0	5.4	1.0
theta[676,2]	1.2	0.0075	0.57	0.33	1.2	2.2	5690.0	4.4	1.0
theta[677,2]	-0.78	0.0092	0.74	-2.1	-0.74	0.34	6464.0	5.0	1.0
theta[678,2]	1.4	0.0072	0.59	0.45	1.3	2.4	6691.0	5.2	1.0
theta[679,2]	1.0	0.0081	0.68	-0.043	1.0	2.2	6966.0	5.4	1.0
theta[680,2]	-0.77	0.0099	0.74	-2.1	-0.71	0.38	5646.0	4.3	1.0
theta[681,2]	-0.27	0.0055	0.47	-1.1	-0.26	0.49	7339.0	5.7	1.0
theta[682,2]	-0.044	0.0054	0.48	-0.83	-0.031	0.74	8008.0	6.2	1.0
theta[683,2]	-0.56	0.0058	0.48	-1.4	-0.53	0.16	6898.0	5.3	1.0
theta[684,2]	-0.96	0.0089	0.69	-2.2	-0.92	0.097	6016.0	4.6	1.0
theta[685,2]	-0.29	0.0062	0.51	-1.1	-0.27	0.51	6771.0	5.2	1.0
theta[686,2]	0.55	0.0064	0.52	-0.25	0.53	1.5	6551.0	5.0	1.0
theta[687,2]	0.29	0.0058	0.5	-0.5	0.28	1.1	7455.0	5.7	1.0
theta[688,2]	0.74	0.0068	0.56	-0.13	0.72	1.7	6911.0	5.3	1.0
theta[689,2]	-1.5	0.0073	0.59	-2.5	-1.4	-0.59	6608.0	5.1	1.0
theta[690,2]	0.0069	0.006	0.48	-0.79	0.0041	0.8	6453.0	5.0	1.0
theta[691,2]	-0.31	0.0073	0.58	-1.3	-0.28	0.61	6467.0	5.0	1.0
theta[692,2]	-0.12	0.0058	0.48	-0.89	-0.12	0.67	6762.0	5.2	1.0
theta[693,2]	0.41	0.006	0.49	-0.39	0.4	1.2	6841.0	5.3	1.0
theta[694,2]	-0.018	0.0059	0.49	-0.8	-0.031	0.83	7094.0	5.5	1.0
theta[695,2]	0.62	0.0067	0.53	-0.24	0.6	1.5	6151.0	4.7	1.0
theta[696,2]	1.8	0.0078	0.67	0.67	1.7	2.9	7414.0	5.7	1.0
theta[697,2]	0.64	0.0066	0.51	-0.17	0.62	1.5	6058.0	4.7	1.0
theta[698,2]	1.5	0.007	0.62	0.46	1.4	2.5	7935.0	6.1	1.0
theta[699,2]	0.78	0.0078	0.69	-0.33	0.76	2.0	7812.0	6.0	1.0
theta[700,2]	0.61	0.0062	0.5	-0.18	0.59	1.4	6534.0	5.0	1.0
theta[701,2]	0.16	0.0055	0.46	-0.58	0.15	0.95	7099.0	5.5	1.0
theta[702,2]	-1.9	0.0078	0.58	-3.0	-1.9	-1.1	5479.0	4.2	1.0
theta[703,2]	0.5	0.0068	0.58	-0.41	0.47	1.5	7301.0	5.6	1.0
theta[704,2]	-0.12	0.0054	0.48	-0.9	-0.14	0.69	7936.0	6.1	1.0
theta[705,2]	1.1	0.0065	0.59	0.11	1.0	2.1	8233.0	6.3	1.0
theta[706,2]	0.46	0.0065	0.54	-0.37	0.43	1.4	6812.0	5.2	1.0
theta[707,2]	-0.056	0.0051	0.45	-0.79	-0.068	0.69	7818.0	6.0	1.0
theta[708,2]	-0.53	0.0058	0.47	-1.3	-0.54	0.23	6591.0	5.1	1.0
theta[709,2]	-0.2	0.0065	0.52	-1.1	-0.18	0.61	6322.0	4.9	1.0
theta[710,2]	-0.0043	0.0058	0.48	-0.78	-0.016	0.81	6943.0	5.3	1.0
theta[711,2]	-0.23	0.0059	0.5	-1.1	-0.22	0.58	7364.0	5.7	1.0
theta[712,2]	-0.021	0.0058	0.48	-0.78	-0.032	0.78	6670.0	5.1	1.0
theta[713,2]	-1.1	0.0064	0.52	-2.0	-1.1	-0.32	6564.0	5.1	1.0
theta[714,2]	0.56	0.0074	0.66	-0.46	0.54	1.7	7802.0	6.0	1.0
theta[715,2]	0.82	0.0065	0.52	0.0018	0.8	1.7	6361.0	4.9	1.0
theta[716,2]	1.2	0.0066	0.62	0.26	1.2	2.3	8735.0	6.7	1.0
theta[717,2]	-1.3	0.008	0.61	-2.4	-1.3	-0.42	5784.0	4.5	1.0
theta[718,2]	-1.3	0.0081	0.64	-2.4	-1.2	-0.33	6241.0	4.8	1.0
theta[719,2]	-0.25	0.0054	0.47	-1.0	-0.26	0.54	7380.0	5.7	1.0
theta[720,2]	0.47	0.0061	0.5	-0.34	0.46	1.3	6745.0	5.2	1.0
theta[721,2]	1.1	0.0074	0.6	0.13	1.1	2.1	6475.0	5.0	1.0
theta[722,2]	0.41	0.0065	0.49	-0.37	0.4	1.2	5689.0	4.4	1.0
theta[723,2]	0.7	0.0065	0.54	-0.13	0.67	1.6	6913.0	5.3	1.0
theta[724,2]	-1.1	0.0079	0.65	-2.3	-1.1	-0.15	6706.0	5.2	1.0
theta[725,2]	-0.42	0.0059	0.46	-1.2	-0.42	0.34	6291.0	4.8	1.0
theta[726,2]	1.4	0.0071	0.6	0.48	1.4	2.4	7099.0	5.5	1.0
theta[727,2]	0.9	0.0067	0.55	0.041	0.88	1.9	6845.0	5.3	1.0
theta[728,2]	1.6	0.0083	0.76	0.41	1.6	2.9	8296.0	6.4	1.0
theta[729,2]	0.87	0.0067	0.55	0.0021	0.85	1.8	6876.0	5.3	1.0
theta[730,2]	0.54	0.0061	0.5	-0.24	0.53	1.4	6689.0	5.1	1.0
theta[731,2]	0.62	0.0065	0.53	-0.19	0.59	1.5	6624.0	5.1	1.0
theta[732,2]	-0.66	0.0058	0.49	-1.5	-0.63	0.1	7153.0	5.5	1.0
theta[733,2]	-0.4	0.0052	0.46	-1.1	-0.41	0.39	7877.0	6.1	1.0
theta[734,2]	-1.7	0.0065	0.5	-2.6	-1.7	-0.96	5900.0	4.5	1.0
theta[735,2]	0.44	0.0063	0.49	-0.35	0.42	1.3	6079.0	4.7	1.0
theta[736,2]	-1.6	0.0077	0.6	-2.7	-1.6	-0.69	6069.0	4.7	1.0
theta[737,2]	-0.0067	0.0055	0.49	-0.8	-0.031	0.86	8176.0	6.3	1.0
theta[738,2]	0.28	0.0063	0.53	-0.56	0.26	1.2	7121.0	5.5	1.0
theta[739,2]	0.51	0.0058	0.52	-0.31	0.49	1.4	8031.0	6.2	1.0
theta[740,2]	-1.4	0.0068	0.53	-2.3	-1.3	-0.57	6138.0	4.7	1.0
theta[741,2]	0.0049	0.0067	0.53	-0.88	0.013	0.85	6125.0	4.7	1.0
theta[742,2]	-0.53	0.0054	0.45	-1.3	-0.53	0.21	7045.0	5.4	1.0
theta[743,2]	0.47	0.0063	0.53	-0.39	0.46	1.4	7126.0	5.5	1.0
theta[744,2]	0.9	0.0066	0.54	0.045	0.88	1.8	6760.0	5.2	1.0
theta[745,2]	-1.5	0.0078	0.62	-2.6	-1.4	-0.52	6332.0	4.9	1.0
theta[746,2]	-0.92	0.0088	0.71	-2.2	-0.88	0.14	6433.0	5.0	1.0
theta[747,2]	0.46	0.0062	0.52	-0.35	0.43	1.4	7153.0	5.5	1.0
theta[748,2]	-0.24	0.0061	0.52	-1.1	-0.23	0.59	7259.0	5.6	1.0
theta[749,2]	0.69	0.0073	0.6	-0.25	0.68	1.7	6690.0	5.2	1.0
theta[750,2]	0.57	0.0066	0.55	-0.29	0.55	1.5	6990.0	5.4	1.0
theta[751,2]	0.59	0.006	0.53	-0.26	0.57	1.5	7833.0	6.0	1.0
theta[752,2]	1.1	0.0075	0.65	-0.005	1.1	2.2	7441.0	5.7	1.0
theta[753,2]	0.59	0.0073	0.67	-0.45	0.55	1.7	8245.0	6.3	1.0
theta[754,2]	1.1	0.007	0.56	0.22	1.1	2.0	6277.0	4.8	1.0
theta[755,2]	0.25	0.0057	0.48	-0.5	0.23	1.1	6996.0	5.4	1.0
theta[756,2]	0.96	0.0066	0.53	0.12	0.94	1.9	6457.0	5.0	1.0
theta[757,2]	-0.11	0.0059	0.48	-0.85	-0.12	0.72	6754.0	5.2	1.0
theta[758,2]	0.32	0.0067	0.5	-0.51	0.33	1.1	5645.0	4.3	1.0
theta[759,2]	0.23	0.0066	0.52	-0.59	0.21	1.1	6225.0	4.8	1.0
theta[760,2]	0.9	0.0068	0.59	-0.029	0.88	1.9	7374.0	5.7	1.0
theta[761,2]	-1.0	0.0082	0.67	-2.2	-0.99	-0.038	6600.0	5.1	1.0
theta[762,2]	0.36	0.0058	0.48	-0.4	0.33	1.2	6830.0	5.3	1.0
theta[763,2]	0.019	0.0066	0.54	-0.82	-0.012	0.93	6663.0	5.1	1.0
theta[764,2]	-1.3	0.0077	0.63	-2.4	-1.3	-0.36	6701.0	5.2	1.0
theta[765,2]	0.22	0.0061	0.51	-0.62	0.23	1.1	6842.0	5.3	1.0
theta[766,2]	-0.1	0.007	0.55	-1.0	-0.085	0.77	6132.0	4.7	1.0
theta[767,2]	0.41	0.0068	0.54	-0.43	0.39	1.3	6166.0	4.7	1.0
theta[768,2]	0.097	0.0056	0.47	-0.68	0.092	0.87	7046.0	5.4	1.0
theta[769,2]	1.0	0.0068	0.59	0.08	1.0	2.1	7494.0	5.8	1.0
theta[770,2]	0.58	0.0059	0.5	-0.2	0.56	1.4	7313.0	5.6	1.0
theta[771,2]	-1.3	0.0083	0.63	-2.4	-1.2	-0.33	5749.0	4.4	1.0
theta[772,2]	0.27	0.0066	0.53	-0.55	0.24	1.2	6638.0	5.1	1.0
theta[773,2]	-0.37	0.0075	0.58	-1.4	-0.33	0.53	6000.0	4.6	1.0
theta[774,2]	-0.32	0.0055	0.47	-1.1	-0.33	0.49	7339.0	5.7	1.0
theta[775,2]	0.81	0.006	0.54	-0.033	0.8	1.7	8335.0	6.4	1.0
theta[776,2]	0.57	0.0068	0.52	-0.23	0.55	1.5	5788.0	4.5	1.0
theta[777,2]	0.37	0.0067	0.53	-0.44	0.34	1.3	6311.0	4.9	1.0
theta[778,2]	-0.64	0.0055	0.48	-1.5	-0.62	0.12	7661.0	5.9	1.0
theta[779,2]	0.61	0.0067	0.58	-0.29	0.59	1.6	7487.0	5.8	1.0
theta[780,2]	-0.23	0.0066	0.54	-1.2	-0.21	0.64	6612.0	5.1	1.0
theta[781,2]	-0.052	0.0063	0.52	-0.89	-0.063	0.85	6864.0	5.3	1.0
theta[782,2]	-1.3	0.0073	0.61	-2.4	-1.3	-0.41	6963.0	5.4	1.0
theta[783,2]	0.056	0.005	0.46	-0.68	0.061	0.8	8347.0	6.4	1.0
theta[784,2]	-1.8	0.0071	0.58	-2.8	-1.7	-0.86	6577.0	5.1	1.0
theta[785,2]	1.0	0.0061	0.53	0.17	1.0	1.9	7450.0	5.7	1.0
theta[786,2]	1.1	0.0074	0.58	0.18	1.1	2.1	6053.0	4.7	1.0
theta[787,2]	-0.11	0.0055	0.49	-0.9	-0.12	0.69	7950.0	6.1	1.0
theta[788,2]	1.0	0.0075	0.54	0.19	1.0	2.0	5276.0	4.1	1.0
theta[789,2]	0.88	0.007	0.62	-0.088	0.85	1.9	7744.0	6.0	1.0
theta[790,2]	-0.21	0.0078	0.6	-1.2	-0.19	0.74	5954.0	4.6	1.0
theta[791,2]	-0.71	0.0075	0.57	-1.7	-0.68	0.16	5787.0	4.5	1.0
theta[792,2]	1.1	0.0073	0.62	0.089	1.1	2.1	7256.0	5.6	1.0
theta[793,2]	-1.3	0.0076	0.64	-2.4	-1.2	-0.31	6962.0	5.4	1.0
theta[794,2]	0.93	0.0066	0.55	0.052	0.91	1.9	6885.0	5.3	1.0
theta[795,2]	0.94	0.0065	0.56	0.07	0.91	1.9	7492.0	5.8	1.0
theta[796,2]	-1.2	0.0059	0.5	-2.1	-1.2	-0.4	7261.0	5.6	1.0
theta[797,2]	0.5	0.0061	0.5	-0.3	0.49	1.3	6769.0	5.2	1.0
theta[798,2]	-0.88	0.0061	0.49	-1.7	-0.86	-0.13	6421.0	4.9	1.0
theta[799,2]	-0.17	0.0075	0.61	-1.2	-0.14	0.76	6531.0	5.0	1.0
theta[800,2]	-0.13	0.0056	0.46	-0.89	-0.13	0.63	6708.0	5.2	1.0
theta[801,2]	1.6	0.0084	0.71	0.49	1.6	2.8	7064.0	5.4	1.0
theta[802,2]	0.55	0.0059	0.5	-0.24	0.53	1.4	6947.0	5.3	1.0
theta[803,2]	-0.73	0.0076	0.54	-1.6	-0.71	0.084	5058.0	3.9	1.0
theta[804,2]	-1.3	0.0076	0.62	-2.4	-1.2	-0.36	6635.0	5.1	1.0
theta[805,2]	-0.043	0.0072	0.54	-0.96	-0.026	0.8	5616.0	4.3	1.0
theta[806,2]	0.9	0.0067	0.57	0.028	0.88	1.9	7245.0	5.6	1.0
theta[807,2]	2.2	0.0083	0.74	1.0	2.2	3.5	7764.0	6.0	1.0
theta[808,2]	0.92	0.0068	0.58	0.017	0.9	1.9	7302.0	5.6	1.0
theta[809,2]	1.7	0.0083	0.71	0.57	1.7	2.9	7325.0	5.6	1.0
theta[810,2]	-1.2	0.0063	0.56	-2.1	-1.1	-0.29	8046.0	6.2	1.0
theta[811,2]	-0.26	0.0056	0.46	-1.0	-0.28	0.5	6704.0	5.2	1.0
theta[812,2]	1.4	0.0071	0.64	0.34	1.4	2.5	8282.0	6.4	1.0
theta[813,2]	-1.1	0.0082	0.66	-2.3	-1.1	-0.14	6464.0	5.0	1.0
theta[814,2]	-1.2	0.0079	0.66	-2.4	-1.2	-0.24	6953.0	5.4	1.0
theta[815,2]	0.24	0.0068	0.58	-0.67	0.21	1.2	7249.0	5.6	1.0
theta[816,2]	0.37	0.0072	0.59	-0.54	0.34	1.4	6648.0	5.1	1.0
theta[817,2]	0.53	0.0064	0.52	-0.28	0.5	1.4	6723.0	5.2	1.0
theta[818,2]	2.0	0.0084	0.66	0.88	1.9	3.1	6288.0	4.8	1.0
theta[819,2]	0.97	0.0066	0.59	0.036	0.95	2.0	7835.0	6.0	1.0
theta[820,2]	0.0038	0.0055	0.48	-0.79	0.0029	0.79	7632.0	5.9	1.0
theta[821,2]	0.23	0.0057	0.49	-0.55	0.21	1.1	7542.0	5.8	1.0
theta[822,2]	0.45	0.0058	0.51	-0.36	0.45	1.3	7625.0	5.9	1.0
theta[823,2]	2.0	0.0079	0.68	0.92	2.0	3.2	7433.0	5.7	1.0
theta[824,2]	-0.87	0.0083	0.67	-2.0	-0.83	0.16	6508.0	5.0	1.0
theta[825,2]	1.4	0.0074	0.58	0.51	1.4	2.4	5995.0	4.6	1.0
theta[826,2]	-0.35	0.0074	0.59	-1.4	-0.33	0.56	6205.0	4.8	1.0
theta[827,2]	0.62	0.0065	0.52	-0.19	0.6	1.5	6255.0	4.8	1.0
theta[828,2]	0.24	0.0055	0.48	-0.54	0.24	1.0	7523.0	5.8	1.0
theta[829,2]	0.87	0.007	0.51	0.072	0.86	1.7	5212.0	4.0	1.0
theta[830,2]	-0.79	0.0093	0.74	-2.0	-0.75	0.35	6357.0	4.9	1.0
theta[831,2]	0.96	0.0061	0.54	0.11	0.94	1.9	7700.0	5.9	1.0
theta[832,2]	0.64	0.0063	0.57	-0.24	0.62	1.6	8068.0	6.2	1.0
theta[833,2]	-0.5	0.0054	0.47	-1.3	-0.52	0.32	7727.0	5.9	1.0
theta[834,2]	1.2	0.0071	0.57	0.26	1.1	2.1	6574.0	5.1	1.0
theta[835,2]	1.3	0.0065	0.57	0.4	1.3	2.3	7672.0	5.9	1.0
theta[836,2]	0.31	0.0056	0.5	-0.5	0.29	1.2	7805.0	6.0	1.0
theta[837,2]	0.73	0.0061	0.53	-0.11	0.71	1.7	7695.0	5.9	1.0
theta[838,2]	-1.1	0.0082	0.67	-2.3	-1.0	-0.064	6731.0	5.2	1.0
theta[839,2]	0.43	0.006	0.5	-0.36	0.4	1.3	7058.0	5.4	1.0
theta[840,2]	0.28	0.0068	0.61	-0.67	0.26	1.4	7946.0	6.1	1.0
theta[841,2]	1.1	0.0069	0.58	0.17	1.0	2.1	7082.0	5.5	1.0
theta[842,2]	-0.77	0.0052	0.46	-1.6	-0.77	-0.026	7795.0	6.0	1.0
theta[843,2]	-0.022	0.0059	0.49	-0.84	-0.02	0.79	6867.0	5.3	1.0
theta[844,2]	-0.2	0.0049	0.46	-0.96	-0.2	0.55	8793.0	6.8	1.0
theta[845,2]	-0.97	0.0092	0.67	-2.2	-0.93	0.052	5296.0	4.1	1.0
theta[846,2]	0.3	0.006	0.53	-0.51	0.28	1.2	7798.0	6.0	1.0
theta[847,2]	0.93	0.0073	0.61	-0.027	0.9	2.0	7020.0	5.4	1.0
theta[848,2]	0.83	0.007	0.53	0.0042	0.81	1.7	5691.0	4.4	1.0
theta[849,2]	-0.69	0.0062	0.54	-1.7	-0.67	0.14	7495.0	5.8	1.0
theta[850,2]	0.66	0.0063	0.52	-0.16	0.63	1.5	6713.0	5.2	1.0
theta[851,2]	1.5	0.0071	0.69	0.39	1.5	2.7	9440.0	7.3	1.0
theta[852,2]	0.88	0.007	0.55	0.0087	0.86	1.8	6221.0	4.8	1.0
theta[853,2]	0.26	0.0061	0.51	-0.53	0.24	1.2	6909.0	5.3	1.0
theta[854,2]	0.72	0.0067	0.51	-0.11	0.7	1.6	5832.0	4.5	1.0
theta[855,2]	-0.17	0.0078	0.61	-1.2	-0.16	0.78	6135.0	4.7	1.0
theta[856,2]	0.12	0.0057	0.47	-0.66	0.1	0.92	6969.0	5.4	1.0
theta[857,2]	0.47	0.0061	0.52	-0.36	0.45	1.4	7265.0	5.6	1.0
theta[858,2]	-0.84	0.007	0.58	-1.8	-0.8	0.048	6758.0	5.2	1.0
theta[859,2]	0.14	0.0057	0.48	-0.62	0.12	0.95	7101.0	5.5	1.0
theta[860,2]	-0.92	0.0056	0.5	-1.8	-0.91	-0.14	7764.0	6.0	1.0
theta[861,2]	0.11	0.0062	0.52	-0.71	0.091	0.99	7018.0	5.4	1.0
theta[862,2]	0.89	0.0071	0.6	-0.05	0.86	1.9	7226.0	5.6	1.0
theta[863,2]	0.63	0.007	0.56	-0.26	0.61	1.6	6575.0	5.1	1.0
theta[864,2]	1.1	0.0067	0.55	0.29	1.1	2.1	6658.0	5.1	1.0
theta[865,2]	-1.3	0.0074	0.65	-2.4	-1.2	-0.28	7787.0	6.0	1.0
theta[866,2]	1.1	0.0072	0.63	0.11	1.1	2.2	7573.0	5.8	1.0
theta[867,2]	-0.36	0.0082	0.6	-1.4	-0.32	0.56	5309.0	4.1	1.0
theta[868,2]	0.97	0.0067	0.58	0.055	0.94	2.0	7519.0	5.8	1.0
theta[869,2]	1.1	0.0069	0.59	0.17	1.1	2.1	7198.0	5.5	1.0
theta[870,2]	0.21	0.0055	0.49	-0.58	0.2	1.0	7925.0	6.1	1.0
theta[871,2]	1.5	0.0081	0.61	0.49	1.4	2.5	5759.0	4.4	1.0
theta[872,2]	-0.44	0.0069	0.53	-1.3	-0.46	0.47	5967.0	4.6	1.0
theta[873,2]	-0.52	0.0067	0.55	-1.4	-0.5	0.33	6708.0	5.2	1.0
theta[874,2]	1.4	0.0072	0.57	0.5	1.4	2.4	6312.0	4.9	1.0
theta[875,2]	0.9	0.0063	0.56	0.031	0.87	1.9	7673.0	5.9	1.0
theta[876,2]	0.65	0.0065	0.53	-0.21	0.64	1.5	6582.0	5.1	1.0
theta[877,2]	-0.27	0.0051	0.46	-1.0	-0.26	0.46	8071.0	6.2	1.0
theta[878,2]	0.46	0.0066	0.53	-0.39	0.44	1.3	6468.0	5.0	1.0
