	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[564,2]	0.2	0.0061	0.51	-0.61	0.18	1.1	7090.0	7.0	1.0
theta[565,2]	-0.78	0.0091	0.73	-2.1	-0.73	0.33	6378.0	6.3	1.0
theta[566,2]	0.58	0.0058	0.51	-0.22	0.56	1.5	7924.0	7.8	1.0
theta[567,2]	0.46	0.0058	0.5	-0.32	0.44	1.3	7364.0	7.3	1.0
theta[568,2]	0.64	0.0065	0.51	-0.2	0.64	1.5	6136.0	6.1	1.0
theta[569,2]	-0.11	0.006	0.52	-0.99	-0.097	0.72	7449.0	7.4	1.0
theta[570,2]	0.36	0.0071	0.56	-0.52	0.34	1.3	6150.0	6.1	1.0
theta[571,2]	-0.7	0.0065	0.53	-1.6	-0.66	0.12	6564.0	6.5	1.0
theta[572,2]	0.36	0.0061	0.47	-0.43	0.35	1.1	5999.0	5.9	1.0
theta[573,2]	0.94	0.0073	0.61	-0.023	0.93	2.0	7107.0	7.0	1.0
theta[574,2]	-0.44	0.0059	0.52	-1.3	-0.42	0.38	7786.0	7.7	1.0
theta[575,2]	0.27	0.0058	0.56	-0.6	0.24	1.2	9149.0	9.0	1.0
theta[576,2]	-0.78	0.0093	0.73	-2.0	-0.73	0.32	6113.0	6.0	1.0
theta[577,2]	-0.88	0.0089	0.71	-2.1	-0.83	0.21	6435.0	6.4	1.0
theta[578,2]	0.73	0.0068	0.53	-0.11	0.72	1.6	5922.0	5.8	1.0
theta[579,2]	-1.1	0.0082	0.66	-2.2	-1.0	-0.054	6632.0	6.6	1.0
theta[580,2]	-0.76	0.0089	0.72	-2.0	-0.71	0.39	6564.0	6.5	1.0
theta[581,2]	0.22	0.0063	0.53	-0.62	0.18	1.1	7214.0	7.1	1.0
theta[582,2]	-0.87	0.0096	0.72	-2.1	-0.83	0.24	5607.0	5.5	1.0
theta[583,2]	0.95	0.0066	0.56	0.063	0.93	1.9	7209.0	7.1	1.0
theta[584,2]	0.44	0.0062	0.5	-0.34	0.42	1.3	6522.0	6.4	1.0
theta[585,2]	-1.3	0.008	0.63	-2.4	-1.2	-0.34	6165.0	6.1	1.0
theta[586,2]	-0.89	0.0093	0.71	-2.1	-0.85	0.21	5822.0	5.8	1.0
theta[587,2]	-0.81	0.0071	0.59	-1.8	-0.77	0.11	6940.0	6.9	1.0
theta[588,2]	0.45	0.0062	0.59	-0.5	0.42	1.4	9089.0	9.0	1.0
theta[589,2]	-1.5	0.007	0.59	-2.6	-1.5	-0.63	7166.0	7.1	1.0
theta[590,2]	-0.78	0.0092	0.73	-2.0	-0.74	0.35	6266.0	6.2	1.0
theta[591,2]	0.53	0.0062	0.54	-0.3	0.5	1.4	7521.0	7.4	1.0
theta[592,2]	0.23	0.0062	0.49	-0.57	0.23	1.0	6147.0	6.1	1.0
theta[593,2]	0.19	0.006	0.5	-0.67	0.2	1.0	7113.0	7.0	1.0
theta[594,2]	-0.53	0.0055	0.48	-1.3	-0.53	0.24	7499.0	7.4	1.0
theta[595,2]	0.69	0.0062	0.55	-0.18	0.67	1.6	7854.0	7.8	1.0
theta[596,2]	-1.1	0.0081	0.68	-2.4	-1.1	-0.12	6980.0	6.9	1.0
theta[597,2]	0.54	0.0056	0.49	-0.25	0.52	1.4	7905.0	7.8	1.0
theta[598,2]	-0.49	0.0055	0.47	-1.3	-0.48	0.26	7492.0	7.4	1.0
theta[599,2]	-0.78	0.0092	0.72	-2.0	-0.73	0.3	6079.0	6.0	1.0
theta[600,2]	0.96	0.0072	0.53	0.12	0.95	1.8	5442.0	5.4	1.0
theta[601,2]	0.44	0.0054	0.47	-0.3	0.42	1.2	7536.0	7.4	1.0
theta[602,2]	0.45	0.006	0.51	-0.34	0.43	1.3	7196.0	7.1	1.0
theta[603,2]	-0.91	0.0087	0.72	-2.2	-0.87	0.16	6845.0	6.8	1.0
theta[604,2]	-0.87	0.0086	0.69	-2.0	-0.83	0.19	6463.0	6.4	1.0
theta[605,2]	0.84	0.0068	0.55	0.011	0.8	1.8	6443.0	6.4	1.0
theta[606,2]	-1.1	0.008	0.66	-2.2	-1.0	-0.064	6823.0	6.7	1.0
theta[607,2]	-0.46	0.0068	0.57	-1.4	-0.43	0.4	7036.0	6.9	1.0
theta[608,2]	0.98	0.0063	0.57	0.08	0.96	2.0	8347.0	8.2	1.0
theta[609,2]	-1.1	0.0076	0.66	-2.2	-1.0	-0.058	7551.0	7.5	1.0
theta[610,2]	-0.24	0.0061	0.51	-1.1	-0.21	0.56	7045.0	7.0	1.0
theta[611,2]	-0.88	0.0089	0.71	-2.1	-0.83	0.22	6362.0	6.3	1.0
theta[612,2]	-0.78	0.0085	0.75	-2.1	-0.74	0.38	7795.0	7.7	1.0
theta[613,2]	1.4	0.0068	0.64	0.4	1.4	2.5	8950.0	8.8	1.0
theta[614,2]	-1.2	0.0077	0.62	-2.3	-1.2	-0.29	6416.0	6.3	1.0
theta[615,2]	0.19	0.0052	0.48	-0.57	0.18	1.0	8491.0	8.4	1.0
theta[616,2]	-0.8	0.0075	0.61	-1.9	-0.76	0.13	6685.0	6.6	1.0
theta[617,2]	0.19	0.0058	0.5	-0.59	0.17	1.1	7673.0	7.6	1.0
theta[618,2]	-0.88	0.0091	0.71	-2.1	-0.83	0.19	6058.0	6.0	1.0
theta[619,2]	1.4	0.0071	0.57	0.51	1.4	2.4	6487.0	6.4	1.0
theta[620,2]	0.2	0.0055	0.47	-0.54	0.17	1.0	7388.0	7.3	1.0
theta[621,2]	0.11	0.006	0.49	-0.67	0.096	0.95	6641.0	6.6	1.0
theta[622,2]	0.82	0.0072	0.6	-0.14	0.81	1.8	6935.0	6.8	1.0
theta[623,2]	-0.97	0.0083	0.7	-2.2	-0.92	0.064	7014.0	6.9	1.0
theta[624,2]	-0.58	0.0054	0.47	-1.4	-0.56	0.17	7428.0	7.3	1.0
theta[625,2]	-0.8	0.0095	0.76	-2.1	-0.75	0.37	6327.0	6.2	1.0
theta[626,2]	-0.078	0.0054	0.47	-0.85	-0.078	0.7	7655.0	7.6	1.0
theta[627,2]	-0.33	0.0063	0.49	-1.2	-0.32	0.44	6079.0	6.0	1.0
theta[628,2]	0.09	0.0064	0.48	-0.73	0.097	0.88	5776.0	5.7	1.0
theta[629,2]	0.15	0.0072	0.56	-0.81	0.17	1.0	6085.0	6.0	1.0
theta[630,2]	-0.27	0.006	0.51	-1.1	-0.25	0.52	7051.0	7.0	1.0
theta[631,2]	0.14	0.0054	0.47	-0.61	0.13	0.92	7513.0	7.4	1.0
theta[632,2]	0.25	0.0058	0.47	-0.49	0.24	1.0	6453.0	6.4	1.0
theta[633,2]	0.097	0.0057	0.47	-0.68	0.099	0.85	6800.0	6.7	1.0
theta[634,2]	0.01	0.0072	0.52	-0.84	0.021	0.84	5108.0	5.0	1.0
theta[635,2]	-0.93	0.0071	0.58	-1.9	-0.89	-0.048	6625.0	6.5	1.0
theta[636,2]	-0.25	0.005	0.45	-0.97	-0.27	0.49	7982.0	7.9	1.0
theta[637,2]	0.33	0.0063	0.53	-0.5	0.31	1.3	7057.0	7.0	1.0
theta[638,2]	-0.28	0.0075	0.58	-1.3	-0.24	0.63	6029.0	6.0	1.0
theta[639,2]	0.81	0.0064	0.58	-0.095	0.79	1.8	8050.0	8.0	1.0
theta[640,2]	-0.46	0.0072	0.57	-1.4	-0.44	0.41	6220.0	6.1	1.0
theta[641,2]	-0.79	0.0091	0.73	-2.1	-0.75	0.33	6512.0	6.4	1.0
theta[642,2]	-0.77	0.0095	0.75	-2.1	-0.72	0.37	6208.0	6.1	1.0
theta[643,2]	1.7	0.0076	0.65	0.71	1.7	2.8	7279.0	7.2	1.0
theta[644,2]	-1.2	0.0078	0.64	-2.3	-1.1	-0.23	6798.0	6.7	1.0
theta[645,2]	0.66	0.0059	0.55	-0.18	0.63	1.6	8533.0	8.4	1.0
theta[646,2]	-0.051	0.0052	0.46	-0.79	-0.053	0.74	7671.0	7.6	1.0
theta[647,2]	-0.31	0.0056	0.48	-1.1	-0.3	0.46	7190.0	7.1	1.0
theta[648,2]	-1.1	0.0082	0.66	-2.3	-1.0	-0.065	6614.0	6.5	1.0
theta[649,2]	0.71	0.0062	0.53	-0.11	0.68	1.6	7292.0	7.2	1.0
theta[650,2]	0.37	0.0051	0.48	-0.4	0.34	1.2	8931.0	8.8	1.0
theta[651,2]	0.014	0.0051	0.45	-0.72	0.008	0.77	7806.0	7.7	1.0
theta[652,2]	-0.86	0.0081	0.7	-2.1	-0.81	0.21	7372.0	7.3	1.0
theta[653,2]	0.74	0.0068	0.58	-0.16	0.72	1.7	7129.0	7.0	1.0
theta[654,2]	0.94	0.0067	0.63	-0.067	0.93	2.0	8778.0	8.7	1.0
theta[655,2]	-1.0	0.0086	0.67	-2.2	-0.96	-0.00097	5965.0	5.9	1.0
theta[656,2]	2.0	0.0077	0.68	0.9	2.0	3.1	7693.0	7.6	1.0
theta[657,2]	-0.88	0.0088	0.7	-2.1	-0.83	0.17	6307.0	6.2	1.0
theta[658,2]	-0.95	0.0089	0.7	-2.2	-0.9	0.099	6172.0	6.1	1.0
theta[659,2]	1.1	0.0068	0.54	0.19	1.0	2.0	6349.0	6.3	1.0
theta[660,2]	-0.76	0.0093	0.74	-2.0	-0.71	0.35	6313.0	6.2	1.0
theta[661,2]	-1.2	0.0078	0.63	-2.3	-1.2	-0.29	6541.0	6.5	1.0
theta[662,2]	-0.77	0.0095	0.72	-2.0	-0.72	0.35	5784.0	5.7	1.0
theta[663,2]	0.2	0.0069	0.5	-0.63	0.2	1.0	5251.0	5.2	1.0
theta[664,2]	0.14	0.0075	0.56	-0.85	0.16	1.0	5639.0	5.6	1.0
theta[665,2]	0.3	0.0055	0.46	-0.45	0.29	1.1	7129.0	7.0	1.0
theta[666,2]	0.62	0.0065	0.52	-0.21	0.61	1.5	6304.0	6.2	1.0
theta[667,2]	0.77	0.0065	0.53	-0.05	0.75	1.7	6551.0	6.5	1.0
theta[668,2]	-0.34	0.0054	0.47	-1.1	-0.37	0.45	7607.0	7.5	1.0
theta[669,2]	0.4	0.006	0.51	-0.42	0.38	1.3	7084.0	7.0	1.0
theta[670,2]	0.56	0.007	0.56	-0.31	0.53	1.5	6431.0	6.4	1.0
theta[671,2]	-0.78	0.009	0.72	-2.0	-0.74	0.32	6314.0	6.2	1.0
theta[672,2]	-0.95	0.0091	0.68	-2.2	-0.9	0.096	5549.0	5.5	1.0
theta[673,2]	1.5	0.0073	0.6	0.58	1.5	2.5	6887.0	6.8	1.0
theta[674,2]	-0.03	0.0052	0.45	-0.78	-0.032	0.7	7510.0	7.4	1.0
theta[675,2]	1.3	0.0071	0.6	0.42	1.3	2.3	7015.0	6.9	1.0
theta[676,2]	1.2	0.0066	0.56	0.36	1.2	2.2	7161.0	7.1	1.0
theta[677,2]	-0.78	0.0092	0.73	-2.0	-0.73	0.32	6266.0	6.2	1.0
theta[678,2]	1.4	0.0069	0.62	0.39	1.3	2.4	7897.0	7.8	1.0
theta[679,2]	1.0	0.0082	0.68	-0.052	1.0	2.2	6869.0	6.8	1.0
theta[680,2]	-0.79	0.0086	0.73	-2.1	-0.75	0.31	7348.0	7.3	1.0
theta[681,2]	-0.27	0.0055	0.47	-1.1	-0.27	0.48	7195.0	7.1	1.0
theta[682,2]	-0.028	0.0054	0.49	-0.83	-0.024	0.78	8182.0	8.1	1.0
theta[683,2]	-0.55	0.0054	0.46	-1.3	-0.55	0.19	7423.0	7.3	1.0
theta[684,2]	-0.97	0.0079	0.67	-2.1	-0.92	0.034	7134.0	7.0	1.0
theta[685,2]	-0.28	0.0062	0.5	-1.1	-0.26	0.5	6453.0	6.4	1.0
theta[686,2]	0.54	0.006	0.52	-0.28	0.52	1.4	7605.0	7.5	1.0
theta[687,2]	0.3	0.0059	0.48	-0.46	0.29	1.1	6743.0	6.7	1.0
theta[688,2]	0.76	0.0068	0.56	-0.12	0.73	1.7	6885.0	6.8	1.0
theta[689,2]	-1.5	0.0079	0.61	-2.6	-1.5	-0.59	5940.0	5.9	1.0
theta[690,2]	-5.5e-05	0.0058	0.48	-0.8	0.0012	0.79	6812.0	6.7	1.0
theta[691,2]	-0.32	0.0075	0.59	-1.3	-0.29	0.57	6185.0	6.1	1.0
theta[692,2]	-0.12	0.0052	0.46	-0.88	-0.12	0.63	7929.0	7.8	1.0
theta[693,2]	0.41	0.0055	0.49	-0.37	0.4	1.2	7974.0	7.9	1.0
theta[694,2]	0.028	0.0055	0.48	-0.71	0.011	0.85	7570.0	7.5	1.0
theta[695,2]	0.63	0.0064	0.5	-0.18	0.62	1.5	6088.0	6.0	1.0
theta[696,2]	1.8	0.007	0.66	0.7	1.7	2.9	8702.0	8.6	1.0
theta[697,2]	0.65	0.0058	0.51	-0.16	0.64	1.5	7737.0	7.6	1.0
theta[698,2]	1.5	0.0081	0.64	0.45	1.5	2.6	6180.0	6.1	1.0
theta[699,2]	0.81	0.0081	0.67	-0.26	0.8	1.9	6746.0	6.7	1.0
theta[700,2]	0.59	0.0065	0.51	-0.21	0.58	1.5	6155.0	6.1	1.0
theta[701,2]	0.17	0.005	0.48	-0.6	0.17	0.97	9038.0	8.9	1.0
theta[702,2]	-1.9	0.0069	0.58	-2.9	-1.9	-1.1	6955.0	6.9	1.0
theta[703,2]	0.53	0.0069	0.58	-0.4	0.51	1.5	7021.0	6.9	1.0
theta[704,2]	-0.14	0.0054	0.46	-0.87	-0.14	0.63	7296.0	7.2	1.0
theta[705,2]	1.1	0.0064	0.58	0.15	1.1	2.1	8282.0	8.2	1.0
theta[706,2]	0.49	0.0054	0.53	-0.34	0.46	1.4	9413.0	9.3	1.0
theta[707,2]	-0.042	0.0051	0.45	-0.75	-0.051	0.72	7802.0	7.7	1.0
theta[708,2]	-0.51	0.0055	0.46	-1.3	-0.52	0.23	6873.0	6.8	1.0
theta[709,2]	-0.2	0.0065	0.53	-1.1	-0.18	0.63	6849.0	6.8	1.0
theta[710,2]	0.011	0.0058	0.48	-0.73	0.0017	0.81	6767.0	6.7	1.0
theta[711,2]	-0.22	0.0061	0.5	-1.1	-0.21	0.55	6705.0	6.6	1.0
theta[712,2]	0.0053	0.0054	0.48	-0.73	-0.02	0.81	7886.0	7.8	1.0
theta[713,2]	-1.1	0.0059	0.51	-2.0	-1.1	-0.34	7610.0	7.5	1.0
theta[714,2]	0.56	0.0076	0.66	-0.49	0.53	1.7	7507.0	7.4	1.0
theta[715,2]	0.83	0.0063	0.53	-0.014	0.82	1.7	6892.0	6.8	1.0
theta[716,2]	1.3	0.0066	0.63	0.25	1.2	2.3	8966.0	8.9	1.0
theta[717,2]	-1.4	0.0079	0.64	-2.5	-1.3	-0.43	6447.0	6.4	1.0
theta[718,2]	-1.3	0.0081	0.63	-2.4	-1.2	-0.35	6199.0	6.1	1.0
theta[719,2]	-0.26	0.0055	0.46	-1.0	-0.27	0.52	7104.0	7.0	1.0
theta[720,2]	0.44	0.0057	0.47	-0.32	0.43	1.3	6911.0	6.8	1.0
theta[721,2]	1.1	0.007	0.61	0.14	1.1	2.1	7599.0	7.5	1.0
theta[722,2]	0.41	0.0056	0.48	-0.36	0.41	1.2	7195.0	7.1	1.0
theta[723,2]	0.71	0.0063	0.54	-0.15	0.69	1.6	7505.0	7.4	1.0
theta[724,2]	-1.1	0.0076	0.67	-2.3	-1.1	-0.12	7742.0	7.6	1.0
theta[725,2]	-0.4	0.0047	0.44	-1.1	-0.4	0.32	8690.0	8.6	1.0
theta[726,2]	1.4	0.0071	0.59	0.49	1.4	2.4	6934.0	6.8	1.0
theta[727,2]	0.89	0.0063	0.51	0.096	0.87	1.8	6576.0	6.5	1.0
theta[728,2]	1.7	0.0085	0.75	0.44	1.6	2.9	7868.0	7.8	1.0
theta[729,2]	0.88	0.0064	0.55	0.037	0.86	1.8	7410.0	7.3	1.0
theta[730,2]	0.56	0.0057	0.49	-0.23	0.56	1.4	7609.0	7.5	1.0
theta[731,2]	0.57	0.0056	0.51	-0.22	0.54	1.5	8243.0	8.1	1.0
theta[732,2]	-0.63	0.0055	0.47	-1.4	-0.62	0.11	7186.0	7.1	1.0
theta[733,2]	-0.38	0.0058	0.47	-1.1	-0.41	0.41	6524.0	6.4	1.0
theta[734,2]	-1.7	0.0065	0.54	-2.7	-1.7	-0.89	7014.0	6.9	1.0
theta[735,2]	0.41	0.006	0.48	-0.36	0.4	1.2	6289.0	6.2	1.0
theta[736,2]	-1.6	0.0072	0.59	-2.7	-1.6	-0.72	6822.0	6.7	1.0
theta[737,2]	0.019	0.0054	0.49	-0.77	0.0018	0.86	8209.0	8.1	1.0
theta[738,2]	0.26	0.0063	0.53	-0.58	0.25	1.2	7098.0	7.0	1.0
theta[739,2]	0.54	0.0063	0.54	-0.31	0.5	1.5	7448.0	7.4	1.0
theta[740,2]	-1.4	0.0068	0.53	-2.3	-1.3	-0.55	6067.0	6.0	1.0
theta[741,2]	-0.0038	0.0072	0.55	-0.91	0.011	0.85	5724.0	5.7	1.0
theta[742,2]	-0.5	0.0053	0.44	-1.2	-0.5	0.21	6879.0	6.8	1.0
theta[743,2]	0.49	0.0059	0.53	-0.33	0.47	1.4	7935.0	7.8	1.0
theta[744,2]	0.93	0.0064	0.56	0.035	0.91	1.9	7630.0	7.5	1.0
theta[745,2]	-1.4	0.0083	0.62	-2.6	-1.4	-0.53	5464.0	5.4	1.0
theta[746,2]	-0.93	0.0089	0.7	-2.1	-0.89	0.15	6182.0	6.1	1.0
theta[747,2]	0.42	0.0053	0.53	-0.4	0.39	1.3	10012.0	9.9	1.0
theta[748,2]	-0.23	0.0058	0.49	-1.1	-0.23	0.54	7243.0	7.2	1.0
theta[749,2]	0.72	0.0071	0.6	-0.24	0.71	1.7	7096.0	7.0	1.0
theta[750,2]	0.54	0.0067	0.54	-0.29	0.51	1.5	6503.0	6.4	1.0
theta[751,2]	0.57	0.0062	0.53	-0.25	0.56	1.5	7295.0	7.2	1.0
theta[752,2]	1.1	0.0078	0.66	-0.0086	1.0	2.2	7044.0	7.0	1.0
theta[753,2]	0.62	0.0077	0.69	-0.49	0.59	1.8	8059.0	8.0	1.0
theta[754,2]	1.1	0.0067	0.57	0.23	1.1	2.1	7295.0	7.2	1.0
theta[755,2]	0.25	0.0055	0.47	-0.51	0.23	1.0	7301.0	7.2	1.0
theta[756,2]	0.96	0.0065	0.54	0.12	0.94	1.9	6754.0	6.7	1.0
theta[757,2]	-0.1	0.0055	0.48	-0.85	-0.12	0.71	7635.0	7.5	1.0
theta[758,2]	0.33	0.0064	0.52	-0.51	0.32	1.2	6691.0	6.6	1.0
theta[759,2]	0.26	0.0058	0.5	-0.5	0.24	1.1	7453.0	7.4	1.0
theta[760,2]	0.92	0.0073	0.61	-0.059	0.9	2.0	6889.0	6.8	1.0
theta[761,2]	-1.1	0.0078	0.67	-2.2	-1.0	-0.063	7552.0	7.5	1.0
theta[762,2]	0.35	0.0052	0.49	-0.43	0.34	1.2	8711.0	8.6	1.0
theta[763,2]	0.023	0.0062	0.51	-0.78	-0.001	0.92	6786.0	6.7	1.0
theta[764,2]	-1.3	0.0084	0.64	-2.4	-1.3	-0.38	5709.0	5.6	1.0
theta[765,2]	0.23	0.0058	0.49	-0.57	0.23	1.0	7186.0	7.1	1.0
theta[766,2]	-0.11	0.0067	0.52	-1.0	-0.096	0.72	6085.0	6.0	1.0
theta[767,2]	0.42	0.0058	0.51	-0.38	0.41	1.3	7740.0	7.6	1.0
theta[768,2]	0.11	0.0058	0.48	-0.65	0.12	0.9	6911.0	6.8	1.0
theta[769,2]	1.0	0.0071	0.59	0.11	1.0	2.0	6730.0	6.6	1.0
theta[770,2]	0.58	0.0062	0.51	-0.22	0.56	1.5	6869.0	6.8	1.0
theta[771,2]	-1.2	0.0077	0.62	-2.3	-1.2	-0.3	6459.0	6.4	1.0
theta[772,2]	0.27	0.0057	0.52	-0.54	0.25	1.2	8373.0	8.3	1.0
theta[773,2]	-0.38	0.0069	0.57	-1.4	-0.36	0.53	6913.0	6.8	1.0
theta[774,2]	-0.25	0.0057	0.47	-1.0	-0.27	0.56	6696.0	6.6	1.0
theta[775,2]	0.81	0.006	0.54	-0.029	0.8	1.7	8023.0	7.9	1.0
theta[776,2]	0.6	0.0061	0.53	-0.22	0.58	1.5	7458.0	7.4	1.0
theta[777,2]	0.37	0.0063	0.52	-0.44	0.35	1.3	6753.0	6.7	1.0
theta[778,2]	-0.64	0.0052	0.48	-1.5	-0.62	0.11	8342.0	8.2	1.0
theta[779,2]	0.61	0.0068	0.58	-0.32	0.6	1.6	7159.0	7.1	1.0
theta[780,2]	-0.23	0.0066	0.55	-1.2	-0.21	0.62	6811.0	6.7	1.0
theta[781,2]	-0.04	0.0062	0.52	-0.87	-0.06	0.87	6997.0	6.9	1.0
theta[782,2]	-1.3	0.0085	0.64	-2.5	-1.3	-0.4	5640.0	5.6	1.0
theta[783,2]	0.066	0.0054	0.47	-0.71	0.061	0.84	7690.0	7.6	1.0
theta[784,2]	-1.8	0.0069	0.59	-2.8	-1.7	-0.87	7342.0	7.3	1.0
theta[785,2]	1.0	0.0062	0.54	0.17	0.99	1.9	7588.0	7.5	1.0
theta[786,2]	1.1	0.0067	0.58	0.19	1.1	2.1	7525.0	7.4	1.0
theta[787,2]	-0.11	0.0056	0.48	-0.86	-0.13	0.71	7130.0	7.0	1.0
theta[788,2]	1.0	0.0073	0.54	0.14	1.0	1.9	5397.0	5.3	1.0
theta[789,2]	0.86	0.0069	0.61	-0.099	0.84	1.9	7861.0	7.8	1.0
theta[790,2]	-0.22	0.0077	0.59	-1.2	-0.2	0.71	5855.0	5.8	1.0
theta[791,2]	-0.7	0.0068	0.56	-1.7	-0.66	0.18	6726.0	6.6	1.0
theta[792,2]	1.1	0.0073	0.63	0.078	1.0	2.1	7404.0	7.3	1.0
theta[793,2]	-1.3	0.0077	0.62	-2.4	-1.2	-0.38	6624.0	6.5	1.0
theta[794,2]	0.95	0.0064	0.53	0.1	0.93	1.9	7088.0	7.0	1.0
theta[795,2]	0.95	0.0064	0.56	0.082	0.93	1.9	7660.0	7.6	1.0
theta[796,2]	-1.2	0.006	0.49	-2.1	-1.2	-0.46	6580.0	6.5	1.0
theta[797,2]	0.51	0.006	0.49	-0.27	0.5	1.3	6639.0	6.6	1.0
theta[798,2]	-0.88	0.0053	0.46	-1.7	-0.85	-0.16	7558.0	7.5	1.0
theta[799,2]	-0.17	0.008	0.62	-1.2	-0.15	0.78	5971.0	5.9	1.0
theta[800,2]	-0.11	0.0055	0.48	-0.92	-0.097	0.68	7678.0	7.6	1.0
theta[801,2]	1.7	0.0083	0.72	0.55	1.7	2.9	7450.0	7.4	1.0
theta[802,2]	0.55	0.0055	0.48	-0.21	0.54	1.4	7612.0	7.5	1.0
theta[803,2]	-0.73	0.006	0.54	-1.7	-0.7	0.088	7956.0	7.9	1.0
theta[804,2]	-1.3	0.0075	0.62	-2.4	-1.2	-0.35	6985.0	6.9	1.0
theta[805,2]	-0.068	0.0064	0.53	-0.95	-0.053	0.79	7036.0	6.9	1.0
theta[806,2]	0.9	0.0069	0.56	0.014	0.88	1.9	6677.0	6.6	1.0
theta[807,2]	2.3	0.0079	0.75	1.1	2.3	3.5	9015.0	8.9	1.0
theta[808,2]	0.93	0.0063	0.58	0.017	0.91	1.9	8366.0	8.3	1.0
theta[809,2]	1.7	0.0078	0.71	0.59	1.7	2.9	8367.0	8.3	1.0
theta[810,2]	-1.2	0.0066	0.56	-2.1	-1.1	-0.33	7029.0	6.9	1.0
theta[811,2]	-0.25	0.0054	0.44	-0.98	-0.25	0.48	6799.0	6.7	1.0
theta[812,2]	1.4	0.0069	0.65	0.35	1.4	2.5	8907.0	8.8	1.0
theta[813,2]	-1.1	0.0086	0.67	-2.3	-1.1	-0.13	6002.0	5.9	1.0
theta[814,2]	-1.2	0.008	0.63	-2.4	-1.2	-0.28	6289.0	6.2	1.0
theta[815,2]	0.25	0.0062	0.57	-0.67	0.22	1.2	8470.0	8.4	1.0
theta[816,2]	0.36	0.0066	0.58	-0.53	0.33	1.4	7679.0	7.6	1.0
theta[817,2]	0.54	0.0063	0.51	-0.26	0.52	1.4	6648.0	6.6	1.0
theta[818,2]	2.0	0.0077	0.65	0.89	1.9	3.0	7256.0	7.2	1.0
theta[819,2]	0.97	0.0064	0.57	0.073	0.94	1.9	7960.0	7.9	1.0
theta[820,2]	0.0023	0.0061	0.49	-0.81	-5.1e-05	0.79	6418.0	6.3	1.0
theta[821,2]	0.25	0.0058	0.48	-0.51	0.23	1.1	6870.0	6.8	1.0
theta[822,2]	0.45	0.0058	0.51	-0.34	0.43	1.3	7936.0	7.8	1.0
theta[823,2]	2.0	0.0074	0.68	0.91	2.0	3.1	8459.0	8.4	1.0
theta[824,2]	-0.9	0.0096	0.7	-2.1	-0.84	0.19	5397.0	5.3	1.0
theta[825,2]	1.4	0.0074	0.57	0.55	1.4	2.4	6007.0	5.9	1.0
theta[826,2]	-0.34	0.008	0.59	-1.4	-0.31	0.58	5395.0	5.3	1.0
theta[827,2]	0.63	0.006	0.52	-0.18	0.63	1.5	7376.0	7.3	1.0
theta[828,2]	0.26	0.0056	0.48	-0.53	0.26	1.0	7182.0	7.1	1.0
theta[829,2]	0.86	0.0062	0.51	0.065	0.85	1.7	6697.0	6.6	1.0
theta[830,2]	-0.77	0.0093	0.73	-2.0	-0.74	0.33	6197.0	6.1	1.0
theta[831,2]	0.95	0.0059	0.54	0.09	0.93	1.9	8325.0	8.2	1.0
theta[832,2]	0.66	0.0065	0.56	-0.21	0.64	1.6	7446.0	7.4	1.0
theta[833,2]	-0.49	0.0054	0.47	-1.2	-0.51	0.3	7367.0	7.3	1.0
theta[834,2]	1.1	0.0072	0.58	0.23	1.1	2.1	6651.0	6.6	1.0
theta[835,2]	1.3	0.007	0.58	0.33	1.2	2.3	6972.0	6.9	1.0
theta[836,2]	0.32	0.0058	0.49	-0.46	0.31	1.1	6941.0	6.9	1.0
theta[837,2]	0.74	0.0065	0.52	-0.08	0.72	1.6	6340.0	6.3	1.0
theta[838,2]	-1.1	0.0084	0.66	-2.3	-1.0	-0.079	6276.0	6.2	1.0
theta[839,2]	0.44	0.0054	0.47	-0.3	0.42	1.2	7576.0	7.5	1.0
theta[840,2]	0.28	0.0075	0.61	-0.68	0.25	1.3	6637.0	6.6	1.0
theta[841,2]	1.1	0.0072	0.57	0.21	1.1	2.1	6265.0	6.2	1.0
theta[842,2]	-0.78	0.0052	0.46	-1.6	-0.78	-0.047	7762.0	7.7	1.0
theta[843,2]	-0.039	0.0063	0.5	-0.9	-0.029	0.77	6256.0	6.2	1.0
theta[844,2]	-0.19	0.0053	0.46	-0.97	-0.19	0.54	7655.0	7.6	1.0
theta[845,2]	-0.97	0.0082	0.69	-2.2	-0.94	0.09	7190.0	7.1	1.0
theta[846,2]	0.29	0.0062	0.52	-0.53	0.26	1.2	6999.0	6.9	1.0
theta[847,2]	0.95	0.0072	0.59	0.015	0.93	2.0	6806.0	6.7	1.0
theta[848,2]	0.82	0.0064	0.51	0.012	0.8	1.7	6186.0	6.1	1.0
theta[849,2]	-0.72	0.0067	0.54	-1.7	-0.68	0.096	6497.0	6.4	1.0
theta[850,2]	0.67	0.006	0.51	-0.13	0.65	1.5	7213.0	7.1	1.0
theta[851,2]	1.5	0.0073	0.67	0.43	1.5	2.6	8564.0	8.5	1.0
theta[852,2]	0.87	0.0062	0.52	0.037	0.85	1.7	6962.0	6.9	1.0
theta[853,2]	0.28	0.0061	0.52	-0.53	0.26	1.2	7367.0	7.3	1.0
theta[854,2]	0.71	0.0067	0.5	-0.099	0.71	1.6	5649.0	5.6	1.0
theta[855,2]	-0.16	0.008	0.6	-1.2	-0.13	0.76	5743.0	5.7	1.0
