sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
83,28,38,64,74,77,71,81,66,70,52,43,48,40,37,34,26,33,19,33,19,21,8,15,12,9,6,2,4,3,5,4,1,0,1,1,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84,32,56,75,79,68,64,68,76,64,41,43,34,35,29,30,39,29,37,20,33,19,13,10,8,7,7,4,7,5,7,3,0,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85,20,53,71,62,72,87,70,65,52,58,51,40,38,32,34,29,23,25,31,20,15,21,12,16,15,10,5,4,5,4,5,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86,36,48,68,64,76,82,54,73,55,67,41,40,39,37,35,29,21,29,28,19,16,18,13,18,9,9,4,5,5,1,4,1,0,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
87,39,43,52,83,63,85,78,49,63,60,43,49,38,33,33,38,31,21,26,19,16,16,15,7,6,9,7,7,5,2,3,2,1,2,3,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
88,34,51,70,69,88,79,53,50,62,53,54,46,35,37,32,31,27,39,24,12,8,16,18,11,6,7,4,10,2,5,5,4,3,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
89,51,51,66,54,66,73,72,72,56,66,44,39,37,35,37,41,25,20,20,17,17,17,10,14,11,8,11,3,2,4,1,3,1,3,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
90,32,40,68,55,65,90,70,74,54,55,62,28,41,31,41,33,36,19,22,16,31,13,16,6,12,7,4,9,4,1,1,4,2,2,0,2,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
91,29,50,66,63,82,72,63,67,63,51,53,49,45,41,29,26,37,24,19,19,18,23,6,9,10,10,3,4,4,3,0,4,1,0,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
92,36,58,60,70,75,75,62,53,54,50,38,53,36,42,47,29,27,24,21,25,14,19,17,11,10,7,2,10,3,5,3,3,2,1,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93,42,37,74,73,61,74,72,65,66,56,61,44,36,34,27,27,27,20,25,16,17,19,16,11,11,11,6,2,1,6,2,3,3,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
94,28,54,70,79,77,70,66,46,59,53,53,45,51,31,31,44,27,28,16,14,17,19,16,7,9,11,2,5,8,2,4,2,0,2,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
95,37,47,61,71,76,71,71,74,61,49,45,44,35,43,34,29,33,24,20,19,19,16,6,7,11,7,6,6,3,8,5,1,0,2,0,2,0,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0
96,32,50,61,90,67,79,66,68,42,61,43,35,37,33,37,22,30,36,29,23,21,12,15,13,7,9,6,6,2,2,5,1,2,0,0,0,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0
97,32,59,60,86,70,65,81,51,64,40,49,48,46,37,31,33,25,20,21,32,17,8,19,15,10,4,2,6,6,3,4,0,1,1,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
98,35,60,64,65,79,71,75,56,57,50,49,52,41,31,24,36,31,35,23,23,21,12,15,9,7,2,3,5,3,4,3,0,1,1,3,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
99,29,52,71,83,83,72,56,53,46,65,48,37,34,34,35,39,36,31,27,18,14,20,12,11,6,8,6,3,6,1,1,5,0,3,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0
100,30,49,60,58,88,63,77,65,72,50,42,44,48,37,36,25,22,29,23,27,18,11,12,11,8,12,10,4,4,2,0,0,2,3,2,0,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
101,21,69,54,80,80,70,73,68,52,71,47,39,30,38,32,34,21,20,24,17,21,18,18,5,10,7,2,6,3,3,5,1,3,1,2,0,0,0,2,1,0,2,0,1,0,0,0,0,0,0,0,0,0
102,28,53,68,80,69,71,72,52,64,48,53,47,49,35,29,32,23,30,19,17,20,27,15,10,10,8,4,4,2,0,2,1,3,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
103,31,55,74,75,67,76,72,61,54,65,44,42,40,38,39,24,28,23,27,17,22,14,12,6,8,7,5,6,2,2,2,1,1,4,0,0,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0
104,23,60,52,71,74,69,73,72,55,57,49,42,39,40,44,30,19,24,25,15,19,27,11,8,11,8,8,7,4,5,3,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
105,31,49,74,74,74,59,61,59,67,67,51,44,48,30,34,38,29,20,18,30,11,9,8,11,12,13,5,5,5,1,2,3,2,1,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,30,49,64,90,59,65,74,71,49,53,47,40,51,23,38,33,30,23,15,26,19,20,13,13,7,10,9,10,5,1,2,1,1,1,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
107,31,46,75,67,81,72,74,59,56,46,49,39,47,38,34,26,32,20,36,17,16,13,14,16,15,8,1,5,3,2,0,3,0,0,2,2,1,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0
108,26,56,71,69,76,81,66,67,48,50,45,47,47,29,28,23,26,32,33,20,25,13,15,10,7,9,6,6,2,0,6,5,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
109,30,45,62,67,79,87,64,74,53,54,46,46,30,42,31,41,24,23,18,18,17,15,18,13,9,7,10,9,2,2,2,1,2,2,2,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110,39,54,67,70,68,93,65,48,56,54,41,41,41,34,36,33,30,29,28,20,15,19,20,7,7,9,6,3,1,3,2,1,1,2,1,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0
111,31,49,62,70,62,88,69,70,57,59,45,42,48,33,33,26,18,27,28,29,20,13,11,12,14,7,3,3,8,4,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,26,53,66,89,71,67,70,69,63,45,41,45,42,40,29,33,26,24,24,19,16,18,13,10,13,6,5,6,4,3,6,0,2,0,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
113,33,60,67,60,65,70,76,82,57,50,44,49,38,40,30,21,32,17,20,25,21,18,11,13,11,5,6,3,4,5,5,1,3,3,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
114,31,58,71,70,57,68,68,52,62,61,52,44,40,42,32,40,24,26,25,19,19,13,14,11,5,4,15,4,5,4,3,2,4,2,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
115,29,46,72,65,87,74,70,59,57,45,42,46,41,39,32,42,28,23,23,22,14,18,15,14,10,8,4,3,4,6,3,3,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
116,34,53,62,72,64,68,87,71,56,60,41,46,40,41,22,31,23,20,27,15,24,16,16,10,12,10,6,4,1,5,4,2,1,0,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
117,28,71,66,78,68,64,67,67,51,52,42,54,41,40,28,32,31,29,20,22,15,13,8,10,11,7,8,4,5,4,3,3,3,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
118,35,47,72,66,93,70,71,51,60,42,51,51,43,40,33,25,27,24,25,22,20,14,12,13,9,6,5,5,1,4,2,5,0,0,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119,29,57,80,73,56,85,74,63,53,45,45,40,29,34,39,33,32,29,28,21,19,13,18,11,10,4,10,3,3,0,1,4,1,2,0,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
120,35,71,65,69,77,69,77,59,51,56,36,42,45,31,29,38,28,31,19,20,10,16,14,13,14,5,6,7,5,2,1,2,1,2,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
121,42,38,66,69,69,66,76,53,74,55,68,37,40,46,28,31,32,19,22,20,12,16,13,13,14,6,4,4,3,1,3,2,2,0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
122,38,56,62,65,81,65,68,55,65,61,45,45,34,22,44,38,24,23,19,22,22,17,15,17,11,6,5,5,4,5,1,0,3,0,0,1,2,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
