k1,k2,sk,lb,ub,pval
49,3,0.690181,0.662536,0.726406,0.34075
49,4,0.700667,0.663489,0.732126,0.54225
49,5,0.655238,0.64,0.704762,0.142
49,6,0.674286,0.67619,0.740952,0.026
49,7,0.704762,0.668571,0.737143,0.5155
49,8,0.48,0.480952,0.550476,0.026
49,9,0.641905,0.619048,0.68381,0.258
49,10,0.63619,0.637143,0.7,0.01775
49,11,0.708571,0.669524,0.737143,0.5875
49,12,0.705714,0.667619,0.737143,0.57075
49,13,0.70381,0.66381,0.734286,0.571
49,14,0.682578,0.636038,0.708831,0.69125
49,15,0.696897,0.662291,0.738663,0.40275
49,16,0.699284,0.662291,0.73747,0.4915
49,17,0.694511,0.662291,0.738663,0.42325
49,18,0.70448,0.653003,0.719733,0.827
49,19,0.700667,0.659676,0.728313,0.651
49,20,0.682857,0.664762,0.731429,0.13875
49,21,0.691429,0.667619,0.737143,0.2615
49,22,0.693333,0.665714,0.735238,0.327
49,23,0.698095,0.666667,0.733333,0.435
49,24,0.699048,0.667619,0.73619,0.46125
49,25,0.547188,0.494757,0.559581,0.9055
49,26,0.516683,0.461392,0.526215,0.92275
49,27,0.592946,0.527169,0.593899,0.96575
49,28,0.593899,0.519542,0.584366,0.99125
49,29,0.672069,0.615825,0.679695,0.9185
49,30,0.695901,0.657769,0.725453,0.58275
49,31,0.698761,0.645377,0.711153,0.86325
49,32,0.625357,0.577693,0.642517,0.77475
49,33,0.679695,0.63775,0.70448,0.66925
49,34,0.693041,0.656816,0.726406,0.52
49,35,0.689762,0.645295,0.714581,0.67175
49,36,0.695248,0.641529,0.710744,0.82175
49,37,0.700952,0.647619,0.710476,0.903
49,38,0.679426,0.617225,0.68134,0.961
49,39,0.639657,0.585319,0.65205,0.89425
49,40,0.700667,0.651096,0.714013,0.841
49,41,0.681905,0.654286,0.72381,0.3365
49,42,0.671429,0.652381,0.721905,0.19175
49,43,0.688571,0.66,0.730476,0.325
49,44,0.692381,0.658095,0.728571,0.44325
49,45,0.70381,0.668571,0.738095,0.4865
49,46,0.702857,0.665714,0.735238,0.4995
49,47,0.687619,0.6,0.66381,0.99975
49,48,0.671429,0.593333,0.659048,0.99775
50,0,0.71306,0.674929,0.729266,0.7835
50,1,0.633937,0.588179,0.648236,0.81425
50,2,0.7102,0.681602,0.735939,0.5315
50,3,0.836034,0.792183,0.842707,0.92975
50,4,0.888465,0.865586,0.905624,0.63875
50,5,0.691429,0.664762,0.72381,0.37075
50,6,0.81619,0.791429,0.84,0.5535
50,7,0.888571,0.870476,0.908571,0.45875
50,8,0.411429,0.381905,0.453333,0.37975
50,9,0.721905,0.706667,0.769524,0.17425
50,10,0.734286,0.707619,0.768571,0.419
50,11,0.894286,0.865714,0.905714,0.80925
50,12,0.899048,0.870476,0.909524,0.80625
50,13,0.904762,0.878095,0.914286,0.78675
50,14,0.711561,0.693683,0.759237,0.17075
50,15,0.904648,0.877235,0.916567,0.78225
50,16,0.907032,0.874851,0.915375,0.84325
50,17,0.9118,0.878427,0.917759,0.88
50,18,0.838894,0.810296,0.859867,0.59575
50,19,0.884652,0.858913,0.899905,0.643
50,20,0.828571,0.808571,0.85619,0.385
50,21,0.873333,0.858095,0.898095,0.283
50,22,0.886667,0.873333,0.911429,0.3275
50,23,0.841905,0.822857,0.869524,0.321
50,24,0.890476,0.872381,0.910476,0.4305
50,25,0.443279,0.419447,0.477598,0.39875
50,26,0.384175,0.368923,0.424214,0.1925
50,27,0.530982,0.499523,0.569113,0.39575
50,28,0.536702,0.505243,0.571973,0.40225
50,29,0.748332,0.712107,0.768351,0.64075
50,30,0.874166,0.840801,0.883699,0.84825
50,31,0.824595,0.800763,0.84938,0.445
50,32,0.657769,0.628217,0.691134,0.48775
50,33,0.819828,0.792183,0.842707,0.5185
50,34,0.888465,0.858913,0.898951,0.78575
50,35,0.850052,0.823164,0.871768,0.636
50,36,0.842975,0.808884,0.860537,0.6965
50,37,0.772381,0.729524,0.786667,0.8405
50,38,0.677512,0.653589,0.71866,0.2685
50,39,0.607245,0.551954,0.619638,0.86875
50,40,0.751192,0.719733,0.775024,0.653
50,41,0.9,0.88381,0.920952,0.4245
50,42,0.893333,0.882857,0.922857,0.198
50,43,0.914286,0.893333,0.930476,0.54675
50,44,0.918095,0.895238,0.931429,0.7065
50,45,0.889524,0.852381,0.893333,0.93075
50,46,0.888571,0.865714,0.906667,0.6385
50,47,0.650143,0.625357,0.692088,0.306
50,48,0.607245,0.599619,0.667302,0.075
50,49,0.680648,0.650143,0.716873,0.40925
51,0,0.725453,0.691134,0.745472,0.73675
51,1,0.642517,0.603432,0.665396,0.63025
51,2,0.728313,0.696854,0.751192,0.60575
51,3,0.823642,0.793136,0.842707,0.6175
51,4,0.879886,0.856053,0.896092,0.6135
51,5,0.694286,0.679048,0.737143,0.152
51,6,0.822857,0.79619,0.844762,0.583
51,7,0.88,0.861905,0.900952,0.38475
51,8,0.427619,0.390476,0.462857,0.4425
51,9,0.732381,0.707619,0.769524,0.31875
51,10,0.735238,0.713333,0.773333,0.28425
51,11,0.885714,0.858095,0.897143,0.729
51,12,0.892381,0.862857,0.901905,0.82975
51,13,0.89619,0.869524,0.906667,0.7965
51,14,0.740167,0.705602,0.769964,0.57
51,15,0.890346,0.868892,0.909416,0.5655
51,16,0.892729,0.865316,0.907032,0.687
51,17,0.897497,0.868892,0.909416,0.7595
51,18,0.836034,0.807436,0.857007,0.604
51,19,0.876072,0.84938,0.890372,0.655
51,20,0.82381,0.808571,0.855238,0.2205
51,21,0.866667,0.851429,0.893333,0.25125
51,22,0.88,0.86381,0.902857,0.37225
51,23,0.837143,0.821905,0.867619,0.23075
51,24,0.88381,0.862857,0.901905,0.49275
51,25,0.459485,0.42898,0.487131,0.5055
51,26,0.398475,0.382269,0.438513,0.22625
51,27,0.537655,0.510963,0.578646,0.35675
51,28,0.554814,0.514776,0.582459,0.668
51,29,0.743565,0.714967,0.768351,0.50125
51,30,0.85796,0.833174,0.877026,0.55325
51,31,0.819828,0.797903,0.84652,0.413
51,32,0.668255,0.628217,0.691134,0.65475
51,33,0.820782,0.78837,0.837941,0.70725
51,34,0.876072,0.850334,0.891325,0.69125
51,35,0.840745,0.812823,0.862461,0.54425
51,36,0.831612,0.802686,0.854339,0.5355
51,37,0.792381,0.734286,0.790476,0.97975
51,38,0.689952,0.664115,0.729187,0.34975
51,39,0.608198,0.569113,0.636797,0.635
51,40,0.775024,0.7245,0.780744,0.92225
51,41,0.891429,0.870476,0.908571,0.57325
51,42,0.892381,0.868571,0.909524,0.53225
51,43,0.9,0.882857,0.920952,0.36
51,44,0.89619,0.882857,0.920952,0.28825
51,45,0.892381,0.846667,0.888571,0.98625
51,46,0.887619,0.858095,0.898095,0.813
51,47,0.660629,0.63489,0.700667,0.35225
51,48,0.63489,0.607245,0.673975,0.32725
51,49,0.685415,0.655863,0.72164,0.39925
51,50,0.924762,0.882857,0.925714,0.9735
