	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,1]	-1.1	0.0054	0.45	-1.9	-1.0	-0.38	7009.0	9.6	1.0
theta[2,1]	-0.17	0.0034	0.31	-0.71	-0.16	0.32	8242.0	11.0	1.0
theta[3,1]	1.0	0.0027	0.28	0.57	1.0	1.5	10953.0	15.0	1.0
theta[4,1]	0.016	0.0031	0.29	-0.47	0.024	0.47	8859.0	12.0	1.0
theta[5,1]	1.2	0.0028	0.27	0.75	1.2	1.6	9274.0	13.0	1.0
theta[6,1]	-0.54	0.004	0.35	-1.1	-0.52	-0.0063	7354.0	10.0	1.0
theta[7,1]	0.66	0.0028	0.26	0.22	0.66	1.1	8758.0	12.0	1.0
theta[8,1]	0.75	0.0028	0.26	0.33	0.75	1.2	9232.0	13.0	1.0
theta[9,1]	0.74	0.0029	0.26	0.32	0.73	1.2	8085.0	11.0	1.0
theta[10,1]	0.4	0.0027	0.26	-0.025	0.41	0.82	8803.0	12.0	1.0
theta[11,1]	1.1	0.0027	0.26	0.72	1.1	1.6	9686.0	13.0	1.0
theta[12,1]	-1.5	0.0065	0.54	-2.5	-1.5	-0.71	6998.0	9.6	1.0
theta[13,1]	3.3	0.005	0.4	2.6	3.3	4.0	6549.0	9.0	1.0
theta[14,1]	1.3	0.0031	0.28	0.81	1.3	1.7	8136.0	11.0	1.0
theta[15,1]	1.0	0.0029	0.27	0.6	1.1	1.5	8731.0	12.0	1.0
theta[16,1]	-0.83	0.0047	0.4	-1.5	-0.8	-0.24	7183.0	9.8	1.0
theta[17,1]	-0.63	0.0043	0.37	-1.3	-0.61	-0.053	7607.0	10.0	1.0
theta[18,1]	0.22	0.0029	0.27	-0.22	0.23	0.66	8477.0	12.0	1.0
theta[19,1]	-0.66	0.004	0.37	-1.3	-0.64	-0.09	8920.0	12.0	1.0
theta[20,1]	-0.68	0.0042	0.38	-1.3	-0.66	-0.089	8218.0	11.0	1.0
theta[21,1]	-1.3	0.0058	0.49	-2.2	-1.3	-0.58	7053.0	9.6	1.0
theta[22,1]	-0.42	0.0035	0.32	-0.97	-0.41	0.073	8434.0	12.0	1.0
theta[23,1]	0.026	0.0029	0.28	-0.46	0.029	0.48	9836.0	13.0	1.0
theta[24,1]	-1.3	0.0053	0.5	-2.2	-1.3	-0.55	8848.0	12.0	1.0
theta[25,1]	-0.27	0.0032	0.31	-0.8	-0.27	0.22	9187.0	13.0	1.0
theta[26,1]	-1.4	0.0063	0.52	-2.3	-1.4	-0.62	6728.0	9.2	1.0
theta[27,1]	-0.18	0.0032	0.3	-0.7	-0.16	0.3	8807.0	12.0	1.0
theta[28,1]	0.54	0.0027	0.26	0.12	0.55	0.96	9388.0	13.0	1.0
theta[29,1]	0.61	0.0026	0.25	0.21	0.61	1.0	9149.0	13.0	1.0
theta[30,1]	-0.71	0.0043	0.37	-1.4	-0.69	-0.13	7515.0	10.0	1.0
theta[31,1]	0.6	0.0028	0.26	0.18	0.59	1.0	8334.0	11.0	1.0
theta[32,1]	-0.69	0.0041	0.37	-1.3	-0.67	-0.12	8154.0	11.0	1.0
theta[33,1]	-0.53	0.0039	0.34	-1.1	-0.51	-0.0048	7383.0	10.0	1.0
theta[34,1]	-0.91	0.0055	0.44	-1.7	-0.88	-0.25	6260.0	8.6	1.0
theta[35,1]	1.3	0.0028	0.28	0.82	1.3	1.7	9586.0	13.0	1.0
theta[36,1]	-0.72	0.0046	0.39	-1.4	-0.7	-0.11	7270.0	9.9	1.0
theta[37,1]	-1.2	0.0057	0.48	-2.1	-1.2	-0.53	6950.0	9.5	1.0
theta[38,1]	-0.26	0.0033	0.3	-0.78	-0.25	0.21	8440.0	12.0	1.0
theta[39,1]	-0.21	0.0035	0.29	-0.73	-0.2	0.24	6914.0	9.5	1.0
theta[40,1]	-1.9	0.0064	0.62	-3.0	-1.8	-0.95	9189.0	13.0	1.0
theta[41,1]	-1.9	0.0077	0.61	-3.0	-1.9	-0.97	6253.0	8.6	1.0
theta[42,1]	-0.59	0.0041	0.36	-1.2	-0.57	-0.035	7697.0	11.0	1.0
theta[43,1]	0.11	0.0029	0.27	-0.35	0.12	0.55	8681.0	12.0	1.0
theta[44,1]	-0.0011	0.0031	0.28	-0.47	0.0029	0.44	7848.0	11.0	1.0
theta[45,1]	-1.2	0.0054	0.46	-2.0	-1.1	-0.46	7118.0	9.7	1.0
theta[46,1]	-1.5	0.0065	0.55	-2.5	-1.5	-0.72	7173.0	9.8	1.0
theta[47,1]	-0.99	0.005	0.43	-1.8	-0.96	-0.32	7365.0	10.0	1.0
theta[48,1]	0.11	0.0028	0.27	-0.36	0.11	0.54	9136.0	12.0	1.0
theta[49,1]	-0.59	0.0038	0.35	-1.2	-0.57	-0.05	8478.0	12.0	1.0
theta[50,1]	0.32	0.0026	0.26	-0.099	0.32	0.74	9808.0	13.0	1.0
theta[51,1]	-0.62	0.0047	0.37	-1.3	-0.6	-0.066	6223.0	8.5	1.0
theta[52,1]	-1.1	0.0054	0.45	-1.9	-1.1	-0.46	6725.0	9.2	1.0
theta[53,1]	1.2	0.0028	0.27	0.79	1.2	1.7	9715.0	13.0	1.0
theta[54,1]	-1.9	0.0064	0.59	-2.9	-1.9	-0.99	8574.0	12.0	1.0
theta[55,1]	-1.4	0.0066	0.52	-2.3	-1.3	-0.61	6214.0	8.5	1.0
theta[56,1]	-1.3	0.0057	0.48	-2.1	-1.2	-0.54	6934.0	9.5	1.0
theta[57,1]	-0.59	0.0043	0.37	-1.2	-0.56	-0.02	7459.0	10.0	1.0
theta[58,1]	-0.58	0.0039	0.35	-1.2	-0.56	-0.037	8212.0	11.0	1.0
theta[59,1]	0.39	0.0028	0.26	-0.033	0.4	0.81	8417.0	12.0	1.0
theta[60,1]	-0.31	0.0037	0.32	-0.85	-0.29	0.19	7496.0	10.0	1.0
theta[61,1]	-0.86	0.0046	0.41	-1.6	-0.83	-0.23	8180.0	11.0	1.0
theta[62,1]	-0.42	0.0037	0.33	-1.0	-0.4	0.093	8312.0	11.0	1.0
theta[63,1]	-1.9	0.007	0.6	-2.9	-1.9	-0.99	7179.0	9.8	1.0
theta[64,1]	-0.48	0.0038	0.34	-1.1	-0.45	0.047	7978.0	11.0	1.0
theta[65,1]	-0.75	0.0044	0.39	-1.4	-0.74	-0.15	7907.0	11.0	1.0
theta[66,1]	-0.88	0.0054	0.43	-1.6	-0.86	-0.24	6172.0	8.4	1.0
theta[67,1]	-0.87	0.0049	0.41	-1.6	-0.84	-0.24	7050.0	9.6	1.0
theta[68,1]	1.1	0.003	0.27	0.65	1.1	1.5	8152.0	11.0	1.0
theta[69,1]	1.4	0.003	0.28	0.9	1.4	1.8	9044.0	12.0	1.0
theta[70,1]	-0.67	0.0045	0.38	-1.3	-0.64	-0.071	7445.0	10.0	1.0
theta[71,1]	-0.2	0.0031	0.3	-0.73	-0.19	0.27	9807.0	13.0	1.0
theta[72,1]	-0.36	0.0036	0.32	-0.9	-0.35	0.15	7636.0	10.0	1.0
theta[73,1]	-0.48	0.0035	0.32	-1.0	-0.46	0.014	8431.0	12.0	1.0
theta[74,1]	0.033	0.0028	0.27	-0.43	0.038	0.46	9027.0	12.0	1.0
theta[75,1]	-0.87	0.005	0.4	-1.6	-0.84	-0.25	6487.0	8.9	1.0
theta[76,1]	0.0065	0.0031	0.28	-0.48	0.016	0.46	8288.0	11.0	1.0
theta[77,1]	-0.93	0.0048	0.42	-1.7	-0.91	-0.28	7654.0	10.0	1.0
theta[78,1]	-0.67	0.0041	0.36	-1.3	-0.65	-0.12	7646.0	10.0	1.0
theta[79,1]	0.026	0.0029	0.26	-0.41	0.032	0.45	8374.0	11.0	1.0
theta[80,1]	-1.2	0.0055	0.47	-2.1	-1.2	-0.51	7358.0	10.0	1.0
theta[81,1]	-0.39	0.0037	0.33	-0.98	-0.38	0.12	8039.0	11.0	1.0
theta[82,1]	0.12	0.0028	0.27	-0.33	0.13	0.55	9153.0	13.0	1.0
theta[83,1]	-0.54	0.004	0.37	-1.2	-0.52	0.022	8567.0	12.0	1.0
theta[84,1]	-1.1	0.0052	0.47	-1.9	-1.1	-0.41	7877.0	11.0	1.0
theta[85,1]	0.13	0.0027	0.26	-0.29	0.13	0.55	9362.0	13.0	1.0
theta[86,1]	-0.05	0.003	0.28	-0.52	-0.04	0.39	8322.0	11.0	1.0
theta[87,1]	0.11	0.0027	0.27	-0.33	0.12	0.55	9990.0	14.0	1.0
theta[88,1]	-0.32	0.0035	0.31	-0.85	-0.3	0.16	8052.0	11.0	1.0
theta[89,1]	-0.63	0.0041	0.36	-1.3	-0.6	-0.08	7825.0	11.0	1.0
theta[90,1]	0.087	0.0029	0.27	-0.36	0.09	0.51	8269.0	11.0	1.0
theta[91,1]	0.51	0.0026	0.25	0.097	0.51	0.92	8887.0	12.0	1.0
theta[92,1]	0.21	0.0026	0.25	-0.21	0.22	0.62	9474.0	13.0	1.0
theta[93,1]	1.1	0.0027	0.27	0.65	1.1	1.5	10228.0	14.0	1.0
theta[94,1]	-0.72	0.0042	0.39	-1.4	-0.7	-0.12	8515.0	12.0	1.0
theta[95,1]	-0.77	0.0042	0.4	-1.4	-0.74	-0.15	8845.0	12.0	1.0
theta[96,1]	-0.25	0.0035	0.3	-0.77	-0.24	0.23	7494.0	10.0	1.0
theta[97,1]	0.75	0.0027	0.26	0.33	0.75	1.2	8809.0	12.0	1.0
theta[98,1]	-1.6	0.0062	0.55	-2.5	-1.5	-0.74	7841.0	11.0	1.0
theta[99,1]	-0.36	0.0035	0.31	-0.89	-0.34	0.12	8076.0	11.0	1.0
theta[100,1]	-1.1	0.0052	0.44	-1.8	-1.0	-0.37	7338.0	10.0	1.0
theta[101,1]	0.37	0.0026	0.26	-0.065	0.37	0.81	9676.0	13.0	1.0
theta[102,1]	0.99	0.0028	0.26	0.57	0.99	1.4	8842.0	12.0	1.0
theta[103,1]	-1.1	0.0057	0.48	-2.0	-1.1	-0.36	6980.0	9.5	1.0
theta[104,1]	-0.1	0.0029	0.29	-0.6	-0.091	0.36	9717.0	13.0	1.0
theta[105,1]	1.1	0.0027	0.27	0.67	1.1	1.6	10059.0	14.0	1.0
theta[106,1]	-0.28	0.0035	0.31	-0.82	-0.27	0.2	7736.0	11.0	1.0
theta[107,1]	1.0	0.0028	0.27	0.59	1.0	1.5	8914.0	12.0	1.0
theta[108,1]	-0.24	0.0033	0.3	-0.75	-0.23	0.23	8073.0	11.0	1.0
theta[109,1]	-0.94	0.0047	0.42	-1.7	-0.91	-0.3	8156.0	11.0	1.0
theta[110,1]	-0.39	0.0033	0.32	-0.95	-0.38	0.11	9439.0	13.0	1.0
theta[111,1]	0.59	0.0026	0.26	0.16	0.59	1.0	10034.0	14.0	1.0
theta[112,1]	-0.69	0.0043	0.37	-1.3	-0.67	-0.12	7441.0	10.0	1.0
theta[113,1]	-0.22	0.0036	0.3	-0.74	-0.21	0.25	6878.0	9.4	1.0
theta[114,1]	-0.25	0.0034	0.3	-0.76	-0.23	0.21	7724.0	11.0	1.0
theta[115,1]	-0.4	0.0039	0.33	-0.98	-0.39	0.11	7068.0	9.7	1.0
theta[116,1]	0.52	0.0028	0.26	0.095	0.51	0.95	8947.0	12.0	1.0
theta[117,1]	-0.25	0.0035	0.31	-0.77	-0.24	0.22	7537.0	10.0	1.0
theta[118,1]	-0.89	0.0048	0.4	-1.6	-0.87	-0.27	6932.0	9.5	1.0
theta[119,1]	-1.9	0.0068	0.6	-2.9	-1.9	-0.98	7763.0	11.0	1.0
theta[120,1]	-0.88	0.0046	0.41	-1.6	-0.86	-0.25	8031.0	11.0	1.0
theta[121,1]	-0.35	0.0034	0.33	-0.91	-0.33	0.16	9248.0	13.0	1.0
theta[122,1]	-0.56	0.0038	0.35	-1.2	-0.54	-0.027	8235.0	11.0	1.0
theta[123,1]	0.73	0.0027	0.26	0.3	0.73	1.2	9143.0	13.0	1.0
theta[124,1]	0.41	0.0027	0.26	-0.026	0.41	0.85	9265.0	13.0	1.0
theta[125,1]	-0.9	0.0051	0.42	-1.6	-0.87	-0.26	6678.0	9.1	1.0
theta[126,1]	-0.36	0.0033	0.32	-0.92	-0.34	0.14	9953.0	14.0	1.0
theta[127,1]	2.0	0.0031	0.29	1.5	2.0	2.5	9079.0	12.0	1.0
theta[128,1]	-1.1	0.0053	0.46	-1.9	-1.1	-0.4	7692.0	11.0	1.0
theta[129,1]	-0.48	0.0038	0.34	-1.1	-0.46	0.035	8261.0	11.0	1.0
theta[130,1]	0.22	0.0027	0.26	-0.21	0.23	0.65	9454.0	13.0	1.0
theta[131,1]	-0.93	0.0055	0.42	-1.7	-0.89	-0.28	5971.0	8.2	1.0
theta[132,1]	0.056	0.0028	0.27	-0.4	0.061	0.49	9073.0	12.0	1.0
theta[133,1]	1.7	0.0032	0.29	1.2	1.7	2.1	8166.0	11.0	1.0
theta[134,1]	0.57	0.0026	0.27	0.14	0.56	1.0	10464.0	14.0	1.0
theta[135,1]	0.94	0.0027	0.27	0.51	0.94	1.4	9822.0	13.0	1.0
theta[136,1]	1.3	0.0027	0.27	0.87	1.3	1.8	10179.0	14.0	1.0
theta[137,1]	0.46	0.0028	0.27	0.0041	0.46	0.9	9236.0	13.0	1.0
theta[138,1]	0.69	0.0027	0.26	0.26	0.69	1.1	9202.0	13.0	1.0
theta[139,1]	0.45	0.0028	0.26	0.024	0.45	0.87	8141.0	11.0	1.0
theta[140,1]	-0.45	0.0036	0.32	-1.0	-0.44	0.047	7937.0	11.0	1.0
theta[141,1]	-0.02	0.0031	0.28	-0.49	-0.0089	0.41	8081.0	11.0	1.0
theta[142,1]	-0.39	0.0037	0.33	-0.96	-0.38	0.12	8044.0	11.0	1.0
theta[143,1]	-0.48	0.0037	0.34	-1.1	-0.46	0.04	8721.0	12.0	1.0
theta[144,1]	-1.6	0.0069	0.56	-2.6	-1.6	-0.76	6571.0	9.0	1.0
theta[145,1]	-0.27	0.0033	0.29	-0.78	-0.26	0.19	8043.0	11.0	1.0
theta[146,1]	-0.16	0.0033	0.28	-0.66	-0.14	0.29	7277.0	10.0	1.0
theta[147,1]	0.48	0.0027	0.26	0.055	0.48	0.91	8954.0	12.0	1.0
theta[148,1]	-0.29	0.0037	0.31	-0.82	-0.27	0.2	6914.0	9.5	1.0
theta[149,1]	1.4	0.003	0.27	0.91	1.4	1.8	8206.0	11.0	1.0
theta[150,1]	-1.0	0.0055	0.44	-1.8	-1.0	-0.36	6481.0	8.9	1.0
theta[151,1]	-0.19	0.0033	0.3	-0.7	-0.18	0.27	8460.0	12.0	1.0
theta[152,1]	0.34	0.0027	0.27	-0.1	0.34	0.77	9491.0	13.0	1.0
theta[153,1]	0.82	0.0028	0.27	0.38	0.81	1.3	8856.0	12.0	1.0
theta[154,1]	-1.9	0.007	0.58	-2.9	-1.9	-1.0	6985.0	9.6	1.0
theta[155,1]	-1.5	0.0068	0.54	-2.5	-1.5	-0.7	6185.0	8.5	1.0
theta[156,1]	0.46	0.0027	0.26	0.022	0.46	0.89	9280.0	13.0	1.0
theta[157,1]	-1.1	0.005	0.44	-1.8	-1.0	-0.37	7780.0	11.0	1.0
theta[158,1]	-0.25	0.0033	0.3	-0.77	-0.24	0.22	8468.0	12.0	1.0
theta[159,1]	0.92	0.0026	0.26	0.5	0.92	1.4	9560.0	13.0	1.0
theta[160,1]	0.93	0.0028	0.26	0.51	0.93	1.4	8469.0	12.0	1.0
theta[161,1]	0.52	0.0026	0.25	0.11	0.52	0.93	9141.0	13.0	1.0
theta[162,1]	-0.44	0.0036	0.34	-1.0	-0.43	0.089	8829.0	12.0	1.0
theta[163,1]	-0.28	0.0035	0.32	-0.82	-0.27	0.21	8017.0	11.0	1.0
theta[164,1]	0.71	0.0026	0.26	0.28	0.7	1.1	10176.0	14.0	1.0
theta[165,1]	-0.22	0.0033	0.3	-0.75	-0.2	0.25	8353.0	11.0	1.0
theta[166,1]	0.61	0.0028	0.26	0.19	0.61	1.0	8628.0	12.0	1.0
theta[167,1]	-1.9	0.0073	0.6	-3.0	-1.9	-0.98	6747.0	9.2	1.0
theta[168,1]	0.12	0.0026	0.26	-0.32	0.12	0.53	10080.0	14.0	1.0
theta[169,1]	-0.6	0.0039	0.35	-1.2	-0.59	-0.056	8202.0	11.0	1.0
theta[170,1]	-1.6	0.0062	0.55	-2.5	-1.5	-0.71	7881.0	11.0	1.0
theta[171,1]	0.15	0.0028	0.26	-0.28	0.16	0.56	8431.0	12.0	1.0
theta[172,1]	-0.61	0.0043	0.36	-1.2	-0.6	-0.068	7104.0	9.7	1.0
theta[173,1]	0.4	0.0027	0.25	-0.019	0.4	0.8	9061.0	12.0	1.0
theta[174,1]	-0.28	0.0033	0.31	-0.83	-0.27	0.21	8559.0	12.0	1.0
theta[175,1]	1.3	0.003	0.3	0.82	1.3	1.8	9518.0	13.0	1.0
theta[176,1]	-1.9	0.0067	0.6	-2.9	-1.9	-0.97	8136.0	11.0	1.0
theta[177,1]	0.47	0.0027	0.25	0.049	0.46	0.88	8598.0	12.0	1.0
theta[178,1]	-0.85	0.0048	0.4	-1.5	-0.83	-0.25	7094.0	9.7	1.0
theta[179,1]	-0.25	0.0034	0.31	-0.79	-0.24	0.23	8780.0	12.0	1.0
theta[180,1]	-0.18	0.0033	0.3	-0.69	-0.17	0.29	8165.0	11.0	1.0
theta[181,1]	0.7	0.0029	0.27	0.26	0.7	1.1	8402.0	11.0	1.0
theta[182,1]	-0.36	0.0035	0.32	-0.9	-0.35	0.15	8332.0	11.0	1.0
theta[183,1]	1.4	0.0029	0.28	0.9	1.4	1.8	9350.0	13.0	1.0
theta[184,1]	0.65	0.0027	0.25	0.24	0.65	1.1	8873.0	12.0	1.0
theta[185,1]	-0.55	0.0042	0.36	-1.2	-0.53	0.009	7193.0	9.8	1.0
theta[186,1]	0.44	0.0026	0.25	0.021	0.44	0.84	9304.0	13.0	1.0
theta[187,1]	1.2	0.0031	0.28	0.77	1.2	1.7	8127.0	11.0	1.0
theta[188,1]	-1.2	0.0057	0.45	-1.9	-1.1	-0.47	6261.0	8.6	1.0
theta[189,1]	-0.34	0.0037	0.33	-0.89	-0.33	0.16	7710.0	11.0	1.0
theta[190,1]	1.7	0.0033	0.28	1.2	1.7	2.2	7364.0	10.0	1.0
theta[191,1]	-1.5	0.006	0.52	-2.4	-1.5	-0.71	7563.0	10.0	1.0
theta[192,1]	0.73	0.0028	0.26	0.32	0.73	1.2	8571.0	12.0	1.0
theta[193,1]	-0.48	0.004	0.34	-1.1	-0.46	0.023	6986.0	9.6	1.0
theta[194,1]	0.77	0.0027	0.26	0.35	0.76	1.2	9270.0	13.0	1.0
theta[195,1]	-0.33	0.0035	0.32	-0.87	-0.31	0.16	8243.0	11.0	1.0
theta[196,1]	1.4	0.0032	0.29	0.97	1.4	1.9	8261.0	11.0	1.0
theta[197,1]	-0.75	0.0042	0.38	-1.4	-0.74	-0.17	8294.0	11.0	1.0
theta[198,1]	-1.1	0.0052	0.46	-1.9	-1.0	-0.37	7893.0	11.0	1.0
theta[199,1]	1.1	0.0029	0.27	0.65	1.1	1.5	8431.0	12.0	1.0
theta[200,1]	-0.28	0.0033	0.31	-0.81	-0.26	0.21	9041.0	12.0	1.0
theta[201,1]	-0.094	0.0033	0.29	-0.59	-0.083	0.37	7726.0	11.0	1.0
theta[202,1]	-0.21	0.0035	0.29	-0.72	-0.2	0.24	6828.0	9.3	1.0
theta[203,1]	0.17	0.0029	0.25	-0.25	0.18	0.59	7598.0	10.0	1.0
theta[204,1]	-0.44	0.0037	0.33	-1.0	-0.42	0.081	7963.0	11.0	1.0
theta[205,1]	0.91	0.0031	0.27	0.48	0.9	1.3	7423.0	10.0	1.0
theta[206,1]	-1.1	0.0049	0.44	-1.9	-1.1	-0.43	8182.0	11.0	1.0
theta[207,1]	-1.2	0.0052	0.48	-2.1	-1.2	-0.5	8463.0	12.0	1.0
theta[208,1]	-0.76	0.0044	0.38	-1.4	-0.73	-0.18	7311.0	10.0	1.0
theta[209,1]	-0.081	0.0031	0.29	-0.57	-0.071	0.38	9040.0	12.0	1.0
theta[210,1]	1.6	0.003	0.28	1.1	1.6	2.0	9049.0	12.0	1.0
theta[211,1]	-0.19	0.0035	0.3	-0.74	-0.18	0.28	7533.0	10.0	1.0
theta[212,1]	-0.71	0.0042	0.38	-1.4	-0.68	-0.13	8029.0	11.0	1.0
theta[213,1]	0.092	0.003	0.27	-0.36	0.096	0.53	8272.0	11.0	1.0
theta[214,1]	-0.05	0.003	0.28	-0.52	-0.042	0.39	8658.0	12.0	1.0
theta[215,1]	1.4	0.0028	0.27	0.96	1.4	1.9	9397.0	13.0	1.0
theta[216,1]	-0.75	0.0045	0.38	-1.4	-0.73	-0.17	7251.0	9.9	1.0
theta[217,1]	0.051	0.0026	0.27	-0.4	0.058	0.46	10518.0	14.0	1.0
theta[218,1]	1.3	0.0033	0.29	0.82	1.3	1.8	7996.0	11.0	1.0
theta[219,1]	-0.14	0.0029	0.28	-0.62	-0.13	0.3	9392.0	13.0	1.0
theta[220,1]	-0.42	0.0036	0.32	-0.97	-0.41	0.084	8200.0	11.0	1.0
theta[221,1]	1.2	0.0028	0.27	0.75	1.2	1.6	9323.0	13.0	1.0
theta[222,1]	0.18	0.0027	0.26	-0.25	0.19	0.6	9176.0	13.0	1.0
theta[223,1]	1.1	0.0031	0.27	0.6	1.1	1.5	7762.0	11.0	1.0
theta[224,1]	-1.1	0.0045	0.43	-1.8	-1.0	-0.4	9160.0	13.0	1.0
theta[225,1]	-0.22	0.0033	0.3	-0.75	-0.21	0.26	8615.0	12.0	1.0
theta[226,1]	-0.52	0.0043	0.36	-1.1	-0.51	0.036	7190.0	9.8	1.0
theta[227,1]	-0.12	0.0032	0.3	-0.64	-0.1	0.34	8974.0	12.0	1.0
theta[228,1]	-0.045	0.003	0.28	-0.51	-0.04	0.4	8737.0	12.0	1.0
theta[229,1]	-0.29	0.0034	0.31	-0.83	-0.28	0.2	8245.0	11.0	1.0
theta[230,1]	-0.86	0.0048	0.41	-1.6	-0.83	-0.25	7263.0	9.9	1.0
theta[231,1]	-1.1	0.006	0.45	-1.9	-1.1	-0.43	5600.0	7.7	1.0
theta[232,1]	-1.2	0.0058	0.48	-2.1	-1.2	-0.52	7007.0	9.6	1.0
theta[233,1]	-0.47	0.0036	0.34	-1.1	-0.46	0.052	9047.0	12.0	1.0
theta[234,1]	-0.84	0.0044	0.39	-1.5	-0.82	-0.23	8039.0	11.0	1.0
theta[235,1]	-0.45	0.0037	0.32	-1.0	-0.43	0.052	7819.0	11.0	1.0
theta[236,1]	1.7	0.003	0.31	1.1	1.7	2.2	10566.0	14.0	1.0
theta[237,1]	-0.86	0.0045	0.4	-1.6	-0.84	-0.24	8020.0	11.0	1.0
theta[238,1]	0.47	0.0026	0.26	0.037	0.48	0.9	9769.0	13.0	1.0
theta[239,1]	-0.025	0.003	0.28	-0.51	-0.014	0.43	8875.0	12.0	1.0
theta[240,1]	-1.3	0.0062	0.49	-2.2	-1.3	-0.54	6221.0	8.5	1.0
theta[241,1]	-0.5	0.0037	0.33	-1.1	-0.48	0.013	8139.0	11.0	1.0
theta[242,1]	0.64	0.0025	0.26	0.21	0.64	1.1	11095.0	15.0	1.0
theta[243,1]	0.82	0.0029	0.26	0.41	0.83	1.2	8059.0	11.0	1.0
theta[244,1]	0.74	0.0028	0.26	0.32	0.73	1.2	8781.0	12.0	1.0
theta[245,1]	-0.8	0.0047	0.4	-1.5	-0.78	-0.2	7332.0	10.0	1.0
theta[246,1]	0.82	0.0028	0.26	0.38	0.82	1.3	8966.0	12.0	1.0
theta[247,1]	0.57	0.0025	0.25	0.16	0.58	0.99	10321.0	14.0	1.0
theta[248,1]	-1.3	0.0056	0.48	-2.2	-1.3	-0.59	7542.0	10.0	1.0
theta[249,1]	0.08	0.0029	0.27	-0.38	0.084	0.52	8619.0	12.0	1.0
theta[250,1]	-1.3	0.0057	0.49	-2.2	-1.3	-0.59	7220.0	9.9	1.0
theta[251,1]	-1.3	0.0056	0.47	-2.1	-1.2	-0.55	7263.0	9.9	1.0
theta[252,1]	-1.1	0.0052	0.46	-1.9	-1.0	-0.38	7731.0	11.0	1.0
theta[253,1]	0.77	0.0028	0.26	0.35	0.77	1.2	8408.0	12.0	1.0
theta[254,1]	-0.39	0.0039	0.32	-0.97	-0.38	0.096	6678.0	9.1	1.0
theta[255,1]	-0.12	0.0033	0.29	-0.61	-0.11	0.33	7701.0	11.0	1.0
theta[256,1]	-0.74	0.0047	0.38	-1.4	-0.72	-0.15	6670.0	9.1	1.0
theta[257,1]	-1.4	0.0063	0.52	-2.2	-1.3	-0.56	6690.0	9.2	1.0
theta[258,1]	-0.29	0.0036	0.31	-0.8	-0.27	0.2	7407.0	10.0	1.0
theta[259,1]	0.34	0.0027	0.25	-0.068	0.34	0.74	8030.0	11.0	1.0
theta[260,1]	-0.32	0.0038	0.32	-0.89	-0.3	0.19	7289.0	10.0	1.0
theta[261,1]	-0.064	0.0031	0.29	-0.56	-0.054	0.41	8962.0	12.0	1.0
theta[262,1]	0.46	0.0029	0.27	0.005	0.46	0.9	8440.0	12.0	1.0
theta[263,1]	0.63	0.0028	0.26	0.2	0.63	1.1	9079.0	12.0	1.0
theta[264,1]	-0.9	0.0048	0.4	-1.6	-0.88	-0.28	6976.0	9.5	1.0
theta[265,1]	-0.9	0.0053	0.41	-1.6	-0.87	-0.28	5948.0	8.1	1.0
theta[266,1]	1.5	0.003	0.28	1.0	1.5	1.9	8805.0	12.0	1.0
theta[267,1]	-0.026	0.0029	0.27	-0.5	-0.012	0.41	9033.0	12.0	1.0
theta[268,1]	0.52	0.0027	0.26	0.087	0.52	0.95	9214.0	13.0	1.0
theta[269,1]	-0.58	0.0043	0.35	-1.2	-0.57	-0.034	6715.0	9.2	1.0
theta[270,1]	0.1	0.0027	0.27	-0.35	0.1	0.53	9575.0	13.0	1.0
theta[271,1]	-1.6	0.0062	0.55	-2.6	-1.6	-0.8	7966.0	11.0	1.0
theta[272,1]	0.45	0.0029	0.26	0.025	0.45	0.87	7987.0	11.0	1.0
theta[273,1]	-0.89	0.0047	0.42	-1.6	-0.87	-0.23	7838.0	11.0	1.0
theta[274,1]	-0.18	0.0035	0.3	-0.72	-0.17	0.28	7638.0	10.0	1.0
theta[275,1]	-0.11	0.0031	0.29	-0.6	-0.11	0.36	9019.0	12.0	1.0
theta[276,1]	1.3	0.0028	0.26	0.83	1.3	1.7	8927.0	12.0	1.0
theta[277,1]	0.13	0.0031	0.27	-0.32	0.13	0.56	7940.0	11.0	1.0
theta[278,1]	-0.33	0.0034	0.31	-0.87	-0.32	0.15	8214.0	11.0	1.0
theta[279,1]	-0.83	0.0048	0.41	-1.5	-0.81	-0.2	7225.0	9.9	1.0
theta[280,1]	-0.76	0.0044	0.39	-1.4	-0.74	-0.17	7957.0	11.0	1.0
theta[281,1]	-1.0	0.0053	0.43	-1.7	-0.99	-0.38	6539.0	8.9	1.0
theta[282,1]	1.8	0.0033	0.29	1.3	1.8	2.3	8133.0	11.0	1.0
theta[283,1]	-0.78	0.0046	0.4	-1.5	-0.76	-0.17	7364.0	10.0	1.0
theta[284,1]	-1.9	0.007	0.6	-2.9	-1.9	-0.97	7297.0	10.0	1.0
theta[285,1]	-1.2	0.0051	0.46	-1.9	-1.1	-0.46	8134.0	11.0	1.0
theta[286,1]	-0.3	0.0035	0.32	-0.85	-0.28	0.19	7977.0	11.0	1.0
theta[287,1]	-0.08	0.0031	0.29	-0.6	-0.06	0.39	8865.0	12.0	1.0
theta[288,1]	-1.9	0.0075	0.61	-2.9	-1.9	-0.97	6530.0	8.9	1.0
theta[289,1]	1.1	0.0027	0.26	0.66	1.1	1.5	9893.0	14.0	1.0
