	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,89]	-0.69	0.006	0.42	-1.4	-0.67	-0.047	4867.0	0.46	1.0
theta[2,89]	-0.099	0.011	0.95	-1.7	-0.08	1.4	8029.0	0.76	1.0
theta[3,89]	-0.46	0.01	0.82	-1.9	-0.43	0.83	6322.0	0.6	1.0
theta[4,89]	-0.057	0.011	0.95	-1.6	-0.035	1.5	7724.0	0.73	1.0
theta[5,89]	-0.83	0.0098	0.67	-2.0	-0.75	0.17	4654.0	0.44	1.0
theta[6,89]	0.92	0.013	0.83	-0.5	0.96	2.3	3892.0	0.37	1.0
theta[7,89]	-0.44	0.011	0.83	-1.8	-0.4	0.89	6037.0	0.57	1.0
theta[8,89]	0.53	0.0071	0.52	-0.28	0.5	1.4	5379.0	0.51	1.0
theta[9,89]	-0.16	0.011	0.88	-1.6	-0.13	1.2	6979.0	0.66	1.0
theta[10,89]	-0.055	0.011	0.93	-1.7	-0.024	1.4	6799.0	0.64	1.0
theta[11,89]	-0.077	0.012	0.96	-1.7	-0.061	1.5	6240.0	0.59	1.0
theta[1,90]	0.21	0.0043	0.29	-0.28	0.22	0.69	4593.0	0.43	1.0
theta[2,90]	-0.3	0.011	0.91	-1.9	-0.25	1.1	7049.0	0.67	1.0
theta[3,90]	-0.8	0.0098	0.76	-2.1	-0.76	0.39	6077.0	0.57	1.0
theta[4,90]	0.86	0.011	0.78	-0.55	0.93	2.0	5040.0	0.48	1.0
theta[5,90]	0.47	0.0082	0.58	-0.46	0.46	1.5	5116.0	0.48	1.0
theta[6,90]	0.11	0.012	0.76	-1.1	0.13	1.3	4311.0	0.41	1.0
theta[7,90]	-0.67	0.01	0.79	-2.0	-0.62	0.56	6292.0	0.59	1.0
theta[8,90]	0.89	0.0086	0.65	-0.13	0.86	2.0	5752.0	0.54	1.0
theta[9,90]	-0.26	0.011	0.85	-1.7	-0.2	1.0	6457.0	0.61	1.0
theta[10,90]	-0.24	0.01	0.84	-1.7	-0.2	1.0	6363.0	0.6	1.0
theta[11,90]	-0.24	0.02	0.92	-1.7	-0.23	1.3	2174.0	0.21	1.0
theta[1,91]	0.46	0.0044	0.29	-0.026	0.46	0.92	4290.0	0.41	1.0
theta[2,91]	-0.074	0.011	0.88	-1.6	-0.038	1.3	6368.0	0.6	1.0
theta[3,91]	-0.91	0.0096	0.77	-2.2	-0.88	0.28	6379.0	0.6	1.0
theta[4,91]	-0.19	0.011	0.9	-1.7	-0.15	1.2	7004.0	0.66	1.0
theta[5,91]	0.41	0.0096	0.61	-0.58	0.4	1.4	4045.0	0.38	1.0
theta[6,91]	0.72	0.01	0.77	-0.53	0.71	2.0	5583.0	0.53	1.0
theta[7,91]	1.7	0.0063	0.47	0.89	1.6	2.5	5529.0	0.52	1.0
theta[8,91]	0.91	0.0083	0.7	-0.13	0.88	2.1	7100.0	0.67	1.0
theta[9,91]	-0.41	0.011	0.83	-1.9	-0.36	0.89	5647.0	0.53	1.0
theta[10,91]	0.53	0.0099	0.67	-0.65	0.57	1.5	4510.0	0.43	1.0
theta[11,91]	-0.31	0.025	0.92	-1.8	-0.32	1.2	1399.0	0.13	1.0
theta[1,92]	0.17	0.0046	0.31	-0.35	0.18	0.66	4505.0	0.43	1.0
theta[2,92]	-0.014	0.012	0.88	-1.5	0.03	1.4	5104.0	0.48	1.0
theta[3,92]	0.87	0.0096	0.68	-0.19	0.86	2.0	4924.0	0.47	1.0
theta[4,92]	-0.15	0.011	0.92	-1.7	-0.11	1.3	6713.0	0.63	1.0
theta[5,92]	-0.012	0.0072	0.53	-0.84	-0.05	0.89	5384.0	0.51	1.0
theta[6,92]	0.26	0.016	0.79	-1.0	0.27	1.6	2520.0	0.24	1.0
theta[7,92]	0.98	0.006	0.48	0.18	1.0	1.7	6335.0	0.6	1.0
theta[8,92]	1.1	0.01	0.7	0.02	1.0	2.3	4838.0	0.46	1.0
theta[9,92]	-0.37	0.01	0.84	-1.8	-0.33	0.94	6744.0	0.64	1.0
theta[10,92]	-0.22	0.011	0.87	-1.7	-0.18	1.1	6378.0	0.6	1.0
theta[11,92]	-0.19	0.017	0.91	-1.7	-0.18	1.3	2885.0	0.27	1.0
theta[1,93]	1.2	0.0041	0.27	0.77	1.2	1.7	4217.0	0.4	1.0
theta[2,93]	1.4	0.0083	0.61	0.4	1.4	2.4	5388.0	0.51	1.0
theta[3,93]	-0.62	0.011	0.69	-1.8	-0.62	0.5	3709.0	0.35	1.0
theta[4,93]	0.38	0.01	0.71	-0.88	0.44	1.4	4544.0	0.43	1.0
theta[5,93]	0.27	0.0095	0.64	-0.73	0.25	1.3	4549.0	0.43	1.0
theta[6,93]	0.48	0.011	0.88	-0.95	0.47	1.9	6942.0	0.66	1.0
theta[7,93]	-0.0023	0.0075	0.56	-0.97	0.044	0.83	5535.0	0.52	1.0
theta[8,93]	0.045	0.0083	0.61	-0.89	0.0061	1.1	5409.0	0.51	1.0
theta[9,93]	-0.52	0.01	0.78	-1.9	-0.45	0.64	5644.0	0.53	1.0
theta[10,93]	-0.65	0.0095	0.74	-1.9	-0.58	0.48	6035.0	0.57	1.0
theta[11,93]	0.21	0.042	0.9	-1.3	0.22	1.7	458.0	0.043	1.0
theta[1,94]	-0.88	0.0085	0.49	-1.8	-0.84	-0.13	3397.0	0.32	1.0
theta[2,94]	-0.1	0.012	0.95	-1.7	-0.089	1.4	6549.0	0.62	1.0
theta[3,94]	-0.44	0.011	0.83	-1.9	-0.42	0.88	6200.0	0.59	1.0
theta[4,94]	0.00039	0.011	0.96	-1.6	0.0066	1.5	7421.0	0.7	1.0
theta[5,94]	-0.73	0.01	0.7	-2.0	-0.68	0.32	4907.0	0.46	1.0
theta[6,94]	-0.17	0.011	0.92	-1.7	-0.15	1.3	6597.0	0.62	1.0
theta[7,94]	0.75	0.0085	0.61	-0.31	0.79	1.7	5066.0	0.48	1.0
theta[8,94]	1.2	0.0093	0.63	0.22	1.2	2.3	4616.0	0.44	1.0
theta[9,94]	-0.23	0.013	0.93	-1.8	-0.19	1.2	5416.0	0.51	1.0
theta[10,94]	0.018	0.011	0.95	-1.6	0.042	1.5	7510.0	0.71	1.0
theta[11,94]	0.02	0.012	0.98	-1.6	0.019	1.6	7102.0	0.67	1.0
theta[1,95]	-1.0	0.0084	0.5	-1.9	-0.98	-0.23	3599.0	0.34	1.0
theta[2,95]	-0.047	0.012	0.97	-1.7	-0.021	1.5	6135.0	0.58	1.0
theta[3,95]	-0.41	0.01	0.83	-1.8	-0.38	0.9	6523.0	0.62	1.0
theta[4,95]	0.0074	0.011	0.93	-1.5	0.016	1.5	7179.0	0.68	1.0
theta[5,95]	0.57	0.008	0.55	-0.32	0.55	1.5	4820.0	0.46	1.0
theta[6,95]	-0.19	0.012	0.96	-1.8	-0.16	1.3	6479.0	0.61	1.0
theta[7,95]	-0.52	0.011	0.87	-2.0	-0.48	0.86	6199.0	0.59	1.0
theta[8,95]	1.4	0.0092	0.65	0.39	1.4	2.5	4989.0	0.47	1.0
theta[9,95]	-0.13	0.011	0.91	-1.7	-0.11	1.3	7068.0	0.67	1.0
theta[10,95]	-0.025	0.012	0.95	-1.7	0.013	1.5	6439.0	0.61	1.0
theta[11,95]	-0.046	0.011	0.98	-1.7	-0.041	1.6	7859.0	0.74	1.0
theta[1,96]	-0.32	0.0056	0.37	-0.96	-0.3	0.26	4313.0	0.41	1.0
theta[2,96]	0.071	0.012	0.93	-1.5	0.11	1.6	6237.0	0.59	1.0
theta[3,96]	1.1	0.0083	0.69	-0.012	1.1	2.3	6876.0	0.65	1.0
theta[4,96]	-0.064	0.011	0.93	-1.6	-0.051	1.4	7234.0	0.68	1.0
theta[5,96]	0.82	0.0086	0.61	-0.16	0.8	1.8	4979.0	0.47	1.0
theta[6,96]	-0.42	0.012	0.89	-1.9	-0.4	1.0	5746.0	0.54	1.0
theta[7,96]	-0.52	0.01	0.81	-1.9	-0.47	0.72	6376.0	0.6	1.0
theta[8,96]	0.75	0.0077	0.58	-0.15	0.71	1.8	5695.0	0.54	1.0
theta[9,96]	-0.2	0.011	0.88	-1.7	-0.14	1.1	6197.0	0.59	1.0
theta[10,96]	-0.15	0.011	0.91	-1.7	-0.11	1.3	6780.0	0.64	1.0
theta[11,96]	-0.12	0.012	0.93	-1.7	-0.11	1.4	6269.0	0.59	1.0
theta[1,97]	0.8	0.0039	0.28	0.34	0.8	1.3	5379.0	0.51	1.0
theta[2,97]	-0.31	0.01	0.86	-1.8	-0.29	1.1	6898.0	0.65	1.0
theta[3,97]	-0.15	0.012	0.69	-1.3	-0.17	0.97	3167.0	0.3	1.0
theta[4,97]	-0.26	0.01	0.9	-1.8	-0.23	1.1	7715.0	0.73	1.0
theta[5,97]	0.6	0.0095	0.64	-0.42	0.57	1.7	4489.0	0.42	1.0
theta[6,97]	0.72	0.011	0.81	-0.59	0.69	2.1	5900.0	0.56	1.0
theta[7,97]	-0.86	0.01	0.76	-2.2	-0.81	0.31	5488.0	0.52	1.0
theta[8,97]	1.1	0.0092	0.77	-0.12	1.0	2.4	6973.0	0.66	1.0
theta[9,97]	-0.4	0.011	0.79	-1.8	-0.34	0.77	4778.0	0.45	1.0
theta[10,97]	-0.49	0.01	0.81	-1.9	-0.44	0.77	6196.0	0.59	1.0
theta[11,97]	0.36	0.069	0.89	-1.2	0.38	1.8	170.0	0.016	1.0
theta[1,98]	-1.4	0.0086	0.57	-2.4	-1.3	-0.49	4373.0	0.41	1.0
theta[2,98]	-0.056	0.011	0.95	-1.6	-0.038	1.5	7318.0	0.69	1.0
theta[3,98]	-0.3	0.011	0.88	-1.8	-0.27	1.1	6214.0	0.59	1.0
theta[4,98]	-0.063	0.011	0.96	-1.7	-0.068	1.5	7401.0	0.7	1.0
theta[5,98]	1.3	0.01	0.63	0.27	1.3	2.4	3984.0	0.38	1.0
theta[6,98]	-0.051	0.011	0.97	-1.7	-0.036	1.5	7465.0	0.71	1.0
theta[7,98]	-0.088	0.011	0.84	-1.5	-0.041	1.2	6238.0	0.59	1.0
theta[8,98]	-0.78	0.011	0.71	-2.0	-0.73	0.29	3985.0	0.38	1.0
theta[9,98]	0.018	0.011	0.91	-1.5	0.051	1.5	6688.0	0.63	1.0
theta[10,98]	-0.093	0.011	0.97	-1.7	-0.085	1.5	7757.0	0.73	1.0
theta[11,98]	-0.059	0.012	0.99	-1.8	-0.026	1.5	7242.0	0.68	1.0
theta[1,99]	-0.33	0.006	0.37	-0.96	-0.32	0.22	3760.0	0.36	1.0
theta[2,99]	-0.12	0.011	0.9	-1.7	-0.08	1.3	6911.0	0.65	1.0
theta[3,99]	1.1	0.0093	0.68	0.014	1.1	2.3	5407.0	0.51	1.0
theta[4,99]	-0.092	0.012	0.96	-1.7	-0.069	1.5	6869.0	0.65	1.0
theta[5,99]	1.5	0.0088	0.65	0.43	1.5	2.6	5391.0	0.51	1.0
theta[6,99]	-0.36	0.011	0.86	-1.8	-0.35	1.0	6207.0	0.59	1.0
theta[7,99]	1.6	0.0064	0.48	0.81	1.6	2.3	5620.0	0.53	1.0
theta[8,99]	-0.19	0.0068	0.46	-0.96	-0.19	0.56	4621.0	0.44	1.0
theta[9,99]	-0.11	0.013	1.0	-1.8	-0.11	1.5	5959.0	0.56	1.0
theta[10,99]	-0.15	0.011	0.92	-1.7	-0.1	1.3	6482.0	0.61	1.0
theta[11,99]	-0.15	0.013	0.95	-1.8	-0.13	1.3	5596.0	0.53	1.0
theta[1,100]	-1.3	0.0086	0.55	-2.3	-1.2	-0.44	4152.0	0.39	1.0
theta[2,100]	-0.042	0.011	0.95	-1.6	-0.0087	1.5	7336.0	0.69	1.0
theta[3,100]	-0.32	0.011	0.89	-1.8	-0.29	1.1	6847.0	0.65	1.0
theta[4,100]	-0.00027	0.011	0.96	-1.6	0.012	1.6	7283.0	0.69	1.0
theta[5,100]	-0.61	0.0099	0.71	-1.9	-0.55	0.47	5172.0	0.49	1.0
theta[6,100]	-0.11	0.012	0.95	-1.7	-0.1	1.4	6780.0	0.64	1.0
theta[7,100]	-0.44	0.01	0.9	-2.0	-0.4	0.96	7506.0	0.71	1.0
theta[8,100]	1.0	0.0084	0.57	0.14	0.98	2.0	4603.0	0.44	1.0
theta[9,100]	-0.14	0.011	0.92	-1.7	-0.089	1.3	6678.0	0.63	1.0
theta[10,100]	0.046	0.012	0.97	-1.6	0.047	1.6	7150.0	0.68	1.0
theta[11,100]	-0.034	0.012	1.0	-1.7	-0.0046	1.6	6775.0	0.64	1.0
theta[1,101]	0.34	0.0041	0.28	-0.13	0.34	0.8	4864.0	0.46	1.0
theta[2,101]	-0.22	0.011	0.9	-1.8	-0.19	1.3	6939.0	0.66	1.0
theta[3,101]	1.1	0.0098	0.73	-0.036	1.1	2.3	5536.0	0.52	1.0
theta[4,101]	-0.15	0.012	0.9	-1.7	-0.12	1.3	5763.0	0.54	1.0
theta[5,101]	0.57	0.0088	0.6	-0.39	0.55	1.6	4641.0	0.44	1.0
theta[6,101]	0.82	0.01	0.75	-0.39	0.81	2.1	5591.0	0.53	1.0
theta[7,101]	-0.68	0.01	0.78	-2.1	-0.63	0.5	5539.0	0.52	1.0
theta[8,101]	0.82	0.0092	0.67	-0.2	0.77	2.0	5239.0	0.5	1.0
theta[9,101]	-0.31	0.011	0.84	-1.8	-0.24	0.95	6079.0	0.57	1.0
theta[10,101]	-0.34	0.012	0.86	-1.9	-0.28	0.97	5284.0	0.5	1.0
theta[11,101]	0.54	0.13	0.96	-1.1	0.6	2.0	54.0	0.0051	1.0
theta[1,102]	0.95	0.0041	0.29	0.47	0.96	1.4	4773.0	0.45	1.0
theta[2,102]	-0.33	0.012	0.88	-1.8	-0.3	1.1	5750.0	0.54	1.0
theta[3,102]	-0.15	0.015	0.7	-1.3	-0.16	1.0	2238.0	0.21	1.0
theta[4,102]	-0.33	0.012	0.88	-1.8	-0.3	1.1	5783.0	0.55	1.0
theta[5,102]	0.71	0.0082	0.63	-0.29	0.69	1.8	5874.0	0.56	1.0
theta[6,102]	0.7	0.011	0.85	-0.66	0.68	2.1	5889.0	0.56	1.0
theta[7,102]	1.4	0.0066	0.49	0.67	1.4	2.3	5584.0	0.53	1.0
theta[8,102]	0.73	0.0093	0.73	-0.41	0.69	2.0	6088.0	0.58	1.0
theta[9,102]	-0.51	0.011	0.81	-1.9	-0.45	0.69	5604.0	0.53	1.0
theta[10,102]	-0.52	0.0097	0.76	-1.8	-0.47	0.63	6241.0	0.59	1.0
theta[11,102]	-0.45	0.043	0.92	-2.0	-0.45	1.1	460.0	0.043	1.0
theta[1,103]	-0.84	0.0078	0.49	-1.7	-0.8	-0.12	3961.0	0.37	1.0
theta[2,103]	-0.11	0.011	0.95	-1.7	-0.1	1.4	7522.0	0.71	1.0
theta[3,103]	-0.43	0.011	0.86	-1.9	-0.4	0.92	6615.0	0.63	1.0
theta[4,103]	-0.095	0.011	0.97	-1.7	-0.086	1.5	7776.0	0.74	1.0
theta[5,103]	0.63	0.0077	0.57	-0.29	0.6	1.6	5632.0	0.53	1.0
theta[6,103]	-0.17	0.012	0.92	-1.8	-0.15	1.3	6010.0	0.57	1.0
theta[7,103]	-0.18	0.01	0.81	-1.6	-0.13	1.0	6382.0	0.6	1.0
theta[8,103]	-0.97	0.01	0.67	-2.2	-0.92	0.038	4233.0	0.4	1.0
theta[9,103]	-0.063	0.012	0.92	-1.7	-0.012	1.3	5954.0	0.56	1.0
theta[10,103]	-0.13	0.012	0.98	-1.8	-0.1	1.5	6595.0	0.62	1.0
theta[11,103]	-0.03	0.011	0.97	-1.7	-0.013	1.6	7145.0	0.68	1.0
theta[1,104]	-0.095	0.0051	0.33	-0.65	-0.086	0.42	4331.0	0.41	1.0
theta[2,104]	-0.16	0.011	0.94	-1.7	-0.15	1.3	7965.0	0.75	1.0
theta[3,104]	-0.67	0.011	0.81	-2.1	-0.63	0.59	5881.0	0.56	1.0
theta[4,104]	-0.087	0.011	0.92	-1.6	-0.065	1.4	6984.0	0.66	1.0
theta[5,104]	0.14	0.0068	0.56	-0.73	0.11	1.1	6653.0	0.63	1.0
theta[6,104]	0.53	0.014	0.79	-0.78	0.53	1.8	3261.0	0.31	1.0
theta[7,104]	0.48	0.0083	0.6	-0.56	0.52	1.4	5252.0	0.5	1.0
theta[8,104]	1.2	0.0094	0.7	0.13	1.2	2.4	5538.0	0.52	1.0
theta[9,104]	-0.3	0.012	0.86	-1.8	-0.26	1.0	5317.0	0.5	1.0
theta[10,104]	-0.17	0.011	0.9	-1.7	-0.13	1.2	6461.0	0.61	1.0
theta[11,104]	-0.17	0.015	0.94	-1.8	-0.14	1.3	4102.0	0.39	1.0
theta[1,105]	1.2	0.004	0.28	0.77	1.2	1.7	4897.0	0.46	1.0
theta[2,105]	-0.31	0.0096	0.85	-1.7	-0.29	1.0	7714.0	0.73	1.0
theta[3,105]	0.9	0.011	0.82	-0.4	0.86	2.3	5801.0	0.55	1.0
theta[4,105]	-0.41	0.0095	0.83	-1.8	-0.38	0.89	7650.0	0.72	1.0
theta[5,105]	1.0	0.0088	0.7	-0.037	1.0	2.3	6341.0	0.6	1.0
theta[6,105]	0.49	0.011	0.9	-0.93	0.47	2.0	6522.0	0.62	1.0
theta[7,105]	-0.81	0.0089	0.7	-2.0	-0.76	0.27	6207.0	0.59	1.0
theta[8,105]	-0.4	0.0075	0.53	-1.2	-0.43	0.54	5084.0	0.48	1.0
theta[9,105]	-0.068	0.01	0.67	-1.3	0.0041	0.88	4475.0	0.42	1.0
theta[10,105]	-0.71	0.011	0.76	-2.0	-0.67	0.45	5193.0	0.49	1.0
theta[11,105]	-0.55	0.055	0.93	-2.0	-0.58	1.1	280.0	0.026	1.0
theta[1,106]	-0.32	0.0056	0.4	-1.0	-0.3	0.3	5097.0	0.48	1.0
theta[2,106]	-0.08	0.012	0.92	-1.6	-0.059	1.4	5818.0	0.55	1.0
theta[3,106]	0.15	0.011	0.73	-1.1	0.18	1.3	4449.0	0.42	1.0
theta[4,106]	-0.053	0.011	0.93	-1.6	-0.03	1.4	6613.0	0.63	1.0
theta[5,106]	-0.96	0.0097	0.67	-2.2	-0.89	0.021	4709.0	0.45	1.0
theta[6,106]	-0.44	0.011	0.87	-1.9	-0.42	0.96	6480.0	0.61	1.0
theta[7,106]	0.0047	0.0097	0.71	-1.3	0.057	1.1	5419.0	0.51	1.0
theta[8,106]	1.3	0.0083	0.71	0.23	1.3	2.6	7246.0	0.69	1.0
theta[9,106]	-0.29	0.011	0.87	-1.8	-0.25	1.1	6404.0	0.61	1.0
theta[10,106]	-0.079	0.011	0.92	-1.7	-0.039	1.4	6711.0	0.63	1.0
theta[11,106]	0.023	0.011	0.99	-1.6	0.003	1.7	7556.0	0.71	1.0
theta[1,107]	1.3	0.0043	0.28	0.8	1.3	1.7	4358.0	0.41	1.0
theta[2,107]	-0.38	0.011	0.87	-1.9	-0.36	1.0	6828.0	0.65	1.0
theta[3,107]	-0.28	0.014	0.68	-1.4	-0.29	0.85	2212.0	0.21	1.0
theta[4,107]	-0.4	0.011	0.83	-1.8	-0.36	0.85	6034.0	0.57	1.0
theta[5,107]	1.0	0.0092	0.72	-0.11	0.99	2.2	6117.0	0.58	1.0
theta[6,107]	0.42	0.011	0.89	-1.0	0.41	1.9	6868.0	0.65	1.0
theta[7,107]	-0.92	0.0092	0.72	-2.2	-0.89	0.19	6009.0	0.57	1.0
theta[8,107]	0.53	0.0097	0.74	-0.6	0.51	1.8	5790.0	0.55	1.0
theta[9,107]	-0.48	0.01	0.76	-1.8	-0.41	0.64	5688.0	0.54	1.0
theta[10,107]	0.28	0.008	0.56	-0.67	0.3	1.2	4857.0	0.46	1.0
theta[11,107]	0.64	0.12	1.0	-1.0	0.66	2.3	75.0	0.0071	1.0
theta[1,108]	-0.24	0.0052	0.36	-0.84	-0.22	0.32	4725.0	0.45	1.0
theta[2,108]	-0.13	0.011	0.91	-1.7	-0.1	1.3	7243.0	0.68	1.0
theta[3,108]	-0.24	0.01	0.75	-1.5	-0.2	0.93	5624.0	0.53	1.0
theta[4,108]	-0.097	0.012	0.95	-1.7	-0.068	1.4	6834.0	0.65	1.0
theta[5,108]	-0.99	0.0099	0.66	-2.2	-0.93	-0.02	4448.0	0.42	1.0
theta[6,108]	0.69	0.015	0.8	-0.66	0.69	2.0	2686.0	0.25	1.0
theta[7,108]	-0.61	0.011	0.82	-2.0	-0.57	0.65	5798.0	0.55	1.0
theta[8,108]	1.0	0.0085	0.65	0.026	0.99	2.1	5805.0	0.55	1.0
theta[9,108]	-0.25	0.012	0.88	-1.8	-0.2	1.1	5752.0	0.54	1.0
theta[10,108]	-0.14	0.011	0.93	-1.7	-0.1	1.3	7491.0	0.71	1.0
theta[11,108]	0.75	0.16	1.0	-1.0	0.82	2.3	38.0	0.0036	1.0
theta[1,109]	-0.61	0.0063	0.44	-1.4	-0.58	0.059	4716.0	0.45	1.0
theta[2,109]	-0.049	0.012	0.96	-1.7	-0.017	1.5	6495.0	0.61	1.0
theta[3,109]	-0.096	0.01	0.79	-1.5	-0.052	1.2	5804.0	0.55	1.0
theta[4,109]	-0.12	0.011	0.95	-1.7	-0.094	1.4	6971.0	0.66	1.0
theta[5,109]	1.6	0.0077	0.67	0.49	1.6	2.7	7578.0	0.72	1.0
theta[6,109]	-0.26	0.011	0.9	-1.8	-0.25	1.2	7287.0	0.69	1.0
theta[7,109]	-0.21	0.01	0.82	-1.7	-0.17	1.1	6146.0	0.58	1.0
theta[8,109]	-1.0	0.0094	0.64	-2.2	-0.97	-0.083	4622.0	0.44	1.0
theta[9,109]	-0.053	0.011	0.86	-1.5	-0.0013	1.3	6084.0	0.58	1.0
theta[10,109]	-0.18	0.011	0.97	-1.8	-0.18	1.4	7866.0	0.74	1.0
theta[11,109]	-0.033	0.011	1.0	-1.7	-0.039	1.6	8102.0	0.77	1.0
theta[1,110]	-0.31	0.0056	0.37	-0.94	-0.29	0.26	4307.0	0.41	1.0
theta[2,110]	-0.066	0.01	0.93	-1.7	-0.023	1.4	7974.0	0.75	1.0
theta[3,110]	1.4	0.0089	0.7	0.3	1.4	2.6	6136.0	0.58	1.0
theta[4,110]	-0.092	0.01	0.91	-1.6	-0.066	1.3	7923.0	0.75	1.0
theta[5,110]	0.76	0.0088	0.62	-0.24	0.74	1.8	4859.0	0.46	1.0
theta[6,110]	-0.42	0.012	0.87	-1.9	-0.41	1.0	5335.0	0.5	1.0
theta[7,110]	-0.43	0.012	0.82	-1.9	-0.38	0.82	4686.0	0.44	1.0
theta[8,110]	0.016	0.0063	0.46	-0.71	0.00065	0.8	5374.0	0.51	1.0
theta[9,110]	-0.18	0.012	0.88	-1.7	-0.13	1.2	5825.0	0.55	1.0
theta[10,110]	-0.16	0.011	0.9	-1.7	-0.15	1.3	6537.0	0.62	1.0
theta[11,110]	-0.098	0.011	0.92	-1.6	-0.079	1.5	6551.0	0.62	1.0
theta[1,111]	0.68	0.004	0.27	0.25	0.68	1.1	4465.0	0.42	1.0
theta[2,111]	1.0	0.012	0.72	-0.23	1.1	2.1	3502.0	0.33	1.0
theta[3,111]	0.63	0.0082	0.7	-0.51	0.6	1.8	7463.0	0.71	1.0
theta[4,111]	1.1	0.0095	0.65	-0.027	1.2	2.1	4718.0	0.45	1.0
theta[5,111]	0.63	0.0091	0.61	-0.36	0.62	1.7	4546.0	0.43	1.0
theta[6,111]	-0.44	0.011	0.74	-1.7	-0.45	0.81	4401.0	0.42	1.0
theta[7,111]	1.9	0.0066	0.52	1.1	1.9	2.8	6255.0	0.59	1.0
theta[8,111]	-0.25	0.0071	0.5	-1.0	-0.28	0.64	4973.0	0.47	1.0
theta[9,111]	-0.43	0.011	0.8	-1.8	-0.38	0.77	5610.0	0.53	1.0
theta[10,111]	-0.37	0.011	0.8	-1.8	-0.31	0.84	4912.0	0.46	1.0
theta[11,111]	0.42	0.05	0.94	-1.2	0.47	1.9	350.0	0.033	1.0
theta[1,112]	-0.71	0.0068	0.46	-1.5	-0.68	-0.013	4554.0	0.43	1.0
theta[2,112]	-0.21	0.011	0.97	-1.8	-0.19	1.3	7516.0	0.71	1.0
theta[3,112]	-0.06	0.0094	0.8	-1.4	-0.032	1.2	7200.0	0.68	1.0
theta[4,112]	1.1	0.012	0.84	-0.3	1.2	2.4	4564.0	0.43	1.0
theta[5,112]	-0.81	0.009	0.67	-2.0	-0.75	0.18	5659.0	0.54	1.0
theta[6,112]	-0.28	0.012	0.94	-1.9	-0.26	1.3	6445.0	0.61	1.0
theta[7,112]	-0.48	0.011	0.86	-2.0	-0.43	0.86	6082.0	0.58	1.0
theta[8,112]	0.7	0.0075	0.55	-0.15	0.68	1.6	5285.0	0.5	1.0
theta[9,112]	-0.2	0.011	0.88	-1.7	-0.15	1.2	6833.0	0.65	1.0
theta[10,112]	-0.013	0.011	0.92	-1.6	0.007	1.5	6901.0	0.65	1.0
theta[11,112]	-0.067	0.013	0.98	-1.7	-0.048	1.5	5981.0	0.57	1.0
theta[1,113]	-0.15	0.0051	0.33	-0.72	-0.14	0.37	4344.0	0.41	1.0
theta[2,113]	-0.12	0.011	0.92	-1.7	-0.093	1.3	6472.0	0.61	1.0
theta[3,113]	-0.28	0.0093	0.73	-1.5	-0.25	0.87	6185.0	0.58	1.0
theta[4,113]	-0.11	0.011	0.92	-1.7	-0.083	1.3	7378.0	0.7	1.0
theta[5,113]	0.68	0.0088	0.61	-0.31	0.67	1.7	4770.0	0.45	1.0
theta[6,113]	0.6	0.014	0.79	-0.72	0.61	1.9	3105.0	0.29	1.0
theta[7,113]	-0.52	0.011	0.81	-1.9	-0.48	0.71	5867.0	0.55	1.0
theta[8,113]	0.48	0.0075	0.55	-0.36	0.45	1.4	5295.0	0.5	1.0
theta[9,113]	-0.18	0.011	0.85	-1.7	-0.13	1.1	6149.0	0.58	1.0
theta[10,113]	-0.19	0.011	0.92	-1.8	-0.15	1.3	6871.0	0.65	1.0
theta[11,113]	-0.16	0.013	0.96	-1.8	-0.14	1.4	5485.0	0.52	1.0
theta[1,114]	-0.33	0.0057	0.36	-0.95	-0.32	0.23	4082.0	0.39	1.0
theta[2,114]	-0.14	0.011	0.95	-1.8	-0.11	1.4	7464.0	0.71	1.0
theta[3,114]	0.46	0.014	0.73	-0.76	0.47	1.6	2586.0	0.24	1.0
theta[4,114]	-0.06	0.011	0.94	-1.6	-0.047	1.5	7759.0	0.73	1.0
theta[5,114]	-0.95	0.009	0.64	-2.1	-0.89	-0.0032	5094.0	0.48	1.0
theta[6,114]	0.61	0.013	0.8	-0.72	0.61	1.9	3583.0	0.34	1.0
theta[7,114]	-0.58	0.0099	0.82	-2.0	-0.54	0.69	6902.0	0.65	1.0
theta[8,114]	1.1	0.0094	0.64	0.072	1.0	2.2	4592.0	0.43	1.0
theta[9,114]	-0.24	0.011	0.86	-1.7	-0.2	1.1	6423.0	0.61	1.0
theta[10,114]	-0.11	0.011	0.91	-1.7	-0.079	1.3	6448.0	0.61	1.0
theta[11,114]	-0.1	0.013	0.95	-1.7	-0.096	1.4	5338.0	0.5	1.0
theta[1,115]	-0.13	0.0053	0.34	-0.71	-0.11	0.41	3975.0	0.38	1.0
theta[2,115]	1.2	0.013	0.77	-0.17	1.3	2.4	3520.0	0.33	1.0
theta[3,115]	-0.51	0.0095	0.77	-1.9	-0.48	0.68	6552.0	0.62	1.0
theta[4,115]	2.3	0.0079	0.53	1.4	2.3	3.2	4590.0	0.43	1.0
theta[5,115]	0.64	0.0091	0.61	-0.33	0.63	1.7	4477.0	0.42	1.0
theta[6,115]	-0.53	0.011	0.87	-2.0	-0.53	0.87	6194.0	0.59	1.0
theta[7,115]	-0.33	0.0094	0.75	-1.7	-0.27	0.81	6363.0	0.6	1.0
