	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[356,1]	-0.47	0.0039	0.34	-1.1	-0.46	0.066	7788.0	6.7	1.0
theta[357,1]	-1.2	0.0053	0.46	-2.0	-1.1	-0.48	7438.0	6.4	1.0
theta[358,1]	-1.9	0.007	0.6	-2.9	-1.9	-1.0	7284.0	6.3	1.0
theta[359,1]	-0.59	0.0038	0.35	-1.2	-0.56	-0.049	8544.0	7.3	1.0
theta[360,1]	-0.86	0.0048	0.4	-1.5	-0.83	-0.25	7028.0	6.0	1.0
theta[361,1]	-0.23	0.0035	0.3	-0.75	-0.22	0.24	7529.0	6.5	1.0
theta[362,1]	0.32	0.0028	0.27	-0.14	0.33	0.77	9269.0	8.0	1.0
theta[363,1]	0.42	0.0028	0.28	-0.05	0.43	0.9	10010.0	8.6	1.0
theta[364,1]	-1.3	0.0056	0.48	-2.1	-1.2	-0.52	7587.0	6.5	1.0
theta[365,1]	-1.4	0.0059	0.51	-2.3	-1.4	-0.61	7455.0	6.4	1.0
theta[366,1]	-0.2	0.0035	0.31	-0.73	-0.19	0.28	7669.0	6.6	1.0
theta[367,1]	-0.072	0.003	0.29	-0.56	-0.062	0.38	9143.0	7.9	1.0
theta[368,1]	0.69	0.0029	0.27	0.25	0.69	1.1	8547.0	7.4	1.0
theta[369,1]	0.23	0.0028	0.28	-0.25	0.24	0.69	10101.0	8.7	1.0
theta[370,1]	-1.9	0.008	0.63	-3.0	-1.9	-0.95	6073.0	5.2	1.0
theta[371,1]	-1.9	0.0069	0.59	-2.9	-1.9	-1.0	7399.0	6.4	1.0
theta[372,1]	-1.9	0.0067	0.6	-2.9	-1.9	-0.97	8195.0	7.0	1.0
theta[373,1]	-1.9	0.0068	0.59	-2.9	-1.9	-0.98	7715.0	6.6	1.0
theta[374,1]	0.13	0.0029	0.26	-0.3	0.13	0.54	7590.0	6.5	1.0
theta[375,1]	-0.44	0.0038	0.34	-1.0	-0.43	0.077	7937.0	6.8	1.0
theta[376,1]	-1.2	0.0051	0.45	-2.0	-1.2	-0.52	7837.0	6.7	1.0
theta[377,1]	-1.1	0.0052	0.45	-1.9	-1.1	-0.41	7626.0	6.6	1.0
theta[378,1]	-0.35	0.0036	0.32	-0.91	-0.32	0.15	8133.0	7.0	1.0
theta[379,1]	-0.57	0.0044	0.36	-1.2	-0.55	-0.018	6473.0	5.6	1.0
theta[380,1]	-0.22	0.0037	0.32	-0.77	-0.21	0.28	7092.0	6.1	1.0
theta[381,1]	-0.32	0.0035	0.32	-0.87	-0.3	0.17	8145.0	7.0	1.0
theta[382,1]	-1.2	0.0056	0.47	-2.0	-1.2	-0.49	7148.0	6.1	1.0
theta[383,1]	-1.3	0.0059	0.49	-2.2	-1.3	-0.57	6676.0	5.7	1.0
theta[384,1]	-1.6	0.0057	0.55	-2.5	-1.5	-0.73	9309.0	8.0	1.0
theta[385,1]	0.26	0.0031	0.27	-0.19	0.27	0.7	7690.0	6.6	1.0
theta[386,1]	-1.4	0.0063	0.5	-2.3	-1.4	-0.69	6297.0	5.4	1.0
theta[387,1]	-1.3	0.0057	0.5	-2.2	-1.2	-0.52	7762.0	6.7	1.0
theta[388,1]	0.032	0.0033	0.29	-0.44	0.042	0.48	7672.0	6.6	1.0
theta[389,1]	0.44	0.0027	0.27	-0.0096	0.43	0.89	10149.0	8.7	1.0
theta[390,1]	1.0	0.003	0.29	0.56	1.0	1.5	9167.0	7.9	1.0
theta[391,1]	-1.4	0.0055	0.49	-2.3	-1.4	-0.67	7915.0	6.8	1.0
theta[392,1]	0.18	0.003	0.27	-0.29	0.18	0.62	8159.0	7.0	1.0
theta[393,1]	-1.9	0.0067	0.59	-2.9	-1.9	-1.0	7842.0	6.7	1.0
theta[394,1]	0.63	0.0027	0.27	0.18	0.64	1.1	9828.0	8.5	1.0
theta[395,1]	-0.36	0.0035	0.32	-0.9	-0.34	0.14	8363.0	7.2	1.0
theta[396,1]	-1.3	0.0053	0.48	-2.1	-1.2	-0.55	8182.0	7.0	1.0
theta[397,1]	-1.1	0.0051	0.45	-1.9	-1.0	-0.37	7824.0	6.7	1.0
theta[398,1]	-1.5	0.0063	0.54	-2.4	-1.5	-0.71	7336.0	6.3	1.0
theta[399,1]	-0.18	0.0035	0.3	-0.7	-0.17	0.29	7300.0	6.3	1.0
theta[400,1]	0.43	0.0027	0.25	0.0029	0.43	0.84	8987.0	7.7	1.0
theta[401,1]	0.74	0.0027	0.26	0.3	0.73	1.2	9286.0	8.0	1.0
theta[402,1]	0.24	0.0026	0.27	-0.22	0.24	0.67	10201.0	8.8	1.0
theta[403,1]	-1.6	0.0067	0.54	-2.6	-1.6	-0.81	6540.0	5.6	1.0
theta[404,1]	-0.31	0.0036	0.32	-0.86	-0.3	0.2	8174.0	7.0	1.0
theta[405,1]	0.42	0.0029	0.27	-0.015	0.41	0.85	8772.0	7.5	1.0
theta[406,1]	0.066	0.0032	0.29	-0.42	0.073	0.53	8147.0	7.0	1.0
theta[407,1]	0.85	0.0028	0.26	0.41	0.84	1.3	9126.0	7.8	1.0
theta[408,1]	-1.6	0.0064	0.55	-2.5	-1.5	-0.73	7313.0	6.3	1.0
theta[409,1]	-1.9	0.0065	0.57	-2.9	-1.9	-1.0	7709.0	6.6	1.0
theta[410,1]	-1.3	0.0061	0.48	-2.1	-1.2	-0.53	6147.0	5.3	1.0
theta[411,1]	-0.96	0.0049	0.42	-1.7	-0.93	-0.33	7207.0	6.2	1.0
theta[412,1]	-1.6	0.0057	0.52	-2.5	-1.6	-0.81	8337.0	7.2	1.0
theta[413,1]	-1.0	0.0049	0.42	-1.7	-0.98	-0.36	7637.0	6.6	1.0
theta[414,1]	1.3	0.0027	0.29	0.87	1.3	1.8	11420.0	9.8	1.0
theta[415,1]	-1.2	0.0053	0.46	-2.0	-1.2	-0.5	7628.0	6.6	1.0
theta[416,1]	-0.63	0.0041	0.36	-1.3	-0.6	-0.072	7708.0	6.6	1.0
theta[417,1]	-1.9	0.0068	0.61	-2.9	-1.9	-0.96	8051.0	6.9	1.0
theta[418,1]	0.21	0.0029	0.28	-0.24	0.22	0.66	9266.0	8.0	1.0
theta[419,1]	-1.9	0.0068	0.63	-3.0	-1.9	-0.96	8691.0	7.5	1.0
theta[420,1]	-1.1	0.0046	0.44	-1.8	-1.0	-0.38	9090.0	7.8	1.0
theta[421,1]	-0.68	0.0044	0.38	-1.4	-0.65	-0.098	7428.0	6.4	1.0
theta[422,1]	0.24	0.0027	0.27	-0.2	0.24	0.67	9557.0	8.2	1.0
theta[423,1]	-1.6	0.0062	0.55	-2.6	-1.6	-0.81	7763.0	6.7	1.0
theta[424,1]	-0.18	0.0031	0.29	-0.68	-0.17	0.29	8823.0	7.6	1.0
theta[425,1]	0.36	0.0031	0.28	-0.1	0.36	0.83	8040.0	6.9	1.0
theta[426,1]	-1.1	0.0052	0.48	-2.0	-1.1	-0.37	8482.0	7.3	1.0
theta[427,1]	-0.22	0.0033	0.3	-0.74	-0.21	0.26	8460.0	7.3	1.0
theta[428,1]	-0.13	0.0029	0.29	-0.63	-0.12	0.34	10017.0	8.6	1.0
theta[429,1]	0.66	0.0027	0.26	0.25	0.66	1.1	8972.0	7.7	1.0
theta[430,1]	-1.9	0.0068	0.61	-3.0	-1.9	-0.95	8192.0	7.0	1.0
theta[431,1]	-1.1	0.0054	0.46	-1.8	-1.0	-0.37	7146.0	6.1	1.0
theta[432,1]	-1.6	0.0055	0.55	-2.5	-1.5	-0.73	9822.0	8.4	1.0
theta[433,1]	-1.9	0.007	0.59	-2.9	-1.9	-0.97	7286.0	6.3	1.0
theta[434,1]	1.1	0.003	0.28	0.61	1.1	1.5	8476.0	7.3	1.0
theta[435,1]	0.3	0.0029	0.28	-0.17	0.3	0.76	9611.0	8.3	1.0
theta[436,1]	-0.43	0.004	0.34	-1.0	-0.42	0.083	7174.0	6.2	1.0
theta[437,1]	-0.59	0.0037	0.35	-1.2	-0.58	-0.054	8864.0	7.6	1.0
theta[438,1]	0.5	0.0028	0.26	0.079	0.5	0.93	8869.0	7.6	1.0
theta[439,1]	-1.6	0.0066	0.54	-2.6	-1.6	-0.81	6876.0	5.9	1.0
theta[440,1]	-1.9	0.0066	0.59	-2.9	-1.9	-0.97	8113.0	7.0	1.0
theta[441,1]	-0.76	0.0047	0.4	-1.5	-0.74	-0.15	7073.0	6.1	1.0
theta[442,1]	1.1	0.003	0.27	0.64	1.1	1.5	8549.0	7.4	1.0
theta[443,1]	-0.8	0.0048	0.37	-1.5	-0.78	-0.22	5940.0	5.1	1.0
theta[444,1]	-0.34	0.0035	0.33	-0.9	-0.33	0.18	8616.0	7.4	1.0
theta[445,1]	-0.13	0.0033	0.29	-0.63	-0.12	0.33	7742.0	6.7	1.0
theta[446,1]	0.09	0.0034	0.28	-0.37	0.093	0.54	6926.0	6.0	1.0
theta[447,1]	0.16	0.0028	0.27	-0.3	0.16	0.6	9935.0	8.5	1.0
theta[448,1]	-1.5	0.0064	0.53	-2.4	-1.5	-0.68	6891.0	5.9	1.0
theta[449,1]	-1.1	0.0053	0.46	-1.9	-1.1	-0.43	7542.0	6.5	1.0
theta[450,1]	-0.5	0.0044	0.35	-1.1	-0.48	0.043	6243.0	5.4	1.0
theta[451,1]	-1.6	0.0069	0.54	-2.6	-1.6	-0.8	6236.0	5.4	1.0
theta[452,1]	0.99	0.0033	0.28	0.52	0.98	1.5	7312.0	6.3	1.0
theta[453,1]	-1.6	0.0063	0.55	-2.6	-1.6	-0.8	7578.0	6.5	1.0
theta[454,1]	0.6	0.003	0.27	0.17	0.6	1.1	7997.0	6.9	1.0
theta[455,1]	0.65	0.0028	0.26	0.23	0.65	1.1	8684.0	7.5	1.0
theta[456,1]	-1.6	0.0068	0.55	-2.6	-1.6	-0.77	6576.0	5.7	1.0
theta[457,1]	-0.95	0.005	0.43	-1.7	-0.92	-0.29	7324.0	6.3	1.0
theta[458,1]	-0.32	0.0035	0.31	-0.84	-0.31	0.17	7845.0	6.7	1.0
theta[459,1]	-1.6	0.0062	0.55	-2.5	-1.5	-0.72	7607.0	6.5	1.0
theta[460,1]	-1.3	0.0056	0.5	-2.2	-1.3	-0.55	8228.0	7.1	1.0
theta[461,1]	-0.9	0.0047	0.42	-1.7	-0.87	-0.26	8004.0	6.9	1.0
theta[462,1]	-0.28	0.0034	0.31	-0.8	-0.26	0.2	8171.0	7.0	1.0
theta[463,1]	-0.36	0.0036	0.32	-0.91	-0.35	0.13	7881.0	6.8	1.0
theta[464,1]	0.41	0.0028	0.26	-0.02	0.41	0.83	8991.0	7.7	1.0
theta[465,1]	-1.9	0.0071	0.61	-3.0	-1.8	-0.95	7385.0	6.4	1.0
theta[466,1]	0.15	0.0031	0.27	-0.3	0.16	0.57	7858.0	6.8	1.0
theta[467,1]	-1.3	0.0056	0.48	-2.1	-1.2	-0.54	7260.0	6.2	1.0
theta[468,1]	0.6	0.0026	0.26	0.16	0.59	1.0	10116.0	8.7	1.0
theta[469,1]	-1.9	0.0076	0.64	-3.0	-1.9	-0.94	6976.0	6.0	1.0
theta[470,1]	-1.9	0.0067	0.58	-2.9	-1.9	-1.0	7598.0	6.5	1.0
theta[471,1]	-0.39	0.0039	0.33	-0.97	-0.37	0.13	7119.0	6.1	1.0
theta[472,1]	-1.9	0.0072	0.61	-3.0	-1.9	-0.99	7235.0	6.2	1.0
theta[473,1]	-0.81	0.0043	0.39	-1.5	-0.78	-0.22	8225.0	7.1	1.0
theta[474,1]	0.39	0.003	0.29	-0.076	0.39	0.85	9303.0	8.0	1.0
theta[475,1]	-0.47	0.0035	0.34	-1.0	-0.44	0.053	9328.0	8.0	1.0
theta[476,1]	-0.056	0.003	0.28	-0.54	-0.049	0.39	9089.0	7.8	1.0
theta[477,1]	-1.1	0.0052	0.46	-1.9	-1.1	-0.41	7822.0	6.7	1.0
theta[478,1]	-1.3	0.0053	0.47	-2.1	-1.2	-0.54	7613.0	6.5	1.0
theta[479,1]	0.67	0.0027	0.27	0.22	0.67	1.1	9912.0	8.5	1.0
theta[480,1]	-0.66	0.0044	0.39	-1.3	-0.63	-0.069	7756.0	6.7	1.0
theta[481,1]	-0.4	0.0039	0.33	-0.97	-0.38	0.12	7114.0	6.1	1.0
theta[482,1]	-0.44	0.0039	0.33	-1.0	-0.42	0.077	7247.0	6.2	1.0
theta[483,1]	-1.1	0.0051	0.46	-1.9	-1.1	-0.41	8118.0	7.0	1.0
theta[484,1]	-0.77	0.0045	0.4	-1.5	-0.74	-0.16	7839.0	6.7	1.0
theta[485,1]	-0.18	0.0034	0.3	-0.7	-0.16	0.3	8131.0	7.0	1.0
theta[486,1]	-1.3	0.006	0.52	-2.3	-1.3	-0.55	7537.0	6.5	1.0
theta[487,1]	-0.47	0.0035	0.34	-1.1	-0.45	0.064	9580.0	8.2	1.0
theta[488,1]	-1.6	0.007	0.54	-2.6	-1.6	-0.8	5969.0	5.1	1.0
theta[489,1]	0.17	0.0029	0.26	-0.26	0.17	0.6	7992.0	6.9	1.0
theta[490,1]	0.17	0.0029	0.27	-0.28	0.17	0.62	8931.0	7.7	1.0
theta[491,1]	1.1	0.0031	0.28	0.66	1.1	1.6	7987.0	6.9	1.0
theta[492,1]	0.17	0.0026	0.27	-0.28	0.18	0.61	10544.0	9.1	1.0
theta[493,1]	-0.76	0.0046	0.39	-1.5	-0.73	-0.16	7400.0	6.4	1.0
theta[494,1]	-1.4	0.0059	0.5	-2.3	-1.3	-0.61	7391.0	6.4	1.0
theta[495,1]	-1.1	0.0052	0.45	-1.9	-1.0	-0.37	7523.0	6.5	1.0
theta[496,1]	-0.69	0.0045	0.38	-1.4	-0.66	-0.11	7367.0	6.3	1.0
theta[497,1]	-0.28	0.0036	0.31	-0.81	-0.27	0.21	7704.0	6.6	1.0
theta[498,1]	-1.2	0.0057	0.48	-2.1	-1.2	-0.51	7139.0	6.1	1.0
theta[499,1]	0.4	0.0027	0.26	-0.038	0.4	0.82	9788.0	8.4	1.0
theta[500,1]	1.4	0.003	0.28	0.97	1.4	1.9	8602.0	7.4	1.0
theta[501,1]	0.41	0.0029	0.27	-0.039	0.42	0.85	8557.0	7.4	1.0
theta[502,1]	-1.3	0.0057	0.49	-2.2	-1.3	-0.56	7450.0	6.4	1.0
theta[503,1]	-0.48	0.0037	0.34	-1.1	-0.47	0.048	8579.0	7.4	1.0
theta[504,1]	0.68	0.0028	0.26	0.25	0.68	1.1	8540.0	7.3	1.0
theta[505,1]	-1.5	0.0061	0.54	-2.5	-1.5	-0.71	7884.0	6.8	1.0
theta[506,1]	-0.95	0.0051	0.44	-1.7	-0.92	-0.27	7486.0	6.4	1.0
theta[507,1]	-0.99	0.0051	0.44	-1.8	-0.97	-0.31	7398.0	6.4	1.0
theta[508,1]	-0.93	0.0051	0.43	-1.7	-0.89	-0.27	7223.0	6.2	1.0
theta[509,1]	0.74	0.0031	0.28	0.28	0.73	1.2	8150.0	7.0	1.0
theta[510,1]	-1.3	0.0057	0.49	-2.2	-1.3	-0.6	7584.0	6.5	1.0
theta[511,1]	-0.69	0.004	0.36	-1.3	-0.67	-0.13	7828.0	6.7	1.0
theta[512,1]	-0.44	0.0039	0.34	-1.0	-0.41	0.082	7580.0	6.5	1.0
theta[513,1]	-0.48	0.0037	0.34	-1.1	-0.46	0.042	8588.0	7.4	1.0
theta[514,1]	-0.23	0.0033	0.32	-0.77	-0.21	0.27	9136.0	7.9	1.0
theta[515,1]	-0.27	0.0035	0.31	-0.8	-0.26	0.21	7730.0	6.6	1.0
theta[516,1]	0.1	0.0029	0.27	-0.35	0.11	0.55	8733.0	7.5	1.0
theta[517,1]	-1.6	0.0064	0.54	-2.6	-1.6	-0.8	7073.0	6.1	1.0
theta[518,1]	-0.75	0.0043	0.38	-1.4	-0.73	-0.17	7717.0	6.6	1.0
theta[519,1]	-1.0	0.0047	0.43	-1.8	-0.97	-0.33	8432.0	7.3	1.0
theta[520,1]	0.29	0.0028	0.27	-0.15	0.3	0.73	9350.0	8.0	1.0
theta[521,1]	-0.76	0.0045	0.4	-1.5	-0.73	-0.15	7882.0	6.8	1.0
theta[522,1]	-0.91	0.0051	0.43	-1.7	-0.89	-0.25	7199.0	6.2	1.0
theta[523,1]	-0.13	0.0034	0.3	-0.65	-0.13	0.34	7817.0	6.7	1.0
theta[524,1]	-0.59	0.0043	0.36	-1.2	-0.57	-0.037	7170.0	6.2	1.0
theta[525,1]	0.22	0.003	0.27	-0.24	0.22	0.65	7738.0	6.7	1.0
theta[526,1]	0.88	0.0028	0.27	0.44	0.88	1.3	9182.0	7.9	1.0
theta[527,1]	-0.21	0.0032	0.31	-0.74	-0.19	0.27	9264.0	8.0	1.0
theta[528,1]	-1.4	0.0057	0.51	-2.3	-1.3	-0.62	7898.0	6.8	1.0
theta[529,1]	0.47	0.003	0.27	0.039	0.47	0.9	8137.0	7.0	1.0
theta[530,1]	0.82	0.0028	0.27	0.38	0.82	1.3	9580.0	8.2	1.0
theta[531,1]	0.4	0.0029	0.29	-0.063	0.4	0.87	9939.0	8.5	1.0
theta[532,1]	-1.3	0.0058	0.5	-2.2	-1.3	-0.52	7641.0	6.6	1.0
theta[533,1]	-1.4	0.0061	0.5	-2.2	-1.4	-0.61	6767.0	5.8	1.0
theta[534,1]	-1.6	0.0066	0.59	-2.7	-1.6	-0.73	8085.0	7.0	1.0
theta[535,1]	-0.99	0.0052	0.44	-1.7	-0.97	-0.32	7001.0	6.0	1.0
theta[536,1]	-1.1	0.0062	0.47	-2.0	-1.1	-0.41	5843.0	5.0	1.0
theta[537,1]	0.088	0.0031	0.28	-0.38	0.089	0.56	8073.0	6.9	1.0
theta[538,1]	-0.83	0.0051	0.42	-1.6	-0.8	-0.2	6726.0	5.8	1.0
theta[539,1]	-0.43	0.0037	0.33	-0.99	-0.41	0.075	7671.0	6.6	1.0
theta[540,1]	-0.39	0.0038	0.33	-0.96	-0.37	0.11	7415.0	6.4	1.0
theta[541,1]	-1.9	0.0066	0.61	-3.0	-1.9	-0.97	8486.0	7.3	1.0
theta[542,1]	0.17	0.0028	0.26	-0.27	0.18	0.61	8936.0	7.7	1.0
theta[543,1]	-0.42	0.0037	0.34	-1.0	-0.4	0.091	8195.0	7.0	1.0
theta[544,1]	0.46	0.0029	0.26	0.029	0.45	0.89	8306.0	7.1	1.0
theta[545,1]	-1.1	0.0052	0.44	-1.9	-1.1	-0.43	7099.0	6.1	1.0
theta[546,1]	-0.62	0.0045	0.37	-1.3	-0.6	-0.076	6561.0	5.6	1.0
theta[547,1]	-0.22	0.0032	0.29	-0.72	-0.21	0.25	8474.0	7.3	1.0
theta[548,1]	-0.21	0.0031	0.31	-0.74	-0.2	0.28	9808.0	8.4	1.0
theta[549,1]	0.25	0.0028	0.26	-0.19	0.24	0.67	9114.0	7.8	1.0
theta[550,1]	-1.9	0.0071	0.61	-3.0	-1.9	-0.98	7434.0	6.4	1.0
theta[551,1]	-0.49	0.004	0.35	-1.1	-0.48	0.049	7345.0	6.3	1.0
theta[552,1]	-0.83	0.0047	0.41	-1.5	-0.8	-0.21	7597.0	6.5	1.0
theta[553,1]	0.93	0.003	0.27	0.5	0.93	1.4	8011.0	6.9	1.0
theta[554,1]	0.19	0.0026	0.26	-0.24	0.19	0.6	9603.0	8.3	1.0
theta[555,1]	0.84	0.0028	0.27	0.4	0.84	1.3	9598.0	8.3	1.0
theta[556,1]	0.98	0.003	0.28	0.52	0.97	1.5	8894.0	7.7	1.0
theta[557,1]	0.56	0.0027	0.26	0.14	0.56	0.98	8995.0	7.7	1.0
theta[558,1]	-0.71	0.0045	0.38	-1.4	-0.69	-0.12	7139.0	6.1	1.0
theta[559,1]	-0.69	0.0046	0.38	-1.3	-0.67	-0.13	6718.0	5.8	1.0
theta[560,1]	0.033	0.0029	0.28	-0.42	0.036	0.47	8950.0	7.7	1.0
theta[561,1]	0.76	0.0027	0.27	0.3	0.76	1.2	10136.0	8.7	1.0
theta[562,1]	1.3	0.0031	0.29	0.8	1.3	1.8	8720.0	7.5	1.0
theta[563,1]	0.44	0.0028	0.26	-0.003	0.44	0.87	9246.0	8.0	1.0
theta[564,1]	0.79	0.003	0.27	0.35	0.78	1.2	8064.0	6.9	1.0
theta[565,1]	-1.9	0.0071	0.61	-2.9	-1.9	-0.97	7363.0	6.3	1.0
theta[566,1]	0.19	0.003	0.28	-0.27	0.19	0.64	8822.0	7.6	1.0
theta[567,1]	-0.7	0.0044	0.38	-1.4	-0.68	-0.13	7387.0	6.4	1.0
theta[568,1]	-1.2	0.0056	0.48	-2.1	-1.2	-0.47	7399.0	6.4	1.0
theta[569,1]	-1.1	0.0052	0.44	-1.9	-1.1	-0.47	7040.0	6.1	1.0
theta[570,1]	1.1	0.0029	0.28	0.68	1.1	1.6	9090.0	7.8	1.0
theta[571,1]	-0.41	0.004	0.32	-0.95	-0.39	0.09	6337.0	5.5	1.0
theta[572,1]	-0.77	0.0041	0.37	-1.4	-0.75	-0.2	8220.0	7.1	1.0
theta[573,1]	1.1	0.0027	0.27	0.65	1.1	1.6	10296.0	8.9	1.0
theta[574,1]	-0.66	0.0044	0.38	-1.3	-0.63	-0.073	7519.0	6.5	1.0
theta[575,1]	1.1	0.0032	0.28	0.68	1.1	1.6	8120.0	7.0	1.0
theta[576,1]	-1.9	0.0077	0.62	-3.0	-1.9	-0.95	6480.0	5.6	1.0
theta[577,1]	-1.6	0.0064	0.53	-2.5	-1.5	-0.72	6792.0	5.8	1.0
theta[578,1]	-1.1	0.0056	0.45	-1.9	-1.1	-0.38	6394.0	5.5	1.0
theta[579,1]	-1.0	0.0052	0.43	-1.8	-0.98	-0.34	6979.0	6.0	1.0
theta[580,1]	-1.9	0.0073	0.61	-2.9	-1.9	-0.96	6990.0	6.0	1.0
theta[581,1]	0.81	0.0029	0.28	0.34	0.8	1.3	9289.0	8.0	1.0
theta[582,1]	-1.6	0.007	0.55	-2.6	-1.6	-0.79	6041.0	5.2	1.0
theta[583,1]	0.68	0.0027	0.26	0.26	0.67	1.1	9206.0	7.9	1.0
theta[584,1]	-0.039	0.0033	0.3	-0.54	-0.029	0.43	8233.0	7.1	1.0
theta[585,1]	-0.26	0.0035	0.32	-0.82	-0.25	0.24	8078.0	6.9	1.0
theta[586,1]	-1.5	0.0059	0.55	-2.5	-1.5	-0.7	8585.0	7.4	1.0
theta[587,1]	-0.75	0.0044	0.37	-1.4	-0.72	-0.17	7094.0	6.1	1.0
theta[588,1]	1.5	0.0036	0.3	1.0	1.5	2.0	6618.0	5.7	1.0
theta[589,1]	0.46	0.0029	0.27	0.016	0.45	0.9	8485.0	7.3	1.0
theta[590,1]	-1.9	0.0068	0.62	-3.0	-1.9	-0.96	8258.0	7.1	1.0
theta[591,1]	0.6	0.0029	0.26	0.17	0.6	1.0	8039.0	6.9	1.0
theta[592,1]	-0.77	0.0045	0.4	-1.5	-0.75	-0.15	8050.0	6.9	1.0
theta[593,1]	-0.89	0.0053	0.42	-1.6	-0.86	-0.25	6238.0	5.4	1.0
theta[594,1]	0.15	0.0028	0.28	-0.32	0.15	0.6	9463.0	8.1	1.0
theta[595,1]	0.47	0.0027	0.26	0.05	0.46	0.89	9365.0	8.1	1.0
theta[596,1]	-0.78	0.0045	0.39	-1.4	-0.75	-0.18	7510.0	6.5	1.0
theta[597,1]	-0.46	0.0036	0.34	-1.1	-0.44	0.061	8919.0	7.7	1.0
theta[598,1]	-0.0067	0.0031	0.29	-0.5	0.00091	0.45	9088.0	7.8	1.0
theta[599,1]	-1.9	0.0072	0.6	-2.9	-1.8	-0.95	7017.0	6.0	1.0
theta[600,1]	-1.0	0.0051	0.44	-1.8	-0.98	-0.34	7304.0	6.3	1.0
theta[601,1]	-0.3	0.0033	0.31	-0.84	-0.29	0.19	8930.0	7.7	1.0
theta[602,1]	0.4	0.0026	0.26	-0.027	0.4	0.82	9577.0	8.2	1.0
theta[603,1]	-1.5	0.0062	0.52	-2.4	-1.5	-0.69	7153.0	6.2	1.0
theta[604,1]	-1.5	0.006	0.51	-2.4	-1.5	-0.77	7405.0	6.4	1.0
theta[605,1]	0.12	0.0029	0.28	-0.35	0.12	0.58	9070.0	7.8	1.0
theta[606,1]	-0.94	0.0048	0.42	-1.7	-0.91	-0.29	7760.0	6.7	1.0
theta[607,1]	-1.2	0.0052	0.46	-2.0	-1.2	-0.47	7765.0	6.7	1.0
theta[608,1]	0.51	0.003	0.26	0.089	0.51	0.94	7926.0	6.8	1.0
theta[609,1]	-0.98	0.0049	0.42	-1.7	-0.95	-0.34	7293.0	6.3	1.0
theta[610,1]	-0.93	0.0047	0.41	-1.6	-0.9	-0.29	7567.0	6.5	1.0
theta[611,1]	-1.6	0.007	0.56	-2.6	-1.5	-0.72	6432.0	5.5	1.0
theta[612,1]	-1.9	0.0071	0.6	-3.0	-1.9	-0.99	7237.0	6.2	1.0
theta[613,1]	0.72	0.003	0.27	0.28	0.72	1.2	8268.0	7.1	1.0
theta[614,1]	-0.43	0.0035	0.33	-1.0	-0.42	0.081	8872.0	7.6	1.0
theta[615,1]	0.4	0.0029	0.26	-0.028	0.4	0.82	7717.0	6.6	1.0
theta[616,1]	-0.72	0.0044	0.38	-1.4	-0.7	-0.13	7633.0	6.6	1.0
theta[617,1]	0.86	0.0029	0.28	0.4	0.86	1.3	9384.0	8.1	1.0
theta[618,1]	-1.6	0.0066	0.55	-2.5	-1.5	-0.73	6939.0	6.0	1.0
theta[619,1]	-0.7	0.0045	0.38	-1.4	-0.68	-0.11	7250.0	6.2	1.0
theta[620,1]	0.18	0.0029	0.27	-0.28	0.18	0.62	8772.0	7.5	1.0
theta[621,1]	0.8	0.0028	0.27	0.35	0.79	1.3	9305.0	8.0	1.0
theta[622,1]	1.2	0.0032	0.28	0.74	1.2	1.7	7532.0	6.5	1.0
theta[623,1]	-1.3	0.0059	0.48	-2.1	-1.2	-0.54	6603.0	5.7	1.0
theta[624,1]	0.14	0.0028	0.28	-0.31	0.14	0.58	9650.0	8.3	1.0
theta[625,1]	-1.9	0.0072	0.61	-3.0	-1.9	-0.97	7196.0	6.2	1.0
theta[626,1]	-0.046	0.0032	0.31	-0.57	-0.038	0.44	9327.0	8.0	1.0
theta[627,1]	-0.6	0.0043	0.36	-1.2	-0.57	-0.051	7275.0	6.3	1.0
theta[628,1]	-0.65	0.0043	0.37	-1.3	-0.63	-0.082	7347.0	6.3	1.0
theta[629,1]	-1.5	0.0066	0.52	-2.5	-1.5	-0.75	6277.0	5.4	1.0
theta[630,1]	-0.72	0.004	0.38	-1.4	-0.7	-0.15	8661.0	7.4	1.0
theta[631,1]	-0.12	0.0033	0.31	-0.66	-0.11	0.36	8896.0	7.7	1.0
theta[632,1]	-0.057	0.003	0.29	-0.56	-0.046	0.41	9445.0	8.1	1.0
theta[633,1]	-0.65	0.004	0.36	-1.3	-0.62	-0.098	8113.0	7.0	1.0
theta[634,1]	-1.1	0.0049	0.45	-1.9	-1.0	-0.38	8587.0	7.4	1.0
theta[635,1]	-0.44	0.0038	0.34	-1.0	-0.42	0.096	7844.0	6.7	1.0
theta[636,1]	0.69	0.0028	0.27	0.25	0.69	1.1	8737.0	7.5	1.0
theta[637,1]	0.66	0.0027	0.27	0.23	0.66	1.1	10186.0	8.8	1.0
theta[638,1]	-1.3	0.0053	0.5	-2.2	-1.3	-0.56	8588.0	7.4	1.0
theta[639,1]	0.47	0.003	0.27	0.026	0.47	0.92	8440.0	7.3	1.0
theta[640,1]	-0.93	0.0048	0.42	-1.6	-0.9	-0.3	7408.0	6.4	1.0
theta[641,1]	-1.9	0.0069	0.58	-2.9	-1.8	-1.0	7020.0	6.0	1.0
theta[642,1]	-1.9	0.007	0.59	-3.0	-1.9	-1.0	7111.0	6.1	1.0
