study,model,k1,k2,Q3,Q3_95,Q3_99,Q3_star,Q3_star_95,Q3_star_99
teicher2015,2,27,9,-0.201393,0.268298,0.299863,-0.186271,0.251845,0.280173
teicher2015,2,27,10,0.00134,0.268298,0.299863,0.016462,0.251845,0.280173
teicher2015,2,27,11,-0.037287,0.268298,0.299863,-0.022165,0.251845,0.280173
teicher2015,2,27,12,-0.077852,0.268298,0.299863,-0.06273,0.251845,0.280173
teicher2015,2,27,13,-0.046485,0.268298,0.299863,-0.031363,0.251845,0.280173
teicher2015,2,27,14,-0.104418,0.268298,0.299863,-0.089296,0.251845,0.280173
teicher2015,2,27,15,-0.011399,0.268298,0.299863,0.003723,0.251845,0.280173
teicher2015,2,27,16,-0.038282,0.268298,0.299863,-0.02316,0.251845,0.280173
teicher2015,2,27,17,-0.021001,0.268298,0.299863,-0.005879,0.251845,0.280173
teicher2015,2,27,18,0.030854,0.268298,0.299863,0.045976,0.251845,0.280173
teicher2015,2,27,19,-0.07026,0.268298,0.299863,-0.055138,0.251845,0.280173
teicher2015,2,27,20,-0.063374,0.268298,0.299863,-0.048252,0.251845,0.280173
teicher2015,2,27,21,-0.043453,0.268298,0.299863,-0.028331,0.251845,0.280173
teicher2015,2,27,22,-0.090961,0.268298,0.299863,-0.075839,0.251845,0.280173
teicher2015,2,27,23,-0.015648,0.268298,0.299863,-0.000525,0.251845,0.280173
teicher2015,2,27,24,0.089132,0.268298,0.299863,0.104254,0.251845,0.280173
teicher2015,2,27,25,0.120533,0.268298,0.299863,0.135655,0.251845,0.280173
teicher2015,2,27,26,0.098078,0.268298,0.299863,0.1132,0.251845,0.280173
teicher2015,2,28,0,0.024039,0.268298,0.299863,0.039161,0.251845,0.280173
teicher2015,2,28,1,-0.020801,0.268298,0.299863,-0.005678,0.251845,0.280173
teicher2015,2,28,2,0.023502,0.268298,0.299863,0.038624,0.251845,0.280173
teicher2015,2,28,3,-0.007573,0.268298,0.299863,0.007549,0.251845,0.280173
teicher2015,2,28,4,0.029036,0.268298,0.299863,0.044158,0.251845,0.280173
teicher2015,2,28,5,-0.03582,0.268298,0.299863,-0.020698,0.251845,0.280173
teicher2015,2,28,6,0.034677,0.268298,0.299863,0.049799,0.251845,0.280173
teicher2015,2,28,7,0.014326,0.268298,0.299863,0.029449,0.251845,0.280173
teicher2015,2,28,8,0.023424,0.268298,0.299863,0.038546,0.251845,0.280173
teicher2015,2,28,9,-0.009873,0.268298,0.299863,0.005249,0.251845,0.280173
teicher2015,2,28,10,-0.044989,0.268298,0.299863,-0.029867,0.251845,0.280173
teicher2015,2,28,11,-0.03877,0.268298,0.299863,-0.023648,0.251845,0.280173
teicher2015,2,28,12,-0.035549,0.268298,0.299863,-0.020427,0.251845,0.280173
teicher2015,2,28,13,0.016489,0.268298,0.299863,0.031611,0.251845,0.280173
teicher2015,2,28,14,-0.037326,0.268298,0.299863,-0.022204,0.251845,0.280173
teicher2015,2,28,15,0.025227,0.268298,0.299863,0.04035,0.251845,0.280173
teicher2015,2,28,16,-0.019739,0.268298,0.299863,-0.004617,0.251845,0.280173
teicher2015,2,28,17,-0.022673,0.268298,0.299863,-0.007551,0.251845,0.280173
teicher2015,2,28,18,-0.008091,0.268298,0.299863,0.007031,0.251845,0.280173
teicher2015,2,28,19,0.039994,0.268298,0.299863,0.055116,0.251845,0.280173
teicher2015,2,28,20,-0.000438,0.268298,0.299863,0.014684,0.251845,0.280173
teicher2015,2,28,21,-0.03986,0.268298,0.299863,-0.024738,0.251845,0.280173
teicher2015,2,28,22,0.02174,0.268298,0.299863,0.036862,0.251845,0.280173
teicher2015,2,28,23,0.000275,0.268298,0.299863,0.015397,0.251845,0.280173
teicher2015,2,28,24,-0.091651,0.268298,0.299863,-0.076529,0.251845,0.280173
teicher2015,2,28,25,-0.082746,0.268298,0.299863,-0.067624,0.251845,0.280173
teicher2015,2,28,26,-0.044922,0.268298,0.299863,-0.0298,0.251845,0.280173
teicher2015,2,28,27,-0.016553,0.268298,0.299863,-0.001431,0.251845,0.280173
teicher2015,2,29,0,-0.003705,0.268298,0.299863,0.011417,0.251845,0.280173
teicher2015,2,29,1,-0.043045,0.268298,0.299863,-0.027923,0.251845,0.280173
teicher2015,2,29,2,0.020142,0.268298,0.299863,0.035264,0.251845,0.280173
teicher2015,2,29,3,0.061357,0.268298,0.299863,0.07648,0.251845,0.280173
teicher2015,2,29,4,0.036171,0.268298,0.299863,0.051293,0.251845,0.280173
teicher2015,2,29,5,-0.035258,0.268298,0.299863,-0.020135,0.251845,0.280173
teicher2015,2,29,6,-0.051445,0.268298,0.299863,-0.036323,0.251845,0.280173
teicher2015,2,29,7,-0.010323,0.268298,0.299863,0.004799,0.251845,0.280173
teicher2015,2,29,8,0.083713,0.268298,0.299863,0.098835,0.251845,0.280173
teicher2015,2,29,9,-0.079457,0.268298,0.299863,-0.064335,0.251845,0.280173
teicher2015,2,29,10,-0.031347,0.268298,0.299863,-0.016225,0.251845,0.280173
teicher2015,2,29,11,-0.00545,0.268298,0.299863,0.009672,0.251845,0.280173
teicher2015,2,29,12,-0.032182,0.268298,0.299863,-0.01706,0.251845,0.280173
teicher2015,2,29,13,-0.047374,0.268298,0.299863,-0.032252,0.251845,0.280173
teicher2015,2,29,14,-0.086146,0.268298,0.299863,-0.071024,0.251845,0.280173
teicher2015,2,29,15,-0.015968,0.268298,0.299863,-0.000845,0.251845,0.280173
teicher2015,2,29,16,-0.059175,0.268298,0.299863,-0.044053,0.251845,0.280173
teicher2015,2,29,17,0.006745,0.268298,0.299863,0.021867,0.251845,0.280173
teicher2015,2,29,18,-0.022179,0.268298,0.299863,-0.007057,0.251845,0.280173
teicher2015,2,29,19,0.047857,0.268298,0.299863,0.062979,0.251845,0.280173
teicher2015,2,29,20,-0.035696,0.268298,0.299863,-0.020574,0.251845,0.280173
teicher2015,2,29,21,-0.055351,0.268298,0.299863,-0.040228,0.251845,0.280173
teicher2015,2,29,22,0.030869,0.268298,0.299863,0.045991,0.251845,0.280173
teicher2015,2,29,23,-0.019344,0.268298,0.299863,-0.004221,0.251845,0.280173
teicher2015,2,29,24,-0.069293,0.268298,0.299863,-0.054171,0.251845,0.280173
teicher2015,2,29,25,-0.077527,0.268298,0.299863,-0.062404,0.251845,0.280173
teicher2015,2,29,26,0.01236,0.268298,0.299863,0.027482,0.251845,0.280173
teicher2015,2,29,27,-0.000708,0.268298,0.299863,0.014414,0.251845,0.280173
teicher2015,2,29,28,0.28937,0.268298,0.299863,0.304493,0.251845,0.280173
teicher2015,2,30,0,-0.069155,0.268298,0.299863,-0.054033,0.251845,0.280173
teicher2015,2,30,1,-0.018397,0.268298,0.299863,-0.003275,0.251845,0.280173
teicher2015,2,30,2,-0.052181,0.268298,0.299863,-0.037059,0.251845,0.280173
teicher2015,2,30,3,0.011585,0.268298,0.299863,0.026707,0.251845,0.280173
teicher2015,2,30,4,-0.038438,0.268298,0.299863,-0.023316,0.251845,0.280173
teicher2015,2,30,5,0.012629,0.268298,0.299863,0.027752,0.251845,0.280173
teicher2015,2,30,6,-0.002084,0.268298,0.299863,0.013039,0.251845,0.280173
teicher2015,2,30,7,0.021694,0.268298,0.299863,0.036816,0.251845,0.280173
teicher2015,2,30,8,-0.040395,0.268298,0.299863,-0.025273,0.251845,0.280173
teicher2015,2,30,9,-0.049715,0.268298,0.299863,-0.034593,0.251845,0.280173
teicher2015,2,30,10,0.025741,0.268298,0.299863,0.040863,0.251845,0.280173
teicher2015,2,30,11,0.103796,0.268298,0.299863,0.118918,0.251845,0.280173
teicher2015,2,30,12,0.020861,0.268298,0.299863,0.035983,0.251845,0.280173
teicher2015,2,30,13,-0.027443,0.268298,0.299863,-0.012321,0.251845,0.280173
teicher2015,2,30,14,-0.030758,0.268298,0.299863,-0.015636,0.251845,0.280173
teicher2015,2,30,15,-0.027384,0.268298,0.299863,-0.012261,0.251845,0.280173
teicher2015,2,30,16,-0.043299,0.268298,0.299863,-0.028177,0.251845,0.280173
teicher2015,2,30,17,-0.042308,0.268298,0.299863,-0.027186,0.251845,0.280173
teicher2015,2,30,18,-0.003793,0.268298,0.299863,0.01133,0.251845,0.280173
teicher2015,2,30,19,-0.007333,0.268298,0.299863,0.007789,0.251845,0.280173
teicher2015,2,30,20,0.013781,0.268298,0.299863,0.028903,0.251845,0.280173
teicher2015,2,30,21,0.002475,0.268298,0.299863,0.017597,0.251845,0.280173
teicher2015,2,30,22,-0.034689,0.268298,0.299863,-0.019567,0.251845,0.280173
teicher2015,2,30,23,-0.004953,0.268298,0.299863,0.010169,0.251845,0.280173
teicher2015,2,30,24,0.016496,0.268298,0.299863,0.031618,0.251845,0.280173
teicher2015,2,30,25,-0.037859,0.268298,0.299863,-0.022737,0.251845,0.280173
teicher2015,2,30,26,-0.02471,0.268298,0.299863,-0.009588,0.251845,0.280173
teicher2015,2,30,27,-0.030118,0.268298,0.299863,-0.014996,0.251845,0.280173
teicher2015,2,30,28,0.07224,0.268298,0.299863,0.087362,0.251845,0.280173
teicher2015,2,30,29,0.327301,0.268298,0.299863,0.342423,0.251845,0.280173
teicher2015,2,31,0,0.033529,0.268298,0.299863,0.048652,0.251845,0.280173
teicher2015,2,31,1,-0.012842,0.268298,0.299863,0.00228,0.251845,0.280173
teicher2015,2,31,2,0.015561,0.268298,0.299863,0.030683,0.251845,0.280173
teicher2015,2,31,3,-0.011629,0.268298,0.299863,0.003493,0.251845,0.280173
teicher2015,2,31,4,0.070078,0.268298,0.299863,0.0852,0.251845,0.280173
teicher2015,2,31,5,0.006069,0.268298,0.299863,0.021191,0.251845,0.280173
teicher2015,2,31,6,0.000129,0.268298,0.299863,0.015251,0.251845,0.280173
teicher2015,2,31,7,-0.010341,0.268298,0.299863,0.004781,0.251845,0.280173
teicher2015,2,31,8,-0.008253,0.268298,0.299863,0.006869,0.251845,0.280173
teicher2015,2,31,9,0.006408,0.268298,0.299863,0.02153,0.251845,0.280173
teicher2015,2,31,10,-0.062465,0.268298,0.299863,-0.047343,0.251845,0.280173
teicher2015,2,31,11,-0.035213,0.268298,0.299863,-0.020091,0.251845,0.280173
teicher2015,2,31,12,-0.039062,0.268298,0.299863,-0.02394,0.251845,0.280173
teicher2015,2,31,13,-0.039389,0.268298,0.299863,-0.024267,0.251845,0.280173
teicher2015,2,31,14,-0.069878,0.268298,0.299863,-0.054756,0.251845,0.280173
teicher2015,2,31,15,-0.02394,0.268298,0.299863,-0.008817,0.251845,0.280173
teicher2015,2,31,16,0.018074,0.268298,0.299863,0.033196,0.251845,0.280173
teicher2015,2,31,17,-0.062682,0.268298,0.299863,-0.04756,0.251845,0.280173
teicher2015,2,31,18,-0.010084,0.268298,0.299863,0.005038,0.251845,0.280173
teicher2015,2,31,19,-0.06168,0.268298,0.299863,-0.046558,0.251845,0.280173
teicher2015,2,31,20,-0.002346,0.268298,0.299863,0.012776,0.251845,0.280173
teicher2015,2,31,21,-0.048147,0.268298,0.299863,-0.033025,0.251845,0.280173
teicher2015,2,31,22,-0.048012,0.268298,0.299863,-0.03289,0.251845,0.280173
teicher2015,2,31,23,-0.060361,0.268298,0.299863,-0.045239,0.251845,0.280173
teicher2015,2,31,24,-0.063978,0.268298,0.299863,-0.048856,0.251845,0.280173
teicher2015,2,31,25,-0.064893,0.268298,0.299863,-0.049771,0.251845,0.280173
teicher2015,2,31,26,-0.006468,0.268298,0.299863,0.008654,0.251845,0.280173
teicher2015,2,31,27,-0.012872,0.268298,0.299863,0.00225,0.251845,0.280173
teicher2015,2,31,28,0.226654,0.268298,0.299863,0.241776,0.251845,0.280173
teicher2015,2,31,29,0.211082,0.268298,0.299863,0.226204,0.251845,0.280173
teicher2015,2,31,30,0.322179,0.268298,0.299863,0.337301,0.251845,0.280173
teicher2015,2,32,0,-0.047951,0.268298,0.299863,-0.032829,0.251845,0.280173
teicher2015,2,32,1,-0.014207,0.268298,0.299863,0.000915,0.251845,0.280173
teicher2015,2,32,2,-0.101001,0.268298,0.299863,-0.085879,0.251845,0.280173
teicher2015,2,32,3,-0.049292,0.268298,0.299863,-0.03417,0.251845,0.280173
teicher2015,2,32,4,-0.106675,0.268298,0.299863,-0.091553,0.251845,0.280173
teicher2015,2,32,5,-0.068251,0.268298,0.299863,-0.053129,0.251845,0.280173
teicher2015,2,32,6,-0.035028,0.268298,0.299863,-0.019906,0.251845,0.280173
teicher2015,2,32,7,-0.044458,0.268298,0.299863,-0.029336,0.251845,0.280173
teicher2015,2,32,8,0.026268,0.268298,0.299863,0.04139,0.251845,0.280173
teicher2015,2,32,9,-0.145658,0.268298,0.299863,-0.130536,0.251845,0.280173
teicher2015,2,32,10,0.024035,0.268298,0.299863,0.039157,0.251845,0.280173
teicher2015,2,32,11,0.007807,0.268298,0.299863,0.022929,0.251845,0.280173
teicher2015,2,32,12,0.044367,0.268298,0.299863,0.059489,0.251845,0.280173
teicher2015,2,32,13,-0.132482,0.268298,0.299863,-0.11736,0.251845,0.280173
teicher2015,2,32,14,-0.057012,0.268298,0.299863,-0.04189,0.251845,0.280173
teicher2015,2,32,15,-0.023535,0.268298,0.299863,-0.008413,0.251845,0.280173
teicher2015,2,32,16,0.038129,0.268298,0.299863,0.053251,0.251845,0.280173
teicher2015,2,32,17,-0.070628,0.268298,0.299863,-0.055506,0.251845,0.280173
teicher2015,2,32,18,0.01789,0.268298,0.299863,0.033012,0.251845,0.280173
teicher2015,2,32,19,-0.013127,0.268298,0.299863,0.001995,0.251845,0.280173
teicher2015,2,32,20,0.005731,0.268298,0.299863,0.020853,0.251845,0.280173
teicher2015,2,32,21,-0.018229,0.268298,0.299863,-0.003107,0.251845,0.280173
teicher2015,2,32,22,-0.009694,0.268298,0.299863,0.005429,0.251845,0.280173
teicher2015,2,32,23,-0.009399,0.268298,0.299863,0.005724,0.251845,0.280173
teicher2015,2,32,24,0.038739,0.268298,0.299863,0.053861,0.251845,0.280173
teicher2015,2,32,25,-0.009818,0.268298,0.299863,0.005304,0.251845,0.280173
teicher2015,2,32,26,-0.059056,0.268298,0.299863,-0.043934,0.251845,0.280173
teicher2015,2,32,27,0.013506,0.268298,0.299863,0.028628,0.251845,0.280173
teicher2015,2,32,28,-0.0389,0.268298,0.299863,-0.023778,0.251845,0.280173
teicher2015,2,32,29,-0.011263,0.268298,0.299863,0.003859,0.251845,0.280173
teicher2015,2,32,30,0.063272,0.268298,0.299863,0.078394,0.251845,0.280173
teicher2015,2,32,31,-0.079018,0.268298,0.299863,-0.063896,0.251845,0.280173
teicher2015,2,33,0,-0.02513,0.268298,0.299863,-0.010007,0.251845,0.280173
teicher2015,2,33,1,-0.071603,0.268298,0.299863,-0.056481,0.251845,0.280173
teicher2015,2,33,2,0.001523,0.268298,0.299863,0.016646,0.251845,0.280173
teicher2015,2,33,3,-0.030213,0.268298,0.299863,-0.015091,0.251845,0.280173
teicher2015,2,33,4,-0.028132,0.268298,0.299863,-0.01301,0.251845,0.280173
teicher2015,2,33,5,-0.018661,0.268298,0.299863,-0.003539,0.251845,0.280173
teicher2015,2,33,6,-0.029983,0.268298,0.299863,-0.01486,0.251845,0.280173
teicher2015,2,33,7,-0.082873,0.268298,0.299863,-0.067751,0.251845,0.280173
teicher2015,2,33,8,-0.126079,0.268298,0.299863,-0.110957,0.251845,0.280173
teicher2015,2,33,9,-0.053846,0.268298,0.299863,-0.038724,0.251845,0.280173
teicher2015,2,33,10,-0.133294,0.268298,0.299863,-0.118172,0.251845,0.280173
teicher2015,2,33,11,-0.083483,0.268298,0.299863,-0.068361,0.251845,0.280173
teicher2015,2,33,12,0.054525,0.268298,0.299863,0.069647,0.251845,0.280173
teicher2015,2,33,13,-0.100575,0.268298,0.299863,-0.085452,0.251845,0.280173
teicher2015,2,33,14,-0.117121,0.268298,0.299863,-0.101999,0.251845,0.280173
teicher2015,2,33,15,0.030864,0.268298,0.299863,0.045986,0.251845,0.280173
teicher2015,2,33,16,0.046939,0.268298,0.299863,0.062061,0.251845,0.280173
teicher2015,2,33,17,-0.012199,0.268298,0.299863,0.002923,0.251845,0.280173
teicher2015,2,33,18,-0.009352,0.268298,0.299863,0.005771,0.251845,0.280173
teicher2015,2,33,19,-0.054377,0.268298,0.299863,-0.039255,0.251845,0.280173
teicher2015,2,33,20,0.025219,0.268298,0.299863,0.040341,0.251845,0.280173
teicher2015,2,33,21,-0.024395,0.268298,0.299863,-0.009273,0.251845,0.280173
teicher2015,2,33,22,0.040718,0.268298,0.299863,0.05584,0.251845,0.280173
teicher2015,2,33,23,-0.03686,0.268298,0.299863,-0.021738,0.251845,0.280173
teicher2015,2,33,24,-0.037017,0.268298,0.299863,-0.021895,0.251845,0.280173
teicher2015,2,33,25,-0.066602,0.268298,0.299863,-0.05148,0.251845,0.280173
teicher2015,2,33,26,-0.020149,0.268298,0.299863,-0.005027,0.251845,0.280173
teicher2015,2,33,27,-0.066962,0.268298,0.299863,-0.05184,0.251845,0.280173
teicher2015,2,33,28,0.008135,0.268298,0.299863,0.023257,0.251845,0.280173
teicher2015,2,33,29,-0.013518,0.268298,0.299863,0.001605,0.251845,0.280173
teicher2015,2,33,30,-0.061672,0.268298,0.299863,-0.04655,0.251845,0.280173
teicher2015,2,33,31,-0.052147,0.268298,0.299863,-0.037024,0.251845,0.280173
teicher2015,2,33,32,0.35756,0.268298,0.299863,0.372683,0.251845,0.280173
teicher2015,2,34,0,-0.037119,0.268298,0.299863,-0.021996,0.251845,0.280173
teicher2015,2,34,1,-0.010516,0.268298,0.299863,0.004607,0.251845,0.280173
teicher2015,2,34,2,-0.09221,0.268298,0.299863,-0.077087,0.251845,0.280173
teicher2015,2,34,3,0.022301,0.268298,0.299863,0.037423,0.251845,0.280173
teicher2015,2,34,4,0.003507,0.268298,0.299863,0.01863,0.251845,0.280173
teicher2015,2,34,5,-0.102291,0.268298,0.299863,-0.087169,0.251845,0.280173
teicher2015,2,34,6,-0.00399,0.268298,0.299863,0.011132,0.251845,0.280173
teicher2015,2,34,7,-0.031282,0.268298,0.299863,-0.01616,0.251845,0.280173
teicher2015,2,34,8,-0.011824,0.268298,0.299863,0.003298,0.251845,0.280173
teicher2015,2,34,9,-0.03361,0.268298,0.299863,-0.018488,0.251845,0.280173
teicher2015,2,34,10,-0.015383,0.268298,0.299863,-0.000261,0.251845,0.280173
teicher2015,2,34,11,-0.00527,0.268298,0.299863,0.009852,0.251845,0.280173
teicher2015,2,34,12,0.003973,0.268298,0.299863,0.019095,0.251845,0.280173
teicher2015,2,34,13,0.01399,0.268298,0.299863,0.029112,0.251845,0.280173
teicher2015,2,34,14,-0.00994,0.268298,0.299863,0.005182,0.251845,0.280173
teicher2015,2,34,15,0.031494,0.268298,0.299863,0.046616,0.251845,0.280173
teicher2015,2,34,16,0.002032,0.268298,0.299863,0.017154,0.251845,0.280173
teicher2015,2,34,17,-0.061067,0.268298,0.299863,-0.045945,0.251845,0.280173
teicher2015,2,34,18,-0.034946,0.268298,0.299863,-0.019824,0.251845,0.280173
teicher2015,2,34,19,0.005101,0.268298,0.299863,0.020223,0.251845,0.280173
teicher2015,2,34,20,0.009452,0.268298,0.299863,0.024574,0.251845,0.280173
teicher2015,2,34,21,-0.014313,0.268298,0.299863,0.00081,0.251845,0.280173
teicher2015,2,34,22,-0.044689,0.268298,0.299863,-0.029567,0.251845,0.280173
teicher2015,2,34,23,0.039816,0.268298,0.299863,0.054938,0.251845,0.280173
teicher2015,2,34,24,0.10757,0.268298,0.299863,0.122692,0.251845,0.280173
teicher2015,2,34,25,0.062817,0.268298,0.299863,0.077939,0.251845,0.280173
teicher2015,2,34,26,-0.05101,0.268298,0.299863,-0.035888,0.251845,0.280173
teicher2015,2,34,27,-0.051533,0.268298,0.299863,-0.036411,0.251845,0.280173
teicher2015,2,34,28,0.004569,0.268298,0.299863,0.019691,0.251845,0.280173
teicher2015,2,34,29,-0.012453,0.268298,0.299863,0.002669,0.251845,0.280173
teicher2015,2,34,30,0.01343,0.268298,0.299863,0.028552,0.251845,0.280173
teicher2015,2,34,31,-0.057764,0.268298,0.299863,-0.042642,0.251845,0.280173
teicher2015,2,34,32,0.039539,0.268298,0.299863,0.054661,0.251845,0.280173
teicher2015,2,34,33,0.063419,0.268298,0.299863,0.078542,0.251845,0.280173
teicher2015,2,35,0,-0.074582,0.268298,0.299863,-0.05946,0.251845,0.280173
teicher2015,2,35,1,-0.064004,0.268298,0.299863,-0.048882,0.251845,0.280173
teicher2015,2,35,2,0.003016,0.268298,0.299863,0.018138,0.251845,0.280173
teicher2015,2,35,3,0.048198,0.268298,0.299863,0.06332,0.251845,0.280173
teicher2015,2,35,4,-0.048425,0.268298,0.299863,-0.033303,0.251845,0.280173
teicher2015,2,35,5,-0.051626,0.268298,0.299863,-0.036504,0.251845,0.280173
teicher2015,2,35,6,0.008319,0.268298,0.299863,0.023441,0.251845,0.280173
teicher2015,2,35,7,-0.010827,0.268298,0.299863,0.004295,0.251845,0.280173
teicher2015,2,35,8,0.004969,0.268298,0.299863,0.020092,0.251845,0.280173
teicher2015,2,35,9,-0.102599,0.268298,0.299863,-0.087477,0.251845,0.280173
teicher2015,2,35,10,0.009899,0.268298,0.299863,0.025022,0.251845,0.280173
teicher2015,2,35,11,-0.033363,0.268298,0.299863,-0.018241,0.251845,0.280173
teicher2015,2,35,12,-0.001097,0.268298,0.299863,0.014026,0.251845,0.280173
teicher2015,2,35,13,0.021877,0.268298,0.299863,0.036999,0.251845,0.280173
teicher2015,2,35,14,0.042275,0.268298,0.299863,0.057397,0.251845,0.280173
teicher2015,2,35,15,0.000426,0.268298,0.299863,0.015548,0.251845,0.280173
teicher2015,2,35,16,0.018052,0.268298,0.299863,0.033174,0.251845,0.280173
teicher2015,2,35,17,-0.015053,0.268298,0.299863,6.9e-05,0.251845,0.280173
teicher2015,2,35,18,0.026431,0.268298,0.299863,0.041553,0.251845,0.280173
teicher2015,2,35,19,-0.005237,0.268298,0.299863,0.009885,0.251845,0.280173
teicher2015,2,35,20,-0.004265,0.268298,0.299863,0.010857,0.251845,0.280173
teicher2015,2,35,21,-0.003067,0.268298,0.299863,0.012055,0.251845,0.280173
teicher2015,2,35,22,0.030607,0.268298,0.299863,0.045729,0.251845,0.280173
teicher2015,2,35,23,-0.058852,0.268298,0.299863,-0.04373,0.251845,0.280173
teicher2015,2,35,24,0.023683,0.268298,0.299863,0.038805,0.251845,0.280173
teicher2015,2,35,25,0.066495,0.268298,0.299863,0.081617,0.251845,0.280173
teicher2015,2,35,26,-0.140789,0.268298,0.299863,-0.125667,0.251845,0.280173
teicher2015,2,35,27,-0.060091,0.268298,0.299863,-0.044969,0.251845,0.280173
teicher2015,2,35,28,0.005039,0.268298,0.299863,0.020161,0.251845,0.280173
teicher2015,2,35,29,-0.031624,0.268298,0.299863,-0.016502,0.251845,0.280173
teicher2015,2,35,30,-0.023301,0.268298,0.299863,-0.008179,0.251845,0.280173
teicher2015,2,35,31,-0.016602,0.268298,0.299863,-0.00148,0.251845,0.280173
teicher2015,2,35,32,0.077878,0.268298,0.299863,0.093,0.251845,0.280173
teicher2015,2,35,33,0.05246,0.268298,0.299863,0.067582,0.251845,0.280173
teicher2015,2,35,34,-0.271114,0.268298,0.299863,-0.255992,0.251845,0.280173
teicher2015,2,36,0,-0.03263,0.268298,0.299863,-0.017508,0.251845,0.280173
teicher2015,2,36,1,-0.075898,0.268298,0.299863,-0.060776,0.251845,0.280173
teicher2015,2,36,2,-0.034057,0.268298,0.299863,-0.018935,0.251845,0.280173
teicher2015,2,36,3,-0.053025,0.268298,0.299863,-0.037903,0.251845,0.280173
teicher2015,2,36,4,-0.012583,0.268298,0.299863,0.002539,0.251845,0.280173
teicher2015,2,36,5,-0.086428,0.268298,0.299863,-0.071306,0.251845,0.280173
teicher2015,2,36,6,-0.094686,0.268298,0.299863,-0.079564,0.251845,0.280173
teicher2015,2,36,7,0.012853,0.268298,0.299863,0.027975,0.251845,0.280173
teicher2015,2,36,8,-0.003802,0.268298,0.299863,0.01132,0.251845,0.280173
teicher2015,2,36,9,0.028434,0.268298,0.299863,0.043557,0.251845,0.280173
teicher2015,2,36,10,-5.4e-05,0.268298,0.299863,0.015068,0.251845,0.280173
teicher2015,2,36,11,-0.039973,0.268298,0.299863,-0.024851,0.251845,0.280173
teicher2015,2,36,12,0.048339,0.268298,0.299863,0.063461,0.251845,0.280173
