subject,item,item_id,subscale,response,n_years
jd22a4enskvy53lk2ed095rn,26,peer_swore,PeerVA,1.0,13.0
jd22a4enskvy53lk2ed095rn,27,Peer_hurtful,PeerVA,1.0,13.0
jd22a4enskvy53lk2ed095rn,28,Peer_Rumors,PeerVA,1.0,13.0
jd22a4enskvy53lk2ed095rn,29,Peer_Excluded,PeerVA,0.0,0.0
jd22a4enskvy53lk2ed095rn,30,Peer_afraid,PeerVA,1.0,7.0
jd22a4enskvy53lk2ed095rn,31,Peer_threat_money,PeerPhysA,0.0,0.0
jd22a4enskvy53lk2ed095rn,32,Peer_forced,PeerPhysA,0.0,0.0
jd22a4enskvy53lk2ed095rn,33,Peer_pushed,PeerPhysA,1.0,3.0
jd22a4enskvy53lk2ed095rn,34,Peer_hit,PeerPhysA,0.0,0.0
jd22a4enskvy53lk2ed095rn,35,Peer_hit_med,PeerPhysA,0.0,0.0
jd22a4enskvy53lk2ed095rn,36,Peer_forced_sex,SexA,0.0,0.0
jd22a4enskvy53lk2ed095rn,37,Peer_sex_not_want,SexA,0.0,0.0
jd22a4enskvy53lk2ed095rn,38,M_unavail_poor,EN,0.0,0.0
jd22a4enskvy53lk2ed095rn,39,F_unavail_poor,EN,1.0,17.0
jd22a4enskvy53lk2ed095rn,40,P_diff_please,NVEA,0.0,0.0
jd22a4enskvy53lk2ed095rn,41,P_no_time,NVEA,0.0,0.0
jd22a4enskvy53lk2ed095rn,42,P_loved_you,EN,0.0,1.0
jd22a4enskvy53lk2ed095rn,43,P_special,EN,1.0,18.0
jd22a4enskvy53lk2ed095rn,44,P_protect,PN,1.0,18.0
jd22a4enskvy53lk2ed095rn,45,P_ER,PN,0.0,1.0
jd22a4enskvy53lk2ed095rn,46,No_food,PN,0.0,0.0
jd22a4enskvy53lk2ed095rn,47,Dirty_clothes,PN,0.0,0.0
jd22a4enskvy53lk2ed095rn,48,Adult_resposibility,NVEA,0.0,0.0
jd22a4enskvy53lk2ed095rn,49,Financial_pressure,NVEA,0.0,0.0
jd22a4enskvy53lk2ed095rn,50,Kept_secrets,NVEA,0.0,0.0
jd22a4enskvy53lk2ed095rn,51,Looked_out_each_other,PN,1.0,18.0
jd22a4enskvy53lk2ed095rn,52,Fam_strength,EN,1.0,18.0
jf6v024eva49b3vxb8sdi00n,1,Swore,PVA,1.0,14.0
jf6v024eva49b3vxb8sdi00n,2,Hurtful,PVA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,3,Afraid,PVA,1.0,2.0
jf6v024eva49b3vxb8sdi00n,4,Leave,PVA,1.0,6.0
jf6v024eva49b3vxb8sdi00n,5,Closet,NVEA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,6,Pushed,PPhysA,1.0,1.0
jf6v024eva49b3vxb8sdi00n,7,Hit,PPhysA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,8,Hit_med,PPhysA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,9,Spank_open,PPhysA,1.0,3.0
jf6v024eva49b3vxb8sdi00n,10,Spanked_bare,PPhysA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,11,Spanked_strap,PPhysA,1.0,2.0
jf6v024eva49b3vxb8sdi00n,12,Sex_comment,SexA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,13,Fondled,SexA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,14,Touch_them,SexA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,15,Push_sib,WSV,,
jf6v024eva49b3vxb8sdi00n,16,Hit_sib_med,WSV,,
jf6v024eva49b3vxb8sdi00n,17,Sex_comment_sib,WSV,,
jf6v024eva49b3vxb8sdi00n,18,Fondled_sib,WSV,,
jf6v024eva49b3vxb8sdi00n,19,o_fondled,SexA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,20,o_intercourse,SexA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,21,Adults_push_m,WIPV,1.0,1.0
jf6v024eva49b3vxb8sdi00n,22,Adults_hit_m,WIPV,0.0,0.0
jf6v024eva49b3vxb8sdi00n,23,Adults_hit_med_m,WIPV,0.0,0.0
jf6v024eva49b3vxb8sdi00n,24,Adults_push_f,WIPV,0.0,0.0
jf6v024eva49b3vxb8sdi00n,25,Adults_hit_f,WIPV,0.0,0.0
jf6v024eva49b3vxb8sdi00n,26,peer_swore,PeerVA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,27,Peer_hurtful,PeerVA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,28,Peer_Rumors,PeerVA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,29,Peer_Excluded,PeerVA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,30,Peer_afraid,PeerVA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,31,Peer_threat_money,PeerPhysA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,32,Peer_forced,PeerPhysA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,33,Peer_pushed,PeerPhysA,1.0,1.0
jf6v024eva49b3vxb8sdi00n,34,Peer_hit,PeerPhysA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,35,Peer_hit_med,PeerPhysA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,36,Peer_forced_sex,SexA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,37,Peer_sex_not_want,SexA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,38,M_unavail_poor,EN,0.0,0.0
jf6v024eva49b3vxb8sdi00n,39,F_unavail_poor,EN,1.0,8.0
jf6v024eva49b3vxb8sdi00n,40,P_diff_please,NVEA,1.0,13.0
jf6v024eva49b3vxb8sdi00n,41,P_no_time,NVEA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,42,P_loved_you,EN,0.0,14.0
jf6v024eva49b3vxb8sdi00n,43,P_special,EN,1.0,18.0
jf6v024eva49b3vxb8sdi00n,44,P_protect,PN,0.0,1.0
jf6v024eva49b3vxb8sdi00n,45,P_ER,PN,0.0,1.0
jf6v024eva49b3vxb8sdi00n,46,No_food,PN,0.0,0.0
jf6v024eva49b3vxb8sdi00n,47,Dirty_clothes,PN,0.0,0.0
jf6v024eva49b3vxb8sdi00n,48,Adult_resposibility,NVEA,1.0,2.0
jf6v024eva49b3vxb8sdi00n,49,Financial_pressure,NVEA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,50,Kept_secrets,NVEA,0.0,0.0
jf6v024eva49b3vxb8sdi00n,51,Looked_out_each_other,PN,0.0,15.0
jf6v024eva49b3vxb8sdi00n,52,Fam_strength,EN,1.0,18.0
jg0m52ibwunr3im7dwrai7et,1,Swore,PVA,1.0,12.0
jg0m52ibwunr3im7dwrai7et,2,Hurtful,PVA,1.0,14.0
jg0m52ibwunr3im7dwrai7et,3,Afraid,PVA,1.0,12.0
jg0m52ibwunr3im7dwrai7et,4,Leave,PVA,1.0,7.0
jg0m52ibwunr3im7dwrai7et,5,Closet,NVEA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,6,Pushed,PPhysA,1.0,10.0
jg0m52ibwunr3im7dwrai7et,7,Hit,PPhysA,1.0,7.0
jg0m52ibwunr3im7dwrai7et,8,Hit_med,PPhysA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,9,Spank_open,PPhysA,1.0,10.0
jg0m52ibwunr3im7dwrai7et,10,Spanked_bare,PPhysA,1.0,8.0
jg0m52ibwunr3im7dwrai7et,11,Spanked_strap,PPhysA,1.0,6.0
jg0m52ibwunr3im7dwrai7et,12,Sex_comment,SexA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,13,Fondled,SexA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,14,Touch_them,SexA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,15,Push_sib,WSV,,
jg0m52ibwunr3im7dwrai7et,16,Hit_sib_med,WSV,,
jg0m52ibwunr3im7dwrai7et,17,Sex_comment_sib,WSV,,
jg0m52ibwunr3im7dwrai7et,18,Fondled_sib,WSV,,
jg0m52ibwunr3im7dwrai7et,19,o_fondled,SexA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,20,o_intercourse,SexA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,21,Adults_push_m,WIPV,1.0,16.0
jg0m52ibwunr3im7dwrai7et,22,Adults_hit_m,WIPV,0.0,0.0
jg0m52ibwunr3im7dwrai7et,23,Adults_hit_med_m,WIPV,0.0,0.0
jg0m52ibwunr3im7dwrai7et,24,Adults_push_f,WIPV,1.0,16.0
jg0m52ibwunr3im7dwrai7et,25,Adults_hit_f,WIPV,0.0,0.0
jg0m52ibwunr3im7dwrai7et,26,peer_swore,PeerVA,1.0,4.0
jg0m52ibwunr3im7dwrai7et,27,Peer_hurtful,PeerVA,1.0,6.0
jg0m52ibwunr3im7dwrai7et,28,Peer_Rumors,PeerVA,1.0,6.0
jg0m52ibwunr3im7dwrai7et,29,Peer_Excluded,PeerVA,1.0,7.0
jg0m52ibwunr3im7dwrai7et,30,Peer_afraid,PeerVA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,31,Peer_threat_money,PeerPhysA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,32,Peer_forced,PeerPhysA,1.0,4.0
jg0m52ibwunr3im7dwrai7et,33,Peer_pushed,PeerPhysA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,34,Peer_hit,PeerPhysA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,35,Peer_hit_med,PeerPhysA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,36,Peer_forced_sex,SexA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,37,Peer_sex_not_want,SexA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,38,M_unavail_poor,EN,1.0,8.0
jg0m52ibwunr3im7dwrai7et,39,F_unavail_poor,EN,1.0,18.0
jg0m52ibwunr3im7dwrai7et,40,P_diff_please,NVEA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,41,P_no_time,NVEA,0.0,0.0
jg0m52ibwunr3im7dwrai7et,42,P_loved_you,EN,0.0,4.0
jg0m52ibwunr3im7dwrai7et,43,P_special,EN,0.0,4.0
jg0m52ibwunr3im7dwrai7et,44,P_protect,PN,0.0,4.0
jg0m52ibwunr3im7dwrai7et,45,P_ER,PN,0.0,0.0
jg0m52ibwunr3im7dwrai7et,46,No_food,PN,1.0,5.0
jg0m52ibwunr3im7dwrai7et,47,Dirty_clothes,PN,1.0,5.0
jg0m52ibwunr3im7dwrai7et,48,Adult_resposibility,NVEA,1.0,9.0
jg0m52ibwunr3im7dwrai7et,49,Financial_pressure,NVEA,1.0,18.0
jg0m52ibwunr3im7dwrai7et,50,Kept_secrets,NVEA,1.0,9.0
jg0m52ibwunr3im7dwrai7et,51,Looked_out_each_other,PN,0.0,9.0
jg0m52ibwunr3im7dwrai7et,52,Fam_strength,EN,1.0,18.0
jg4ti8ibb5nzt2gi9uh3fvws,1,Swore,PVA,1.0,6.0
jg4ti8ibb5nzt2gi9uh3fvws,2,Hurtful,PVA,1.0,8.0
jg4ti8ibb5nzt2gi9uh3fvws,3,Afraid,PVA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,4,Leave,PVA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,5,Closet,NVEA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,6,Pushed,PPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,7,Hit,PPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,8,Hit_med,PPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,9,Spank_open,PPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,10,Spanked_bare,PPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,11,Spanked_strap,PPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,12,Sex_comment,SexA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,13,Fondled,SexA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,14,Touch_them,SexA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,15,Push_sib,WSV,,
jg4ti8ibb5nzt2gi9uh3fvws,16,Hit_sib_med,WSV,,
jg4ti8ibb5nzt2gi9uh3fvws,17,Sex_comment_sib,WSV,,
jg4ti8ibb5nzt2gi9uh3fvws,18,Fondled_sib,WSV,,
jg4ti8ibb5nzt2gi9uh3fvws,19,o_fondled,SexA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,20,o_intercourse,SexA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,21,Adults_push_m,WIPV,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,22,Adults_hit_m,WIPV,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,23,Adults_hit_med_m,WIPV,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,24,Adults_push_f,WIPV,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,25,Adults_hit_f,WIPV,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,26,peer_swore,PeerVA,1.0,5.0
jg4ti8ibb5nzt2gi9uh3fvws,27,Peer_hurtful,PeerVA,1.0,6.0
jg4ti8ibb5nzt2gi9uh3fvws,28,Peer_Rumors,PeerVA,1.0,4.0
jg4ti8ibb5nzt2gi9uh3fvws,29,Peer_Excluded,PeerVA,1.0,7.0
jg4ti8ibb5nzt2gi9uh3fvws,30,Peer_afraid,PeerVA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,31,Peer_threat_money,PeerPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,32,Peer_forced,PeerPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,33,Peer_pushed,PeerPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,34,Peer_hit,PeerPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,35,Peer_hit_med,PeerPhysA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,36,Peer_forced_sex,SexA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,37,Peer_sex_not_want,SexA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,38,M_unavail_poor,EN,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,39,F_unavail_poor,EN,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,40,P_diff_please,NVEA,1.0,3.0
jg4ti8ibb5nzt2gi9uh3fvws,41,P_no_time,NVEA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,42,P_loved_you,EN,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,43,P_special,EN,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,44,P_protect,PN,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,45,P_ER,PN,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,46,No_food,PN,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,47,Dirty_clothes,PN,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,48,Adult_resposibility,NVEA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,49,Financial_pressure,NVEA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,50,Kept_secrets,NVEA,0.0,0.0
jg4ti8ibb5nzt2gi9uh3fvws,51,Looked_out_each_other,PN,0.0,5.0
jg4ti8ibb5nzt2gi9uh3fvws,52,Fam_strength,EN,0.0,4.0
jigxis138yhkid99sey0fgw0,1,Swore,PVA,0.0,0.0
jigxis138yhkid99sey0fgw0,2,Hurtful,PVA,0.0,0.0
jigxis138yhkid99sey0fgw0,3,Afraid,PVA,0.0,0.0
jigxis138yhkid99sey0fgw0,4,Leave,PVA,0.0,0.0
jigxis138yhkid99sey0fgw0,5,Closet,NVEA,0.0,0.0
jigxis138yhkid99sey0fgw0,6,Pushed,PPhysA,0.0,0.0
jigxis138yhkid99sey0fgw0,7,Hit,PPhysA,0.0,0.0
jigxis138yhkid99sey0fgw0,8,Hit_med,PPhysA,0.0,0.0
jigxis138yhkid99sey0fgw0,9,Spank_open,PPhysA,1.0,7.0
jigxis138yhkid99sey0fgw0,10,Spanked_bare,PPhysA,0.0,0.0
jigxis138yhkid99sey0fgw0,11,Spanked_strap,PPhysA,0.0,0.0
jigxis138yhkid99sey0fgw0,12,Sex_comment,SexA,0.0,0.0
jigxis138yhkid99sey0fgw0,13,Fondled,SexA,0.0,0.0
jigxis138yhkid99sey0fgw0,14,Touch_them,SexA,0.0,0.0
jigxis138yhkid99sey0fgw0,15,Push_sib,WSV,0.0,0.0
jigxis138yhkid99sey0fgw0,16,Hit_sib_med,WSV,0.0,0.0
jigxis138yhkid99sey0fgw0,17,Sex_comment_sib,WSV,0.0,0.0
jigxis138yhkid99sey0fgw0,18,Fondled_sib,WSV,0.0,0.0
jigxis138yhkid99sey0fgw0,19,o_fondled,SexA,0.0,2.0
jigxis138yhkid99sey0fgw0,20,o_intercourse,SexA,0.0,2.0
jigxis138yhkid99sey0fgw0,21,Adults_push_m,WIPV,0.0,0.0
jigxis138yhkid99sey0fgw0,22,Adults_hit_m,WIPV,0.0,0.0
jigxis138yhkid99sey0fgw0,23,Adults_hit_med_m,WIPV,0.0,0.0
jigxis138yhkid99sey0fgw0,24,Adults_push_f,WIPV,0.0,0.0
jigxis138yhkid99sey0fgw0,25,Adults_hit_f,WIPV,0.0,0.0
jigxis138yhkid99sey0fgw0,26,peer_swore,PeerVA,1.0,4.0
jigxis138yhkid99sey0fgw0,27,Peer_hurtful,PeerVA,1.0,4.0
jigxis138yhkid99sey0fgw0,28,Peer_Rumors,PeerVA,0.0,0.0
jigxis138yhkid99sey0fgw0,29,Peer_Excluded,PeerVA,0.0,0.0
jigxis138yhkid99sey0fgw0,30,Peer_afraid,PeerVA,0.0,0.0
jigxis138yhkid99sey0fgw0,31,Peer_threat_money,PeerPhysA,0.0,0.0
jigxis138yhkid99sey0fgw0,32,Peer_forced,PeerPhysA,1.0,6.0
jigxis138yhkid99sey0fgw0,33,Peer_pushed,PeerPhysA,1.0,5.0
jigxis138yhkid99sey0fgw0,34,Peer_hit,PeerPhysA,0.0,0.0
jigxis138yhkid99sey0fgw0,35,Peer_hit_med,PeerPhysA,0.0,0.0
jigxis138yhkid99sey0fgw0,36,Peer_forced_sex,SexA,0.0,0.0
jigxis138yhkid99sey0fgw0,37,Peer_sex_not_want,SexA,0.0,0.0
jigxis138yhkid99sey0fgw0,38,M_unavail_poor,EN,0.0,0.0
jigxis138yhkid99sey0fgw0,39,F_unavail_poor,EN,0.0,0.0
jigxis138yhkid99sey0fgw0,40,P_diff_please,NVEA,1.0,9.0
jigxis138yhkid99sey0fgw0,41,P_no_time,NVEA,0.0,0.0
jigxis138yhkid99sey0fgw0,42,P_loved_you,EN,0.0,0.0
jigxis138yhkid99sey0fgw0,43,P_special,EN,0.0,0.0
jigxis138yhkid99sey0fgw0,44,P_protect,PN,0.0,0.0
jigxis138yhkid99sey0fgw0,45,P_ER,PN,0.0,0.0
jigxis138yhkid99sey0fgw0,46,No_food,PN,0.0,0.0
jigxis138yhkid99sey0fgw0,47,Dirty_clothes,PN,0.0,0.0
jigxis138yhkid99sey0fgw0,48,Adult_resposibility,NVEA,0.0,0.0
jigxis138yhkid99sey0fgw0,49,Financial_pressure,NVEA,0.0,0.0
jigxis138yhkid99sey0fgw0,50,Kept_secrets,NVEA,1.0,18.0
jigxis138yhkid99sey0fgw0,51,Looked_out_each_other,PN,0.0,0.0
jigxis138yhkid99sey0fgw0,52,Fam_strength,EN,0.0,0.0
jpqyjnpdamkaj8tg0psack89,1,Swore,PVA,1.0,16.0
jpqyjnpdamkaj8tg0psack89,2,Hurtful,PVA,1.0,16.0
jpqyjnpdamkaj8tg0psack89,3,Afraid,PVA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,4,Leave,PVA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,5,Closet,NVEA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,6,Pushed,PPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,7,Hit,PPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,8,Hit_med,PPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,9,Spank_open,PPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,10,Spanked_bare,PPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,11,Spanked_strap,PPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,12,Sex_comment,SexA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,13,Fondled,SexA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,14,Touch_them,SexA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,15,Push_sib,WSV,,
jpqyjnpdamkaj8tg0psack89,16,Hit_sib_med,WSV,,
jpqyjnpdamkaj8tg0psack89,17,Sex_comment_sib,WSV,,
jpqyjnpdamkaj8tg0psack89,18,Fondled_sib,WSV,,
jpqyjnpdamkaj8tg0psack89,19,o_fondled,SexA,1.0,1.0
jpqyjnpdamkaj8tg0psack89,20,o_intercourse,SexA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,21,Adults_push_m,WIPV,0.0,0.0
jpqyjnpdamkaj8tg0psack89,22,Adults_hit_m,WIPV,0.0,0.0
jpqyjnpdamkaj8tg0psack89,23,Adults_hit_med_m,WIPV,0.0,0.0
jpqyjnpdamkaj8tg0psack89,24,Adults_push_f,WIPV,0.0,0.0
jpqyjnpdamkaj8tg0psack89,25,Adults_hit_f,WIPV,0.0,0.0
jpqyjnpdamkaj8tg0psack89,26,peer_swore,PeerVA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,27,Peer_hurtful,PeerVA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,28,Peer_Rumors,PeerVA,1.0,10.0
jpqyjnpdamkaj8tg0psack89,29,Peer_Excluded,PeerVA,1.0,10.0
jpqyjnpdamkaj8tg0psack89,30,Peer_afraid,PeerVA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,31,Peer_threat_money,PeerPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,32,Peer_forced,PeerPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,33,Peer_pushed,PeerPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,34,Peer_hit,PeerPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,35,Peer_hit_med,PeerPhysA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,36,Peer_forced_sex,SexA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,37,Peer_sex_not_want,SexA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,38,M_unavail_poor,EN,1.0,18.0
jpqyjnpdamkaj8tg0psack89,39,F_unavail_poor,EN,1.0,18.0
jpqyjnpdamkaj8tg0psack89,40,P_diff_please,NVEA,1.0,18.0
jpqyjnpdamkaj8tg0psack89,41,P_no_time,NVEA,1.0,18.0
jpqyjnpdamkaj8tg0psack89,42,P_loved_you,EN,0.0,0.0
jpqyjnpdamkaj8tg0psack89,43,P_special,EN,0.0,0.0
jpqyjnpdamkaj8tg0psack89,44,P_protect,PN,0.0,0.0
jpqyjnpdamkaj8tg0psack89,45,P_ER,PN,0.0,0.0
jpqyjnpdamkaj8tg0psack89,46,No_food,PN,0.0,0.0
jpqyjnpdamkaj8tg0psack89,47,Dirty_clothes,PN,0.0,0.0
jpqyjnpdamkaj8tg0psack89,48,Adult_resposibility,NVEA,1.0,16.0
jpqyjnpdamkaj8tg0psack89,49,Financial_pressure,NVEA,0.0,0.0
jpqyjnpdamkaj8tg0psack89,50,Kept_secrets,NVEA,1.0,18.0
jpqyjnpdamkaj8tg0psack89,51,Looked_out_each_other,PN,1.0,18.0
jpqyjnpdamkaj8tg0psack89,52,Fam_strength,EN,1.0,18.0
jqrym1vxumiv1vc567hw707g,1,Swore,PVA,1.0,5.0
jqrym1vxumiv1vc567hw707g,2,Hurtful,PVA,1.0,6.0
jqrym1vxumiv1vc567hw707g,3,Afraid,PVA,0.0,0.0
jqrym1vxumiv1vc567hw707g,4,Leave,PVA,0.0,0.0
jqrym1vxumiv1vc567hw707g,5,Closet,NVEA,0.0,0.0
jqrym1vxumiv1vc567hw707g,6,Pushed,PPhysA,1.0,1.0
jqrym1vxumiv1vc567hw707g,7,Hit,PPhysA,1.0,1.0
jqrym1vxumiv1vc567hw707g,8,Hit_med,PPhysA,0.0,0.0
jqrym1vxumiv1vc567hw707g,9,Spank_open,PPhysA,1.0,3.0
jqrym1vxumiv1vc567hw707g,10,Spanked_bare,PPhysA,1.0,3.0
jqrym1vxumiv1vc567hw707g,11,Spanked_strap,PPhysA,0.0,0.0
jqrym1vxumiv1vc567hw707g,12,Sex_comment,SexA,0.0,0.0
jqrym1vxumiv1vc567hw707g,13,Fondled,SexA,1.0,1.0
jqrym1vxumiv1vc567hw707g,14,Touch_them,SexA,0.0,0.0
jqrym1vxumiv1vc567hw707g,15,Push_sib,WSV,,
jqrym1vxumiv1vc567hw707g,16,Hit_sib_med,WSV,,
jqrym1vxumiv1vc567hw707g,17,Sex_comment_sib,WSV,,
jqrym1vxumiv1vc567hw707g,18,Fondled_sib,WSV,,
jqrym1vxumiv1vc567hw707g,19,o_fondled,SexA,0.0,0.0
jqrym1vxumiv1vc567hw707g,20,o_intercourse,SexA,0.0,0.0
jqrym1vxumiv1vc567hw707g,21,Adults_push_m,WIPV,0.0,0.0
jqrym1vxumiv1vc567hw707g,22,Adults_hit_m,WIPV,0.0,0.0
jqrym1vxumiv1vc567hw707g,23,Adults_hit_med_m,WIPV,0.0,0.0
jqrym1vxumiv1vc567hw707g,24,Adults_push_f,WIPV,0.0,0.0
jqrym1vxumiv1vc567hw707g,25,Adults_hit_f,WIPV,0.0,0.0
jqrym1vxumiv1vc567hw707g,26,peer_swore,PeerVA,0.0,0.0
jqrym1vxumiv1vc567hw707g,27,Peer_hurtful,PeerVA,1.0,4.0
jqrym1vxumiv1vc567hw707g,28,Peer_Rumors,PeerVA,0.0,0.0
jqrym1vxumiv1vc567hw707g,29,Peer_Excluded,PeerVA,0.0,0.0
jqrym1vxumiv1vc567hw707g,30,Peer_afraid,PeerVA,0.0,0.0
jqrym1vxumiv1vc567hw707g,31,Peer_threat_money,PeerPhysA,0.0,0.0
jqrym1vxumiv1vc567hw707g,32,Peer_forced,PeerPhysA,0.0,0.0
jqrym1vxumiv1vc567hw707g,33,Peer_pushed,PeerPhysA,0.0,0.0
jqrym1vxumiv1vc567hw707g,34,Peer_hit,PeerPhysA,0.0,0.0
jqrym1vxumiv1vc567hw707g,35,Peer_hit_med,PeerPhysA,0.0,0.0
jqrym1vxumiv1vc567hw707g,36,Peer_forced_sex,SexA,0.0,0.0
jqrym1vxumiv1vc567hw707g,37,Peer_sex_not_want,SexA,0.0,0.0
jqrym1vxumiv1vc567hw707g,38,M_unavail_poor,EN,0.0,0.0
jqrym1vxumiv1vc567hw707g,39,F_unavail_poor,EN,0.0,0.0
jqrym1vxumiv1vc567hw707g,40,P_diff_please,NVEA,1.0,8.0
jqrym1vxumiv1vc567hw707g,41,P_no_time,NVEA,0.0,0.0
jqrym1vxumiv1vc567hw707g,42,P_loved_you,EN,0.0,3.0
jqrym1vxumiv1vc567hw707g,43,P_special,EN,0.0,4.0
jqrym1vxumiv1vc567hw707g,44,P_protect,PN,0.0,0.0
jqrym1vxumiv1vc567hw707g,45,P_ER,PN,0.0,0.0
jqrym1vxumiv1vc567hw707g,46,No_food,PN,1.0,2.0
