	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[383,1]	0.17	0.0038	0.27	-0.28	0.18	0.61	4989.0	11.0	1.0
theta[384,1]	0.61	0.0035	0.25	0.2	0.61	1.0	5077.0	11.0	1.0
theta[385,1]	-0.69	0.0049	0.36	-1.3	-0.67	-0.14	5217.0	12.0	1.0
theta[386,1]	-0.12	0.0039	0.29	-0.61	-0.11	0.34	5274.0	12.0	1.0
theta[387,1]	-1.4	0.0067	0.48	-2.3	-1.4	-0.7	5215.0	12.0	1.0
theta[388,1]	0.32	0.0034	0.27	-0.13	0.32	0.75	6126.0	14.0	1.0
theta[389,1]	-0.33	0.0042	0.3	-0.85	-0.31	0.15	5310.0	12.0	1.0
theta[390,1]	-0.7	0.0053	0.35	-1.3	-0.68	-0.17	4413.0	9.7	1.0
theta[391,1]	-0.6	0.0051	0.35	-1.2	-0.59	-0.06	4796.0	11.0	1.0
theta[392,1]	-0.0095	0.0038	0.28	-0.48	-0.0079	0.45	5388.0	12.0	1.0
theta[393,1]	-1.2	0.0063	0.45	-2.0	-1.2	-0.53	5204.0	11.0	1.0
theta[394,1]	0.52	0.0033	0.25	0.11	0.53	0.94	5874.0	13.0	1.0
theta[395,1]	-1.4	0.0067	0.46	-2.2	-1.3	-0.65	4819.0	11.0	1.0
theta[396,1]	-1.8	0.0081	0.56	-2.8	-1.8	-0.95	4731.0	10.0	1.0
theta[397,1]	-0.65	0.0051	0.36	-1.3	-0.63	-0.072	5060.0	11.0	1.0
theta[398,1]	-0.56	0.0047	0.33	-1.1	-0.55	-0.042	4929.0	11.0	1.0
theta[399,1]	-1.1	0.0067	0.43	-1.8	-1.1	-0.45	4105.0	9.1	1.0
theta[400,1]	1.3	0.0039	0.27	0.89	1.3	1.8	4982.0	11.0	1.0
theta[401,1]	0.68	0.0038	0.26	0.25	0.68	1.1	4934.0	11.0	1.0
theta[402,1]	1.2	0.0034	0.27	0.74	1.2	1.6	6265.0	14.0	1.0
theta[403,1]	0.15	0.0036	0.26	-0.29	0.15	0.56	5185.0	11.0	1.0
theta[404,1]	-0.92	0.0054	0.39	-1.6	-0.9	-0.32	5164.0	11.0	1.0
theta[405,1]	1.1	0.0039	0.27	0.62	1.1	1.5	4692.0	10.0	1.0
theta[406,1]	-2.1	0.0083	0.6	-3.1	-2.0	-1.1	5273.0	12.0	1.0
theta[407,1]	0.39	0.0034	0.25	-0.012	0.4	0.79	5296.0	12.0	1.0
theta[408,1]	-1.3	0.007	0.46	-2.1	-1.3	-0.6	4380.0	9.7	1.0
theta[409,1]	1.1	0.0037	0.27	0.66	1.1	1.5	5371.0	12.0	1.0
theta[410,1]	1.7	0.0037	0.28	1.2	1.7	2.2	5671.0	13.0	1.0
theta[411,1]	-1.1	0.006	0.41	-1.8	-1.0	-0.44	4679.0	10.0	1.0
theta[412,1]	1.2	0.0038	0.27	0.83	1.2	1.7	4947.0	11.0	1.0
theta[413,1]	-1.2	0.0065	0.43	-1.9	-1.1	-0.51	4470.0	9.9	1.0
theta[414,1]	-0.61	0.0044	0.33	-1.2	-0.59	-0.091	5609.0	12.0	1.0
theta[415,1]	-1.8	0.0085	0.55	-2.7	-1.7	-0.93	4139.0	9.1	1.0
theta[416,1]	-0.04	0.0041	0.28	-0.51	-0.035	0.4	4651.0	10.0	1.0
theta[417,1]	-0.56	0.0051	0.33	-1.1	-0.55	-0.04	4194.0	9.3	1.0
theta[418,1]	-1.1	0.0066	0.43	-1.9	-1.1	-0.48	4220.0	9.3	1.0
theta[419,1]	1.1	0.0039	0.26	0.67	1.1	1.5	4440.0	9.8	1.0
theta[420,1]	-2.0	0.0091	0.6	-3.1	-2.0	-1.1	4267.0	9.4	1.0
theta[421,1]	-0.3	0.0042	0.3	-0.81	-0.29	0.18	5221.0	12.0	1.0
theta[422,1]	0.33	0.0039	0.27	-0.1	0.33	0.77	4712.0	10.0	1.0
theta[423,1]	-1.2	0.0062	0.43	-1.9	-1.2	-0.54	4796.0	11.0	1.0
theta[424,1]	-0.14	0.004	0.29	-0.62	-0.13	0.32	5214.0	12.0	1.0
theta[425,1]	-0.6	0.0048	0.35	-1.2	-0.58	-0.062	5128.0	11.0	1.0
theta[426,1]	-0.13	0.004	0.29	-0.61	-0.12	0.34	5355.0	12.0	1.0
theta[427,1]	-0.93	0.0058	0.39	-1.6	-0.91	-0.33	4441.0	9.8	1.0
theta[428,1]	-0.46	0.0045	0.32	-1.0	-0.45	0.038	4915.0	11.0	1.0
theta[429,1]	0.15	0.0038	0.28	-0.33	0.16	0.61	5448.0	12.0	1.0
theta[430,1]	0.79	0.0036	0.26	0.37	0.79	1.2	5248.0	12.0	1.0
theta[431,1]	-0.48	0.0047	0.33	-1.0	-0.47	0.059	5032.0	11.0	1.0
theta[432,1]	0.52	0.0035	0.25	0.1	0.52	0.93	5243.0	12.0	1.0
theta[433,1]	-0.55	0.0046	0.32	-1.1	-0.54	-0.044	5028.0	11.0	1.0
theta[434,1]	-0.14	0.004	0.3	-0.64	-0.13	0.34	5434.0	12.0	1.0
theta[435,1]	-1.5	0.0072	0.49	-2.3	-1.5	-0.73	4667.0	10.0	1.0
theta[436,1]	-1.3	0.0073	0.45	-2.1	-1.2	-0.6	3854.0	8.5	1.0
theta[437,1]	-1.8	0.0083	0.55	-2.7	-1.7	-0.94	4427.0	9.8	1.0
theta[438,1]	-0.22	0.004	0.3	-0.74	-0.21	0.24	5450.0	12.0	1.0
theta[439,1]	-1.2	0.0061	0.43	-2.0	-1.2	-0.54	5039.0	11.0	1.0
theta[440,1]	1.2	0.0037	0.26	0.79	1.2	1.6	4865.0	11.0	1.0
theta[441,1]	-0.15	0.0041	0.28	-0.63	-0.14	0.3	4865.0	11.0	1.0
theta[442,1]	-0.86	0.0057	0.39	-1.5	-0.83	-0.27	4554.0	10.0	1.0
theta[443,1]	-0.96	0.0055	0.39	-1.6	-0.93	-0.35	5146.0	11.0	1.0
theta[444,1]	0.44	0.0034	0.26	-0.004	0.44	0.87	5967.0	13.0	1.0
theta[445,1]	0.21	0.0036	0.26	-0.21	0.21	0.64	5132.0	11.0	1.0
theta[446,1]	-1.1	0.006	0.41	-1.8	-1.1	-0.46	4698.0	10.0	1.0
theta[447,1]	-0.75	0.0047	0.35	-1.4	-0.74	-0.2	5716.0	13.0	1.0
theta[448,1]	-0.94	0.0057	0.38	-1.6	-0.91	-0.35	4554.0	10.0	1.0
theta[449,1]	-0.29	0.0044	0.3	-0.79	-0.28	0.17	4553.0	10.0	1.0
theta[450,1]	1.4	0.0037	0.28	0.95	1.4	1.9	5471.0	12.0	1.0
theta[451,1]	1.1	0.004	0.27	0.67	1.1	1.6	4697.0	10.0	1.0
theta[452,1]	1.1	0.0037	0.26	0.65	1.1	1.5	4951.0	11.0	1.0
theta[453,1]	0.28	0.0038	0.26	-0.15	0.29	0.71	4744.0	10.0	1.0
theta[454,1]	0.11	0.0039	0.27	-0.34	0.11	0.56	4823.0	11.0	1.0
theta[455,1]	1.6	0.0038	0.29	1.2	1.6	2.1	5553.0	12.0	1.0
theta[456,1]	-0.41	0.0044	0.32	-0.97	-0.39	0.089	5247.0	12.0	1.0
theta[457,1]	-0.18	0.0042	0.29	-0.68	-0.17	0.28	4959.0	11.0	1.0
theta[458,1]	0.59	0.0038	0.26	0.17	0.59	1.0	4778.0	11.0	1.0
theta[459,1]	0.6	0.0035	0.25	0.18	0.59	1.0	5326.0	12.0	1.0
theta[460,1]	0.27	0.0036	0.26	-0.16	0.27	0.7	5369.0	12.0	1.0
theta[461,1]	0.83	0.0035	0.27	0.4	0.83	1.3	5749.0	13.0	1.0
theta[462,1]	-0.53	0.0046	0.33	-1.1	-0.51	-0.01	4981.0	11.0	1.0
theta[463,1]	0.23	0.0036	0.26	-0.21	0.23	0.67	5493.0	12.0	1.0
theta[464,1]	-0.79	0.0051	0.36	-1.4	-0.78	-0.22	5198.0	11.0	1.0
theta[465,1]	0.96	0.0038	0.26	0.55	0.96	1.4	4666.0	10.0	1.0
theta[466,1]	-0.06	0.0039	0.28	-0.52	-0.049	0.37	5102.0	11.0	1.0
theta[467,1]	1.1	0.0038	0.27	0.64	1.1	1.5	5159.0	11.0	1.0
theta[468,1]	-0.7	0.0052	0.35	-1.3	-0.69	-0.16	4622.0	10.0	1.0
theta[469,1]	-0.52	0.0047	0.33	-1.1	-0.5	-0.0029	4965.0	11.0	1.0
theta[470,1]	-0.24	0.0041	0.29	-0.72	-0.23	0.22	4904.0	11.0	1.0
theta[471,1]	-1.7	0.0081	0.54	-2.7	-1.7	-0.91	4513.0	10.0	1.0
theta[472,1]	-0.43	0.0048	0.32	-0.98	-0.42	0.069	4311.0	9.5	1.0
theta[473,1]	-0.19	0.0045	0.29	-0.69	-0.18	0.28	4164.0	9.2	1.0
theta[474,1]	-0.51	0.005	0.33	-1.1	-0.5	0.011	4353.0	9.6	1.0
theta[475,1]	0.34	0.0035	0.27	-0.11	0.34	0.79	6076.0	13.0	1.0
theta[476,1]	-0.74	0.0049	0.35	-1.3	-0.73	-0.19	5103.0	11.0	1.0
theta[477,1]	-0.18	0.0043	0.29	-0.68	-0.17	0.29	4503.0	9.9	1.0
theta[478,1]	0.94	0.0038	0.26	0.52	0.94	1.4	4714.0	10.0	1.0
theta[479,1]	0.13	0.0035	0.27	-0.31	0.14	0.56	5744.0	13.0	1.0
theta[480,1]	-1.3	0.0066	0.44	-2.1	-1.3	-0.59	4566.0	10.0	1.0
theta[481,1]	-1.7	0.008	0.54	-2.6	-1.7	-0.88	4579.0	10.0	1.0
theta[482,1]	0.7	0.0036	0.26	0.27	0.7	1.1	5218.0	12.0	1.0
theta[483,1]	0.11	0.0038	0.27	-0.35	0.12	0.55	4960.0	11.0	1.0
theta[484,1]	-1.5	0.0064	0.48	-2.3	-1.4	-0.72	5675.0	13.0	1.0
theta[485,1]	-1.5	0.0075	0.49	-2.4	-1.5	-0.75	4304.0	9.5	1.0
theta[486,1]	1.1	0.0035	0.27	0.7	1.1	1.6	5690.0	13.0	1.0
theta[487,1]	-0.55	0.0051	0.34	-1.1	-0.53	-0.019	4536.0	10.0	1.0
theta[488,1]	0.71	0.0033	0.25	0.31	0.71	1.1	5656.0	12.0	1.0
theta[489,1]	0.46	0.0034	0.25	0.035	0.46	0.88	5458.0	12.0	1.0
theta[490,1]	-0.97	0.006	0.4	-1.7	-0.95	-0.36	4448.0	9.8	1.0
theta[491,1]	0.73	0.0035	0.25	0.32	0.73	1.1	5445.0	12.0	1.0
theta[492,1]	-0.057	0.0038	0.28	-0.52	-0.054	0.39	5335.0	12.0	1.0
theta[493,1]	-1.8	0.0077	0.55	-2.8	-1.8	-0.97	5255.0	12.0	1.0
theta[494,1]	1.5	0.0038	0.28	1.0	1.5	1.9	5354.0	12.0	1.0
theta[495,1]	-1.5	0.0071	0.49	-2.4	-1.5	-0.74	4862.0	11.0	1.0
theta[496,1]	-1.6	0.007	0.5	-2.4	-1.5	-0.81	5149.0	11.0	1.0
theta[497,1]	-0.035	0.0037	0.27	-0.5	-0.031	0.4	5440.0	12.0	1.0
theta[498,1]	0.79	0.0039	0.27	0.35	0.79	1.2	4599.0	10.0	1.0
theta[499,1]	-0.34	0.0041	0.31	-0.85	-0.33	0.14	5563.0	12.0	1.0
theta[500,1]	0.39	0.0034	0.26	-0.043	0.39	0.82	5918.0	13.0	1.0
theta[501,1]	-0.034	0.0037	0.28	-0.5	-0.026	0.4	5760.0	13.0	1.0
theta[502,1]	-0.76	0.0058	0.39	-1.4	-0.74	-0.15	4407.0	9.7	1.0
theta[503,1]	-1.2	0.0063	0.44	-2.0	-1.2	-0.55	4860.0	11.0	1.0
theta[504,1]	-0.76	0.0055	0.37	-1.4	-0.74	-0.18	4532.0	10.0	1.0
theta[505,1]	-1.8	0.0079	0.55	-2.7	-1.7	-0.92	4888.0	11.0	1.0
theta[506,1]	-0.75	0.0048	0.36	-1.4	-0.73	-0.18	5767.0	13.0	1.0
theta[507,1]	-0.15	0.0038	0.28	-0.63	-0.14	0.3	5695.0	13.0	1.0
theta[508,1]	0.61	0.0036	0.25	0.21	0.61	1.0	4669.0	10.0	1.0
theta[509,1]	-0.34	0.0044	0.3	-0.86	-0.33	0.15	4721.0	10.0	1.0
theta[510,1]	0.43	0.0035	0.26	-0.0014	0.43	0.84	5362.0	12.0	1.0
theta[511,1]	0.71	0.0037	0.27	0.27	0.71	1.1	5139.0	11.0	1.0
theta[512,1]	0.59	0.0037	0.26	0.16	0.59	1.0	4990.0	11.0	1.0
theta[513,1]	-0.23	0.0044	0.29	-0.72	-0.22	0.24	4352.0	9.6	1.0
theta[514,1]	0.66	0.0035	0.26	0.23	0.66	1.1	5409.0	12.0	1.0
theta[515,1]	0.75	0.0036	0.25	0.34	0.75	1.2	4868.0	11.0	1.0
theta[516,1]	-0.77	0.0056	0.37	-1.4	-0.75	-0.2	4280.0	9.4	1.0
theta[517,1]	1.3	0.0037	0.26	0.88	1.3	1.7	4903.0	11.0	1.0
theta[518,1]	-0.47	0.0044	0.33	-1.1	-0.46	0.039	5683.0	13.0	1.0
theta[519,1]	0.36	0.0036	0.27	-0.083	0.36	0.8	5301.0	12.0	1.0
theta[520,1]	0.26	0.0036	0.26	-0.19	0.26	0.69	5360.0	12.0	1.0
theta[521,1]	0.45	0.0034	0.25	0.043	0.45	0.85	5319.0	12.0	1.0
theta[522,1]	-0.26	0.0041	0.29	-0.74	-0.25	0.2	5194.0	11.0	1.0
theta[523,1]	0.61	0.0035	0.25	0.2	0.61	1.0	5066.0	11.0	1.0
theta[524,1]	-1.2	0.0067	0.45	-2.0	-1.2	-0.55	4579.0	10.0	1.0
theta[525,1]	-0.58	0.0047	0.33	-1.2	-0.56	-0.067	4948.0	11.0	1.0
theta[526,1]	1.8	0.0041	0.28	1.4	1.8	2.3	4859.0	11.0	1.0
theta[527,1]	-1.5	0.0074	0.49	-2.4	-1.4	-0.73	4469.0	9.9	1.0
theta[528,1]	0.56	0.0036	0.26	0.12	0.56	0.98	5203.0	11.0	1.0
theta[529,1]	-0.26	0.0041	0.3	-0.78	-0.24	0.21	5486.0	12.0	1.0
theta[530,1]	1.5	0.0037	0.28	1.0	1.5	2.0	5635.0	12.0	1.0
theta[531,1]	0.24	0.0038	0.27	-0.21	0.24	0.67	5082.0	11.0	1.0
theta[532,1]	-2.1	0.0093	0.6	-3.1	-2.0	-1.1	4147.0	9.2	1.0
theta[533,1]	-0.08	0.0036	0.27	-0.55	-0.074	0.34	5673.0	13.0	1.0
theta[534,1]	-0.3	0.0045	0.3	-0.81	-0.29	0.16	4438.0	9.8	1.0
theta[535,1]	-0.53	0.0051	0.33	-1.1	-0.51	-0.0045	4339.0	9.6	1.0
theta[536,1]	0.12	0.0038	0.28	-0.34	0.12	0.57	5131.0	11.0	1.0
theta[537,1]	0.55	0.0036	0.26	0.13	0.56	0.97	5080.0	11.0	1.0
theta[538,1]	0.42	0.0039	0.26	-0.0054	0.42	0.84	4445.0	9.8	1.0
theta[539,1]	0.2	0.004	0.27	-0.24	0.2	0.64	4388.0	9.7	1.0
theta[540,1]	0.041	0.0037	0.28	-0.43	0.047	0.48	5624.0	12.0	1.0
theta[541,1]	0.027	0.0038	0.27	-0.43	0.037	0.47	5076.0	11.0	1.0
theta[542,1]	-0.78	0.0054	0.37	-1.4	-0.77	-0.21	4686.0	10.0	1.0
theta[543,1]	-0.4	0.0046	0.31	-0.92	-0.4	0.098	4616.0	10.0	1.0
theta[544,1]	-0.83	0.0054	0.37	-1.5	-0.81	-0.26	4722.0	10.0	1.0
theta[545,1]	-0.65	0.0053	0.35	-1.3	-0.63	-0.11	4176.0	9.2	1.0
theta[546,1]	0.076	0.0037	0.26	-0.37	0.08	0.5	5006.0	11.0	1.0
theta[547,1]	-0.28	0.0042	0.29	-0.77	-0.27	0.19	4998.0	11.0	1.0
theta[548,1]	-0.072	0.0038	0.27	-0.52	-0.07	0.37	5016.0	11.0	1.0
theta[549,1]	-0.083	0.0038	0.28	-0.55	-0.08	0.38	5380.0	12.0	1.0
theta[550,1]	-0.72	0.0051	0.35	-1.3	-0.7	-0.18	4884.0	11.0	1.0
theta[551,1]	0.13	0.0036	0.26	-0.31	0.12	0.54	5161.0	11.0	1.0
theta[552,1]	0.88	0.0037	0.27	0.45	0.88	1.3	5273.0	12.0	1.0
theta[553,1]	-0.76	0.0055	0.37	-1.4	-0.74	-0.19	4489.0	9.9	1.0
theta[554,1]	1.5	0.0042	0.29	1.0	1.5	2.0	4749.0	10.0	1.0
theta[555,1]	-0.75	0.0055	0.36	-1.4	-0.73	-0.19	4178.0	9.2	1.0
theta[556,1]	0.38	0.0035	0.26	-0.053	0.38	0.8	5790.0	13.0	1.0
theta[557,1]	0.43	0.0037	0.27	-0.027	0.43	0.86	5271.0	12.0	1.0
theta[558,1]	0.14	0.0036	0.26	-0.3	0.14	0.56	5537.0	12.0	1.0
theta[559,1]	-1.8	0.0085	0.57	-2.8	-1.8	-0.96	4459.0	9.8	1.0
theta[560,1]	0.31	0.0036	0.26	-0.12	0.31	0.72	5271.0	12.0	1.0
theta[561,1]	-1.8	0.0091	0.56	-2.8	-1.8	-1.0	3808.0	8.4	1.0
theta[562,1]	-0.79	0.0051	0.37	-1.4	-0.78	-0.23	5251.0	12.0	1.0
theta[563,1]	-0.082	0.0042	0.28	-0.56	-0.072	0.37	4649.0	10.0	1.0
theta[564,1]	-0.93	0.0057	0.4	-1.6	-0.91	-0.33	4924.0	11.0	1.0
