name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[9,147]	-0.366	0.0104	0.805	-1.78	-0.315	0.859	5994.0	0.644	1.0
theta[10,147]	-0.356	0.0115	0.799	-1.78	-0.31	0.828	4858.0	0.522	1.0
theta[11,147]	-0.337	0.0404	0.908	-1.82	-0.341	1.15	505.0	0.0543	1.01
theta[1,148]	-0.127	0.00501	0.342	-0.71	-0.117	0.415	4667.0	0.501	1.0
theta[2,148]	-0.168	0.0116	0.951	-1.78	-0.129	1.34	6718.0	0.721	0.999
theta[3,148]	0.371	0.0128	0.687	-0.778	0.386	1.49	2885.0	0.31	1.0
theta[4,148]	-0.101	0.0114	0.913	-1.66	-0.0795	1.34	6364.0	0.683	1.0
theta[5,148]	0.888	0.0103	0.618	-0.101	0.883	1.92	3589.0	0.385	1.0
theta[6,148]	-0.505	0.0109	0.836	-1.94	-0.485	0.842	5828.0	0.626	1.0
theta[7,148]	0.588	0.0079	0.583	-0.429	0.623	1.46	5444.0	0.585	1.0
theta[8,148]	-0.378	0.00562	0.439	-1.1	-0.383	0.345	6098.0	0.655	1.0
theta[9,148]	-0.208	0.0115	0.852	-1.68	-0.147	1.09	5499.0	0.59	1.0
theta[10,148]	-0.222	0.011	0.92	-1.82	-0.182	1.23	6953.0	0.747	0.999
theta[11,148]	0.683	0.157	1.01	-1.1	0.781	2.19	41.5	0.00445	1.04
theta[1,149]	1.57	0.00426	0.273	1.13	1.58	2.02	4100.0	0.44	1.0
theta[2,149]	-0.545	0.0109	0.837	-1.98	-0.506	0.776	5922.0	0.636	1.0
theta[3,149]	-0.784	0.0102	0.67	-1.9	-0.783	0.301	4335.0	0.465	1.0
theta[4,149]	-0.511	0.0107	0.802	-1.89	-0.466	0.721	5579.0	0.599	1.0
theta[5,149]	0.051	0.00982	0.65	-0.968	0.0273	1.15	4379.0	0.47	1.0
theta[6,149]	0.257	0.0118	0.882	-1.16	0.242	1.73	5632.0	0.605	1.0
theta[7,149]	-0.526	0.00865	0.605	-1.61	-0.488	0.415	4891.0	0.525	1.0
theta[8,149]	0.781	0.00928	0.768	-0.441	0.735	2.1	6846.0	0.735	1.0
theta[9,149]	-0.0694	0.0088	0.592	-1.14	-0.00145	0.772	4534.0	0.487	1.0
theta[10,149]	1.05	0.00646	0.499	0.23	1.05	1.89	5972.0	0.641	1.0
theta[11,149]	-0.716	0.126	0.958	-2.26	-0.763	0.921	57.5	0.00618	1.03
theta[1,150]	-0.928	0.00652	0.485	-1.77	-0.896	-0.178	5540.0	0.595	1.0
theta[2,150]	-0.125	0.0106	0.94	-1.74	-0.0922	1.37	7913.0	0.85	0.999
theta[3,150]	1.73	0.00877	0.709	0.569	1.72	2.95	6534.0	0.702	0.999
theta[4,150]	-0.0645	0.0107	0.962	-1.66	-0.0564	1.47	8015.0	0.861	0.999
theta[5,150]	-0.781	0.01	0.704	-2.06	-0.724	0.281	4909.0	0.527	1.0
theta[6,150]	-0.111	0.0123	0.944	-1.68	-0.106	1.42	5872.0	0.63	0.999
theta[7,150]	-0.179	0.0112	0.819	-1.64	-0.121	1.08	5330.0	0.572	1.0
theta[8,150]	-0.98	0.00939	0.671	-2.19	-0.933	0.0146	5102.0	0.548	1.0
theta[9,150]	-0.137	0.0123	0.911	-1.73	-0.0915	1.26	5516.0	0.592	1.0
theta[10,150]	-0.0838	0.0101	0.924	-1.63	-0.0676	1.37	8347.0	0.896	1.0
theta[11,150]	-0.0391	0.0114	0.974	-1.64	-0.0328	1.54	7340.0	0.788	1.0
theta[1,151]	-0.176	0.00537	0.356	-0.773	-0.164	0.378	4380.0	0.47	1.0
theta[2,151]	-0.16	0.0107	0.89	-1.64	-0.151	1.26	6880.0	0.739	1.0
theta[3,151]	-0.61	0.00996	0.783	-1.93	-0.586	0.624	6188.0	0.664	0.999
theta[4,151]	-0.102	0.0113	0.958	-1.71	-0.0718	1.41	7180.0	0.771	1.0
theta[5,151]	-1.01	0.00887	0.636	-2.17	-0.938	-0.0864	5139.0	0.552	1.0
theta[6,151]	0.486	0.0135	0.813	-0.839	0.484	1.84	3609.0	0.388	1.0
theta[7,151]	0.521	0.00823	0.595	-0.536	0.563	1.44	5235.0	0.562	1.0
theta[8,151]	0.916	0.00816	0.627	-0.0435	0.872	2.03	5893.0	0.633	1.0
theta[9,151]	-0.298	0.0112	0.873	-1.83	-0.231	1.03	6040.0	0.649	1.0
theta[10,151]	-0.111	0.0118	0.915	-1.66	-0.0541	1.35	5969.0	0.641	1.0
theta[11,151]	0.0131	0.0117	1.0	-1.65	0.034	1.67	7382.0	0.793	1.0
theta[1,152]	0.41	0.00455	0.294	-0.0919	0.416	0.881	4172.0	0.448	1.0
theta[2,152]	-0.278	0.0107	0.921	-1.86	-0.245	1.19	7387.0	0.793	1.0
theta[3,152]	-0.218	0.00995	0.675	-1.34	-0.202	0.876	4605.0	0.494	1.0
theta[4,152]	-0.168	0.0108	0.882	-1.65	-0.139	1.22	6700.0	0.719	0.999
theta[5,152]	-1.06	0.00732	0.55	-2.0	-1.05	-0.201	5639.0	0.605	1.0
theta[6,152]	-0.0672	0.0125	0.743	-1.31	-0.0692	1.16	3523.0	0.378	1.0
theta[7,152]	0.877	0.00653	0.468	0.0699	0.884	1.62	5135.0	0.551	1.0
theta[8,152]	0.99	0.00956	0.714	-0.117	0.95	2.22	5579.0	0.599	1.0
theta[9,152]	-0.439	0.0121	0.852	-1.93	-0.382	0.834	4948.0	0.531	1.0
theta[10,152]	-0.254	0.01	0.809	-1.65	-0.217	1.01	6542.0	0.702	1.0
theta[11,152]	-0.259	0.0277	0.942	-1.85	-0.249	1.29	1160.0	0.125	1.01
theta[1,153]	0.984	0.00427	0.275	0.541	0.978	1.45	4145.0	0.445	0.999
theta[2,153]	-0.176	0.0115	0.869	-1.69	-0.115	1.17	5713.0	0.613	1.0
theta[3,153]	-0.437	0.0109	0.678	-1.57	-0.433	0.68	3872.0	0.416	1.0
theta[4,153]	-0.375	0.0106	0.863	-1.89	-0.345	0.993	6598.0	0.708	0.999
theta[5,153]	1.18	0.00893	0.684	0.104	1.15	2.38	5868.0	0.63	0.999
theta[6,153]	0.328	0.0104	0.796	-0.905	0.287	1.69	5885.0	0.632	1.0
theta[7,153]	-0.767	0.00886	0.73	-2.03	-0.725	0.35	6788.0	0.729	1.0
theta[8,153]	-0.0714	0.00799	0.574	-0.95	-0.11	0.948	5169.0	0.555	1.0
theta[9,153]	-0.397	0.0103	0.773	-1.76	-0.348	0.766	5627.0	0.604	1.0
theta[10,153]	-0.599	0.0103	0.769	-1.93	-0.541	0.589	5534.0	0.594	1.0
theta[11,153]	-0.463	0.0629	0.901	-1.92	-0.499	1.08	205.0	0.022	1.02
theta[1,154]	-1.69	0.0098	0.661	-2.84	-1.65	-0.67	4547.0	0.488	1.0
theta[2,154]	-0.0586	0.0113	0.958	-1.66	-0.0319	1.45	7159.0	0.769	0.999
theta[3,154]	-0.209	0.0109	0.901	-1.73	-0.172	1.23	6777.0	0.728	0.999
theta[4,154]	-0.0549	0.0112	0.964	-1.64	-0.0609	1.53	7403.0	0.795	1.0
theta[5,154]	-0.55	0.0113	0.764	-1.91	-0.49	0.58	4546.0	0.488	0.999
theta[6,154]	-0.0179	0.0112	0.962	-1.6	0.00144	1.5	7405.0	0.795	0.999
theta[7,154]	-0.0873	0.0114	0.888	-1.63	-0.0504	1.29	6090.0	0.654	1.0
theta[8,154]	-0.73	0.0104	0.736	-2.05	-0.665	0.398	5060.0	0.543	1.0
theta[9,154]	-0.0743	0.0121	0.956	-1.68	-0.0375	1.42	6218.0	0.668	0.999
theta[10,154]	-0.0266	0.0113	0.987	-1.67	-0.0269	1.58	7567.0	0.813	0.999
theta[11,154]	-0.0219	0.0118	0.957	-1.59	-0.0341	1.56	6534.0	0.702	0.999
theta[1,155]	-1.38	0.00831	0.589	-2.4	-1.34	-0.481	5024.0	0.539	1.0
theta[2,155]	-0.0698	0.0114	0.955	-1.62	-0.0597	1.49	7035.0	0.755	1.0
theta[3,155]	-0.3	0.011	0.869	-1.75	-0.257	1.08	6234.0	0.669	1.0
theta[4,155]	-0.0534	0.0118	0.985	-1.67	-0.0643	1.56	6916.0	0.743	1.0
theta[5,155]	-0.608	0.00918	0.705	-1.86	-0.546	0.443	5891.0	0.633	1.0
theta[6,155]	-0.051	0.0114	0.969	-1.67	-0.0347	1.54	7185.0	0.772	1.0
theta[7,155]	-0.249	0.0103	0.865	-1.72	-0.188	1.06	7111.0	0.764	1.0
theta[8,155]	-0.0352	0.00713	0.537	-0.917	-0.035	0.84	5677.0	0.61	0.999
theta[9,155]	-0.0874	0.0111	0.92	-1.67	-0.0412	1.36	6832.0	0.734	1.0
theta[10,155]	-0.0218	0.0113	0.969	-1.64	-0.0106	1.55	7396.0	0.794	0.999
theta[11,155]	-0.0353	0.0111	0.964	-1.62	-0.0215	1.53	7501.0	0.805	1.0
theta[1,156]	0.476	0.00431	0.292	-0.00467	0.485	0.961	4588.0	0.493	1.0
theta[2,156]	-0.223	0.0104	0.896	-1.72	-0.184	1.19	7480.0	0.803	1.0
theta[3,156]	-0.93	0.00971	0.764	-2.25	-0.908	0.252	6195.0	0.665	1.0
theta[4,156]	-0.189	0.0115	0.89	-1.76	-0.145	1.18	5983.0	0.642	1.0
theta[5,156]	1.24	0.00878	0.694	0.161	1.21	2.41	6237.0	0.67	0.999
theta[6,156]	0.787	0.0103	0.795	-0.493	0.765	2.16	5943.0	0.638	1.0
theta[7,156]	0.275	0.00717	0.58	-0.735	0.308	1.16	6546.0	0.703	1.0
theta[8,156]	1.07	0.00903	0.735	-0.0841	1.04	2.32	6616.0	0.71	0.999
theta[9,156]	-0.326	0.011	0.823	-1.79	-0.247	0.896	5638.0	0.605	1.0
theta[10,156]	-0.334	0.0107	0.815	-1.81	-0.287	0.934	5774.0	0.62	1.0
theta[11,156]	-0.0301	0.0119	0.984	-1.65	-0.0174	1.57	6859.0	0.737	1.0
theta[1,157]	-1.28	0.00839	0.564	-2.27	-1.24	-0.416	4522.0	0.486	1.0
theta[2,157]	-0.0463	0.0111	0.961	-1.66	-0.033	1.51	7477.0	0.803	0.999
theta[3,157]	-0.313	0.011	0.891	-1.84	-0.285	1.08	6534.0	0.702	1.0
theta[4,157]	-0.0111	0.0114	0.981	-1.64	-0.0061	1.59	7356.0	0.79	0.999
theta[5,157]	-0.628	0.0107	0.707	-1.86	-0.573	0.425	4348.0	0.467	1.0
theta[6,157]	-0.132	0.0112	0.942	-1.69	-0.12	1.37	7113.0	0.764	0.999
theta[7,157]	-0.422	0.0106	0.866	-1.91	-0.373	0.974	6627.0	0.712	0.999
theta[8,157]	1.02	0.00836	0.564	0.13	0.994	2.0	4556.0	0.489	1.0
theta[9,157]	-0.147	0.0107	0.902	-1.68	-0.118	1.31	7100.0	0.762	1.0
theta[10,157]	0.0251	0.0123	0.97	-1.59	0.0228	1.59	6185.0	0.664	1.0
theta[11,157]	-0.0155	0.0112	0.977	-1.69	0.0172	1.54	7608.0	0.817	1.0
theta[1,158]	-0.139	0.005	0.329	-0.696	-0.128	0.384	4336.0	0.466	1.0
theta[2,158]	-0.103	0.0106	0.905	-1.63	-0.0757	1.33	7322.0	0.786	1.0
theta[3,158]	-0.625	0.0103	0.801	-1.98	-0.599	0.618	6072.0	0.652	1.0
theta[4,158]	-0.145	0.0114	0.92	-1.7	-0.127	1.33	6475.0	0.695	1.0
theta[5,158]	0.147	0.00712	0.52	-0.677	0.126	1.04	5326.0	0.572	1.0
theta[6,158]	0.456	0.0136	0.787	-0.88	0.455	1.74	3338.0	0.358	0.999
theta[7,158]	0.567	0.00863	0.586	-0.465	0.6	1.44	4617.0	0.496	1.0
theta[8,158]	-0.0974	0.00582	0.464	-0.844	-0.106	0.677	6374.0	0.684	1.0
theta[9,158]	-0.224	0.011	0.853	-1.69	-0.173	1.08	6046.0	0.649	1.0
theta[10,158]	-0.165	0.0117	0.897	-1.69	-0.127	1.25	5874.0	0.631	0.999
theta[11,158]	-0.183	0.0172	0.971	-1.77	-0.175	1.38	3175.0	0.341	1.0
theta[1,159]	0.967	0.00468	0.275	0.511	0.971	1.42	3467.0	0.372	1.0
theta[2,159]	-0.201	0.0105	0.853	-1.65	-0.173	1.16	6585.0	0.707	1.0
theta[3,159]	0.768	0.0106	0.79	-0.454	0.723	2.18	5589.0	0.6	1.0
theta[4,159]	-0.317	0.0108	0.875	-1.83	-0.286	1.07	6535.0	0.702	1.0
theta[5,159]	0.903	0.00913	0.694	-0.164	0.87	2.08	5781.0	0.621	1.0
theta[6,159]	0.649	0.0115	0.844	-0.663	0.618	2.12	5425.0	0.583	1.0
theta[7,159]	0.133	0.00752	0.557	-0.821	0.158	0.986	5490.0	0.589	1.0
theta[8,159]	-0.0903	0.00725	0.56	-0.94	-0.132	0.909	5964.0	0.64	1.0
theta[9,159]	-0.00132	0.00991	0.685	-1.28	0.0754	0.964	4784.0	0.514	1.0
theta[10,159]	0.152	0.00944	0.645	-0.998	0.2	1.14	4658.0	0.5	1.0
theta[11,159]	-0.46	0.0783	0.932	-1.98	-0.492	1.13	142.0	0.0152	1.02
theta[1,160]	1.05	0.00418	0.272	0.604	1.05	1.49	4219.0	0.453	1.0
theta[2,160]	-0.155	0.0102	0.837	-1.57	-0.133	1.18	6777.0	0.728	1.0
theta[3,160]	0.741	0.00944	0.722	-0.385	0.712	1.98	5850.0	0.628	1.0
theta[4,160]	-0.325	0.0117	0.834	-1.73	-0.283	0.998	5094.0	0.547	1.0
theta[5,160]	1.14	0.00962	0.711	0.00207	1.11	2.33	5457.0	0.586	1.0
theta[6,160]	-0.827	0.0117	0.775	-2.08	-0.845	0.46	4351.0	0.467	1.0
theta[7,160]	-0.79	0.0091	0.711	-2.02	-0.759	0.288	6109.0	0.656	1.0
theta[8,160]	-0.0204	0.00773	0.576	-0.89	-0.0588	0.982	5553.0	0.596	0.999
theta[9,160]	-0.397	0.0116	0.76	-1.76	-0.336	0.743	4268.0	0.458	1.0
theta[10,160]	1.48	0.00682	0.5	0.669	1.46	2.31	5378.0	0.577	0.999
theta[11,160]	0.256	0.0393	0.92	-1.28	0.264	1.76	547.0	0.0588	1.01
theta[1,161]	0.503	0.00492	0.281	0.0194	0.511	0.952	3259.0	0.35	0.999
theta[2,161]	-0.249	0.0109	0.887	-1.78	-0.236	1.13	6599.0	0.709	1.0
theta[3,161]	1.09	0.0093	0.709	-0.00865	1.07	2.31	5815.0	0.624	1.0
theta[4,161]	-0.192	0.0106	0.899	-1.72	-0.154	1.21	7210.0	0.774	0.999
theta[5,161]	0.358	0.00969	0.588	-0.566	0.343	1.33	3679.0	0.395	1.0
theta[6,161]	0.676	0.00951	0.789	-0.605	0.652	2.0	6881.0	0.739	0.999
theta[7,161]	-0.211	0.00903	0.683	-1.44	-0.17	0.832	5717.0	0.614	0.999
theta[8,161]	0.672	0.00881	0.655	-0.33	0.642	1.8	5537.0	0.595	0.999
theta[9,161]	0.651	0.0087	0.536	-0.338	0.715	1.39	3801.0	0.408	1.0
theta[10,161]	-0.355	0.0113	0.835	-1.81	-0.298	0.944	5481.0	0.589	1.0
theta[11,161]	-0.302	0.0218	0.916	-1.73	-0.312	1.22	1766.0	0.19	1.0
theta[1,162]	-0.403	0.00622	0.417	-1.12	-0.375	0.235	4489.0	0.482	0.999
theta[2,162]	-0.139	0.0111	0.923	-1.73	-0.121	1.36	6899.0	0.741	1.0
theta[3,162]	-0.526	0.00986	0.801	-1.89	-0.497	0.718	6601.0	0.709	1.0
theta[4,162]	-0.0843	0.0109	0.945	-1.68	-0.0658	1.42	7463.0	0.801	1.0
theta[5,162]	-0.917	0.00918	0.64	-2.05	-0.864	0.0388	4862.0	0.522	1.0
theta[6,162]	-0.338	0.0104	0.89	-1.79	-0.333	1.11	7306.0	0.785	0.999
theta[7,162]	1.57	0.00637	0.48	0.775	1.57	2.36	5692.0	0.611	1.0
theta[8,162]	0.643	0.00738	0.556	-0.219	0.615	1.64	5664.0	0.608	0.999
theta[9,162]	-0.309	0.011	0.899	-1.85	-0.279	1.11	6630.0	0.712	1.0
theta[10,162]	-0.0442	0.0107	0.911	-1.59	-0.0125	1.39	7240.0	0.777	0.999
theta[11,162]	-0.006	0.0111	0.954	-1.57	-0.015	1.55	7345.0	0.789	0.999
theta[1,163]	-0.175	0.00548	0.354	-0.8	-0.156	0.379	4180.0	0.449	1.0
theta[2,163]	-0.139	0.0109	0.94	-1.72	-0.117	1.33	7473.0	0.802	1.0
theta[3,163]	-0.658	0.00962	0.773	-2.0	-0.636	0.554	6457.0	0.693	1.0
theta[4,163]	-0.0967	0.0118	0.953	-1.7	-0.0681	1.4	6559.0	0.704	1.0
theta[5,163]	0.878	0.0103	0.617	-0.113	0.866	1.91	3563.0	0.383	1.0
theta[6,163]	-0.516	0.0114	0.862	-1.99	-0.502	0.85	5724.0	0.615	1.0
theta[7,163]	-0.557	0.0101	0.789	-1.94	-0.514	0.651	6136.0	0.659	0.999
theta[8,163]	0.751	0.00789	0.606	-0.178	0.723	1.82	5895.0	0.633	1.0
theta[9,163]	-0.187	0.0113	0.872	-1.74	-0.125	1.14	5955.0	0.639	1.0
theta[10,163]	-0.163	0.0105	0.898	-1.7	-0.133	1.27	7343.0	0.789	1.0
theta[11,163]	0.698	0.16	1.02	-1.09	0.794	2.21	40.3	0.00433	1.05
theta[1,164]	0.779	0.00403	0.276	0.332	0.775	1.24	4685.0	0.503	1.0
theta[2,164]	-0.216	0.0107	0.876	-1.69	-0.187	1.18	6726.0	0.722	1.0
theta[3,164]	-0.344	0.0109	0.705	-1.52	-0.334	0.783	4172.0	0.448	1.0
theta[4,164]	-0.25	0.0105	0.849	-1.72	-0.208	1.09	6493.0	0.697	1.0
theta[5,164]	0.763	0.00785	0.634	-0.269	0.762	1.81	6509.0	0.699	1.0
theta[6,164]	0.446	0.0104	0.797	-0.875	0.438	1.78	5893.0	0.633	0.999
theta[7,164]	-0.763	0.00948	0.74	-2.07	-0.713	0.403	6096.0	0.655	1.0
theta[8,164]	0.719	0.0085	0.702	-0.351	0.677	1.98	6816.0	0.732	1.0
theta[9,164]	-0.341	0.0106	0.791	-1.74	-0.268	0.812	5551.0	0.596	1.0
theta[10,164]	2.17	0.00697	0.544	1.29	2.15	3.11	6095.0	0.654	1.0
theta[11,164]	-0.431	0.0522	0.919	-1.93	-0.434	1.06	309.0	0.0332	1.02
theta[1,165]	-0.211	0.00512	0.352	-0.807	-0.203	0.34	4733.0	0.508	1.0
theta[2,165]	-0.178	0.0117	0.936	-1.75	-0.151	1.34	6430.0	0.69	0.999
theta[3,165]	-0.604	0.00953	0.804	-1.97	-0.557	0.661	7113.0	0.764	1.0
theta[4,165]	-0.0963	0.0104	0.949	-1.69	-0.0868	1.44	8394.0	0.901	0.999
theta[5,165]	-0.985	0.00959	0.653	-2.19	-0.915	-0.058	4643.0	0.499	1.0
theta[6,165]	0.67	0.0146	0.812	-0.656	0.685	1.98	3082.0	0.331	1.0
theta[7,165]	1.49	0.00569	0.463	0.729	1.48	2.24	6640.0	0.713	1.0
theta[8,165]	0.846	0.00806	0.606	-0.0896	0.805	1.91	5655.0	0.607	1.0
theta[9,165]	-0.369	0.0134	0.938	-1.98	-0.327	1.05	4911.0	0.527	1.0
theta[10,165]	-0.106	0.012	0.889	-1.62	-0.0786	1.29	5511.0	0.592	1.0
theta[11,165]	-0.152	0.0127	0.951	-1.77	-0.133	1.38	5621.0	0.604	1.0
theta[1,166]	0.752	0.004	0.269	0.302	0.756	1.18	4533.0	0.487	1.0
theta[2,166]	-0.286	0.0105	0.853	-1.76	-0.252	1.08	6636.0	0.713	1.0
theta[3,166]	0.576	0.0086	0.722	-0.531	0.553	1.81	7051.0	0.757	1.0
theta[4,166]	-0.26	0.011	0.876	-1.77	-0.212	1.07	6383.0	0.685	1.0
theta[5,166]	0.324	0.0082	0.582	-0.621	0.319	1.3	5036.0	0.541	0.999
theta[6,166]	-0.462	0.0109	0.749	-1.71	-0.457	0.766	4691.0	0.504	1.0
theta[7,166]	0.779	0.00567	0.468	-0.000405	0.796	1.53	6827.0	0.733	1.0
theta[8,166]	-0.27	0.00686	0.494	-1.03	-0.301	0.595	5201.0	0.559	1.0
theta[9,166]	0.0461	0.0104	0.69	-1.2	0.127	1.03	4431.0	0.476	1.0
theta[10,166]	-0.435	0.0106	0.798	-1.8	-0.39	0.769	5627.0	0.604	0.999
theta[11,166]	-0.39	0.0662	0.914	-1.89	-0.4	1.14	191.0	0.0205	1.02
theta[1,167]	-1.68	0.00905	0.647	-2.8	-1.64	-0.692	5113.0	0.549	1.0
theta[2,167]	-0.0813	0.0114	0.952	-1.69	-0.0721	1.46	6941.0	0.745	1.0
theta[3,167]	-0.231	0.0102	0.881	-1.7	-0.201	1.16	7419.0	0.797	1.0
theta[4,167]	-0.0708	0.0122	1.0	-1.74	-0.0609	1.54	6686.0	0.718	1.0
theta[5,167]	-0.541	0.0104	0.763	-1.91	-0.48	0.617	5372.0	0.577	1.0
theta[6,167]	-0.0223	0.0115	1.0	-1.69	-0.00752	1.58	7569.0	0.813	1.0
theta[7,167]	-0.0673	0.0111	0.86	-1.55	-0.0325	1.27	6042.0	0.649	1.0
theta[8,167]	-0.716	0.0101	0.75	-2.03	-0.662	0.428	5539.0	0.595	0.999
theta[9,167]	-0.0317	0.011	0.932	-1.66	-0.0154	1.45	7157.0	0.768	0.999
theta[10,167]	-0.0389	0.0105	0.981	-1.67	-0.0318	1.56	8755.0	0.94	0.999
theta[11,167]	-0.0195	0.0131	1.0	-1.7	-0.00892	1.6	5848.0	0.628	0.999
theta[1,168]	0.0761	0.00503	0.316	-0.454	0.0865	0.576	3952.0	0.424	1.0
theta[2,168]	-0.147	0.0111	0.92	-1.75	-0.126	1.33	6902.0	0.741	0.999
theta[3,168]	0.933	0.00861	0.714	-0.178	0.912	2.12	6879.0	0.739	0.999
theta[4,168]	-0.149	0.0116	0.911	-1.67	-0.113	1.31	6140.0	0.659	0.999
theta[5,168]	0.0396	0.00738	0.533	-0.791	0.0249	0.932	5207.0	0.559	1.0
theta[6,168]	1.13	0.0109	0.769	-0.146	1.12	2.41	4997.0	0.537	0.999
theta[7,168]	0.478	0.00821	0.58	-0.547	0.52	1.37	4982.0	0.535	0.999
theta[8,168]	0.258	0.00664	0.507	-0.536	0.236	1.14	5833.0	0.626	0.999
theta[9,168]	-0.316	0.0118	0.877	-1.89	-0.253	0.998	5516.0	0.592	0.999
theta[10,168]	-0.23	0.0123	0.875	-1.75	-0.203	1.17	5094.0	0.547	1.0
theta[11,168]	-0.182	0.0153	0.94	-1.78	-0.155	1.31	3790.0	0.407	1.0
theta[1,169]	-0.752	0.00637	0.468	-1.57	-0.721	-0.0427	5400.0	0.58	1.0
theta[2,169]	-0.0932	0.0109	0.956	-1.68	-0.0724	1.46	7656.0	0.822	1.0
theta[3,169]	-0.468	0.0107	0.824	-1.89	-0.451	0.829	5954.0	0.639	0.999
theta[4,169]	-0.0251	0.0113	0.964	-1.62	0.00222	1.52	7238.0	0.777	0.999
theta[5,169]	-0.747	0.00951	0.651	-1.94	-0.689	0.208	4681.0	0.503	1.0
theta[6,169]	-0.226	0.0119	0.924	-1.81	-0.195	1.26	6073.0	0.652	0.999
theta[7,169]	0.678	0.00879	0.632	-0.428	0.717	1.64	5169.0	0.555	0.999
theta[8,169]	1.46	0.00904	0.687	0.412	1.43	2.65	5762.0	0.619	1.0
theta[9,169]	-0.263	0.0108	0.888	-1.77	-0.239	1.12	6709.0	0.72	1.0
theta[10,169]	0.00667	0.0114	0.968	-1.64	0.0146	1.54	7273.0	0.781	1.0
theta[11,169]	-0.0575	0.0112	0.944	-1.61	-0.0421	1.49	7117.0	0.764	1.0
theta[1,170]	-1.49	0.00888	0.601	-2.52	-1.45	-0.567	4572.0	0.491	1.0
theta[2,170]	-0.0773	0.0125	0.994	-1.76	-0.0495	1.49	6337.0	0.68	0.999
theta[3,170]	-0.271	0.0113	0.899	-1.79	-0.248	1.16	6364.0	0.683	1.0
theta[4,170]	-0.0176	0.0119	1.0	-1.7	0.00385	1.62	7085.0	0.761	0.999
theta[5,170]	-0.563	0.0108	0.735	-1.87	-0.502	0.539	4650.0	0.499	1.0
theta[6,170]	-0.0706	0.0118	0.977	-1.72	-0.048	1.52	6874.0	0.738	1.0
theta[7,170]	-0.306	0.0117	0.895	-1.83	-0.269	1.09	5821.0	0.625	0.999
theta[8,170]	0.332	0.00732	0.517	-0.513	0.329	1.21	4995.0	0.536	0.999
theta[9,170]	-0.0794	0.0111	0.937	-1.66	-0.0597	1.39	7104.0	0.763	0.999
theta[10,170]	0.0159	0.0112	0.993	-1.66	0.0197	1.67	7805.0	0.838	1.0
theta[11,170]	-0.0243	0.0106	1.01	-1.71	-0.014	1.62	9162.0	0.984	0.999
theta[1,171]	0.376	0.00462	0.302	-0.136	0.381	0.865	4266.0	0.458	1.0
theta[2,171]	-0.204	0.0121	0.92	-1.74	-0.157	1.29	5784.0	0.621	0.999
theta[3,171]	-0.173	0.0129	0.705	-1.36	-0.164	0.971	2969.0	0.319	1.0
theta[4,171]	-0.201	0.011	0.885	-1.75	-0.164	1.22	6466.0	0.694	0.999
theta[5,171]	0.77	0.00967	0.639	-0.234	0.744	1.89	4371.0	0.469	1.0
theta[6,171]	0.213	0.0151	0.784	-1.08	0.201	1.5	2696.0	0.29	1.0
theta[7,171]	-0.517	0.00971	0.735	-1.83	-0.474	0.607	5728.0	0.615	0.999
theta[8,171]	-0.629	0.00595	0.442	-1.36	-0.632	0.0912	5501.0	0.591	1.0
theta[9,171]	-0.24	0.0109	0.81	-1.68	-0.163	0.942	5508.0	0.591	1.0
theta[10,171]	-0.355	0.0109	0.852	-1.82	-0.313	1.0	6136.0	0.659	1.0
theta[11,171]	-0.0184	0.0119	1.02	-1.72	-0.00655	1.63	7288.0	0.783	1.0
theta[1,172]	-0.541	0.00688	0.426	-1.3	-0.515	0.107	3828.0	0.411	1.0
theta[2,172]	-0.0255	0.0119	0.94	-1.63	0.00833	1.49	6197.0	0.665	0.999
theta[3,172]	-0.536	0.0107	0.805	-1.91	-0.483	0.742	5620.0	0.603	1.0
theta[4,172]	-0.0692	0.013	0.958	-1.7	-0.0444	1.51	5456.0	0.586	0.999
theta[5,172]	0.864	0.00912	0.606	-0.0805	0.85	1.89	4421.0	0.475	1.0
theta[6,172]	-0.319	0.0111	0.885	-1.79	-0.302	1.11	6393.0	0.686	1.0
theta[7,172]	-0.482	0.0104	0.847	-1.94	-0.437	0.848	6683.0	0.718	1.0
theta[8,172]	0.635	0.00761	0.552	-0.209	0.606	1.59	5258.0	0.565	0.999
theta[9,172]	-0.134	0.011	0.858	-1.63	-0.0821	1.18	6056.0	0.65	1.0
theta[10,172]	-0.0899	0.0112	0.937	-1.74	-0.0599	1.39	6933.0	0.744	1.0
theta[11,172]	-0.0331	0.0112	0.996	-1.67	-0.0334	1.66	7888.0	0.847	1.0
theta[1,173]	0.514	0.00435	0.275	0.052	0.516	0.972	3992.0	0.429	1.0
theta[2,173]	-0.241	0.0108	0.893	-1.78	-0.215	1.17	6857.0	0.736	1.0
theta[3,173]	-0.629	0.00956	0.726	-1.88	-0.599	0.517	5770.0	0.62	0.999
theta[4,173]	-0.153	0.011	0.877	-1.65	-0.124	1.23	6320.0	0.679	1.0
theta[5,173]	-0.0691	0.00723	0.531	-0.896	-0.0843	0.827	5396.0	0.579	1.0
theta[6,173]	-0.228	0.0106	0.727	-1.41	-0.245	0.981	4746.0	0.51	1.0
theta[7,173]	0.238	0.00799	0.583	-0.759	0.276	1.12	5324.0	0.572	0.999
theta[8,173]	1.07	0.00903	0.731	-0.0808	1.03	2.37	6549.0	0.703	1.0
