k1,k2,sk,lb,ub,pval
48,47,0.73619,0.588571,0.654286,1.0
49,0,0.670162,0.653003,0.716873,0.204
49,1,0.633937,0.619638,0.686368,0.136
49,2,0.685415,0.651096,0.71878,0.459
49,3,0.690181,0.662536,0.729266,0.37025
49,4,0.700667,0.666349,0.734986,0.53875
49,5,0.655238,0.639048,0.701905,0.14625
49,6,0.674286,0.672381,0.737143,0.035
49,7,0.704762,0.667619,0.738095,0.5285
49,8,0.48,0.477143,0.546667,0.04975
49,9,0.641905,0.619048,0.682857,0.2965
49,10,0.63619,0.635238,0.699048,0.036
49,11,0.708571,0.668571,0.738095,0.59175
49,12,0.705714,0.667619,0.737143,0.57775
49,13,0.70381,0.66381,0.734286,0.572
49,14,0.682578,0.636038,0.706444,0.6925
49,15,0.696897,0.664678,0.738663,0.408
49,16,0.699284,0.662291,0.73747,0.493
49,17,0.694511,0.662291,0.73747,0.4315
49,18,0.70448,0.656816,0.723546,0.78075
49,19,0.700667,0.661582,0.731173,0.62575
49,20,0.682857,0.66381,0.730476,0.17325
49,21,0.691429,0.667619,0.737143,0.27475
49,22,0.693333,0.667619,0.737143,0.34625
49,23,0.698095,0.66381,0.731429,0.48225
49,24,0.699048,0.664762,0.734286,0.47225
49,25,0.547188,0.508103,0.578646,0.587
49,26,0.516683,0.474738,0.547188,0.61675
49,27,0.592946,0.542421,0.611058,0.82775
49,28,0.593899,0.536702,0.604385,0.90875
49,29,0.672069,0.632031,0.694948,0.69725
49,30,0.695901,0.664442,0.732126,0.47675
49,31,0.698761,0.653956,0.719733,0.738
49,32,0.625357,0.594852,0.660629,0.42925
49,33,0.679695,0.647283,0.714013,0.463
49,34,0.693041,0.662536,0.732126,0.4505
49,35,0.689762,0.651499,0.720786,0.55675
49,36,0.695248,0.650826,0.719008,0.7225
49,37,0.700952,0.647619,0.710476,0.897
49,38,0.679426,0.617225,0.680383,0.97025
49,39,0.639657,0.586273,0.65205,0.8805
49,40,0.700667,0.653003,0.716873,0.85825
49,41,0.681905,0.654286,0.724762,0.31625
49,42,0.671429,0.651429,0.720952,0.156
49,43,0.688571,0.66381,0.733333,0.305
49,44,0.692381,0.662857,0.733333,0.4175
49,45,0.70381,0.670476,0.739048,0.45875
49,46,0.702857,0.667619,0.737143,0.493
49,47,0.687619,0.598095,0.662857,0.99975
49,48,0.671429,0.590476,0.655238,0.997
50,0,0.71306,0.673975,0.732126,0.71575
50,1,0.633937,0.594852,0.656816,0.75575
50,2,0.7102,0.680648,0.739752,0.48075
50,3,0.836034,0.792183,0.845567,0.89275
50,4,0.888465,0.859867,0.909438,0.5755
50,5,0.691429,0.665714,0.728571,0.3575
50,6,0.81619,0.790476,0.842857,0.5245
50,7,0.888571,0.866667,0.913333,0.4475
50,8,0.411429,0.377143,0.450476,0.412
50,9,0.721905,0.704762,0.769524,0.17375
50,10,0.734286,0.704762,0.767619,0.441
50,11,0.894286,0.861905,0.909524,0.73375
50,12,0.899048,0.865714,0.913333,0.73775
50,13,0.904762,0.874286,0.920952,0.71325
50,14,0.711561,0.693683,0.762813,0.15525
50,15,0.904648,0.868892,0.918951,0.75225
50,16,0.907032,0.868892,0.918951,0.80525
50,17,0.9118,0.870083,0.921335,0.83825
50,18,0.838894,0.811249,0.86368,0.523
50,19,0.884652,0.856053,0.905624,0.59275
50,20,0.828571,0.804762,0.857143,0.40525
50,21,0.873333,0.855238,0.90381,0.3055
50,22,0.886667,0.865714,0.914286,0.3495
50,23,0.841905,0.820952,0.872381,0.3255
50,24,0.890476,0.866667,0.915238,0.4325
50,25,0.443279,0.42326,0.494757,0.2235
50,26,0.384175,0.371783,0.443279,0.11575
50,27,0.530982,0.506196,0.581506,0.24825
50,28,0.536702,0.510963,0.586273,0.2415
50,29,0.748332,0.720686,0.781697,0.4135
50,30,0.874166,0.838894,0.890372,0.72875
50,31,0.824595,0.804576,0.858913,0.298
50,32,0.657769,0.629171,0.698761,0.30175
50,33,0.819828,0.795996,0.85224,0.34575
50,34,0.888465,0.858913,0.907531,0.64775
50,35,0.850052,0.824199,0.876939,0.50175
50,36,0.842975,0.81095,0.866736,0.56925
50,37,0.772381,0.729524,0.789524,0.80125
50,38,0.677512,0.655502,0.721531,0.2535
50,39,0.607245,0.554814,0.624404,0.823
50,40,0.751192,0.71592,0.775977,0.59425
50,41,0.9,0.86,0.910476,0.8435
50,42,0.893333,0.849524,0.9,0.94075
50,43,0.914286,0.861905,0.909524,0.99075
50,44,0.918095,0.866667,0.915238,0.98975
50,45,0.889524,0.849524,0.897143,0.87575
50,46,0.888571,0.861905,0.909524,0.55875
50,47,0.650143,0.626311,0.693994,0.29425
50,48,0.607245,0.600572,0.669209,0.068
50,49,0.680648,0.651096,0.719733,0.367
51,0,0.725453,0.691134,0.749285,0.67475
51,1,0.642517,0.606292,0.669209,0.5825
51,2,0.728313,0.693041,0.753098,0.578
51,3,0.823642,0.795043,0.847474,0.58425
51,4,0.879886,0.853194,0.901811,0.53675
51,5,0.694286,0.682857,0.742857,0.14275
51,6,0.822857,0.79619,0.847619,0.532
51,7,0.88,0.859048,0.906667,0.3665
51,8,0.427619,0.390476,0.465714,0.50675
51,9,0.732381,0.705714,0.769524,0.33075
51,10,0.735238,0.713333,0.774286,0.31575
51,11,0.885714,0.855238,0.902857,0.635
51,12,0.892381,0.858095,0.906667,0.7535
51,13,0.89619,0.865714,0.913333,0.71925
51,14,0.740167,0.703218,0.771156,0.53575
51,15,0.890346,0.860548,0.9118,0.5935
51,16,0.892729,0.860548,0.9118,0.6825
51,17,0.897497,0.860548,0.9118,0.74825
51,18,0.836034,0.810296,0.861773,0.515
51,19,0.876072,0.84652,0.896092,0.59175
51,20,0.82381,0.805714,0.857143,0.2385
51,21,0.866667,0.847619,0.897143,0.2755
51,22,0.88,0.86,0.907619,0.39125
51,23,0.837143,0.820952,0.871429,0.241
51,24,0.88381,0.861905,0.910476,0.49
51,25,0.459485,0.433746,0.50715,0.27425
51,26,0.398475,0.383222,0.455672,0.127
51,27,0.537655,0.515729,0.591039,0.19575
51,28,0.554814,0.520496,0.594852,0.411
51,29,0.743565,0.7245,0.78551,0.2405
51,30,0.85796,0.836034,0.885605,0.38575
51,31,0.819828,0.801716,0.8551,0.24075
51,32,0.668255,0.63775,0.70448,0.3795
51,33,0.820782,0.79123,0.84652,0.4735
51,34,0.876072,0.84938,0.898951,0.53225
51,35,0.840745,0.815926,0.870734,0.39575
51,36,0.831612,0.807851,0.863636,0.40475
51,37,0.792381,0.735238,0.793333,0.96825
51,38,0.689952,0.664115,0.730144,0.34525
51,39,0.608198,0.56816,0.636797,0.58475
51,40,0.775024,0.730219,0.78837,0.89525
51,41,0.891429,0.850476,0.900952,0.879
51,42,0.892381,0.837143,0.888571,0.987
51,43,0.9,0.853333,0.902857,0.95375
51,44,0.89619,0.85619,0.905714,0.8915
51,45,0.892381,0.848571,0.895238,0.95675
51,46,0.887619,0.858095,0.906667,0.7045
51,47,0.660629,0.632031,0.700667,0.34825
51,48,0.63489,0.609152,0.676835,0.3115
51,49,0.685415,0.659676,0.725453,0.34075
51,50,0.924762,0.807619,0.860952,1.0
