k1,k2,stat,lb,ub,pval
33,25,0.015184,-0.004044,0.011764,0.997
33,26,0.007983,-0.004785,0.010524,0.9075
33,27,0.000716,-0.005052,0.012074,0.251
33,28,0.011122,-0.005892,0.011854,0.96325
33,29,0.035917,-0.005605,0.010806,1.0
33,30,0.01538,-0.003797,0.007562,1.0
33,31,0.022449,-0.00403,0.009674,1.0
33,32,0.055729,-0.004785,0.013175,1.0
34,0,-0.002806,-0.0026,0.005721,0.01925
34,1,-0.001501,-0.002576,0.005457,0.07075
34,2,-0.001761,-0.002665,0.005697,0.0605
34,3,-0.001908,-0.003329,0.005609,0.07925
34,4,0.000616,-0.002414,0.003559,0.6035
34,5,-0.002477,-0.003051,0.005883,0.04275
34,6,-0.004818,-0.003446,0.00551,0.00425
34,7,-0.002334,-0.0023,0.003485,0.01425
34,8,-0.006011,-0.003724,0.004605,0.0015
34,9,-0.002004,-0.003988,0.005768,0.12775
34,10,-0.003376,-0.003655,0.006218,0.03075
34,11,0.000196,-0.002477,0.003752,0.40925
34,12,0.0007,-0.002167,0.00367,0.56375
34,13,-0.00017,-0.001884,0.002697,0.366
34,14,0.000553,-0.003954,0.006578,0.4135
34,15,0.000858,-0.002242,0.003362,0.6365
34,16,0.001547,-0.002277,0.003012,0.825
34,17,0.000902,-0.001587,0.00269,0.748
34,18,-0.00016,-0.002953,0.00527,0.34275
34,19,0.00119,-0.002471,0.003264,0.745
34,20,-0.001342,-0.003072,0.005887,0.132
34,21,-0.002293,-0.002609,0.003833,0.032
34,22,-0.002026,-0.002552,0.00314,0.049
34,23,-0.001936,-0.00296,0.005093,0.08425
34,24,0.000181,-0.002154,0.003271,0.453
34,25,0.004735,-0.003154,0.004984,0.9655
34,26,0.003021,-0.002987,0.00478,0.85975
34,27,-0.001966,-0.003528,0.005862,0.12125
34,28,0.000622,-0.004113,0.005605,0.46475
34,29,0.007986,-0.003829,0.005987,0.99675
34,30,0.006859,-0.00319,0.003942,0.999
34,31,0.005197,-0.00351,0.005034,0.9755
34,32,0.012755,-0.003873,0.006198,1.0
34,33,0.022586,-0.003977,0.004621,1.0
35,0,-0.000317,-0.002637,0.011232,0.097
35,1,-0.000855,-0.00246,0.01059,0.076
35,2,-0.0091,-0.002442,0.010828,0.0
35,3,-0.004543,-0.004692,0.009016,0.026
35,4,-0.001208,-0.00315,0.004974,0.14625
35,5,-0.007967,-0.00373,0.010828,0.001
35,6,-0.007466,-0.002792,0.010376,0.00075
35,7,-0.004974,-0.002695,0.005408,0.00075
35,8,-0.008747,-0.004264,0.009507,0.00125
35,9,-0.008717,-0.006065,0.008974,0.00375
35,10,-0.00988,-0.005522,0.009678,0.002
35,11,-0.000633,-0.00363,0.005045,0.22125
35,12,-0.003665,-0.003249,0.004493,0.01375
35,13,-0.002317,-0.00206,0.004098,0.0175
35,14,-0.002338,-0.005031,0.011724,0.10075
35,15,-0.003645,-0.00335,0.00457,0.01575
35,16,0.000481,-0.003245,0.004124,0.52125
35,17,-0.000386,-0.002851,0.003245,0.3675
35,18,0.009167,-0.004437,0.007629,0.99
35,19,0.011253,-0.003209,0.00498,1.0
35,20,-0.007035,-0.004803,0.008337,0.00425
35,21,-0.002581,-0.003188,0.006174,0.03725
35,22,-0.00333,-0.002158,0.00553,0.00825
35,23,-0.000319,-0.003168,0.00909,0.1975
35,24,-0.001875,-0.003114,0.004233,0.106
35,25,0.004881,-0.004032,0.009425,0.74
35,26,0.005679,-0.004301,0.008221,0.8565
35,27,0.012715,-0.004686,0.01042,0.9955
35,28,0.000281,-0.006198,0.009881,0.337
35,29,0.009572,-0.005423,0.0093,0.975
35,30,0.003507,-0.003632,0.0068,0.785
35,31,0.031001,-0.003931,0.008778,1.0
35,32,0.004882,-0.005526,0.010223,0.7125
35,33,0.004023,-0.004226,0.00857,0.71275
35,34,0.002263,-0.003332,0.004508,0.81925
36,0,-0.001052,-0.00299,0.011351,0.07375
36,1,-0.002663,-0.002772,0.011313,0.0275
36,2,-0.009641,-0.002782,0.011456,0.0
36,3,-0.004231,-0.004501,0.009708,0.0325
36,4,-0.002882,-0.003113,0.005345,0.0345
36,5,-0.010032,-0.003746,0.011715,0.0
36,6,-0.009123,-0.003592,0.010779,0.0005
36,7,-0.005631,-0.002738,0.005478,0.00075
36,8,-0.007968,-0.005089,0.009458,0.0045
36,9,-0.009416,-0.005967,0.01015,0.0045
36,10,-0.00799,-0.005295,0.010589,0.00375
36,11,0.000648,-0.003582,0.005835,0.43125
36,12,-0.003021,-0.00329,0.00493,0.0375
36,13,-0.001638,-0.002319,0.004025,0.06525
36,14,0.001913,-0.005462,0.011904,0.39075
36,15,-0.004098,-0.003563,0.004536,0.00825
36,16,0.000183,-0.003193,0.004214,0.4445
36,17,-0.000533,-0.002898,0.003251,0.33325
36,18,0.013387,-0.004848,0.008259,1.0
36,19,0.012585,-0.003167,0.005256,1.0
36,20,-0.005072,-0.004916,0.008785,0.01825
36,21,-0.003684,-0.003489,0.006111,0.01575
36,22,-0.003967,-0.002933,0.005362,0.00575
36,23,-0.001468,-0.004171,0.008706,0.132
36,24,-0.002303,-0.003138,0.004277,0.0645
36,25,0.00179,-0.00429,0.010163,0.3795
36,26,0.006403,-0.004669,0.009455,0.8595
36,27,0.011091,-0.006284,0.010489,0.97825
36,28,0.00326,-0.006657,0.010943,0.61125
36,29,0.010864,-0.005545,0.010124,0.984
36,30,-0.000949,-0.003953,0.006978,0.21325
36,31,0.029726,-0.004881,0.00841,1.0
36,32,0.006461,-0.005678,0.010941,0.8185
36,33,0.002567,-0.004741,0.009007,0.577
36,34,0.000678,-0.003431,0.004672,0.545
36,35,0.062065,-0.004545,0.007079,1.0
37,0,-0.003561,0.001454,0.021022,0.00125
37,1,-0.001573,0.002527,0.021358,0.00275
37,2,-0.006247,0.002105,0.021246,0.0
37,3,0.008311,-0.003155,0.014457,0.7365
37,4,-0.002452,-0.003553,0.006014,0.04425
37,5,-0.018145,-0.000373,0.019917,0.0
37,6,-0.00459,-0.001057,0.015891,0.002
37,7,-0.002705,-0.002661,0.006609,0.02
37,8,-0.001551,-0.003779,0.015235,0.07575
37,9,-0.008497,-0.006431,0.014036,0.00625
37,10,-0.012339,-0.003523,0.016743,0.00025
37,11,0.000272,-0.002394,0.007539,0.20475
37,12,-0.001451,-0.002881,0.005851,0.10025
37,13,-0.001882,-0.002088,0.004428,0.0335
37,14,-0.01264,-0.003254,0.019322,0.0005
37,15,-0.001845,-0.002898,0.005297,0.07375
37,16,-0.001479,-0.003015,0.004549,0.10825
37,17,-0.001574,-0.002612,0.003521,0.08875
37,18,0.003444,-0.004042,0.010941,0.49475
37,19,0.001062,-0.003517,0.006406,0.4605
37,20,-0.008263,-0.003755,0.012756,0.0015
37,21,-0.007475,-0.002922,0.008439,0.0005
37,22,-0.005604,-0.002188,0.006319,0.0005
37,23,0.002946,-0.003168,0.012177,0.34725
37,24,-0.000553,-0.002744,0.005333,0.19675
37,25,-0.013444,-0.001911,0.017256,0.0
37,26,-0.011311,-0.002949,0.015671,0.0
37,27,-0.01329,-0.004614,0.016562,0.00075
37,28,-0.010776,-0.005549,0.016451,0.002
37,29,-0.00118,-0.004775,0.015018,0.1015
37,30,-0.00478,-0.003531,0.009226,0.01125
37,31,0.00373,-0.004193,0.011757,0.48475
37,32,-0.010457,-0.004319,0.017407,0.00125
37,33,-0.009678,-0.004237,0.012142,0.00075
37,34,-0.002422,-0.003638,0.005752,0.068
37,35,0.011726,-0.004198,0.010412,0.991
37,36,0.010357,-0.004822,0.010945,0.96725
38,0,-0.004228,0.000903,0.021547,0.0015
38,1,-0.00347,0.002088,0.023136,0.00025
38,2,0.000192,0.000531,0.02122,0.02075
38,3,0.00594,-0.003838,0.013969,0.55625
38,4,-0.000397,-0.00348,0.006431,0.23125
38,5,-0.012482,0.000274,0.021442,0.0
38,6,-0.013108,-0.002022,0.015738,0.00025
38,7,-0.000881,-0.002728,0.006137,0.11925
38,8,0.002532,-0.004334,0.018238,0.20725
38,9,-0.005367,-0.006795,0.015483,0.03625
38,10,-0.007554,-0.00434,0.017726,0.00625
38,11,-0.004494,-0.00306,0.006979,0.00425
38,12,-0.00173,-0.003137,0.005582,0.0885
38,13,-0.001269,-0.002069,0.004374,0.0765
38,14,-0.000312,-0.004567,0.01995,0.086
38,15,-0.003282,-0.002731,0.005253,0.01925
38,16,0.001614,-0.003172,0.004561,0.683
38,17,0.001793,-0.002634,0.003594,0.82225
38,18,-0.001122,-0.004153,0.011889,0.15175
38,19,0.000197,-0.003709,0.006275,0.33825
38,20,0.002473,-0.004721,0.012458,0.34825
38,21,0.001228,-0.003399,0.007661,0.352
38,22,0.001935,-0.002962,0.005724,0.56625
38,23,-0.004267,-0.004401,0.010951,0.01675
38,24,-0.00087,-0.003117,0.004978,0.17075
38,25,-0.009769,-0.002168,0.020327,0.00125
38,26,-0.003623,-0.002835,0.019086,0.019
38,27,-0.004978,-0.004371,0.0194,0.017
38,28,-0.00823,-0.006011,0.018193,0.00925
38,29,-0.010353,-0.005272,0.016245,0.00225
38,30,-0.004394,-0.004192,0.009172,0.02275
38,31,0.009595,-0.004589,0.012339,0.90675
38,32,-0.017779,-0.004944,0.018613,0.0
38,33,-0.011602,-0.005133,0.011782,0.00025
38,34,-0.00084,-0.003966,0.00629,0.22025
38,35,0.006969,-0.004685,0.010643,0.8505
38,36,0.004415,-0.005737,0.011035,0.643
38,37,0.032783,-0.003609,0.017206,1.0
39,0,4.7e-05,0.004889,0.025936,0.0035
39,1,0.012605,0.0072,0.029577,0.17675
39,2,-0.006683,0.005289,0.025876,0.00025
39,3,0.005627,-0.001676,0.014631,0.46075
39,4,-0.001566,-0.002778,0.005502,0.078
39,5,-0.000914,0.00258,0.024446,0.0045
39,6,0.005142,-0.000328,0.015408,0.28875
39,7,-0.001596,-0.002065,0.00528,0.04925
39,8,-0.009182,-0.000759,0.022843,0.0005
39,9,-0.013099,-0.003743,0.018096,0.00025
39,10,-0.007118,-0.001953,0.019684,0.00125
39,11,-0.0003,-0.002155,0.005953,0.149
39,12,0.001193,-0.002477,0.004591,0.49875
39,13,-0.000834,-0.001751,0.00321,0.095
39,14,-0.002272,-0.000963,0.022905,0.01725
39,15,-5.6e-05,-0.002111,0.004118,0.2405
39,16,-0.001808,-0.002601,0.003669,0.0685
39,17,-0.001121,-0.001995,0.003012,0.112
39,18,0.005687,-0.003836,0.011444,0.668
39,19,0.002553,-0.003359,0.005923,0.674
39,20,-0.007243,-0.003042,0.012429,0.00075
39,21,-0.005667,-0.002061,0.007237,0.0005
39,22,-0.003765,-0.002173,0.00491,0.004
39,23,-0.009286,-0.002906,0.011085,0.0
39,24,-0.003975,-0.002311,0.00436,0.00175
39,25,-0.007067,0.001889,0.026002,0.00025
39,26,-0.00306,-0.000311,0.02348,0.005
39,27,-0.000998,-0.000818,0.024404,0.025
39,28,0.000265,-0.003315,0.022099,0.082
39,29,-0.002191,-0.003713,0.017289,0.042
39,30,0.001001,-0.003057,0.008489,0.27375
39,31,-0.007346,-0.003009,0.012232,0.0015
39,32,-0.002747,-0.00271,0.021218,0.02625
39,33,0.006272,-0.003788,0.01267,0.6565
39,34,0.000336,-0.0033,0.005522,0.33375
39,35,0.000449,-0.003873,0.010272,0.2195
39,36,0.001971,-0.00413,0.011498,0.35625
39,37,0.007409,-0.001354,0.019051,0.38625
39,38,0.009174,-0.001405,0.021865,0.41275
40,0,-0.002758,0.004635,0.024232,0.00025
40,1,0.000964,0.00467,0.023637,0.00325
40,2,-0.001793,0.003913,0.022984,0.0005
40,3,0.005532,-0.002146,0.014827,0.4295
40,4,-0.001958,-0.00294,0.006418,0.05125
40,5,-0.013967,0.001521,0.021638,0.0
40,6,-0.000104,0.000529,0.017823,0.01875
40,7,0.001494,-0.001881,0.006634,0.33725
40,8,-0.007191,-0.003254,0.015398,0.00375
40,9,-0.005972,-0.004854,0.014963,0.01675
40,10,0.004801,-0.003376,0.016793,0.31425
40,11,0.002895,-0.002312,0.00753,0.55375
40,12,0.001276,-0.002666,0.005634,0.474
40,13,-0.000993,-0.001793,0.004302,0.07125
40,14,-0.01493,-0.001532,0.020619,0.0
40,15,0.001661,-0.002405,0.005082,0.57875
40,16,0.000947,-0.002772,0.004493,0.5265
40,17,-0.000937,-0.002405,0.003367,0.16025
40,18,-0.005181,-0.003137,0.012128,0.007
40,19,-0.000669,-0.002761,0.006555,0.17775
40,20,-0.005018,-0.003506,0.013235,0.0105
40,21,-0.000543,-0.002055,0.008597,0.09
40,22,0.00199,-0.002169,0.006325,0.493
40,23,-0.005889,-0.002193,0.012643,0.002
40,24,0.000738,-0.002386,0.005409,0.3815
40,25,-0.006375,-0.000601,0.017559,0.001
40,26,-0.009107,-0.002519,0.01602,0.0
40,27,-0.006512,-0.002313,0.018666,0.00425
40,28,-0.000316,-0.004714,0.017245,0.11525
40,29,-0.009266,-0.004711,0.015455,0.00175
40,30,-0.005714,-0.002936,0.009637,0.00225
40,31,-0.005898,-0.003377,0.012474,0.0055
40,32,-0.016179,-0.003127,0.018052,0.0
40,33,-0.012487,-0.003735,0.012578,0.0
40,34,-0.003221,-0.00337,0.006018,0.0275
40,35,-0.001165,-0.003605,0.011129,0.106
40,36,-0.001195,-0.004107,0.011393,0.11075
40,37,0.020924,-0.001534,0.018004,0.99275
40,38,0.027989,-0.002549,0.018784,0.9995
40,39,0.02502,0.001083,0.021725,0.99725
41,0,0.000873,-0.002643,0.004306,0.5675
41,1,-0.000922,-0.002893,0.004169,0.18425
41,2,0.001038,-0.002614,0.004277,0.61325
41,3,9e-06,-0.003028,0.003502,0.435
41,4,0.000568,-0.001758,0.002182,0.70875
41,5,-0.003468,-0.003213,0.004157,0.01525
41,6,0.000344,-0.002687,0.003946,0.5035
41,7,-0.000421,-0.001553,0.002329,0.29425
41,8,0.00192,-0.003877,0.003749,0.80625
41,9,-0.002855,-0.003573,0.004333,0.0525
41,10,0.0001,-0.00363,0.004129,0.4545
41,11,0.000238,-0.001749,0.002313,0.5745
41,12,0.000602,-0.001638,0.002035,0.735
41,13,0.001092,-0.00129,0.00177,0.90575
41,14,-0.00086,-0.003811,0.004471,0.269
41,15,-0.001214,-0.001477,0.002229,0.0465
41,16,-0.000961,-0.001502,0.001997,0.07775
41,17,-0.000614,-0.001087,0.001558,0.126
41,18,-0.001454,-0.002769,0.003288,0.12675
41,19,-0.001218,-0.001888,0.002114,0.08
41,20,0.000656,-0.002731,0.00357,0.603
41,21,9.3e-05,-0.002019,0.002489,0.5275
41,22,-7.3e-05,-0.001805,0.00215,0.4405
41,23,-0.001382,-0.002762,0.003136,0.129
41,24,-0.000107,-0.001494,0.001906,0.466
41,25,0.000377,-0.003434,0.004297,0.4645
41,26,-0.001252,-0.003189,0.004306,0.1695
41,27,-0.00163,-0.003838,0.004798,0.1765
41,28,-0.000836,-0.003734,0.004823,0.3105
41,29,0.002023,-0.003571,0.004291,0.80225
41,30,-0.000311,-0.002457,0.002724,0.37375
41,31,-0.001646,-0.003033,0.003297,0.11
41,32,0.001165,-0.003818,0.004505,0.66425
41,33,6.9e-05,-0.003039,0.003464,0.51825
41,34,0.000674,-0.001703,0.002014,0.743
41,35,-0.001714,-0.002766,0.003153,0.105
41,36,-0.001014,-0.002693,0.003386,0.2295
41,37,-0.002425,-0.003494,0.003913,0.068
41,38,-0.003493,-0.004025,0.004082,0.032
41,39,-0.002481,-0.003853,0.004098,0.07675
41,40,-0.000473,-0.003077,0.004191,0.31225
42,0,-0.00023,-0.003161,0.006584,0.24225
42,1,-0.002359,-0.002944,0.006442,0.048
42,2,0.002014,-0.003151,0.006381,0.58525
42,3,0.004533,-0.003494,0.005837,0.9275
42,4,0.000986,-0.002544,0.003248,0.675
42,5,-0.00289,-0.003602,0.006761,0.05
42,6,0.001868,-0.003544,0.005914,0.618
42,7,-0.001205,-0.002425,0.003338,0.11475
42,8,-0.003782,-0.004051,0.005943,0.036
42,9,-0.004246,-0.004654,0.006233,0.03525
42,10,0.002055,-0.004337,0.006457,0.67375
42,11,3.4e-05,-0.002563,0.003529,0.43075
42,12,0.002873,-0.002323,0.003238,0.95
42,13,0.001283,-0.001797,0.002692,0.8165
42,14,-0.00496,-0.004733,0.007186,0.02075
42,15,-0.001264,-0.002353,0.002942,0.13925
42,16,-0.000778,-0.002286,0.002897,0.23325
42,17,-0.000173,-0.001756,0.002408,0.449
42,18,-0.001508,-0.003877,0.004877,0.17025
42,19,-0.001149,-0.002677,0.003165,0.17525
42,20,-0.002636,-0.003841,0.005638,0.063
42,21,-0.00097,-0.002848,0.003674,0.19775
42,22,-0.000198,-0.002194,0.003352,0.343
42,23,-0.004428,-0.003444,0.005105,0.00625
42,24,-0.001943,-0.002241,0.002847,0.031
42,25,-0.004221,-0.003927,0.006214,0.0185
42,26,-0.006494,-0.003599,0.006233,0.00125
42,27,-0.002667,-0.004886,0.006389,0.1035
42,28,-0.00465,-0.005005,0.006902,0.0405
42,29,0.002335,-0.004287,0.006566,0.7095
42,30,-0.00176,-0.002797,0.004437,0.114
42,31,-0.002774,-0.003787,0.00516,0.05975
42,32,0.002774,-0.004885,0.006676,0.73
42,33,7e-05,-0.003928,0.005431,0.42925
42,34,0.001587,-0.002467,0.003178,0.82775
42,35,-0.003021,-0.003737,0.004531,0.04625
42,36,-0.000673,-0.004061,0.004701,0.31725
42,37,-0.000315,-0.004298,0.006259,0.3035
42,38,-0.003034,-0.004813,0.006282,0.07575
42,39,0.001862,-0.003939,0.006507,0.58
42,40,0.00144,-0.003706,0.006423,0.5275
42,41,0.011051,-0.001836,0.002175,1.0
43,0,-0.002419,-0.00172,0.006164,0.01225
43,1,-0.000768,-0.00172,0.005445,0.07775
43,2,-0.00138,-0.001727,0.005897,0.03825
43,3,0.001598,-0.002891,0.005634,0.588
43,4,-0.001158,-0.002327,0.003641,0.1245
43,5,0.001927,-0.002614,0.005635,0.53575
43,6,-6e-05,-0.002169,0.006322,0.1785
43,7,-0.000187,-0.002067,0.003765,0.2515
43,8,0.000224,-0.003045,0.004647,0.338
43,9,-0.001904,-0.003856,0.005799,0.12475
43,10,0.002171,-0.003591,0.006014,0.68675
43,11,0.001137,-0.002176,0.004296,0.60325
43,12,-0.000599,-0.002489,0.003365,0.2615
43,13,0.000139,-0.001759,0.002898,0.3745
43,14,-0.001863,-0.003593,0.006433,0.086
43,15,-0.001418,-0.002274,0.003534,0.088
43,16,0.000424,-0.002173,0.003069,0.57175
43,17,0.001432,-0.001988,0.002481,0.87
43,18,0.000871,-0.003152,0.005213,0.5235
43,19,0.0014,-0.002335,0.003294,0.77975
43,20,-0.002005,-0.003601,0.005214,0.108
43,21,3.7e-05,-0.002452,0.004091,0.31225
43,22,-0.000395,-0.001947,0.003908,0.20825
43,23,-0.001511,-0.002755,0.005322,0.086
43,24,-0.001873,-0.002168,0.003281,0.04225
43,25,-0.004466,-0.002548,0.004878,0.00325
43,26,-0.005247,-0.002691,0.004496,0.00075
43,27,-0.005726,-0.003202,0.005429,0.002
43,28,-0.002987,-0.003617,0.005534,0.04825
43,29,-0.002411,-0.003476,0.00597,0.07925
43,30,0.000519,-0.002665,0.004218,0.4575
43,31,-7.3e-05,-0.002934,0.005118,0.29975
43,32,-0.00176,-0.003428,0.006397,0.0995
43,33,-0.001416,-0.002865,0.005503,0.1035
43,34,0.000909,-0.002465,0.003021,0.68325
43,35,0.001113,-0.002721,0.005077,0.53525
43,36,0.000361,-0.002985,0.005124,0.4145
43,37,0.002369,-0.00287,0.006053,0.63075
43,38,-0.001386,-0.003174,0.006103,0.12325
43,39,1.9e-05,-0.002533,0.005846,0.239
43,40,-0.000333,-0.002667,0.00632,0.156
43,41,0.00261,-0.001648,0.002097,0.988
43,42,0.0112,-0.002324,0.003352,1.0
44,0,0.001661,-0.002384,0.00439,0.665
44,1,0.000248,-0.00234,0.004198,0.31575
44,2,0.000828,-0.002476,0.004678,0.46325
44,3,0.000609,-0.003019,0.004458,0.484
44,4,0.00095,-0.002229,0.003084,0.73325
44,5,0.000299,-0.002849,0.00475,0.3615
44,6,0.000981,-0.002856,0.004652,0.53275
44,7,0.000124,-0.002252,0.002968,0.467
44,8,4.7e-05,-0.002919,0.003843,0.38725
44,9,-0.000998,-0.003561,0.004942,0.23875
44,10,0.002948,-0.003579,0.00486,0.8365
44,11,-3e-05,-0.002125,0.003411,0.36375
44,12,0.000185,-0.002031,0.002935,0.43
44,13,-0.000236,-0.001954,0.002375,0.38725
44,14,-0.000254,-0.003708,0.005229,0.3275
44,15,-0.000369,-0.001916,0.003045,0.3065
44,16,-0.001216,-0.001966,0.002833,0.101
44,17,-0.000162,-0.001502,0.002389,0.4005
44,18,-0.001594,-0.003276,0.003889,0.1155
44,19,-0.000744,-0.002135,0.002909,0.24425
44,20,-0.002046,-0.00263,0.004873,0.04425
44,21,-0.000781,-0.002363,0.003361,0.224
44,22,-0.001927,-0.00254,0.002581,0.06425
44,23,-0.003313,-0.003187,0.003872,0.015
44,24,-0.001653,-0.001777,0.002993,0.023
44,25,-0.003807,-0.003043,0.003748,0.0085
44,26,-0.002293,-0.002423,0.004006,0.03975
44,27,-0.005886,-0.003588,0.004401,0.0015
44,28,-0.002738,-0.003841,0.004656,0.063
44,29,-0.004332,-0.003392,0.004981,0.00675
44,30,-0.001009,-0.002862,0.003411,0.20325
44,31,-0.002928,-0.00322,0.004056,0.03525
44,32,-0.003308,-0.003849,0.005002,0.0455
44,33,-0.003775,-0.003631,0.003791,0.02425
44,34,0.000281,-0.001971,0.003038,0.5255
44,35,-0.002139,-0.003353,0.003671,0.0905
44,36,-0.002452,-0.003212,0.003882,0.065
44,37,-0.001968,-0.003242,0.004713,0.0885
44,38,-0.003532,-0.003464,0.004861,0.02375
44,39,0.000208,-0.002711,0.004456,0.37625
44,40,-0.00041,-0.003005,0.004866,0.2815
44,41,0.004835,-0.00134,0.001921,0.99975
44,42,0.007223,-0.002345,0.00271,1.0
44,43,0.012328,-0.002242,0.002666,1.0
45,0,0.000238,-0.000369,0.009653,0.03875
45,1,0.000881,-0.000593,0.007818,0.10225
45,2,-0.001689,-0.000268,0.00989,0.00525
45,3,9.5e-05,-0.002694,0.009007,0.1535
45,4,-0.003346,-0.00215,0.005141,0.004
45,5,-0.003594,-0.001646,0.009475,0.0045
45,6,-0.000174,-0.000813,0.010677,0.04025
45,7,0.000574,-0.001379,0.006222,0.20675
45,8,-0.00213,-0.002847,0.006293,0.05725
45,9,-0.001874,-0.004593,0.007821,0.11
45,10,0.00142,-0.003167,0.00899,0.3495
45,11,0.000501,-0.002196,0.006365,0.23525
45,12,0.001449,-0.002781,0.004872,0.5855
45,13,0.000461,-0.001527,0.004083,0.29775
45,14,-0.006506,-0.002772,0.010144,0.00175
45,15,0.000406,-0.002464,0.004887,0.3665
45,16,0.000875,-0.002411,0.0043,0.53
45,17,0.000381,-0.002198,0.003132,0.53
45,18,0.003737,-0.003137,0.007424,0.7325
45,19,0.000141,-0.002637,0.004396,0.32975
45,20,-0.007785,-0.003598,0.008231,0.0
45,21,-0.003189,-0.002203,0.006853,0.00725
45,22,-0.000746,-0.001654,0.005409,0.069
45,23,-0.00166,-0.002364,0.008341,0.03075
45,24,-0.00025,-0.002379,0.004358,0.2485
45,25,-0.002711,-0.002355,0.006353,0.017
45,26,0.00044,-0.002534,0.005942,0.3015
45,27,-0.0069,-0.003162,0.007975,0.0
45,28,-0.000157,-0.004027,0.007757,0.24125
45,29,-0.001622,-0.003754,0.008629,0.08975
45,30,0.000865,-0.00297,0.006365,0.326
45,31,0.000537,-0.002784,0.00799,0.2485
45,32,-0.00042,-0.003022,0.009518,0.1485
45,33,0.002679,-0.002736,0.007785,0.51325
45,34,0.000365,-0.002581,0.004406,0.44075
45,35,0.002593,-0.00276,0.007468,0.5795
45,36,0.001115,-0.003786,0.006956,0.39425
45,37,0.006381,-0.002347,0.009974,0.795
45,38,0.002205,-0.00318,0.009269,0.39225
45,39,-0.001058,-0.00268,0.007773,0.0625
45,40,0.005168,-0.001507,0.010328,0.5935
45,41,-0.00036,-0.002177,0.002734,0.3565
45,42,0.001519,-0.002588,0.004392,0.70475
45,43,0.006505,-0.001989,0.004938,0.995
45,44,0.001504,-0.002697,0.003442,0.77075
46,0,-0.001352,-0.001608,0.006313,0.039
46,1,-0.003073,-0.001607,0.005261,0.0035
46,2,0.001758,-0.001539,0.00624,0.402
46,3,-7.8e-05,-0.002241,0.007506,0.17325
46,4,-0.001194,-0.002328,0.004277,0.10375
46,5,-0.000845,-0.002398,0.006341,0.08975
46,6,0.000392,-0.002333,0.006997,0.19025
46,7,0.001002,-0.002171,0.004726,0.46225
46,8,-0.001462,-0.00289,0.004607,0.1185
46,9,-0.001218,-0.003665,0.006654,0.16725
46,10,0.00379,-0.002891,0.007134,0.77275
46,11,-0.00153,-0.002305,0.005123,0.05625
46,12,-0.002602,-0.002021,0.004776,0.00475
46,13,-0.000781,-0.001902,0.003437,0.15725
46,14,-0.001846,-0.003391,0.007404,0.0855
46,15,0.001235,-0.002196,0.004593,0.59925
46,16,-0.002293,-0.002204,0.003991,0.01675
46,17,-0.000979,-0.00179,0.003256,0.1025
46,18,0.002732,-0.002854,0.00612,0.72525
46,19,0.000338,-0.00256,0.003691,0.48725
46,20,-0.004321,-0.002325,0.007557,0.0025
46,21,-0.0015,-0.002818,0.00495,0.08125
46,22,-0.000523,-0.002857,0.003713,0.25725
46,23,-0.005483,-0.002866,0.006046,0.0005
46,24,-0.001225,-0.001903,0.00409,0.069
46,25,0.002193,-0.002428,0.004647,0.7435
46,26,0.002915,-0.00249,0.004379,0.876
46,27,-0.000559,-0.003318,0.005541,0.22225
46,28,3.6e-05,-0.003757,0.005753,0.32175
46,29,-0.003095,-0.003489,0.006784,0.03675
46,30,0.000978,-0.002827,0.005113,0.509
46,31,-0.000642,-0.003312,0.006073,0.231
46,32,0.002019,-0.003898,0.006102,0.6195
46,33,0.002055,-0.003919,0.005334,0.72525
46,34,0.001675,-0.002344,0.003902,0.752
46,35,-0.000823,-0.003724,0.005121,0.25625
46,36,-0.001436,-0.003395,0.005472,0.1515
46,37,-0.000613,-0.003114,0.006925,0.151
46,38,-0.003337,-0.002987,0.006854,0.02325
46,39,0.000541,-0.002508,0.005609,0.29325
46,40,-0.001616,-0.002481,0.006827,0.0605
46,41,0.000304,-0.001663,0.002461,0.58775
46,42,0.000222,-0.002669,0.003268,0.4755
46,43,0.000464,-0.002561,0.003757,0.4865
46,44,0.000429,-0.001909,0.003588,0.48825
46,45,0.013038,-0.002586,0.005754,1.0
47,0,-0.005866,-0.001739,0.019451,0.00225
47,1,-0.002427,0.000182,0.022285,0.00775
47,2,-0.005763,-0.001714,0.019572,0.002
47,3,0.009129,-0.004238,0.013992,0.825
47,4,0.001915,-0.003654,0.006083,0.61525
47,5,-0.01346,-0.00267,0.019494,0.0
47,6,-0.008774,-0.003612,0.014384,0.0015
47,7,-0.002086,-0.003154,0.005805,0.0665
47,8,0.001191,-0.004838,0.018787,0.1485
47,9,0.009009,-0.006834,0.0159,0.7765
47,10,-0.003026,-0.004751,0.01757,0.049
47,11,5.7e-05,-0.003496,0.006787,0.2455
47,12,0.001875,-0.003098,0.005893,0.5895
47,13,-0.001838,-0.00254,0.003845,0.06425
47,14,-0.003813,-0.004855,0.019792,0.04475
47,15,-0.005757,-0.002927,0.00529,0.00075
47,16,0.000217,-0.003501,0.00447,0.412
47,17,-0.000567,-0.00262,0.00387,0.25225
47,18,0.003406,-0.005789,0.011074,0.5145
47,19,-0.002181,-0.003989,0.00636,0.11475
47,20,0.005275,-0.004262,0.012732,0.569
47,21,-0.007136,-0.004042,0.007429,0.00125
47,22,-0.004428,-0.003543,0.005067,0.008
47,23,0.001364,-0.005272,0.010416,0.341
