name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[2,235]	0.358	0.00676	0.486	-0.441	0.357	1.16	5158.0	1.7	1.0
theta[3,235]	-0.198	0.0123	0.892	-1.73	-0.144	1.19	5272.0	1.74	1.0
theta[1,236]	1.7	0.00389	0.255	1.27	1.7	2.11	4296.0	1.42	0.999
theta[2,236]	-0.744	0.00717	0.468	-1.51	-0.747	0.0292	4271.0	1.41	1.0
theta[3,236]	1.66	0.00664	0.463	0.904	1.66	2.43	4869.0	1.61	1.0
theta[1,237]	-1.19	0.00914	0.526	-2.11	-1.15	-0.391	3316.0	1.09	0.999
theta[2,237]	0.934	0.00809	0.517	0.0981	0.928	1.81	4072.0	1.34	1.0
theta[3,237]	-0.0999	0.0121	0.933	-1.69	-0.0556	1.39	5916.0	1.95	1.0
theta[1,238]	0.582	0.00373	0.254	0.159	0.583	0.993	4630.0	1.53	1.0
theta[2,238]	0.326	0.00651	0.474	-0.456	0.318	1.11	5289.0	1.75	0.999
theta[3,238]	-0.368	0.0121	0.81	-1.77	-0.319	0.843	4495.0	1.48	1.0
theta[1,239]	0.261	0.00398	0.27	-0.183	0.265	0.694	4597.0	1.52	1.0
theta[2,239]	-0.00565	0.00626	0.465	-0.754	-0.0175	0.762	5512.0	1.82	1.0
theta[3,239]	-0.309	0.0117	0.843	-1.77	-0.245	0.991	5170.0	1.71	1.0
theta[1,240]	-1.4	0.01	0.576	-2.42	-1.36	-0.52	3305.0	1.09	1.0
theta[2,240]	0.301	0.00832	0.529	-0.564	0.293	1.17	4042.0	1.33	1.0
theta[3,240]	-0.0852	0.0125	0.929	-1.72	-0.0495	1.39	5520.0	1.82	1.0
theta[1,241]	-0.455	0.0062	0.386	-1.13	-0.424	0.122	3877.0	1.28	1.0
theta[2,241]	0.338	0.00701	0.495	-0.468	0.334	1.16	4986.0	1.65	0.999
theta[3,241]	-0.179	0.0118	0.858	-1.65	-0.144	1.14	5283.0	1.74	1.0
theta[1,242]	0.715	0.00296	0.243	0.316	0.721	1.11	6761.0	2.23	0.999
theta[2,242]	0.42	0.0061	0.477	-0.365	0.422	1.21	6114.0	2.02	0.999
theta[3,242]	-0.384	0.0111	0.795	-1.75	-0.326	0.805	5095.0	1.68	1.0
theta[1,243]	0.651	0.00359	0.248	0.247	0.654	1.06	4748.0	1.57	1.0
theta[2,243]	0.758	0.00682	0.484	-0.0525	0.768	1.56	5038.0	1.66	0.999
theta[3,243]	1.6	0.00559	0.42	0.92	1.6	2.29	5649.0	1.86	1.0
theta[1,244]	0.908	0.0034	0.24	0.501	0.912	1.29	4973.0	1.64	1.0
theta[2,244]	-0.442	0.00677	0.457	-1.18	-0.443	0.307	4568.0	1.51	1.0
theta[3,244]	-0.455	0.0114	0.779	-1.84	-0.392	0.711	4655.0	1.54	1.0
theta[1,245]	-0.558	0.006	0.411	-1.28	-0.534	0.0636	4686.0	1.55	1.0
theta[2,245]	-1.17	0.00947	0.645	-2.31	-1.13	-0.198	4637.0	1.53	1.0
theta[3,245]	-0.174	0.0119	0.865	-1.67	-0.144	1.17	5251.0	1.73	1.0
theta[1,246]	0.838	0.00338	0.239	0.439	0.841	1.23	4998.0	1.65	1.0
theta[2,246]	0.964	0.00617	0.479	0.165	0.971	1.74	6008.0	1.98	0.999
theta[3,246]	-0.404	0.0108	0.773	-1.77	-0.347	0.762	5099.0	1.68	1.0
theta[1,247]	0.949	0.00367	0.248	0.543	0.946	1.36	4577.0	1.51	1.0
theta[2,247]	-1.47	0.00743	0.506	-2.37	-1.44	-0.693	4636.0	1.53	1.0
theta[3,247]	1.19	0.00601	0.431	0.457	1.2	1.88	5140.0	1.7	1.0
theta[1,248]	-1.48	0.00979	0.594	-2.53	-1.44	-0.571	3685.0	1.22	1.0
theta[2,248]	0.367	0.00862	0.54	-0.535	0.375	1.24	3919.0	1.29	1.0
theta[3,248]	-0.082	0.0119	0.941	-1.7	-0.0571	1.43	6285.0	2.07	1.0
theta[1,249]	0.0455	0.00434	0.295	-0.454	0.0593	0.51	4613.0	1.52	0.999
theta[2,249]	1.19	0.00727	0.487	0.373	1.19	2.0	4487.0	1.48	1.0
theta[3,249]	1.07	0.00821	0.546	0.114	1.11	1.86	4421.0	1.46	1.0
theta[1,250]	-0.975	0.007	0.508	-1.88	-0.932	-0.217	5267.0	1.74	1.0
theta[2,250]	-1.01	0.0101	0.675	-2.18	-0.972	0.0493	4455.0	1.47	1.0
theta[3,250]	-0.137	0.012	0.925	-1.69	-0.109	1.34	5958.0	1.97	0.999
theta[1,251]	-0.99	0.00725	0.5	-1.86	-0.945	-0.247	4757.0	1.57	1.0
theta[2,251]	-0.999	0.00983	0.696	-2.23	-0.965	0.0348	5017.0	1.66	1.0
theta[3,251]	-0.149	0.0118	0.891	-1.65	-0.118	1.27	5751.0	1.9	0.999
theta[1,252]	-1.34	0.00892	0.577	-2.37	-1.3	-0.457	4185.0	1.38	1.0
theta[2,252]	0.784	0.00828	0.534	-0.0957	0.783	1.68	4150.0	1.37	1.0
theta[3,252]	-0.0817	0.0126	0.935	-1.68	-0.0604	1.37	5533.0	1.83	1.0
theta[1,253]	0.873	0.00353	0.245	0.466	0.877	1.27	4801.0	1.58	1.0
theta[2,253]	0.682	0.00682	0.479	-0.114	0.684	1.46	4938.0	1.63	1.0
theta[3,253]	-0.41	0.0101	0.765	-1.75	-0.363	0.726	5724.0	1.89	1.0
theta[1,254]	-0.226	0.0056	0.345	-0.833	-0.207	0.31	3799.0	1.25	1.0
theta[2,254]	-0.232	0.00727	0.478	-1.01	-0.236	0.576	4322.0	1.43	1.0
theta[3,254]	-0.223	0.0131	0.879	-1.75	-0.168	1.11	4495.0	1.48	1.0
theta[1,255]	-0.208	0.00553	0.338	-0.801	-0.184	0.31	3749.0	1.24	1.0
theta[2,255]	1.23	0.00782	0.5	0.408	1.24	2.06	4091.0	1.35	1.0
theta[3,255]	-0.222	0.012	0.85	-1.74	-0.175	1.1	4972.0	1.64	0.999
theta[1,256]	-1.05	0.00811	0.513	-1.93	-1.02	-0.278	3997.0	1.32	1.0
theta[2,256]	1.3	0.00843	0.514	0.469	1.3	2.17	3717.0	1.23	1.0
theta[3,256]	-0.101	0.0118	0.883	-1.58	-0.0838	1.3	5635.0	1.86	1.0
theta[1,257]	-1.43	0.00899	0.584	-2.49	-1.38	-0.55	4213.0	1.39	1.0
theta[2,257]	-0.0276	0.00849	0.562	-0.971	-0.0199	0.87	4380.0	1.45	1.0
theta[3,257]	-0.0978	0.0126	0.928	-1.73	-0.0899	1.4	5444.0	1.8	1.0
theta[1,258]	-0.278	0.00544	0.344	-0.889	-0.254	0.252	4006.0	1.32	1.0
theta[2,258]	-0.0508	0.0069	0.474	-0.8	-0.05	0.741	4716.0	1.56	0.999
theta[3,258]	1.55	0.00732	0.487	0.691	1.58	2.31	4435.0	1.46	1.0
theta[1,259]	0.408	0.00383	0.261	-0.0277	0.411	0.831	4660.0	1.54	1.0
theta[2,259]	0.522	0.00666	0.484	-0.269	0.532	1.34	5292.0	1.75	1.0
theta[3,259]	-0.292	0.00999	0.804	-1.71	-0.237	0.95	6470.0	2.14	1.0
theta[1,260]	0.133	0.00449	0.293	-0.378	0.143	0.592	4240.0	1.4	1.0
theta[2,260]	-1.03	0.0077	0.517	-1.95	-1.0	-0.225	4507.0	1.49	1.0
theta[3,260]	-0.332	0.0121	0.866	-1.87	-0.261	0.99	5152.0	1.7	1.0
theta[1,261]	0.437	0.00394	0.259	0.0021	0.447	0.856	4301.0	1.42	1.0
theta[2,261]	-1.57	0.00911	0.612	-2.67	-1.52	-0.651	4508.0	1.49	1.0
theta[3,261]	-0.356	0.0113	0.827	-1.85	-0.311	0.884	5391.0	1.78	1.0
theta[1,262]	0.916	0.00344	0.259	0.498	0.913	1.34	5648.0	1.86	1.0
theta[2,262]	-1.78	0.00814	0.57	-2.79	-1.74	-0.899	4905.0	1.62	1.0
theta[3,262]	-0.464	0.0108	0.774	-1.8	-0.386	0.695	5128.0	1.69	1.0
theta[1,263]	0.569	0.00388	0.247	0.152	0.573	0.958	4038.0	1.33	1.0
theta[2,263]	1.06	0.00688	0.478	0.293	1.05	1.87	4825.0	1.59	0.999
theta[3,263]	1.37	0.0062	0.441	0.633	1.39	2.09	5069.0	1.67	0.999
theta[1,264]	-0.244	0.0049	0.344	-0.846	-0.224	0.284	4938.0	1.63	1.0
theta[2,264]	-1.29	0.00959	0.664	-2.44	-1.25	-0.292	4796.0	1.58	1.0
theta[3,264]	-0.224	0.0117	0.864	-1.69	-0.178	1.11	5435.0	1.79	0.999
theta[1,265]	-0.675	0.00683	0.423	-1.42	-0.65	-0.0427	3829.0	1.26	0.999
theta[2,265]	-0.297	0.00735	0.502	-1.13	-0.286	0.495	4664.0	1.54	1.0
theta[3,265]	-0.185	0.0125	0.894	-1.7	-0.176	1.22	5083.0	1.68	1.0
theta[1,266]	1.54	0.00315	0.204	1.2	1.55	1.87	4189.0	1.38	1.0
theta[2,266]	0.251	0.00635	0.472	-0.532	0.252	1.02	5541.0	1.83	1.0
theta[3,266]	0.321	0.00713	0.497	-0.566	0.357	1.08	4854.0	1.6	1.0
theta[1,267]	0.0135	0.00411	0.299	-0.501	0.0301	0.475	5271.0	1.74	1.0
theta[2,267]	0.606	0.00669	0.477	-0.168	0.6	1.4	5086.0	1.68	0.999
theta[3,267]	-0.235	0.0111	0.85	-1.71	-0.19	1.08	5915.0	1.95	1.0
theta[1,268]	0.524	0.00415	0.257	0.0901	0.532	0.945	3836.0	1.27	1.0
theta[2,268]	0.69	0.00688	0.476	-0.0903	0.699	1.47	4786.0	1.58	1.0
theta[3,268]	0.972	0.00847	0.516	0.0684	1.0	1.74	3705.0	1.22	0.999
theta[1,269]	-0.551	0.00631	0.404	-1.28	-0.522	0.0647	4107.0	1.36	1.0
theta[2,269]	0.362	0.0067	0.466	-0.394	0.357	1.13	4841.0	1.6	0.999
theta[3,269]	-0.169	0.0122	0.881	-1.67	-0.133	1.21	5223.0	1.72	1.0
theta[1,270]	0.129	0.00399	0.279	-0.354	0.132	0.572	4901.0	1.62	0.999
theta[2,270]	0.269	0.0061	0.464	-0.478	0.268	1.04	5785.0	1.91	0.999
theta[3,270]	-0.265	0.0118	0.829	-1.72	-0.242	1.01	4931.0	1.63	1.0
theta[1,271]	-1.29	0.00819	0.564	-2.29	-1.25	-0.432	4738.0	1.56	1.0
theta[2,271]	-0.908	0.0103	0.691	-2.09	-0.86	0.166	4517.0	1.49	1.0
theta[3,271]	-0.092	0.0117	0.918	-1.69	-0.0557	1.34	6112.0	2.02	1.0
theta[1,272]	0.677	0.00342	0.248	0.26	0.68	1.07	5256.0	1.73	1.0
theta[2,272]	1.04	0.00646	0.485	0.25	1.04	1.83	5633.0	1.86	1.0
theta[3,272]	-0.367	0.0108	0.797	-1.79	-0.301	0.823	5395.0	1.78	1.0
theta[1,273]	-0.498	0.00587	0.404	-1.22	-0.465	0.0957	4736.0	1.56	1.0
theta[2,273]	-1.19	0.00915	0.654	-2.33	-1.15	-0.195	5103.0	1.68	1.0
theta[3,273]	-0.181	0.0118	0.88	-1.66	-0.156	1.19	5549.0	1.83	1.0
theta[1,274]	0.415	0.00395	0.264	-0.0359	0.42	0.827	4485.0	1.48	1.0
theta[2,274]	-0.636	0.00696	0.455	-1.39	-0.639	0.105	4281.0	1.41	1.0
theta[3,274]	0.519	0.00958	0.642	-0.621	0.565	1.48	4492.0	1.48	1.0
theta[1,275]	0.195	0.0036	0.28	-0.275	0.212	0.634	6074.0	2.0	0.999
theta[2,275]	-1.11	0.00733	0.529	-2.01	-1.08	-0.294	5196.0	1.72	1.0
theta[3,275]	-0.297	0.012	0.817	-1.72	-0.252	0.938	4675.0	1.54	0.999
theta[1,276]	1.36	0.00386	0.251	0.933	1.36	1.77	4247.0	1.4	1.0
theta[2,276]	0.139	0.0067	0.469	-0.643	0.142	0.908	4890.0	1.61	1.0
theta[3,276]	0.469	0.0074	0.512	-0.425	0.491	1.24	4786.0	1.58	1.0
theta[1,277]	0.283	0.00398	0.277	-0.178	0.287	0.734	4847.0	1.6	1.0
theta[2,277]	0.188	0.00647	0.474	-0.574	0.182	0.99	5380.0	1.78	1.0
theta[3,277]	-0.309	0.0116	0.833	-1.78	-0.273	0.966	5118.0	1.69	1.0
theta[1,278]	-0.654	0.00669	0.429	-1.41	-0.627	0.000286	4110.0	1.36	0.999
theta[2,278]	2.04	0.00709	0.503	1.23	2.04	2.87	5041.0	1.66	1.0
theta[3,278]	-0.157	0.012	0.855	-1.62	-0.144	1.18	5046.0	1.67	1.0
theta[1,279]	-0.975	0.00796	0.503	-1.85	-0.93	-0.22	3984.0	1.31	1.0
theta[2,279]	0.531	0.00766	0.503	-0.275	0.53	1.37	4308.0	1.42	1.0
theta[3,279]	-0.112	0.0121	0.927	-1.71	-0.0756	1.33	5872.0	1.94	0.999
theta[1,280]	-0.756	0.00711	0.452	-1.55	-0.733	-0.0728	4039.0	1.33	1.0
theta[2,280]	0.633	0.00819	0.513	-0.224	0.631	1.49	3932.0	1.3	1.0
theta[3,280]	-0.134	0.0119	0.886	-1.64	-0.0928	1.27	5580.0	1.84	1.0
theta[1,281]	-1.31	0.00808	0.539	-2.26	-1.28	-0.465	4453.0	1.47	1.0
theta[2,281]	0.893	0.0082	0.498	0.0898	0.895	1.72	3683.0	1.22	1.0
theta[3,281]	-0.0981	0.0117	0.928	-1.7	-0.0585	1.36	6275.0	2.07	0.999
theta[1,282]	1.47	0.00326	0.212	1.11	1.47	1.81	4220.0	1.39	1.0
theta[2,282]	1.83	0.00731	0.517	1.02	1.82	2.7	4998.0	1.65	1.0
theta[3,282]	1.34	0.0057	0.424	0.655	1.33	2.04	5546.0	1.83	1.0
theta[1,283]	-0.278	0.00524	0.357	-0.914	-0.247	0.262	4650.0	1.53	1.0
theta[2,283]	-1.28	0.00951	0.645	-2.43	-1.23	-0.292	4605.0	1.52	1.0
theta[3,283]	-0.261	0.0124	0.88	-1.8	-0.22	1.1	5066.0	1.67	0.999
theta[1,284]	-1.67	0.0091	0.658	-2.83	-1.63	-0.654	5235.0	1.73	0.999
theta[2,284]	-0.812	0.0108	0.76	-2.15	-0.772	0.371	4966.0	1.64	1.0
theta[3,284]	-0.108	0.0111	0.917	-1.63	-0.0868	1.37	6779.0	2.24	0.999
theta[1,285]	-1.01	0.00735	0.52	-1.9	-0.999	-0.212	4995.0	1.65	0.999
theta[2,285]	-0.582	0.00859	0.611	-1.66	-0.543	0.382	5061.0	1.67	1.0
theta[3,285]	-0.166	0.0132	0.913	-1.72	-0.138	1.28	4770.0	1.57	1.0
theta[1,286]	0.0526	0.00429	0.293	-0.44	0.0662	0.509	4672.0	1.54	1.0
theta[2,286]	-1.04	0.00782	0.542	-1.99	-1.01	-0.206	4798.0	1.58	1.0
theta[3,286]	-0.286	0.0118	0.852	-1.77	-0.246	1.02	5241.0	1.73	1.0
theta[1,287]	0.188	0.00373	0.278	-0.281	0.197	0.621	5528.0	1.82	0.999
theta[2,287]	-1.47	0.00834	0.6	-2.52	-1.43	-0.555	5177.0	1.71	1.0
theta[3,287]	-0.314	0.0119	0.852	-1.81	-0.266	0.979	5103.0	1.68	1.0
theta[1,288]	-1.67	0.00969	0.652	-2.79	-1.64	-0.646	4528.0	1.49	0.999
theta[2,288]	-0.793	0.011	0.717	-2.01	-0.766	0.342	4223.0	1.39	1.0
theta[3,288]	-0.11	0.0124	0.92	-1.66	-0.0893	1.36	5492.0	1.81	1.0
theta[1,289]	1.41	0.00327	0.216	1.04	1.41	1.75	4344.0	1.43	1.0
theta[2,289]	-0.367	0.00606	0.469	-1.13	-0.371	0.426	5988.0	1.98	1.0
theta[3,289]	-0.587	0.0105	0.756	-1.96	-0.532	0.537	5195.0	1.71	1.0
theta[1,290]	1.32	0.00345	0.228	0.929	1.32	1.69	4367.0	1.44	1.0
theta[2,290]	0.764	0.00694	0.491	-0.0603	0.766	1.58	5003.0	1.65	1.0
theta[3,290]	1.01	0.00608	0.439	0.275	1.01	1.72	5213.0	1.72	1.0
theta[1,291]	0.0351	0.00447	0.305	-0.484	0.0515	0.507	4659.0	1.54	1.0
theta[2,291]	-0.42	0.00629	0.469	-1.21	-0.419	0.334	5561.0	1.84	1.0
theta[3,291]	-0.277	0.0127	0.859	-1.75	-0.239	1.02	4542.0	1.5	1.0
theta[1,292]	-0.559	0.00627	0.419	-1.29	-0.53	0.0802	4476.0	1.48	0.999
theta[2,292]	-1.18	0.00944	0.652	-2.33	-1.13	-0.163	4774.0	1.58	0.999
theta[3,292]	-0.198	0.0121	0.895	-1.73	-0.167	1.21	5455.0	1.8	1.0
theta[1,293]	-1.04	0.00732	0.501	-1.92	-0.993	-0.288	4685.0	1.55	1.0
theta[2,293]	0.448	0.00799	0.52	-0.402	0.446	1.31	4245.0	1.4	1.0
theta[3,293]	-0.109	0.0116	0.896	-1.65	-0.0581	1.31	5996.0	1.98	1.0
theta[1,294]	0.462	0.00396	0.258	0.0376	0.467	0.879	4226.0	1.39	1.0
theta[2,294]	-0.376	0.00632	0.456	-1.13	-0.371	0.37	5202.0	1.72	1.0
theta[3,294]	-0.351	0.0112	0.815	-1.78	-0.284	0.865	5304.0	1.75	1.0
theta[1,295]	2.95	0.00476	0.327	2.45	2.92	3.52	4712.0	1.56	1.0
theta[2,295]	0.633	0.00775	0.51	-0.171	0.627	1.5	4330.0	1.43	1.0
theta[3,295]	1.56	0.00816	0.547	0.681	1.54	2.48	4495.0	1.48	1.0
theta[1,296]	0.948	0.00336	0.237	0.558	0.95	1.33	4979.0	1.64	0.999
theta[2,296]	-0.128	0.00636	0.483	-0.892	-0.139	0.673	5765.0	1.9	1.0
theta[3,296]	0.976	0.00702	0.459	0.197	0.994	1.72	4273.0	1.41	0.999
theta[1,297]	-1.28	0.00801	0.553	-2.24	-1.26	-0.451	4774.0	1.58	1.0
theta[2,297]	-0.91	0.00996	0.705	-2.16	-0.857	0.166	5009.0	1.65	1.0
theta[3,297]	-0.117	0.0114	0.915	-1.69	-0.0811	1.36	6434.0	2.12	0.999
theta[1,298]	0.432	0.00355	0.265	-0.00334	0.43	0.868	5576.0	1.84	1.0
theta[2,298]	1.34	0.00642	0.491	0.551	1.33	2.17	5860.0	1.93	0.999
theta[3,298]	-0.318	0.0115	0.814	-1.77	-0.253	0.903	5040.0	1.66	1.0
theta[1,299]	0.666	0.00361	0.251	0.242	0.67	1.07	4843.0	1.6	1.0
theta[2,299]	-0.73	0.00622	0.45	-1.46	-0.728	0.00355	5243.0	1.73	0.999
theta[3,299]	1.33	0.00598	0.421	0.616	1.34	2.02	4960.0	1.64	1.0
theta[1,300]	-0.497	0.00636	0.396	-1.17	-0.462	0.0973	3874.0	1.28	1.0
theta[2,300]	-0.372	0.00757	0.511	-1.24	-0.358	0.449	4553.0	1.5	1.0
theta[3,300]	2.01	0.00813	0.463	1.24	2.02	2.75	3248.0	1.07	1.0
theta[1,301]	-0.398	0.00558	0.379	-1.06	-0.379	0.182	4614.0	1.52	1.0
theta[2,301]	-0.502	0.00728	0.514	-1.39	-0.484	0.324	4978.0	1.64	1.0
theta[3,301]	-0.225	0.0126	0.886	-1.74	-0.188	1.15	4915.0	1.62	1.0
theta[1,302]	1.68	0.00275	0.192	1.35	1.69	1.98	4862.0	1.6	1.0
theta[2,302]	0.302	0.00652	0.464	-0.455	0.31	1.04	5059.0	1.67	1.0
theta[3,302]	-0.65	0.0117	0.695	-1.88	-0.583	0.376	3551.0	1.17	1.0
theta[1,303]	-0.379	0.00592	0.379	-1.05	-0.361	0.196	4100.0	1.35	1.0
theta[2,303]	-0.855	0.00819	0.569	-1.86	-0.815	0.0267	4825.0	1.59	1.0
theta[3,303]	0.809	0.0103	0.67	-0.397	0.871	1.81	4248.0	1.4	1.0
theta[1,304]	-1.03	0.00756	0.519	-1.94	-0.991	-0.26	4710.0	1.55	1.0
theta[2,304]	-0.991	0.0104	0.705	-2.21	-0.95	0.107	4598.0	1.52	0.999
theta[3,304]	-0.133	0.0114	0.885	-1.63	-0.113	1.3	6058.0	2.0	0.999
theta[1,305]	-1.24	0.00873	0.553	-2.21	-1.21	-0.373	4008.0	1.32	1.0
theta[2,305]	1.4	0.00809	0.535	0.518	1.4	2.28	4380.0	1.45	1.0
theta[3,305]	-0.077	0.0115	0.897	-1.67	-0.0353	1.33	6106.0	2.02	0.999
theta[1,306]	-1.44	0.00914	0.589	-2.47	-1.41	-0.508	4159.0	1.37	1.0
theta[2,306]	0.36	0.00858	0.541	-0.529	0.36	1.26	3983.0	1.31	1.0
theta[3,306]	-0.104	0.0119	0.929	-1.67	-0.0811	1.39	6077.0	2.01	1.0
theta[1,307]	-1.05	0.00714	0.51	-1.94	-1.02	-0.266	5099.0	1.68	1.0
theta[2,307]	-1.0	0.0102	0.686	-2.21	-0.96	0.0536	4530.0	1.5	0.999
theta[3,307]	-0.141	0.0118	0.93	-1.71	-0.108	1.33	6186.0	2.04	1.0
theta[1,308]	-0.042	0.00454	0.31	-0.564	-0.0338	0.439	4655.0	1.54	1.0
theta[2,308]	-0.68	0.00652	0.481	-1.48	-0.668	0.0916	5435.0	1.79	0.999
theta[3,308]	-0.261	0.0117	0.837	-1.74	-0.217	1.04	5109.0	1.69	1.0
theta[1,309]	-1.25	0.00942	0.54	-2.19	-1.22	-0.42	3284.0	1.08	1.0
theta[2,309]	-0.398	0.00922	0.596	-1.43	-0.366	0.549	4184.0	1.38	1.0
theta[3,309]	1.56	0.0106	0.613	0.478	1.61	2.5	3332.0	1.1	1.0
theta[1,310]	1.15	0.00384	0.24	0.746	1.15	1.54	3903.0	1.29	1.0
theta[2,310]	1.17	0.00695	0.493	0.344	1.17	1.99	5021.0	1.66	0.999
theta[3,310]	1.1	0.00642	0.45	0.35	1.1	1.81	4899.0	1.62	1.0
theta[1,311]	-0.492	0.00617	0.404	-1.21	-0.452	0.118	4283.0	1.41	1.0
theta[2,311]	-0.299	0.00762	0.492	-1.09	-0.291	0.507	4179.0	1.38	1.0
theta[3,311]	-0.204	0.0121	0.891	-1.74	-0.178	1.17	5406.0	1.78	1.0
theta[1,312]	-1.49	0.00862	0.607	-2.57	-1.46	-0.56	4970.0	1.64	1.0
theta[2,312]	-0.395	0.0093	0.649	-1.55	-0.357	0.614	4866.0	1.61	0.999
theta[3,312]	-0.0931	0.0116	0.928	-1.68	-0.0494	1.38	6349.0	2.1	0.999
theta[1,313]	1.61	0.00307	0.201	1.27	1.61	1.93	4285.0	1.41	1.0
theta[2,313]	-0.467	0.00595	0.469	-1.22	-0.475	0.305	6225.0	2.05	0.999
theta[3,313]	0.0248	0.00975	0.582	-1.03	0.0761	0.883	3563.0	1.18	1.0
theta[1,314]	-0.557	0.0063	0.411	-1.29	-0.519	0.0563	4247.0	1.4	1.0
theta[2,314]	0.621	0.00735	0.5	-0.2	0.62	1.43	4618.0	1.52	1.0
theta[3,314]	-0.161	0.0115	0.871	-1.66	-0.122	1.19	5763.0	1.9	1.0
theta[1,315]	-0.907	0.00699	0.479	-1.74	-0.866	-0.188	4698.0	1.55	1.0
theta[2,315]	-1.03	0.00971	0.678	-2.21	-0.984	0.0197	4879.0	1.61	1.0
theta[3,315]	-0.153	0.0116	0.92	-1.66	-0.115	1.28	6288.0	2.08	1.0
theta[1,316]	-0.376	0.00558	0.381	-1.04	-0.352	0.206	4656.0	1.54	1.0
theta[2,316]	-1.22	0.00888	0.638	-2.34	-1.18	-0.252	5158.0	1.7	1.0
theta[3,316]	-0.22	0.0114	0.885	-1.8	-0.163	1.12	6030.0	1.99	1.0
theta[1,317]	-1.69	0.00905	0.637	-2.81	-1.66	-0.712	4950.0	1.63	1.0
theta[2,317]	-0.787	0.0104	0.728	-2.08	-0.742	0.328	4871.0	1.61	0.999
theta[3,317]	-0.0686	0.0116	0.937	-1.64	-0.033	1.43	6542.0	2.16	1.0
theta[1,318]	-0.998	0.00772	0.502	-1.87	-0.96	-0.247	4232.0	1.4	1.0
theta[2,318]	-1.0	0.00933	0.669	-2.15	-0.975	0.00719	5139.0	1.7	0.999
theta[3,318]	-0.15	0.0116	0.896	-1.67	-0.124	1.26	5957.0	1.97	0.999
theta[1,319]	0.751	0.00324	0.239	0.355	0.754	1.14	5455.0	1.8	1.0
theta[2,319]	-1.06	0.00636	0.477	-1.88	-1.05	-0.297	5625.0	1.86	0.999
theta[3,319]	0.736	0.00779	0.527	-0.175	0.772	1.54	4574.0	1.51	1.0
theta[1,320]	-1.12	0.00829	0.543	-2.06	-1.08	-0.294	4289.0	1.42	0.999
theta[2,320]	-0.174	0.00773	0.552	-1.12	-0.155	0.695	5094.0	1.68	0.999
theta[3,320]	-0.113	0.0126	0.92	-1.7	-0.0657	1.31	5346.0	1.76	1.0
theta[1,321]	-1.26	0.00971	0.552	-2.23	-1.21	-0.428	3225.0	1.06	1.0
theta[2,321]	0.81	0.00854	0.514	-0.0493	0.81	1.66	3629.0	1.2	1.0
theta[3,321]	-0.0665	0.0115	0.932	-1.66	-0.0354	1.4	6596.0	2.18	1.0
theta[1,322]	0.12	0.00438	0.296	-0.373	0.135	0.582	4558.0	1.5	1.0
theta[2,322]	-1.07	0.00783	0.528	-1.99	-1.05	-0.264	4551.0	1.5	1.0
theta[3,322]	1.02	0.0085	0.554	-0.00423	1.05	1.85	4251.0	1.4	1.0
theta[1,323]	-0.674	0.00715	0.429	-1.43	-0.652	-0.0164	3604.0	1.19	1.0
theta[2,323]	0.958	0.00746	0.5	0.144	0.961	1.76	4489.0	1.48	1.0
theta[3,323]	1.96	0.00738	0.467	1.18	1.98	2.72	4014.0	1.32	1.0
theta[1,324]	-1.08	0.0083	0.507	-1.95	-1.04	-0.306	3725.0	1.23	1.0
theta[2,324]	-0.982	0.0111	0.705	-2.2	-0.935	0.0914	4062.0	1.34	1.0
theta[3,324]	2.14	0.00771	0.481	1.34	2.15	2.91	3896.0	1.29	1.0
theta[1,325]	1.09	0.00369	0.234	0.689	1.09	1.47	4032.0	1.33	1.0
theta[2,325]	0.498	0.00738	0.487	-0.297	0.497	1.29	4366.0	1.44	1.0
theta[3,325]	-0.49	0.011	0.771	-1.86	-0.433	0.659	4926.0	1.63	1.0
theta[1,326]	1.65	0.00311	0.194	1.33	1.66	1.96	3879.0	1.28	1.0
theta[2,326]	1.43	0.0066	0.496	0.621	1.42	2.24	5643.0	1.86	1.0
theta[3,326]	0.158	0.00872	0.548	-0.821	0.208	0.997	3949.0	1.3	0.999
theta[1,327]	0.552	0.00355	0.245	0.142	0.552	0.946	4762.0	1.57	1.0
theta[2,327]	-0.0866	0.00697	0.471	-0.856	-0.0866	0.695	4571.0	1.51	1.0
theta[3,327]	-0.363	0.0117	0.797	-1.81	-0.3	0.813	4608.0	1.52	1.0
theta[1,328]	0.906	0.00348	0.239	0.499	0.91	1.3	4723.0	1.56	1.0
theta[2,328]	0.47	0.00658	0.477	-0.331	0.477	1.24	5257.0	1.73	1.0
theta[3,328]	-0.445	0.0112	0.808	-1.88	-0.383	0.787	5241.0	1.73	1.0
theta[1,329]	1.13	0.00336	0.236	0.741	1.13	1.51	4965.0	1.64	0.999
theta[2,329]	-1.1	0.0066	0.47	-1.88	-1.1	-0.336	5073.0	1.67	0.999
theta[3,329]	-0.526	0.0109	0.784	-1.92	-0.463	0.644	5204.0	1.72	1.0
theta[1,330]	-0.131	0.00635	0.434	-0.894	-0.108	0.545	4685.0	1.55	0.999
theta[2,330]	-0.0846	0.00689	0.478	-0.868	-0.0873	0.713	4808.0	1.59	1.0
theta[3,330]	-0.238	0.0126	0.866	-1.76	-0.195	1.1	4744.0	1.57	1.0
theta[1,331]	-0.306	0.00548	0.369	-0.954	-0.282	0.259	4546.0	1.5	1.0
