	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[579,1]	0.89	0.0033	0.28	0.42	0.89	1.4	7204.0	10.0	1.0
theta[580,1]	-0.5	0.0039	0.33	-1.1	-0.49	0.03	7509.0	11.0	1.0
theta[581,1]	-0.79	0.0041	0.38	-1.4	-0.77	-0.19	8476.0	12.0	1.0
theta[582,1]	0.4	0.0032	0.28	-0.059	0.4	0.86	7485.0	11.0	1.0
theta[1,2]	-0.57	0.0082	0.69	-1.8	-0.52	0.49	7111.0	10.0	1.0
theta[2,2]	1.4	0.006	0.52	0.57	1.4	2.3	7758.0	11.0	1.0
theta[3,2]	-0.43	0.009	0.75	-1.7	-0.39	0.7	6826.0	9.6	1.0
theta[4,2]	-0.43	0.0096	0.82	-1.8	-0.38	0.84	7300.0	10.0	1.0
theta[5,2]	-1.4	0.0074	0.55	-2.4	-1.4	-0.59	5575.0	7.9	1.0
theta[6,2]	-0.25	0.0096	0.88	-1.8	-0.22	1.1	8423.0	12.0	1.0
theta[7,2]	0.91	0.0078	0.61	-0.12	0.93	1.9	6057.0	8.5	1.0
theta[8,2]	-0.17	0.0051	0.45	-0.9	-0.16	0.58	7648.0	11.0	1.0
theta[9,2]	1.1	0.0064	0.48	0.33	1.1	1.9	5621.0	7.9	1.0
theta[10,2]	-1.2	0.0086	0.65	-2.3	-1.2	-0.23	5698.0	8.0	1.0
theta[11,2]	-0.27	0.0065	0.53	-1.2	-0.23	0.54	6692.0	9.4	1.0
theta[12,2]	1.1	0.0068	0.56	0.19	1.1	2.0	6814.0	9.6	1.0
theta[13,2]	-0.72	0.0086	0.72	-2.0	-0.68	0.38	7119.0	10.0	1.0
theta[14,2]	-0.25	0.011	0.87	-1.7	-0.2	1.1	6605.0	9.3	1.0
theta[15,2]	-0.71	0.01	0.74	-2.0	-0.64	0.41	5447.0	7.7	1.0
theta[16,2]	0.6	0.0055	0.47	-0.14	0.59	1.4	7259.0	10.0	1.0
theta[17,2]	-0.5	0.0092	0.76	-1.8	-0.45	0.65	6830.0	9.6	1.0
theta[18,2]	-0.69	0.0093	0.75	-2.0	-0.63	0.43	6450.0	9.1	1.0
theta[19,2]	-0.2	0.0093	0.89	-1.7	-0.17	1.2	9007.0	13.0	1.0
theta[20,2]	-0.51	0.0089	0.78	-1.9	-0.46	0.69	7503.0	11.0	1.0
theta[21,2]	-0.57	0.0096	0.77	-1.9	-0.53	0.6	6562.0	9.2	1.0
theta[22,2]	-0.39	0.0088	0.66	-1.6	-0.35	0.6	5607.0	7.9	1.0
theta[23,2]	0.16	0.0061	0.51	-0.66	0.15	1.0	7016.0	9.9	1.0
theta[24,2]	-0.4	0.0092	0.82	-1.8	-0.35	0.86	7799.0	11.0	1.0
theta[25,2]	-0.24	0.01	0.87	-1.7	-0.18	1.1	7439.0	10.0	1.0
theta[26,2]	-0.43	0.0063	0.5	-1.3	-0.42	0.36	6300.0	8.9	1.0
theta[27,2]	0.64	0.0051	0.45	-0.078	0.63	1.4	7993.0	11.0	1.0
theta[28,2]	0.42	0.0057	0.5	-0.37	0.4	1.3	7609.0	11.0	1.0
theta[29,2]	-0.78	0.0086	0.68	-2.0	-0.73	0.23	6251.0	8.8	1.0
theta[30,2]	-0.96	0.0078	0.6	-2.0	-0.92	-0.038	6073.0	8.6	1.0
theta[31,2]	-0.95	0.0073	0.58	-2.0	-0.91	-0.065	6268.0	8.8	1.0
theta[32,2]	-0.61	0.0087	0.74	-1.9	-0.56	0.5	7202.0	10.0	1.0
theta[33,2]	-0.5	0.0094	0.76	-1.9	-0.45	0.65	6519.0	9.2	1.0
theta[34,2]	-0.28	0.0096	0.85	-1.8	-0.23	1.0	7895.0	11.0	1.0
theta[35,2]	0.44	0.006	0.48	-0.35	0.45	1.2	6339.0	8.9	1.0
theta[36,2]	-0.61	0.0086	0.75	-1.9	-0.57	0.55	7573.0	11.0	1.0
theta[37,2]	-1.2	0.0081	0.65	-2.4	-1.2	-0.25	6505.0	9.2	1.0
theta[38,2]	-0.5	0.0097	0.82	-1.9	-0.45	0.73	7016.0	9.9	1.0
theta[39,2]	-0.7	0.0095	0.73	-2.0	-0.64	0.4	5935.0	8.4	1.0
theta[40,2]	-0.17	0.0091	0.86	-1.6	-0.14	1.2	8919.0	13.0	1.0
theta[41,2]	-1.2	0.0085	0.63	-2.3	-1.1	-0.19	5496.0	7.7	1.0
theta[42,2]	-0.98	0.0088	0.66	-2.2	-0.92	-0.004	5737.0	8.1	1.0
theta[43,2]	-0.35	0.01	0.84	-1.8	-0.31	0.97	6574.0	9.3	1.0
theta[44,2]	-1.1	0.0071	0.57	-2.1	-1.0	-0.21	6427.0	9.1	1.0
theta[45,2]	-0.36	0.0093	0.82	-1.8	-0.3	0.91	7807.0	11.0	1.0
theta[46,2]	-0.48	0.009	0.75	-1.8	-0.43	0.67	7011.0	9.9	1.0
theta[47,2]	-0.56	0.007	0.56	-1.5	-0.55	0.37	6445.0	9.1	1.0
theta[48,2]	-0.97	0.0064	0.51	-1.8	-0.96	-0.18	6485.0	9.1	1.0
theta[49,2]	-0.39	0.0095	0.85	-1.9	-0.34	0.92	8016.0	11.0	1.0
theta[50,2]	0.45	0.0064	0.48	-0.37	0.46	1.2	5680.0	8.0	1.0
theta[51,2]	-0.71	0.0079	0.6	-1.8	-0.65	0.17	5650.0	8.0	1.0
theta[52,2]	1.3	0.0063	0.57	0.43	1.3	2.3	8208.0	12.0	1.0
theta[53,2]	-0.26	0.01	0.85	-1.8	-0.21	1.1	7267.0	10.0	1.0
theta[54,2]	-0.51	0.01	0.79	-1.9	-0.46	0.67	6168.0	8.7	1.0
theta[55,2]	-0.0044	0.006	0.48	-0.82	0.0051	0.76	6333.0	8.9	1.0
theta[56,2]	-0.64	0.0067	0.54	-1.5	-0.63	0.23	6524.0	9.2	1.0
theta[57,2]	0.75	0.0066	0.56	-0.15	0.74	1.7	7129.0	10.0	1.0
theta[58,2]	-0.2	0.01	0.9	-1.7	-0.17	1.2	7604.0	11.0	1.0
theta[59,2]	-0.66	0.0092	0.76	-2.0	-0.6	0.49	6968.0	9.8	1.0
theta[60,2]	0.74	0.0055	0.44	0.034	0.73	1.5	6516.0	9.2	1.0
theta[61,2]	-0.41	0.0095	0.79	-1.8	-0.36	0.79	6932.0	9.8	1.0
theta[62,2]	-0.86	0.0092	0.7	-2.1	-0.8	0.19	5780.0	8.1	1.0
theta[63,2]	-0.24	0.0098	0.85	-1.7	-0.2	1.1	7506.0	11.0	1.0
theta[64,2]	-0.48	0.0062	0.48	-1.3	-0.48	0.29	6127.0	8.6	1.0
theta[65,2]	1.5	0.006	0.53	0.61	1.5	2.4	7887.0	11.0	1.0
theta[66,2]	-0.7	0.0091	0.74	-2.0	-0.63	0.42	6684.0	9.4	1.0
theta[67,2]	-0.56	0.0095	0.73	-1.9	-0.5	0.53	5844.0	8.2	1.0
theta[68,2]	-0.28	0.0085	0.68	-1.5	-0.22	0.74	6482.0	9.1	1.0
theta[69,2]	-0.63	0.0094	0.75	-1.9	-0.57	0.52	6385.0	9.0	1.0
theta[70,2]	-0.83	0.0089	0.69	-2.1	-0.78	0.2	6145.0	8.7	1.0
theta[71,2]	-0.49	0.0096	0.8	-1.9	-0.43	0.72	6854.0	9.7	1.0
theta[72,2]	0.46	0.0056	0.47	-0.33	0.46	1.2	6842.0	9.6	1.0
theta[73,2]	-0.75	0.0089	0.71	-2.0	-0.7	0.32	6447.0	9.1	1.0
theta[74,2]	-0.46	0.0096	0.8	-1.9	-0.41	0.76	6998.0	9.9	1.0
theta[75,2]	-0.26	0.0098	0.85	-1.7	-0.2	1.1	7606.0	11.0	1.0
theta[76,2]	0.13	0.0059	0.46	-0.63	0.13	0.87	6132.0	8.6	1.0
theta[77,2]	-0.044	0.0056	0.48	-0.84	-0.047	0.75	7319.0	10.0	1.0
theta[78,2]	-0.43	0.01	0.83	-1.9	-0.37	0.82	6938.0	9.8	1.0
theta[79,2]	-0.48	0.0097	0.81	-1.9	-0.41	0.75	7043.0	9.9	1.0
theta[80,2]	-0.69	0.0091	0.75	-2.0	-0.63	0.44	6769.0	9.5	1.0
theta[81,2]	0.98	0.0074	0.64	-0.08	0.97	2.1	7607.0	11.0	1.0
theta[82,2]	-0.38	0.0099	0.8	-1.8	-0.33	0.88	6590.0	9.3	1.0
theta[83,2]	-0.59	0.0096	0.79	-2.0	-0.54	0.58	6722.0	9.5	1.0
theta[84,2]	0.28	0.0055	0.43	-0.42	0.27	1.0	6161.0	8.7	1.0
theta[85,2]	-1.0	0.0078	0.65	-2.2	-0.96	-0.03	6936.0	9.8	1.0
theta[86,2]	-1.2	0.0086	0.66	-2.3	-1.1	-0.23	5774.0	8.1	1.0
theta[87,2]	-0.27	0.0094	0.86	-1.7	-0.25	1.1	8286.0	12.0	1.0
theta[88,2]	-0.92	0.0085	0.66	-2.1	-0.87	0.074	6036.0	8.5	1.0
theta[89,2]	-0.15	0.0065	0.49	-1.0	-0.12	0.61	5834.0	8.2	1.0
theta[90,2]	-0.89	0.0081	0.67	-2.1	-0.84	0.098	6852.0	9.7	1.0
theta[91,2]	0.14	0.0066	0.53	-0.73	0.14	1.0	6338.0	8.9	1.0
theta[92,2]	-1.1	0.0078	0.58	-2.1	-1.1	-0.23	5574.0	7.9	1.0
theta[93,2]	-1.2	0.0062	0.49	-2.0	-1.2	-0.36	6342.0	8.9	1.0
theta[94,2]	-0.16	0.0065	0.49	-1.0	-0.13	0.63	5698.0	8.0	1.0
theta[95,2]	-0.47	0.01	0.82	-1.9	-0.42	0.76	6734.0	9.5	1.0
theta[96,2]	-0.32	0.01	0.82	-1.7	-0.27	0.96	6329.0	8.9	1.0
theta[97,2]	0.16	0.0055	0.46	-0.6	0.16	0.91	6737.0	9.5	1.0
theta[98,2]	-0.56	0.0093	0.78	-1.9	-0.5	0.63	7017.0	9.9	1.0
theta[99,2]	-0.94	0.0087	0.69	-2.2	-0.88	0.1	6409.0	9.0	1.0
theta[100,2]	-0.47	0.0098	0.78	-1.8	-0.42	0.71	6259.0	8.8	1.0
theta[101,2]	-0.58	0.0096	0.79	-2.0	-0.53	0.62	6766.0	9.5	1.0
theta[102,2]	-1.0	0.0089	0.65	-2.2	-0.96	-0.055	5394.0	7.6	1.0
theta[103,2]	-0.58	0.0058	0.51	-1.5	-0.56	0.19	7612.0	11.0	1.0
theta[104,2]	1.6	0.0071	0.65	0.6	1.6	2.7	8262.0	12.0	1.0
theta[105,2]	0.32	0.0055	0.46	-0.41	0.33	1.1	6937.0	9.8	1.0
theta[106,2]	-0.36	0.0078	0.58	-1.4	-0.33	0.52	5640.0	7.9	1.0
theta[107,2]	0.65	0.0054	0.45	-0.086	0.64	1.4	7057.0	9.9	1.0
theta[108,2]	-0.42	0.0098	0.76	-1.8	-0.37	0.72	6120.0	8.6	1.0
theta[109,2]	-1.0	0.0094	0.69	-2.3	-0.99	-0.025	5399.0	7.6	1.0
theta[110,2]	-0.38	0.0097	0.82	-1.8	-0.34	0.86	7141.0	10.0	1.0
theta[111,2]	-0.46	0.0093	0.79	-1.9	-0.4	0.77	7185.0	10.0	1.0
theta[112,2]	-0.64	0.0092	0.75	-2.0	-0.59	0.47	6621.0	9.3	1.0
theta[113,2]	-0.49	0.0075	0.59	-1.5	-0.44	0.39	6192.0	8.7	1.0
theta[114,2]	0.25	0.007	0.54	-0.66	0.28	1.1	5892.0	8.3	1.0
theta[115,2]	-0.55	0.01	0.77	-1.9	-0.5	0.62	5450.0	7.7	1.0
theta[116,2]	-0.55	0.0073	0.57	-1.5	-0.51	0.31	6060.0	8.5	1.0
theta[117,2]	-0.41	0.0088	0.8	-1.8	-0.37	0.81	8164.0	12.0	1.0
theta[118,2]	0.82	0.0057	0.45	0.094	0.82	1.5	6179.0	8.7	1.0
theta[119,2]	0.17	0.0058	0.47	-0.65	0.18	0.9	6705.0	9.4	1.0
theta[120,2]	-0.44	0.0093	0.8	-1.8	-0.39	0.77	7389.0	10.0	1.0
theta[121,2]	0.98	0.0057	0.48	0.19	0.98	1.8	7204.0	10.0	1.0
theta[122,2]	-0.44	0.01	0.8	-1.8	-0.38	0.78	6128.0	8.6	1.0
theta[123,2]	2.2	0.0071	0.6	1.3	2.2	3.3	7254.0	10.0	1.0
theta[124,2]	-1.1	0.0084	0.62	-2.2	-1.0	-0.18	5486.0	7.7	1.0
theta[125,2]	-1.2	0.0068	0.55	-2.1	-1.1	-0.33	6512.0	9.2	1.0
theta[126,2]	-0.81	0.0098	0.74	-2.1	-0.77	0.3	5680.0	8.0	1.0
theta[127,2]	-0.27	0.0097	0.89	-1.8	-0.23	1.1	8487.0	12.0	1.0
theta[128,2]	-0.91	0.0089	0.7	-2.1	-0.86	0.13	6271.0	8.8	1.0
theta[129,2]	-0.95	0.0088	0.69	-2.1	-0.89	0.075	6247.0	8.8	1.0
theta[130,2]	-0.41	0.0095	0.81	-1.8	-0.37	0.83	7310.0	10.0	1.0
theta[131,2]	0.87	0.0074	0.6	-0.11	0.86	1.9	6543.0	9.2	1.0
theta[132,2]	-0.89	0.0091	0.71	-2.1	-0.84	0.19	6169.0	8.7	1.0
theta[133,2]	0.81	0.006	0.55	-0.048	0.79	1.7	8254.0	12.0	1.0
theta[134,2]	-0.35	0.01	0.81	-1.8	-0.29	0.89	6312.0	8.9	1.0
theta[135,2]	-0.57	0.0094	0.78	-2.0	-0.51	0.6	6845.0	9.6	1.0
theta[136,2]	-0.27	0.0098	0.84	-1.7	-0.22	1.0	7417.0	10.0	1.0
theta[137,2]	-0.058	0.0086	0.66	-1.3	-0.006	0.95	6008.0	8.5	1.0
theta[138,2]	-0.29	0.0091	0.65	-1.5	-0.24	0.67	5086.0	7.2	1.0
theta[139,2]	-0.79	0.0078	0.59	-1.8	-0.75	0.084	5742.0	8.1	1.0
theta[140,2]	-0.35	0.0095	0.78	-1.7	-0.3	0.85	6860.0	9.7	1.0
theta[141,2]	-0.12	0.01	0.84	-1.6	-0.072	1.2	6583.0	9.3	1.0
theta[142,2]	0.096	0.0056	0.47	-0.66	0.095	0.89	7139.0	10.0	1.0
theta[143,2]	-0.94	0.0072	0.58	-2.0	-0.89	-0.063	6497.0	9.2	1.0
theta[144,2]	0.75	0.0056	0.45	0.024	0.75	1.5	6491.0	9.1	1.0
theta[145,2]	-0.18	0.0088	0.86	-1.7	-0.16	1.2	9608.0	14.0	1.0
theta[146,2]	-1.4	0.0087	0.65	-2.6	-1.4	-0.45	5679.0	8.0	1.0
theta[147,2]	0.92	0.0061	0.47	0.13	0.92	1.7	5886.0	8.3	1.0
theta[148,2]	-0.9	0.0094	0.68	-2.1	-0.83	0.13	5180.0	7.3	1.0
theta[149,2]	0.73	0.0063	0.52	-0.13	0.71	1.6	6927.0	9.8	1.0
theta[150,2]	-0.25	0.0096	0.87	-1.8	-0.22	1.1	8223.0	12.0	1.0
theta[151,2]	-0.19	0.0096	0.71	-1.5	-0.12	0.85	5520.0	7.8	1.0
theta[152,2]	-0.45	0.0098	0.8	-1.8	-0.4	0.78	6639.0	9.4	1.0
theta[153,2]	-0.66	0.0094	0.75	-2.0	-0.6	0.44	6348.0	8.9	1.0
theta[154,2]	-0.25	0.0096	0.87	-1.8	-0.21	1.1	8099.0	11.0	1.0
theta[155,2]	0.43	0.0099	0.79	-0.93	0.47	1.6	6298.0	8.9	1.0
theta[156,2]	-0.5	0.0092	0.76	-1.8	-0.45	0.69	6872.0	9.7	1.0
theta[157,2]	-0.19	0.0057	0.45	-0.92	-0.19	0.55	6375.0	9.0	1.0
theta[158,2]	-0.91	0.0086	0.67	-2.1	-0.85	0.12	6163.0	8.7	1.0
theta[159,2]	-1.0	0.0083	0.66	-2.2	-0.95	0.0011	6382.0	9.0	1.0
theta[160,2]	-0.9	0.0084	0.67	-2.1	-0.84	0.1	6456.0	9.1	1.0
theta[161,2]	1.7	0.0071	0.6	0.72	1.6	2.7	7134.0	10.0	1.0
theta[162,2]	0.49	0.0059	0.47	-0.35	0.5	1.2	6492.0	9.1	1.0
theta[163,2]	-0.35	0.0054	0.46	-1.1	-0.35	0.37	7333.0	10.0	1.0
theta[164,2]	0.16	0.0056	0.46	-0.59	0.15	0.91	6833.0	9.6	1.0
theta[165,2]	-0.21	0.01	0.9	-1.7	-0.17	1.2	7525.0	11.0	1.0
theta[166,2]	0.16	0.0056	0.45	-0.57	0.15	0.91	6572.0	9.3	1.0
theta[167,2]	-1.0	0.0086	0.67	-2.2	-0.97	-0.01	6163.0	8.7	1.0
theta[168,2]	-0.3	0.011	0.84	-1.7	-0.26	1.0	5987.0	8.4	1.0
theta[169,2]	-0.45	0.0089	0.8	-1.8	-0.4	0.77	8019.0	11.0	1.0
theta[170,2]	-0.18	0.0095	0.87	-1.7	-0.14	1.2	8370.0	12.0	1.0
theta[171,2]	-0.24	0.0094	0.87	-1.8	-0.19	1.1	8664.0	12.0	1.0
theta[172,2]	-0.87	0.0082	0.7	-2.1	-0.81	0.19	7246.0	10.0	1.0
theta[173,2]	1.1	0.0057	0.52	0.29	1.1	2.0	8474.0	12.0	1.0
theta[174,2]	0.13	0.0059	0.5	-0.67	0.13	0.97	7114.0	10.0	1.0
theta[175,2]	0.63	0.0059	0.46	-0.13	0.64	1.4	6167.0	8.7	1.0
theta[176,2]	0.56	0.006	0.5	-0.28	0.56	1.4	6843.0	9.6	1.0
theta[177,2]	0.3	0.006	0.5	-0.5	0.31	1.1	6995.0	9.9	1.0
theta[178,2]	0.61	0.006	0.47	-0.16	0.6	1.4	6108.0	8.6	1.0
theta[179,2]	-0.4	0.0055	0.47	-1.2	-0.4	0.38	7425.0	10.0	1.0
theta[180,2]	-0.64	0.0089	0.72	-1.9	-0.6	0.44	6393.0	9.0	1.0
theta[181,2]	-0.57	0.0075	0.6	-1.6	-0.52	0.34	6387.0	9.0	1.0
theta[182,2]	-0.47	0.0097	0.72	-1.8	-0.41	0.61	5512.0	7.8	1.0
theta[183,2]	0.51	0.007	0.55	-0.38	0.49	1.4	6079.0	8.6	1.0
theta[184,2]	-0.78	0.0092	0.75	-2.1	-0.72	0.35	6725.0	9.5	1.0
theta[185,2]	-0.59	0.0057	0.48	-1.4	-0.58	0.18	6883.0	9.7	1.0
theta[186,2]	-0.66	0.0079	0.61	-1.7	-0.61	0.26	6055.0	8.5	1.0
theta[187,2]	-1.3	0.0078	0.59	-2.3	-1.2	-0.37	5642.0	7.9	1.0
theta[188,2]	-0.25	0.01	0.87	-1.7	-0.22	1.1	7569.0	11.0	1.0
theta[189,2]	-0.4	0.01	0.83	-1.8	-0.35	0.89	6433.0	9.1	1.0
theta[190,2]	-0.78	0.0085	0.61	-1.9	-0.73	0.11	5150.0	7.3	1.0
theta[191,2]	0.17	0.0081	0.57	-0.82	0.21	1.0	4958.0	7.0	1.0
theta[192,2]	0.58	0.0065	0.51	-0.3	0.6	1.4	6114.0	8.6	1.0
theta[193,2]	-0.43	0.01	0.83	-1.9	-0.37	0.84	6350.0	8.9	1.0
theta[194,2]	-0.74	0.0087	0.69	-2.0	-0.68	0.28	6165.0	8.7	1.0
theta[195,2]	1.6	0.0068	0.52	0.76	1.6	2.5	5875.0	8.3	1.0
theta[196,2]	-0.2	0.0097	0.89	-1.7	-0.17	1.2	8371.0	12.0	1.0
theta[197,2]	-0.69	0.0096	0.72	-1.9	-0.63	0.41	5678.0	8.0	1.0
theta[198,2]	-1.0	0.0083	0.62	-2.1	-1.0	-0.1	5558.0	7.8	1.0
theta[199,2]	-0.53	0.0097	0.78	-1.9	-0.49	0.66	6328.0	8.9	1.0
theta[200,2]	-0.6	0.0091	0.61	-1.7	-0.55	0.32	4526.0	6.4	1.0
theta[201,2]	-0.24	0.0092	0.85	-1.7	-0.21	1.1	8544.0	12.0	1.0
theta[202,2]	1.6	0.006	0.53	0.81	1.6	2.5	7648.0	11.0	1.0
theta[203,2]	2.1	0.0069	0.58	1.2	2.1	3.1	7220.0	10.0	1.0
theta[204,2]	1.1	0.0067	0.58	0.19	1.1	2.1	7332.0	10.0	1.0
theta[205,2]	-0.53	0.009	0.78	-1.9	-0.47	0.65	7578.0	11.0	1.0
theta[206,2]	0.11	0.0056	0.48	-0.67	0.093	0.93	7259.0	10.0	1.0
theta[207,2]	-1.1	0.0085	0.67	-2.3	-1.1	-0.12	6213.0	8.8	1.0
theta[208,2]	1.4	0.0059	0.49	0.65	1.4	2.3	7110.0	10.0	1.0
theta[209,2]	-0.32	0.0094	0.82	-1.7	-0.3	0.98	7561.0	11.0	1.0
theta[210,2]	-0.78	0.0089	0.72	-2.1	-0.72	0.28	6570.0	9.3	1.0
theta[211,2]	-0.33	0.0091	0.84	-1.8	-0.28	0.97	8485.0	12.0	1.0
theta[212,2]	0.62	0.0058	0.5	-0.18	0.61	1.5	7338.0	10.0	1.0
theta[213,2]	-0.95	0.0087	0.7	-2.2	-0.88	0.1	6425.0	9.1	1.0
theta[214,2]	-1.2	0.007	0.57	-2.2	-1.1	-0.31	6555.0	9.2	1.0
theta[215,2]	-0.68	0.0089	0.68	-1.9	-0.63	0.35	5964.0	8.4	1.0
theta[216,2]	-1.1	0.0086	0.67	-2.3	-1.0	-0.071	6105.0	8.6	1.0
theta[217,2]	-1.2	0.0071	0.57	-2.2	-1.2	-0.36	6318.0	8.9	1.0
theta[218,2]	0.036	0.0057	0.46	-0.73	0.047	0.79	6291.0	8.9	1.0
theta[219,2]	-0.95	0.0088	0.71	-2.2	-0.89	0.12	6381.0	9.0	1.0
theta[220,2]	-0.7	0.0097	0.69	-1.9	-0.64	0.33	5138.0	7.2	1.0
theta[221,2]	-0.16	0.0055	0.46	-0.93	-0.15	0.59	7034.0	9.9	1.0
theta[222,2]	-0.3	0.0095	0.84	-1.8	-0.25	1.0	7828.0	11.0	1.0
theta[223,2]	-0.69	0.0089	0.74	-2.0	-0.63	0.43	6921.0	9.8	1.0
theta[224,2]	-0.96	0.0082	0.67	-2.1	-0.91	0.036	6667.0	9.4	1.0
theta[225,2]	-0.43	0.0093	0.82	-1.9	-0.38	0.85	7813.0	11.0	1.0
theta[226,2]	-0.84	0.0086	0.66	-2.0	-0.78	0.15	5987.0	8.4	1.0
theta[227,2]	0.42	0.0056	0.45	-0.33	0.43	1.2	6544.0	9.2	1.0
theta[228,2]	-0.62	0.0098	0.76	-2.0	-0.55	0.51	5996.0	8.4	1.0
theta[229,2]	0.33	0.0058	0.47	-0.44	0.33	1.1	6732.0	9.5	1.0
theta[230,2]	0.42	0.0062	0.48	-0.4	0.43	1.2	6043.0	8.5	1.0
theta[231,2]	-0.49	0.0098	0.8	-1.9	-0.45	0.75	6618.0	9.3	1.0
theta[232,2]	-0.66	0.01	0.74	-2.0	-0.6	0.43	5181.0	7.3	1.0
theta[233,2]	-1.1	0.0071	0.58	-2.1	-1.1	-0.25	6556.0	9.2	1.0
theta[234,2]	-0.62	0.0089	0.76	-2.0	-0.57	0.54	7269.0	10.0	1.0
theta[235,2]	-0.82	0.008	0.62	-1.9	-0.77	0.11	6156.0	8.7	1.0
theta[236,2]	-0.34	0.0096	0.84	-1.8	-0.29	0.94	7627.0	11.0	1.0
theta[237,2]	0.4	0.0057	0.47	-0.4	0.41	1.1	6768.0	9.5	1.0
theta[238,2]	-0.48	0.0093	0.79	-1.9	-0.41	0.71	7297.0	10.0	1.0
theta[239,2]	0.94	0.006	0.51	0.14	0.92	1.8	7255.0	10.0	1.0
theta[240,2]	2.2	0.0075	0.62	1.2	2.2	3.3	6900.0	9.7	1.0
theta[241,2]	-0.11	0.006	0.47	-0.9	-0.1	0.64	6036.0	8.5	1.0
theta[242,2]	-0.7	0.01	0.73	-2.0	-0.64	0.41	5418.0	7.6	1.0
theta[243,2]	-0.94	0.0087	0.69	-2.2	-0.87	0.09	6239.0	8.8	1.0
theta[244,2]	0.14	0.0058	0.49	-0.65	0.12	0.96	7106.0	10.0	1.0
theta[245,2]	-0.82	0.0087	0.72	-2.1	-0.76	0.25	6766.0	9.5	1.0
theta[246,2]	0.81	0.0055	0.48	0.005	0.79	1.6	7735.0	11.0	1.0
theta[247,2]	-0.74	0.0092	0.73	-2.0	-0.68	0.36	6255.0	8.8	1.0
theta[248,2]	-0.58	0.0062	0.48	-1.4	-0.59	0.21	5949.0	8.4	1.0
theta[249,2]	-0.39	0.0058	0.47	-1.2	-0.39	0.37	6536.0	9.2	1.0
theta[250,2]	-0.67	0.0095	0.77	-2.0	-0.59	0.48	6572.0	9.3	1.0
theta[251,2]	-0.82	0.0091	0.73	-2.1	-0.76	0.27	6359.0	9.0	1.0
theta[252,2]	0.48	0.0056	0.46	-0.27	0.46	1.2	6824.0	9.6	1.0
theta[253,2]	0.2	0.0056	0.47	-0.56	0.19	0.98	6939.0	9.8	1.0
theta[254,2]	-0.73	0.0092	0.69	-2.0	-0.67	0.3	5688.0	8.0	1.0
theta[255,2]	-1.0	0.0089	0.69	-2.2	-0.94	0.05	6131.0	8.6	1.0
theta[256,2]	-0.077	0.0058	0.47	-0.86	-0.069	0.69	6633.0	9.3	1.0
theta[257,2]	-0.55	0.0093	0.8	-2.0	-0.49	0.67	7424.0	10.0	1.0
theta[258,2]	-0.66	0.0083	0.62	-1.8	-0.6	0.26	5524.0	7.8	1.0
theta[259,2]	-1.2	0.0085	0.64	-2.4	-1.2	-0.28	5786.0	8.2	1.0
theta[260,2]	-0.23	0.01	0.87	-1.7	-0.17	1.1	7586.0	11.0	1.0
theta[261,2]	-0.93	0.0072	0.54	-1.9	-0.9	-0.11	5639.0	7.9	1.0
theta[262,2]	0.61	0.0057	0.48	-0.16	0.59	1.4	7109.0	10.0	1.0
theta[263,2]	-0.96	0.0097	0.68	-2.2	-0.91	0.059	4944.0	7.0	1.0
theta[264,2]	-0.54	0.0087	0.64	-1.7	-0.47	0.4	5352.0	7.5	1.0
theta[265,2]	0.41	0.0083	0.61	-0.68	0.44	1.3	5475.0	7.7	1.0
theta[266,2]	-0.5	0.0096	0.81	-1.9	-0.45	0.71	7002.0	9.9	1.0
theta[267,2]	-0.8	0.0091	0.71	-2.1	-0.75	0.28	6122.0	8.6	1.0
theta[268,2]	-0.078	0.006	0.46	-0.86	-0.067	0.65	5985.0	8.4	1.0
theta[269,2]	-0.26	0.01	0.85	-1.8	-0.23	1.1	7304.0	10.0	1.0
theta[270,2]	0.73	0.0061	0.52	-0.12	0.71	1.6	7153.0	10.0	1.0
theta[271,2]	1.0	0.0066	0.55	0.13	0.99	1.9	7061.0	9.9	1.0
theta[272,2]	-0.58	0.009	0.77	-1.9	-0.52	0.58	7302.0	10.0	1.0
theta[273,2]	-0.5	0.0093	0.78	-1.9	-0.45	0.67	7033.0	9.9	1.0
theta[274,2]	-1.0	0.0087	0.7	-2.2	-0.96	0.049	6348.0	8.9	1.0
theta[275,2]	-0.46	0.0059	0.47	-1.3	-0.46	0.28	6486.0	9.1	1.0
theta[276,2]	-0.27	0.0063	0.49	-1.1	-0.28	0.54	6022.0	8.5	1.0
theta[277,2]	-0.39	0.01	0.77	-1.7	-0.33	0.77	5819.0	8.2	1.0
theta[278,2]	0.19	0.0056	0.47	-0.56	0.19	0.96	7076.0	10.0	1.0
theta[279,2]	-0.18	0.011	0.89	-1.7	-0.14	1.2	6999.0	9.9	1.0
theta[280,2]	1.1	0.0065	0.56	0.22	1.1	2.1	7346.0	10.0	1.0
theta[281,2]	0.95	0.0071	0.59	0.0082	0.92	2.0	6866.0	9.7	1.0
theta[282,2]	-0.36	0.01	0.83	-1.8	-0.32	0.92	6852.0	9.7	1.0
theta[283,2]	-0.69	0.0091	0.75	-2.0	-0.65	0.45	6789.0	9.6	1.0
theta[284,2]	-0.69	0.01	0.75	-2.0	-0.64	0.46	5649.0	8.0	1.0
