k1,k2,stat,lb,ub,pval
33,23,0.002316,-0.006968,0.009031,0.63
33,24,0.001832,-0.004051,0.005114,0.76625
33,25,0.000866,-0.010047,0.008362,0.665
33,26,0.000629,-0.007912,0.007213,0.64325
33,27,-0.006325,-0.012548,0.008915,0.225
33,28,-0.006035,-0.013365,0.009986,0.21025
33,29,0.008452,-0.010479,0.010788,0.95875
33,30,-0.006394,0.001482,0.020545,0.0005
33,31,0.005707,-0.000577,0.022309,0.15525
33,32,0.001567,0.021318,0.045763,0.00025
34,0,-0.003259,-0.005527,0.006264,0.1365
34,1,0.001851,-0.005062,0.005689,0.7195
34,2,-0.004509,-0.005399,0.006245,0.043
34,3,0.000422,-0.005568,0.007205,0.48825
34,4,0.000478,-0.004108,0.004481,0.55725
34,5,-0.003126,-0.006255,0.00641,0.15
34,6,-0.001635,-0.006314,0.005992,0.313
34,7,0.001627,-0.00359,0.004106,0.794
34,8,-0.001609,-0.006222,0.005052,0.401
34,9,-0.00371,-0.007516,0.005706,0.22775
34,10,0.000337,-0.007362,0.005852,0.61325
34,11,0.000588,-0.00501,0.005585,0.553
34,12,-0.000639,-0.003865,0.005027,0.36225
34,13,-0.000152,-0.003521,0.003453,0.45875
34,14,0.000145,-0.011256,0.014996,0.37125
34,15,7.1e-05,-0.006315,0.008582,0.51425
34,16,0.000298,-0.007411,0.009228,0.5345
34,17,-0.000448,-0.006581,0.007907,0.47525
34,18,0.000209,-0.004166,0.005016,0.52525
34,19,0.000472,-0.003593,0.004318,0.561
34,20,-0.000196,-0.004641,0.006956,0.343
34,21,-0.000703,-0.003827,0.004336,0.3
34,22,0.001508,-0.003046,0.003879,0.75775
34,23,0.000958,-0.004866,0.006207,0.55275
34,24,0.000185,-0.003274,0.003699,0.52175
34,25,-0.000437,-0.005653,0.004976,0.47925
34,26,0.001102,-0.00409,0.004607,0.62
34,27,0.003062,-0.007251,0.005916,0.8735
34,28,-0.001344,-0.007494,0.006404,0.3915
34,29,-0.000574,-0.007776,0.006466,0.4645
34,30,-0.002808,-0.001285,0.013198,0.00825
34,31,-0.000455,-0.002233,0.012355,0.071
34,32,-0.000501,0.001339,0.012158,0.002
34,33,0.002627,0.004369,0.018833,0.0055
35,0,-0.001027,-0.006154,0.010268,0.29375
35,1,7.1e-05,-0.005732,0.009634,0.33575
35,2,-0.000648,-0.007145,0.009461,0.30275
35,3,0.002045,-0.007837,0.008264,0.643
35,4,-0.001075,-0.004909,0.005132,0.325
35,5,0.003427,-0.006646,0.010394,0.65175
35,6,-0.000652,-0.006026,0.009653,0.302
35,7,0.000693,-0.004374,0.003992,0.64475
35,8,0.001399,-0.007035,0.009303,0.5425
35,9,0.001822,-0.007232,0.009085,0.5955
35,10,0.000952,-0.006454,0.010416,0.41425
35,11,-0.001852,-0.001095,0.01412,0.01475
35,12,-0.006003,-0.001546,0.012567,0.00025
35,13,-0.002858,-0.00249,0.008343,0.01975
35,14,0.001645,-0.013069,0.012534,0.61925
35,15,-0.001564,-0.008033,0.006784,0.405
35,16,-0.001479,-0.008341,0.008398,0.3915
35,17,-0.001254,-0.007739,0.007179,0.4305
35,18,-0.005786,0.001474,0.018201,0.0
35,19,-0.002677,-0.000881,0.012655,0.0085
35,20,-0.000578,-0.00787,0.007478,0.43125
35,21,0.000154,-0.005858,0.004252,0.634
35,22,0.001178,-0.004158,0.004083,0.715
35,23,-0.0014,-0.006882,0.00668,0.3325
35,24,-0.002199,-0.00394,0.003964,0.131
35,25,0.001286,-0.00745,0.007583,0.61925
35,26,0.000204,-0.006043,0.006079,0.45575
35,27,0.003888,-0.008702,0.009431,0.803
35,28,0.004678,-0.009717,0.009054,0.8315
35,29,0.006064,-0.008387,0.008972,0.9035
35,30,0.002218,-0.00618,0.006675,0.73975
35,31,0.013495,-0.006652,0.009513,0.9995
35,32,0.001452,-0.006763,0.009572,0.52925
35,33,0.001444,-0.005871,0.006819,0.61725
35,34,-0.000556,-0.004184,0.004902,0.34325
36,0,-0.002416,-0.006912,0.011939,0.169
36,1,0.000941,-0.006088,0.010588,0.3915
36,2,-0.004877,-0.007421,0.010735,0.0665
36,3,0.004036,-0.009522,0.009057,0.7815
36,4,0.002876,-0.005309,0.006006,0.8205
36,5,0.00171,-0.007627,0.011581,0.43825
36,6,-0.000445,-0.006377,0.010559,0.278
36,7,-0.00017,-0.005174,0.003961,0.533
36,8,0.00413,-0.007988,0.010579,0.7245
36,9,-0.001956,-0.008149,0.009811,0.2595
36,10,0.004317,-0.006795,0.012477,0.61275
36,11,-0.005683,6.3e-05,0.016295,0.00025
36,12,-0.007613,-0.000966,0.013471,0.0
36,13,-0.004655,-0.00291,0.007453,0.00675
36,14,0.006373,-0.013989,0.016316,0.8065
36,15,-0.001423,-0.008897,0.007542,0.436
36,16,-0.002542,-0.009312,0.009151,0.30375
36,17,-0.002241,-0.008203,0.008142,0.3215
36,18,-0.007927,0.001342,0.018978,0.0
36,19,-0.004646,-0.000569,0.012444,0.00125
36,20,-0.001895,-0.009315,0.007628,0.342
36,21,0.000213,-0.006786,0.004772,0.689
36,22,0.000546,-0.005081,0.004118,0.6195
36,23,0.001409,-0.007445,0.007944,0.623
36,24,0.001673,-0.004386,0.004043,0.80975
36,25,0.001004,-0.00899,0.00859,0.60925
36,26,0.00053,-0.006534,0.007511,0.51125
36,27,0.007197,-0.010693,0.009683,0.923
36,28,-0.002478,-0.010598,0.009938,0.3285
36,29,-0.000436,-0.009331,0.010427,0.4315
36,30,0.000744,-0.006683,0.006875,0.603
36,31,0.012105,-0.007143,0.010198,0.99075
36,32,0.000963,-0.007621,0.010547,0.4605
36,33,-0.001017,-0.006593,0.007065,0.33775
36,34,0.001316,-0.004173,0.005515,0.653
36,35,0.01377,0.015841,0.037334,0.0105
37,0,-0.008171,-0.006957,0.019832,0.01425
37,1,0.000347,-0.006538,0.018575,0.208
37,2,-0.010276,0.001594,0.029346,0.00025
37,3,-0.00251,-0.003449,0.021461,0.0415
37,4,0.006169,-0.004245,0.009891,0.85075
37,5,-0.01795,-0.000653,0.027909,0.0
37,6,-0.00858,-0.003459,0.022265,0.00175
37,7,-0.003629,-0.004234,0.005942,0.04025
37,8,-0.000562,-0.012681,0.011596,0.48125
37,9,0.000736,-0.013074,0.011961,0.5935
37,10,-0.009301,-0.010375,0.016522,0.0415
37,11,0.003583,-0.004972,0.013117,0.462
37,12,0.001192,-0.005784,0.009246,0.452
37,13,0.00143,-0.005437,0.005909,0.67825
37,14,-8.7e-05,-0.020627,0.028493,0.358
37,15,0.000147,-0.010794,0.010168,0.48325
37,16,-0.001524,-0.012448,0.013799,0.31275
37,17,-0.002832,-0.009302,0.011068,0.2265
37,18,0.001304,-0.007909,0.009394,0.59475
37,19,-0.000463,-0.006195,0.007511,0.34725
37,20,-0.010179,-0.009287,0.014525,0.016
37,21,-0.004516,-0.00653,0.009482,0.0815
37,22,-0.000104,-0.006975,0.005744,0.50125
37,23,0.003705,-0.006327,0.014672,0.52475
37,24,-0.000467,-0.004549,0.005675,0.3
37,25,-0.00036,-0.012123,0.012398,0.449
37,26,0.005,-0.009046,0.011231,0.7685
37,27,-0.004625,-0.012582,0.015838,0.1605
37,28,-0.009355,-0.013813,0.014874,0.0845
37,29,-0.010012,-0.007454,0.019687,0.0095
37,30,0.007454,-0.009217,0.009298,0.9425
37,31,-0.003119,-0.006848,0.017809,0.09075
37,32,-0.004388,-0.009881,0.01698,0.11
37,33,-0.001001,-0.010248,0.010142,0.44075
37,34,-0.001481,-0.005865,0.007319,0.2665
37,35,-0.00789,-0.007533,0.009519,0.018
37,36,-0.005327,-0.008266,0.010895,0.0825
38,0,-0.011187,-0.009046,0.021869,0.01225
38,1,-0.005234,-0.00737,0.022244,0.06575
38,2,-0.00498,-0.00182,0.027793,0.01075
38,3,-0.007901,-0.006595,0.019875,0.0125
38,4,0.001615,-0.005981,0.00898,0.448
38,5,-0.023123,-0.003771,0.027147,0.0
38,6,-0.006392,-0.005413,0.021053,0.018
38,7,-0.003033,-0.004612,0.006269,0.07075
38,8,-0.000783,-0.015022,0.013603,0.486
38,9,-0.003463,-0.014272,0.013594,0.35575
38,10,-0.004586,-0.013815,0.016741,0.17925
38,11,-0.000508,-0.006227,0.012983,0.20775
38,12,0.000581,-0.006146,0.009573,0.386
38,13,0.00315,-0.005413,0.006637,0.82
38,14,0.003227,-0.021551,0.031349,0.42725
38,15,-0.000244,-0.010834,0.012177,0.426
38,16,-0.008093,-0.012953,0.015434,0.0775
38,17,-0.003571,-0.010597,0.011553,0.19075
38,18,0.002343,-0.009091,0.009755,0.61825
38,19,0.000654,-0.006401,0.007646,0.472
38,20,-0.001781,-0.010404,0.014659,0.25325
38,21,-0.005242,-0.00747,0.009105,0.072
38,22,-0.002115,-0.007042,0.006313,0.2825
38,23,-0.008503,-0.008048,0.014193,0.02075
38,24,-0.000509,-0.00454,0.006465,0.31175
38,25,-0.007202,-0.012383,0.016502,0.096
38,26,-0.003128,-0.009988,0.014525,0.19225
38,27,0.003318,-0.014422,0.019518,0.5335
38,28,0.006074,-0.014424,0.018641,0.71225
38,29,0.014262,-0.009556,0.02031,0.87375
38,30,-0.002826,-0.009634,0.011029,0.2325
38,31,-0.002124,-0.008038,0.018116,0.166
38,32,-0.001378,-0.011009,0.018908,0.23025
38,33,0.012247,-0.010504,0.012063,0.976
38,34,0.001117,-0.006127,0.00763,0.55675
38,35,-0.003122,-0.008425,0.010297,0.1915
38,36,-0.00133,-0.00941,0.012003,0.30175
38,37,0.005847,-0.003531,0.026652,0.24875
39,0,0.000835,-0.00801,0.022936,0.20525
39,1,0.010008,-0.007419,0.022241,0.61175
39,2,-0.007261,-0.000259,0.029497,0.0015
39,3,-0.0125,-0.005929,0.019911,0.0015
39,4,0.003319,-0.004709,0.008978,0.61
39,5,0.0013,-0.000841,0.029344,0.0625
39,6,-0.013595,-0.004311,0.020689,0.0
39,7,-0.001373,-0.003557,0.005874,0.15075
39,8,0.006567,-0.015424,0.014448,0.78825
39,9,0.003928,-0.01348,0.013435,0.72325
39,10,-0.00354,-0.012841,0.017142,0.2145
39,11,-0.003947,-0.00553,0.011823,0.052
39,12,0.002629,-0.005335,0.009164,0.60325
39,13,0.003208,-0.005536,0.005887,0.84175
39,14,-0.00048,-0.020174,0.031369,0.30125
39,15,0.001323,-0.009795,0.011628,0.559
39,16,-0.000544,-0.011294,0.014973,0.3475
39,17,-0.003653,-0.009204,0.011329,0.1675
39,18,-0.004402,-0.007468,0.010662,0.131
39,19,0.002407,-0.005919,0.007248,0.683
39,20,0.003191,-0.008973,0.015673,0.50425
39,21,-0.003078,-0.006899,0.008788,0.1425
39,22,-0.002538,-0.006526,0.005795,0.215
39,23,-0.010754,-0.007001,0.013509,0.005
39,24,-0.003261,-0.004138,0.005556,0.06375
39,25,0.004365,-0.012854,0.016883,0.63175
39,26,0.006175,-0.009822,0.014408,0.72025
39,27,0.013734,-0.013714,0.018599,0.89425
39,28,0.014794,-0.016369,0.017643,0.946
39,29,-0.004734,-0.00894,0.020703,0.073
39,30,-0.002569,-0.00889,0.010252,0.248
39,31,0.000586,-0.008559,0.01673,0.25725
39,32,-0.006535,-0.009874,0.018419,0.0705
39,33,-0.007556,-0.010488,0.010907,0.086
39,34,0.00295,-0.006097,0.006667,0.77175
39,35,-0.005969,-0.008248,0.009081,0.058
39,36,-0.004222,-0.008904,0.010815,0.12725
39,37,0.000312,-0.00235,0.02576,0.0545
39,38,0.016375,-0.003862,0.028239,0.69975
40,0,-0.003517,-0.007592,0.019969,0.08975
40,1,0.004036,-0.007169,0.018834,0.377
40,2,-0.010201,-0.000216,0.028038,0.00025
40,3,-0.012965,-0.004273,0.021863,0.00075
40,4,0.001121,-0.00449,0.010078,0.37175
40,5,-0.017114,-0.002161,0.026505,0.0
40,6,-0.015441,-0.003806,0.021341,0.00025
40,7,0.004375,-0.003855,0.007085,0.83775
40,8,-0.005024,-0.012825,0.012829,0.22675
40,9,0.007422,-0.013986,0.012606,0.873
40,10,-0.005797,-0.011502,0.016342,0.1335
40,11,9.2e-05,-0.006075,0.013043,0.227
40,12,-0.004416,-0.006272,0.009264,0.05375
40,13,0.001902,-0.005474,0.006279,0.6865
40,14,-0.004363,-0.018679,0.032168,0.21575
40,15,0.000709,-0.010025,0.011697,0.49475
40,16,0.002962,-0.010094,0.017324,0.55525
40,17,-0.002433,-0.009094,0.013056,0.2215
40,18,-0.002392,-0.008402,0.009466,0.24125
40,19,0.001559,-0.006137,0.00834,0.56625
40,20,-0.003247,-0.01041,0.014056,0.189
40,21,-0.003929,-0.006704,0.009956,0.08625
40,22,0.001,-0.006555,0.006385,0.6455
40,23,-0.008808,-0.007352,0.014564,0.0145
40,24,-0.002182,-0.004533,0.006681,0.11825
40,25,-0.002273,-0.010708,0.015305,0.25775
40,26,-0.004268,-0.008747,0.011958,0.1195
40,27,-0.006514,-0.011692,0.017933,0.1105
40,28,0.010202,-0.015386,0.01576,0.87
40,29,0.009105,-0.008602,0.019967,0.669
40,30,0.00307,-0.008857,0.010788,0.66775
40,31,0.006945,-0.008076,0.016462,0.68775
40,32,0.004872,-0.009911,0.017164,0.59925
40,33,0.001181,-0.009887,0.010455,0.578
40,34,0.002505,-0.005871,0.007177,0.71875
40,35,-0.000678,-0.008158,0.009932,0.3995
40,36,-0.005126,-0.009249,0.01052,0.1405
40,37,0.005363,-0.00241,0.025444,0.20975
40,38,0.027039,-0.004403,0.025957,0.97975
40,39,0.025128,-0.002474,0.028488,0.941
41,0,0.000192,-0.00835,0.007455,0.5705
41,1,-0.003242,-0.00722,0.006201,0.2065
41,2,-0.001935,-0.008479,0.007585,0.30475
41,3,-0.003436,-0.008088,0.008391,0.2115
41,4,-0.003233,-0.005292,0.00568,0.116
41,5,0.002649,-0.007746,0.009139,0.69025
41,6,-0.000896,-0.008175,0.007343,0.3945
41,7,0.001713,-0.00418,0.005124,0.7385
41,8,-0.001714,-0.007221,0.007715,0.33575
41,9,0.001337,-0.007251,0.009592,0.5505
41,10,0.002265,-0.007237,0.009041,0.66225
41,11,0.001374,-0.005973,0.007654,0.63875
41,12,0.002895,-0.005627,0.005785,0.8405
41,13,-0.000285,-0.004211,0.003883,0.46125
41,14,-0.008132,-0.017398,0.015277,0.21825
41,15,-0.000679,-0.010085,0.00821,0.47225
41,16,-0.000107,-0.012388,0.010723,0.5325
41,17,-0.000176,-0.010219,0.008636,0.508
41,18,-0.00031,-0.005556,0.006444,0.44275
41,19,-0.00053,-0.004891,0.004809,0.4525
41,20,-0.000473,-0.007335,0.008007,0.39
41,21,0.002227,-0.005991,0.005453,0.78075
41,22,-0.000716,-0.004273,0.005165,0.3535
41,23,-0.000543,-0.007233,0.007655,0.4295
41,24,0.000963,-0.004606,0.004363,0.723
41,25,0.002832,-0.006939,0.007494,0.77625
41,26,-0.00109,-0.005316,0.006704,0.257
41,27,-0.006428,-0.009386,0.007751,0.0785
41,28,-0.003399,-0.009787,0.008828,0.25575
41,29,-0.00206,-0.008587,0.008888,0.337
41,30,0.00031,-0.005931,0.00681,0.5185
41,31,-0.003342,-0.008383,0.008222,0.22925
41,32,-0.000509,-0.008363,0.00809,0.49975
41,33,-0.000372,-0.007216,0.005808,0.55225
41,34,0.001172,-0.004661,0.004839,0.68375
41,35,-0.003128,-0.00586,0.005606,0.14825
41,36,-0.001403,-0.00671,0.005784,0.3895
41,37,-0.00565,-0.003946,0.013585,0.00575
41,38,-0.004896,-0.007673,0.01096,0.0885
41,39,0.002613,-0.007974,0.008649,0.7015
41,40,-0.000419,-0.008484,0.009658,0.44375
42,0,0.007057,-0.011342,0.009766,0.9305
42,1,-0.005488,-0.011388,0.007668,0.1885
42,2,-0.002268,-0.010949,0.009586,0.3605
42,3,-0.00048,-0.010564,0.009573,0.5
42,4,-0.000547,-0.00595,0.006345,0.4565
42,5,0.007709,-0.010774,0.010972,0.921
42,6,0.004548,-0.010309,0.009229,0.81725
42,7,0.00016,-0.004916,0.005271,0.51075
42,8,-0.001585,-0.010204,0.009732,0.4075
42,9,-0.005725,-0.009765,0.010883,0.10125
42,10,0.00892,-0.010272,0.01117,0.9435
42,11,0.001632,-0.007363,0.008419,0.61825
42,12,0.004738,-0.006244,0.006904,0.9105
42,13,0.001612,-0.004756,0.005095,0.74975
42,14,-0.002036,-0.023858,0.01324,0.6035
42,15,-0.003602,-0.010718,0.008519,0.236
42,16,0.002258,-0.012739,0.011081,0.72425
42,17,0.001872,-0.010064,0.008773,0.6975
42,18,0.000676,-0.006432,0.008198,0.5375
42,19,0.002024,-0.006297,0.005503,0.7755
42,20,0.001079,-0.008219,0.010159,0.545
42,21,-0.002026,-0.00663,0.006695,0.25625
42,22,-0.002636,-0.005035,0.006033,0.1305
42,23,0.000877,-0.008498,0.008637,0.58225
42,24,-9.3e-05,-0.005381,0.004365,0.534
42,25,-0.002199,-0.011232,0.008676,0.419
42,26,-0.001788,-0.008726,0.007655,0.35525
42,27,-0.010707,-0.012714,0.010116,0.043
42,28,-0.007953,-0.013377,0.010518,0.137
42,29,-0.014636,-0.011548,0.010672,0.004
42,30,-0.004098,-0.008,0.007186,0.164
42,31,-0.00538,-0.01037,0.009531,0.158
42,32,-0.004933,-0.011728,0.009279,0.243
42,33,0.000706,-0.009746,0.006301,0.6915
42,34,3e-05,-0.005832,0.0046,0.56525
42,35,-0.001232,-0.007131,0.007224,0.3605
42,36,-0.00392,-0.007675,0.007823,0.1505
42,37,-0.009997,-0.002591,0.021335,0.00075
42,38,0.004467,-0.008701,0.015944,0.564
42,39,-0.002034,-0.011527,0.011398,0.33175
42,40,-0.00162,-0.011399,0.011351,0.39225
42,41,0.006307,0.012417,0.032797,0.001
43,0,-0.001688,-0.007717,0.009686,0.26525
43,1,0.000542,-0.006661,0.008252,0.452
43,2,-0.004412,-0.006353,0.011887,0.05725
43,3,-0.002952,-0.007763,0.012145,0.1415
43,4,0.001789,-0.005037,0.007395,0.611
43,5,-0.000956,-0.006101,0.012921,0.213
43,6,-0.00118,-0.006944,0.011499,0.2015
43,7,-0.002686,-0.004936,0.005742,0.1055
43,8,-0.002363,-0.007222,0.009205,0.1885
43,9,-0.001044,-0.010015,0.009493,0.417
43,10,-0.000114,-0.00929,0.009528,0.4945
43,11,0.005041,-0.006872,0.009107,0.8565
43,12,-0.001691,-0.005212,0.007371,0.236
43,13,-0.000273,-0.004511,0.004675,0.43325
43,14,-0.002445,-0.018126,0.020189,0.319
43,15,-0.003825,-0.009336,0.010706,0.158
43,16,0.005608,-0.010815,0.014117,0.763
43,17,-0.000961,-0.007817,0.012443,0.3445
43,18,0.001516,-0.006456,0.007236,0.67075
43,19,-0.002543,-0.005584,0.005592,0.17
43,20,0.004285,-0.008131,0.008972,0.79775
43,21,0.002583,-0.004439,0.008752,0.60875
43,22,0.00066,-0.005386,0.005386,0.58875
43,23,0.002044,-0.007799,0.009035,0.623
43,24,0.004372,-0.003839,0.006007,0.9195
43,25,-0.001206,-0.007678,0.00879,0.33775
43,26,-0.001414,-0.007407,0.005994,0.3545
43,27,0.000353,-0.008852,0.01095,0.419
43,28,-0.003158,-0.009122,0.010739,0.25125
43,29,0.001636,-0.00796,0.012563,0.4825
43,30,0.00152,-0.007053,0.007342,0.6605
43,31,-0.000496,-0.0084,0.010269,0.3555
43,32,0.002558,-0.008157,0.009962,0.66425
43,33,5.1e-05,-0.00672,0.008142,0.46575
43,34,-0.003663,-0.005235,0.005616,0.07925
43,35,-0.000284,-0.006637,0.006132,0.47075
43,36,0.000105,-0.007824,0.00706,0.55725
43,37,-0.004614,-0.00782,0.011481,0.09875
43,38,-0.002056,-0.00819,0.011973,0.2255
43,39,-0.006257,-0.007114,0.01186,0.0355
43,40,0.000106,-0.006274,0.014021,0.278
43,41,0.003148,-0.009765,0.005524,0.923
43,42,0.001383,-0.012228,0.004458,0.87325
44,0,-0.001118,-0.007238,0.008193,0.3505
44,1,-0.003411,-0.006649,0.007098,0.15625
44,2,-0.002049,-0.007043,0.00852,0.2325
44,3,-0.002516,-0.007292,0.009335,0.226
44,4,0.001635,-0.005109,0.005758,0.708
44,5,0.003725,-0.007376,0.008914,0.7495
44,6,0.004924,-0.007072,0.008768,0.8405
44,7,0.002377,-0.004466,0.005204,0.82575
44,8,0.004386,-0.007148,0.008311,0.83225
44,9,-0.000706,-0.008711,0.007715,0.4855
44,10,0.000793,-0.007677,0.008681,0.57625
44,11,-0.001527,-0.006855,0.006789,0.31625
44,12,0.001432,-0.005446,0.005757,0.68325
44,13,0.000602,-0.00402,0.004101,0.64125
44,14,0.004253,-0.016183,0.017317,0.60575
44,15,0.002441,-0.009513,0.009344,0.76
44,16,0.004889,-0.010558,0.011794,0.82025
44,17,-0.000248,-0.009322,0.008816,0.52425
44,18,0.00243,-0.005875,0.006011,0.80025
44,19,0.003448,-0.004706,0.004989,0.91625
44,20,-0.002227,-0.006671,0.008524,0.221
44,21,-0.001242,-0.00601,0.006179,0.31025
44,22,-0.001192,-0.004918,0.004649,0.33
44,23,0.002008,-0.006959,0.007403,0.67175
44,24,0.00098,-0.004382,0.004721,0.65975
44,25,0.000566,-0.006929,0.008083,0.54125
44,26,-0.001995,-0.006664,0.005193,0.26875
44,27,-0.005519,-0.007833,0.009412,0.082
44,28,-0.004415,-0.008904,0.009255,0.1475
44,29,-0.002843,-0.007532,0.010319,0.19175
44,30,-0.001885,-0.006948,0.005914,0.31375
44,31,0.006857,-0.008395,0.008589,0.937
44,32,-0.000965,-0.008437,0.007707,0.426
44,33,0.001083,-0.006397,0.006829,0.63525
44,34,-0.000514,-0.005118,0.004631,0.45975
44,35,1e-06,-0.005729,0.005348,0.5155
44,36,0.000884,-0.006354,0.005884,0.66375
44,37,0.001704,-0.007828,0.008471,0.62025
44,38,0.000198,-0.007988,0.009491,0.47525
44,39,0.0002,-0.007718,0.009318,0.43
44,40,0.004099,-0.007878,0.009717,0.75125
44,41,-0.000659,-0.008202,0.005397,0.59125
44,42,0.002836,-0.009298,0.005349,0.90725
44,43,0.003637,0.004967,0.023732,0.00625
45,0,0.00501,-0.006553,0.010205,0.77925
45,1,-0.002765,-0.005276,0.008056,0.105
45,2,-0.008899,-0.004785,0.011516,0.0015
45,3,-0.005545,-0.00577,0.013748,0.02875
45,4,-0.00359,-0.00571,0.007111,0.08975
45,5,-0.000792,-0.005033,0.012228,0.18275
45,6,-0.000703,-0.006176,0.011495,0.2375
45,7,-0.000416,-0.003395,0.008011,0.20375
45,8,0.001621,-0.007282,0.008657,0.6075
45,9,0.003963,-0.008642,0.010016,0.792
45,10,0.001622,-0.009583,0.008714,0.65975
45,11,-0.003018,-0.006283,0.009811,0.12275
45,12,-0.001379,-0.005062,0.007978,0.21875
45,13,-0.000631,-0.003227,0.006473,0.2735
45,14,0.003924,-0.016471,0.017604,0.625
45,15,0.004303,-0.00809,0.010935,0.781
45,16,-0.004975,-0.008979,0.014209,0.12925
45,17,0.000617,-0.007197,0.011653,0.5145
45,18,8.1e-05,-0.004817,0.00856,0.36875
45,19,-0.000952,-0.004932,0.00654,0.29525
45,20,0.000336,-0.008162,0.009306,0.505
45,21,0.002999,-0.005164,0.008947,0.655
45,22,0.000613,-0.00579,0.005408,0.6345
45,23,-0.001432,-0.007637,0.009198,0.29325
45,24,-0.001561,-0.00412,0.006345,0.17275
45,25,0.00205,-0.006837,0.008406,0.55025
45,26,0.00112,-0.006017,0.006082,0.6045
45,27,-0.000365,-0.007748,0.010612,0.35425
45,28,-0.007608,-0.009433,0.010227,0.05925
45,29,-0.001693,-0.008057,0.011361,0.25775
45,30,0.007216,-0.005563,0.008783,0.931
45,31,0.000311,-0.008373,0.010419,0.479
45,32,-0.005026,-0.007935,0.00943,0.108
45,33,-0.001166,-0.007552,0.007138,0.35875
45,34,-5.9e-05,-0.004975,0.005942,0.45375
45,35,-0.000804,-0.006952,0.006037,0.4195
45,36,0.002664,-0.008054,0.006153,0.83125
45,37,-0.00528,-0.006211,0.012103,0.0425
45,38,-0.005823,-0.006522,0.01326,0.0355
45,39,-0.004172,-0.005524,0.011511,0.0535
45,40,-0.000668,-0.005001,0.014493,0.14175
45,41,-0.000681,-0.007764,0.006781,0.4105
45,42,-0.003832,-0.007865,0.007936,0.188
45,43,0.002521,-0.005284,0.013054,0.37575
45,44,-0.000118,-0.006509,0.009614,0.36075
46,0,-0.000596,-0.005019,0.006992,0.24225
46,1,-0.001301,-0.003952,0.005858,0.1625
46,2,-0.004319,-0.003067,0.009209,0.007
46,3,-0.000342,-0.004373,0.010596,0.212
46,4,0.003533,-0.003388,0.007001,0.7625
46,5,0.000799,-0.003572,0.009245,0.263
46,6,0.001743,-0.003985,0.009385,0.3635
46,7,-0.004895,-0.004509,0.005178,0.01975
46,8,0.001289,-0.005384,0.006392,0.6775
46,9,-0.000724,-0.00724,0.007538,0.464
46,10,0.001175,-0.00623,0.007685,0.53675
46,11,0.001429,-0.004754,0.008131,0.4575
46,12,-0.002797,-0.004648,0.005784,0.09825
46,13,-0.000168,-0.004457,0.003724,0.56375
46,14,0.000669,-0.011114,0.014625,0.436
46,15,-0.002996,-0.008597,0.008634,0.19825
46,16,-0.002189,-0.007336,0.010712,0.27625
46,17,-0.000567,-0.006723,0.009423,0.4155
46,18,-0.000373,-0.006413,0.004497,0.56725
46,19,-0.001559,-0.004412,0.004903,0.2385
46,20,0.000283,-0.005825,0.00728,0.42825
46,21,-0.002678,-0.005049,0.005933,0.12075
46,22,0.001769,-0.004473,0.004571,0.79775
46,23,0.00899,-0.005187,0.008005,0.98525
46,24,0.00075,-0.003779,0.005013,0.56225
46,25,-0.001866,-0.005979,0.005584,0.24975
46,26,0.000685,-0.003865,0.004793,0.53075
46,27,0.004986,-0.006448,0.007706,0.88675
46,28,0.002269,-0.006626,0.007959,0.68075
46,29,-0.001974,-0.004768,0.010473,0.142
46,30,0.001929,-0.0061,0.005634,0.80725
46,31,0.004894,-0.004748,0.009394,0.76475
46,32,-0.00156,-0.005789,0.007974,0.20075
46,33,0.003669,-0.005047,0.006163,0.87425
46,34,-0.001026,-0.004184,0.004705,0.3015
46,35,0.001261,-0.004684,0.005548,0.672
46,36,0.00097,-0.004758,0.006269,0.52925
46,37,0.00367,-0.003815,0.010047,0.52525
46,38,0.000459,-0.004812,0.009609,0.294
46,39,-0.007285,-0.004098,0.008875,0.0025
46,40,-0.003782,-0.004491,0.00986,0.035
46,41,-0.003731,-0.006462,0.005307,0.12725
46,42,-0.000788,-0.006865,0.005771,0.45575
46,43,0.001532,-0.004168,0.009933,0.34075
46,44,-0.00141,-0.004889,0.00762,0.1855
46,45,0.012255,-0.006431,0.007691,0.9975
47,0,0.000789,-0.010955,0.017775,0.3385
47,1,-0.00186,-0.010844,0.016124,0.2545
47,2,-0.004448,-0.009231,0.020488,0.0705
47,3,0.006528,-0.010577,0.01619,0.6675
47,4,0.001349,-0.00525,0.009623,0.40525
47,5,-0.00655,-0.009439,0.021016,0.056
47,6,-0.005505,-0.008792,0.017168,0.07
47,7,-8.7e-05,-0.005314,0.005865,0.40925
47,8,0.000831,-0.012214,0.014159,0.49125
47,9,0.00153,-0.015047,0.012334,0.64475
47,10,-0.008591,-0.013298,0.015248,0.09025
47,11,-0.00112,-0.008413,0.010915,0.3305
47,12,-0.003552,-0.007875,0.008048,0.1545
47,13,-0.003074,-0.005716,0.006131,0.155
47,14,0.009525,-0.020238,0.030083,0.65625
47,15,0.006359,-0.009816,0.012993,0.84975
47,16,-0.005942,-0.012445,0.015741,0.1575
47,17,-0.003158,-0.009808,0.012631,0.2365
47,18,0.000768,-0.008835,0.009167,0.58925
47,19,-0.003532,-0.0067,0.007071,0.1505
47,20,0.003023,-0.008696,0.015651,0.43525
47,21,-0.000302,-0.00857,0.007894,0.49725
