k1,k2,sk,lb,ub,pval
34,27,0.52921,0.493127,0.592784,0.34925
34,28,0.522337,0.4811,0.585911,0.31525
34,29,0.793814,0.756014,0.828179,0.4945
34,30,0.907216,0.869416,0.926117,0.73925
34,31,0.841924,0.797251,0.867698,0.67725
34,32,0.735395,0.682131,0.764605,0.7465
34,33,0.896907,0.824742,0.890034,0.98725
35,0,0.579038,0.556701,0.64433,0.15275
35,1,0.477663,0.443299,0.534364,0.33675
35,2,0.661512,0.632302,0.714777,0.244
35,3,0.78866,0.747423,0.823024,0.57125
35,4,0.869416,0.833333,0.900344,0.52525
35,5,0.66323,0.630584,0.714777,0.33775
35,6,0.750859,0.725086,0.800687,0.22325
35,7,0.881443,0.847079,0.910653,0.4765
35,8,0.398625,0.347079,0.446735,0.5095
35,9,0.756014,0.701031,0.785223,0.7225
35,10,0.64433,0.609966,0.702749,0.32975
35,11,0.871134,0.816151,0.883162,0.9025
35,12,0.879725,0.829897,0.896907,0.82425
35,13,0.891753,0.841924,0.907216,0.8075
35,14,0.864516,0.774194,0.890323,0.865
35,15,0.954839,0.845161,0.941935,0.995
35,16,0.935484,0.832258,0.935484,0.975
35,17,0.954839,0.845161,0.941935,0.993
35,18,0.878007,0.810997,0.879725,0.96825
35,19,0.896907,0.833333,0.900344,0.94725
35,20,0.764605,0.737113,0.814433,0.24475
35,21,0.859107,0.823024,0.890034,0.55575
35,22,0.879725,0.845361,0.908935,0.5635
35,23,0.828179,0.797251,0.867698,0.4135
35,24,0.88488,0.848797,0.912371,0.5665
35,25,0.43299,0.405498,0.498282,0.22025
35,26,0.353952,0.321306,0.410653,0.32075
35,27,0.544674,0.5,0.59622,0.43
35,28,0.537801,0.493127,0.589347,0.4285
35,29,0.764605,0.730241,0.805842,0.44175
35,30,0.847079,0.812715,0.879725,0.49725
35,31,0.853952,0.757732,0.833333,0.99825
35,32,0.69244,0.666667,0.749141,0.25825
35,33,0.812715,0.780069,0.852234,0.412
35,34,0.878007,0.847079,0.908935,0.50175
36,0,0.568729,0.558419,0.646048,0.0585
36,1,0.4811,0.450172,0.541237,0.26125
36,2,0.647766,0.628866,0.713058,0.1215
36,3,0.774914,0.735395,0.812715,0.5695
36,4,0.85567,0.80756,0.879725,0.68125
36,5,0.652921,0.627148,0.709622,0.238
36,6,0.733677,0.716495,0.793814,0.14275
36,7,0.857388,0.828179,0.898625,0.45275
36,8,0.402062,0.360825,0.458763,0.40225
36,9,0.731959,0.690722,0.773196,0.5185
36,10,0.634021,0.603093,0.694158,0.2555
36,11,0.847079,0.78866,0.862543,0.82775
36,12,0.859107,0.80756,0.878007,0.8155
36,13,0.867698,0.817869,0.888316,0.755
36,14,0.864516,0.754839,0.877419,0.9385
36,15,0.941935,0.825806,0.929032,0.9965
36,16,0.922581,0.812903,0.922581,0.9775
36,17,0.941935,0.832258,0.935484,0.997
36,18,0.864261,0.785223,0.860825,0.98175
36,19,0.876289,0.809278,0.881443,0.943
36,20,0.750859,0.725086,0.802405,0.23675
36,21,0.841924,0.800687,0.871134,0.61225
36,22,0.859107,0.817869,0.888316,0.6015
36,23,0.817869,0.773196,0.848797,0.566
36,24,0.871134,0.821306,0.891753,0.74425
36,25,0.446735,0.417526,0.513746,0.304
36,26,0.37457,0.32646,0.420962,0.435
36,27,0.558419,0.498282,0.594502,0.64625
36,28,0.527491,0.491409,0.589347,0.2855
36,29,0.743986,0.71134,0.792096,0.34975
36,30,0.823024,0.786942,0.860825,0.449
36,31,0.840206,0.742268,0.819588,0.99875
36,32,0.671821,0.652921,0.738832,0.1285
36,33,0.781787,0.756014,0.833333,0.20525
36,34,0.857388,0.817869,0.888316,0.57925
36,35,0.955326,0.778351,0.852234,1.0
37,0,0.658076,0.640893,0.728522,0.16975
37,1,0.611684,0.56701,0.658076,0.46675
37,2,0.723368,0.694158,0.773196,0.2825
37,3,0.737113,0.694158,0.773196,0.53075
37,4,0.738832,0.676976,0.761168,0.805
37,5,0.687285,0.678694,0.75945,0.07625
37,6,0.730241,0.71134,0.790378,0.13525
37,7,0.723368,0.680412,0.766323,0.47075
37,8,0.477663,0.453608,0.551546,0.137
37,9,0.67354,0.640893,0.726804,0.33675
37,10,0.634021,0.618557,0.701031,0.11625
37,11,0.743986,0.682131,0.766323,0.76675
37,12,0.725086,0.680412,0.764605,0.49825
37,13,0.719931,0.676976,0.761168,0.51375
37,14,0.812903,0.722581,0.851613,0.69975
37,15,0.8,0.722581,0.845161,0.7145
37,16,0.806452,0.716129,0.845161,0.72625
37,17,0.8,0.716129,0.845161,0.681
37,18,0.716495,0.67354,0.757732,0.50575
37,19,0.721649,0.683849,0.764605,0.45525
37,20,0.699313,0.694158,0.773196,0.04325
37,21,0.725086,0.704467,0.786942,0.18925
37,22,0.714777,0.680412,0.766323,0.32575
37,23,0.731959,0.683849,0.766323,0.56725
37,24,0.726804,0.678694,0.764605,0.53875
37,25,0.536082,0.487973,0.57732,0.575
37,26,0.487973,0.431271,0.524055,0.67475
37,27,0.568729,0.525773,0.61512,0.42775
37,28,0.541237,0.512027,0.601375,0.2695
37,29,0.682131,0.642612,0.723368,0.43625
37,30,0.730241,0.659794,0.743986,0.90525
37,31,0.699313,0.652921,0.735395,0.5395
37,32,0.661512,0.61512,0.694158,0.57025
37,33,0.702749,0.652921,0.735395,0.639
37,34,0.723368,0.67354,0.75945,0.5815
37,35,0.704467,0.67354,0.757732,0.309
37,36,0.704467,0.664948,0.747423,0.454
38,0,0.620275,0.599656,0.689003,0.11375
38,1,0.608247,0.579038,0.670103,0.318
38,2,0.671821,0.632302,0.718213,0.379
38,3,0.640893,0.609966,0.699313,0.308
38,4,0.628866,0.573883,0.668385,0.6025
38,5,0.61512,0.616838,0.702749,0.0145
38,6,0.64433,0.62543,0.713058,0.12875
38,7,0.620275,0.572165,0.668385,0.45825
38,8,0.494845,0.482818,0.57732,0.05575
38,9,0.587629,0.568729,0.658076,0.10525
38,10,0.582474,0.568729,0.656357,0.064
38,11,0.640893,0.587629,0.678694,0.6355
38,12,0.632302,0.582474,0.676976,0.57
38,13,0.627148,0.572165,0.666667,0.617
38,14,0.754839,0.632258,0.774194,0.91975
38,15,0.729032,0.6,0.748387,0.9175
38,16,0.722581,0.612903,0.76129,0.85275
38,17,0.729032,0.612903,0.76129,0.90475
38,18,0.630584,0.579038,0.670103,0.6245
38,19,0.628866,0.579038,0.671821,0.5565
38,20,0.647766,0.609966,0.699313,0.38675
38,21,0.635739,0.59622,0.690722,0.36775
38,22,0.621993,0.575601,0.670103,0.46475
38,23,0.621993,0.589347,0.682131,0.27425
38,24,0.623711,0.573883,0.670103,0.5155
38,25,0.539519,0.503436,0.591065,0.29975
38,26,0.5189,0.474227,0.565292,0.48825
38,27,0.579038,0.520619,0.608247,0.725
38,28,0.565292,0.505155,0.591065,0.74425
38,29,0.658076,0.579038,0.661512,0.96225
38,30,0.616838,0.56701,0.659794,0.5415
38,31,0.627148,0.580756,0.668385,0.59225
38,32,0.623711,0.565292,0.649485,0.74425
38,33,0.651203,0.572165,0.661512,0.9365
38,34,0.630584,0.568729,0.664948,0.64025
38,35,0.628866,0.579038,0.668385,0.53625
38,36,0.632302,0.579038,0.668385,0.6395
38,37,0.697595,0.616838,0.702749,0.957
39,0,0.682131,0.627148,0.713058,0.763
39,1,0.71134,0.611684,0.702749,0.984
39,2,0.671821,0.640893,0.726804,0.24975
39,3,0.599656,0.579038,0.670103,0.16125
39,4,0.56701,0.512027,0.606529,0.575
39,5,0.659794,0.628866,0.714777,0.3465
39,6,0.603093,0.603093,0.694158,0.01925
39,7,0.558419,0.506873,0.604811,0.47
39,8,0.553265,0.525773,0.616838,0.23275
39,9,0.563574,0.542955,0.634021,0.15025
39,10,0.572165,0.56701,0.654639,0.0415
39,11,0.575601,0.530928,0.627148,0.405
39,12,0.573883,0.520619,0.616838,0.559
39,13,0.561856,0.505155,0.601375,0.585
39,14,0.690323,0.612903,0.76129,0.6395
39,15,0.703226,0.548387,0.696774,0.9815
39,16,0.709677,0.554839,0.703226,0.9755
39,17,0.703226,0.548387,0.696774,0.97725
39,18,0.561856,0.520619,0.61512,0.37475
39,19,0.570447,0.517182,0.613402,0.578
39,20,0.609966,0.582474,0.67354,0.2405
39,21,0.573883,0.54811,0.64433,0.21975
39,22,0.553265,0.510309,0.608247,0.3445
39,23,0.560137,0.542955,0.635739,0.109
39,24,0.551546,0.510309,0.606529,0.37
39,25,0.601375,0.537801,0.623711,0.776
39,26,0.591065,0.5189,0.608247,0.864
39,27,0.620275,0.532646,0.621993,0.96625
39,28,0.603093,0.517182,0.604811,0.9765
39,29,0.592784,0.551546,0.635739,0.4685
39,30,0.558419,0.512027,0.606529,0.446
39,31,0.582474,0.537801,0.627148,0.45575
39,32,0.575601,0.553265,0.635739,0.174
39,33,0.54811,0.525773,0.616838,0.12125
39,34,0.565292,0.510309,0.606529,0.5485
39,35,0.573883,0.530928,0.623711,0.416
39,36,0.580756,0.536082,0.627148,0.501
39,37,0.670103,0.606529,0.694158,0.797
39,38,0.67354,0.582474,0.670103,0.98175
40,0,0.654639,0.620275,0.706186,0.33125
40,1,0.611684,0.553265,0.647766,0.63975
40,2,0.702749,0.67354,0.754296,0.2775
40,3,0.702749,0.676976,0.75945,0.19975
40,4,0.718213,0.668385,0.756014,0.59875
40,5,0.670103,0.656357,0.74055,0.08775
40,6,0.699313,0.694158,0.773196,0.04575
40,7,0.730241,0.67354,0.762887,0.72875
40,8,0.463918,0.453608,0.549828,0.068
40,9,0.676976,0.628866,0.713058,0.5695
40,10,0.623711,0.604811,0.69244,0.12775
40,11,0.730241,0.67354,0.75945,0.71675
40,12,0.71134,0.67354,0.75945,0.41425
40,13,0.716495,0.664948,0.752577,0.58325
40,14,0.754839,0.709677,0.83871,0.261
40,15,0.780645,0.703226,0.832258,0.6455
40,16,0.787097,0.709677,0.83871,0.66575
40,17,0.780645,0.709677,0.83871,0.61275
40,18,0.706186,0.661512,0.747423,0.49725
40,19,0.721649,0.67354,0.761168,0.6165
40,20,0.699313,0.680412,0.761168,0.15475
40,21,0.714777,0.689003,0.773196,0.22125
40,22,0.71134,0.67354,0.761168,0.41775
40,23,0.694158,0.67354,0.757732,0.1515
40,24,0.713058,0.671821,0.75945,0.43875
40,25,0.536082,0.482818,0.568729,0.6615
40,26,0.477663,0.431271,0.520619,0.5445
40,27,0.572165,0.522337,0.609966,0.58
40,28,0.585911,0.505155,0.594502,0.9345
40,29,0.713058,0.630584,0.71134,0.9685
40,30,0.709622,0.652921,0.737113,0.75875
40,31,0.713058,0.64433,0.728522,0.87975
40,32,0.671821,0.609966,0.690722,0.8685
40,33,0.695876,0.64433,0.728522,0.67
40,34,0.726804,0.664948,0.750859,0.77025
40,35,0.718213,0.658076,0.745704,0.71875
40,36,0.704467,0.656357,0.742268,0.6185
40,37,0.752577,0.661512,0.745704,0.98025
40,38,0.718213,0.603093,0.687285,0.999
40,39,0.697595,0.592784,0.682131,0.996
41,0,0.604811,0.551546,0.639175,0.6175
41,1,0.479381,0.43299,0.520619,0.553
41,2,0.676976,0.632302,0.71134,0.52475
41,3,0.786942,0.756014,0.828179,0.34625
41,4,0.88488,0.860825,0.915808,0.38425
41,5,0.682131,0.627148,0.709622,0.68875
41,6,0.773196,0.737113,0.809278,0.51725
41,7,0.910653,0.879725,0.929553,0.715
41,8,0.376289,0.33677,0.434708,0.3515
41,9,0.771478,0.709622,0.793814,0.80325
41,10,0.67354,0.604811,0.699313,0.75075
41,11,0.869416,0.835052,0.895189,0.59425
41,12,0.888316,0.853952,0.910653,0.63275
41,13,0.900344,0.871134,0.924399,0.51675
41,14,0.787097,0.780645,0.896774,0.07925
41,15,0.877419,0.851613,0.935484,0.23375
41,16,0.870968,0.845161,0.935484,0.27925
41,17,0.877419,0.851613,0.935484,0.21275
41,18,0.862543,0.831615,0.893471,0.46225
41,19,0.88488,0.860825,0.915808,0.371
41,20,0.780069,0.752577,0.82646,0.3505
41,21,0.881443,0.841924,0.898625,0.73775
41,22,0.895189,0.869416,0.92268,0.431
41,23,0.847079,0.812715,0.879725,0.47425
41,24,0.914089,0.87457,0.926117,0.8085
41,25,0.438144,0.376289,0.462199,0.76
41,26,0.328179,0.290378,0.372852,0.36025
41,27,0.5189,0.477663,0.573883,0.36175
41,28,0.5189,0.472509,0.568729,0.45375
41,29,0.75945,0.714777,0.785223,0.724
41,30,0.869416,0.821306,0.881443,0.8795
41,31,0.790378,0.756014,0.828179,0.41825
41,32,0.687285,0.646048,0.725086,0.54975
41,33,0.824742,0.774914,0.841924,0.7975
41,34,0.896907,0.862543,0.914089,0.7555
41,35,0.83677,0.80756,0.87457,0.3275
41,36,0.819588,0.792096,0.862543,0.39575
41,37,0.743986,0.676976,0.75945,0.89475
41,38,0.630584,0.579038,0.670103,0.5655
41,39,0.579038,0.52921,0.620275,0.5805
41,40,0.719931,0.66323,0.747423,0.6965
42,0,0.635739,0.570447,0.654639,0.84975
42,1,0.530928,0.477663,0.563574,0.7075
42,2,0.67354,0.637457,0.716495,0.435
42,3,0.749141,0.713058,0.786942,0.41725
42,4,0.809278,0.774914,0.840206,0.50625
42,5,0.682131,0.627148,0.709622,0.722
42,6,0.738832,0.707904,0.781787,0.41375
42,7,0.821306,0.786942,0.850515,0.52825
42,8,0.417526,0.379725,0.474227,0.30475
42,9,0.702749,0.67354,0.756014,0.3175
42,10,0.670103,0.599656,0.689003,0.86325
42,11,0.800687,0.761168,0.829897,0.59325
42,12,0.812715,0.773196,0.840206,0.63475
42,13,0.817869,0.783505,0.848797,0.5545
42,14,0.767742,0.729032,0.851613,0.25575
42,15,0.806452,0.767742,0.870968,0.29775
42,16,0.825806,0.767742,0.870968,0.63
42,17,0.819355,0.767742,0.870968,0.45225
42,18,0.790378,0.756014,0.824742,0.4575
42,19,0.809278,0.778351,0.843643,0.46925
42,20,0.745704,0.707904,0.783505,0.44175
42,21,0.805842,0.769759,0.83677,0.5185
42,22,0.809278,0.781787,0.847079,0.3565
42,23,0.78866,0.749141,0.817869,0.573
42,24,0.824742,0.786942,0.850515,0.62875
42,25,0.455326,0.415808,0.5,0.40125
42,26,0.376289,0.352234,0.43299,0.252
42,27,0.512027,0.493127,0.582474,0.11975
42,28,0.508591,0.486254,0.575601,0.18325
42,29,0.697595,0.675258,0.745704,0.23975
42,30,0.790378,0.745704,0.816151,0.70825
42,31,0.735395,0.706186,0.778351,0.33675
42,32,0.652921,0.623711,0.699313,0.3065
42,33,0.762887,0.716495,0.78866,0.705
42,34,0.810997,0.773196,0.840206,0.55575
42,35,0.774914,0.74055,0.812715,0.39875
42,36,0.750859,0.726804,0.800687,0.23
42,37,0.733677,0.661512,0.742268,0.94
42,38,0.654639,0.580756,0.668385,0.91
42,39,0.589347,0.54811,0.637457,0.48
42,40,0.706186,0.647766,0.728522,0.76375
42,41,0.896907,0.821306,0.886598,0.99525
43,0,0.609966,0.575601,0.659794,0.389
43,1,0.491409,0.453608,0.544674,0.3535
43,2,0.682131,0.652921,0.731959,0.29225
43,3,0.78866,0.75945,0.829897,0.3565
43,4,0.879725,0.841924,0.896907,0.73575
43,5,0.690722,0.640893,0.723368,0.57625
43,6,0.785223,0.743986,0.814433,0.60725
43,7,0.888316,0.860825,0.914089,0.6275
43,8,0.381443,0.357388,0.455326,0.17725
43,9,0.756014,0.706186,0.78866,0.62625
43,10,0.675258,0.618557,0.707904,0.6975
43,11,0.878007,0.821306,0.881443,0.9485
43,12,0.872852,0.83677,0.893471,0.64775
43,13,0.88488,0.850515,0.905498,0.6685
43,14,0.819355,0.787097,0.896774,0.28375
43,15,0.858065,0.83871,0.922581,0.144
43,16,0.877419,0.832258,0.922581,0.51175
43,17,0.870968,0.83871,0.922581,0.27525
43,18,0.853952,0.814433,0.878007,0.62175
43,19,0.869416,0.841924,0.898625,0.43125
43,20,0.798969,0.747423,0.823024,0.699
43,21,0.876289,0.835052,0.891753,0.8155
43,22,0.879725,0.848797,0.90378,0.528
43,23,0.845361,0.80756,0.871134,0.66275
43,24,0.898625,0.860825,0.914089,0.87325
43,25,0.436426,0.398625,0.482818,0.4315
43,26,0.350515,0.314433,0.396907,0.39425
43,27,0.530928,0.493127,0.584192,0.3905
43,28,0.510309,0.4811,0.575601,0.21675
43,29,0.754296,0.71134,0.781787,0.67675
43,30,0.843643,0.802405,0.865979,0.705
43,31,0.78866,0.749141,0.819588,0.545
43,32,0.702749,0.647766,0.725086,0.782
43,33,0.805842,0.766323,0.833333,0.63425
43,34,0.87457,0.841924,0.896907,0.6495
43,35,0.831615,0.797251,0.864261,0.4905
43,36,0.817869,0.778351,0.848797,0.575
43,37,0.749141,0.685567,0.766323,0.8525
43,38,0.642612,0.589347,0.678694,0.59675
43,39,0.56701,0.541237,0.634021,0.1595
43,40,0.725086,0.67354,0.756014,0.6515
43,41,0.908935,0.871134,0.926117,0.7035
43,42,0.853952,0.819588,0.883162,0.4815
44,0,0.594502,0.54811,0.637457,0.58675
44,1,0.458763,0.415808,0.505155,0.43575
44,2,0.666667,0.62543,0.707904,0.4675
44,3,0.797251,0.75945,0.833333,0.46325
44,4,0.912371,0.872852,0.931271,0.71975
44,5,0.678694,0.623711,0.707904,0.714
44,6,0.786942,0.735395,0.810997,0.77525
44,7,0.931271,0.891753,0.945017,0.81575
44,8,0.372852,0.323024,0.42268,0.4665
44,9,0.761168,0.713058,0.798969,0.5355
44,10,0.66323,0.606529,0.701031,0.6125
44,11,0.883162,0.847079,0.908935,0.6335
44,12,0.905498,0.869416,0.927835,0.7075
44,13,0.920962,0.88488,0.941581,0.6575
44,14,0.812903,0.787097,0.903226,0.1835
44,15,0.916129,0.870968,0.96129,0.42825
44,16,0.909677,0.864516,0.954839,0.52375
44,17,0.916129,0.877419,0.96129,0.42
44,18,0.883162,0.843643,0.907216,0.63475
44,19,0.912371,0.87457,0.931271,0.70625
44,20,0.783505,0.752577,0.828179,0.346
44,21,0.88488,0.850515,0.910653,0.5425
44,22,0.908935,0.886598,0.939863,0.39775
44,23,0.860825,0.823024,0.890034,0.567
44,24,0.924399,0.891753,0.945017,0.645
44,25,0.407216,0.367698,0.455326,0.41475
44,26,0.310997,0.283505,0.364261,0.298
44,27,0.505155,0.475945,0.570447,0.24275
44,28,0.498282,0.469072,0.568729,0.22
44,29,0.749141,0.713058,0.785223,0.4215
44,30,0.865979,0.829897,0.895189,0.55725
44,31,0.817869,0.766323,0.840206,0.81275
44,32,0.690722,0.64433,0.723368,0.59925
44,33,0.831615,0.780069,0.850515,0.75
44,34,0.914089,0.872852,0.927835,0.81025
44,35,0.853952,0.821306,0.890034,0.475
44,36,0.83677,0.798969,0.871134,0.5565
44,37,0.733677,0.67354,0.757732,0.789
44,38,0.623711,0.573883,0.668385,0.525
44,39,0.558419,0.5189,0.611684,0.37375
44,40,0.719931,0.659794,0.747423,0.7075
44,41,0.900344,0.867698,0.92268,0.5925
44,42,0.835052,0.790378,0.857388,0.6705
44,43,0.905498,0.852234,0.910653,0.95125
45,0,0.620275,0.563574,0.652921,0.66175
45,1,0.484536,0.436426,0.530928,0.47825
45,2,0.675258,0.649485,0.731959,0.2335
45,3,0.795533,0.769759,0.841924,0.25975
45,4,0.890034,0.860825,0.919244,0.43125
45,5,0.687285,0.642612,0.728522,0.511
45,6,0.78866,0.747423,0.823024,0.49175
45,7,0.908935,0.878007,0.93299,0.5305
45,8,0.388316,0.341924,0.441581,0.437
45,9,0.769759,0.714777,0.798969,0.662
45,10,0.671821,0.616838,0.709622,0.58625
45,11,0.871134,0.841924,0.90378,0.4485
45,12,0.886598,0.860825,0.920962,0.4385
45,13,0.902062,0.871134,0.927835,0.50875
45,14,0.883871,0.8,0.916129,0.815
45,15,0.922581,0.877419,0.96129,0.49175
45,16,0.903226,0.864516,0.954839,0.30725
45,17,0.922581,0.890323,0.967742,0.4445
45,18,0.867698,0.83677,0.900344,0.46475
45,19,0.893471,0.862543,0.920962,0.48475
45,20,0.809278,0.761168,0.83677,0.667
45,21,0.890034,0.852234,0.910653,0.66325
45,22,0.907216,0.871134,0.927835,0.6505
45,23,0.85567,0.821306,0.886598,0.47325
45,24,0.905498,0.878007,0.93299,0.44625
45,25,0.429553,0.383162,0.472509,0.5005
45,26,0.343643,0.298969,0.383162,0.5485
45,27,0.530928,0.482818,0.579038,0.457
45,28,0.510309,0.477663,0.573883,0.262
45,29,0.757732,0.719931,0.790378,0.552
45,30,0.867698,0.816151,0.883162,0.8005
45,31,0.802405,0.766323,0.840206,0.5555
45,32,0.682131,0.651203,0.730241,0.31725
45,33,0.809278,0.778351,0.848797,0.386
45,34,0.891753,0.860825,0.919244,0.549
45,35,0.848797,0.814433,0.881443,0.4865
45,36,0.838488,0.793814,0.864261,0.6705
45,37,0.731959,0.689003,0.773196,0.48875
45,38,0.628866,0.587629,0.680412,0.3875
45,39,0.57732,0.537801,0.632302,0.3625
45,40,0.725086,0.675258,0.761168,0.563
45,41,0.88488,0.833333,0.893471,0.8955
45,42,0.809278,0.766323,0.835052,0.74675
45,43,0.869416,0.828179,0.888316,0.83525
45,44,0.88488,0.847079,0.907216,0.677
46,0,0.587629,0.54811,0.637457,0.44525
46,1,0.45189,0.408935,0.5,0.41
46,2,0.666667,0.630584,0.71134,0.34325
46,3,0.814433,0.778351,0.850515,0.49025
46,4,0.93299,0.896907,0.948454,0.745
46,5,0.678694,0.627148,0.713058,0.6
46,6,0.793814,0.747423,0.821306,0.6385
46,7,0.938144,0.917526,0.962199,0.403
46,8,0.365979,0.316151,0.417526,0.47825
46,9,0.774914,0.723368,0.810997,0.55025
46,10,0.666667,0.611684,0.709622,0.5565
46,11,0.907216,0.865979,0.924399,0.75
46,12,0.915808,0.891753,0.945017,0.45175
46,13,0.941581,0.914089,0.960481,0.68475
46,14,0.870968,0.8,0.916129,0.62525
46,15,0.948387,0.909677,0.980645,0.52175
46,16,0.941935,0.890323,0.974194,0.6175
46,17,0.96129,0.909677,0.980645,0.7535
46,18,0.900344,0.860825,0.92268,0.6035
46,19,0.926117,0.896907,0.948454,0.54575
46,20,0.800687,0.766323,0.843643,0.38675
46,21,0.902062,0.876289,0.929553,0.42975
46,22,0.939863,0.908935,0.957045,0.69275
46,23,0.891753,0.843643,0.907216,0.8245
46,24,0.945017,0.915808,0.962199,0.649
46,25,0.396907,0.367698,0.455326,0.3425
46,26,0.30756,0.274914,0.35567,0.4205
46,27,0.52921,0.47079,0.568729,0.598
46,28,0.5189,0.47079,0.570447,0.499
46,29,0.762887,0.728522,0.798969,0.47125
46,30,0.890034,0.847079,0.908935,0.71525
46,31,0.824742,0.781787,0.852234,0.67825
46,32,0.694158,0.652921,0.731959,0.49525
46,33,0.845361,0.802405,0.867698,0.73325
46,34,0.924399,0.895189,0.945017,0.59025
46,35,0.878007,0.83677,0.902062,0.62625
46,36,0.857388,0.812715,0.883162,0.638
46,37,0.74055,0.685567,0.769759,0.73425
46,38,0.630584,0.579038,0.675258,0.55825
46,39,0.54811,0.5189,0.613402,0.218
46,40,0.716495,0.675258,0.761168,0.47375
46,41,0.896907,0.864261,0.917526,0.6345
46,42,0.821306,0.781787,0.845361,0.68175
46,43,0.88488,0.845361,0.900344,0.75975
46,44,0.910653,0.879725,0.934708,0.6025
46,45,0.929553,0.865979,0.924399,0.99125
47,0,0.639175,0.627148,0.709622,0.11175
47,1,0.609966,0.579038,0.670103,0.2905
47,2,0.690722,0.666667,0.749141,0.196
47,3,0.71134,0.652921,0.737113,0.8085
47,4,0.658076,0.621993,0.71134,0.36375
47,5,0.678694,0.647766,0.731959,0.26375
47,6,0.701031,0.670103,0.752577,0.3145
47,7,0.67354,0.623711,0.714777,0.57775
47,8,0.506873,0.477663,0.575601,0.25025
47,9,0.64433,0.603093,0.690722,0.44025
47,10,0.608247,0.59622,0.682131,0.08825
47,11,0.676976,0.632302,0.718213,0.5095
47,12,0.654639,0.621993,0.713058,0.2245
47,13,0.652921,0.616838,0.706186,0.3155
47,14,0.8,0.683871,0.819355,0.9305
47,15,0.825806,0.658065,0.793548,0.9985
47,16,0.806452,0.664516,0.8,0.9845
47,17,0.812903,0.658065,0.793548,0.993
47,18,0.66323,0.621993,0.71134,0.468
47,19,0.661512,0.620275,0.71134,0.373
47,20,0.690722,0.649485,0.735395,0.4615
47,21,0.678694,0.64433,0.733677,0.31
47,22,0.658076,0.623711,0.713058,0.315
47,23,0.678694,0.632302,0.719931,0.4885
47,24,0.670103,0.620275,0.71134,0.53
47,25,0.54811,0.496564,0.587629,0.55575
47,26,0.517182,0.458763,0.546392,0.718
47,27,0.597938,0.525773,0.613402,0.87975
47,28,0.580756,0.506873,0.59622,0.881
47,29,0.646048,0.611684,0.69244,0.3985
47,30,0.656357,0.611684,0.697595,0.53625
47,31,0.676976,0.613402,0.699313,0.8095
47,32,0.618557,0.592784,0.675258,0.235
47,33,0.649485,0.609966,0.697595,0.44425
47,34,0.670103,0.620275,0.709622,0.57975
47,35,0.682131,0.623711,0.709622,0.73825
47,36,0.685567,0.616838,0.704467,0.83725
47,37,0.74055,0.649485,0.733677,0.987
47,38,0.661512,0.597938,0.685567,0.7925
47,39,0.678694,0.599656,0.683849,0.9515
47,40,0.664948,0.639175,0.723368,0.28825
47,41,0.652921,0.621993,0.709622,0.24575
47,42,0.642612,0.620275,0.704467,0.198
47,43,0.678694,0.635739,0.723368,0.4845
47,44,0.66323,0.618557,0.707904,0.4665
47,45,0.69244,0.635739,0.723368,0.69925
47,46,0.676976,0.62543,0.714777,0.5845
48,0,0.618557,0.597938,0.685567,0.163
48,1,0.592784,0.56701,0.658076,0.1735
48,2,0.652921,0.623711,0.71134,0.247
48,3,0.628866,0.59622,0.687285,0.27975
48,4,0.606529,0.561856,0.661512,0.4005
48,5,0.64433,0.611684,0.697595,0.32575
48,6,0.666667,0.613402,0.704467,0.6085
48,7,0.601375,0.561856,0.661512,0.30875
48,8,0.517182,0.486254,0.579038,0.2455
48,9,0.609966,0.565292,0.652921,0.504
48,10,0.601375,0.56701,0.654639,0.32625
48,11,0.621993,0.572165,0.668385,0.47875
48,12,0.616838,0.56701,0.664948,0.47425
48,13,0.611684,0.558419,0.658076,0.52375
48,14,0.709677,0.612903,0.76129,0.70125
48,15,0.670968,0.587097,0.735484,0.575
48,16,0.664516,0.587097,0.741935,0.454
48,17,0.670968,0.580645,0.735484,0.56025
48,18,0.597938,0.56701,0.66323,0.25625
48,19,0.606529,0.570447,0.668385,0.357
48,20,0.656357,0.599656,0.689003,0.70125
48,21,0.634021,0.585911,0.682131,0.49775
48,22,0.613402,0.561856,0.661512,0.4785
48,23,0.630584,0.575601,0.670103,0.5605
48,24,0.608247,0.563574,0.661512,0.4245
48,25,0.59622,0.505155,0.592784,0.97825
48,26,0.558419,0.477663,0.56701,0.94725
48,27,0.608247,0.522337,0.608247,0.9765
48,28,0.539519,0.505155,0.591065,0.3575
48,29,0.632302,0.56701,0.652921,0.80575
48,30,0.632302,0.561856,0.656357,0.865
48,31,0.639175,0.563574,0.654639,0.87
48,32,0.62543,0.558419,0.64433,0.851
48,33,0.61512,0.563574,0.651203,0.613
48,34,0.61512,0.565292,0.661512,0.546
48,35,0.613402,0.56701,0.659794,0.428
48,36,0.613402,0.570447,0.661512,0.46675
48,37,0.671821,0.604811,0.69244,0.8345
48,38,0.634021,0.572165,0.658076,0.7815
48,39,0.606529,0.579038,0.666667,0.256
48,40,0.647766,0.591065,0.680412,0.6465
48,41,0.608247,0.572165,0.664948,0.35875
48,42,0.597938,0.573883,0.659794,0.19825
48,43,0.623711,0.582474,0.67354,0.4385
48,44,0.608247,0.565292,0.661512,0.4245
48,45,0.64433,0.573883,0.670103,0.76525
48,46,0.628866,0.56701,0.66323,0.674
48,47,0.721649,0.587629,0.676976,1.0
