	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[32,7]	-0.39	0.012	0.91	-1.9	-0.38	1.1	5654.0	2.1	1.0
theta[33,7]	-0.34	0.013	0.96	-2.0	-0.31	1.2	5470.0	2.0	1.0
theta[34,7]	-0.16	0.013	0.94	-1.8	-0.15	1.3	5258.0	1.9	1.0
theta[35,7]	-0.43	0.012	0.87	-1.9	-0.41	0.98	5237.0	1.9	1.0
theta[36,7]	0.38	0.013	0.84	-1.0	0.41	1.7	4393.0	1.6	1.0
theta[37,7]	0.062	0.012	0.84	-1.4	0.073	1.4	5041.0	1.8	1.0
theta[38,7]	-0.22	0.013	0.93	-1.8	-0.18	1.3	5507.0	2.0	1.0
theta[39,7]	-0.23	0.012	0.87	-1.7	-0.22	1.2	5064.0	1.8	1.0
theta[40,7]	-0.047	0.013	0.94	-1.6	-0.041	1.5	5471.0	2.0	1.0
theta[41,7]	0.031	0.011	0.77	-1.3	0.036	1.3	4927.0	1.8	1.0
theta[42,7]	0.36	0.012	0.85	-1.1	0.39	1.7	5199.0	1.9	1.0
theta[43,7]	-0.22	0.013	0.96	-1.8	-0.21	1.3	5379.0	2.0	1.0
theta[44,7]	-0.66	0.013	0.85	-2.1	-0.63	0.74	4537.0	1.6	1.0
theta[45,7]	-0.13	0.012	0.93	-1.7	-0.1	1.4	5967.0	2.2	1.0
theta[46,7]	-0.21	0.011	0.9	-1.7	-0.18	1.2	6477.0	2.4	1.0
theta[47,7]	0.95	0.012	0.81	-0.39	0.93	2.3	4864.0	1.8	1.0
theta[48,7]	-0.74	0.012	0.85	-2.2	-0.74	0.64	4840.0	1.8	1.0
theta[49,7]	-0.21	0.013	0.93	-1.8	-0.18	1.3	5239.0	1.9	1.0
theta[50,7]	-0.47	0.012	0.91	-2.0	-0.46	1.0	5632.0	2.0	1.0
theta[51,7]	-0.53	0.012	0.87	-2.0	-0.51	0.88	5609.0	2.0	1.0
theta[52,7]	0.56	0.011	0.75	-0.71	0.58	1.8	4932.0	1.8	1.0
theta[53,7]	-0.086	0.013	0.94	-1.6	-0.092	1.5	5583.0	2.0	1.0
theta[54,7]	0.48	0.013	0.85	-1.0	0.49	1.8	4527.0	1.6	1.0
theta[55,7]	-0.53	0.012	0.88	-2.0	-0.5	0.87	4966.0	1.8	1.0
theta[56,7]	0.36	0.01	0.78	-0.95	0.37	1.6	5806.0	2.1	1.0
theta[57,7]	0.11	0.012	0.8	-1.3	0.11	1.4	4575.0	1.7	1.0
theta[58,7]	-0.075	0.013	0.95	-1.6	-0.062	1.5	5020.0	1.8	1.0
theta[59,7]	0.26	0.013	0.88	-1.2	0.29	1.7	4372.0	1.6	1.0
theta[60,7]	-0.39	0.012	0.87	-1.9	-0.38	1.0	5541.0	2.0	1.0
theta[61,7]	-0.18	0.013	0.95	-1.7	-0.17	1.3	5594.0	2.0	1.0
theta[62,7]	1.7	0.01	0.74	0.44	1.7	2.9	5090.0	1.8	1.0
theta[63,7]	-0.12	0.012	0.91	-1.6	-0.099	1.4	5313.0	1.9	1.0
theta[64,7]	-0.67	0.012	0.84	-2.1	-0.66	0.71	4953.0	1.8	1.0
theta[65,7]	-0.52	0.011	0.83	-1.9	-0.49	0.81	5182.0	1.9	1.0
theta[66,7]	-0.37	0.012	0.89	-1.8	-0.36	1.1	5836.0	2.1	1.0
theta[67,7]	-0.35	0.013	0.91	-1.9	-0.34	1.1	5153.0	1.9	1.0
theta[68,7]	-0.31	0.012	0.89	-1.9	-0.29	1.1	5668.0	2.1	1.0
theta[69,7]	-0.34	0.011	0.88	-1.8	-0.31	1.1	6049.0	2.2	1.0
theta[70,7]	-0.32	0.011	0.85	-1.8	-0.3	1.1	5632.0	2.0	1.0
theta[71,7]	0.58	0.013	0.88	-0.91	0.6	2.0	4680.0	1.7	1.0
theta[72,7]	0.37	0.012	0.82	-1.0	0.41	1.7	5105.0	1.9	1.0
theta[73,7]	-0.46	0.012	0.89	-1.9	-0.45	1.0	5165.0	1.9	1.0
theta[74,7]	-0.24	0.013	0.89	-1.8	-0.21	1.2	5063.0	1.8	1.0
theta[75,7]	-0.11	0.013	0.91	-1.7	-0.082	1.4	5309.0	1.9	1.0
theta[76,7]	-0.5	0.012	0.88	-2.0	-0.46	0.9	5173.0	1.9	1.0
theta[77,7]	0.35	0.0099	0.74	-0.85	0.36	1.6	5491.0	2.0	1.0
theta[78,7]	-0.28	0.013	0.91	-1.8	-0.26	1.2	5150.0	1.9	1.0
theta[79,7]	-0.16	0.012	0.92	-1.7	-0.14	1.4	6406.0	2.3	1.0
theta[80,7]	-0.4	0.012	0.9	-1.9	-0.39	1.1	5549.0	2.0	1.0
theta[81,7]	1.2	0.01	0.76	-0.079	1.2	2.4	5745.0	2.1	1.0
theta[82,7]	-0.29	0.012	0.95	-1.9	-0.27	1.2	6234.0	2.3	1.0
theta[83,7]	0.42	0.01	0.82	-0.94	0.42	1.7	6202.0	2.3	1.0
theta[84,7]	-0.59	0.012	0.83	-2.0	-0.57	0.75	5174.0	1.9	1.0
theta[85,7]	0.058	0.011	0.78	-1.3	0.08	1.3	5368.0	1.9	1.0
theta[86,7]	-0.61	0.013	0.85	-2.0	-0.61	0.78	4560.0	1.7	1.0
theta[87,7]	-0.11	0.012	0.92	-1.6	-0.083	1.4	6031.0	2.2	1.0
theta[88,7]	0.07	0.011	0.8	-1.3	0.08	1.3	5202.0	1.9	1.0
theta[89,7]	-0.49	0.011	0.86	-1.9	-0.48	0.88	5898.0	2.1	1.0
theta[90,7]	-0.55	0.012	0.87	-2.0	-0.54	0.85	5433.0	2.0	1.0
theta[91,7]	0.74	0.01	0.78	-0.56	0.75	2.0	5599.0	2.0	1.0
theta[92,7]	-0.71	0.012	0.84	-2.1	-0.7	0.65	4901.0	1.8	1.0
theta[93,7]	-0.71	0.01	0.76	-1.9	-0.7	0.55	5235.0	1.9	1.0
theta[94,7]	0.16	0.011	0.78	-1.1	0.19	1.4	4603.0	1.7	1.0
theta[95,7]	-0.32	0.013	0.93	-1.9	-0.32	1.2	5220.0	1.9	1.0
theta[96,7]	-0.16	0.012	0.94	-1.7	-0.14	1.4	5831.0	2.1	1.0
theta[97,7]	1.6	0.01	0.76	0.36	1.6	2.9	5563.0	2.0	1.0
theta[98,7]	-0.35	0.012	0.91	-1.8	-0.33	1.1	5874.0	2.1	1.0
theta[99,7]	1.7	0.011	0.76	0.43	1.7	3.0	5170.0	1.9	1.0
theta[100,7]	-0.32	0.012	0.92	-1.9	-0.31	1.2	5844.0	2.1	1.0
theta[101,7]	-0.33	0.012	0.92	-1.9	-0.31	1.1	5692.0	2.1	1.0
theta[102,7]	0.74	0.012	0.81	-0.61	0.75	2.0	4436.0	1.6	1.0
theta[103,7]	0.49	0.0099	0.74	-0.73	0.5	1.7	5508.0	2.0	1.0
theta[104,7]	-0.83	0.012	0.83	-2.3	-0.81	0.52	4474.0	1.6	1.0
theta[105,7]	-0.44	0.012	0.86	-1.9	-0.43	0.95	5277.0	1.9	1.0
theta[106,7]	-0.51	0.012	0.88	-2.0	-0.49	0.92	5469.0	2.0	1.0
theta[107,7]	0.15	0.011	0.78	-1.2	0.17	1.4	5248.0	1.9	1.0
theta[108,7]	0.7	0.013	0.87	-0.78	0.73	2.1	4553.0	1.7	1.0
theta[109,7]	0.92	0.011	0.8	-0.43	0.94	2.2	5055.0	1.8	1.0
theta[110,7]	-0.25	0.013	0.92	-1.8	-0.22	1.3	5172.0	1.9	1.0
theta[111,7]	-0.31	0.013	0.93	-1.9	-0.29	1.2	5317.0	1.9	1.0
theta[112,7]	-0.4	0.013	0.91	-2.0	-0.38	1.1	5279.0	1.9	1.0
theta[113,7]	0.85	0.011	0.75	-0.4	0.85	2.1	4387.0	1.6	1.0
theta[114,7]	0.31	0.012	0.81	-1.1	0.33	1.6	4745.0	1.7	1.0
theta[115,7]	-0.18	0.012	0.91	-1.7	-0.16	1.3	5496.0	2.0	1.0
theta[116,7]	-0.49	0.012	0.84	-1.9	-0.46	0.88	4801.0	1.7	1.0
theta[117,7]	-0.28	0.013	0.94	-1.9	-0.25	1.2	5277.0	1.9	1.0
theta[118,7]	0.68	0.012	0.91	-0.81	0.71	2.1	6120.0	2.2	1.0
theta[119,7]	-0.38	0.013	0.88	-1.8	-0.36	1.0	4727.0	1.7	1.0
theta[120,7]	-0.32	0.012	0.91	-1.8	-0.3	1.2	5582.0	2.0	1.0
theta[121,7]	-0.29	0.012	0.87	-1.7	-0.25	1.1	5513.0	2.0	1.0
theta[122,7]	-0.28	0.013	0.91	-1.8	-0.28	1.2	4912.0	1.8	1.0
theta[123,7]	0.19	0.011	0.77	-1.1	0.21	1.4	4718.0	1.7	1.0
theta[124,7]	-0.6	0.011	0.84	-2.0	-0.57	0.76	5408.0	2.0	1.0
theta[125,7]	0.91	0.01	0.73	-0.32	0.92	2.1	5329.0	1.9	1.0
theta[126,7]	-0.4	0.012	0.89	-1.9	-0.38	1.1	5137.0	1.9	1.0
theta[127,7]	-0.17	0.013	0.97	-1.8	-0.16	1.4	5665.0	2.1	1.0
theta[128,7]	-0.45	0.011	0.88	-1.9	-0.43	0.95	5838.0	2.1	1.0
theta[129,7]	-0.43	0.011	0.87	-1.9	-0.42	0.96	6031.0	2.2	1.0
theta[130,7]	0.52	0.012	0.89	-0.98	0.54	2.0	5541.0	2.0	1.0
theta[131,7]	-0.47	0.012	0.82	-1.8	-0.47	0.87	4518.0	1.6	1.0
theta[132,7]	0.76	0.011	0.79	-0.6	0.78	2.0	5498.0	2.0	1.0
theta[133,7]	0.27	0.011	0.74	-0.95	0.28	1.5	4864.0	1.8	1.0
theta[134,7]	-0.22	0.013	0.93	-1.8	-0.24	1.3	5304.0	1.9	1.0
theta[135,7]	0.54	0.012	0.85	-0.9	0.56	1.9	5169.0	1.9	1.0
theta[136,7]	-0.15	0.014	0.95	-1.8	-0.13	1.4	4949.0	1.8	1.0
theta[137,7]	-0.25	0.012	0.9	-1.8	-0.23	1.2	5438.0	2.0	1.0
theta[138,7]	-0.45	0.013	0.88	-1.9	-0.44	0.97	4793.0	1.7	1.0
theta[139,7]	-0.58	0.012	0.9	-2.1	-0.56	0.87	5516.0	2.0	1.0
theta[140,7]	-0.19	0.012	0.94	-1.8	-0.18	1.4	5752.0	2.1	1.0
theta[141,7]	-0.11	0.013	0.94	-1.7	-0.092	1.4	5356.0	1.9	1.0
theta[142,7]	-0.76	0.011	0.83	-2.2	-0.74	0.57	5215.0	1.9	1.0
theta[143,7]	0.0054	0.012	0.81	-1.4	0.029	1.3	4710.0	1.7	1.0
theta[144,7]	-0.42	0.013	0.86	-1.8	-0.41	0.91	4431.0	1.6	1.0
theta[145,7]	-0.089	0.012	0.96	-1.7	-0.073	1.5	6284.0	2.3	1.0
theta[146,7]	-0.68	0.011	0.87	-2.2	-0.65	0.73	5898.0	2.1	1.0
theta[147,7]	-0.3	0.012	0.9	-1.8	-0.3	1.1	5349.0	1.9	1.0
theta[148,7]	-0.55	0.012	0.87	-2.0	-0.54	0.85	4869.0	1.8	1.0
theta[149,7]	-0.7	0.011	0.83	-2.1	-0.7	0.7	5902.0	2.1	1.0
theta[150,7]	-0.12	0.013	0.95	-1.7	-0.091	1.4	5381.0	2.0	1.0
theta[151,7]	-0.32	0.012	0.89	-1.8	-0.3	1.1	5647.0	2.0	1.0
theta[152,7]	-0.29	0.013	0.92	-1.9	-0.29	1.2	4975.0	1.8	1.0
theta[153,7]	-0.22	0.012	0.88	-1.7	-0.2	1.2	5171.0	1.9	1.0
theta[154,7]	-0.1	0.012	0.9	-1.6	-0.083	1.3	5463.0	2.0	1.0
theta[155,7]	-0.097	0.013	0.91	-1.6	-0.095	1.4	5186.0	1.9	1.0
theta[156,7]	-0.26	0.012	0.89	-1.8	-0.23	1.2	5287.0	1.9	1.0
theta[157,7]	-0.66	0.012	0.86	-2.1	-0.64	0.72	5262.0	1.9	1.0
theta[158,7]	-0.5	0.012	0.84	-1.9	-0.48	0.84	5061.0	1.8	1.0
theta[159,7]	-0.5	0.012	0.85	-1.9	-0.48	0.88	5171.0	1.9	1.0
theta[160,7]	0.094	0.011	0.8	-1.3	0.12	1.4	5337.0	1.9	1.0
theta[161,7]	0.075	0.012	0.79	-1.3	0.091	1.4	4663.0	1.7	1.0
theta[162,7]	-0.33	0.012	0.91	-1.9	-0.31	1.1	5527.0	2.0	1.0
theta[163,7]	-0.69	0.011	0.86	-2.1	-0.67	0.68	5762.0	2.1	1.0
theta[164,7]	-0.71	0.012	0.87	-2.2	-0.69	0.71	5355.0	1.9	1.0
theta[165,7]	-0.061	0.012	0.91	-1.6	-0.05	1.4	5449.0	2.0	1.0
theta[166,7]	-0.62	0.011	0.84	-2.0	-0.6	0.77	5586.0	2.0	1.0
theta[167,7]	0.1	0.012	0.79	-1.2	0.11	1.4	4098.0	1.5	1.0
theta[168,7]	-0.12	0.013	0.9	-1.6	-0.1	1.3	4929.0	1.8	1.0
theta[169,7]	-0.21	0.012	0.91	-1.7	-0.21	1.2	5437.0	2.0	1.0
theta[170,7]	-0.061	0.012	0.94	-1.6	-0.043	1.4	5794.0	2.1	1.0
theta[171,7]	-0.11	0.012	0.9	-1.6	-0.093	1.4	5887.0	2.1	1.0
theta[172,7]	0.34	0.012	0.84	-1.0	0.33	1.7	5162.0	1.9	1.0
theta[173,7]	0.019	0.01	0.78	-1.3	0.041	1.3	5905.0	2.1	1.0
theta[174,7]	-0.3	0.012	0.8	-1.6	-0.3	1.0	4114.0	1.5	1.0
theta[175,7]	-0.47	0.011	0.85	-1.9	-0.46	0.93	5756.0	2.1	1.0
theta[176,7]	-0.27	0.013	0.88	-1.8	-0.25	1.2	4936.0	1.8	1.0
theta[177,7]	-0.3	0.011	0.77	-1.6	-0.29	0.95	5215.0	1.9	1.0
theta[178,7]	-0.55	0.012	0.87	-2.0	-0.53	0.88	5129.0	1.9	1.0
theta[179,7]	-0.72	0.011	0.84	-2.2	-0.71	0.62	5541.0	2.0	1.0
theta[180,7]	-0.33	0.012	0.89	-1.9	-0.3	1.1	5368.0	1.9	1.0
theta[181,7]	-0.55	0.012	0.85	-2.0	-0.54	0.79	5307.0	1.9	1.0
theta[182,7]	-0.32	0.012	0.9	-1.8	-0.31	1.1	5501.0	2.0	1.0
theta[183,7]	1.4	0.011	0.79	0.11	1.4	2.7	5529.0	2.0	1.0
theta[184,7]	0.5	0.012	0.86	-0.99	0.52	1.9	5078.0	1.8	1.0
theta[185,7]	0.67	0.01	0.75	-0.6	0.7	1.9	5133.0	1.9	1.0
theta[186,7]	-0.48	0.013	0.89	-2.0	-0.47	0.97	5032.0	1.8	1.0
theta[187,7]	0.16	0.012	0.8	-1.2	0.19	1.4	4807.0	1.7	1.0
theta[188,7]	-0.12	0.013	0.94	-1.7	-0.095	1.4	5223.0	1.9	1.0
theta[189,7]	-0.28	0.012	0.91	-1.8	-0.25	1.2	5515.0	2.0	1.0
theta[190,7]	-0.51	0.012	0.83	-1.9	-0.49	0.82	4880.0	1.8	1.0
theta[191,7]	-0.34	0.012	0.89	-1.8	-0.32	1.1	5594.0	2.0	1.0
theta[192,7]	1.3	0.011	0.77	0.015	1.3	2.6	4565.0	1.7	1.0
theta[193,7]	-0.27	0.012	0.92	-1.8	-0.24	1.3	6167.0	2.2	1.0
theta[194,7]	0.22	0.011	0.84	-1.2	0.23	1.6	5575.0	2.0	1.0
theta[195,7]	-0.3	0.012	0.87	-1.8	-0.29	1.1	5473.0	2.0	1.0
theta[196,7]	-0.07	0.013	0.96	-1.7	-0.068	1.5	5839.0	2.1	1.0
theta[197,7]	0.33	0.011	0.8	-1.0	0.34	1.6	5735.0	2.1	1.0
theta[198,7]	-0.54	0.012	0.84	-1.9	-0.53	0.78	4533.0	1.6	1.0
theta[199,7]	-0.31	0.013	0.91	-1.8	-0.3	1.2	5087.0	1.8	1.0
theta[200,7]	-0.49	0.012	0.87	-2.0	-0.45	0.9	5411.0	2.0	1.0
theta[201,7]	-0.11	0.012	0.94	-1.7	-0.12	1.4	6004.0	2.2	1.0
theta[202,7]	0.069	0.011	0.82	-1.3	0.087	1.4	5312.0	1.9	1.0
theta[203,7]	-0.51	0.011	0.86	-2.0	-0.49	0.87	5747.0	2.1	1.0
theta[204,7]	0.54	0.011	0.78	-0.77	0.56	1.8	4918.0	1.8	1.0
theta[205,7]	0.45	0.012	0.84	-0.98	0.47	1.8	4805.0	1.7	1.0
theta[206,7]	-0.73	0.011	0.86	-2.2	-0.71	0.65	6189.0	2.2	1.0
theta[207,7]	-0.54	0.012	0.86	-2.0	-0.54	0.85	5234.0	1.9	1.0
theta[208,7]	-0.51	0.012	0.87	-2.0	-0.5	0.86	5468.0	2.0	1.0
theta[209,7]	-0.21	0.012	0.94	-1.8	-0.2	1.3	5679.0	2.1	1.0
theta[210,7]	0.45	0.011	0.86	-1.0	0.46	1.9	5755.0	2.1	1.0
theta[211,7]	-0.15	0.013	0.95	-1.8	-0.13	1.4	5193.0	1.9	1.0
theta[212,7]	-0.13	0.012	0.79	-1.4	-0.14	1.1	4431.0	1.6	1.0
theta[213,7]	0.48	0.011	0.85	-0.98	0.51	1.8	5643.0	2.0	1.0
theta[214,7]	1.7	0.011	0.79	0.41	1.7	3.0	5532.0	2.0	1.0
theta[215,7]	-0.45	0.013	0.89	-1.9	-0.43	0.98	5012.0	1.8	1.0
theta[216,7]	-0.47	0.012	0.86	-1.9	-0.45	0.95	5483.0	2.0	1.0
theta[217,7]	0.62	0.01	0.75	-0.66	0.64	1.9	5091.0	1.8	1.0
theta[218,7]	-0.52	0.012	0.86	-2.0	-0.52	0.88	5133.0	1.9	1.0
theta[219,7]	-0.53	0.012	0.86	-2.0	-0.5	0.85	5414.0	2.0	1.0
theta[220,7]	-0.44	0.013	0.93	-2.0	-0.42	1.1	5380.0	2.0	1.0
theta[221,7]	-0.59	0.011	0.83	-2.0	-0.58	0.71	5609.0	2.0	1.0
theta[222,7]	-0.21	0.012	0.95	-1.8	-0.21	1.4	5762.0	2.1	1.0
theta[223,7]	-0.29	0.012	0.89	-1.7	-0.26	1.2	5795.0	2.1	1.0
theta[224,7]	0.88	0.011	0.75	-0.34	0.89	2.1	4629.0	1.7	1.0
theta[225,7]	-0.19	0.012	0.93	-1.8	-0.17	1.3	5543.0	2.0	1.0
theta[226,7]	-0.33	0.013	0.86	-1.8	-0.29	1.1	4699.0	1.7	1.0
theta[227,7]	-0.45	0.012	0.86	-1.9	-0.44	0.93	5432.0	2.0	1.0
theta[228,7]	1.1	0.012	0.8	-0.24	1.2	2.4	4513.0	1.6	1.0
theta[229,7]	-0.54	0.011	0.86	-2.0	-0.53	0.85	5633.0	2.0	1.0
theta[230,7]	-0.42	0.012	0.87	-1.9	-0.39	0.95	4942.0	1.8	1.0
theta[231,7]	-0.31	0.013	0.93	-1.9	-0.28	1.2	5476.0	2.0	1.0
theta[232,7]	-0.39	0.012	0.92	-1.9	-0.37	1.1	5782.0	2.1	1.0
theta[233,7]	-0.012	0.012	0.81	-1.4	0.0058	1.3	4332.0	1.6	1.0
theta[234,7]	-0.36	0.012	0.89	-1.9	-0.32	1.0	5146.0	1.9	1.0
theta[235,7]	-0.6	0.012	0.84	-2.0	-0.59	0.73	5002.0	1.8	1.0
theta[236,7]	-0.068	0.013	0.92	-1.7	-0.04	1.4	5183.0	1.9	1.0
theta[237,7]	0.35	0.011	0.8	-0.97	0.37	1.6	5384.0	2.0	1.0
theta[238,7]	0.48	0.012	0.86	-0.96	0.5	1.9	4960.0	1.8	1.0
theta[239,7]	0.3	0.011	0.8	-1.0	0.32	1.6	5086.0	1.8	1.0
theta[240,7]	-0.44	0.011	0.84	-1.8	-0.43	0.9	5339.0	1.9	1.0
theta[241,7]	0.59	0.011	0.77	-0.68	0.61	1.9	4571.0	1.7	1.0
theta[242,7]	-0.42	0.012	0.92	-2.0	-0.42	1.1	5580.0	2.0	1.0
theta[243,7]	-0.49	0.012	0.91	-2.0	-0.46	0.97	5491.0	2.0	1.0
theta[244,7]	-0.15	0.011	0.78	-1.5	-0.14	1.1	4803.0	1.7	1.0
theta[245,7]	-0.4	0.011	0.88	-1.9	-0.4	1.0	6157.0	2.2	1.0
theta[246,7]	-0.67	0.012	0.85	-2.1	-0.65	0.71	5291.0	1.9	1.0
theta[247,7]	-0.33	0.012	0.93	-1.9	-0.32	1.2	5717.0	2.1	1.0
theta[248,7]	-0.36	0.01	0.75	-1.6	-0.35	0.87	5394.0	2.0	1.0
theta[249,7]	-0.12	0.011	0.75	-1.4	-0.11	1.1	4965.0	1.8	1.0
theta[250,7]	-0.37	0.012	0.9	-1.9	-0.35	1.1	5642.0	2.0	1.0
theta[251,7]	0.21	0.012	0.84	-1.2	0.24	1.6	5184.0	1.9	1.0
theta[252,7]	0.12	0.012	0.83	-1.3	0.14	1.4	4772.0	1.7	1.0
theta[253,7]	1.6	0.011	0.77	0.33	1.6	2.9	4564.0	1.7	1.0
theta[254,7]	-0.35	0.013	0.87	-1.8	-0.33	1.0	4645.0	1.7	1.0
theta[255,7]	0.21	0.012	0.78	-1.1	0.23	1.5	4521.0	1.6	1.0
theta[256,7]	-0.51	0.012	0.88	-2.0	-0.49	0.9	5450.0	2.0	1.0
theta[257,7]	-0.31	0.013	0.91	-1.8	-0.28	1.1	5199.0	1.9	1.0
theta[258,7]	-0.43	0.012	0.85	-1.8	-0.4	0.93	4922.0	1.8	1.0
theta[259,7]	0.055	0.011	0.78	-1.3	0.066	1.3	5537.0	2.0	1.0
theta[260,7]	-0.086	0.013	0.94	-1.7	-0.077	1.4	5616.0	2.0	1.0
theta[261,7]	1.1	0.01	0.75	-0.19	1.1	2.3	5098.0	1.9	1.0
theta[262,7]	-0.56	0.012	0.84	-2.0	-0.53	0.76	4966.0	1.8	1.0
theta[263,7]	-0.5	0.012	0.85	-1.9	-0.49	0.89	5275.0	1.9	1.0
theta[264,7]	-0.41	0.012	0.89	-1.9	-0.39	1.0	5732.0	2.1	1.0
theta[265,7]	-0.17	0.012	0.92	-1.7	-0.15	1.3	5537.0	2.0	1.0
theta[266,7]	-0.13	0.012	0.89	-1.6	-0.1	1.3	5852.0	2.1	1.0
theta[267,7]	-0.45	0.012	0.91	-2.0	-0.42	1.0	5737.0	2.1	1.0
theta[268,7]	0.69	0.011	0.78	-0.64	0.69	2.0	5413.0	2.0	1.0
theta[269,7]	-0.099	0.012	0.92	-1.7	-0.075	1.4	5995.0	2.2	1.0
theta[270,7]	-0.24	0.011	0.77	-1.5	-0.23	1.0	5164.0	1.9	1.0
theta[271,7]	0.43	0.01	0.74	-0.79	0.44	1.7	5301.0	1.9	1.0
theta[272,7]	0.42	0.011	0.81	-0.95	0.45	1.7	5276.0	1.9	1.0
theta[273,7]	-0.35	0.013	0.93	-1.9	-0.33	1.1	5298.0	1.9	1.0
theta[274,7]	0.83	0.011	0.77	-0.45	0.83	2.1	4965.0	1.8	1.0
theta[275,7]	1.6	0.011	0.8	0.26	1.6	2.9	5092.0	1.8	1.0
theta[276,7]	-0.87	0.011	0.82	-2.3	-0.84	0.45	5670.0	2.1	1.0
theta[277,7]	-0.28	0.013	0.91	-1.8	-0.27	1.2	4672.0	1.7	1.0
theta[278,7]	0.022	0.012	0.84	-1.4	0.039	1.4	5292.0	1.9	1.0
theta[279,7]	-0.07	0.013	0.96	-1.7	-0.048	1.5	5857.0	2.1	1.0
theta[280,7]	-0.3	0.011	0.75	-1.5	-0.3	0.92	4621.0	1.7	1.0
theta[281,7]	-0.89	0.011	0.85	-2.3	-0.89	0.53	5646.0	2.0	1.0
theta[282,7]	0.63	0.013	0.86	-0.81	0.65	2.0	4709.0	1.7	1.0
theta[283,7]	0.5	0.011	0.86	-0.98	0.52	1.9	5705.0	2.1	1.0
theta[284,7]	-0.33	0.013	0.9	-1.9	-0.3	1.1	5056.0	1.8	1.0
theta[285,7]	-0.3	0.012	0.88	-1.8	-0.29	1.1	4965.0	1.8	1.0
theta[286,7]	0.34	0.011	0.75	-0.92	0.36	1.6	4637.0	1.7	1.0
theta[287,7]	0.26	0.012	0.84	-1.2	0.27	1.6	4722.0	1.7	1.0
theta[288,7]	1.2	0.011	0.8	-0.12	1.2	2.5	5118.0	1.9	1.0
theta[289,7]	-0.064	0.011	0.78	-1.4	-0.042	1.2	4640.0	1.7	1.0
theta[290,7]	-0.038	0.011	0.76	-1.3	-0.047	1.2	4661.0	1.7	1.0
theta[291,7]	0.87	0.011	0.76	-0.37	0.88	2.1	5158.0	1.9	1.0
theta[292,7]	-0.084	0.013	0.91	-1.6	-0.085	1.4	5285.0	1.9	1.0
theta[293,7]	-0.052	0.011	0.93	-1.6	-0.051	1.5	6616.0	2.4	1.0
theta[294,7]	-0.29	0.013	0.89	-1.8	-0.26	1.1	4859.0	1.8	1.0
theta[295,7]	-0.12	0.013	0.93	-1.7	-0.12	1.4	4933.0	1.8	1.0
theta[296,7]	-0.2	0.013	0.9	-1.7	-0.19	1.3	4902.0	1.8	1.0
theta[297,7]	-0.24	0.013	0.9	-1.8	-0.23	1.2	5146.0	1.9	1.0
theta[298,7]	0.45	0.012	0.86	-1.1	0.49	1.8	4925.0	1.8	1.0
theta[299,7]	-0.057	0.013	0.94	-1.7	-0.043	1.5	5334.0	1.9	1.0
theta[300,7]	-0.78	0.012	0.85	-2.2	-0.75	0.61	4991.0	1.8	1.0
theta[301,7]	0.22	0.013	0.86	-1.2	0.23	1.6	4266.0	1.5	1.0
theta[302,7]	0.24	0.011	0.73	-0.96	0.25	1.5	4870.0	1.8	1.0
theta[303,7]	-0.68	0.011	0.81	-2.0	-0.67	0.62	5311.0	1.9	1.0
theta[304,7]	-0.036	0.012	0.79	-1.4	-0.029	1.2	4506.0	1.6	1.0
theta[305,7]	-0.31	0.012	0.89	-1.8	-0.3	1.1	5586.0	2.0	1.0
theta[306,7]	-0.57	0.011	0.86	-2.0	-0.57	0.83	5941.0	2.2	1.0
theta[307,7]	-0.46	0.012	0.88	-2.0	-0.43	1.0	5824.0	2.1	1.0
theta[308,7]	-0.34	0.012	0.88	-1.9	-0.33	1.1	5132.0	1.9	1.0
theta[309,7]	-0.091	0.012	0.93	-1.7	-0.1	1.4	5975.0	2.2	1.0
theta[310,7]	0.15	0.011	0.81	-1.2	0.17	1.5	5407.0	2.0	1.0
theta[311,7]	-0.33	0.01	0.76	-1.6	-0.33	0.89	5370.0	1.9	1.0
theta[312,7]	-0.27	0.011	0.75	-1.5	-0.28	0.97	4945.0	1.8	1.0
theta[313,7]	0.16	0.011	0.77	-1.1	0.17	1.4	5350.0	1.9	1.0
theta[314,7]	-0.25	0.012	0.8	-1.6	-0.24	1.1	4209.0	1.5	1.0
theta[315,7]	-0.35	0.012	0.9	-1.9	-0.33	1.1	6034.0	2.2	1.0
theta[316,7]	0.98	0.011	0.8	-0.34	0.99	2.3	4872.0	1.8	1.0
theta[317,7]	-0.45	0.011	0.87	-1.9	-0.43	0.96	5802.0	2.1	1.0
theta[318,7]	-0.4	0.012	0.86	-1.8	-0.4	0.96	5213.0	1.9	1.0
theta[319,7]	-0.22	0.011	0.79	-1.5	-0.21	1.0	4838.0	1.8	1.0
theta[320,7]	-0.41	0.013	0.92	-1.9	-0.4	1.1	5192.0	1.9	1.0
theta[321,7]	-0.92	0.011	0.82	-2.3	-0.92	0.44	5318.0	1.9	1.0
theta[322,7]	-0.5	0.011	0.85	-1.9	-0.48	0.85	5809.0	2.1	1.0
theta[323,7]	1.2	0.011	0.8	-0.093	1.2	2.5	5399.0	2.0	1.0
theta[324,7]	-0.072	0.013	0.97	-1.7	-0.055	1.5	5672.0	2.1	1.0
theta[325,7]	-0.5	0.012	0.87	-2.0	-0.48	0.9	5695.0	2.1	1.0
