k1,k2,stat,lb,ub,pval
49,41,-0.011836,-0.007625,0.012263,0.00175
49,42,-0.023474,-0.010147,0.016442,0.0
49,43,-0.013677,-0.007322,0.014018,0.00075
49,44,0.000243,-0.00803,0.010438,0.4105
49,45,-0.001093,-0.007454,0.011907,0.2455
49,46,-0.005298,-0.006497,0.009028,0.03725
49,47,0.020768,-0.009889,0.021706,0.9685
49,48,0.02425,-0.011466,0.021662,0.9875
50,0,-0.003145,-0.002959,0.022981,0.027
50,1,-0.002627,-0.002151,0.019935,0.024
50,2,-0.01216,-0.00309,0.023191,0.0
50,3,-0.00663,-0.004626,0.020329,0.0135
50,4,-0.00687,-0.005289,0.008791,0.008
50,5,-0.017375,-0.003627,0.022284,0.0
50,6,-0.013114,-0.003832,0.021087,0.00025
50,7,0.000916,-0.00433,0.007054,0.42
50,8,-0.021527,-0.008756,0.015861,0.0
50,9,-0.009785,-0.007822,0.017888,0.014
50,10,-0.009934,-0.007544,0.020736,0.01275
50,11,0.00127,-0.00576,0.013592,0.25325
50,12,-0.001263,-0.005611,0.010361,0.19125
50,13,-0.004595,-0.004467,0.007618,0.0205
50,14,-0.014964,-0.006159,0.018624,0.0005
50,15,-0.000443,-0.00399,0.005935,0.282
50,16,-0.005757,-0.004811,0.008086,0.009
50,17,-0.0021,-0.00332,0.005238,0.07525
50,18,-0.013054,-0.005878,0.012152,0.00025
50,19,-0.008753,-0.004701,0.009671,0.00125
50,20,-0.008124,-0.007143,0.018369,0.01525
50,21,-0.00382,-0.005005,0.013357,0.03775
50,22,-0.003771,-0.00453,0.008479,0.04625
50,23,-0.005434,-0.006065,0.014414,0.029
50,24,0.004039,-0.003665,0.007461,0.80275
50,25,-0.008246,-0.00666,0.017101,0.01125
50,26,-0.007536,-0.00433,0.015879,0.00825
50,27,-0.011491,-0.008794,0.019017,0.008
50,28,-0.015149,-0.010541,0.018407,0.004
50,29,-0.017913,-0.007697,0.018502,0.0005
50,30,-0.008197,-0.007119,0.011957,0.0115
50,31,-0.001189,-0.008275,0.015429,0.197
50,32,-0.01789,-0.007572,0.020294,0.00025
50,33,-0.006963,-0.006614,0.016686,0.02075
50,34,-0.00277,-0.00475,0.009948,0.089
50,35,-0.002723,-0.007424,0.013172,0.1435
50,36,-0.002536,-0.006982,0.014986,0.1365
50,37,0.009543,-0.004506,0.021117,0.51775
50,38,-0.005249,-0.007167,0.021203,0.03675
50,39,-0.006072,-0.005796,0.020234,0.01675
50,40,-0.003311,-0.004328,0.02231,0.039
50,41,0.02308,-0.005827,0.013054,1.0
50,42,0.034277,-0.006917,0.017398,1.0
50,43,0.030737,-0.004951,0.01548,1.0
50,44,0.008646,-0.005023,0.012038,0.903
50,45,0.006372,-0.005851,0.013043,0.69875
50,46,0.002343,-0.00554,0.008789,0.538
50,47,-0.008342,-0.004976,0.022237,0.007
50,48,-0.00602,-0.005921,0.021958,0.029
50,49,-0.010278,-0.009604,0.01849,0.017
51,0,-0.003875,0.000325,0.029759,0.00825
51,1,0.003881,0.002067,0.027931,0.05825
51,2,-0.006836,0.001057,0.029342,0.0015
51,3,-0.003111,-0.003038,0.022615,0.023
51,4,0.00144,-0.005151,0.008669,0.43275
51,5,-0.022636,0.000387,0.030059,0.0
51,6,-0.012639,-0.000857,0.025171,0.0
51,7,-0.00331,-0.003866,0.006005,0.03375
51,8,-0.011757,-0.00767,0.019385,0.0085
51,9,-0.006454,-0.007108,0.019624,0.032
51,10,-0.014422,-0.006895,0.022638,0.00225
51,11,0.00529,-0.00354,0.014676,0.47675
51,12,-0.002996,-0.005106,0.010163,0.08575
51,13,-0.001385,-0.003767,0.007476,0.1375
51,14,-0.008605,-0.004277,0.020842,0.00275
51,15,-0.003106,-0.004076,0.005827,0.051
51,16,0.000791,-0.004009,0.007655,0.346
51,17,-0.001248,-0.002889,0.004907,0.115
51,18,-0.003724,-0.006179,0.011656,0.069
51,19,-0.005578,-0.004545,0.009153,0.0135
51,20,-0.012723,-0.005994,0.020418,0.001
51,21,-0.007477,-0.003251,0.01347,0.0035
51,22,-0.005603,-0.004037,0.007926,0.0085
51,23,-0.007629,-0.005014,0.015513,0.00825
51,24,0.00161,-0.003733,0.00617,0.5295
51,25,-0.010118,-0.004476,0.022232,0.004
51,26,-0.001612,-0.004334,0.01856,0.05775
51,27,-0.005027,-0.006492,0.024177,0.0475
51,28,-0.006943,-0.009084,0.021917,0.05175
51,29,-0.009075,-0.00751,0.020355,0.01
51,30,-0.005035,-0.00595,0.013157,0.038
51,31,-0.010505,-0.006754,0.017983,0.005
51,32,-0.014744,-0.005523,0.023845,0.001
51,33,-0.008613,-0.006003,0.018162,0.00825
51,34,-0.000434,-0.004518,0.009204,0.193
51,35,-0.005526,-0.00688,0.0141,0.04525
51,36,-0.004305,-0.006722,0.01535,0.0605
51,37,0.024388,-0.001533,0.026697,0.94275
51,38,0.008316,-0.003183,0.026518,0.356
51,39,-0.00596,-0.002612,0.027364,0.007
51,40,-0.004071,-0.001244,0.027023,0.00875
51,41,0.01542,-0.004512,0.013434,0.98975
51,42,0.03877,-0.005077,0.019907,1.0
51,43,0.024941,-0.003197,0.017371,0.99975
51,44,0.006949,-0.004647,0.011905,0.807
51,45,0.004337,-0.003613,0.013946,0.48625
51,46,0.001925,-0.004879,0.008172,0.5
51,47,-0.003141,-0.002354,0.027847,0.01825
51,48,-0.008399,-0.005666,0.024879,0.01
51,49,-0.007773,-0.007303,0.02154,0.02525
51,50,0.065098,-0.002283,0.023349,1.0
