	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[9,278]	1.3	0.0076	0.41	0.64	1.3	2.0	3008.0	1.4	1.0
theta[10,278]	0.63	0.011	0.57	-0.33	0.64	1.5	2750.0	1.3	1.0
theta[11,278]	-0.24	0.015	0.87	-1.8	-0.22	1.2	3580.0	1.7	1.0
theta[1,279]	-1.9	0.013	0.64	-3.0	-1.8	-0.89	2380.0	1.1	1.0
theta[2,279]	-0.095	0.017	0.97	-1.7	-0.068	1.5	3333.0	1.6	1.0
theta[3,279]	-0.14	0.015	0.92	-1.6	-0.15	1.4	3677.0	1.7	1.0
theta[4,279]	-0.076	0.016	0.99	-1.7	-0.076	1.6	3780.0	1.8	1.0
theta[5,279]	-0.61	0.013	0.72	-1.8	-0.56	0.47	3181.0	1.5	1.0
theta[6,279]	-0.11	0.018	0.96	-1.8	-0.076	1.4	2884.0	1.4	1.0
theta[7,279]	-0.021	0.015	0.87	-1.5	0.03	1.3	3400.0	1.6	1.0
theta[8,279]	-0.75	0.014	0.77	-2.1	-0.71	0.43	3135.0	1.5	1.0
theta[9,279]	-0.048	0.016	0.93	-1.6	-0.019	1.4	3319.0	1.6	1.0
theta[10,279]	-0.061	0.015	0.96	-1.7	-0.059	1.5	4071.0	1.9	1.0
theta[11,279]	0.02	0.016	0.97	-1.6	0.035	1.6	3709.0	1.8	1.0
theta[1,280]	1.2	0.0068	0.3	0.71	1.2	1.7	1902.0	0.9	1.0
theta[2,280]	0.45	0.01	0.52	-0.43	0.47	1.3	2688.0	1.3	1.0
theta[3,280]	0.79	0.014	0.83	-0.5	0.76	2.2	3366.0	1.6	1.0
theta[4,280]	1.4	0.013	0.7	0.29	1.4	2.6	2728.0	1.3	1.0
theta[5,280]	1.0	0.011	0.68	-0.013	1.0	2.2	3721.0	1.8	1.0
theta[6,280]	-0.23	0.014	0.8	-1.5	-0.24	1.1	3116.0	1.5	1.0
theta[7,280]	-0.022	0.009	0.51	-0.9	-0.0058	0.77	3170.0	1.5	1.0
theta[8,280]	-0.67	0.0099	0.55	-1.6	-0.68	0.27	3167.0	1.5	1.0
theta[9,280]	-0.68	0.013	0.74	-2.0	-0.6	0.43	3068.0	1.5	1.0
theta[10,280]	0.36	0.011	0.56	-0.57	0.37	1.3	2779.0	1.3	1.0
theta[11,280]	0.32	0.016	0.83	-1.1	0.35	1.6	2592.0	1.2	1.0
theta[1,281]	1.5	0.008	0.31	1.0	1.5	2.1	1444.0	0.69	1.0
theta[2,281]	0.27	0.01	0.51	-0.6	0.28	1.1	2588.0	1.2	1.0
theta[3,281]	-1.4	0.013	0.73	-2.6	-1.4	-0.2	2961.0	1.4	1.0
theta[4,281]	1.0	0.013	0.71	-0.11	1.0	2.2	2967.0	1.4	1.0
theta[5,281]	1.2	0.013	0.76	0.0048	1.1	2.5	3426.0	1.6	1.0
theta[6,281]	0.083	0.015	0.89	-1.3	0.056	1.6	3618.0	1.7	1.0
theta[7,281]	-1.1	0.012	0.67	-2.3	-1.0	-0.093	3011.0	1.4	1.0
theta[8,281]	-0.24	0.012	0.68	-1.3	-0.29	0.95	3141.0	1.5	1.0
theta[9,281]	-0.78	0.013	0.71	-2.1	-0.71	0.28	3019.0	1.4	1.0
theta[10,281]	0.53	0.012	0.56	-0.37	0.53	1.5	2342.0	1.1	1.0
theta[11,281]	0.16	0.014	0.82	-1.3	0.17	1.5	3294.0	1.6	1.0
theta[1,282]	-1.3	0.011	0.5	-2.2	-1.3	-0.52	2181.0	1.0	1.0
theta[2,282]	-0.1	0.015	0.93	-1.7	-0.086	1.4	3593.0	1.7	1.0
theta[3,282]	-0.22	0.014	0.9	-1.7	-0.2	1.2	4066.0	1.9	1.0
theta[4,282]	-0.026	0.015	0.95	-1.6	-0.025	1.5	3904.0	1.9	1.0
theta[5,282]	0.4	0.011	0.57	-0.53	0.39	1.3	2929.0	1.4	1.0
theta[6,282]	-0.25	0.015	0.85	-1.7	-0.22	1.1	3278.0	1.6	1.0
theta[7,282]	1.2	0.012	0.6	0.14	1.2	2.1	2527.0	1.2	1.0
theta[8,282]	-0.51	0.011	0.61	-1.5	-0.49	0.44	2914.0	1.4	1.0
theta[9,282]	-0.17	0.014	0.89	-1.7	-0.14	1.3	3962.0	1.9	1.0
theta[10,282]	-0.023	0.016	0.95	-1.6	-0.0044	1.5	3786.0	1.8	1.0
theta[11,282]	-0.066	0.015	0.98	-1.7	-0.064	1.5	4100.0	1.9	1.0
theta[1,283]	-0.24	0.0073	0.34	-0.83	-0.22	0.3	2225.0	1.1	1.0
theta[2,283]	-0.33	0.014	0.85	-1.8	-0.3	0.98	3645.0	1.7	1.0
theta[3,283]	-0.023	0.02	0.8	-1.4	0.015	1.2	1540.0	0.73	1.0
theta[4,283]	-0.14	0.015	0.92	-1.7	-0.12	1.3	3596.0	1.7	1.0
theta[5,283]	1.1	0.011	0.6	0.2	1.1	2.2	3056.0	1.5	1.0
theta[6,283]	-0.89	0.013	0.77	-2.2	-0.88	0.34	3451.0	1.6	1.0
theta[7,283]	1.4	0.0088	0.48	0.6	1.3	2.2	2930.0	1.4	1.0
theta[8,283]	0.44	0.01	0.58	-0.44	0.39	1.4	3106.0	1.5	1.0
theta[9,283]	-0.37	0.014	0.87	-1.9	-0.33	0.96	3770.0	1.8	1.0
theta[10,283]	-0.17	0.014	0.85	-1.7	-0.13	1.2	3800.0	1.8	1.0
theta[11,283]	-0.2	0.015	0.93	-1.8	-0.17	1.3	4060.0	1.9	1.0
theta[1,284]	-0.6	0.0091	0.39	-1.2	-0.58	0.00079	1796.0	0.85	1.0
theta[2,284]	-0.23	0.015	0.87	-1.8	-0.18	1.1	3518.0	1.7	1.0
theta[3,284]	0.86	0.032	0.82	-0.54	0.9	2.2	658.0	0.31	1.0
theta[4,284]	-0.073	0.015	0.94	-1.7	-0.058	1.5	3810.0	1.8	1.0
theta[5,284]	0.15	0.01	0.53	-0.71	0.14	1.0	2675.0	1.3	1.0
theta[6,284]	0.4	0.025	0.72	-0.83	0.41	1.6	816.0	0.39	1.0
theta[7,284]	-0.41	0.013	0.81	-1.8	-0.35	0.82	3604.0	1.7	1.0
theta[8,284]	0.28	0.011	0.54	-0.58	0.25	1.2	2617.0	1.2	1.0
theta[9,284]	-0.23	0.014	0.86	-1.7	-0.18	1.1	3619.0	1.7	1.0
theta[10,284]	-0.19	0.015	0.9	-1.7	-0.16	1.2	3568.0	1.7	1.0
theta[11,284]	-0.11	0.016	0.94	-1.7	-0.089	1.4	3692.0	1.8	1.0
theta[1,285]	-0.27	0.0077	0.35	-0.85	-0.26	0.28	2043.0	0.97	1.0
theta[2,285]	0.29	0.014	0.73	-0.99	0.35	1.4	2750.0	1.3	1.0
theta[3,285]	-0.38	0.012	0.79	-1.7	-0.34	0.88	4056.0	1.9	1.0
theta[4,285]	0.63	0.016	0.84	-0.84	0.68	2.0	2944.0	1.4	1.0
theta[5,285]	-1.1	0.012	0.66	-2.2	-1.0	-0.1	3005.0	1.4	1.0
theta[6,285]	0.13	0.016	0.7	-1.0	0.12	1.3	2007.0	0.95	1.0
theta[7,285]	-0.32	0.013	0.75	-1.6	-0.28	0.78	3315.0	1.6	1.0
theta[8,285]	-1.3	0.011	0.62	-2.5	-1.3	-0.42	2959.0	1.4	1.0
theta[9,285]	1.1	0.0091	0.46	0.35	1.2	1.9	2627.0	1.2	1.0
theta[10,285]	-0.29	0.013	0.87	-1.8	-0.24	1.1	4185.0	2.0	1.0
theta[11,285]	-0.047	0.016	0.93	-1.6	-0.018	1.4	3585.0	1.7	1.0
theta[1,286]	0.98	0.0063	0.28	0.51	0.98	1.4	1941.0	0.92	1.0
theta[2,286]	-0.82	0.014	0.75	-2.2	-0.77	0.34	2902.0	1.4	1.0
theta[3,286]	0.75	0.014	0.82	-0.51	0.71	2.2	3196.0	1.5	1.0
theta[4,286]	-0.37	0.014	0.78	-1.7	-0.32	0.84	2953.0	1.4	1.0
theta[5,286]	-0.19	0.009	0.52	-1.0	-0.2	0.68	3260.0	1.5	1.0
theta[6,286]	0.075	0.014	0.81	-1.2	0.047	1.5	3304.0	1.6	1.0
theta[7,286]	0.24	0.0084	0.47	-0.55	0.26	0.99	3133.0	1.5	1.0
theta[8,286]	0.44	0.013	0.73	-0.67	0.39	1.7	3144.0	1.5	1.0
theta[9,286]	-0.64	0.014	0.75	-2.0	-0.59	0.46	2777.0	1.3	1.0
theta[10,286]	1.6	0.011	0.59	0.62	1.5	2.5	2722.0	1.3	1.0
theta[11,286]	-0.46	0.014	0.85	-1.9	-0.47	0.95	3722.0	1.8	1.0
theta[1,287]	1.1	0.0073	0.3	0.57	1.1	1.5	1645.0	0.78	1.0
theta[2,287]	-0.94	0.013	0.74	-2.2	-0.89	0.2	3166.0	1.5	1.0
theta[3,287]	0.7	0.015	0.81	-0.63	0.68	2.1	3007.0	1.4	1.0
theta[4,287]	-0.58	0.013	0.75	-1.9	-0.55	0.64	3391.0	1.6	1.0
theta[5,287]	1.3	0.013	0.71	0.24	1.3	2.6	2893.0	1.4	1.0
theta[6,287]	0.12	0.015	0.82	-1.2	0.079	1.6	2963.0	1.4	1.0
theta[7,287]	1.3	0.009	0.52	0.45	1.3	2.2	3270.0	1.6	1.0
theta[8,287]	0.71	0.012	0.77	-0.51	0.7	2.0	3832.0	1.8	1.0
theta[9,287]	-0.71	0.013	0.75	-2.0	-0.65	0.41	3378.0	1.6	1.0
theta[10,287]	1.5	0.011	0.58	0.54	1.5	2.5	2928.0	1.4	1.0
theta[11,287]	-0.59	0.015	0.85	-2.0	-0.59	0.79	3159.0	1.5	1.0
theta[1,288]	2.0	0.0074	0.33	1.4	2.0	2.5	1971.0	0.94	1.0
theta[2,288]	0.95	0.011	0.67	-0.05	0.9	2.1	3535.0	1.7	1.0
theta[3,288]	0.41	0.014	0.88	-0.98	0.38	1.9	3745.0	1.8	1.0
theta[4,288]	0.16	0.015	0.7	-0.99	0.14	1.3	2285.0	1.1	1.0
theta[5,288]	0.68	0.013	0.71	-0.42	0.62	1.9	3170.0	1.5	1.0
theta[6,288]	-0.1	0.016	0.93	-1.6	-0.12	1.5	3307.0	1.6	1.0
theta[7,288]	1.5	0.012	0.63	0.48	1.4	2.6	2958.0	1.4	1.0
theta[8,288]	0.4	0.013	0.82	-0.91	0.36	1.8	3718.0	1.8	1.0
theta[9,288]	-0.76	0.012	0.64	-1.9	-0.71	0.18	2900.0	1.4	1.0
theta[10,288]	-1.3	0.012	0.64	-2.4	-1.3	-0.33	2615.0	1.2	1.0
theta[11,288]	0.75	0.021	0.89	-0.76	0.75	2.2	1782.0	0.85	1.0
theta[1,289]	0.59	0.0065	0.29	0.11	0.59	1.1	2049.0	0.97	1.0
theta[2,289]	0.12	0.013	0.63	-1.0	0.16	1.1	2470.0	1.2	1.0
theta[3,289]	0.43	0.014	0.73	-0.73	0.41	1.7	2646.0	1.3	1.0
theta[4,289]	-0.51	0.014	0.83	-2.0	-0.47	0.77	3266.0	1.6	1.0
theta[5,289]	-0.43	0.0091	0.51	-1.3	-0.43	0.41	3100.0	1.5	1.0
theta[6,289]	-0.41	0.016	0.7	-1.5	-0.43	0.77	1852.0	0.88	1.0
theta[7,289]	0.24	0.0096	0.52	-0.65	0.27	1.1	2981.0	1.4	1.0
theta[8,289]	0.31	0.012	0.67	-0.72	0.27	1.5	3265.0	1.6	1.0
theta[9,289]	-0.5	0.014	0.77	-1.8	-0.43	0.67	3139.0	1.5	1.0
theta[10,289]	-0.52	0.013	0.79	-1.9	-0.46	0.67	3482.0	1.7	1.0
theta[11,289]	0.69	0.022	0.85	-0.81	0.72	2.0	1541.0	0.73	1.0
theta[1,290]	1.9	0.0073	0.31	1.4	1.9	2.4	1757.0	0.83	1.0
theta[2,290]	-0.67	0.011	0.59	-1.7	-0.63	0.22	3024.0	1.4	1.0
theta[3,290]	0.4	0.015	0.85	-0.94	0.35	1.8	3391.0	1.6	1.0
theta[4,290]	-1.2	0.015	0.72	-2.4	-1.2	-0.037	2311.0	1.1	1.0
theta[5,290]	0.71	0.012	0.71	-0.4	0.68	1.9	3438.0	1.6	1.0
theta[6,290]	0.11	0.015	0.92	-1.4	0.083	1.7	3812.0	1.8	1.0
theta[7,290]	-0.14	0.0084	0.49	-0.96	-0.12	0.62	3323.0	1.6	1.0
theta[8,290]	0.49	0.014	0.83	-0.83	0.48	1.9	3621.0	1.7	1.0
theta[9,290]	1.2	0.01	0.51	0.42	1.2	2.1	2528.0	1.2	1.0
theta[10,290]	0.27	0.011	0.58	-0.65	0.26	1.3	2648.0	1.3	1.0
theta[11,290]	0.29	0.016	0.83	-1.1	0.31	1.6	2784.0	1.3	1.0
theta[1,291]	0.14	0.0069	0.3	-0.38	0.15	0.62	1948.0	0.92	1.0
theta[2,291]	-0.58	0.014	0.81	-2.0	-0.54	0.65	3292.0	1.6	1.0
theta[3,291]	0.046	0.022	0.76	-1.2	0.055	1.3	1188.0	0.56	1.0
theta[4,291]	0.022	0.015	0.85	-1.5	0.08	1.3	3112.0	1.5	1.0
theta[5,291]	0.31	0.0094	0.54	-0.57	0.3	1.2	3264.0	1.5	1.0
theta[6,291]	-0.062	0.02	0.71	-1.2	-0.074	1.1	1258.0	0.6	1.0
theta[7,291]	0.77	0.0091	0.48	-0.039	0.79	1.5	2839.0	1.3	1.0
theta[8,291]	-0.6	0.0087	0.48	-1.4	-0.61	0.2	3077.0	1.5	1.0
theta[9,291]	-0.41	0.014	0.8	-1.8	-0.35	0.8	3234.0	1.5	1.0
theta[10,291]	1.7	0.01	0.55	0.78	1.7	2.6	2919.0	1.4	1.0
theta[11,291]	-0.25	0.015	0.9	-1.7	-0.23	1.2	3515.0	1.7	1.0
theta[1,292]	-1.5	0.011	0.53	-2.4	-1.5	-0.67	2353.0	1.1	1.0
theta[2,292]	1.9	0.013	0.64	0.79	1.9	2.9	2537.0	1.2	1.0
theta[3,292]	-0.12	0.015	0.9	-1.6	-0.1	1.3	3397.0	1.6	1.0
theta[4,292]	-0.46	0.016	0.98	-2.1	-0.47	1.2	3819.0	1.8	1.0
theta[5,292]	-0.69	0.013	0.72	-2.0	-0.62	0.35	2922.0	1.4	1.0
theta[6,292]	-0.21	0.015	0.89	-1.7	-0.19	1.2	3589.0	1.7	1.0
theta[7,292]	-0.05	0.015	0.86	-1.6	0.0046	1.3	3324.0	1.6	1.0
theta[8,292]	-0.83	0.013	0.7	-2.1	-0.78	0.25	3051.0	1.4	1.0
theta[9,292]	-0.086	0.014	0.88	-1.6	-0.071	1.3	3825.0	1.8	1.0
theta[10,292]	-0.012	0.015	0.96	-1.6	0.00091	1.5	4058.0	1.9	1.0
theta[11,292]	0.068	0.016	0.97	-1.6	0.072	1.7	3672.0	1.7	1.0
theta[1,293]	-1.9	0.011	0.62	-3.0	-1.8	-0.92	3168.0	1.5	1.0
theta[2,293]	-0.14	0.017	0.98	-1.8	-0.11	1.4	3495.0	1.7	1.0
theta[3,293]	-0.15	0.017	0.94	-1.7	-0.14	1.4	3179.0	1.5	1.0
theta[4,293]	-0.056	0.017	1.0	-1.8	-0.05	1.6	3499.0	1.7	1.0
theta[5,293]	-0.65	0.015	0.74	-2.0	-0.6	0.44	2593.0	1.2	1.0
theta[6,293]	-0.085	0.016	0.91	-1.6	-0.053	1.3	3286.0	1.6	1.0
theta[7,293]	-0.03	0.015	0.88	-1.5	0.012	1.4	3430.0	1.6	1.0
theta[8,293]	-0.75	0.013	0.75	-2.0	-0.7	0.39	3365.0	1.6	1.0
theta[9,293]	-0.041	0.014	0.91	-1.6	-0.01	1.4	3956.0	1.9	1.0
theta[10,293]	-0.0045	0.015	0.96	-1.6	0.013	1.5	3902.0	1.9	1.0
theta[11,293]	0.032	0.015	0.98	-1.6	0.052	1.7	4108.0	2.0	1.0
theta[1,294]	-0.65	0.0084	0.36	-1.3	-0.63	-0.082	1875.0	0.89	1.0
theta[2,294]	1.4	0.011	0.56	0.41	1.4	2.3	2392.0	1.1	1.0
theta[3,294]	-0.43	0.014	0.84	-1.9	-0.38	0.88	3384.0	1.6	1.0
theta[4,294]	-0.33	0.016	0.97	-2.0	-0.31	1.2	3794.0	1.8	1.0
theta[5,294]	0.76	0.0096	0.55	-0.14	0.74	1.7	3299.0	1.6	1.0
theta[6,294]	1.2	0.014	0.7	0.11	1.2	2.4	2633.0	1.2	1.0
theta[7,294]	-0.36	0.014	0.81	-1.8	-0.3	0.86	3595.0	1.7	1.0
theta[8,294]	0.12	0.01	0.52	-0.69	0.1	1.0	2498.0	1.2	1.0
theta[9,294]	-0.12	0.014	0.85	-1.6	-0.072	1.2	3480.0	1.7	1.0
theta[10,294]	-0.16	0.014	0.9	-1.7	-0.13	1.2	3905.0	1.9	1.0
theta[11,294]	-0.098	0.015	0.97	-1.7	-0.088	1.5	3963.0	1.9	1.0
theta[1,295]	-1.5	0.011	0.52	-2.4	-1.4	-0.65	2434.0	1.2	1.0
theta[2,295]	-0.18	0.017	0.95	-1.8	-0.15	1.4	3062.0	1.5	1.0
theta[3,295]	-0.18	0.014	0.89	-1.7	-0.18	1.3	3928.0	1.9	1.0
theta[4,295]	-0.018	0.017	1.0	-1.7	-0.013	1.6	3574.0	1.7	1.0
theta[5,295]	1.7	0.011	0.63	0.75	1.7	2.8	3122.0	1.5	1.0
theta[6,295]	-0.33	0.016	0.9	-1.9	-0.29	1.1	3280.0	1.6	1.0
theta[7,295]	-0.19	0.015	0.88	-1.7	-0.13	1.2	3661.0	1.7	1.0
theta[8,295]	-0.79	0.013	0.7	-2.0	-0.73	0.26	2873.0	1.4	1.0
theta[9,295]	-0.093	0.016	0.92	-1.7	-0.067	1.3	3463.0	1.6	1.0
theta[10,295]	-0.12	0.015	0.94	-1.7	-0.12	1.4	3873.0	1.8	1.0
theta[11,295]	-0.18	0.015	0.96	-1.8	-0.17	1.4	4064.0	1.9	1.0
theta[1,296]	-0.91	0.0091	0.46	-1.7	-0.89	-0.2	2509.0	1.2	1.0
theta[2,296]	-0.067	0.016	0.9	-1.6	-0.039	1.4	3307.0	1.6	1.0
theta[3,296]	-0.26	0.015	0.87	-1.7	-0.23	1.1	3217.0	1.5	1.0
theta[4,296]	-0.12	0.016	0.98	-1.8	-0.1	1.4	3703.0	1.8	1.0
theta[5,296]	0.26	0.01	0.55	-0.64	0.26	1.2	3040.0	1.4	1.0
theta[6,296]	-0.47	0.015	0.85	-1.9	-0.45	0.87	3078.0	1.5	1.0
theta[7,296]	-0.25	0.015	0.83	-1.7	-0.19	1.0	3194.0	1.5	1.0
theta[8,296]	-1.0	0.012	0.65	-2.1	-0.98	-0.034	2983.0	1.4	1.0
theta[9,296]	-0.17	0.014	0.89	-1.7	-0.15	1.3	3817.0	1.8	1.0
theta[10,296]	-0.15	0.015	0.92	-1.7	-0.11	1.3	3568.0	1.7	1.0
theta[11,296]	-0.068	0.016	0.97	-1.7	-0.051	1.5	3808.0	1.8	1.0
theta[1,297]	-0.8	0.0092	0.42	-1.5	-0.78	-0.16	2083.0	0.99	1.0
theta[2,297]	-0.26	0.015	0.92	-1.8	-0.24	1.2	3652.0	1.7	1.0
theta[3,297]	-0.44	0.015	0.89	-2.0	-0.39	0.96	3545.0	1.7	1.0
theta[4,297]	-0.044	0.016	0.95	-1.6	-0.035	1.5	3486.0	1.7	1.0
theta[5,297]	0.2	0.0093	0.54	-0.69	0.19	1.1	3363.0	1.6	1.0
theta[6,297]	1.4	0.014	0.72	0.24	1.3	2.6	2699.0	1.3	1.0
theta[7,297]	-0.31	0.013	0.8	-1.7	-0.26	0.9	3498.0	1.7	1.0
theta[8,297]	0.17	0.011	0.52	-0.65	0.16	1.1	2112.0	1.0	1.0
theta[9,297]	-0.13	0.014	0.86	-1.6	-0.074	1.2	3759.0	1.8	1.0
theta[10,297]	-0.14	0.015	0.92	-1.7	-0.1	1.3	3986.0	1.9	1.0
theta[11,297]	-0.11	0.015	0.95	-1.7	-0.072	1.4	4091.0	1.9	1.0
theta[1,298]	-0.68	0.0084	0.38	-1.4	-0.66	-0.095	2110.0	1.0	1.0
theta[2,298]	-0.22	0.015	0.89	-1.7	-0.18	1.2	3351.0	1.6	1.0
theta[3,298]	-0.5	0.015	0.87	-2.0	-0.47	0.92	3312.0	1.6	1.0
theta[4,298]	-0.0032	0.016	0.96	-1.7	0.016	1.5	3479.0	1.7	1.0
theta[5,298]	0.75	0.01	0.56	-0.15	0.74	1.7	3194.0	1.5	1.0
theta[6,298]	0.39	0.018	0.72	-0.8	0.4	1.6	1650.0	0.78	1.0
theta[7,298]	0.82	0.011	0.56	-0.15	0.86	1.7	2492.0	1.2	1.0
theta[8,298]	0.56	0.0093	0.56	-0.33	0.53	1.5	3624.0	1.7	1.0
theta[9,298]	-0.2	0.014	0.86	-1.7	-0.16	1.1	3617.0	1.7	1.0
theta[10,298]	-0.13	0.014	0.93	-1.7	-0.083	1.3	4096.0	1.9	1.0
theta[11,298]	-0.14	0.015	0.96	-1.8	-0.12	1.4	4100.0	1.9	1.0
theta[1,299]	-1.9	0.012	0.62	-3.0	-1.8	-0.92	2628.0	1.2	1.0
theta[2,299]	-0.11	0.016	0.96	-1.8	-0.07	1.4	3773.0	1.8	1.0
theta[3,299]	-0.16	0.015	0.91	-1.7	-0.15	1.3	3741.0	1.8	1.0
theta[4,299]	-0.053	0.016	0.97	-1.6	-0.029	1.5	3456.0	1.6	1.0
theta[5,299]	-0.67	0.013	0.75	-2.0	-0.6	0.45	3115.0	1.5	1.0
theta[6,299]	-0.069	0.015	0.91	-1.6	-0.042	1.4	3676.0	1.7	1.0
theta[7,299]	-0.037	0.015	0.89	-1.6	0.011	1.4	3487.0	1.7	1.0
theta[8,299]	-0.79	0.014	0.77	-2.1	-0.74	0.39	3111.0	1.5	1.0
theta[9,299]	-0.032	0.015	0.89	-1.6	-0.016	1.4	3662.0	1.7	1.0
theta[10,299]	-0.031	0.016	1.0	-1.7	-0.024	1.6	3998.0	1.9	1.0
theta[11,299]	0.007	0.016	0.99	-1.6	-0.0079	1.7	3676.0	1.7	1.0
theta[1,300]	1.2	0.0069	0.29	0.75	1.2	1.7	1779.0	0.84	1.0
theta[2,300]	-0.44	0.011	0.64	-1.6	-0.4	0.52	3094.0	1.5	1.0
theta[3,300]	0.33	0.014	0.77	-0.9	0.3	1.7	2939.0	1.4	1.0
theta[4,300]	-0.14	0.014	0.72	-1.4	-0.12	0.98	2676.0	1.3	1.0
theta[5,300]	0.45	0.012	0.62	-0.52	0.41	1.5	2756.0	1.3	1.0
theta[6,300]	0.11	0.014	0.84	-1.2	0.073	1.5	3471.0	1.6	1.0
theta[7,300]	-1.0	0.012	0.69	-2.2	-0.95	0.015	3203.0	1.5	1.0
theta[8,300]	-0.14	0.012	0.66	-1.1	-0.18	1.0	3269.0	1.6	1.0
theta[9,300]	-0.36	0.011	0.65	-1.5	-0.29	0.59	3249.0	1.5	1.0
theta[10,300]	-0.91	0.013	0.72	-2.2	-0.86	0.18	3177.0	1.5	1.0
theta[11,300]	0.32	0.015	0.82	-1.0	0.33	1.6	3038.0	1.4	1.0
theta[1,301]	-0.055	0.0071	0.32	-0.61	-0.041	0.46	2057.0	0.98	1.0
theta[2,301]	-0.48	0.014	0.84	-1.9	-0.43	0.8	3447.0	1.6	1.0
theta[3,301]	-0.17	0.021	0.78	-1.5	-0.16	1.1	1366.0	0.65	1.0
theta[4,301]	-0.14	0.015	0.88	-1.6	-0.12	1.3	3363.0	1.6	1.0
theta[5,301]	0.22	0.01	0.54	-0.63	0.21	1.1	2866.0	1.4	1.0
theta[6,301]	0.86	0.014	0.74	-0.3	0.82	2.1	2675.0	1.3	1.0
theta[7,301]	-0.19	0.012	0.69	-1.4	-0.14	0.87	3313.0	1.6	1.0
theta[8,301]	0.86	0.012	0.68	-0.21	0.83	2.0	3312.0	1.6	1.0
theta[9,301]	-0.32	0.015	0.82	-1.7	-0.27	0.92	3031.0	1.4	1.0
theta[10,301]	-0.28	0.014	0.85	-1.7	-0.22	1.0	3638.0	1.7	1.0
theta[11,301]	-0.17	0.016	0.93	-1.7	-0.17	1.3	3411.0	1.6	1.0
theta[1,302]	1.3	0.0071	0.31	0.83	1.3	1.8	1857.0	0.88	1.0
theta[2,302]	1.1	0.011	0.58	0.25	1.1	2.1	2863.0	1.4	1.0
theta[3,302]	0.39	0.015	0.81	-0.92	0.37	1.8	2978.0	1.4	1.0
theta[4,302]	0.9	0.016	0.69	-0.21	0.88	2.1	1911.0	0.91	1.0
theta[5,302]	1.0	0.012	0.7	-0.043	0.99	2.2	3505.0	1.7	1.0
theta[6,302]	0.25	0.015	0.87	-1.2	0.24	1.7	3551.0	1.7	1.0
theta[7,302]	0.15	0.0094	0.49	-0.68	0.16	0.95	2755.0	1.3	1.0
theta[8,302]	0.39	0.014	0.77	-0.81	0.36	1.7	3209.0	1.5	1.0
theta[9,302]	-0.75	0.012	0.72	-2.0	-0.7	0.35	3380.0	1.6	1.0
theta[10,302]	-0.6	0.012	0.64	-1.7	-0.57	0.39	2992.0	1.4	1.0
theta[11,302]	-0.6	0.017	0.85	-2.0	-0.61	0.84	2639.0	1.3	1.0
theta[1,303]	0.8	0.0064	0.28	0.33	0.8	1.3	1954.0	0.93	1.0
theta[2,303]	1.4	0.011	0.59	0.52	1.4	2.4	2918.0	1.4	1.0
theta[3,303]	-0.92	0.013	0.75	-2.2	-0.88	0.26	3239.0	1.5	1.0
theta[4,303]	0.92	0.013	0.68	-0.24	0.94	2.0	2760.0	1.3	1.0
theta[5,303]	-1.2	0.0098	0.55	-2.2	-1.2	-0.4	3113.0	1.5	1.0
theta[6,303]	-1.5	0.013	0.66	-2.6	-1.5	-0.4	2561.0	1.2	1.0
theta[7,303]	-0.72	0.013	0.69	-1.9	-0.67	0.32	2736.0	1.3	1.0
theta[8,303]	-1.2	0.0084	0.48	-1.9	-1.2	-0.35	3258.0	1.5	1.0
theta[9,303]	-0.19	0.012	0.67	-1.4	-0.12	0.77	3188.0	1.5	1.0
theta[10,303]	-0.63	0.012	0.75	-2.0	-0.57	0.49	3656.0	1.7	1.0
theta[11,303]	0.64	0.018	0.84	-0.79	0.66	2.0	2161.0	1.0	1.0
theta[1,304]	0.57	0.006	0.28	0.11	0.57	1.0	2153.0	1.0	1.0
theta[2,304]	0.62	0.011	0.53	-0.29	0.65	1.4	2390.0	1.1	1.0
theta[3,304]	0.94	0.014	0.78	-0.27	0.9	2.3	3166.0	1.5	1.0
theta[4,304]	-0.49	0.013	0.81	-1.9	-0.46	0.8	3843.0	1.8	1.0
theta[5,304]	0.86	0.011	0.59	-0.072	0.83	1.9	3089.0	1.5	1.0
theta[6,304]	0.48	0.013	0.78	-0.74	0.44	1.8	3339.0	1.6	1.0
theta[7,304]	0.26	0.0092	0.5	-0.6	0.28	1.0	2946.0	1.4	1.0
theta[8,304]	0.6	0.013	0.71	-0.49	0.56	1.9	3097.0	1.5	1.0
theta[9,304]	-0.48	0.014	0.78	-1.8	-0.42	0.68	3032.0	1.4	1.0
theta[10,304]	0.68	0.01	0.55	-0.24	0.69	1.6	3046.0	1.4	1.0
theta[11,304]	0.62	0.019	0.84	-0.84	0.65	1.9	1844.0	0.88	1.0
theta[1,305]	-0.75	0.0087	0.43	-1.5	-0.73	-0.083	2471.0	1.2	1.0
theta[2,305]	-0.21	0.015	0.88	-1.7	-0.18	1.2	3397.0	1.6	1.0
theta[3,305]	0.71	0.022	0.8	-0.63	0.75	2.0	1379.0	0.65	1.0
theta[4,305]	-0.11	0.016	0.97	-1.7	-0.095	1.4	3731.0	1.8	1.0
theta[5,305]	-0.86	0.012	0.69	-2.1	-0.8	0.15	3034.0	1.4	1.0
theta[6,305]	-0.54	0.015	0.83	-1.9	-0.51	0.75	3128.0	1.5	1.0
