k1,k2,sk,lb,ub,pval
0,0,0.022137,0.018221,0.025091,0.64975
1,0,0.771478,0.620275,0.71134,1.0
2,0,0.738832,0.658076,0.742268,0.9605
2,1,0.685567,0.61512,0.702749,0.872
3,0,0.659794,0.599656,0.689003,0.75975
3,1,0.565292,0.5,0.594502,0.73275
3,2,0.728522,0.67354,0.756014,0.7915
4,0,0.585911,0.537801,0.627148,0.52
4,1,0.460481,0.408935,0.498282,0.62425
4,2,0.668385,0.62543,0.707904,0.53
4,3,0.819588,0.768041,0.843643,0.73725
5,0,0.713058,0.642612,0.726804,0.9135
5,1,0.635739,0.59622,0.685567,0.377
5,2,0.802405,0.683849,0.764605,1.0
5,3,0.726804,0.658076,0.742268,0.882
5,4,0.670103,0.620275,0.706186,0.56875
6,0,0.701031,0.627148,0.713058,0.91375
6,1,0.579038,0.537801,0.630584,0.369
6,2,0.75945,0.697595,0.776632,0.85175
6,3,0.790378,0.735395,0.809278,0.844
6,4,0.785223,0.74055,0.814433,0.64525
6,5,0.78866,0.680412,0.762887,0.99975
7,0,0.591065,0.532646,0.62543,0.64825
7,1,0.445017,0.40378,0.491409,0.502
7,2,0.676976,0.621993,0.706186,0.679
7,3,0.828179,0.776632,0.852234,0.71775
7,4,0.936426,0.912371,0.960481,0.49025
7,5,0.678694,0.623711,0.709622,0.696
7,6,0.800687,0.749141,0.821306,0.79325
8,0,0.579038,0.515464,0.608247,0.781
8,1,0.611684,0.570447,0.658076,0.4255
8,2,0.565292,0.484536,0.580756,0.88575
8,3,0.45189,0.398625,0.5,0.6175
8,4,0.371134,0.310997,0.414089,0.61575
8,5,0.57732,0.477663,0.575601,0.9805
8,6,0.527491,0.420962,0.522337,0.98625
8,7,0.359107,0.305842,0.408935,0.55875
9,0,0.589347,0.556701,0.647766,0.23825
9,1,0.501718,0.4811,0.575601,0.15575
9,2,0.651203,0.61512,0.701031,0.366
9,3,0.723368,0.680412,0.762887,0.51925
9,4,0.769759,0.718213,0.805842,0.5485
9,5,0.680412,0.611684,0.697595,0.88325
9,6,0.757732,0.67354,0.756014,0.9815
9,7,0.785223,0.735395,0.821306,0.66675
9,8,0.549828,0.395189,0.491409,1.0
10,0,0.649485,0.579038,0.668385,0.88675
10,1,0.592784,0.532646,0.62543,0.67725
10,2,0.683849,0.609966,0.699313,0.89175
10,3,0.656357,0.616838,0.706186,0.394
10,4,0.658076,0.609966,0.706186,0.50475
10,5,0.695876,0.603093,0.690722,0.98625
10,6,0.745704,0.627148,0.714777,0.9995
10,7,0.670103,0.609966,0.709622,0.639
10,8,0.647766,0.448454,0.542955,1.0
10,9,0.74055,0.585911,0.675258,1.0
11,0,0.580756,0.556701,0.647766,0.15325
11,1,0.479381,0.436426,0.527491,0.445
11,2,0.687285,0.642612,0.725086,0.53775
11,3,0.80756,0.768041,0.840206,0.5615
11,4,0.902062,0.862543,0.920962,0.71675
11,5,0.671821,0.635739,0.723368,0.334
11,6,0.769759,0.747423,0.819588,0.222
11,7,0.910653,0.878007,0.934708,0.577
11,8,0.379725,0.33677,0.439863,0.402
11,9,0.761168,0.714777,0.798969,0.54875
11,10,0.652921,0.61512,0.709622,0.3435
12,0,0.579038,0.54811,0.639175,0.28525
12,1,0.457045,0.420962,0.510309,0.39425
12,2,0.675258,0.628866,0.713058,0.52375
12,3,0.802405,0.771478,0.845361,0.36925
12,4,0.907216,0.883162,0.938144,0.3505
12,5,0.666667,0.62543,0.713058,0.39075
12,6,0.785223,0.742268,0.816151,0.5645
12,7,0.929553,0.902062,0.95189,0.5155
12,8,0.367698,0.321306,0.424399,0.44925
12,9,0.786942,0.719931,0.804124,0.8415
12,10,0.654639,0.609966,0.706186,0.41275
12,11,0.926117,0.857388,0.917526,0.993
13,0,0.563574,0.530928,0.621993,0.2685
13,1,0.431271,0.398625,0.487973,0.29975
13,2,0.656357,0.620275,0.701031,0.40525
13,3,0.80756,0.773196,0.847079,0.42475
13,4,0.93299,0.90378,0.955326,0.50125
13,5,0.658076,0.61512,0.702749,0.42275
13,6,0.783505,0.742268,0.814433,0.602
13,7,0.95189,0.927835,0.97079,0.5825
13,8,0.352234,0.298969,0.402062,0.465
13,9,0.785223,0.730241,0.816151,0.72725
13,10,0.652921,0.609966,0.706186,0.43175
13,11,0.917526,0.872852,0.931271,0.83725
13,12,0.97079,0.898625,0.950172,1.0
14,0,0.626594,0.591985,0.68306,0.324
14,1,0.535519,0.493625,0.588342,0.41125
14,2,0.724954,0.663024,0.746812,0.80275
14,3,0.781421,0.735883,0.814208,0.63625
14,4,0.821494,0.774135,0.850638,0.6365
14,5,0.73224,0.653916,0.739526,0.9465
14,6,0.839709,0.73224,0.808743,1.0
14,7,0.819672,0.786885,0.861566,0.3955
14,8,0.477231,0.3898,0.493625,0.92325
14,9,0.770492,0.679417,0.765027,0.98375
14,10,0.724954,0.613843,0.704918,0.99875
14,11,0.803279,0.76867,0.845173,0.353
14,12,0.814208,0.774135,0.852459,0.47925
14,13,0.825137,0.774135,0.852459,0.62575
15,0,0.570128,0.522769,0.615665,0.527
15,1,0.431694,0.387978,0.47541,0.5015
15,2,0.661202,0.612022,0.693989,0.6655
15,3,0.812386,0.770492,0.846995,0.563
15,4,0.939891,0.910747,0.961749,0.5345
15,5,0.661202,0.608379,0.697632,0.63475
15,6,0.786885,0.737705,0.812386,0.753
15,7,0.959927,0.934426,0.976321,0.624
15,8,0.344262,0.291439,0.395264,0.46
15,9,0.783242,0.730419,0.817851,0.681
15,10,0.664845,0.602914,0.701275,0.66275
15,11,0.903461,0.876138,0.936248,0.42925
15,12,0.932605,0.901639,0.956284,0.5895
15,13,0.954463,0.928962,0.974499,0.54925
15,14,0.845173,0.781421,0.857923,0.9065
16,0,0.570128,0.530055,0.624772,0.34625
16,1,0.43898,0.398907,0.48816,0.429
16,2,0.657559,0.622951,0.70674,0.39575
16,3,0.812386,0.772313,0.848816,0.486
16,4,0.943534,0.907104,0.958106,0.8175
16,5,0.668488,0.615665,0.704918,0.59025
16,6,0.786885,0.743169,0.817851,0.623
16,7,0.948998,0.923497,0.969035,0.48525
16,8,0.355191,0.302368,0.406193,0.48175
16,9,0.783242,0.726776,0.814208,0.69025
16,10,0.650273,0.608379,0.70674,0.379
16,11,0.928962,0.874317,0.932605,0.96075
16,12,0.939891,0.897996,0.95082,0.88275
16,13,0.954463,0.919854,0.967213,0.7925
16,14,0.830601,0.785064,0.859745,0.65525
16,15,0.956284,0.92714,0.972678,0.65
17,0,0.559199,0.52459,0.615665,0.34675
17,1,0.424408,0.386157,0.473588,0.42375
17,2,0.653916,0.6102,0.693989,0.51625
17,3,0.808743,0.775956,0.852459,0.41425
17,4,0.947177,0.918033,0.967213,0.5745
17,5,0.653916,0.6102,0.697632,0.47875
17,6,0.783242,0.737705,0.814208,0.633
17,7,0.967213,0.945355,0.983607,0.66075
17,8,0.333333,0.29326,0.397086,0.338
17,9,0.783242,0.73224,0.819672,0.62675
17,10,0.650273,0.602914,0.703097,0.431
17,11,0.918033,0.883424,0.939891,0.65875
17,12,0.95082,0.908925,0.959927,0.8835
17,13,0.972678,0.936248,0.978142,0.90675
17,14,0.830601,0.781421,0.859745,0.6365
17,15,0.974499,0.948998,0.985428,0.767
17,16,0.978142,0.938069,0.978142,0.984
18,0,0.573883,0.54811,0.639175,0.2425
18,1,0.458763,0.420962,0.513746,0.3395
18,2,0.666667,0.623711,0.707904,0.486
18,3,0.780069,0.754296,0.829897,0.25625
18,4,0.891753,0.857388,0.920962,0.488
18,5,0.651203,0.618557,0.706186,0.252
18,6,0.762887,0.728522,0.804124,0.394
18,7,0.90378,0.878007,0.938144,0.417
18,8,0.376289,0.32646,0.426117,0.4555
18,9,0.761168,0.71134,0.793814,0.65575
18,10,0.635739,0.601375,0.697595,0.2355
18,11,0.879725,0.83677,0.902062,0.7365
18,12,0.912371,0.853952,0.915808,0.9545
18,13,0.934708,0.869416,0.931271,0.98325
18,14,0.794171,0.757741,0.836066,0.39625
18,15,0.908925,0.876138,0.938069,0.52225
18,16,0.908925,0.872495,0.936248,0.65125
18,17,0.923497,0.881603,0.941712,0.7375
19,0,0.585911,0.541237,0.630584,0.4765
19,1,0.439863,0.414089,0.505155,0.25725
19,2,0.668385,0.623711,0.707904,0.48525
19,3,0.816151,0.768041,0.843643,0.636
19,4,0.920962,0.893471,0.946735,0.49825
19,5,0.656357,0.623711,0.709622,0.299
19,6,0.781787,0.742268,0.816151,0.514
19,7,0.939863,0.910653,0.958763,0.573
19,8,0.364261,0.314433,0.415808,0.50275
19,9,0.773196,0.725086,0.810997,0.593
19,10,0.651203,0.611684,0.706186,0.3775
19,11,0.912371,0.864261,0.92268,0.89125
19,12,0.938144,0.883162,0.939863,0.96025
19,13,0.957045,0.907216,0.957045,0.97725
19,14,0.812386,0.775956,0.852459,0.404
19,15,0.945355,0.910747,0.961749,0.6795
19,16,0.941712,0.905282,0.956284,0.7575
19,17,0.959927,0.921676,0.969035,0.8915
19,18,0.953608,0.862543,0.924399,1.0
20,0,0.666667,0.601375,0.689003,0.856
20,1,0.541237,0.506873,0.599656,0.3185
20,2,0.749141,0.668385,0.749141,0.973
20,3,0.786942,0.725086,0.802405,0.856
20,4,0.795533,0.762887,0.83677,0.443
20,5,0.709622,0.654639,0.737113,0.69225
20,6,0.790378,0.726804,0.804124,0.89875
20,7,0.80756,0.771478,0.845361,0.51025
20,8,0.445017,0.398625,0.498282,0.46175
20,9,0.702749,0.67354,0.756014,0.2465
20,10,0.666667,0.613402,0.702749,0.611
20,11,0.780069,0.75945,0.833333,0.19925
20,12,0.795533,0.761168,0.83677,0.419
20,13,0.800687,0.762887,0.838488,0.4795
20,14,0.790528,0.726776,0.803279,0.8795
20,15,0.814208,0.759563,0.837887,0.769
20,16,0.806922,0.765027,0.84153,0.57875
20,17,0.810565,0.766849,0.843352,0.63825
20,18,0.786942,0.743986,0.821306,0.54775
20,19,0.805842,0.75945,0.83677,0.60475
21,0,0.620275,0.56701,0.658076,0.61725
21,1,0.487973,0.439863,0.534364,0.50775
21,2,0.699313,0.652921,0.735395,0.568
21,3,0.82646,0.776632,0.848797,0.746
21,4,0.900344,0.869416,0.926117,0.58725
21,5,0.697595,0.647766,0.733677,0.607
21,6,0.816151,0.757732,0.829897,0.87325
21,7,0.919244,0.881443,0.936426,0.70175
21,8,0.398625,0.33677,0.441581,0.643
21,9,0.769759,0.719931,0.804124,0.60625
21,10,0.685567,0.621993,0.716495,0.74125
21,11,0.871134,0.848797,0.908935,0.265
21,12,0.900344,0.862543,0.920962,0.66025
21,13,0.912371,0.878007,0.93299,0.67175
21,14,0.834244,0.779599,0.852459,0.77975
21,15,0.919854,0.87796,0.936248,0.78275
21,16,0.912568,0.87796,0.934426,0.62425
21,17,0.916211,0.885246,0.941712,0.5445
21,18,0.881443,0.840206,0.90378,0.68825
21,19,0.90378,0.869416,0.926117,0.62125
21,20,0.878007,0.766323,0.840206,0.99975
22,0,0.589347,0.536082,0.628866,0.60525
22,1,0.446735,0.402062,0.491409,0.4655
22,2,0.675258,0.623711,0.706186,0.65025
22,3,0.812715,0.773196,0.847079,0.50075
22,4,0.931271,0.902062,0.953608,0.551
22,5,0.67354,0.620275,0.706186,0.631
22,6,0.795533,0.74055,0.816151,0.76725
22,7,0.950172,0.92268,0.967354,0.635
22,8,0.364261,0.305842,0.408935,0.593
22,9,0.773196,0.726804,0.812715,0.52525
22,10,0.664948,0.609966,0.707904,0.58025
22,11,0.902062,0.869416,0.927835,0.52075
22,12,0.924399,0.893471,0.946735,0.58325
22,13,0.943299,0.919244,0.965636,0.54275
22,14,0.825137,0.777778,0.854281,0.59975
22,15,0.954463,0.92714,0.972678,0.6855
22,16,0.947177,0.916211,0.96357,0.67775
22,17,0.958106,0.934426,0.978142,0.6005
22,18,0.902062,0.869416,0.931271,0.5415
22,19,0.934708,0.902062,0.953608,0.63075
22,20,0.833333,0.766323,0.843643,0.9415
22,21,0.948454,0.87457,0.931271,1.0
23,0,0.606529,0.563574,0.652921,0.43625
23,1,0.501718,0.446735,0.539519,0.6115
23,2,0.699313,0.640893,0.726804,0.73475
23,3,0.792096,0.752577,0.828179,0.479
23,4,0.869416,0.83677,0.90378,0.4745
23,5,0.690722,0.640893,0.726804,0.6615
23,6,0.785223,0.737113,0.812715,0.6935
23,7,0.878007,0.852234,0.915808,0.368
23,8,0.419244,0.345361,0.450172,0.77575
23,9,0.735395,0.704467,0.78866,0.28775
23,10,0.668385,0.613402,0.704467,0.6385
23,11,0.850515,0.819588,0.886598,0.4005
23,12,0.865979,0.833333,0.900344,0.46825
23,13,0.881443,0.845361,0.910653,0.5555
23,14,0.799636,0.75592,0.832423,0.543
23,15,0.881603,0.846995,0.91439,0.503
23,16,0.870674,0.845173,0.912568,0.3085
23,17,0.888889,0.850638,0.918033,0.54675
23,18,0.860825,0.810997,0.881443,0.75075
23,19,0.876289,0.835052,0.902062,0.6045
23,20,0.829897,0.742268,0.819588,0.9905
23,21,0.869416,0.828179,0.893471,0.691
23,22,0.876289,0.845361,0.910653,0.466
24,0,0.584192,0.534364,0.62543,0.5485
24,1,0.445017,0.40378,0.491409,0.515
24,2,0.670103,0.621993,0.706186,0.5645
24,3,0.810997,0.778351,0.852234,0.372
24,4,0.93299,0.908935,0.958763,0.37925
24,5,0.664948,0.623711,0.709622,0.4635
24,6,0.786942,0.747423,0.821306,0.54775
24,7,0.955326,0.93299,0.972509,0.5485
24,8,0.359107,0.300687,0.40378,0.56175
24,9,0.778351,0.735395,0.823024,0.5505
24,10,0.666667,0.609966,0.707904,0.58625
24,11,0.907216,0.878007,0.934708,0.46525
24,12,0.936426,0.90378,0.953608,0.71725
24,13,0.955326,0.926117,0.969072,0.68075
24,14,0.82878,0.781421,0.857923,0.5845
24,15,0.958106,0.934426,0.976321,0.54
24,16,0.95082,0.928962,0.972678,0.54275
24,17,0.969035,0.945355,0.983607,0.71875
24,18,0.920962,0.87457,0.934708,0.8195
24,19,0.939863,0.912371,0.960481,0.5805
24,20,0.821306,0.768041,0.843643,0.76575
24,21,0.926117,0.88488,0.938144,0.84225
24,22,0.953608,0.92268,0.967354,0.73425
24,23,0.912371,0.850515,0.914089,0.9635
25,0,0.613402,0.560137,0.652921,0.58525
25,1,0.656357,0.611684,0.699313,0.49575
25,2,0.551546,0.541237,0.634021,0.0545
25,3,0.486254,0.446735,0.544674,0.39275
25,4,0.408935,0.357388,0.457045,0.53275
25,5,0.542955,0.52921,0.62543,0.07425
25,6,0.503436,0.477663,0.573883,0.21125
25,7,0.396907,0.348797,0.448454,0.46925
25,8,0.591065,0.558419,0.647766,0.28275
25,9,0.4811,0.434708,0.52921,0.48375
25,10,0.513746,0.493127,0.584192,0.1545
25,11,0.434708,0.383162,0.4811,0.53225
25,12,0.412371,0.367698,0.469072,0.452
25,13,0.393471,0.352234,0.45189,0.4265
25,14,0.479053,0.437158,0.535519,0.3805
25,15,0.3898,0.340619,0.43898,0.5165
25,16,0.408015,0.351548,0.45173,0.633
25,17,0.3898,0.338798,0.43898,0.5515
25,18,0.420962,0.369416,0.47079,0.48575
25,19,0.402062,0.35567,0.455326,0.4015
25,20,0.475945,0.446735,0.544674,0.2025
25,21,0.429553,0.38488,0.484536,0.3905
25,22,0.395189,0.352234,0.45189,0.39
25,23,0.439863,0.398625,0.498282,0.42325
25,24,0.393471,0.352234,0.45189,0.42225
26,0,0.541237,0.534364,0.627148,0.05
26,1,0.680412,0.609966,0.699313,0.83225
26,2,0.506873,0.498282,0.592784,0.073
26,3,0.400344,0.372852,0.469072,0.2235
26,4,0.316151,0.266323,0.362543,0.5455
26,5,0.491409,0.4811,0.57732,0.05475
26,6,0.427835,0.407216,0.505155,0.15925
26,7,0.293814,0.254296,0.348797,0.3635
26,8,0.597938,0.587629,0.675258,0.068
26,9,0.415808,0.372852,0.469072,0.43925
26,10,0.448454,0.448454,0.544674,0.02225
26,11,0.348797,0.293814,0.390034,0.597
26,12,0.329897,0.274914,0.369416,0.611
26,13,0.304124,0.252577,0.345361,0.538
26,14,0.409836,0.364299,0.464481,0.46525
26,15,0.298725,0.24408,0.336976,0.6185
26,16,0.313297,0.255009,0.349727,0.6565
26,17,0.295082,0.240437,0.333333,0.612
26,18,0.341924,0.283505,0.379725,0.625
26,19,0.309278,0.266323,0.360825,0.42075
26,20,0.393471,0.376289,0.472509,0.113
26,21,0.329897,0.295533,0.393471,0.27275
26,22,0.292096,0.25945,0.353952,0.27425
26,23,0.367698,0.30756,0.407216,0.6135
26,24,0.300687,0.256014,0.348797,0.48025
26,25,0.817869,0.603093,0.69244,1.0
27,0,0.597938,0.554983,0.64433,0.4185
27,1,0.606529,0.561856,0.652921,0.467
27,2,0.584192,0.560137,0.652921,0.162
27,3,0.570447,0.5189,0.61512,0.58
27,4,0.520619,0.469072,0.572165,0.47925
27,5,0.579038,0.551546,0.642612,0.218
27,6,0.532646,0.534364,0.630584,0.02225
27,7,0.5189,0.465636,0.572165,0.49575
27,8,0.541237,0.503436,0.592784,0.35125
27,9,0.517182,0.501718,0.594502,0.118
27,10,0.512027,0.517182,0.606529,0.0115
27,11,0.553265,0.482818,0.584192,0.7315
27,12,0.510309,0.474227,0.57732,0.2545
27,13,0.501718,0.463918,0.568729,0.274
27,14,0.540984,0.513661,0.612022,0.20675
27,15,0.506375,0.459016,0.564663,0.41925
27,16,0.510018,0.462659,0.568306,0.37475
27,17,0.502732,0.45173,0.559199,0.378
27,18,0.522337,0.477663,0.579038,0.41725
27,19,0.524055,0.47079,0.573883,0.50875
27,20,0.549828,0.517182,0.611684,0.26225
27,21,0.534364,0.494845,0.59622,0.3905
27,22,0.517182,0.467354,0.573883,0.45175
27,23,0.527491,0.493127,0.594502,0.29925
27,24,0.508591,0.467354,0.572165,0.3395
27,25,0.678694,0.52921,0.618557,1.0
27,26,0.689003,0.517182,0.611684,1.0
28,0,0.56701,0.530928,0.623711,0.29125
28,1,0.627148,0.537801,0.630584,0.96375
28,2,0.553265,0.539519,0.632302,0.09075
28,3,0.57732,0.5,0.597938,0.848
28,4,0.520619,0.465636,0.570447,0.50975
28,5,0.551546,0.532646,0.623711,0.1325
28,6,0.525773,0.517182,0.613402,0.0545
28,7,0.515464,0.462199,0.568729,0.467
28,8,0.510309,0.493127,0.584192,0.11475
28,9,0.527491,0.493127,0.584192,0.3335
28,10,0.512027,0.503436,0.592784,0.04725
28,11,0.546392,0.477663,0.580756,0.7205
28,12,0.506873,0.47079,0.575601,0.2665
28,13,0.498282,0.462199,0.570447,0.2575
28,14,0.530055,0.495446,0.595628,0.23025
28,15,0.506375,0.455373,0.562842,0.43175
28,16,0.517304,0.462659,0.568306,0.5005
28,17,0.510018,0.459016,0.568306,0.4835
28,18,0.508591,0.467354,0.570447,0.292
28,19,0.506873,0.465636,0.570447,0.3065
28,20,0.52921,0.503436,0.601375,0.1765
28,21,0.510309,0.482818,0.585911,0.1855
28,22,0.510309,0.465636,0.573883,0.386
28,23,0.527491,0.4811,0.584192,0.392
28,24,0.512027,0.465636,0.572165,0.41975
28,25,0.651203,0.517182,0.608247,1.0
28,26,0.647766,0.503436,0.597938,1.0
28,27,0.71134,0.506873,0.594502,1.0
29,0,0.604811,0.585911,0.67354,0.12625
29,1,0.524055,0.505155,0.597938,0.10325
29,2,0.670103,0.64433,0.726804,0.2195
29,3,0.718213,0.69244,0.774914,0.19875
29,4,0.761168,0.718213,0.802405,0.44725
29,5,0.661512,0.634021,0.719931,0.2255
29,6,0.71134,0.69244,0.771478,0.13
29,7,0.776632,0.728522,0.812715,0.5955
29,8,0.45189,0.40378,0.503436,0.428
29,9,0.699313,0.647766,0.733677,0.618
29,10,0.639175,0.597938,0.685567,0.422
29,11,0.75945,0.723368,0.804124,0.45125
29,12,0.771478,0.721649,0.804124,0.627
29,13,0.769759,0.719931,0.805842,0.55775
29,14,0.730419,0.692168,0.775956,0.3775
29,15,0.772313,0.71949,0.806922,0.63175
29,16,0.779599,0.723133,0.808743,0.7025
29,17,0.786885,0.721311,0.810565,0.80025
29,18,0.756014,0.706186,0.792096,0.579
29,19,0.768041,0.719931,0.805842,0.54
29,20,0.714777,0.687285,0.769759,0.22725
29,21,0.768041,0.726804,0.80756,0.48475
29,22,0.768041,0.725086,0.809278,0.49875
29,23,0.733677,0.709622,0.790378,0.2055
29,24,0.766323,0.728522,0.814433,0.405
29,25,0.558419,0.45189,0.549828,0.99075
29,26,0.469072,0.386598,0.484536,0.8855
29,27,0.591065,0.512027,0.604811,0.8995
29,28,0.591065,0.498282,0.592784,0.9625
30,0,0.573883,0.549828,0.637457,0.21525
30,1,0.448454,0.431271,0.524055,0.1355
30,2,0.666667,0.62543,0.707904,0.48825
30,3,0.773196,0.749141,0.824742,0.24975
30,4,0.88488,0.843643,0.910653,0.60375
30,5,0.654639,0.620275,0.704467,0.3225
30,6,0.75945,0.725086,0.802405,0.42425
30,7,0.900344,0.860825,0.924399,0.632
30,8,0.379725,0.331615,0.434708,0.42025
30,9,0.754296,0.704467,0.78866,0.638
30,10,0.659794,0.603093,0.695876,0.63275
30,11,0.852234,0.823024,0.890034,0.352
30,12,0.864261,0.840206,0.905498,0.2735
30,13,0.890034,0.857388,0.920962,0.48775
30,14,0.790528,0.752277,0.832423,0.45625
30,15,0.901639,0.863388,0.92714,0.64325
30,16,0.894353,0.856102,0.919854,0.58875
30,17,0.908925,0.865209,0.930783,0.6765
30,18,0.859107,0.816151,0.888316,0.56375
30,19,0.88488,0.848797,0.912371,0.58475
30,20,0.75945,0.735395,0.814433,0.17375
30,21,0.847079,0.829897,0.895189,0.174
30,22,0.888316,0.85567,0.919244,0.4965
30,23,0.83677,0.802405,0.87457,0.4575
30,24,0.896907,0.862543,0.924399,0.5505
30,25,0.445017,0.378007,0.479381,0.7365
30,26,0.338488,0.293814,0.388316,0.433
30,27,0.536082,0.4811,0.582474,0.60875
30,28,0.546392,0.475945,0.57732,0.78325
30,29,0.804124,0.706186,0.790378,0.9975
31,0,0.601375,0.570447,0.658076,0.27625
31,1,0.486254,0.477663,0.570447,0.07125
31,2,0.66323,0.640893,0.725086,0.21475
31,3,0.752577,0.718213,0.795533,0.3785
31,4,0.819588,0.771478,0.848797,0.6215
31,5,0.658076,0.632302,0.716495,0.23525
31,6,0.738832,0.709622,0.785223,0.3195
31,7,0.828179,0.786942,0.862543,0.58525
31,8,0.417526,0.37457,0.474227,0.36375
31,9,0.723368,0.67354,0.756014,0.6375
31,10,0.639175,0.603093,0.690722,0.35775
31,11,0.804124,0.766323,0.841924,0.50575
31,12,0.809278,0.773196,0.848797,0.455
31,13,0.817869,0.776632,0.853952,0.4715
31,14,0.739526,0.721311,0.801457,0.1445
31,15,0.821494,0.779599,0.857923,0.5265
31,16,0.814208,0.779599,0.856102,0.38725
31,17,0.825137,0.785064,0.863388,0.5155
31,18,0.793814,0.754296,0.833333,0.4455
31,19,0.82646,0.773196,0.848797,0.725
31,20,0.71134,0.71134,0.790378,0.02475
31,21,0.792096,0.773196,0.847079,0.17725
31,22,0.82646,0.778351,0.85567,0.64125
31,23,0.78866,0.749141,0.82646,0.48
31,24,0.824742,0.786942,0.862543,0.511
31,25,0.482818,0.42268,0.5189,0.67225
31,26,0.410653,0.347079,0.445017,0.68675
31,27,0.573883,0.503436,0.597938,0.8485
31,28,0.556701,0.491409,0.587629,0.762
31,29,0.783505,0.678694,0.762887,0.9985
31,30,0.824742,0.745704,0.824742,0.965
32,0,0.601375,0.587629,0.671821,0.081
32,1,0.551546,0.532646,0.623711,0.1165
32,2,0.666667,0.628866,0.716495,0.35375
32,3,0.697595,0.647766,0.733677,0.61325
32,4,0.689003,0.646048,0.737113,0.4175
32,5,0.685567,0.618557,0.706186,0.8365
32,6,0.687285,0.649485,0.737113,0.322
32,7,0.701031,0.649485,0.743986,0.5505
32,8,0.5,0.446735,0.542955,0.66975
32,9,0.647766,0.609966,0.697595,0.40425
32,10,0.639175,0.580756,0.666667,0.7255
32,11,0.697595,0.651203,0.742268,0.48375
32,12,0.682131,0.647766,0.74055,0.27875
32,13,0.687285,0.647766,0.74055,0.389
32,14,0.686703,0.644809,0.73224,0.44
32,15,0.692168,0.637523,0.734062,0.5335
32,16,0.721311,0.642987,0.739526,0.85925
32,17,0.70674,0.642987,0.741348,0.72025
32,18,0.687285,0.640893,0.731959,0.5055
32,19,0.695876,0.649485,0.742268,0.51375
32,20,0.666667,0.640893,0.728522,0.17625
32,21,0.689003,0.656357,0.749141,0.26075
32,22,0.699313,0.649485,0.742268,0.556
32,23,0.685567,0.64433,0.735395,0.37425
32,24,0.690722,0.649485,0.743986,0.39
32,25,0.575601,0.4811,0.573883,0.97425
32,26,0.510309,0.431271,0.530928,0.8625
32,27,0.597938,0.5189,0.609966,0.9035
32,28,0.580756,0.508591,0.597938,0.8825
32,29,0.804124,0.620275,0.709622,1.0
32,30,0.749141,0.634021,0.725086,0.9985
32,31,0.718213,0.634021,0.719931,0.97325
33,0,0.594502,0.563574,0.652921,0.2965
33,1,0.482818,0.462199,0.556701,0.17175
33,2,0.652921,0.630584,0.714777,0.15375
33,3,0.745704,0.725086,0.804124,0.14825
33,4,0.83677,0.797251,0.872852,0.54325
33,5,0.671821,0.62543,0.71134,0.52425
33,6,0.769759,0.713058,0.790378,0.81375
33,7,0.852234,0.80756,0.881443,0.62025
33,8,0.414089,0.362543,0.463918,0.51125
33,9,0.750859,0.682131,0.768041,0.87825
33,10,0.656357,0.601375,0.690722,0.623
33,11,0.814433,0.781787,0.857388,0.373
33,12,0.82646,0.797251,0.871134,0.3895
33,13,0.845361,0.802405,0.876289,0.57075
33,14,0.770492,0.73224,0.812386,0.4885
33,15,0.848816,0.803279,0.879781,0.60825
33,16,0.84153,0.803279,0.879781,0.48575
33,17,0.859745,0.808743,0.885246,0.71975
33,18,0.821306,0.776632,0.852234,0.625
33,19,0.83677,0.797251,0.872852,0.5185
33,20,0.731959,0.718213,0.797251,0.0875
33,21,0.816151,0.785223,0.859107,0.29175
33,22,0.843643,0.800687,0.87457,0.553
33,23,0.805842,0.766323,0.843643,0.525
33,24,0.848797,0.809278,0.881443,0.54375
33,25,0.469072,0.414089,0.513746,0.66625
33,26,0.376289,0.331615,0.431271,0.44
33,27,0.542955,0.493127,0.589347,0.516
33,28,0.536082,0.482818,0.580756,0.51425
33,29,0.821306,0.690722,0.771478,1.0
33,30,0.848797,0.766323,0.843643,0.98625
33,31,0.821306,0.721649,0.800687,0.998
33,32,0.80756,0.635739,0.725086,1.0
34,0,0.580756,0.539519,0.632302,0.36925
34,1,0.455326,0.410653,0.5,0.4755
34,2,0.659794,0.627148,0.709622,0.30425
34,3,0.80756,0.769759,0.845361,0.44075
34,4,0.926117,0.891753,0.945017,0.67625
34,5,0.664948,0.627148,0.713058,0.41325
34,6,0.783505,0.745704,0.819588,0.53775
34,7,0.948454,0.908935,0.958763,0.84825
34,8,0.365979,0.314433,0.415808,0.505
34,9,0.771478,0.728522,0.812715,0.5665
34,10,0.666667,0.609966,0.707904,0.59525
34,11,0.900344,0.864261,0.92268,0.6675
34,12,0.912371,0.883162,0.938144,0.478
34,13,0.934708,0.907216,0.957045,0.5815
34,14,0.808743,0.779599,0.854281,0.332
34,15,0.945355,0.912568,0.96357,0.724
34,16,0.938069,0.905282,0.956284,0.69825
34,17,0.956284,0.919854,0.967213,0.852
34,18,0.896907,0.859107,0.920962,0.61825
34,19,0.926117,0.895189,0.946735,0.65425
34,20,0.786942,0.766323,0.841924,0.23975
34,21,0.891753,0.869416,0.926117,0.31425
34,22,0.93299,0.900344,0.95189,0.6265
34,23,0.871134,0.83677,0.90378,0.488
34,24,0.938144,0.910653,0.958763,0.554
34,25,0.40378,0.360825,0.458763,0.404
34,26,0.30756,0.271478,0.365979,0.36525
