	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[418,3]	-0.42	0.01	0.83	-1.9	-0.35	0.84	6612.0	13.0	1.0
theta[419,3]	0.57	0.0068	0.56	-0.3	0.56	1.5	6799.0	13.0	1.0
theta[420,3]	-0.22	0.01	0.92	-1.8	-0.19	1.2	7888.0	15.0	1.0
theta[421,3]	-0.34	0.0081	0.64	-1.5	-0.28	0.64	6114.0	12.0	1.0
theta[422,3]	-0.91	0.0093	0.65	-2.1	-0.86	0.058	4976.0	9.8	1.0
theta[423,3]	-0.33	0.0093	0.84	-1.8	-0.28	0.98	8224.0	16.0	1.0
theta[424,3]	0.19	0.0073	0.55	-0.73	0.2	1.0	5651.0	11.0	1.0
theta[425,3]	-0.4	0.0099	0.78	-1.7	-0.34	0.79	6248.0	12.0	1.0
theta[426,3]	0.63	0.0065	0.49	-0.16	0.63	1.4	5677.0	11.0	1.0
theta[427,3]	0.36	0.009	0.64	-0.76	0.39	1.4	5035.0	9.9	1.0
theta[428,3]	-0.63	0.0091	0.73	-1.9	-0.57	0.46	6435.0	13.0	1.0
theta[429,3]	-0.97	0.0092	0.64	-2.1	-0.93	-0.0083	4878.0	9.6	1.0
theta[430,3]	1.5	0.007	0.62	0.52	1.5	2.5	7771.0	15.0	1.0
theta[431,3]	-0.49	0.01	0.76	-1.8	-0.43	0.65	5575.0	11.0	1.0
theta[432,3]	0.29	0.0065	0.49	-0.5	0.28	1.1	5633.0	11.0	1.0
theta[433,3]	1.1	0.0064	0.51	0.27	1.1	2.0	6372.0	13.0	1.0
theta[434,3]	-0.62	0.0098	0.73	-1.9	-0.58	0.45	5508.0	11.0	1.0
theta[435,3]	-0.33	0.01	0.85	-1.8	-0.29	1.0	7028.0	14.0	1.0
theta[436,3]	-0.36	0.0097	0.83	-1.8	-0.31	0.93	7427.0	15.0	1.0
theta[437,3]	-0.28	0.012	0.89	-1.8	-0.23	1.1	5936.0	12.0	1.0
theta[438,3]	-0.59	0.0092	0.72	-1.8	-0.55	0.51	6066.0	12.0	1.0
theta[439,3]	-0.23	0.01	0.85	-1.7	-0.19	1.1	6947.0	14.0	1.0
theta[440,3]	-0.29	0.0064	0.54	-1.2	-0.3	0.6	7182.0	14.0	1.0
theta[441,3]	-0.6	0.0096	0.74	-1.9	-0.55	0.5	5869.0	12.0	1.0
theta[442,3]	0.3	0.0092	0.68	-0.91	0.34	1.3	5479.0	11.0	1.0
theta[443,3]	-0.31	0.0097	0.82	-1.8	-0.25	0.94	7182.0	14.0	1.0
theta[444,3]	0.49	0.0062	0.47	-0.26	0.49	1.3	5861.0	12.0	1.0
theta[445,3]	-0.8	0.0081	0.66	-2.0	-0.75	0.19	6752.0	13.0	1.0
theta[446,3]	-0.35	0.0098	0.82	-1.8	-0.3	0.94	7074.0	14.0	1.0
theta[447,3]	-0.19	0.0099	0.82	-1.7	-0.14	1.1	6843.0	13.0	1.0
theta[448,3]	-0.45	0.01	0.8	-1.9	-0.39	0.8	6403.0	13.0	1.0
theta[449,3]	1.5	0.0074	0.52	0.71	1.5	2.4	4999.0	9.8	1.0
theta[450,3]	1.2	0.0072	0.63	0.14	1.1	2.2	7698.0	15.0	1.0
theta[451,3]	-0.71	0.0063	0.52	-1.6	-0.71	0.14	6647.0	13.0	1.0
theta[452,3]	-0.76	0.0063	0.51	-1.6	-0.76	0.073	6639.0	13.0	1.0
theta[453,3]	0.3	0.0064	0.49	-0.5	0.29	1.1	5896.0	12.0	1.0
theta[454,3]	-0.83	0.0091	0.69	-2.1	-0.78	0.21	5675.0	11.0	1.0
theta[455,3]	1.1	0.0069	0.63	0.076	1.1	2.1	8352.0	16.0	1.0
theta[456,3]	-0.59	0.0087	0.74	-1.9	-0.55	0.55	7241.0	14.0	1.0
theta[457,3]	-0.69	0.0096	0.72	-1.9	-0.64	0.42	5590.0	11.0	1.0
theta[458,3]	0.6	0.0059	0.49	-0.18	0.59	1.4	7121.0	14.0	1.0
theta[459,3]	1.2	0.0068	0.56	0.38	1.2	2.2	6805.0	13.0	1.0
theta[460,3]	-0.87	0.0088	0.67	-2.1	-0.82	0.15	5781.0	11.0	1.0
theta[461,3]	-1.3	0.0078	0.61	-2.4	-1.3	-0.43	6069.0	12.0	1.0
theta[462,3]	-0.58	0.0094	0.75	-1.9	-0.53	0.56	6381.0	13.0	1.0
theta[463,3]	-0.96	0.0085	0.66	-2.1	-0.9	0.031	5932.0	12.0	1.0
theta[464,3]	-0.31	0.01	0.83	-1.8	-0.25	0.98	6760.0	13.0	1.0
theta[465,3]	1.2	0.0074	0.6	0.27	1.2	2.2	6565.0	13.0	1.0
theta[466,3]	-0.62	0.0094	0.72	-1.9	-0.58	0.45	5826.0	11.0	1.0
theta[467,3]	-1.6	0.0076	0.58	-2.5	-1.5	-0.67	5664.0	11.0	1.0
theta[468,3]	-0.27	0.01	0.85	-1.7	-0.2	1.0	6633.0	13.0	1.0
theta[469,3]	-0.58	0.0097	0.75	-1.9	-0.53	0.56	5951.0	12.0	1.0
theta[470,3]	-0.73	0.0094	0.72	-2.0	-0.68	0.35	5999.0	12.0	1.0
theta[471,3]	-0.26	0.011	0.87	-1.8	-0.23	1.1	6520.0	13.0	1.0
theta[472,3]	0.17	0.0082	0.6	-0.85	0.2	1.1	5323.0	10.0	1.0
theta[473,3]	-0.76	0.0095	0.74	-2.1	-0.71	0.32	5968.0	12.0	1.0
theta[474,3]	-0.49	0.0097	0.77	-1.9	-0.44	0.67	6293.0	12.0	1.0
theta[475,3]	-0.93	0.0087	0.66	-2.1	-0.87	0.048	5709.0	11.0	1.0
theta[476,3]	-0.44	0.0096	0.8	-1.8	-0.39	0.76	6883.0	14.0	1.0
theta[477,3]	-0.55	0.01	0.74	-1.9	-0.51	0.57	5333.0	10.0	1.0
theta[478,3]	0.67	0.0064	0.54	-0.18	0.64	1.6	7038.0	14.0	1.0
theta[479,3]	-0.68	0.0092	0.68	-1.9	-0.64	0.34	5447.0	11.0	1.0
theta[480,3]	-0.21	0.0098	0.85	-1.7	-0.17	1.1	7612.0	15.0	1.0
theta[481,3]	-0.28	0.011	0.89	-1.8	-0.24	1.1	6563.0	13.0	1.0
theta[482,3]	0.19	0.0064	0.5	-0.6	0.17	1.0	6043.0	12.0	1.0
theta[483,3]	-0.89	0.0096	0.7	-2.1	-0.83	0.11	5277.0	10.0	1.0
theta[484,3]	-0.25	0.01	0.85	-1.7	-0.21	1.1	6730.0	13.0	1.0
theta[485,3]	1.0	0.0087	0.67	-0.13	1.0	2.1	5878.0	12.0	1.0
theta[486,3]	-0.39	0.0059	0.51	-1.2	-0.38	0.45	7508.0	15.0	1.0
theta[487,3]	-0.69	0.0099	0.75	-2.0	-0.63	0.43	5706.0	11.0	1.0
theta[488,3]	-0.24	0.0061	0.49	-1.1	-0.23	0.57	6626.0	13.0	1.0
theta[489,3]	-1.1	0.0085	0.66	-2.3	-1.1	-0.086	6150.0	12.0	1.0
theta[490,3]	-0.39	0.0096	0.82	-1.8	-0.34	0.87	7184.0	14.0	1.0
theta[491,3]	-0.37	0.0062	0.49	-1.2	-0.37	0.44	6389.0	13.0	1.0
theta[492,3]	0.93	0.0064	0.49	0.12	0.93	1.7	5852.0	11.0	1.0
theta[493,3]	-0.19	0.01	0.89	-1.7	-0.17	1.2	7753.0	15.0	1.0
theta[494,3]	0.31	0.0069	0.57	-0.62	0.3	1.3	6917.0	14.0	1.0
theta[495,3]	0.72	0.0098	0.73	-0.51	0.75	1.9	5485.0	11.0	1.0
theta[496,3]	-0.18	0.0098	0.86	-1.6	-0.16	1.2	7762.0	15.0	1.0
theta[497,3]	-0.74	0.0095	0.69	-2.0	-0.68	0.32	5342.0	10.0	1.0
theta[498,3]	-1.5	0.0086	0.63	-2.6	-1.5	-0.53	5322.0	10.0	1.0
theta[499,3]	-0.68	0.0092	0.72	-2.0	-0.61	0.4	6052.0	12.0	1.0
theta[500,3]	-0.098	0.0058	0.5	-0.91	-0.096	0.7	7220.0	14.0	1.0
theta[501,3]	0.47	0.0069	0.51	-0.38	0.48	1.3	5429.0	11.0	1.0
theta[502,3]	-0.38	0.0097	0.78	-1.7	-0.33	0.81	6516.0	13.0	1.0
theta[503,3]	-0.35	0.011	0.82	-1.8	-0.3	0.91	5891.0	12.0	1.0
theta[504,3]	-0.33	0.0094	0.79	-1.7	-0.29	0.89	7127.0	14.0	1.0
theta[505,3]	-0.26	0.0093	0.87	-1.8	-0.22	1.1	8848.0	17.0	1.0
theta[506,3]	-0.34	0.0096	0.83	-1.8	-0.3	0.94	7423.0	15.0	1.0
theta[507,3]	-0.72	0.0086	0.72	-2.0	-0.65	0.37	6971.0	14.0	1.0
theta[508,3]	-1.2	0.0085	0.64	-2.3	-1.1	-0.19	5741.0	11.0	1.0
theta[509,3]	-0.61	0.0097	0.75	-1.9	-0.56	0.54	5974.0	12.0	1.0
theta[510,3]	-1.0	0.0085	0.65	-2.2	-0.99	-0.064	5855.0	12.0	1.0
theta[511,3]	0.21	0.0062	0.5	-0.6	0.2	1.0	6442.0	13.0	1.0
theta[512,3]	-0.29	0.0061	0.49	-1.1	-0.28	0.5	6385.0	13.0	1.0
theta[513,3]	-0.69	0.0093	0.71	-1.9	-0.64	0.39	5796.0	11.0	1.0
theta[514,3]	-0.38	0.0066	0.49	-1.2	-0.37	0.4	5486.0	11.0	1.0
theta[515,3]	-1.2	0.0078	0.61	-2.3	-1.2	-0.26	6076.0	12.0	1.0
theta[516,3]	-0.23	0.01	0.82	-1.6	-0.19	1.0	6465.0	13.0	1.0
theta[517,3]	-0.71	0.0063	0.52	-1.6	-0.72	0.13	6989.0	14.0	1.0
theta[518,3]	0.7	0.0073	0.54	-0.19	0.71	1.6	5519.0	11.0	1.0
theta[519,3]	-1.2	0.0088	0.62	-2.3	-1.1	-0.21	5047.0	9.9	1.0
theta[520,3]	-1.0	0.0088	0.65	-2.2	-0.97	-0.04	5497.0	11.0	1.0
theta[521,3]	-0.19	0.0059	0.48	-1.0	-0.19	0.6	6831.0	13.0	1.0
theta[522,3]	-0.56	0.0095	0.75	-1.9	-0.51	0.58	6257.0	12.0	1.0
theta[523,3]	1.1	0.0064	0.54	0.19	1.0	2.0	7112.0	14.0	1.0
theta[524,3]	-0.23	0.01	0.86	-1.7	-0.19	1.1	6923.0	14.0	1.0
theta[525,3]	-0.5	0.0099	0.77	-1.8	-0.45	0.66	6096.0	12.0	1.0
theta[526,3]	0.11	0.0074	0.58	-0.82	0.1	1.1	6200.0	12.0	1.0
theta[527,3]	-0.34	0.011	0.86	-1.8	-0.3	1.0	6349.0	12.0	1.0
theta[528,3]	-1.0	0.008	0.63	-2.1	-1.0	-0.065	6112.0	12.0	1.0
theta[529,3]	1.1	0.0067	0.5	0.26	1.1	1.9	5539.0	11.0	1.0
theta[530,3]	0.018	0.0065	0.54	-0.85	0.0068	0.93	6759.0	13.0	1.0
theta[531,3]	0.8	0.0059	0.51	-0.013	0.79	1.7	7348.0	14.0	1.0
theta[532,3]	-0.2	0.0097	0.9	-1.7	-0.18	1.2	8481.0	17.0	1.0
theta[533,3]	-0.67	0.0099	0.71	-2.0	-0.62	0.39	5066.0	10.0	1.0
theta[534,3]	-0.63	0.011	0.73	-1.9	-0.58	0.48	4811.0	9.5	1.0
theta[535,3]	-0.58	0.0092	0.76	-1.9	-0.53	0.58	6904.0	14.0	1.0
theta[536,3]	-0.24	0.0075	0.55	-1.2	-0.2	0.6	5352.0	11.0	1.0
theta[537,3]	-0.79	0.0077	0.54	-1.7	-0.75	0.026	5006.0	9.8	1.0
theta[538,3]	0.24	0.0059	0.47	-0.54	0.24	1.0	6303.0	12.0	1.0
theta[539,3]	-0.78	0.0079	0.67	-2.0	-0.75	0.24	7219.0	14.0	1.0
theta[540,3]	-0.87	0.009	0.69	-2.1	-0.83	0.15	5767.0	11.0	1.0
theta[541,3]	-0.8	0.0093	0.68	-2.0	-0.76	0.24	5438.0	11.0	1.0
theta[542,3]	1.4	0.0068	0.52	0.53	1.4	2.2	5890.0	12.0	1.0
theta[543,3]	-0.62	0.0093	0.72	-1.9	-0.56	0.48	5947.0	12.0	1.0
theta[544,3]	-0.29	0.011	0.84	-1.8	-0.24	1.0	6464.0	13.0	1.0
theta[545,3]	-0.56	0.0089	0.75	-1.9	-0.51	0.58	7201.0	14.0	1.0
theta[546,3]	-0.87	0.0093	0.68	-2.1	-0.82	0.14	5233.0	10.0	1.0
theta[547,3]	-0.72	0.01	0.71	-2.0	-0.67	0.38	4820.0	9.5	1.0
theta[548,3]	-0.94	0.0091	0.68	-2.2	-0.9	0.083	5675.0	11.0	1.0
theta[549,3]	-0.71	0.0093	0.71	-2.0	-0.65	0.36	5933.0	12.0	1.0
theta[550,3]	-0.43	0.0089	0.77	-1.8	-0.37	0.74	7529.0	15.0	1.0
theta[551,3]	-0.83	0.0088	0.68	-2.0	-0.78	0.2	5956.0	12.0	1.0
theta[552,3]	1.5	0.0069	0.61	0.53	1.5	2.5	7759.0	15.0	1.0
theta[553,3]	-0.45	0.0094	0.8	-1.8	-0.4	0.78	7268.0	14.0	1.0
theta[554,3]	-0.21	0.0066	0.55	-1.1	-0.22	0.69	6989.0	14.0	1.0
theta[555,3]	-0.42	0.0098	0.8	-1.8	-0.38	0.81	6661.0	13.0	1.0
theta[556,3]	1.3	0.0065	0.54	0.47	1.3	2.3	6885.0	14.0	1.0
theta[557,3]	0.21	0.0058	0.49	-0.58	0.2	1.0	7149.0	14.0	1.0
theta[558,3]	0.13	0.0062	0.49	-0.69	0.14	0.9	6130.0	12.0	1.0
theta[559,3]	-0.25	0.011	0.9	-1.8	-0.22	1.1	7158.0	14.0	1.0
theta[560,3]	-1.0	0.008	0.65	-2.2	-0.98	-0.056	6505.0	13.0	1.0
theta[561,3]	-0.25	0.01	0.88	-1.8	-0.22	1.1	7244.0	14.0	1.0
theta[562,3]	-0.39	0.01	0.81	-1.8	-0.34	0.85	6277.0	12.0	1.0
theta[563,3]	-0.72	0.0087	0.71	-2.0	-0.67	0.35	6659.0	13.0	1.0
theta[564,3]	-0.38	0.0097	0.82	-1.8	-0.33	0.88	7227.0	14.0	1.0
theta[565,3]	1.2	0.0067	0.5	0.37	1.2	2.0	5654.0	11.0	1.0
theta[566,3]	-0.23	0.0095	0.85	-1.7	-0.19	1.1	8098.0	16.0	1.0
theta[567,3]	0.35	0.012	0.83	-1.0	0.39	1.6	4718.0	9.3	1.0
theta[568,3]	-0.68	0.009	0.72	-1.9	-0.63	0.41	6434.0	13.0	1.0
theta[569,3]	-0.68	0.0096	0.71	-2.0	-0.61	0.38	5554.0	11.0	1.0
theta[570,3]	-0.58	0.0099	0.77	-1.9	-0.51	0.6	5983.0	12.0	1.0
theta[571,3]	0.68	0.0069	0.51	-0.14	0.67	1.6	5493.0	11.0	1.0
theta[572,3]	-0.57	0.0097	0.74	-1.9	-0.5	0.52	5747.0	11.0	1.0
theta[573,3]	-0.38	0.0098	0.84	-1.8	-0.34	0.92	7345.0	14.0	1.0
theta[574,3]	-0.25	0.01	0.84	-1.7	-0.21	1.0	6723.0	13.0	1.0
theta[575,3]	-0.85	0.009	0.71	-2.1	-0.79	0.19	6222.0	12.0	1.0
theta[576,3]	1.4	0.0079	0.63	0.39	1.4	2.4	6292.0	12.0	1.0
theta[577,3]	0.86	0.0064	0.57	-0.053	0.85	1.8	7730.0	15.0	1.0
theta[578,3]	-0.33	0.0095	0.86	-1.8	-0.28	1.0	8075.0	16.0	1.0
theta[579,3]	-0.38	0.0065	0.5	-1.2	-0.38	0.43	5989.0	12.0	1.0
theta[580,3]	0.67	0.0075	0.54	-0.25	0.68	1.5	5260.0	10.0	1.0
theta[581,3]	-0.29	0.01	0.79	-1.7	-0.24	0.92	6202.0	12.0	1.0
theta[582,3]	-0.044	0.0066	0.49	-0.86	-0.03	0.76	5471.0	11.0	1.0
alpha[1,1]	2.0	0.0026	0.2	1.7	2.0	2.3	5614.0	11.0	1.0
alpha[2,1]	2.0	0.0028	0.19	1.7	2.0	2.3	4821.0	9.5	1.0
alpha[3,1]	2.8	0.0051	0.29	2.3	2.8	3.3	3261.0	6.4	1.0
alpha[4,1]	1.6	0.0026	0.18	1.3	1.6	1.9	4657.0	9.2	1.0
alpha[5,1]	1.2	0.0029	0.22	0.83	1.2	1.6	5861.0	12.0	1.0
alpha[6,1]	1.9	0.0024	0.15	1.6	1.9	2.1	4086.0	8.0	1.0
alpha[7,1]	0.79	0.0012	0.093	0.64	0.79	0.95	5771.0	11.0	1.0
alpha[8,1]	1.4	0.0026	0.19	1.1	1.4	1.7	5478.0	11.0	1.0
alpha[9,1]	1.2	0.0027	0.2	0.85	1.2	1.5	5522.0	11.0	1.0
alpha[10,1]	1.5	0.0021	0.16	1.2	1.5	1.7	5602.0	11.0	1.0
alpha[11,1]	1.4	0.0035	0.27	0.98	1.4	1.9	5799.0	11.0	1.0
alpha[12,1]	1.1	0.0063	0.37	0.49	1.1	1.7	3387.0	6.7	1.0
alpha[13,1]	1.0	0.0023	0.19	0.69	0.99	1.3	6299.0	12.0	1.0
alpha[14,1]	1.5	0.0021	0.16	1.3	1.5	1.8	5384.0	11.0	1.0
alpha[15,1]	1.3	0.0023	0.17	0.98	1.3	1.5	6005.0	12.0	1.0
alpha[16,1]	1.4	0.0038	0.19	1.1	1.4	1.7	2635.0	5.2	1.0
alpha[16,2]	2.1	0.0087	0.33	1.6	2.1	2.7	1490.0	2.9	1.0
alpha[17,1]	1.1	0.0024	0.15	0.9	1.1	1.4	4249.0	8.3	1.0
alpha[17,2]	1.8	0.0058	0.25	1.5	1.8	2.3	1915.0	3.8	1.0
alpha[18,1]	0.96	0.0024	0.15	0.73	0.96	1.2	3651.0	7.2	1.0
alpha[18,2]	1.5	0.0052	0.24	1.2	1.5	1.9	2053.0	4.0	1.0
alpha[19,1]	0.66	0.0017	0.12	0.46	0.65	0.86	5131.0	10.0	1.0
alpha[19,2]	1.2	0.0034	0.18	0.93	1.2	1.5	2830.0	5.6	1.0
alpha[20,1]	1.2	0.0023	0.16	0.93	1.2	1.5	4897.0	9.6	1.0
alpha[20,2]	1.2	0.0036	0.18	0.92	1.2	1.5	2529.0	5.0	1.0
alpha[21,1]	0.79	0.0023	0.17	0.52	0.79	1.1	5712.0	11.0	1.0
alpha[21,2]	0.87	0.0033	0.18	0.57	0.87	1.2	2987.0	5.9	1.0
alpha[22,1]	0.97	0.002	0.15	0.72	0.96	1.2	5941.0	12.0	1.0
alpha[22,2]	0.79	0.003	0.16	0.53	0.79	1.1	3005.0	5.9	1.0
alpha[23,1]	0.99	0.0017	0.13	0.78	0.99	1.2	5611.0	11.0	1.0
alpha[23,2]	0.83	0.0029	0.14	0.6	0.83	1.1	2335.0	4.6	1.0
alpha[24,1]	0.92	0.002	0.16	0.66	0.91	1.2	6382.0	13.0	1.0
alpha[24,2]	0.36	0.0031	0.16	0.082	0.37	0.63	2808.0	5.5	1.0
alpha[25,1]	2.0	0.0029	0.2	1.7	2.0	2.4	5067.0	10.0	1.0
alpha[26,1]	1.3	0.002	0.15	1.0	1.3	1.5	5614.0	11.0	1.0
alpha[27,1]	1.6	0.0022	0.16	1.3	1.6	1.9	5809.0	11.0	1.0
alpha[28,1]	1.7	0.0023	0.18	1.4	1.7	2.0	5832.0	11.0	1.0
alpha[29,1]	1.2	0.0029	0.21	0.85	1.2	1.6	5277.0	10.0	1.0
alpha[29,3]	1.6	0.0035	0.22	1.3	1.6	2.0	4094.0	8.0	1.0
alpha[30,1]	1.3	0.0027	0.19	1.0	1.3	1.6	4667.0	9.2	1.0
alpha[30,3]	1.8	0.0044	0.24	1.4	1.8	2.2	3042.0	6.0	1.0
alpha[31,1]	1.5	0.003	0.21	1.2	1.5	1.9	4796.0	9.4	1.0
alpha[31,3]	1.6	0.0037	0.22	1.2	1.6	1.9	3518.0	6.9	1.0
alpha[32,1]	1.0	0.003	0.21	0.66	1.0	1.4	4957.0	9.7	1.0
alpha[32,3]	0.91	0.0035	0.22	0.56	0.91	1.3	3830.0	7.5	1.0
alpha[33,1]	1.5	0.0029	0.2	1.1	1.5	1.8	4783.0	9.4	1.0
alpha[34,1]	1.4	0.0033	0.23	1.0	1.4	1.8	5013.0	9.9	1.0
alpha[35,1]	1.6	0.0021	0.17	1.3	1.6	1.8	6374.0	13.0	1.0
alpha[36,1]	1.2	0.0018	0.14	0.93	1.2	1.4	6067.0	12.0	1.0
alpha[37,1]	0.96	0.0016	0.13	0.75	0.96	1.2	6717.0	13.0	1.0
alpha[38,1]	2.2	0.0047	0.28	1.8	2.2	2.7	3450.0	6.8	1.0
alpha[38,3]	2.5	0.0059	0.33	2.0	2.5	3.1	3050.0	6.0	1.0
alpha[39,1]	4.2	0.0092	0.45	3.4	4.2	4.8	2393.0	4.7	1.0
alpha[39,3]	3.7	0.011	0.51	2.9	3.8	4.6	1965.0	3.9	1.0
tau_pr[1]	1.2	0.00099	0.082	1.1	1.2	1.4	6872.0	14.0	1.0
tau_pr[2]	0.6	0.00047	0.042	0.53	0.6	0.67	7922.0	16.0	1.0
tau_pr[3]	2.0	0.0017	0.15	1.8	2.0	2.2	7093.0	14.0	1.0
tau_pr[4]	5.2	0.0056	0.44	4.5	5.2	5.9	6279.0	12.0	1.0
tau_pr[5]	27.0	0.057	4.4	21.0	26.0	35.0	5994.0	12.0	1.0
tau_pr[6]	47.0	0.19	9.7	34.0	46.0	65.0	2642.0	5.2	1.0
tau_pr[7]	19.0	0.076	4.0	13.0	19.0	27.0	2803.0	5.5	1.0
tau_pr[8]	11.0	0.042	2.2	7.7	11.0	15.0	2816.0	5.5	1.0
tau_pr[9]	2.0	0.0031	0.2	1.7	2.0	2.4	4238.0	8.3	1.0
tau_pr[10]	2.1	0.0033	0.2	1.8	2.1	2.4	3920.0	7.7	1.0
tau_pr[11]	1.8	0.0028	0.18	1.5	1.8	2.1	4017.0	7.9	1.0
tau_pr[12]	14.0	0.023	1.8	12.0	14.0	18.0	6561.0	13.0	1.0
tau_pr[13]	45.0	0.13	9.0	33.0	44.0	62.0	4884.0	9.6	1.0
tau_pr[14]	1.2	0.004	0.31	0.8	1.2	1.8	5980.0	12.0	1.0
tau_pr[15]	61.0	0.18	13.0	42.0	59.0	85.0	5122.0	10.0	1.0
tau_pr[16]	10.0	0.032	2.3	7.1	10.0	14.0	5078.0	10.0	1.0
tau_pr[17]	44.0	0.12	9.1	31.0	43.0	60.0	5387.0	11.0	1.0
tau_pr[18]	87.0	0.29	22.0	57.0	83.0	129.0	5899.0	12.0	1.0
tau_pr[19]	30.0	0.07	5.0	22.0	29.0	39.0	5022.0	9.9	1.0
tau_pr[20]	1.4	0.0041	0.3	1.0	1.4	2.0	5256.0	10.0	1.0
tau_pr[21]	40.0	0.13	7.5	29.0	39.0	53.0	3474.0	6.8	1.0
tau_pr[22]	6.1	0.021	1.2	4.4	6.0	8.3	3401.0	6.7	1.0
tau_pr[23]	1.9	0.0069	0.42	1.3	1.8	2.6	3718.0	7.3	1.0
tau_pr[24]	53.0	0.16	11.0	37.0	51.0	72.0	4621.0	9.1	1.0
tau_pr[25]	4.7	0.015	1.0	3.2	4.5	6.6	4453.0	8.7	1.0
tau_pr[26]	0.52	0.00048	0.038	0.46	0.52	0.59	6251.0	12.0	1.0
tau_pr[27]	0.3	0.00029	0.025	0.26	0.3	0.34	7174.0	14.0	1.0
tau_pr[28]	1.0	0.00087	0.071	0.92	1.0	1.2	6555.0	13.0	1.0
tau_pr[29]	1.0	0.00087	0.07	0.93	1.0	1.2	6449.0	13.0	1.0
tau_pr[30]	4.2	0.0048	0.36	3.6	4.1	4.8	5562.0	11.0	1.0
tau_pr[31]	13.0	0.022	1.6	10.0	13.0	16.0	5520.0	11.0	1.0
tau_pr[32]	5.8	0.0069	0.53	5.0	5.7	6.7	5808.0	11.0	1.0
tau_pr[33]	24.0	0.074	3.9	18.0	23.0	31.0	2856.0	5.6	1.0
tau_pr[34]	6.7	0.022	1.2	5.0	6.6	8.8	2879.0	5.7	1.0
tau_pr[35]	2.8	0.0086	0.49	2.0	2.7	3.6	3277.0	6.4	1.0
tau_pr[36]	10.0	0.015	1.2	8.6	10.0	12.0	5781.0	11.0	1.0
tau_pr[37]	0.52	0.0012	0.088	0.39	0.52	0.68	5757.0	11.0	1.0
tau_pr[38]	2.8	0.0027	0.21	2.4	2.7	3.1	6496.0	13.0	1.0
tau_pr[39]	1.5	0.0012	0.1	1.4	1.5	1.7	7413.0	15.0	1.0
tau_pr[40]	1.1	0.0008	0.07	0.99	1.1	1.2	7661.0	15.0	1.0
tau_pr[41]	2.6	0.0022	0.18	2.3	2.6	2.9	6646.0	13.0	1.0
tau_pr[42]	17.0	0.032	2.5	13.0	17.0	21.0	5991.0	12.0	1.0
tau_pr[43]	5.7	0.0071	0.55	4.8	5.6	6.6	5947.0	12.0	1.0
tau_pr[44]	12.0	0.018	1.5	9.6	12.0	15.0	6717.0	13.0	1.0
tau_pr[45]	18.0	0.033	2.7	14.0	18.0	23.0	6486.0	13.0	1.0
tau_pr[46]	14.0	0.025	1.9	12.0	14.0	18.0	5784.0	11.0	1.0
tau_pr[47]	31.0	0.076	5.6	23.0	30.0	41.0	5410.0	11.0	1.0
tau_pr[48]	1.9	0.0016	0.13	1.7	1.9	2.2	7264.0	14.0	1.0
tau_pr[49]	1.5	0.0011	0.096	1.3	1.5	1.6	8085.0	16.0	1.0
tau_pr[50]	2.4	0.0017	0.16	2.1	2.4	2.6	8844.0	17.0	1.0
tau_pr[51]	4.8	0.0055	0.45	4.1	4.7	5.5	6921.0	14.0	1.0
tau_pr[52]	2.4	0.0024	0.2	2.1	2.4	2.7	6549.0	13.0	1.0
tau_pr[53]	15.0	0.19	15.0	0.82	9.9	44.0	6126.0	12.0	1.0
tau_pr[54]	15.0	0.2	15.0	0.71	10.0	44.0	5720.0	11.0	1.0
tau_pr[55]	15.0	0.17	14.0	0.87	9.9	44.0	6812.0	13.0	1.0
tau_pr[56]	15.0	0.18	15.0	0.7	9.8	44.0	6946.0	14.0	1.0
tau_pr[57]	15.0	0.18	15.0	0.78	9.7	44.0	7021.0	14.0	1.0
tau_pr[58]	15.0	0.18	15.0	0.76	10.0	44.0	6818.0	13.0	1.0
tau_pr[59]	14.0	0.19	15.0	0.73	9.6	44.0	6198.0	12.0	1.0
tau_pr[60]	15.0	0.19	15.0	0.81	10.0	44.0	6039.0	12.0	1.0
tau_pr[61]	15.0	0.18	15.0	0.68	9.8	45.0	7273.0	14.0	1.0
tau_pr[62]	14.0	0.18	14.0	0.78	9.9	44.0	6588.0	13.0	1.0
tau_pr[63]	14.0	0.19	14.0	0.75	9.7	43.0	5969.0	12.0	1.0
tau_pr[64]	15.0	0.18	15.0	0.73	10.0	43.0	6972.0	14.0	1.0
tau_pr[65]	15.0	0.19	15.0	0.82	10.0	42.0	6113.0	12.0	1.0
tau_pr[66]	15.0	0.2	16.0	0.63	9.7	46.0	5869.0	12.0	1.0
tau_pr[67]	15.0	0.2	15.0	0.62	9.8	44.0	5999.0	12.0	1.0
tau_pr[68]	15.0	0.22	15.0	0.71	9.9	45.0	5126.0	10.0	1.0
tau_pr[69]	15.0	0.2	15.0	0.72	9.9	44.0	5715.0	11.0	1.0
tau_pr[70]	15.0	0.19	15.0	0.61	9.8	47.0	6429.0	13.0	1.0
tau_pr[71]	15.0	0.19	14.0	0.98	11.0	43.0	5696.0	11.0	1.0
tau_pr[72]	15.0	0.18	15.0	0.83	9.9	44.0	6222.0	12.0	1.0
tau_pr[73]	15.0	0.19	15.0	0.81	10.0	44.0	5877.0	12.0	1.0
tau_pr[74]	15.0	0.19	15.0	0.84	10.0	44.0	5900.0	12.0	1.0
