	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,582]	0.45	0.0039	0.24	0.045	0.46	0.84	3777.0	4.8	1.0
alpha[1,1]	1.8	0.0031	0.18	1.5	1.8	2.1	3393.0	4.3	1.0
alpha[2,1]	2.1	0.0037	0.2	1.7	2.1	2.4	2835.0	3.6	1.0
alpha[3,1]	2.6	0.0051	0.26	2.1	2.5	3.0	2685.0	3.4	1.0
alpha[4,1]	1.7	0.0039	0.21	1.4	1.7	2.1	2768.0	3.5	1.0
alpha[5,1]	1.3	0.0054	0.28	0.83	1.3	1.7	2602.0	3.3	1.0
alpha[6,1]	2.0	0.004	0.2	1.7	2.0	2.3	2555.0	3.3	1.0
alpha[7,1]	2.3	0.0053	0.25	1.9	2.3	2.7	2313.0	2.9	1.0
alpha[8,1]	1.9	0.0091	0.42	1.3	1.9	2.7	2156.0	2.7	1.0
alpha[9,1]	0.73	0.0018	0.11	0.55	0.72	0.92	3761.0	4.8	1.0
alpha[10,1]	0.8	0.0022	0.13	0.59	0.8	1.0	3702.0	4.7	1.0
alpha[11,1]	0.94	0.0021	0.12	0.74	0.93	1.1	3346.0	4.3	1.0
alpha[12,1]	1.6	0.005	0.25	1.2	1.6	2.1	2605.0	3.3	1.0
alpha[13,1]	1.5	0.0055	0.28	1.1	1.5	2.0	2503.0	3.2	1.0
alpha[14,1]	1.3	0.0066	0.33	0.75	1.3	1.8	2473.0	3.1	1.0
alpha[15,1]	1.7	0.0043	0.22	1.4	1.7	2.1	2595.0	3.3	1.0
alpha[16,1]	1.0	0.0085	0.4	0.39	1.0	1.7	2168.0	2.8	1.0
alpha[17,1]	1.8	0.0088	0.4	1.2	1.8	2.5	2037.0	2.6	1.0
alpha[18,1]	1.5	0.01	0.52	0.7	1.5	2.4	2604.0	3.3	1.0
alpha[19,1]	1.0	0.004	0.2	0.69	1.0	1.4	2615.0	3.3	1.0
alpha[20,1]	1.4	0.0062	0.3	0.94	1.4	2.0	2415.0	3.1	1.0
alpha[21,1]	1.6	0.0038	0.2	1.3	1.6	2.0	2687.0	3.4	1.0
alpha[22,1]	2.2	0.0081	0.33	1.7	2.2	2.8	1654.0	2.1	1.0
alpha[23,1]	1.5	0.0069	0.33	0.98	1.5	2.1	2351.0	3.0	1.0
alpha[24,1]	1.4	0.0043	0.22	1.1	1.4	1.8	2555.0	3.3	1.0
alpha[25,1]	1.9	0.0083	0.42	1.2	1.9	2.6	2516.0	3.2	1.0
alpha[26,1]	1.2	0.0023	0.13	0.95	1.2	1.4	3052.0	3.9	1.0
alpha[27,1]	1.2	0.0024	0.13	0.99	1.2	1.4	3070.0	3.9	1.0
alpha[28,1]	0.83	0.0017	0.11	0.65	0.82	1.0	4014.0	5.1	1.0
alpha[29,1]	0.61	0.0017	0.099	0.45	0.61	0.78	3560.0	4.5	1.0
alpha[30,1]	1.2	0.0028	0.15	0.94	1.2	1.5	2932.0	3.7	1.0
alpha[31,1]	0.96	0.0033	0.19	0.66	0.96	1.3	3180.0	4.0	1.0
alpha[32,1]	1.1	0.0028	0.16	0.84	1.1	1.4	3366.0	4.3	1.0
alpha[33,1]	1.1	0.0023	0.14	0.86	1.1	1.3	3500.0	4.5	1.0
alpha[34,1]	1.0	0.0031	0.17	0.76	1.0	1.3	2957.0	3.8	1.0
alpha[35,1]	1.5	0.0062	0.3	1.0	1.5	2.0	2298.0	2.9	1.0
alpha[36,1]	1.2	0.0038	0.2	0.86	1.2	1.5	2654.0	3.4	1.0
alpha[37,1]	1.0	0.0032	0.18	0.73	1.0	1.3	3103.0	4.0	1.0
alpha[38,1]	2.0	0.0043	0.22	1.7	2.0	2.4	2571.0	3.3	1.0
alpha[39,1]	1.2	0.0024	0.14	0.99	1.2	1.4	3351.0	4.3	1.0
alpha[40,1]	1.5	0.0026	0.15	1.3	1.5	1.8	3367.0	4.3	1.0
alpha[41,1]	1.6	0.0032	0.17	1.3	1.6	1.9	2861.0	3.6	1.0
alpha[42,1]	1.6	0.0054	0.25	1.2	1.6	2.0	2196.0	2.8	1.0
alpha[43,1]	1.2	0.0033	0.17	0.98	1.2	1.5	2622.0	3.3	1.0
alpha[44,1]	1.9	0.0062	0.26	1.5	1.9	2.4	1767.0	2.2	1.0
alpha[45,1]	1.2	0.0049	0.24	0.82	1.2	1.6	2473.0	3.1	1.0
alpha[46,1]	1.8	0.0052	0.27	1.3	1.8	2.2	2559.0	3.3	1.0
alpha[47,1]	1.8	0.0072	0.33	1.2	1.8	2.3	2134.0	2.7	1.0
alpha[48,1]	1.4	0.0027	0.15	1.2	1.4	1.7	3211.0	4.1	1.0
alpha[49,1]	1.1	0.002	0.13	0.89	1.1	1.3	4306.0	5.5	1.0
alpha[50,1]	0.89	0.0018	0.12	0.69	0.89	1.1	4231.0	5.4	1.0
alpha[51,1]	1.8	0.0043	0.21	1.4	1.8	2.1	2342.0	3.0	1.0
alpha[52,1]	2.2	0.0046	0.22	1.8	2.2	2.6	2378.0	3.0	1.0
beta[1]	0.33	0.005	0.13	0.13	0.33	0.54	636.0	0.81	1.0
beta[2]	-0.6	0.0055	0.14	-0.84	-0.6	-0.37	673.0	0.86	1.0
beta[3]	1.1	0.0071	0.17	0.82	1.1	1.4	604.0	0.77	1.0
beta[4]	2.1	0.0055	0.18	1.8	2.1	2.4	1111.0	1.4	1.0
beta[5]	3.6	0.0061	0.31	3.2	3.6	4.1	2519.0	3.2	1.0
beta[6]	0.94	0.0061	0.15	0.71	0.93	1.2	597.0	0.76	1.0
beta[7]	2.1	0.0075	0.21	1.7	2.0	2.4	782.0	1.0	1.0
beta[8]	4.9	0.012	0.54	4.1	4.8	5.9	2084.0	2.7	1.0
beta[9]	-0.8	0.0024	0.1	-0.98	-0.8	-0.64	1829.0	2.3	1.0
beta[10]	1.4	0.0028	0.12	1.2	1.4	1.6	1673.0	2.1	1.0
beta[11]	0.7	0.0029	0.11	0.53	0.7	0.88	1341.0	1.7	1.0
beta[12]	3.2	0.0067	0.27	2.8	3.2	3.6	1595.0	2.0	1.0
beta[13]	3.6	0.0068	0.31	3.1	3.6	4.1	2049.0	2.6	1.0
beta[14]	4.1	0.0075	0.38	3.5	4.1	4.8	2588.0	3.3	1.0
beta[15]	2.2	0.0052	0.19	1.9	2.2	2.5	1344.0	1.7	1.0
beta[16]	4.4	0.0078	0.42	3.7	4.3	5.1	2917.0	3.7	1.0
beta[17]	4.5	0.012	0.48	3.8	4.5	5.4	1733.0	2.2	1.0
beta[18]	5.3	0.012	0.64	4.3	5.2	6.4	2623.0	3.3	1.0
beta[19]	2.8	0.0043	0.21	2.5	2.8	3.2	2339.0	3.0	1.0
beta[20]	3.8	0.0071	0.34	3.2	3.7	4.3	2250.0	2.9	1.0
beta[21]	1.9	0.0048	0.17	1.6	1.9	2.2	1296.0	1.6	1.0
beta[22]	3.7	0.0092	0.36	3.2	3.7	4.4	1554.0	2.0	1.0
beta[23]	4.1	0.0086	0.4	3.5	4.1	4.8	2144.0	2.7	1.0
beta[24]	2.7	0.0056	0.22	2.3	2.7	3.0	1510.0	1.9	1.0
beta[25]	4.9	0.011	0.54	4.0	4.8	5.8	2559.0	3.3	1.0
beta[26]	-0.69	0.0033	0.11	-0.88	-0.69	-0.51	1135.0	1.4	1.0
beta[27]	-1.3	0.0039	0.13	-1.5	-1.3	-1.1	1044.0	1.3	1.0
beta[28]	-0.017	0.0023	0.095	-0.18	-0.016	0.13	1713.0	2.2	1.0
beta[29]	-0.0056	0.002	0.089	-0.15	-0.0071	0.14	1958.0	2.5	1.0
beta[30]	1.5	0.0036	0.13	1.2	1.4	1.7	1388.0	1.8	1.0
beta[31]	2.6	0.0036	0.18	2.3	2.6	2.9	2511.0	3.2	1.0
beta[32]	1.8	0.0037	0.14	1.6	1.8	2.1	1507.0	1.9	1.0
beta[33]	0.94	0.0032	0.11	0.75	0.93	1.1	1259.0	1.6	1.0
beta[34]	2.0	0.0039	0.16	1.8	2.0	2.3	1603.0	2.0	1.0
beta[35]	3.8	0.0075	0.34	3.2	3.8	4.4	2049.0	2.6	1.0
beta[36]	2.5	0.0041	0.19	2.2	2.5	2.8	2234.0	2.8	1.0
beta[37]	2.2	0.0033	0.17	1.9	2.2	2.4	2504.0	3.2	1.0
beta[38]	1.4	0.0058	0.16	1.1	1.4	1.7	786.0	1.0	1.0
beta[39]	0.52	0.0035	0.11	0.35	0.52	0.7	953.0	1.2	1.0
beta[40]	0.17	0.0044	0.12	-0.019	0.18	0.36	712.0	0.91	1.0
beta[41]	1.2	0.005	0.14	0.97	1.2	1.4	784.0	1.0	1.0
beta[42]	3.2	0.0059	0.26	2.7	3.1	3.6	2007.0	2.6	1.0
beta[43]	1.9	0.004	0.15	1.6	1.9	2.2	1419.0	1.8	1.0
beta[44]	3.1	0.0068	0.27	2.6	3.1	3.5	1559.0	2.0	1.0
beta[45]	3.2	0.0056	0.25	2.8	3.2	3.6	2070.0	2.6	1.0
beta[46]	3.3	0.006	0.29	2.8	3.3	3.8	2290.0	2.9	1.0
beta[47]	4.1	0.0086	0.39	3.5	4.1	4.8	2094.0	2.7	1.0
beta[48]	0.82	0.0042	0.12	0.63	0.82	1.0	849.0	1.1	1.0
beta[49]	0.46	0.0032	0.11	0.29	0.46	0.63	1052.0	1.3	1.0
beta[50]	0.95	0.0029	0.11	0.78	0.95	1.1	1365.0	1.7	1.0
beta[51]	1.9	0.0055	0.17	1.6	1.9	2.2	1013.0	1.3	1.0
beta[52]	1.3	0.0068	0.17	1.0	1.3	1.6	595.0	0.76	1.0
lambda[1,1]	0.73	0.00058	0.034	0.67	0.73	0.78	3435.0	4.4	1.0
lambda[2,1]	0.77	0.00056	0.03	0.72	0.77	0.82	2875.0	3.7	1.0
lambda[3,1]	0.83	0.00049	0.026	0.78	0.83	0.87	2892.0	3.7	1.0
lambda[4,1]	0.7	0.0008	0.043	0.63	0.71	0.77	2874.0	3.7	1.0
lambda[5,1]	0.59	0.0017	0.085	0.44	0.6	0.71	2577.0	3.3	1.0
lambda[6,1]	0.76	0.00064	0.033	0.7	0.76	0.81	2622.0	3.3	1.0
lambda[7,1]	0.8	0.00064	0.031	0.75	0.8	0.85	2396.0	3.1	1.0
lambda[8,1]	0.74	0.0015	0.075	0.6	0.75	0.84	2378.0	3.0	1.0
lambda[9,1]	0.39	0.00084	0.051	0.31	0.39	0.47	3684.0	4.7	1.0
lambda[10,1]	0.42	0.00097	0.058	0.33	0.43	0.52	3589.0	4.6	1.0
lambda[11,1]	0.48	0.00083	0.048	0.4	0.48	0.56	3330.0	4.2	1.0
lambda[12,1]	0.69	0.0011	0.057	0.59	0.69	0.77	2662.0	3.4	1.0
lambda[13,1]	0.65	0.0014	0.069	0.53	0.66	0.76	2571.0	3.3	1.0
lambda[14,1]	0.59	0.002	0.1	0.4	0.6	0.73	2547.0	3.2	1.0
lambda[15,1]	0.7	0.00087	0.045	0.63	0.71	0.77	2674.0	3.4	1.0
lambda[16,1]	0.5	0.0033	0.15	0.22	0.52	0.71	1960.0	2.5	1.0
lambda[17,1]	0.71	0.0017	0.08	0.56	0.72	0.82	2193.0	2.8	1.0
lambda[18,1]	0.65	0.0026	0.13	0.38	0.67	0.82	2606.0	3.3	1.0
lambda[19,1]	0.51	0.0015	0.076	0.38	0.51	0.62	2552.0	3.2	1.0
lambda[20,1]	0.63	0.0016	0.081	0.48	0.64	0.75	2458.0	3.1	1.0
lambda[21,1]	0.68	0.00085	0.044	0.61	0.69	0.75	2676.0	3.4	1.0
lambda[22,1]	0.79	0.001	0.045	0.71	0.79	0.85	1832.0	2.3	1.0
lambda[23,1]	0.65	0.0017	0.084	0.5	0.66	0.77	2410.0	3.1	1.0
lambda[24,1]	0.63	0.0011	0.059	0.53	0.64	0.72	2646.0	3.4	1.0
lambda[25,1]	0.73	0.0015	0.078	0.59	0.74	0.84	2641.0	3.4	1.0
lambda[26,1]	0.56	0.00077	0.042	0.49	0.56	0.63	2977.0	3.8	1.0
lambda[27,1]	0.57	0.00078	0.043	0.5	0.57	0.64	3094.0	3.9	1.0
lambda[28,1]	0.43	0.00075	0.047	0.36	0.44	0.51	3973.0	5.1	1.0
lambda[29,1]	0.34	0.00081	0.048	0.26	0.34	0.42	3558.0	4.5	1.0
lambda[30,1]	0.57	0.00092	0.05	0.48	0.57	0.65	2906.0	3.7	1.0
lambda[31,1]	0.49	0.0013	0.072	0.36	0.49	0.6	3126.0	4.0	1.0
lambda[32,1]	0.54	0.00097	0.056	0.44	0.54	0.63	3362.0	4.3	1.0
lambda[33,1]	0.53	0.00081	0.048	0.45	0.54	0.61	3481.0	4.4	1.0
lambda[34,1]	0.51	0.0012	0.062	0.41	0.52	0.61	2884.0	3.7	1.0
lambda[35,1]	0.65	0.0015	0.075	0.51	0.66	0.76	2389.0	3.0	1.0
lambda[36,1]	0.56	0.0013	0.065	0.45	0.57	0.66	2692.0	3.4	1.0
lambda[37,1]	0.51	0.0012	0.067	0.39	0.51	0.61	3229.0	4.1	1.0
lambda[38,1]	0.76	0.00067	0.035	0.7	0.76	0.81	2698.0	3.4	1.0
lambda[39,1]	0.58	0.00076	0.044	0.5	0.58	0.65	3309.0	4.2	1.0
lambda[40,1]	0.66	0.00064	0.038	0.59	0.66	0.72	3432.0	4.4	1.0
lambda[41,1]	0.69	0.00073	0.039	0.62	0.69	0.75	2856.0	3.6	1.0
lambda[42,1]	0.68	0.0012	0.058	0.57	0.68	0.76	2204.0	2.8	1.0
lambda[43,1]	0.59	0.001	0.052	0.5	0.59	0.67	2657.0	3.4	1.0
lambda[44,1]	0.75	0.001	0.045	0.67	0.75	0.82	1858.0	2.4	1.0
lambda[45,1]	0.57	0.0016	0.078	0.44	0.58	0.69	2489.0	3.2	1.0
lambda[46,1]	0.71	0.001	0.054	0.62	0.72	0.79	2613.0	3.3	1.0
lambda[47,1]	0.71	0.0014	0.068	0.59	0.72	0.81	2301.0	2.9	1.0
lambda[48,1]	0.64	0.00071	0.04	0.57	0.64	0.71	3137.0	4.0	1.0
lambda[49,1]	0.54	0.0007	0.046	0.46	0.55	0.62	4294.0	5.5	1.0
lambda[50,1]	0.46	0.00076	0.049	0.38	0.46	0.54	4143.0	5.3	1.0
lambda[51,1]	0.72	0.00083	0.041	0.65	0.72	0.78	2406.0	3.1	1.0
lambda[52,1]	0.79	0.00063	0.031	0.73	0.79	0.83	2415.0	3.1	1.0
tau[1]	-0.23	0.0034	0.086	-0.37	-0.23	-0.088	642.0	0.82	1.0
tau[2]	0.38	0.0034	0.087	0.24	0.38	0.52	644.0	0.82	1.0
tau[3]	-0.61	0.0039	0.088	-0.75	-0.6	-0.46	505.0	0.64	1.0
tau[4]	-1.5	0.0035	0.1	-1.6	-1.4	-1.3	849.0	1.1	1.0
tau[5]	-2.9	0.0034	0.18	-3.2	-2.9	-2.6	2811.0	3.6	1.0
tau[6]	-0.61	0.0037	0.089	-0.76	-0.61	-0.46	565.0	0.72	1.0
tau[7]	-1.2	0.004	0.097	-1.4	-1.2	-1.1	576.0	0.73	1.0
tau[8]	-3.2	0.0048	0.22	-3.6	-3.2	-2.9	2195.0	2.8	1.0
tau[9]	0.73	0.0021	0.091	0.59	0.73	0.89	1895.0	2.4	1.0
tau[10]	-1.2	0.0024	0.099	-1.4	-1.2	-1.1	1663.0	2.1	1.0
tau[11]	-0.61	0.0025	0.091	-0.76	-0.61	-0.47	1340.0	1.7	1.0
tau[12]	-2.3	0.0038	0.13	-2.5	-2.3	-2.1	1234.0	1.6	1.0
tau[13]	-2.7	0.0043	0.16	-2.9	-2.7	-2.4	1346.0	1.7	1.0
tau[14]	-3.3	0.0046	0.22	-3.7	-3.3	-2.9	2386.0	3.0	1.0
tau[15]	-1.5	0.0034	0.11	-1.7	-1.5	-1.3	939.0	1.2	1.0
tau[16]	-3.7	0.0047	0.28	-4.2	-3.7	-3.2	3643.0	4.6	1.0
tau[17]	-3.1	0.0047	0.21	-3.5	-3.1	-2.8	2015.0	2.6	1.0
tau[18]	-3.9	0.0064	0.35	-4.5	-3.8	-3.3	2967.0	3.8	1.0
tau[19]	-2.4	0.0027	0.15	-2.7	-2.4	-2.2	2922.0	3.7	1.0
tau[20]	-2.9	0.0038	0.18	-3.2	-2.9	-2.6	2282.0	2.9	1.0
tau[21]	-1.4	0.0034	0.1	-1.6	-1.4	-1.2	858.0	1.1	1.0
tau[22]	-2.3	0.0043	0.13	-2.5	-2.3	-2.1	874.0	1.1	1.0
tau[23]	-3.1	0.0042	0.19	-3.4	-3.1	-2.8	2134.0	2.7	1.0
tau[24]	-2.0	0.0032	0.13	-2.3	-2.0	-1.8	1580.0	2.0	1.0
tau[25]	-3.2	0.0051	0.22	-3.6	-3.2	-2.9	1868.0	2.4	1.0
tau[26]	0.57	0.0026	0.088	0.42	0.57	0.72	1171.0	1.5	1.0
tau[27]	1.0	0.0029	0.092	0.9	1.0	1.2	1007.0	1.3	1.0
tau[28]	0.015	0.0021	0.085	-0.12	0.014	0.16	1707.0	2.2	1.0
tau[29]	0.0051	0.0019	0.084	-0.14	0.0067	0.14	1975.0	2.5	1.0
tau[30]	-1.2	0.0028	0.097	-1.3	-1.2	-1.0	1236.0	1.6	1.0
tau[31]	-2.2	0.0027	0.13	-2.5	-2.2	-2.0	2426.0	3.1	1.0
tau[32]	-1.6	0.0028	0.1	-1.7	-1.6	-1.4	1324.0	1.7	1.0
tau[33]	-0.79	0.0027	0.092	-0.94	-0.79	-0.64	1145.0	1.5	1.0
tau[34]	-1.7	0.0029	0.11	-1.9	-1.7	-1.5	1590.0	2.0	1.0
tau[35]	-2.8	0.0041	0.17	-3.1	-2.8	-2.5	1813.0	2.3	1.0
tau[36]	-2.1	0.0027	0.13	-2.3	-2.1	-1.9	2225.0	2.8	1.0
tau[37]	-1.9	0.0024	0.12	-2.1	-1.9	-1.7	2581.0	3.3	1.0
tau[38]	-0.9	0.0036	0.09	-1.0	-0.9	-0.75	624.0	0.79	1.0
tau[39]	-0.42	0.0028	0.086	-0.57	-0.42	-0.28	930.0	1.2	1.0
tau[40]	-0.13	0.0033	0.088	-0.27	-0.13	0.014	700.0	0.89	1.0
tau[41]	-0.86	0.0035	0.091	-1.0	-0.86	-0.71	700.0	0.89	1.0
tau[42]	-2.3	0.0039	0.13	-2.5	-2.3	-2.1	1191.0	1.5	1.0
tau[43]	-1.5	0.0029	0.11	-1.7	-1.5	-1.4	1324.0	1.7	1.0
tau[44]	-2.0	0.004	0.12	-2.2	-2.0	-1.8	897.0	1.1	1.0
tau[45]	-2.6	0.0036	0.15	-2.8	-2.6	-2.3	1771.0	2.3	1.0
tau[46]	-2.3	0.004	0.13	-2.5	-2.3	-2.1	1098.0	1.4	1.0
tau[47]	-2.8	0.0039	0.17	-3.1	-2.8	-2.6	1914.0	2.4	1.0
tau[48]	-0.63	0.0032	0.091	-0.78	-0.63	-0.48	819.0	1.0	1.0
tau[49]	-0.39	0.0027	0.087	-0.53	-0.39	-0.24	1041.0	1.3	1.0
tau[50]	-0.84	0.0025	0.091	-0.99	-0.84	-0.69	1286.0	1.6	1.0
tau[51]	-1.3	0.0035	0.097	-1.5	-1.3	-1.1	759.0	0.97	1.0
tau[52]	-0.78	0.0039	0.091	-0.93	-0.78	-0.63	548.0	0.7	1.0
