k1,k2,mu,lb,ub,pval
48,27,0.044863,-0.00099,0.085565,0.8255
48,28,-0.093633,-0.131918,-0.05453,0.02325
48,29,0.025673,-0.010785,0.060916,0.703
48,30,0.076683,0.037877,0.112899,0.94775
48,31,0.042845,0.007042,0.076457,0.81525
48,32,0.032447,-0.022209,0.0883,0.73675
48,33,-0.017266,-0.071629,0.037973,0.3665
48,34,-0.027452,-0.076933,0.024398,0.2795
48,35,-0.008653,-0.062912,0.044782,0.41475
48,36,-0.002982,-0.056687,0.054746,0.47275
48,37,0.01925,-0.021857,0.063505,0.6555
48,38,0.022858,-0.010555,0.060946,0.68775
48,39,-0.10061,-0.149998,-0.050924,0.02325
48,40,0.006281,-0.04345,0.047089,0.549
48,41,0.003088,-0.051623,0.059434,0.52225
48,42,-0.034809,-0.09816,0.02443,0.253
48,43,-0.022676,-0.076939,0.035823,0.31875
48,44,-0.031207,-0.06886,0.010553,0.25075
48,45,0.066985,0.031822,0.102275,0.91825
48,46,0.063423,0.02968,0.099119,0.91875
48,47,0.022432,-0.077286,0.131118,0.62725
49,0,-0.00446,-0.054478,0.050677,0.46175
49,1,0.018813,-0.031407,0.066859,0.658
49,2,-0.013602,-0.052351,0.023639,0.39275
49,3,0.027438,-0.002968,0.055939,0.7205
49,4,-0.054946,-0.081895,-0.027954,0.11775
49,5,0.023446,-0.010303,0.056247,0.6925
49,6,-0.095508,-0.134155,-0.057496,0.026
49,7,-0.033568,-0.068393,-0.003208,0.24225
49,8,0.028553,-0.029453,0.082116,0.706
49,9,0.006451,-0.033549,0.049376,0.56125
49,10,-0.022516,-0.067037,0.020393,0.31525
49,11,0.019057,-0.009576,0.045834,0.6625
49,12,-0.01459,-0.04316,0.013912,0.387
49,13,-0.012495,-0.042981,0.017186,0.39225
49,14,-0.072858,-0.124553,-0.020192,0.09
49,15,-0.015679,-0.054726,0.026104,0.38025
49,16,0.062122,0.030836,0.094059,0.886
49,17,0.068562,0.03998,0.098016,0.91875
49,18,0.0108,-0.019489,0.039958,0.586
49,19,-0.019514,-0.052605,0.013777,0.355
49,20,-0.013473,-0.076831,0.043872,0.405
49,21,-0.081889,-0.136768,-0.02457,0.0655
49,22,-0.017933,-0.057925,0.028012,0.35925
49,23,0.03845,0.010163,0.0703,0.787
49,24,0.002265,-0.030256,0.038927,0.5105
49,25,-0.037079,-0.077529,0.011362,0.22275
49,26,0.041342,-0.00795,0.095838,0.821
49,27,0.063346,0.025531,0.100974,0.91475
49,28,0.131195,0.096972,0.162302,0.99825
49,29,0.044394,0.016141,0.074576,0.82375
49,30,-0.017415,-0.047042,0.013974,0.3565
49,31,0.019294,-0.008283,0.045435,0.67
49,32,0.055232,-0.000256,0.105896,0.85875
49,33,0.017653,-0.035228,0.070841,0.6395
49,34,-0.005938,-0.054354,0.044506,0.45775
49,35,0.043606,-0.012843,0.09978,0.787
49,36,-0.003682,-0.0609,0.050103,0.48075
49,37,0.028816,-0.005495,0.065933,0.72975
49,38,0.024258,-0.005081,0.048291,0.70225
49,39,0.077376,0.034804,0.113478,0.93625
49,40,0.040841,0.008919,0.07457,0.8065
49,41,-0.032933,-0.085146,0.018862,0.267
49,42,-0.079152,-0.138583,-0.019802,0.07
49,43,-0.076494,-0.131572,-0.018865,0.07825
49,44,0.03731,0.000629,0.076831,0.78775
49,45,-0.010453,-0.040422,0.020459,0.41425
49,46,-0.080635,-0.110088,-0.049895,0.048
49,47,-0.01335,-0.096713,0.070438,0.413
49,48,0.039616,-0.03473,0.098905,0.7655
50,0,-0.001397,-0.057436,0.054405,0.48575
50,1,0.025089,-0.022993,0.0781,0.70425
50,2,-0.076673,-0.130475,-0.023993,0.08125
50,3,0.002802,-0.04641,0.050674,0.52425
50,4,-0.09766,-0.141534,-0.054378,0.0385
50,5,-0.095553,-0.142508,-0.045303,0.034
50,6,-0.04944,-0.106328,0.001376,0.202
50,7,0.054475,0.007703,0.103932,0.83625
50,8,-0.061693,-0.120282,-0.003524,0.101
50,9,0.007046,-0.045489,0.056078,0.56175
50,10,0.004319,-0.044585,0.057614,0.53225
50,11,-0.002216,-0.049836,0.043207,0.482
50,12,0.00153,-0.045456,0.05042,0.52625
50,13,-0.062281,-0.105505,-0.015832,0.11825
50,14,-0.10024,-0.166752,-0.039958,0.0515
50,15,0.029059,-0.033428,0.083859,0.69625
50,16,-0.117084,-0.172011,-0.064173,0.02875
50,17,-0.014542,-0.065781,0.035212,0.40675
50,18,-0.112543,-0.158078,-0.068943,0.01475
50,19,-0.097525,-0.145176,-0.045848,0.04875
50,20,-0.02315,-0.092281,0.047401,0.35075
50,21,0.017558,-0.049743,0.084255,0.60725
50,22,-0.02134,-0.073605,0.039075,0.36075
50,23,-0.026133,-0.074259,0.022234,0.312
50,24,0.078303,0.031884,0.124454,0.91075
50,25,0.001795,-0.04715,0.050385,0.51475
50,26,-0.009908,-0.06307,0.042488,0.41725
50,27,-0.023173,-0.065298,0.0234,0.323
50,28,-0.026695,-0.069628,0.017812,0.281
50,29,-0.084123,-0.127761,-0.036823,0.0515
50,30,-0.047354,-0.088508,-0.001855,0.1855
50,31,0.022508,-0.021701,0.06654,0.6805
50,32,-0.077035,-0.13771,-0.011596,0.08525
50,33,0.011369,-0.057198,0.068289,0.589
50,34,0.02319,-0.029927,0.082001,0.66525
50,35,0.036084,-0.030135,0.100233,0.74075
50,36,0.032918,-0.032019,0.097843,0.717
50,37,0.020742,-0.036274,0.080665,0.6475
50,38,-0.0523,-0.100209,-0.003441,0.15175
50,39,0.009589,-0.031127,0.05287,0.576
50,40,0.019954,-0.029278,0.06274,0.6485
50,41,0.067853,-0.014272,0.154543,0.841
50,42,0.07282,-0.008578,0.15169,0.87575
50,43,0.140911,0.023214,0.248315,0.95275
50,44,-0.035188,-0.101235,0.030643,0.29225
50,45,0.045452,-0.024237,0.111707,0.76625
50,46,-0.009156,-0.071938,0.048549,0.4485
50,47,-0.041135,-0.101247,0.023092,0.22575
50,48,-0.02078,-0.067704,0.026881,0.34875
50,49,-0.033009,-0.076715,0.010684,0.25775
51,0,-0.02465,-0.086992,0.040739,0.33125
51,1,0.059918,0.006204,0.115227,0.88475
51,2,-0.063115,-0.121011,-0.011298,0.1335
51,3,0.010656,-0.04003,0.056319,0.5745
51,4,0.027726,-0.016947,0.072888,0.71375
51,5,-0.144381,-0.193947,-0.092568,0.00525
51,6,-0.040313,-0.098073,0.01155,0.253
51,7,-0.021711,-0.06619,0.023198,0.33175
51,8,0.005217,-0.052724,0.067543,0.5485
51,9,0.039258,-0.01076,0.090514,0.776
51,10,-0.055254,-0.109489,-0.002106,0.1445
51,11,0.031962,-0.009153,0.079062,0.715
51,12,-0.044104,-0.089088,-0.000199,0.195
51,13,-0.02037,-0.068947,0.026949,0.34525
51,14,-0.062545,-0.12526,0.002963,0.14575
51,15,-0.055946,-0.112183,0.001846,0.15525
51,16,0.0074,-0.034459,0.053077,0.54825
51,17,-0.022604,-0.067703,0.018403,0.31025
51,18,-0.005876,-0.053203,0.040455,0.4665
51,19,-0.064901,-0.111923,-0.010797,0.11975
51,20,-0.029861,-0.099935,0.039844,0.30675
51,21,-0.004079,-0.070136,0.062432,0.464
51,22,-0.019795,-0.074474,0.038146,0.3445
51,23,-0.035919,-0.082389,0.014616,0.23325
51,24,0.05146,0.008477,0.092411,0.852
51,25,-0.04944,-0.100051,0.000817,0.15275
51,26,0.034735,-0.017419,0.089319,0.77375
51,27,0.009567,-0.036593,0.056842,0.57025
51,28,0.001984,-0.040817,0.044598,0.51125
51,29,-0.008013,-0.0534,0.036343,0.4425
51,30,-0.045514,-0.090747,-0.003483,0.1845
51,31,-0.03664,-0.08196,0.010218,0.2335
51,32,-0.022953,-0.084912,0.038284,0.345
51,33,-0.017051,-0.074431,0.042278,0.37175
51,34,0.046372,-0.008673,0.104573,0.81825
51,35,-0.009803,-0.071465,0.051378,0.4265
51,36,0.031108,-0.032532,0.094502,0.714
51,37,0.092922,0.033302,0.155903,0.94
51,38,-0.005434,-0.057218,0.040484,0.4605
51,39,-0.037611,-0.083189,0.006293,0.2255
51,40,-0.015715,-0.06515,0.034551,0.3825
51,41,-0.019376,-0.08303,0.040588,0.37325
51,42,0.046036,-0.053088,0.139644,0.74725
51,43,0.069399,-0.005475,0.134843,0.87875
51,44,-0.041069,-0.090778,0.012107,0.22175
51,45,0.016219,-0.032756,0.066059,0.61825
51,46,-0.011347,-0.058933,0.03208,0.4045
51,47,0.006681,-0.052638,0.079276,0.5455
51,48,-0.037351,-0.086944,0.011442,0.23275
51,49,0.005912,-0.035975,0.051741,0.551
51,50,0.376591,0.308032,0.442162,1.0
