	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[579,1]	0.79	0.0034	0.25	0.39	0.79	1.2	5267.0	20.0	1.0
theta[580,1]	-0.5	0.0053	0.33	-1.1	-0.49	0.019	4015.0	15.0	1.0
theta[581,1]	-0.87	0.0065	0.39	-1.6	-0.85	-0.27	3546.0	13.0	1.0
theta[582,1]	0.36	0.0038	0.26	-0.072	0.36	0.77	4602.0	17.0	1.0
alpha[1,1]	1.9	0.0034	0.19	1.6	1.9	2.2	3141.0	12.0	1.0
alpha[2,1]	2.0	0.0035	0.19	1.7	2.0	2.3	2868.0	11.0	1.0
alpha[3,1]	2.5	0.0047	0.25	2.1	2.5	2.9	2918.0	11.0	1.0
alpha[4,1]	1.6	0.0029	0.17	1.3	1.6	1.9	3620.0	14.0	1.0
alpha[5,1]	1.2	0.0037	0.22	0.79	1.2	1.5	3658.0	14.0	1.0
alpha[6,1]	2.0	0.0034	0.2	1.7	2.0	2.3	3411.0	13.0	1.0
alpha[7,1]	1.8	0.0031	0.16	1.5	1.8	2.1	2768.0	11.0	1.0
alpha[8,1]	0.75	0.0015	0.091	0.61	0.76	0.9	3700.0	14.0	1.0
alpha[9,1]	1.4	0.0033	0.19	1.1	1.4	1.7	3499.0	13.0	1.0
alpha[10,1]	1.2	0.0036	0.21	0.82	1.2	1.5	3241.0	12.0	1.0
alpha[11,1]	1.4	0.0026	0.16	1.1	1.4	1.7	3782.0	14.0	1.0
alpha[12,1]	1.4	0.0047	0.26	0.97	1.4	1.8	3060.0	12.0	1.0
alpha[13,1]	1.1	0.0071	0.36	0.47	1.1	1.7	2651.0	10.0	1.0
alpha[14,1]	0.95	0.0031	0.18	0.67	0.95	1.2	3343.0	13.0	1.0
alpha[15,1]	1.5	0.0028	0.16	1.2	1.5	1.7	3074.0	12.0	1.0
alpha[16,1]	1.2	0.0028	0.17	0.96	1.2	1.5	3812.0	14.0	1.0
alpha[17,1]	1.1	0.002	0.12	0.91	1.1	1.3	3560.0	14.0	1.0
alpha[18,1]	1.1	0.002	0.12	0.89	1.1	1.3	3559.0	14.0	1.0
alpha[19,1]	0.85	0.0017	0.11	0.67	0.85	1.0	4068.0	15.0	1.0
alpha[20,1]	0.65	0.0018	0.1	0.47	0.64	0.82	3409.0	13.0	1.0
alpha[21,1]	1.2	0.0024	0.14	0.92	1.1	1.4	3542.0	13.0	1.0
alpha[22,1]	0.92	0.0031	0.17	0.64	0.92	1.2	3140.0	12.0	1.0
alpha[23,1]	1.0	0.0024	0.15	0.79	1.0	1.3	3675.0	14.0	1.0
alpha[24,1]	1.0	0.002	0.12	0.85	1.0	1.2	3537.0	13.0	1.0
alpha[25,1]	0.95	0.0027	0.15	0.71	0.95	1.2	3227.0	12.0	1.0
alpha[26,1]	2.0	0.0036	0.21	1.7	2.0	2.4	3176.0	12.0	1.0
alpha[27,1]	1.3	0.0023	0.14	1.0	1.3	1.5	3564.0	14.0	1.0
alpha[28,1]	1.6	0.0026	0.16	1.3	1.6	1.8	3694.0	14.0	1.0
alpha[29,1]	1.6	0.0029	0.17	1.4	1.6	1.9	3488.0	13.0	1.0
alpha[30,1]	1.4	0.0034	0.19	1.1	1.4	1.7	3106.0	12.0	1.0
alpha[31,1]	1.2	0.0027	0.16	0.97	1.2	1.5	3567.0	14.0	1.0
alpha[32,1]	1.6	0.0036	0.19	1.3	1.6	1.9	2717.0	10.0	1.0
alpha[33,1]	1.1	0.0033	0.2	0.79	1.1	1.4	3601.0	14.0	1.0
alpha[34,1]	1.5	0.0036	0.19	1.1	1.5	1.8	2732.0	10.0	1.0
alpha[35,1]	1.4	0.0041	0.23	1.0	1.4	1.8	3007.0	11.0	1.0
alpha[36,1]	1.5	0.0026	0.16	1.2	1.5	1.8	3665.0	14.0	1.0
alpha[37,1]	1.2	0.0021	0.13	0.94	1.1	1.4	3918.0	15.0	1.0
alpha[38,1]	0.94	0.002	0.13	0.74	0.94	1.2	3931.0	15.0	1.0
alpha[39,1]	1.7	0.0034	0.18	1.4	1.7	2.0	2888.0	11.0	1.0
alpha[40,1]	2.2	0.0043	0.22	1.9	2.2	2.6	2686.0	10.0	1.0
tau_pr[1]	1.2	0.0012	0.083	1.1	1.2	1.4	4539.0	17.0	1.0
tau_pr[2]	0.61	0.00062	0.043	0.54	0.61	0.68	4782.0	18.0	1.0
tau_pr[3]	2.0	0.0021	0.15	1.8	2.0	2.2	4763.0	18.0	1.0
tau_pr[4]	5.2	0.0071	0.45	4.5	5.2	6.0	4119.0	16.0	1.0
tau_pr[5]	27.0	0.073	4.5	20.0	26.0	35.0	3789.0	14.0	1.0
tau_pr[6]	2.0	0.002	0.13	1.7	2.0	2.2	4243.0	16.0	1.0
tau_pr[7]	57.0	0.24	12.0	41.0	56.0	79.0	2349.0	8.9	1.0
tau_pr[8]	13.0	0.053	2.7	9.4	13.0	18.0	2664.0	10.0	1.0
tau_pr[9]	2.1	0.0038	0.19	1.8	2.1	2.4	2592.0	9.8	1.0
tau_pr[10]	2.1	0.004	0.2	1.8	2.1	2.4	2479.0	9.4	1.0
tau_pr[11]	1.8	0.0034	0.17	1.5	1.8	2.1	2575.0	9.8	1.0
tau_pr[12]	15.0	0.032	1.9	12.0	15.0	18.0	3526.0	13.0	1.0
tau_pr[13]	45.0	0.17	8.8	33.0	45.0	61.0	2754.0	10.0	1.0
tau_pr[14]	1.2	0.0055	0.31	0.8	1.2	1.8	3111.0	12.0	1.0
tau_pr[15]	58.0	0.26	13.0	41.0	57.0	82.0	2377.0	9.0	1.0
tau_pr[16]	9.9	0.045	2.2	6.8	9.6	14.0	2453.0	9.3	1.0
tau_pr[17]	44.0	0.17	9.4	31.0	43.0	61.0	2982.0	11.0	1.0
tau_pr[18]	86.0	0.33	21.0	57.0	83.0	125.0	4044.0	15.0	1.0
tau_pr[19]	30.0	0.098	4.9	22.0	29.0	39.0	2481.0	9.4	1.0
tau_pr[20]	1.4	0.0054	0.29	0.99	1.4	1.9	2855.0	11.0	1.0
tau_pr[21]	39.0	0.18	7.2	29.0	38.0	52.0	1629.0	6.2	1.0
tau_pr[22]	6.0	0.027	1.2	4.3	5.8	8.0	1821.0	6.9	1.0
tau_pr[23]	1.8	0.0088	0.4	1.2	1.8	2.5	2119.0	8.0	1.0
tau_pr[24]	53.0	0.22	11.0	38.0	51.0	72.0	2257.0	8.6	1.0
tau_pr[25]	4.6	0.02	0.99	3.2	4.5	6.4	2352.0	8.9	1.0
tau_pr[26]	0.53	0.00051	0.036	0.48	0.53	0.59	4815.0	18.0	1.0
tau_pr[27]	0.32	0.00036	0.024	0.29	0.32	0.37	4497.0	17.0	1.0
tau_pr[28]	0.97	0.00087	0.06	0.88	0.97	1.1	4766.0	18.0	1.0
tau_pr[29]	0.99	0.00085	0.059	0.89	0.98	1.1	4850.0	18.0	1.0
tau_pr[30]	3.6	0.0042	0.28	3.1	3.6	4.1	4666.0	18.0	1.0
tau_pr[31]	11.0	0.019	1.2	9.3	11.0	13.0	4139.0	16.0	1.0
tau_pr[32]	5.3	0.0064	0.44	4.6	5.3	6.0	4639.0	18.0	1.0
tau_pr[33]	20.0	0.072	3.1	15.0	19.0	25.0	1799.0	6.8	1.0
tau_pr[34]	5.8	0.022	0.97	4.3	5.7	7.5	1888.0	7.2	1.0
tau_pr[35]	2.6	0.0098	0.46	1.9	2.5	3.4	2162.0	8.2	1.0
tau_pr[36]	10.0	0.02	1.1	8.4	10.0	12.0	3023.0	11.0	1.0
tau_pr[37]	0.52	0.0014	0.086	0.39	0.51	0.67	3613.0	14.0	1.0
tau_pr[38]	2.8	0.0033	0.21	2.5	2.8	3.2	4101.0	16.0	1.0
tau_pr[39]	1.5	0.0015	0.1	1.4	1.5	1.7	4355.0	17.0	1.0
tau_pr[40]	1.1	0.0011	0.071	1.0	1.1	1.2	4502.0	17.0	1.0
tau_pr[41]	2.6	0.0029	0.19	2.3	2.6	2.9	4148.0	16.0	1.0
tau_pr[42]	15.0	0.032	1.9	12.0	14.0	18.0	3582.0	14.0	1.0
tau_pr[43]	5.3	0.0069	0.46	4.6	5.3	6.1	4493.0	17.0	1.0
tau_pr[44]	11.0	0.02	1.3	9.1	11.0	13.0	4044.0	15.0	1.0
tau_pr[45]	18.0	0.038	2.5	14.0	18.0	22.0	4192.0	16.0	1.0
tau_pr[46]	15.0	0.031	1.9	12.0	14.0	18.0	3733.0	14.0	1.0
tau_pr[47]	31.0	0.1	5.7	23.0	30.0	41.0	3283.0	12.0	1.0
tau_pr[48]	2.0	0.002	0.14	1.7	1.9	2.2	4711.0	18.0	1.0
tau_pr[49]	1.5	0.0014	0.097	1.3	1.5	1.6	4844.0	18.0	1.0
tau_pr[50]	2.4	0.0024	0.17	2.1	2.4	2.7	4710.0	18.0	1.0
tau_pr[51]	4.5	0.0057	0.38	3.9	4.4	5.1	4401.0	17.0	1.0
tau_pr[52]	2.5	0.0027	0.18	2.2	2.5	2.8	4416.0	17.0	1.0
tau_pr[53]	15.0	0.2	15.0	0.81	9.8	45.0	5666.0	21.0	1.0
tau_pr[54]	14.0	0.2	15.0	0.67	9.7	43.0	5419.0	21.0	1.0
tau_pr[55]	14.0	0.19	14.0	0.79	9.9	41.0	5788.0	22.0	1.0
tau_pr[56]	14.0	0.18	14.0	0.83	10.0	44.0	6086.0	23.0	1.0
tau_pr[57]	14.0	0.21	14.0	0.75	9.3	43.0	4613.0	18.0	1.0
tau_pr[58]	14.0	0.2	14.0	0.65	9.5	42.0	5195.0	20.0	1.0
tau_pr[59]	14.0	0.19	14.0	0.86	9.9	42.0	5737.0	22.0	1.0
tau_pr[60]	14.0	0.23	15.0	0.62	9.4	44.0	4497.0	17.0	1.0
tau_pr[61]	15.0	0.21	15.0	0.62	9.9	44.0	5313.0	20.0	1.0
tau_pr[62]	14.0	0.2	15.0	0.64	9.5	44.0	5508.0	21.0	1.0
tau_pr[63]	14.0	0.2	14.0	0.69	9.9	42.0	5438.0	21.0	1.0
tau_pr[64]	14.0	0.18	14.0	0.81	9.9	41.0	5648.0	21.0	1.0
tau_pr[65]	14.0	0.19	14.0	0.78	9.9	44.0	5628.0	21.0	1.0
tau_pr[66]	15.0	0.21	15.0	0.62	9.7	44.0	5344.0	20.0	1.0
tau_pr[67]	14.0	0.21	15.0	0.69	9.9	43.0	5104.0	19.0	1.0
tau_pr[68]	14.0	0.19	14.0	0.68	9.9	44.0	5475.0	21.0	1.0
tau_pr[69]	14.0	0.2	15.0	0.62	9.9	44.0	5255.0	20.0	1.0
tau_pr[70]	14.0	0.19	14.0	0.76	9.9	45.0	5732.0	22.0	1.0
tau_pr[71]	14.0	0.21	15.0	0.67	9.8	43.0	4966.0	19.0	1.0
tau_pr[72]	14.0	0.19	14.0	0.81	10.0	41.0	5549.0	21.0	1.0
tau_pr[73]	14.0	0.2	15.0	0.62	9.9	43.0	5302.0	20.0	1.0
tau_pr[74]	14.0	0.19	14.0	0.72	9.7	44.0	5537.0	21.0	1.0
tau_pr[75]	14.0	0.19	14.0	0.77	10.0	42.0	5787.0	22.0	1.0
tau_pr[76]	14.0	0.2	15.0	0.8	9.6	43.0	5736.0	22.0	1.0
tau_pr[77]	15.0	0.23	15.0	0.71	10.0	45.0	4420.0	17.0	1.0
tau_pr[78]	14.0	0.19	15.0	0.63	9.8	43.0	5608.0	21.0	1.0
tau_pr[79]	15.0	0.2	16.0	0.66	9.7	45.0	5880.0	22.0	1.0
tau_pr[80]	14.0	0.21	15.0	0.71	9.7	43.0	4981.0	19.0	1.0
tau_pr[81]	14.0	0.21	15.0	0.6	9.5	45.0	5304.0	20.0	1.0
tau_pr[82]	14.0	0.2	15.0	0.71	9.3	43.0	5569.0	21.0	1.0
tau_pr[83]	15.0	0.22	15.0	0.84	9.4	45.0	4870.0	18.0	1.0
tau_pr[84]	14.0	0.2	15.0	0.71	9.9	41.0	5527.0	21.0	1.0
tau_pr[85]	14.0	0.2	15.0	0.72	9.8	43.0	5198.0	20.0	1.0
tau_pr[86]	14.0	0.2	14.0	0.74	10.0	43.0	5099.0	19.0	1.0
tau_pr[87]	14.0	0.2	15.0	0.65	9.5	43.0	5256.0	20.0	1.0
tau_pr[88]	14.0	0.2	15.0	0.57	9.3	44.0	5875.0	22.0	1.0
tau_pr[89]	14.0	0.2	15.0	0.72	9.5	44.0	5212.0	20.0	1.0
tau_pr[90]	14.0	0.19	14.0	0.78	9.9	43.0	5622.0	21.0	1.0
tau_pr[91]	14.0	0.19	14.0	0.74	10.0	43.0	5677.0	22.0	1.0
tau_pr[92]	14.0	0.21	15.0	0.74	9.5	43.0	4804.0	18.0	1.0
lambda[1,1]	0.74	0.00059	0.033	0.68	0.74	0.79	3189.0	12.0	1.0
lambda[2,1]	0.75	0.00058	0.031	0.7	0.76	0.8	2940.0	11.0	1.0
lambda[3,1]	0.83	0.00048	0.026	0.78	0.83	0.87	3016.0	11.0	1.0
lambda[4,1]	0.67	0.00069	0.041	0.6	0.67	0.74	3592.0	14.0	1.0
lambda[5,1]	0.56	0.0013	0.075	0.42	0.56	0.66	3553.0	13.0	1.0
lambda[6,1]	0.75	0.00055	0.033	0.7	0.75	0.8	3450.0	13.0	1.0
lambda[7,1]	0.72	0.0006	0.032	0.67	0.72	0.77	2786.0	11.0	1.0
lambda[8,1]	0.4	0.00067	0.041	0.34	0.41	0.47	3663.0	14.0	1.0
lambda[9,1]	0.63	0.0009	0.053	0.54	0.63	0.71	3477.0	13.0	1.0
lambda[10,1]	0.56	0.0012	0.069	0.43	0.56	0.66	3154.0	12.0	1.0
lambda[11,1]	0.63	0.00073	0.045	0.55	0.63	0.7	3706.0	14.0	1.0
lambda[12,1]	0.62	0.0013	0.073	0.49	0.63	0.73	2974.0	11.0	1.0
lambda[13,1]	0.52	0.0029	0.13	0.26	0.54	0.7	2190.0	8.3	1.0
lambda[14,1]	0.48	0.0012	0.07	0.36	0.49	0.59	3205.0	12.0	1.0
lambda[15,1]	0.65	0.00073	0.041	0.58	0.65	0.71	3103.0	12.0	1.0
lambda[16,1]	0.58	0.00088	0.053	0.49	0.59	0.67	3700.0	14.0	1.0
lambda[17,1]	0.54	0.00071	0.042	0.47	0.55	0.61	3460.0	13.0	1.0
lambda[18,1]	0.53	0.0007	0.042	0.46	0.54	0.6	3568.0	14.0	1.0
lambda[19,1]	0.44	0.00073	0.046	0.37	0.45	0.52	3998.0	15.0	1.0
lambda[20,1]	0.35	0.00086	0.05	0.27	0.35	0.43	3363.0	13.0	1.0
lambda[21,1]	0.56	0.0008	0.048	0.47	0.56	0.63	3597.0	14.0	1.0
lambda[22,1]	0.47	0.0012	0.069	0.35	0.48	0.58	3090.0	12.0	1.0
lambda[23,1]	0.51	0.0009	0.054	0.42	0.51	0.59	3615.0	14.0	1.0
lambda[24,1]	0.52	0.00075	0.044	0.45	0.52	0.59	3492.0	13.0	1.0
lambda[25,1]	0.49	0.001	0.059	0.38	0.49	0.58	3167.0	12.0	1.0
lambda[26,1]	0.76	0.00056	0.032	0.71	0.76	0.81	3290.0	12.0	1.0
lambda[27,1]	0.59	0.00071	0.042	0.52	0.6	0.66	3525.0	13.0	1.0
lambda[28,1]	0.67	0.00061	0.037	0.61	0.68	0.73	3703.0	14.0	1.0
lambda[29,1]	0.69	0.00064	0.038	0.63	0.69	0.75	3529.0	13.0	1.0
lambda[30,1]	0.63	0.00094	0.053	0.54	0.63	0.71	3131.0	12.0	1.0
lambda[31,1]	0.58	0.00084	0.05	0.5	0.58	0.66	3528.0	13.0	1.0
lambda[32,1]	0.68	0.00082	0.043	0.61	0.68	0.75	2746.0	10.0	1.0
lambda[33,1]	0.54	0.0012	0.07	0.42	0.55	0.65	3524.0	13.0	1.0
lambda[34,1]	0.65	0.00097	0.05	0.56	0.65	0.72	2629.0	10.0	1.0
lambda[35,1]	0.63	0.0011	0.062	0.52	0.64	0.73	3052.0	12.0	1.0
lambda[36,1]	0.65	0.00066	0.04	0.59	0.66	0.72	3732.0	14.0	1.0
lambda[37,1]	0.56	0.0007	0.044	0.48	0.56	0.63	3994.0	15.0	1.0
lambda[38,1]	0.48	0.0008	0.05	0.4	0.48	0.56	3867.0	15.0	1.0
lambda[39,1]	0.7	0.00071	0.038	0.64	0.71	0.76	2860.0	11.0	1.0
lambda[40,1]	0.79	0.00057	0.03	0.74	0.79	0.84	2733.0	10.0	1.0
