name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
lambda[28,1]	0.376	0.000664	0.0475	0.296	0.377	0.454	5103.0	5.05	1.0
lambda[28,2]	0.466	0.00122	0.0563	0.371	0.469	0.557	2148.0	2.13	1.0
lambda[29,1]	0.283	0.00069	0.0494	0.2	0.283	0.363	5120.0	5.07	1.0
lambda[29,2]	0.433	0.001	0.0556	0.34	0.434	0.524	3089.0	3.06	1.0
lambda[30,1]	0.481	0.000688	0.0445	0.405	0.482	0.552	4173.0	4.13	1.0
lambda[30,2]	0.716	0.000941	0.0427	0.642	0.718	0.784	2063.0	2.04	1.0
lambda[31,1]	0.352	0.00105	0.0723	0.23	0.355	0.467	4724.0	4.68	1.0
lambda[31,2]	0.616	0.00126	0.0673	0.5	0.62	0.72	2831.0	2.8	1.0
lambda[32,1]	0.461	0.000788	0.0555	0.366	0.463	0.549	4957.0	4.91	1.0
lambda[32,2]	0.504	0.00117	0.0619	0.394	0.507	0.6	2798.0	2.77	1.0
lambda[33,1]	0.462	0.000732	0.0434	0.389	0.463	0.532	3522.0	3.49	1.0
lambda[33,2]	0.677	0.00133	0.0482	0.597	0.679	0.752	1307.0	1.29	1.0
lambda[34,1]	0.404	0.000913	0.0576	0.309	0.404	0.495	3976.0	3.94	1.0
lambda[34,2]	0.682	0.00152	0.0564	0.584	0.686	0.769	1384.0	1.37	1.0
lambda[35,1]	0.499	0.00122	0.0842	0.355	0.501	0.634	4737.0	4.69	0.999
lambda[35,2]	0.618	0.00167	0.081	0.476	0.624	0.741	2361.0	2.34	1.0
lambda[36,1]	0.522	0.00102	0.0654	0.413	0.524	0.625	4133.0	4.09	1.0
lambda[36,2]	0.301	0.00173	0.0867	0.156	0.301	0.442	2525.0	2.5	1.0
lambda[37,1]	0.482	0.000931	0.0618	0.378	0.484	0.578	4407.0	4.36	1.0
lambda[37,2]	0.234	0.00171	0.085	0.0907	0.236	0.375	2460.0	2.44	1.0
lambda[38,1]	0.735	0.000536	0.0359	0.674	0.737	0.79	4485.0	4.44	1.0
lambda[39,1]	0.571	0.000563	0.0447	0.496	0.573	0.642	6300.0	6.24	0.999
lambda[40,1]	0.662	0.000521	0.0371	0.597	0.662	0.719	5083.0	5.03	0.999
lambda[41,1]	0.663	0.000597	0.0413	0.591	0.665	0.729	4783.0	4.74	1.0
lambda[42,1]	0.486	0.00105	0.0676	0.376	0.488	0.594	4164.0	4.12	1.0
lambda[42,3]	0.714	0.00104	0.0553	0.614	0.717	0.8	2821.0	2.79	1.0
lambda[43,1]	0.46	0.000901	0.0522	0.371	0.462	0.545	3357.0	3.32	1.0
lambda[43,3]	0.687	0.00112	0.0501	0.601	0.69	0.767	2006.0	1.99	1.0
lambda[44,1]	0.607	0.000947	0.0549	0.51	0.61	0.692	3363.0	3.33	1.0
lambda[44,3]	0.624	0.00104	0.0553	0.531	0.624	0.713	2823.0	2.8	1.0
lambda[45,1]	0.483	0.00121	0.0841	0.338	0.487	0.613	4808.0	4.76	1.0
lambda[45,3]	0.447	0.00147	0.087	0.298	0.449	0.587	3520.0	3.49	1.0
lambda[46,1]	0.701	0.000807	0.0536	0.606	0.704	0.781	4409.0	4.37	0.999
lambda[47,1]	0.703	0.00104	0.0694	0.577	0.709	0.804	4455.0	4.41	1.0
lambda[48,1]	0.656	0.000586	0.0404	0.587	0.657	0.718	4753.0	4.71	1.0
lambda[49,1]	0.541	0.000561	0.0446	0.465	0.542	0.613	6316.0	6.26	0.999
lambda[50,1]	0.459	0.000657	0.05	0.375	0.46	0.541	5784.0	5.73	1.0
lambda[51,1]	0.602	0.000766	0.0418	0.531	0.603	0.669	2978.0	2.95	1.0
lambda[51,3]	0.707	0.000837	0.0395	0.638	0.709	0.768	2234.0	2.21	1.0
lambda[52,1]	0.694	0.000565	0.0305	0.642	0.695	0.742	2910.0	2.88	1.0
lambda[52,3]	0.65	0.000775	0.0354	0.588	0.651	0.705	2083.0	2.06	1.0
tau[1]	-0.209	0.00277	0.087	-0.351	-0.21	-0.0657	985.0	0.975	1.0
tau[2]	0.408	0.00286	0.0866	0.268	0.406	0.548	914.0	0.905	1.0
tau[3]	-0.585	0.00312	0.0885	-0.726	-0.588	-0.437	806.0	0.798	1.0
tau[4]	-1.44	0.00293	0.103	-1.61	-1.44	-1.27	1230.0	1.22	1.0
tau[5]	-2.9	0.00356	0.184	-3.21	-2.89	-2.61	2652.0	2.63	1.0
tau[6]	-0.592	0.00301	0.0908	-0.745	-0.592	-0.441	912.0	0.903	1.0
tau[7]	-1.21	0.00325	0.0954	-1.36	-1.21	-1.05	863.0	0.855	1.0
tau[8]	-3.23	0.00447	0.21	-3.59	-3.22	-2.9	2209.0	2.19	1.0
tau[9]	0.75	0.00185	0.0885	0.609	0.749	0.893	2286.0	2.26	1.0
tau[10]	-1.24	0.00192	0.102	-1.4	-1.24	-1.07	2835.0	2.81	1.0
tau[11]	-0.603	0.00208	0.091	-0.753	-0.604	-0.452	1907.0	1.89	1.0
tau[12]	-2.31	0.00297	0.136	-2.54	-2.31	-2.08	2108.0	2.09	0.999
tau[13]	-2.67	0.00335	0.159	-2.93	-2.66	-2.41	2249.0	2.23	1.0
tau[14]	-3.27	0.00446	0.225	-3.66	-3.26	-2.92	2542.0	2.52	1.0
tau[15]	-1.38	0.00395	0.198	-1.71	-1.37	-1.07	2510.0	2.49	1.0
tau[16]	-3.21	0.00803	0.474	-4.06	-3.17	-2.5	3481.0	3.45	1.0
tau[17]	-2.62	0.00571	0.339	-3.2	-2.59	-2.11	3523.0	3.49	1.0
tau[18]	-3.1	0.00771	0.42	-3.84	-3.07	-2.47	2966.0	2.94	1.0
tau[19]	-2.39	0.00261	0.147	-2.63	-2.4	-2.15	3171.0	3.14	1.0
tau[20]	-2.86	0.00385	0.182	-3.16	-2.85	-2.57	2228.0	2.21	1.0
tau[21]	-1.38	0.00312	0.102	-1.54	-1.38	-1.21	1075.0	1.06	1.0
tau[22]	-2.26	0.00378	0.127	-2.47	-2.26	-2.05	1134.0	1.12	1.0
tau[23]	-3.05	0.00383	0.192	-3.38	-3.04	-2.75	2517.0	2.49	1.0
tau[24]	-2.04	0.00327	0.127	-2.24	-2.04	-1.83	1501.0	1.49	1.0
tau[25]	-3.24	0.00457	0.223	-3.63	-3.23	-2.9	2390.0	2.37	1.0
tau[26]	0.57	0.00209	0.0888	0.422	0.57	0.715	1798.0	1.78	1.0
tau[27]	1.05	0.00229	0.0917	0.897	1.05	1.2	1598.0	1.58	1.0
tau[28]	0.0156	0.00174	0.0854	-0.123	0.0155	0.155	2408.0	2.38	1.0
tau[29]	0.0067	0.00156	0.0862	-0.136	0.00627	0.146	3061.0	3.03	1.0
tau[30]	-1.17	0.00245	0.0945	-1.33	-1.17	-1.02	1484.0	1.47	1.0
tau[31]	-2.22	0.00234	0.126	-2.44	-2.22	-2.02	2892.0	2.86	0.999
tau[32]	-1.54	0.00244	0.105	-1.72	-1.54	-1.37	1837.0	1.82	1.0
tau[33]	-0.788	0.00241	0.091	-0.936	-0.788	-0.637	1429.0	1.42	1.0
tau[34]	-1.71	0.00222	0.107	-1.88	-1.71	-1.53	2306.0	2.28	1.0
tau[35]	-2.78	0.00306	0.16	-3.05	-2.78	-2.52	2734.0	2.71	1.0
tau[36]	-2.05	0.00255	0.125	-2.26	-2.05	-1.85	2398.0	2.38	1.0
tau[37]	-1.84	0.00248	0.118	-2.04	-1.84	-1.66	2284.0	2.26	1.0
tau[38]	-0.882	0.00285	0.0934	-1.03	-0.883	-0.728	1073.0	1.06	1.0
tau[39]	-0.41	0.00223	0.0878	-0.553	-0.411	-0.269	1553.0	1.54	1.0
tau[40]	-0.113	0.00255	0.0885	-0.261	-0.112	0.0346	1210.0	1.2	1.0
tau[41]	-0.851	0.0026	0.0945	-1.0	-0.851	-0.689	1323.0	1.31	1.0
tau[42]	-2.31	0.0029	0.129	-2.53	-2.31	-2.11	1959.0	1.94	1.0
tau[43]	-1.52	0.00242	0.102	-1.68	-1.52	-1.35	1778.0	1.76	1.0
tau[44]	-2.03	0.00296	0.113	-2.21	-2.03	-1.84	1471.0	1.46	1.0
tau[45]	-2.58	0.00301	0.149	-2.83	-2.57	-2.34	2453.0	2.43	1.0
tau[46]	-2.27	0.00325	0.13	-2.49	-2.27	-2.07	1591.0	1.58	1.0
tau[47]	-2.85	0.0035	0.169	-3.14	-2.85	-2.58	2337.0	2.31	1.0
tau[48]	-0.615	0.00244	0.0909	-0.765	-0.615	-0.465	1387.0	1.37	1.0
tau[49]	-0.373	0.00205	0.0875	-0.516	-0.373	-0.227	1818.0	1.8	1.0
tau[50]	-0.83	0.00184	0.0942	-0.99	-0.828	-0.677	2616.0	2.59	1.0
tau[51]	-1.26	0.00282	0.0982	-1.42	-1.27	-1.1	1215.0	1.2	1.0
tau[52]	-0.719	0.00291	0.0889	-0.86	-0.721	-0.567	936.0	0.927	1.0
