name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[8,308]	-0.243	0.00799	0.491	-1.02	-0.256	0.588	3771.0	0.663	1.0
theta[9,308]	-0.265	0.0126	0.839	-1.77	-0.196	0.991	4419.0	0.777	1.0
theta[10,308]	-0.234	0.0123	0.878	-1.73	-0.174	1.12	5094.0	0.896	1.0
theta[11,308]	0.00813	0.013	1.02	-1.77	0.0143	1.66	6158.0	1.08	1.0
theta[1,309]	-1.68	0.00883	0.583	-2.66	-1.65	-0.778	4363.0	0.767	1.0
theta[2,309]	-0.105	0.0128	0.971	-1.75	-0.0812	1.42	5801.0	1.02	1.0
theta[3,309]	-0.139	0.0113	0.898	-1.62	-0.133	1.33	6293.0	1.11	0.999
theta[4,309]	-0.0468	0.0134	1.02	-1.72	-0.0273	1.59	5833.0	1.03	1.0
theta[5,309]	0.515	0.00766	0.571	-0.429	0.526	1.44	5556.0	0.977	1.0
theta[6,309]	-0.196	0.0121	0.924	-1.76	-0.15	1.26	5873.0	1.03	1.0
theta[7,309]	-0.133	0.0124	0.866	-1.63	-0.0976	1.22	4867.0	0.856	0.999
theta[8,309]	-0.749	0.0106	0.708	-1.98	-0.707	0.328	4487.0	0.789	1.0
theta[9,309]	-0.0638	0.0126	0.919	-1.67	-0.0159	1.39	5346.0	0.94	1.0
theta[10,309]	-0.0768	0.0124	0.959	-1.7	-0.0455	1.47	5952.0	1.05	0.999
theta[11,309]	0.000383	0.0134	0.969	-1.56	-0.0145	1.61	5226.0	0.919	0.999
theta[1,310]	0.298	0.00532	0.298	-0.204	0.303	0.785	3141.0	0.552	1.0
theta[2,310]	0.776	0.00893	0.544	-0.137	0.798	1.63	3712.0	0.653	1.0
theta[3,310]	-0.111	0.017	0.742	-1.31	-0.102	1.1	1896.0	0.333	1.0
theta[4,310]	-0.458	0.0116	0.866	-1.9	-0.444	0.893	5577.0	0.98	0.999
theta[5,310]	-0.229	0.00756	0.51	-1.06	-0.232	0.611	4557.0	0.801	1.0
theta[6,310]	-1.08	0.0101	0.693	-2.25	-1.08	0.0232	4692.0	0.825	1.0
theta[7,310]	-0.179	0.00942	0.634	-1.3	-0.138	0.783	4535.0	0.797	1.0
theta[8,310]	1.1	0.0107	0.752	-0.0699	1.06	2.43	4901.0	0.862	0.999
theta[9,310]	-0.443	0.0126	0.786	-1.84	-0.381	0.733	3868.0	0.68	1.0
theta[10,310]	-0.359	0.0115	0.811	-1.79	-0.292	0.854	4940.0	0.869	1.0
theta[11,310]	-0.183	0.0119	0.92	-1.75	-0.177	1.32	5995.0	1.05	1.0
theta[1,311]	1.13	0.00487	0.294	0.644	1.13	1.61	3657.0	0.643	1.0
theta[2,311]	-0.518	0.0102	0.678	-1.74	-0.47	0.496	4394.0	0.773	1.0
theta[3,311]	-0.534	0.0192	0.779	-1.78	-0.553	0.776	1641.0	0.288	1.0
theta[4,311]	0.899	0.0102	0.663	-0.191	0.908	1.98	4232.0	0.744	1.0
theta[5,311]	1.11	0.00897	0.674	0.0598	1.07	2.29	5643.0	0.992	0.999
theta[6,311]	0.305	0.0117	0.852	-1.07	0.262	1.77	5297.0	0.931	1.0
theta[7,311]	-0.037	0.00705	0.505	-0.905	-0.0124	0.754	5122.0	0.9	1.0
theta[8,311]	0.884	0.0105	0.77	-0.337	0.862	2.19	5337.0	0.938	1.0
theta[9,311]	-0.656	0.0114	0.725	-1.96	-0.574	0.405	4070.0	0.716	1.0
theta[10,311]	0.243	0.008	0.553	-0.695	0.252	1.12	4776.0	0.84	1.0
theta[11,311]	-0.0158	0.0131	0.996	-1.64	-0.0155	1.61	5824.0	1.02	1.0
theta[1,312]	1.14	0.00589	0.283	0.673	1.14	1.6	2312.0	0.406	1.0
theta[2,312]	0.467	0.00758	0.493	-0.354	0.474	1.27	4242.0	0.746	0.999
theta[3,312]	-1.4	0.0107	0.751	-2.64	-1.38	-0.225	4959.0	0.872	1.0
theta[4,312]	0.779	0.0103	0.646	-0.309	0.789	1.84	3937.0	0.692	1.0
theta[5,312]	0.329	0.00881	0.558	-0.571	0.321	1.26	4002.0	0.704	1.0
theta[6,312]	0.356	0.0123	0.876	-1.02	0.329	1.83	5076.0	0.892	1.0
theta[7,312]	-0.00759	0.00748	0.512	-0.878	0.00186	0.821	4690.0	0.824	0.999
theta[8,312]	0.235	0.0104	0.697	-0.83	0.181	1.47	4518.0	0.794	1.0
theta[9,312]	0.0409	0.00871	0.545	-0.92	0.081	0.835	3920.0	0.689	1.0
theta[10,312]	1.48	0.00877	0.578	0.549	1.47	2.42	4341.0	0.763	1.0
theta[11,312]	-0.0117	0.0186	0.971	-1.58	-0.00501	1.59	2715.0	0.477	1.0
theta[1,313]	0.437	0.00547	0.296	-0.0647	0.441	0.917	2938.0	0.517	1.0
theta[2,313]	1.0	0.00746	0.502	0.189	0.995	1.83	4524.0	0.795	1.0
theta[3,313]	0.254	0.021	0.771	-1.02	0.259	1.53	1341.0	0.236	1.0
theta[4,313]	-0.634	0.0126	0.896	-2.18	-0.6	0.799	5080.0	0.893	1.0
theta[5,313]	0.337	0.0074	0.543	-0.553	0.327	1.24	5385.0	0.947	0.999
theta[6,313]	-0.262	0.0173	0.721	-1.43	-0.272	0.945	1731.0	0.304	1.0
theta[7,313]	0.409	0.00756	0.508	-0.456	0.432	1.2	4515.0	0.794	1.0
theta[8,313]	-1.66	0.00938	0.593	-2.7	-1.63	-0.767	3998.0	0.703	1.0
theta[9,313]	-0.394	0.0109	0.781	-1.76	-0.322	0.787	5112.0	0.899	0.999
theta[10,313]	0.784	0.00914	0.56	-0.151	0.809	1.67	3756.0	0.66	1.0
theta[11,313]	0.019	0.0124	1.01	-1.67	0.0297	1.7	6595.0	1.16	0.999
theta[1,314]	1.3	0.00619	0.312	0.784	1.29	1.82	2550.0	0.448	1.0
theta[2,314]	-0.368	0.00923	0.637	-1.53	-0.329	0.615	4763.0	0.837	1.0
theta[3,314]	0.354	0.0114	0.818	-0.908	0.327	1.75	5127.0	0.901	0.999
theta[4,314]	-0.45	0.0129	0.777	-1.77	-0.418	0.755	3626.0	0.637	1.0
theta[5,314]	1.02	0.0099	0.675	-0.0214	0.983	2.18	4654.0	0.818	0.999
theta[6,314]	0.172	0.0117	0.87	-1.18	0.121	1.67	5564.0	0.978	1.0
theta[7,314]	-0.742	0.01	0.608	-1.83	-0.707	0.173	3667.0	0.645	1.0
theta[8,314]	0.429	0.0108	0.776	-0.815	0.394	1.76	5144.0	0.904	1.0
theta[9,314]	-0.737	0.0113	0.744	-2.06	-0.675	0.363	4309.0	0.758	1.0
theta[10,314]	0.269	0.00918	0.55	-0.638	0.265	1.16	3592.0	0.632	0.999
theta[11,314]	-0.0205	0.0138	1.0	-1.65	-0.0104	1.62	5263.0	0.925	1.0
theta[1,315]	-0.517	0.00597	0.388	-1.18	-0.496	0.0969	4218.0	0.742	1.0
theta[2,315]	-0.312	0.0123	0.891	-1.87	-0.258	1.06	5234.0	0.92	1.0
theta[3,315]	-0.385	0.0115	0.844	-1.79	-0.371	0.939	5358.0	0.942	0.999
theta[4,315]	-0.0579	0.0125	0.92	-1.63	-0.041	1.43	5433.0	0.955	1.0
theta[5,315]	-0.975	0.00952	0.665	-2.17	-0.92	0.0109	4882.0	0.858	1.0
theta[6,315]	1.14	0.0106	0.711	0.0123	1.13	2.33	4489.0	0.789	1.0
theta[7,315]	-0.434	0.0113	0.803	-1.86	-0.38	0.78	5071.0	0.892	0.999
theta[8,315]	1.05	0.0099	0.683	0.00373	0.999	2.26	4760.0	0.837	0.999
theta[9,315]	-0.227	0.0113	0.854	-1.69	-0.172	1.09	5697.0	1.0	0.999
theta[10,315]	-0.175	0.0119	0.879	-1.68	-0.138	1.21	5492.0	0.966	1.0
theta[11,315]	0.0202	0.012	0.995	-1.61	0.0206	1.65	6859.0	1.21	1.0
theta[1,316]	-0.56	0.00676	0.39	-1.24	-0.535	0.0683	3316.0	0.583	1.0
theta[2,316]	-0.257	0.013	0.874	-1.8	-0.213	1.1	4554.0	0.801	1.0
theta[3,316]	0.0133	0.0123	0.824	-1.38	0.0322	1.31	4476.0	0.787	0.999
theta[4,316]	-0.089	0.0121	0.918	-1.64	-0.0773	1.38	5737.0	1.01	1.0
theta[5,316]	0.102	0.00728	0.534	-0.761	0.0995	1.02	5392.0	0.948	1.0
theta[6,316]	-0.648	0.0108	0.782	-1.98	-0.617	0.569	5268.0	0.926	1.0
theta[7,316]	0.988	0.00733	0.51	0.122	1.01	1.81	4836.0	0.85	1.0
theta[8,316]	0.178	0.00758	0.534	-0.657	0.155	1.08	4948.0	0.87	0.999
theta[9,316]	-0.281	0.012	0.883	-1.82	-0.212	1.07	5398.0	0.949	0.999
theta[10,316]	-0.13	0.0124	0.905	-1.69	-0.0988	1.3	5313.0	0.934	1.0
theta[11,316]	-0.0706	0.0124	0.973	-1.69	-0.0561	1.5	6158.0	1.08	0.999
theta[1,317]	0.379	0.00532	0.305	-0.139	0.382	0.883	3293.0	0.579	1.0
theta[2,317]	-0.846	0.0119	0.817	-2.28	-0.81	0.441	4678.0	0.822	1.0
theta[3,317]	0.0976	0.0178	0.779	-1.16	0.0689	1.4	1920.0	0.338	1.0
theta[4,317]	0.635	0.0129	0.746	-0.653	0.672	1.78	3356.0	0.59	0.999
theta[5,317]	0.735	0.00846	0.589	-0.201	0.716	1.74	4855.0	0.854	1.0
theta[6,317]	0.38	0.0126	0.759	-0.797	0.334	1.68	3648.0	0.641	1.0
theta[7,317]	-0.645	0.0109	0.731	-1.94	-0.59	0.433	4508.0	0.793	1.0
theta[8,317]	-0.821	0.00713	0.475	-1.59	-0.817	-0.0201	4439.0	0.78	1.0
theta[9,317]	0.18	0.0106	0.641	-0.963	0.241	1.1	3658.0	0.643	1.0
theta[10,317]	-0.542	0.0122	0.803	-1.95	-0.481	0.679	4311.0	0.758	1.0
theta[11,317]	-0.0511	0.0125	1.03	-1.76	-0.0256	1.62	6768.0	1.19	0.999
theta[1,318]	0.165	0.00535	0.303	-0.327	0.169	0.663	3199.0	0.562	1.0
theta[2,318]	1.15	0.00749	0.515	0.314	1.16	1.98	4733.0	0.832	0.999
theta[3,318]	-0.542	0.0112	0.779	-1.82	-0.524	0.707	4830.0	0.849	1.0
theta[4,318]	0.372	0.0124	0.816	-1.09	0.428	1.64	4337.0	0.762	1.0
theta[5,318]	0.321	0.00764	0.547	-0.567	0.317	1.25	5129.0	0.902	0.999
theta[6,318]	0.539	0.0109	0.741	-0.601	0.5	1.82	4637.0	0.815	1.0
theta[7,318]	-0.538	0.0107	0.733	-1.86	-0.482	0.567	4711.0	0.828	1.0
theta[8,318]	-0.412	0.00733	0.489	-1.17	-0.425	0.434	4449.0	0.782	1.0
theta[9,318]	-0.272	0.0109	0.767	-1.66	-0.203	0.877	4985.0	0.876	0.999
theta[10,318]	-0.39	0.0122	0.847	-1.85	-0.345	0.917	4787.0	0.842	0.999
theta[11,318]	0.0204	0.0136	1.01	-1.65	0.0108	1.72	5583.0	0.982	0.999
theta[1,319]	1.19	0.00507	0.296	0.698	1.19	1.67	3406.0	0.599	0.999
theta[2,319]	-0.402	0.00935	0.638	-1.52	-0.352	0.568	4658.0	0.819	1.0
theta[3,319]	0.651	0.0116	0.816	-0.635	0.616	2.05	4992.0	0.878	0.999
theta[4,319]	-0.126	0.0104	0.709	-1.32	-0.0983	0.999	4659.0	0.819	1.0
theta[5,319]	-1.43	0.00864	0.562	-2.45	-1.4	-0.565	4238.0	0.745	1.0
theta[6,319]	0.572	0.0121	0.888	-0.834	0.536	2.09	5346.0	0.94	1.0
theta[7,319]	-0.0301	0.00812	0.532	-0.948	0.0017	0.8	4299.0	0.756	1.0
theta[8,319]	0.233	0.0106	0.714	-0.879	0.183	1.44	4504.0	0.792	1.0
theta[9,319]	1.05	0.00714	0.437	0.356	1.04	1.78	3750.0	0.659	1.0
theta[10,319]	-0.813	0.0098	0.686	-2.02	-0.756	0.222	4901.0	0.862	1.0
theta[11,319]	-0.0203	0.0139	1.01	-1.7	-0.038	1.69	5299.0	0.932	1.0
theta[1,320]	-0.831	0.00697	0.456	-1.61	-0.809	-0.126	4275.0	0.752	1.0
theta[2,320]	-0.062	0.0116	0.861	-1.52	-0.0139	1.27	5530.0	0.972	0.999
theta[3,320]	-0.536	0.012	0.891	-2.06	-0.523	0.901	5495.0	0.966	0.999
theta[4,320]	-0.0723	0.0128	0.94	-1.65	-0.0418	1.42	5389.0	0.947	1.0
theta[5,320]	-0.79	0.00916	0.651	-1.93	-0.743	0.171	5056.0	0.889	1.0
theta[6,320]	-0.561	0.0117	0.834	-1.98	-0.541	0.772	5090.0	0.895	1.0
theta[7,320]	-0.504	0.0124	0.867	-2.04	-0.438	0.824	4894.0	0.86	0.999
theta[8,320]	1.52	0.0109	0.732	0.394	1.47	2.81	4496.0	0.79	1.0
theta[9,320]	-0.23	0.0115	0.889	-1.74	-0.182	1.14	5993.0	1.05	1.0
theta[10,320]	-0.042	0.0113	0.881	-1.52	-0.0187	1.33	6029.0	1.06	1.0
theta[11,320]	-0.0259	0.0125	0.981	-1.64	-0.0286	1.57	6106.0	1.07	0.999
theta[1,321]	1.51	0.00548	0.325	0.972	1.51	2.04	3512.0	0.618	1.0
theta[2,321]	1.02	0.00905	0.594	0.0918	0.995	2.04	4313.0	0.758	1.0
theta[3,321]	-0.595	0.0173	0.783	-1.85	-0.606	0.731	2040.0	0.359	1.0
theta[4,321]	1.18	0.0103	0.727	0.023	1.18	2.4	4956.0	0.871	1.0
theta[5,321]	1.24	0.0111	0.737	0.124	1.2	2.53	4429.0	0.779	1.0
theta[6,321]	0.0709	0.0118	0.909	-1.37	0.0442	1.64	5887.0	1.04	1.0
theta[7,321]	-1.14	0.00947	0.676	-2.31	-1.09	-0.116	5099.0	0.896	1.0
theta[8,321]	0.553	0.0104	0.797	-0.706	0.521	1.89	5898.0	1.04	1.0
theta[9,321]	-0.764	0.0109	0.72	-2.04	-0.711	0.309	4339.0	0.763	1.0
theta[10,321]	0.601	0.00825	0.568	-0.317	0.595	1.53	4738.0	0.833	1.0
theta[11,321]	0.000576	0.012	0.974	-1.61	-0.0145	1.59	6624.0	1.16	1.0
theta[1,322]	0.317	0.00549	0.304	-0.193	0.319	0.812	3070.0	0.54	1.0
theta[2,322]	-0.623	0.012	0.812	-2.0	-0.593	0.633	4583.0	0.806	1.0
theta[3,322]	1.05	0.0136	0.798	-0.226	1.03	2.39	3457.0	0.608	1.0
theta[4,322]	-0.269	0.0114	0.833	-1.69	-0.232	1.05	5388.0	0.947	0.999
theta[5,322]	-0.123	0.0072	0.524	-0.952	-0.137	0.749	5292.0	0.93	0.999
theta[6,322]	0.715	0.0113	0.767	-0.526	0.693	2.02	4616.0	0.812	1.0
theta[7,322]	-0.608	0.00977	0.726	-1.87	-0.55	0.473	5519.0	0.97	1.0
theta[8,322]	0.176	0.0092	0.6	-0.737	0.132	1.25	4256.0	0.748	1.0
theta[9,322]	-0.396	0.0119	0.802	-1.89	-0.308	0.81	4509.0	0.793	1.0
theta[10,322]	-0.0298	0.0114	0.731	-1.31	0.028	1.09	4134.0	0.727	1.0
theta[11,322]	-0.00746	0.013	0.994	-1.66	-0.0246	1.65	5858.0	1.03	0.999
theta[1,323]	-0.796	0.00771	0.426	-1.54	-0.776	-0.135	3057.0	0.537	1.0
theta[2,323]	-0.208	0.013	0.898	-1.76	-0.165	1.18	4752.0	0.835	1.0
theta[3,323]	0.344	0.0176	0.83	-1.04	0.364	1.68	2228.0	0.392	1.0
theta[4,323]	-0.105	0.0115	0.937	-1.67	-0.102	1.41	6658.0	1.17	1.0
theta[5,323]	-0.91	0.00987	0.673	-2.12	-0.855	0.0759	4643.0	0.816	0.999
theta[6,323]	-0.426	0.0119	0.807	-1.8	-0.409	0.88	4599.0	0.809	1.0
theta[7,323]	1.26	0.00771	0.508	0.405	1.28	2.09	4343.0	0.764	1.0
theta[8,323]	-0.337	0.00742	0.504	-1.19	-0.335	0.486	4615.0	0.811	1.0
theta[9,323]	-0.274	0.0127	0.897	-1.83	-0.242	1.13	4989.0	0.877	1.0
theta[10,323]	-0.0739	0.0124	0.93	-1.66	-0.0441	1.37	5585.0	0.982	1.0
theta[11,323]	-0.0399	0.0127	0.988	-1.71	-0.0453	1.58	6002.0	1.06	0.999
theta[1,324]	-1.86	0.0101	0.631	-2.97	-1.81	-0.894	3895.0	0.685	1.0
theta[2,324]	-0.141	0.0132	1.01	-1.87	-0.127	1.5	5850.0	1.03	0.999
theta[3,324]	-0.14	0.0121	0.944	-1.76	-0.127	1.36	6064.0	1.07	1.0
theta[4,324]	-0.0511	0.013	1.01	-1.71	-0.0598	1.63	6022.0	1.06	1.0
theta[5,324]	-0.655	0.011	0.732	-1.92	-0.603	0.434	4411.0	0.776	1.0
theta[6,324]	-0.0835	0.0117	0.932	-1.69	-0.0568	1.38	6346.0	1.12	0.999
theta[7,324]	-0.0424	0.0136	0.879	-1.57	0.000625	1.33	4157.0	0.731	1.0
theta[8,324]	-0.76	0.0113	0.747	-2.07	-0.726	0.423	4363.0	0.767	1.0
theta[9,324]	-0.0643	0.0119	0.941	-1.67	-0.0348	1.45	6226.0	1.09	0.999
theta[10,324]	-0.0397	0.0125	0.984	-1.65	-0.0289	1.57	6238.0	1.1	1.0
theta[11,324]	0.0279	0.0133	0.987	-1.62	0.0452	1.61	5471.0	0.962	1.0
theta[1,325]	0.0101	0.00601	0.323	-0.527	0.0209	0.502	2883.0	0.507	0.999
theta[2,325]	-0.339	0.0125	0.808	-1.75	-0.305	0.888	4143.0	0.728	1.0
theta[3,325]	1.29	0.011	0.768	0.0768	1.27	2.59	4883.0	0.858	1.0
theta[4,325]	-0.195	0.0119	0.913	-1.77	-0.155	1.27	5913.0	1.04	1.0
theta[5,325]	0.404	0.00932	0.531	-0.427	0.393	1.3	3245.0	0.571	1.0
theta[6,325]	-0.186	0.0129	0.691	-1.33	-0.174	0.928	2862.0	0.503	1.0
theta[7,325]	-0.612	0.0111	0.793	-1.99	-0.557	0.588	5116.0	0.899	1.0
theta[8,325]	0.352	0.00875	0.609	-0.583	0.312	1.4	4847.0	0.852	1.0
theta[9,325]	-0.349	0.0108	0.803	-1.75	-0.293	0.882	5568.0	0.979	1.0
theta[10,325]	-0.334	0.0119	0.848	-1.81	-0.271	0.926	5054.0	0.889	1.0
theta[11,325]	-0.0121	0.0139	0.992	-1.67	-0.00559	1.61	5078.0	0.893	1.0
theta[1,326]	-0.531	0.00624	0.381	-1.17	-0.524	0.084	3720.0	0.654	1.0
theta[2,326]	-0.285	0.0128	0.868	-1.79	-0.25	1.07	4596.0	0.808	1.0
theta[3,326]	0.187	0.0166	0.834	-1.19	0.209	1.52	2517.0	0.442	1.0
theta[4,326]	-0.0788	0.0127	0.906	-1.62	-0.0553	1.37	5071.0	0.891	0.999
theta[5,326]	-1.03	0.00996	0.678	-2.23	-0.978	-0.0399	4632.0	0.814	0.999
theta[6,326]	1.22	0.0112	0.733	0.0411	1.22	2.42	4272.0	0.751	1.0
theta[7,326]	0.836	0.00862	0.541	-0.107	0.874	1.68	3943.0	0.693	1.0
theta[8,326]	0.128	0.00761	0.522	-0.706	0.121	0.998	4711.0	0.828	1.0
theta[9,326]	-0.219	0.013	0.87	-1.74	-0.165	1.11	4480.0	0.788	1.0
theta[10,326]	-0.141	0.0109	0.87	-1.6	-0.126	1.22	6401.0	1.13	1.0
theta[11,326]	0.0232	0.0128	0.991	-1.58	0.0185	1.67	5972.0	1.05	1.0
theta[1,327]	0.895	0.00507	0.287	0.415	0.89	1.37	3210.0	0.564	1.0
theta[2,327]	-0.0711	0.00906	0.6	-1.1	-0.0454	0.842	4379.0	0.77	1.0
theta[3,327]	0.467	0.0111	0.773	-0.777	0.456	1.78	4881.0	0.858	1.0
theta[4,327]	-0.584	0.0106	0.782	-1.92	-0.549	0.648	5450.0	0.958	0.999
theta[5,327]	1.18	0.00989	0.655	0.174	1.15	2.31	4377.0	0.77	1.0
theta[6,327]	0.246	0.0117	0.816	-1.04	0.216	1.62	4868.0	0.856	1.0
theta[7,327]	0.791	0.00681	0.484	-0.00737	0.795	1.6	5064.0	0.89	1.0
theta[8,327]	0.763	0.0107	0.786	-0.442	0.721	2.15	5372.0	0.945	0.999
theta[9,327]	-0.625	0.0118	0.805	-2.07	-0.551	0.546	4638.0	0.815	1.0
theta[10,327]	-0.657	0.0104	0.739	-2.0	-0.594	0.448	5064.0	0.89	1.0
theta[11,327]	-0.429	0.0138	0.929	-1.94	-0.418	1.08	4509.0	0.793	1.0
theta[1,328]	-1.86	0.0101	0.644	-2.98	-1.82	-0.878	4064.0	0.715	1.0
theta[2,328]	-0.119	0.0122	0.967	-1.76	-0.11	1.44	6283.0	1.1	0.999
theta[3,328]	-0.159	0.0131	0.963	-1.81	-0.147	1.4	5397.0	0.949	1.0
theta[4,328]	-0.0845	0.0127	1.01	-1.75	-0.0716	1.55	6275.0	1.1	0.999
theta[5,328]	-0.658	0.0118	0.746	-1.97	-0.607	0.497	4005.0	0.704	0.999
theta[6,328]	-0.0989	0.0115	0.933	-1.68	-0.0759	1.4	6603.0	1.16	1.0
theta[7,328]	-0.0327	0.0123	0.912	-1.61	0.00372	1.38	5462.0	0.96	1.0
theta[8,328]	-0.758	0.0109	0.754	-2.06	-0.704	0.407	4754.0	0.836	0.999
theta[9,328]	-0.0406	0.0119	0.899	-1.56	-0.016	1.39	5727.0	1.01	1.0
theta[10,328]	-0.0524	0.0143	0.993	-1.7	-0.0494	1.54	4831.0	0.849	1.0
theta[11,328]	-0.0129	0.012	0.992	-1.67	-0.00196	1.63	6861.0	1.21	1.0
theta[1,329]	1.73	0.00666	0.331	1.18	1.72	2.28	2476.0	0.435	1.0
theta[2,329]	-0.757	0.00946	0.645	-1.89	-0.725	0.225	4641.0	0.816	0.999
theta[3,329]	-0.319	0.0197	0.824	-1.61	-0.341	1.05	1752.0	0.308	1.0
theta[4,329]	-0.394	0.0112	0.686	-1.55	-0.379	0.692	3772.0	0.663	1.0
theta[5,329]	0.224	0.0104	0.627	-0.752	0.184	1.3	3660.0	0.643	1.0
theta[6,329]	0.118	0.0129	0.936	-1.38	0.0832	1.72	5271.0	0.927	1.0
theta[7,329]	-0.956	0.00859	0.606	-2.01	-0.924	-0.0331	4967.0	0.873	0.999
theta[8,329]	0.261	0.0106	0.773	-0.962	0.233	1.58	5350.0	0.941	1.0
theta[9,329]	-0.633	0.0102	0.66	-1.81	-0.584	0.335	4222.0	0.742	0.999
theta[10,329]	-0.639	0.00961	0.584	-1.63	-0.631	0.305	3694.0	0.649	1.0
theta[11,329]	-0.0156	0.014	0.995	-1.61	-0.0107	1.65	5072.0	0.892	1.0
theta[1,330]	0.654	0.00552	0.296	0.161	0.658	1.15	2871.0	0.505	1.0
theta[2,330]	0.93	0.00734	0.505	0.0956	0.934	1.78	4735.0	0.832	1.0
theta[3,330]	0.453	0.0136	0.77	-0.746	0.427	1.74	3193.0	0.561	1.0
theta[4,330]	0.299	0.0119	0.738	-0.965	0.335	1.48	3824.0	0.672	0.999
theta[5,330]	-0.479	0.00712	0.503	-1.28	-0.48	0.329	5000.0	0.879	1.0
theta[6,330]	0.278	0.0119	0.76	-0.917	0.24	1.61	4107.0	0.722	1.0
theta[7,330]	1.37	0.0073	0.491	0.581	1.35	2.2	4513.0	0.793	1.0
theta[8,330]	0.198	0.00877	0.64	-0.785	0.178	1.3	5323.0	0.936	1.0
theta[9,330]	0.69	0.00792	0.458	-0.118	0.724	1.39	3341.0	0.587	1.0
theta[10,330]	-0.537	0.0112	0.755	-1.89	-0.482	0.618	4583.0	0.806	1.0
theta[11,330]	0.0155	0.0123	0.974	-1.58	0.0088	1.61	6218.0	1.09	1.0
theta[1,331]	0.0745	0.00541	0.317	-0.459	0.0778	0.587	3444.0	0.606	1.0
theta[2,331]	-0.321	0.0123	0.808	-1.78	-0.267	0.921	4287.0	0.754	1.0
theta[3,331]	0.453	0.0204	0.783	-0.842	0.472	1.72	1476.0	0.259	1.0
theta[4,331]	-0.29	0.0118	0.876	-1.77	-0.282	1.09	5485.0	0.964	1.0
theta[5,331]	0.686	0.00865	0.566	-0.204	0.666	1.64	4275.0	0.752	1.0
theta[6,331]	-0.026	0.0125	0.707	-1.19	-0.0448	1.14	3195.0	0.562	1.0
theta[7,331]	-0.465	0.0105	0.736	-1.8	-0.407	0.639	4925.0	0.866	0.999
theta[8,331]	-1.48	0.00881	0.569	-2.45	-1.44	-0.627	4167.0	0.733	1.0
theta[9,331]	-0.318	0.0121	0.807	-1.76	-0.258	0.882	4418.0	0.777	1.0
theta[10,331]	-0.425	0.0117	0.843	-1.9	-0.391	0.859	5230.0	0.92	1.0
theta[11,331]	-0.00835	0.0117	1.01	-1.68	-0.0037	1.66	7378.0	1.3	1.0
theta[1,332]	-0.873	0.00731	0.452	-1.66	-0.85	-0.179	3821.0	0.672	0.999
theta[2,332]	-0.157	0.0126	0.89	-1.66	-0.117	1.25	5024.0	0.883	1.0
theta[3,332]	-0.499	0.0115	0.881	-2.0	-0.486	0.914	5833.0	1.03	1.0
theta[4,332]	-0.0659	0.0128	0.946	-1.67	-0.0201	1.48	5470.0	0.962	1.0
theta[5,332]	-0.824	0.0104	0.663	-1.99	-0.781	0.172	4091.0	0.719	1.0
theta[6,332]	-0.387	0.0127	0.83	-1.8	-0.362	0.9	4253.0	0.748	0.999
theta[7,332]	0.0291	0.0121	0.782	-1.38	0.0886	1.2	4203.0	0.739	0.999
theta[8,332]	0.758	0.0085	0.589	-0.167	0.733	1.76	4808.0	0.845	1.0
theta[9,332]	2.05	0.00744	0.47	1.31	2.04	2.86	3994.0	0.702	1.0
theta[10,332]	-0.0547	0.0125	0.927	-1.62	-0.0249	1.39	5474.0	0.962	0.999
theta[11,332]	-0.00202	0.0135	1.02	-1.68	-0.00644	1.68	5764.0	1.01	1.0
theta[1,333]	0.718	0.00543	0.286	0.24	0.715	1.18	2766.0	0.486	1.0
theta[2,333]	1.49	0.00942	0.579	0.593	1.47	2.47	3777.0	0.664	1.0
theta[3,333]	0.0833	0.0168	0.766	-1.18	0.0906	1.39	2086.0	0.367	1.0
theta[4,333]	1.55	0.0105	0.673	0.468	1.53	2.68	4094.0	0.72	0.999
theta[5,333]	-0.498	0.00824	0.486	-1.29	-0.505	0.315	3476.0	0.611	1.0
theta[6,333]	0.158	0.0104	0.766	-1.03	0.115	1.5	5417.0	0.952	1.0
theta[7,333]	0.236	0.00812	0.522	-0.682	0.265	1.03	4128.0	0.726	1.0
theta[8,333]	-0.0479	0.00873	0.611	-0.992	-0.0887	1.01	4895.0	0.861	1.0
theta[9,333]	-0.522	0.0118	0.774	-1.94	-0.456	0.593	4306.0	0.757	1.0
theta[10,333]	0.48	0.00894	0.575	-0.49	0.486	1.4	4145.0	0.729	1.0
theta[11,333]	0.257	0.0187	0.977	-1.35	0.269	1.85	2743.0	0.482	1.0
theta[1,334]	0.66	0.00536	0.303	0.17	0.654	1.17	3208.0	0.564	1.0
theta[2,334]	-0.732	0.011	0.769	-2.05	-0.687	0.461	4926.0	0.866	1.0
theta[3,334]	-0.125	0.0175	0.779	-1.39	-0.147	1.17	1973.0	0.347	1.0
theta[4,334]	-0.387	0.0114	0.835	-1.83	-0.338	0.914	5386.0	0.947	0.999
theta[5,334]	1.29	0.00978	0.658	0.25	1.26	2.44	4516.0	0.794	0.999
theta[6,334]	0.64	0.0121	0.841	-0.692	0.59	2.07	4796.0	0.843	0.999
theta[7,334]	1.07	0.00707	0.472	0.313	1.05	1.88	4465.0	0.785	0.999
theta[8,334]	0.509	0.01	0.698	-0.592	0.476	1.71	4827.0	0.849	1.0
