name	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[1,578]	-1.49	0.0077	0.498	-2.38	-1.45	-0.742	4175.0	5.37	1.0
theta[1,579]	0.881	0.00444	0.236	0.494	0.885	1.27	2824.0	3.63	1.0
theta[1,580]	-0.31	0.00507	0.319	-0.838	-0.305	0.204	3960.0	5.09	1.0
theta[1,581]	-0.812	0.00564	0.394	-1.51	-0.782	-0.207	4877.0	6.27	1.0
theta[1,582]	0.442	0.0038	0.25	0.0215	0.447	0.842	4330.0	5.57	1.0
alpha[1,1]	1.82	0.00309	0.178	1.53	1.81	2.12	3323.0	4.27	1.0
alpha[2,1]	2.06	0.00338	0.203	1.74	2.06	2.4	3613.0	4.65	1.0
alpha[3,1]	2.53	0.00487	0.257	2.12	2.51	2.95	2780.0	3.58	1.0
alpha[4,1]	1.69	0.00385	0.203	1.38	1.69	2.04	2781.0	3.58	1.0
alpha[5,1]	1.25	0.00502	0.275	0.81	1.24	1.72	2997.0	3.85	1.0
alpha[6,1]	1.95	0.00347	0.197	1.64	1.94	2.29	3218.0	4.14	0.999
alpha[7,1]	2.24	0.00484	0.247	1.85	2.22	2.66	2598.0	3.34	1.0
alpha[8,1]	2.01	0.00846	0.426	1.36	1.98	2.75	2538.0	3.26	1.0
alpha[9,1]	0.709	0.00168	0.105	0.537	0.709	0.88	3916.0	5.04	1.0
alpha[10,1]	0.776	0.00207	0.126	0.574	0.773	0.991	3720.0	4.78	1.0
alpha[11,1]	0.917	0.00199	0.122	0.721	0.916	1.12	3755.0	4.83	0.999
alpha[12,1]	1.61	0.00498	0.245	1.23	1.6	2.03	2427.0	3.12	1.0
alpha[13,1]	1.48	0.00525	0.281	1.03	1.46	1.95	2864.0	3.68	1.0
alpha[14,1]	1.23	0.00696	0.328	0.706	1.23	1.78	2229.0	2.87	1.0
alpha[15,1]	2.2	0.00988	0.509	1.45	2.16	3.11	2653.0	3.41	1.0
alpha[16,1]	1.36	0.0126	0.628	0.371	1.33	2.46	2502.0	3.22	1.0
alpha[17,1]	1.78	0.0112	0.585	0.883	1.75	2.79	2743.0	3.53	1.0
alpha[18,1]	1.74	0.0145	0.683	0.646	1.72	2.9	2218.0	2.85	1.0
alpha[19,1]	1.03	0.00377	0.209	0.698	1.03	1.38	3091.0	3.98	1.0
alpha[20,1]	1.42	0.00588	0.296	0.947	1.41	1.92	2528.0	3.25	1.0
alpha[21,1]	1.59	0.00385	0.19	1.29	1.58	1.92	2431.0	3.13	1.0
alpha[22,1]	2.17	0.0069	0.317	1.68	2.15	2.71	2111.0	2.72	1.0
alpha[23,1]	1.48	0.00644	0.331	0.959	1.46	2.04	2642.0	3.4	1.0
alpha[24,1]	1.42	0.00439	0.216	1.07	1.42	1.78	2415.0	3.11	1.0
alpha[25,1]	1.94	0.00913	0.434	1.26	1.91	2.7	2259.0	2.91	1.0
alpha[26,1]	1.15	0.00207	0.127	0.946	1.15	1.36	3782.0	4.86	0.999
alpha[27,1]	1.2	0.00242	0.136	0.982	1.2	1.43	3154.0	4.06	1.0
alpha[28,1]	0.83	0.00172	0.11	0.647	0.831	1.01	4073.0	5.24	1.0
alpha[29,1]	0.616	0.00155	0.102	0.451	0.617	0.788	4309.0	5.54	1.0
alpha[30,1]	1.2	0.00265	0.153	0.953	1.2	1.45	3321.0	4.27	1.0
alpha[31,1]	0.965	0.0035	0.195	0.659	0.959	1.3	3120.0	4.01	1.0
alpha[32,1]	1.11	0.00291	0.162	0.855	1.11	1.38	3084.0	3.97	1.0
alpha[33,1]	1.09	0.00226	0.141	0.867	1.09	1.33	3863.0	4.97	0.999
alpha[34,1]	1.05	0.00309	0.172	0.772	1.04	1.34	3091.0	3.98	1.0
alpha[35,1]	1.55	0.00617	0.303	1.07	1.53	2.06	2414.0	3.1	1.0
alpha[36,1]	1.2	0.004	0.199	0.878	1.2	1.53	2483.0	3.19	1.0
alpha[37,1]	1.04	0.00308	0.172	0.762	1.04	1.33	3141.0	4.04	1.0
alpha[38,1]	1.99	0.00387	0.204	1.67	1.98	2.34	2789.0	3.59	1.0
alpha[39,1]	1.23	0.00223	0.143	1.0	1.23	1.47	4107.0	5.28	1.0
alpha[40,1]	1.5	0.00245	0.154	1.25	1.5	1.76	3939.0	5.07	1.0
alpha[41,1]	1.62	0.00288	0.173	1.34	1.62	1.92	3618.0	4.65	1.0
alpha[42,1]	1.61	0.00497	0.252	1.21	1.61	2.04	2576.0	3.31	0.999
alpha[43,1]	1.24	0.00299	0.172	0.976	1.24	1.54	3312.0	4.26	1.0
alpha[44,1]	1.95	0.0056	0.264	1.54	1.94	2.4	2222.0	2.86	1.0
alpha[45,1]	1.23	0.00474	0.246	0.83	1.22	1.65	2698.0	3.47	1.0
alpha[46,1]	1.76	0.00484	0.255	1.34	1.75	2.19	2777.0	3.57	1.0
alpha[47,1]	1.78	0.00656	0.334	1.25	1.78	2.36	2601.0	3.35	1.0
alpha[48,1]	1.45	0.00259	0.159	1.19	1.44	1.72	3763.0	4.84	1.0
alpha[49,1]	1.11	0.00195	0.126	0.906	1.11	1.32	4132.0	5.31	1.0
alpha[50,1]	0.896	0.00202	0.126	0.695	0.894	1.1	3878.0	4.99	1.0
alpha[51,1]	1.82	0.0041	0.211	1.49	1.81	2.18	2651.0	3.41	1.0
alpha[52,1]	2.21	0.0043	0.228	1.84	2.2	2.6	2795.0	3.59	1.0
beta[1]	0.345	0.0054	0.13	0.134	0.344	0.561	585.0	0.752	1.0
beta[2]	-0.585	0.00661	0.143	-0.826	-0.585	-0.356	465.0	0.599	1.0
beta[3]	1.1	0.00784	0.177	0.826	1.1	1.4	511.0	0.657	1.0
beta[4]	2.06	0.00566	0.181	1.77	2.05	2.37	1023.0	1.32	1.0
beta[5]	3.61	0.00576	0.304	3.14	3.6	4.15	2791.0	3.59	1.0
beta[6]	0.939	0.00642	0.149	0.7	0.935	1.19	538.0	0.693	1.0
beta[7]	2.03	0.00719	0.208	1.71	2.02	2.39	840.0	1.08	1.0
beta[8]	4.99	0.0109	0.563	4.14	4.96	6.01	2655.0	3.42	1.0
beta[9]	-0.792	0.00233	0.1	-0.959	-0.791	-0.629	1847.0	2.38	1.0
beta[10]	1.38	0.00282	0.115	1.19	1.37	1.57	1672.0	2.15	1.0
beta[11]	0.704	0.00285	0.0994	0.541	0.703	0.872	1212.0	1.56	1.0
beta[12]	3.19	0.00659	0.267	2.77	3.18	3.65	1641.0	2.11	1.0
beta[13]	3.56	0.00606	0.312	3.09	3.53	4.12	2641.0	3.4	1.0
beta[14]	4.08	0.00691	0.369	3.51	4.07	4.73	2853.0	3.67	1.0
beta[15]	2.36	0.00838	0.401	1.74	2.33	3.07	2288.0	2.94	1.0
beta[16]	4.22	0.0139	0.712	3.18	4.15	5.48	2625.0	3.38	1.0
beta[17]	3.83	0.0126	0.643	2.88	3.77	5.01	2604.0	3.35	1.0
beta[18]	4.51	0.0167	0.819	3.32	4.41	6.0	2413.0	3.1	1.0
beta[19]	2.82	0.00408	0.212	2.49	2.81	3.19	2713.0	3.49	1.0
beta[20]	3.76	0.00663	0.332	3.24	3.73	4.35	2507.0	3.22	1.0
beta[21]	1.91	0.00524	0.17	1.65	1.91	2.2	1058.0	1.36	1.0
beta[22]	3.72	0.00884	0.358	3.16	3.69	4.34	1639.0	2.11	1.0
beta[23]	4.11	0.0074	0.384	3.51	4.09	4.79	2695.0	3.47	1.0
beta[24]	2.68	0.00522	0.216	2.34	2.67	3.04	1713.0	2.2	1.0
beta[25]	4.92	0.0115	0.553	4.09	4.88	5.88	2294.0	2.95	1.0
beta[26]	-0.684	0.00368	0.11	-0.864	-0.682	-0.508	894.0	1.15	1.0
beta[27]	-1.28	0.00398	0.13	-1.49	-1.27	-1.06	1072.0	1.38	1.0
beta[28]	-0.0101	0.00278	0.0956	-0.168	-0.00855	0.147	1179.0	1.52	1.0
beta[29]	-0.00371	0.00193	0.0915	-0.154	-0.00337	0.149	2248.0	2.89	1.0
beta[30]	1.47	0.00432	0.135	1.26	1.47	1.7	980.0	1.26	1.0
beta[31]	2.59	0.00372	0.186	2.29	2.58	2.9	2497.0	3.21	1.0
beta[32]	1.87	0.0042	0.153	1.63	1.86	2.13	1318.0	1.69	1.0
beta[33]	0.946	0.00325	0.113	0.76	0.944	1.13	1218.0	1.57	1.0
beta[34]	2.04	0.00388	0.159	1.78	2.03	2.31	1683.0	2.16	1.0
beta[35]	3.82	0.00719	0.349	3.28	3.8	4.43	2351.0	3.02	1.0
beta[36]	2.54	0.00438	0.196	2.23	2.53	2.87	2008.0	2.58	1.0
beta[37]	2.18	0.00373	0.16	1.93	2.18	2.46	1845.0	2.37	1.0
beta[38]	1.39	0.00684	0.163	1.13	1.39	1.66	570.0	0.733	1.0
beta[39]	0.532	0.0036	0.112	0.353	0.531	0.721	965.0	1.24	1.0
beta[40]	0.184	0.00509	0.121	-0.00902	0.182	0.391	567.0	0.73	1.0
beta[41]	1.2	0.00482	0.139	0.984	1.2	1.44	831.0	1.07	1.0
beta[42]	3.19	0.00616	0.272	2.77	3.18	3.66	1954.0	2.51	1.0
beta[43]	1.9	0.00377	0.155	1.65	1.89	2.16	1693.0	2.18	1.0
beta[44]	3.09	0.00738	0.273	2.67	3.07	3.56	1373.0	1.77	1.0
beta[45]	3.19	0.00583	0.262	2.78	3.18	3.65	2012.0	2.59	1.0
beta[46]	3.28	0.00605	0.276	2.84	3.27	3.76	2087.0	2.68	1.0
beta[47]	4.14	0.00811	0.399	3.52	4.12	4.83	2422.0	3.11	1.0
beta[48]	0.836	0.00436	0.124	0.641	0.834	1.05	808.0	1.04	1.0
beta[49]	0.471	0.00346	0.106	0.302	0.47	0.644	941.0	1.21	1.0
beta[50]	0.955	0.00323	0.109	0.778	0.955	1.13	1132.0	1.46	1.0
beta[51]	1.92	0.00524	0.18	1.64	1.92	2.22	1177.0	1.51	1.0
beta[52]	1.3	0.00633	0.167	1.03	1.3	1.58	699.0	0.898	1.0
lambda[1,1]	0.727	0.00057	0.0337	0.669	0.729	0.779	3504.0	4.51	1.0
lambda[2,1]	0.769	0.000514	0.031	0.715	0.77	0.816	3627.0	4.67	1.0
lambda[3,1]	0.827	0.000493	0.0266	0.78	0.828	0.866	2917.0	3.75	1.0
lambda[4,1]	0.702	0.000793	0.0426	0.629	0.704	0.768	2891.0	3.72	1.0
lambda[5,1]	0.581	0.00155	0.0854	0.43	0.588	0.712	3026.0	3.89	1.0
lambda[6,1]	0.751	0.000588	0.033	0.694	0.752	0.803	3146.0	4.05	0.999
lambda[7,1]	0.793	0.00061	0.0323	0.736	0.794	0.843	2812.0	3.62	1.0
lambda[8,1]	0.751	0.00136	0.0713	0.623	0.759	0.85	2736.0	3.52	1.0
lambda[9,1]	0.383	0.000773	0.0484	0.301	0.385	0.459	3917.0	5.04	1.0
lambda[10,1]	0.412	0.000924	0.0558	0.32	0.414	0.503	3647.0	4.69	1.0
lambda[11,1]	0.472	0.000795	0.0487	0.39	0.474	0.551	3755.0	4.83	0.999
lambda[12,1]	0.682	0.00111	0.0555	0.585	0.686	0.767	2490.0	3.2	1.0
lambda[13,1]	0.647	0.00132	0.0719	0.518	0.652	0.754	2966.0	3.81	1.0
lambda[14,1]	0.573	0.00241	0.107	0.383	0.584	0.722	1962.0	2.52	1.0
lambda[15,1]	0.776	0.0013	0.0711	0.648	0.786	0.878	2989.0	3.84	1.0
lambda[16,1]	0.581	0.0037	0.185	0.213	0.616	0.822	2504.0	3.22	1.0
lambda[17,1]	0.695	0.00226	0.125	0.461	0.718	0.854	3045.0	3.92	1.0
lambda[18,1]	0.675	0.00322	0.155	0.355	0.71	0.863	2305.0	2.96	1.0
lambda[19,1]	0.512	0.00138	0.0767	0.379	0.516	0.631	3102.0	3.99	1.0
lambda[20,1]	0.63	0.00162	0.0811	0.486	0.639	0.748	2511.0	3.23	1.0
lambda[21,1]	0.68	0.000885	0.0437	0.605	0.681	0.748	2440.0	3.14	1.0
lambda[22,1]	0.781	0.000917	0.0447	0.703	0.784	0.847	2377.0	3.06	1.0
lambda[23,1]	0.643	0.00165	0.0853	0.491	0.651	0.768	2685.0	3.45	1.0
lambda[24,1]	0.636	0.00117	0.0576	0.534	0.639	0.723	2438.0	3.14	1.0
lambda[25,1]	0.738	0.00152	0.0767	0.595	0.747	0.846	2561.0	3.29	1.0
lambda[26,1]	0.559	0.000692	0.0425	0.486	0.56	0.625	3769.0	4.85	0.999
lambda[27,1]	0.575	0.000781	0.0436	0.5	0.577	0.642	3116.0	4.01	1.0
lambda[28,1]	0.437	0.000741	0.047	0.355	0.439	0.511	4028.0	5.18	1.0
lambda[29,1]	0.339	0.000761	0.0495	0.256	0.341	0.42	4239.0	5.45	1.0
lambda[30,1]	0.573	0.000846	0.0491	0.489	0.576	0.65	3367.0	4.33	1.0
lambda[31,1]	0.488	0.00135	0.075	0.361	0.491	0.606	3090.0	3.97	1.0
lambda[32,1]	0.543	0.00101	0.0557	0.449	0.546	0.629	3043.0	3.91	1.0
lambda[33,1]	0.538	0.00079	0.0489	0.454	0.539	0.616	3834.0	4.93	0.999
lambda[34,1]	0.52	0.00113	0.0623	0.413	0.523	0.618	3059.0	3.93	1.0
lambda[35,1]	0.663	0.00146	0.0732	0.532	0.668	0.771	2507.0	3.23	1.0
lambda[36,1]	0.572	0.00128	0.0639	0.459	0.575	0.669	2504.0	3.22	1.0
lambda[37,1]	0.519	0.00112	0.0628	0.409	0.523	0.617	3171.0	4.08	1.0
lambda[38,1]	0.757	0.000607	0.0329	0.701	0.759	0.809	2939.0	3.78	1.0
lambda[39,1]	0.583	0.000709	0.0448	0.507	0.586	0.655	3995.0	5.14	1.0
lambda[40,1]	0.66	0.000615	0.0382	0.593	0.662	0.719	3865.0	4.97	0.999
lambda[41,1]	0.686	0.000642	0.039	0.619	0.688	0.748	3694.0	4.75	1.0
lambda[42,1]	0.682	0.00112	0.057	0.579	0.687	0.768	2592.0	3.33	1.0
lambda[43,1]	0.586	0.000913	0.053	0.497	0.588	0.67	3372.0	4.34	1.0
lambda[44,1]	0.749	0.000907	0.0446	0.671	0.752	0.816	2419.0	3.11	1.0
lambda[45,1]	0.578	0.0015	0.0781	0.438	0.584	0.696	2721.0	3.5	1.0
lambda[46,1]	0.713	0.000938	0.0512	0.619	0.718	0.789	2976.0	3.83	1.0
lambda[47,1]	0.713	0.00128	0.0674	0.592	0.722	0.811	2781.0	3.58	1.0
lambda[48,1]	0.645	0.000671	0.0412	0.573	0.647	0.71	3770.0	4.85	1.0
lambda[49,1]	0.544	0.000671	0.0433	0.47	0.545	0.614	4169.0	5.36	1.0
lambda[50,1]	0.463	0.000826	0.051	0.378	0.465	0.544	3806.0	4.9	1.0
lambda[51,1]	0.728	0.000747	0.0396	0.659	0.729	0.788	2806.0	3.61	1.0
lambda[52,1]	0.789	0.000575	0.0309	0.734	0.791	0.837	2896.0	3.72	1.0
tau[1]	-0.236	0.00372	0.0877	-0.379	-0.236	-0.0918	555.0	0.714	1.0
tau[2]	0.372	0.00411	0.0885	0.227	0.374	0.516	463.0	0.595	1.0
tau[3]	-0.614	0.00451	0.0883	-0.758	-0.614	-0.472	384.0	0.493	1.0
tau[4]	-1.46	0.00387	0.102	-1.63	-1.46	-1.29	702.0	0.903	1.0
tau[5]	-2.9	0.0035	0.183	-3.22	-2.9	-2.62	2739.0	3.52	1.0
tau[6]	-0.617	0.00437	0.0919	-0.77	-0.616	-0.465	443.0	0.57	1.0
tau[7]	-1.23	0.00429	0.096	-1.39	-1.23	-1.07	501.0	0.645	1.0
tau[8]	-3.22	0.00491	0.206	-3.58	-3.21	-2.89	1760.0	2.26	1.0
tau[9]	0.73	0.00207	0.0901	0.584	0.73	0.882	1896.0	2.44	1.0
tau[10]	-1.25	0.0025	0.1	-1.41	-1.25	-1.09	1613.0	2.07	1.0
tau[11]	-0.619	0.0025	0.0858	-0.76	-0.617	-0.48	1179.0	1.52	1.0
tau[12]	-2.31	0.0041	0.133	-2.53	-2.31	-2.09	1052.0	1.35	1.0
tau[13]	-2.68	0.00377	0.161	-2.95	-2.68	-2.42	1834.0	2.36	1.0
tau[14]	-3.29	0.00401	0.229	-3.68	-3.28	-2.93	3270.0	4.21	1.0
tau[15]	-1.45	0.00405	0.196	-1.78	-1.44	-1.14	2334.0	3.0	1.0
tau[16]	-3.25	0.00716	0.478	-4.11	-3.2	-2.55	4466.0	5.74	1.0
tau[17]	-2.62	0.00509	0.324	-3.19	-2.6	-2.13	4064.0	5.23	1.0
tau[18]	-3.12	0.00715	0.436	-3.9	-3.09	-2.49	3719.0	4.78	1.0
tau[19]	-2.41	0.00266	0.144	-2.65	-2.4	-2.18	2949.0	3.79	1.0
tau[20]	-2.87	0.00373	0.175	-3.18	-2.87	-2.6	2198.0	2.83	1.0
tau[21]	-1.4	0.00372	0.1	-1.56	-1.39	-1.23	727.0	0.935	1.0
tau[22]	-2.29	0.00515	0.132	-2.51	-2.29	-2.08	654.0	0.841	1.01
tau[23]	-3.09	0.00442	0.2	-3.44	-3.08	-2.78	2059.0	2.65	1.0
tau[24]	-2.05	0.00344	0.123	-2.26	-2.05	-1.86	1275.0	1.64	1.0
tau[25]	-3.24	0.00504	0.221	-3.63	-3.22	-2.9	1916.0	2.46	1.0
tau[26]	0.565	0.00291	0.0882	0.421	0.565	0.71	921.0	1.19	1.0
tau[27]	1.04	0.00309	0.0963	0.884	1.04	1.2	969.0	1.25	1.0
tau[28]	0.00895	0.00251	0.0857	-0.133	0.0077	0.149	1168.0	1.5	1.0
tau[29]	0.00339	0.00181	0.0858	-0.14	0.00328	0.144	2255.0	2.9	1.0
tau[30]	-1.2	0.00325	0.0977	-1.36	-1.2	-1.04	903.0	1.16	1.0
tau[31]	-2.25	0.00261	0.132	-2.46	-2.24	-2.03	2540.0	3.27	1.0
tau[32]	-1.56	0.00313	0.109	-1.74	-1.56	-1.38	1204.0	1.55	1.0
tau[33]	-0.795	0.00286	0.0907	-0.944	-0.793	-0.647	1008.0	1.3	1.0
tau[34]	-1.73	0.00287	0.114	-1.92	-1.73	-1.55	1567.0	2.02	1.0
tau[35]	-2.82	0.00385	0.171	-3.11	-2.82	-2.54	1975.0	2.54	1.0
tau[36]	-2.07	0.00306	0.127	-2.27	-2.07	-1.86	1713.0	2.2	1.0
tau[37]	-1.86	0.00298	0.117	-2.05	-1.86	-1.66	1536.0	1.98	1.0
tau[38]	-0.904	0.00444	0.0923	-1.06	-0.904	-0.751	431.0	0.555	1.0
tau[39]	-0.431	0.00303	0.0889	-0.58	-0.431	-0.287	863.0	1.11	1.0
tau[40]	-0.137	0.0038	0.0902	-0.291	-0.137	0.00639	564.0	0.725	1.0
tau[41]	-0.87	0.00356	0.0919	-1.02	-0.868	-0.725	667.0	0.858	1.0
tau[42]	-2.31	0.00381	0.134	-2.54	-2.31	-2.09	1244.0	1.6	1.0
tau[43]	-1.53	0.00308	0.105	-1.71	-1.53	-1.36	1151.0	1.48	1.0
tau[44]	-2.02	0.00409	0.119	-2.22	-2.02	-1.84	853.0	1.1	1.0
tau[45]	-2.58	0.00362	0.154	-2.84	-2.57	-2.33	1817.0	2.34	1.0
tau[46]	-2.28	0.00404	0.13	-2.49	-2.27	-2.07	1038.0	1.33	1.0
tau[47]	-2.85	0.00475	0.174	-3.15	-2.84	-2.59	1340.0	1.72	1.0
tau[48]	-0.636	0.00335	0.0895	-0.788	-0.635	-0.491	713.0	0.917	1.0
tau[49]	-0.394	0.00292	0.0877	-0.536	-0.394	-0.255	901.0	1.16	1.0
tau[50]	-0.844	0.00284	0.0923	-0.993	-0.846	-0.692	1054.0	1.36	1.0
tau[51]	-1.31	0.00377	0.0981	-1.47	-1.31	-1.15	676.0	0.869	1.0
tau[52]	-0.792	0.0042	0.0899	-0.94	-0.792	-0.644	458.0	0.589	1.01
